date,소액투자
2020-07-27,78.94736
2020-07-28,76.49122
2020-07-29,73.68421
2020-07-30,47.71929
2020-07-31,61.05263
2020-08-01,33.33333
2020-08-02,49.47368
2020-08-03,66.31578
2020-08-04,60.35087
2020-08-05,63.15789
2020-08-06,61.05263
2020-08-07,52.63157
2020-08-08,36.49122
2020-08-09,59.64912
2020-08-10,71.22807
2020-08-11,70.87719
2020-08-12,65.61403
2020-08-13,53.33333
2020-08-14,54.38596
2020-08-15,42.80701
2020-08-16,45.96491
2020-08-17,70.52631
2020-08-18,56.49122
2020-08-19,61.4035
2020-08-20,71.22807
2020-08-21,60.0
2020-08-22,45.61403
2020-08-23,53.33333
2020-08-24,54.03508
2020-08-25,65.61403
2020-08-26,65.96491
2020-08-27,63.50877
2020-08-28,53.33333
2020-08-29,41.75438
2020-08-30,51.57894
2020-08-31,62.80701
2020-09-01,75.43859
2020-09-02,63.85964
2020-09-03,63.50877
2020-09-04,56.49122
2020-09-05,38.94736
2020-09-06,54.03508
2020-09-07,82.10526
2020-09-08,72.63157
2020-09-09,56.14035
2020-09-10,55.43859
2020-09-11,54.38596
2020-09-12,41.75438
2020-09-13,48.07017
2020-09-14,52.98245
2020-09-15,75.08771
2020-09-16,77.89473
2020-09-17,57.89473
2020-09-18,45.61403
2020-09-19,36.49122
2020-09-20,35.43859
2020-09-21,50.87719
2020-09-22,54.03508
2020-09-23,50.52631
2020-09-24,40.0
2020-09-25,31.57894
2020-09-26,30.52631
2020-09-27,35.78947
2020-09-28,41.75438
2020-09-29,41.05263
2020-09-30,41.75438
2020-10-01,36.8421
2020-10-02,39.64912
2020-10-03,51.57894
2020-10-04,48.77192
2020-10-05,57.54385
2020-10-06,59.29824
2020-10-07,50.17543
2020-10-08,55.43859
2020-10-09,30.17543
2020-10-10,29.47368
2020-10-11,51.22807
2020-10-12,60.0
2020-10-13,47.01754
2020-10-14,54.03508
2020-10-15,52.63157
2020-10-16,46.66666
2020-10-17,25.61403
2020-10-18,36.14035
2020-10-19,52.63157
2020-10-20,53.68421
2020-10-21,37.54385
2020-10-22,42.80701
2020-10-23,50.52631
2020-10-24,33.68421
2020-10-25,41.05263
2020-10-26,46.31578
2020-10-27,51.57894
2020-10-28,48.07017
2020-10-29,34.38596
2020-10-30,41.75438
2020-10-31,25.26315
2020-11-01,41.05263
2020-11-02,41.75438
2020-11-03,40.70175
2020-11-04,38.24561
2020-11-05,42.80701
2020-11-06,47.71929
2020-11-07,25.96491
2020-11-08,31.57894
2020-11-09,42.45614
2020-11-10,56.8421
2020-11-11,48.42105
2020-11-12,47.36842
2020-11-13,41.05263
2020-11-14,32.63157
2020-11-15,39.29824
2020-11-16,56.14035
2020-11-17,51.22807
2020-11-18,51.92982
2020-11-19,52.63157
2020-11-20,51.22807
2020-11-21,41.4035
2020-11-22,40.0
2020-11-23,46.31578
2020-11-24,48.07017
2020-11-25,57.54385
2020-11-26,48.77192
2020-11-27,54.38596
2020-11-28,47.36842
2020-11-29,45.61403
2020-11-30,63.15789
2020-12-01,62.80701
2020-12-02,60.70175
2020-12-03,62.80701
2020-12-04,49.82456
2020-12-05,36.8421
2020-12-06,52.2807
2020-12-07,57.89473
2020-12-08,55.43859
2020-12-09,58.94736
2020-12-10,55.43859
2020-12-11,42.10526
2020-12-12,39.29824
2020-12-13,44.91228
2020-12-14,57.54385
2020-12-15,61.4035
2020-12-16,48.42105
2020-12-17,64.91228
2020-12-18,48.77192
2020-12-19,45.96491
2020-12-20,48.07017
2020-12-21,42.10526
2020-12-22,40.70175
2020-12-23,45.26315
2020-12-24,47.36842
2020-12-25,40.70175
2020-12-26,41.75438
2020-12-27,55.08771
2020-12-28,70.52631
2020-12-29,68.42105
2020-12-30,66.66666
2020-12-31,48.77192
2021-01-01,48.07017
2021-01-02,63.15789
2021-01-03,81.4035
2021-01-04,73.68421
2021-01-05,72.63157
2021-01-06,58.59649
2021-01-07,64.91228
2021-01-08,71.22807
2021-01-09,57.19298
2021-01-10,61.75438
2021-01-11,71.92982
2021-01-12,54.38596
2021-01-13,64.91228
2021-01-14,54.38596
2021-01-15,40.35087
2021-01-16,43.15789
2021-01-17,57.89473
2021-01-18,63.50877
2021-01-19,59.64912
2021-01-20,61.05263
2021-01-21,53.68421
2021-01-22,52.2807
2021-01-23,56.8421
2021-01-24,48.07017
2021-01-25,52.98245
2021-01-26,62.10526
2021-01-27,57.19298
2021-01-28,56.14035
2021-01-29,44.5614
2021-01-30,34.38596
2021-01-31,39.64912
2021-02-01,55.08771
2021-02-02,49.1228
2021-02-03,52.98245
2021-02-04,52.98245
2021-02-05,48.77192
2021-02-06,40.0
2021-02-07,41.75438
2021-02-08,50.87719
2021-02-09,44.5614
2021-02-10,43.15789
2021-02-11,31.22807
2021-02-12,38.59649
2021-02-13,30.52631
2021-02-14,56.49122
2021-02-15,58.59649
2021-02-16,52.2807
2021-02-17,44.21052
2021-02-18,42.45614
2021-02-19,47.01754
2021-02-20,27.01754
2021-02-21,36.49122
2021-02-22,47.36842
2021-02-23,43.85964
2021-02-24,52.2807
2021-02-25,47.36842
2021-02-26,41.05263
2021-02-27,28.42105
2021-02-28,34.38596
2021-03-01,43.15789
2021-03-02,41.75438
2021-03-03,43.50877
2021-03-04,47.36842
2021-03-05,38.94736
2021-03-06,32.63157
2021-03-07,41.75438
2021-03-08,41.75438
2021-03-09,50.52631
2021-03-10,43.15789
2021-03-11,37.54385
2021-03-12,43.85964
2021-03-13,31.57894
2021-03-14,36.14035
2021-03-15,48.07017
2021-03-16,45.61403
2021-03-17,38.94736
2021-03-18,36.8421
2021-03-19,49.47368
2021-03-20,32.2807
2021-03-21,34.03508
2021-03-22,42.10526
2021-03-23,40.0
2021-03-24,44.91228
2021-03-25,37.19298
2021-03-26,38.59649
2021-03-27,26.66666
2021-03-28,35.43859
2021-03-29,49.82456
2021-03-30,49.47368
2021-03-31,36.8421
2021-04-01,53.33333
2021-04-02,51.22807
2021-04-03,45.61403
2021-04-04,44.91228
2021-04-05,45.96491
2021-04-06,50.87719
2021-04-07,45.96491
2021-04-08,43.50877
2021-04-09,54.38596
2021-04-10,37.54385
2021-04-11,42.80701
2021-04-12,47.01754
2021-04-13,48.77192
2021-04-14,46.31578
2021-04-15,42.45614
2021-04-16,38.59649
2021-04-17,29.1228
2021-04-18,33.33333
2021-04-19,47.36842
2021-04-20,32.98245
2021-04-21,33.68421
2021-04-22,41.4035
2021-04-23,36.49122
2021-04-24,24.21052
2021-04-25,21.05263
2021-04-26,30.17543
2021-04-27,49.82456
2021-04-28,32.98245
2021-04-29,29.82456
2021-04-30,28.07017
2021-05-01,23.85964
2021-05-02,27.71929
2021-05-03,22.45614
2021-05-04,34.38596
2021-05-05,22.80701
2021-05-06,24.21052
2021-05-07,27.71929
2021-05-08,28.42105
2021-05-09,24.91228
2021-05-10,36.8421
2021-05-11,44.91228
2021-05-12,32.2807
2021-05-13,36.49122
2021-05-14,23.50877
2021-05-15,22.10526
2021-05-16,31.92982
2021-05-17,44.21052
2021-05-18,38.59649
2021-05-19,42.10526
2021-05-20,38.24561
2021-05-21,28.42105
2021-05-22,26.31578
2021-05-23,28.42105
2021-05-24,38.59649
2021-05-25,42.45614
2021-05-26,36.8421
2021-05-27,36.14035
2021-05-28,41.4035
2021-05-29,18.59649
2021-05-30,22.45614
2021-05-31,34.38596
2021-06-01,32.63157
2021-06-02,29.47368
2021-06-03,28.77192
2021-06-04,28.07017
2021-06-05,28.07017
2021-06-06,25.26315
2021-06-07,26.31578
2021-06-08,30.52631
2021-06-09,27.71929
2021-06-10,30.87719
2021-06-11,28.42105
2021-06-12,17.19298
2021-06-13,24.21052
2021-06-14,33.33333
2021-06-15,36.49122
2021-06-16,26.66666
2021-06-17,24.91228
2021-06-18,32.2807
2021-06-19,22.45614
2021-06-20,23.85964
2021-06-21,27.71929
2021-06-22,27.71929
2021-06-23,26.66666
2021-06-24,34.03508
2021-06-25,30.52631
2021-06-26,27.01754
2021-06-27,26.66666
2021-06-28,32.63157
2021-06-29,30.87719
2021-06-30,28.77192
2021-07-01,21.4035
2021-07-02,23.15789
2021-07-03,24.21052
2021-07-04,27.71929
2021-07-05,34.03508
2021-07-06,26.66666
2021-07-07,27.01754
2021-07-08,28.42105
2021-07-09,25.61403
2021-07-10,16.8421
2021-07-11,24.5614
2021-07-12,34.73684
2021-07-13,28.77192
2021-07-14,28.07017
2021-07-15,30.87719
2021-07-16,25.96491
2021-07-17,16.49122
2021-07-18,22.80701
2021-07-19,30.17543
2021-07-20,32.98245
2021-07-21,24.91228
2021-07-22,27.01754
2021-07-23,22.10526
2021-07-24,21.4035
2021-07-25,25.26315
2021-07-26,23.15789
2021-07-27,24.21052
2021-07-28,24.91228
2021-07-29,23.15789
2021-07-30,17.19298
2021-07-31,19.29824
2021-08-01,20.35087
2021-08-02,26.66666
2021-08-03,31.92982
2021-08-04,29.47368
2021-08-05,32.63157
2021-08-06,37.19298
2021-08-07,26.66666
2021-08-08,30.52631
2021-08-09,33.33333
2021-08-10,36.14035
2021-08-11,40.70175
2021-08-12,37.19298
2021-08-13,33.68421
2021-08-14,27.01754
2021-08-15,32.63157
2021-08-16,33.68421
2021-08-17,37.54385
2021-08-18,42.10526
2021-08-19,32.63157
2021-08-20,39.64912
2021-08-21,29.1228
2021-08-22,23.85964
2021-08-23,42.10526
2021-08-24,43.85964
2021-08-25,32.2807
2021-08-26,40.70175
2021-08-27,28.42105
2021-08-28,32.98245
2021-08-29,31.57894
2021-08-30,32.63157
2021-08-31,30.17543
2021-09-01,36.49122
2021-09-02,38.94736
2021-09-03,32.98245
2021-09-04,28.42105
2021-09-05,21.75438
2021-09-06,22.45614
2021-09-07,33.33333
2021-09-08,34.03508
2021-09-09,24.91228
2021-09-10,35.78947
2021-09-11,27.71929
2021-09-12,24.21052
2021-09-13,30.87719
2021-09-14,34.38596
2021-09-15,25.96491
2021-09-16,32.63157
2021-09-17,27.01754
2021-09-18,23.50877
2021-09-19,19.29824
2021-09-20,18.24561
2021-09-21,25.96491
2021-09-22,29.47368
2021-09-23,35.78947
2021-09-24,31.92982
2021-09-25,27.71929
2021-09-26,41.4035
2021-09-27,38.94736
2021-09-28,39.64912
2021-09-29,29.1228
2021-09-30,33.68421
2021-10-01,28.07017
2021-10-02,16.49122
2021-10-03,19.64912
2021-10-04,28.42105
2021-10-05,33.33333
2021-10-06,30.87719
2021-10-07,26.31578
2021-10-08,29.47368
2021-10-09,21.4035
2021-10-10,25.61403
2021-10-11,27.71929
2021-10-12,38.24561
2021-10-13,31.22807
2021-10-14,29.1228
2021-10-15,35.78947
2021-10-16,20.0
2021-10-17,27.36842
2021-10-18,29.1228
2021-10-19,34.03508
2021-10-20,38.94736
2021-10-21,28.77192
2021-10-22,18.94736
2021-10-23,19.29824
2021-10-24,24.91228
2021-10-25,35.78947
2021-10-26,33.68421
2021-10-27,28.77192
2021-10-28,25.96491
2021-10-29,24.91228
2021-10-30,20.35087
2021-10-31,25.96491
2021-11-01,31.92982
2021-11-02,31.57894
2021-11-03,32.2807
2021-11-04,30.87719
2021-11-05,36.14035
2021-11-06,19.29824
2021-11-07,19.64912
2021-11-08,36.8421
2021-11-09,31.22807
2021-11-10,22.10526
2021-11-11,25.26315
2021-11-12,23.15789
2021-11-13,18.94736
2021-11-14,27.01754
2021-11-15,31.22807
2021-11-16,39.64912
2021-11-17,35.08771
2021-11-18,29.47368
2021-11-19,27.71929
2021-11-20,21.05263
2021-11-21,23.15789
2021-11-22,27.71929
2021-11-23,33.68421
2021-11-24,28.42105
2021-11-25,37.89473
2021-11-26,25.96491
2021-11-27,23.85964
2021-11-28,28.07017
2021-11-29,35.78947
2021-11-30,35.08771
2021-12-01,29.1228
2021-12-02,32.2807
2021-12-03,24.91228
2021-12-04,22.45614
2021-12-05,23.50877
2021-12-06,28.42105
2021-12-07,30.17543
2021-12-08,35.08771
2021-12-09,31.92982
2021-12-10,24.21052
2021-12-11,19.64912
2021-12-12,28.77192
2021-12-13,24.21052
2021-12-14,34.03508
2021-12-15,23.85964
2021-12-16,26.66666
2021-12-17,27.01754
2021-12-18,16.8421
2021-12-19,28.42105
2021-12-20,36.8421
2021-12-21,28.42105
2021-12-22,35.08771
2021-12-23,22.45614
2021-12-24,23.15789
2021-12-25,23.50877
2021-12-26,25.61403
2021-12-27,30.17543
2021-12-28,30.52631
2021-12-29,37.89473
2021-12-30,33.68421
2021-12-31,26.66666
2022-01-01,29.82456
2022-01-02,28.42105
2022-01-03,36.14035
2022-01-04,37.19298
2022-01-05,43.50877
2022-01-06,37.19298
2022-01-07,37.54385
2022-01-08,27.71929
2022-01-09,46.31578
2022-01-10,57.54385
2022-01-11,47.71929
2022-01-12,53.68421
2022-01-13,37.19298
2022-01-14,36.8421
2022-01-15,31.57894
2022-01-16,43.15789
2022-01-17,44.91228
2022-01-18,45.61403
2022-01-19,36.8421
2022-01-20,40.35087
2022-01-21,41.05263
2022-01-22,29.47368
2022-01-23,42.80701
2022-01-24,41.4035
2022-01-25,52.2807
2022-01-26,42.80701
2022-01-27,30.52631
2022-01-28,25.96491
2022-01-29,28.42105
2022-01-30,31.57894
2022-01-31,26.66666
2022-02-01,34.73684
2022-02-02,40.35087
2022-02-03,51.92982
2022-02-04,41.75438
2022-02-05,34.38596
2022-02-06,45.96491
2022-02-07,46.31578
2022-02-08,40.35087
2022-02-09,40.35087
2022-02-10,44.21052
2022-02-11,43.50877
2022-02-12,40.70175
2022-02-13,37.19298
2022-02-14,37.54385
2022-02-15,45.26315
2022-02-16,34.03508
2022-02-17,37.54385
2022-02-18,29.1228
2022-02-19,25.96491
2022-02-20,38.24561
2022-02-21,32.63157
2022-02-22,54.73684
2022-02-23,42.10526
2022-02-24,40.35087
2022-02-25,35.43859
2022-02-26,25.96491
2022-02-27,25.96491
2022-02-28,32.63157
2022-03-01,31.57894
2022-03-02,32.2807
2022-03-03,35.08771
2022-03-04,24.21052
2022-03-05,23.50877
2022-03-06,27.71929
2022-03-07,31.22807
2022-03-08,32.2807
2022-03-09,20.35087
2022-03-10,37.89473
2022-03-11,32.98245
2022-03-12,22.80701
2022-03-13,27.36842
2022-03-14,42.45614
2022-03-15,49.82456
2022-03-16,34.38596
2022-03-17,37.19298
2022-03-18,44.5614
2022-03-19,30.87719
2022-03-20,32.2807
2022-03-21,46.31578
2022-03-22,41.4035
2022-03-23,36.14035
2022-03-24,34.38596
2022-03-25,33.68421
2022-03-26,31.22807
2022-03-27,29.82456
2022-03-28,34.73684
2022-03-29,37.54385
2022-03-30,27.71929
2022-03-31,41.05263
2022-04-01,34.03508
2022-04-02,20.70175
2022-04-03,37.19298
2022-04-04,32.2807
2022-04-05,33.33333
2022-04-06,36.49122
2022-04-07,27.71929
2022-04-08,28.42105
2022-04-09,21.4035
2022-04-10,27.01754
2022-04-11,38.59649
2022-04-12,42.45614
2022-04-13,37.54385
2022-04-14,30.17543
2022-04-15,27.01754
2022-04-16,21.4035
2022-04-17,33.68421
2022-04-18,37.54385
2022-04-19,39.29824
2022-04-20,37.19298
2022-04-21,36.14035
2022-04-22,24.91228
2022-04-23,24.91228
2022-04-24,27.71929
2022-04-25,35.08771
2022-04-26,35.43859
2022-04-27,32.98245
2022-04-28,32.2807
2022-04-29,18.94736
2022-04-30,16.49122
2022-05-01,23.50877
2022-05-02,40.35087
2022-05-03,35.78947
2022-05-04,20.70175
2022-05-05,21.75438
2022-05-06,28.42105
2022-05-07,18.24561
2022-05-08,25.96491
2022-05-09,32.63157
2022-05-10,32.63157
2022-05-11,20.0
2022-05-12,31.22807
2022-05-13,26.66666
2022-05-14,20.35087
2022-05-15,21.05263
2022-05-16,31.57894
2022-05-17,28.77192
2022-05-18,27.71929
2022-05-19,28.07017
2022-05-20,29.1228
2022-05-21,17.89473
2022-05-22,24.21052
2022-05-23,29.1228
2022-05-24,35.08771
2022-05-25,28.77192
2022-05-26,27.71929
2022-05-27,25.96491
2022-05-28,16.8421
2022-05-29,20.70175
2022-05-30,36.49122
2022-05-31,34.03508
2022-06-01,25.61403
2022-06-02,33.68421
2022-06-03,23.50877
2022-06-04,19.29824
2022-06-05,20.35087
2022-06-06,27.01754
2022-06-07,28.42105
2022-06-08,25.96491
2022-06-09,37.89473
2022-06-10,20.35087
2022-06-11,15.08771
2022-06-12,23.50877
2022-06-13,32.63157
2022-06-14,38.24561
2022-06-15,32.2807
2022-06-16,26.31578
2022-06-17,27.01754
2022-06-18,25.26315
2022-06-19,20.70175
2022-06-20,28.42105
2022-06-21,23.85964
2022-06-22,23.15789
2022-06-23,28.07017
2022-06-24,22.10526
2022-06-25,11.92982
2022-06-26,18.24561
2022-06-27,33.33333
2022-06-28,21.75438
2022-06-29,35.43859
2022-06-30,29.82456
2022-07-01,24.91228
2022-07-02,15.08771
2022-07-03,10.52631
2022-07-04,27.71929
2022-07-05,28.42105
2022-07-06,26.31578
2022-07-07,30.17543
2022-07-08,22.45614
2022-07-09,14.73684
2022-07-10,13.33333
2022-07-11,30.52631
2022-07-12,22.80701
2022-07-13,24.21052
2022-07-14,22.10526
2022-07-15,22.80701
2022-07-16,9.47368
2022-07-17,20.35087
2022-07-18,24.5614
2022-07-19,26.31578
2022-07-20,35.78947
2022-07-21,28.07017
2022-07-22,26.66666
2022-07-23,14.03508
2022-07-24,15.78947
2022-07-25,46.66666
2022-07-26,32.98245
2022-07-27,22.45614
2022-07-28,34.38596
2022-07-29,24.21052
2022-07-30,14.03508
2022-07-31,15.78947
2022-08-01,27.01754
2022-08-02,25.61403
2022-08-03,29.1228
2022-08-04,29.47368
2022-08-05,27.01754
2022-08-06,25.26315
2022-08-07,18.24561
2022-08-08,20.70175
2022-08-09,19.64912
2022-08-10,20.35087
2022-08-11,24.91228
2022-08-12,20.0
2022-08-13,20.70175
2022-08-14,15.43859
2022-08-15,22.10526
2022-08-16,29.47368
2022-08-17,38.24561
2022-08-18,34.03508
2022-08-19,23.50877
2022-08-20,20.0
2022-08-21,18.94736
2022-08-22,29.47368
2022-08-23,26.66666
2022-08-24,24.91228
2022-08-25,26.31578
2022-08-26,24.5614
2022-08-27,17.54385
2022-08-28,16.8421
2022-08-29,25.61403
2022-08-30,24.91228
2022-08-31,24.21052
2022-09-01,24.5614
2022-09-02,22.45614
2022-09-03,17.89473
2022-09-04,23.50877
2022-09-05,23.15789
2022-09-06,19.64912
2022-09-07,22.80701
2022-09-08,22.45614
2022-09-09,14.73684
2022-09-10,11.57894
2022-09-11,22.80701
2022-09-12,31.22807
2022-09-13,33.33333
2022-09-14,37.54385
2022-09-15,32.98245
2022-09-16,22.45614
2022-09-17,22.10526
2022-09-18,17.54385
2022-09-19,33.33333
2022-09-20,28.42105
2022-09-21,32.63157
2022-09-22,31.57894
2022-09-23,22.45614
2022-09-24,14.38596
2022-09-25,25.26315
2022-09-26,28.42105
2022-09-27,27.01754
2022-09-28,27.01754
2022-09-29,29.47368
2022-09-30,17.19298
2022-10-01,14.03508
2022-10-02,17.89473
2022-10-03,21.05263
2022-10-04,18.24561
2022-10-05,25.61403
2022-10-06,23.15789
2022-10-07,23.85964
2022-10-08,11.22807
2022-10-09,23.50877
2022-10-10,28.77192
2022-10-11,25.61403
2022-10-12,23.85964
2022-10-13,24.21052
2022-10-14,25.96491
2022-10-15,22.10526
2022-10-16,19.29824
2022-10-17,26.66666
2022-10-18,22.10526
2022-10-19,22.80701
2022-10-20,22.80701
2022-10-21,16.14035
2022-10-22,15.08771
2022-10-23,13.33333
2022-10-24,26.31578
2022-10-25,23.85964
2022-10-26,27.71929
2022-10-27,28.77192
2022-10-28,16.8421
2022-10-29,12.2807
2022-10-30,12.2807
2022-10-31,20.35087
2022-11-01,28.42105
2022-11-02,22.10526
2022-11-03,19.29824
2022-11-04,18.59649
2022-11-05,13.33333
2022-11-06,14.03508
2022-11-07,21.4035
2022-11-08,27.71929
2022-11-09,24.91228
2022-11-10,21.75438
2022-11-11,20.70175
2022-11-12,13.68421
2022-11-13,12.63157
2022-11-14,21.4035
2022-11-15,19.64912
2022-11-16,18.24561
2022-11-17,23.50877
2022-11-18,17.19298
2022-11-19,13.68421
2022-11-20,20.70175
2022-11-21,23.85964
2022-11-22,28.77192
2022-11-23,19.64912
2022-11-24,22.45614
2022-11-25,24.91228
2022-11-26,14.38596
2022-11-27,18.24561
2022-11-28,21.4035
2022-11-29,20.0
2022-11-30,23.85964
2022-12-01,12.63157
2022-12-02,18.24561
2022-12-03,14.03508
2022-12-04,13.68421
2022-12-05,18.94736
2022-12-06,27.36842
2022-12-07,32.98245
2022-12-08,21.05263
2022-12-09,23.85964
2022-12-10,19.29824
2022-12-11,21.75438
2022-12-12,27.71929
2022-12-13,27.01754
2022-12-14,22.80701
2022-12-15,21.75438
2022-12-16,14.38596
2022-12-17,8.07017
2022-12-18,14.73684
2022-12-19,23.50877
2022-12-20,22.10526
2022-12-21,24.21052
2022-12-22,24.5614
2022-12-23,20.0
2022-12-24,12.2807
2022-12-25,15.43859
2022-12-26,17.54385
2022-12-27,20.70175
2022-12-28,22.10526
2022-12-29,22.10526
2022-12-30,19.29824
2022-12-31,11.57894
2023-01-01,16.8421
2023-01-02,19.29824
2023-01-03,18.24561
2023-01-04,29.47368
2023-01-05,26.66666
2023-01-06,24.5614
2023-01-07,20.35087
2023-01-08,21.05263
2023-01-09,23.50877
2023-01-10,27.01754
2023-01-11,25.96491
2023-01-12,27.71929
2023-01-13,19.29824
2023-01-14,16.14035
2023-01-15,21.05263
2023-01-16,27.36842
2023-01-17,32.63157
2023-01-18,20.0
2023-01-19,21.05263
2023-01-20,18.59649
2023-01-21,12.2807
2023-01-22,16.8421
2023-01-23,19.29824
2023-01-24,21.75438
2023-01-25,39.64912
2023-01-26,35.43859
2023-01-27,24.21052
2023-01-28,21.05263
2023-01-29,26.31578
2023-01-30,35.08771
2023-01-31,28.77192
2023-02-01,24.5614
2023-02-02,22.80701
2023-02-03,24.91228
2023-02-04,14.73684
2023-02-05,25.61403
2023-02-06,34.38596
2023-02-07,28.07017
2023-02-08,28.42105
2023-02-09,24.5614
2023-02-10,23.50877
2023-02-11,16.14035
2023-02-12,33.68421
2023-02-13,41.05263
2023-02-14,35.08771
2023-02-15,25.61403
2023-02-16,26.31578
2023-02-17,27.71929
2023-02-18,15.78947
2023-02-19,23.50877
2023-02-20,26.31578
2023-02-21,36.14035
2023-02-22,25.96491
2023-02-23,27.71929
2023-02-24,29.47368
2023-02-25,17.54385
2023-02-26,25.26315
2023-02-27,25.61403
2023-02-28,26.31578
2023-03-01,22.80701
2023-03-02,31.57894
2023-03-03,27.36842
2023-03-04,19.64912
2023-03-05,27.01754
2023-03-06,36.14035
2023-03-07,28.77192
2023-03-08,27.01754
2023-03-09,24.5614
2023-03-10,18.24561
2023-03-11,16.49122
2023-03-12,20.0
2023-03-13,25.26315
2023-03-14,27.71929
2023-03-15,24.91228
2023-03-16,23.15789
2023-03-17,22.45614
2023-03-18,15.08771
2023-03-19,17.89473
2023-03-20,28.77192
2023-03-21,26.66666
2023-03-22,24.91228
2023-03-23,27.71929
2023-03-24,25.26315
2023-03-25,12.63157
2023-03-26,16.8421
2023-03-27,25.26315
2023-03-28,27.71929
2023-03-29,31.22807
2023-03-30,21.05263
2023-03-31,27.36842
2023-04-01,14.03508
2023-04-02,14.73684
2023-04-03,26.66666
2023-04-04,24.21052
2023-04-05,29.82456
2023-04-06,22.80701
2023-04-07,25.96491
2023-04-08,12.98245
2023-04-09,20.35087
2023-04-10,28.42105
2023-04-11,29.82456
2023-04-12,25.61403
2023-04-13,24.5614
2023-04-14,19.29824
2023-04-15,15.78947
2023-04-16,26.31578
2023-04-17,33.33333
2023-04-18,33.33333
2023-04-19,24.21052
2023-04-20,23.15789
2023-04-21,22.10526
2023-04-22,13.68421
2023-04-23,15.08771
2023-04-24,27.36842
2023-04-25,23.15789
2023-04-26,23.50877
2023-04-27,24.21052
2023-04-28,19.29824
2023-04-29,16.49122
2023-04-30,15.08771
2023-05-01,16.8421
2023-05-02,23.50877
2023-05-03,24.21052
2023-05-04,17.89473
2023-05-05,17.54385
2023-05-06,20.35087
2023-05-07,15.43859
2023-05-08,18.94736
2023-05-09,18.59649
2023-05-10,20.0
2023-05-11,23.50877
2023-05-12,21.75438
2023-05-13,17.19298
2023-05-14,16.14035
2023-05-15,24.21052
2023-05-16,21.4035
2023-05-17,20.70175
2023-05-18,15.78947
2023-05-19,17.19298
2023-05-20,15.08771
2023-05-21,16.49122
2023-05-22,21.4035
2023-05-23,24.5614
2023-05-24,21.4035
2023-05-25,25.26315
2023-05-26,20.70175
2023-05-27,9.47368
2023-05-28,18.94736
2023-05-29,19.64912
2023-05-30,20.0
