date,주택관리사
2020-06-18,8.63317
2020-06-19,8.08273
2020-06-20,6.7443
2020-06-21,7.71771
2020-06-22,10.77119
2020-06-23,10.72483
2020-06-24,10.61475
2020-06-25,9.67031
2020-06-26,8.43038
2020-06-27,7.19045
2020-06-28,8.12909
2020-06-29,11.39115
2020-06-30,11.48386
2020-07-01,11.91262
2020-07-02,11.19995
2020-07-03,10.01796
2020-07-04,7.21362
2020-07-05,8.14647
2020-07-06,12.17335
2020-07-07,11.87786
2020-07-08,11.93
2020-07-09,11.80833
2020-07-10,13.94055
2020-07-11,33.01465
2020-07-12,14.61845
2020-07-13,16.038
2020-07-14,13.42487
2020-07-15,10.77119
2020-07-16,9.57181
2020-07-17,9.23576
2020-07-18,6.91812
2020-07-19,8.36085
2020-07-20,11.38536
2020-07-21,11.68665
2020-07-22,10.77698
2020-07-23,9.96581
2020-07-24,8.42459
2020-07-25,6.56469
2020-07-26,7.17306
2020-07-27,10.83492
2020-07-28,10.9508
2020-07-29,9.85572
2020-07-30,8.95185
2020-07-31,7.69453
2020-08-01,5.28419
2020-08-02,6.25181
2020-08-03,8.84176
2020-08-04,8.42459
2020-08-05,8.413
2020-08-06,7.1383
2020-08-07,7.70033
2020-08-08,6.21704
2020-08-09,6.59945
2020-08-10,10.47569
2020-08-11,10.18019
2020-08-12,9.76881
2020-08-13,9.03296
2020-08-14,8.10012
2020-08-15,6.19386
2020-08-16,6.34451
2020-08-17,8.32609
2020-08-18,10.57419
2020-08-19,15.0646
2020-08-20,10.33663
2020-08-21,9.21258
2020-08-22,7.01083
2020-08-23,8.216
2020-08-24,11.36798
2020-08-25,9.95422
2020-08-26,9.43275
2020-08-27,8.96923
2020-08-28,7.94368
2020-08-29,6.50675
2020-08-30,6.99924
2020-08-31,10.93342
2020-09-01,9.71087
2020-09-02,8.73747
2020-09-03,8.61579
2020-09-04,8.1117
2020-09-05,5.89257
2020-09-06,7.17306
2020-09-07,9.86731
2020-09-08,10.13384
2020-09-09,9.89049
2020-09-10,9.0909
2020-09-11,8.73167
2020-09-12,6.98765
2020-09-13,7.22521
2020-09-14,10.52204
2020-09-15,10.59736
2020-09-16,10.23234
2020-09-17,9.13146
2020-09-18,8.61579
2020-09-19,15.25001
2020-09-20,9.98899
2020-09-21,11.22312
2020-09-22,10.78857
2020-09-23,10.03534
2020-09-24,9.20679
2020-09-25,7.64238
2020-09-26,6.60524
2020-09-27,6.48936
2020-09-28,8.66214
2020-09-29,7.48015
2020-09-30,5.51016
2020-10-01,5.9679
2020-10-02,6.61104
2020-10-03,7.0398
2020-10-04,9.12567
2020-10-05,11.67506
2020-10-06,11.01454
2020-10-07,10.81175
2020-10-08,10.21496
2020-10-09,7.06298
2020-10-10,7.06298
2020-10-11,7.86835
2020-10-12,11.30424
2020-10-13,11.17677
2020-10-14,100.0
2020-10-15,42.20986
2020-10-16,13.08882
2020-10-17,12.76435
2020-10-18,11.50703
2020-10-19,16.76806
2020-10-20,13.36693
2020-10-21,12.75856
2020-10-22,13.50599
2020-10-23,10.33663
2020-10-24,8.1117
2020-10-25,8.55205
2020-10-26,11.61133
2020-10-27,11.49545
2020-10-28,12.72959
2020-10-29,12.80491
2020-10-30,12.89182
2020-10-31,19.89107
2020-11-01,20.78335
2020-11-02,21.19473
2020-11-03,17.71249
2020-11-04,13.6972
2020-11-05,12.59053
2020-11-06,16.85497
2020-11-07,11.51283
2020-11-08,11.49545
2020-11-09,15.58607
2020-11-10,15.40066
2020-11-11,13.60449
2020-11-12,12.915
2020-11-13,11.01454
2020-11-14,8.32029
2020-11-15,9.10249
2020-11-16,15.62662
2020-11-17,14.53154
2020-11-18,12.38773
2020-11-19,11.87786
2020-11-20,11.45489
2020-11-21,12.23129
2020-11-22,10.33084
2020-11-23,12.41091
2020-11-24,13.07144
2020-11-25,18.70328
2020-11-26,12.521
2020-11-27,10.67269
2020-11-28,8.58682
2020-11-29,9.12567
2020-11-30,10.73642
2020-12-01,11.7388
2020-12-02,14.0854
2020-12-03,12.72959
2020-12-04,9.91366
2020-12-05,7.76406
2020-12-06,9.38061
2020-12-07,12.43409
2020-12-08,11.42592
2020-12-09,10.82913
2020-12-10,10.53942
2020-12-11,10.1744
2020-12-12,7.31792
2020-12-13,7.90312
2020-12-14,12.25447
2020-12-15,12.17915
2020-12-16,11.74459
2020-12-17,10.44672
2020-12-18,10.70166
2020-12-19,10.22654
2020-12-20,8.37244
2020-12-21,10.52204
2020-12-22,9.89628
2020-12-23,9.96002
2020-12-24,8.29712
2020-12-25,6.51254
2020-12-26,7.86256
2020-12-27,9.13146
2020-12-28,11.68086
2020-12-29,11.28107
2020-12-30,11.21733
2020-12-31,9.6819
2021-01-01,9.10249
2021-01-02,9.75722
2021-01-03,11.22312
2021-01-04,15.4528
2021-01-05,12.73538
2021-01-06,11.70983
2021-01-07,10.2671
2021-01-08,9.62975
2021-01-09,8.52308
2021-01-10,9.53125
2021-01-11,12.17335
2021-01-12,11.33901
2021-01-13,11.36798
2021-01-14,11.80833
2021-01-15,9.3922
2021-01-16,8.04218
2021-01-17,8.68532
2021-01-18,10.0701
2021-01-19,11.37377
2021-01-20,10.31925
2021-01-21,10.69586
2021-01-22,9.94843
2021-01-23,8.34347
2021-01-24,8.48253
2021-01-25,11.36218
2021-01-26,11.86047
2021-01-27,11.66927
2021-01-28,9.89628
2021-01-29,9.14305
2021-01-30,7.6308
2021-01-31,8.65055
2021-02-01,10.60895
2021-02-02,11.21154
2021-02-03,10.66689
2021-02-04,16.66376
2021-02-05,8.95185
2021-02-06,8.17544
2021-02-07,7.91471
2021-02-08,10.6611
2021-02-09,9.79199
2021-02-10,8.57523
2021-02-11,7.7235
2021-02-12,7.57865
2021-02-13,8.54047
2021-02-14,10.63213
2021-02-15,15.78886
2021-02-16,13.62187
2021-02-17,12.8107
2021-02-18,12.63109
2021-02-19,10.78277
2021-02-20,8.37244
2021-02-21,9.41537
2021-02-22,12.63688
2021-02-23,42.35471
2021-02-24,13.77252
2021-02-25,14.18969
2021-02-26,11.29845
2021-02-27,9.26473
2021-02-28,8.46514
2021-03-01,10.19757
2021-03-02,13.74934
2021-03-03,13.11199
2021-03-04,12.78753
2021-03-05,9.8789
2021-03-06,8.57523
2021-03-07,10.19757
2021-03-08,14.38669
2021-03-09,13.05985
2021-03-10,12.50941
2021-03-11,12.09803
2021-03-12,10.13963
2021-03-13,7.1383
2021-03-14,9.65293
2021-03-15,11.35639
2021-03-16,11.36218
2021-03-17,11.57077
2021-03-18,10.63792
2021-03-19,10.0701
2021-03-20,7.59603
2021-03-21,8.52308
2021-03-22,12.10962
2021-03-23,11.77936
2021-03-24,10.69586
2021-03-25,9.47911
2021-03-26,9.31108
2021-03-27,7.51491
2021-03-28,7.91471
2021-03-29,10.31925
2021-03-30,10.1744
2021-03-31,9.76881
2021-04-01,8.5057
2021-04-02,7.92629
2021-04-03,6.86598
2021-04-04,7.625
2021-04-05,9.47331
2021-04-06,8.78961
2021-04-07,8.92288
2021-04-08,8.83017
2021-04-09,7.97844
2021-04-10,6.4546
2021-04-11,6.9413
2021-04-12,9.84993
2021-04-13,9.64714
2021-04-14,9.65872
2021-04-15,10.57998
2021-04-16,8.81279
2021-04-17,6.90074
2021-04-18,6.70954
2021-04-19,9.61817
2021-04-20,10.4641
2021-04-21,9.90787
2021-04-22,12.41671
2021-04-23,8.88232
2021-04-24,6.68636
2021-04-25,7.64238
2021-04-26,10.69586
2021-04-27,10.1686
2021-04-28,8.82438
2021-04-29,9.04455
2021-04-30,7.63659
2021-05-01,6.17069
2021-05-02,6.85439
2021-05-03,8.87073
2021-05-04,8.37823
2021-05-05,6.95868
2021-05-06,9.08511
2021-05-07,8.4072
2021-05-08,6.5473
2021-05-09,7.02242
2021-05-10,10.15701
2021-05-11,8.7027
2021-05-12,9.24155
2021-05-13,7.98424
2021-05-14,7.38745
2021-05-15,5.99687
2021-05-16,7.21942
2021-05-17,9.06193
2021-05-18,8.85335
2021-05-19,7.01083
2021-05-20,9.1952
2021-05-21,7.99003
2021-05-22,6.62842
2021-05-23,6.33872
2021-05-24,10.0701
2021-05-25,9.40958
2021-05-26,8.81279
2021-05-27,9.46752
2021-05-28,8.15226
2021-05-29,6.71533
2021-05-30,6.72113
2021-05-31,10.51625
2021-06-01,10.43513
2021-06-02,11.24051
2021-06-03,10.0701
2021-06-04,9.16043
2021-06-05,7.83359
2021-06-06,7.92629
2021-06-07,19.61874
2021-06-08,13.51179
2021-06-09,11.79674
2021-06-10,10.72483
2021-06-11,10.0759
2021-06-12,6.99924
2021-06-13,6.8486
2021-06-14,9.82675
2021-06-15,9.21837
2021-06-16,8.96343
2021-06-17,8.64476
2021-06-18,7.46856
2021-06-19,6.36189
2021-06-20,6.32133
2021-06-21,9.65293
2021-06-22,8.90549
2021-06-23,8.73747
2021-06-24,8.84755
2021-06-25,8.07115
2021-06-26,6.43722
2021-06-27,7.02242
2021-06-28,9.53705
2021-06-29,8.79541
2021-06-30,8.76064
2021-07-01,10.49887
2021-07-02,8.85914
2021-07-03,6.82542
2021-07-04,7.51491
2021-07-05,11.72721
2021-07-06,11.26948
2021-07-07,11.11883
2021-07-08,11.04351
2021-07-09,13.76093
2021-07-10,33.53612
2021-07-11,13.5002
2021-07-12,14.95451
2021-07-13,11.26948
2021-07-14,10.50466
2021-07-15,9.05035
2021-07-16,8.15806
2021-07-17,6.18807
2021-07-18,6.48936
2021-07-19,8.24497
2021-07-20,8.84755
2021-07-21,7.53809
2021-07-22,7.39903
2021-07-23,6.36189
2021-07-24,5.55652
2021-07-25,5.22625
2021-07-26,6.79065
2021-07-27,7.69453
2021-07-28,7.56127
2021-07-29,7.09195
2021-07-30,6.73851
2021-07-31,5.45802
2021-08-01,6.51833
2021-08-02,7.60183
2021-08-03,8.08273
2021-08-04,7.53809
2021-08-05,7.83359
2021-08-06,6.64001
2021-08-07,5.32475
2021-08-08,6.55889
2021-08-09,10.01216
2021-08-10,10.12225
2021-08-11,13.80728
2021-08-12,9.8731
2021-08-13,7.77565
2021-08-14,7.13251
2021-08-15,6.49516
2021-08-16,8.89391
2021-08-17,10.43513
2021-08-18,10.12225
2021-08-19,9.60078
2021-08-20,9.96581
2021-08-21,7.71771
2021-08-22,7.54389
2021-08-23,11.17098
2021-08-24,10.62633
2021-08-25,11.99374
2021-08-26,14.70537
2021-08-27,12.59053
2021-08-28,7.45118
2021-08-29,8.13488
2021-08-30,10.28448
2021-08-31,9.73984
2021-09-01,9.24155
2021-09-02,9.05035
2021-09-03,7.46856
2021-09-04,5.81146
2021-09-05,6.51254
2021-09-06,9.27631
2021-09-07,8.33188
2021-09-08,7.73509
2021-09-09,7.9205
2021-09-10,7.4338
2021-09-11,6.01425
2021-09-12,6.4546
2021-09-13,8.52308
2021-09-14,8.64476
2021-09-15,8.2102
2021-09-16,7.60183
2021-09-17,6.50095
2021-09-18,11.57077
2021-09-19,6.81963
2021-09-20,6.24022
2021-09-21,6.6516
2021-09-22,7.52071
2021-09-23,10.92183
2021-09-24,9.14305
2021-09-25,7.3295
2021-09-26,7.41642
2021-09-27,10.71904
2021-09-28,9.79778
2021-09-29,8.78382
2021-09-30,8.72588
2021-10-01,7.35847
2021-10-02,5.60287
2021-10-03,6.24601
2021-10-04,7.67715
2021-10-05,9.21258
2021-10-06,9.10249
2021-10-07,8.55205
2021-10-08,7.75827
2021-10-09,5.49278
2021-10-10,6.28078
2021-10-11,7.90312
2021-10-12,8.84755
2021-10-13,8.84755
2021-10-14,8.73167
2021-10-15,7.61341
2021-10-16,5.62605
2021-10-17,5.92734
2021-10-18,8.70849
2021-10-19,8.38403
2021-10-20,7.75827
2021-10-21,7.70033
2021-10-22,7.10933
2021-10-23,5.77669
2021-10-24,6.61104
2021-10-25,8.70849
2021-10-26,9.49649
2021-10-27,9.81516
2021-10-28,10.16281
2021-10-29,9.13726
2021-10-30,13.83046
2021-10-31,18.37302
2021-11-01,18.73225
2021-11-02,14.72854
2021-11-03,13.09461
2021-11-04,12.78753
2021-11-05,10.19757
2021-11-06,8.04797
2021-11-07,9.6819
2021-11-08,12.70061
2021-11-09,11.28107
2021-11-10,11.37377
2021-11-11,10.45831
2021-11-12,9.16623
2021-11-13,6.48357
2021-11-14,8.12329
2021-11-15,11.60553
2021-11-16,10.81175
2021-11-17,9.94843
2021-11-18,10.1686
2021-11-19,8.55785
2021-11-20,6.42563
2021-11-21,6.77327
2021-11-22,9.64714
2021-11-23,9.70508
2021-11-24,10.04693
2021-11-25,10.1744
2021-11-26,9.15464
2021-11-27,6.91812
2021-11-28,7.64238
2021-11-29,10.74801
2021-11-30,10.96819
2021-12-01,18.06593
2021-12-02,16.70432
2021-12-03,11.08986
2021-12-04,8.08273
2021-12-05,8.86494
2021-12-06,11.61133
2021-12-07,10.86969
2021-12-08,10.91604
2021-12-09,10.59157
2021-12-10,8.5057
2021-12-11,6.90074
2021-12-12,7.98424
2021-12-13,10.19178
2021-12-14,10.22654
2021-12-15,9.90787
2021-12-16,9.63555
2021-12-17,8.53467
2021-12-18,6.87757
2021-12-19,7.27156
2021-12-20,10.44092
2021-12-21,9.89628
2021-12-22,9.69928
2021-12-23,10.42354
2021-12-24,8.00162
2021-12-25,6.17648
2021-12-26,7.37006
2021-12-27,9.86152
2021-12-28,11.20574
2021-12-29,10.77698
2021-12-30,9.66452
2021-12-31,8.63317
2022-01-01,8.57523
2022-01-02,10.02954
2022-01-03,14.46781
2022-01-04,12.78753
2022-01-05,11.25789
2022-01-06,12.4225
2022-01-07,9.98899
2022-01-08,8.84176
2022-01-09,10.25551
2022-01-10,13.5987
2022-01-11,11.95318
2022-01-12,10.67269
2022-01-13,10.64372
2022-01-14,9.32267
2022-01-15,7.822
2022-01-16,8.55205
2022-01-17,10.52204
2022-01-18,10.23234
2022-01-19,9.67611
2022-01-20,8.8997
2022-01-21,8.78961
2022-01-22,7.625
2022-01-23,9.33426
2022-01-24,11.0551
2022-01-25,10.3714
2022-01-26,10.11646
2022-01-27,8.8997
2022-01-28,7.89153
2022-01-29,6.95289
2022-01-30,6.70954
2022-01-31,6.15331
2022-02-01,7.03401
2022-02-02,9.33426
2022-02-03,10.67269
2022-02-04,10.32504
2022-02-05,8.5115
2022-02-06,9.27631
2022-02-07,11.08986
2022-02-08,10.38298
2022-02-09,10.19178
2022-02-10,10.91604
2022-02-11,8.6042
2022-02-12,7.71771
2022-02-13,8.45356
2022-02-14,10.70745
2022-02-15,9.84413
2022-02-16,10.09907
2022-02-17,9.62396
2022-02-18,9.16043
2022-02-19,7.56127
2022-02-20,8.72588
2022-02-21,10.35401
2022-02-22,10.20916
2022-02-23,9.31108
2022-02-24,9.11408
2022-02-25,7.69453
2022-02-26,6.28078
2022-02-27,7.231
2022-02-28,8.22759
2022-03-01,8.06535
2022-03-02,9.35743
2022-03-03,8.09432
2022-03-04,8.1117
2022-03-05,6.72692
2022-03-06,7.14409
2022-03-07,9.20679
2022-03-08,8.77223
2022-03-09,5.55072
2022-03-10,8.01321
2022-03-11,8.06535
2022-03-12,7.08615
2022-03-13,8.29712
2022-03-14,9.74563
2022-03-15,10.18019
2022-03-16,8.44776
2022-03-17,9.61237
2022-03-18,8.10012
2022-03-19,7.14989
2022-03-20,7.5323
2022-03-21,9.08511
2022-03-22,9.32846
2022-03-23,9.49649
2022-03-24,8.88811
2022-03-25,7.79882
2022-03-26,6.42563
2022-03-27,7.58444
2022-03-28,9.59499
2022-03-29,9.50228
2022-03-30,8.7027
2022-03-31,8.54047
2022-04-01,7.45697
2022-04-02,6.54151
2022-04-03,6.72692
2022-04-04,9.2937
2022-04-05,9.31687
2022-04-06,9.40378
2022-04-07,7.90891
2022-04-08,7.64818
2022-04-09,5.83463
2022-04-10,6.38507
2022-04-11,9.36902
2022-04-12,8.62738
2022-04-13,8.95764
2022-04-14,9.01558
2022-04-15,8.10591
2022-04-16,5.83463
2022-04-17,6.95289
2022-04-18,9.68769
2022-04-19,8.83017
2022-04-20,9.17782
2022-04-21,9.24734
2022-04-22,7.75827
2022-04-23,6.14751
2022-04-24,7.10933
2022-04-25,9.23576
2022-04-26,9.69349
2022-04-27,9.3864
2022-04-28,8.84176
2022-04-29,7.7235
2022-04-30,5.81146
2022-05-01,6.5531
2022-05-02,8.98082
2022-05-03,9.10249
2022-05-04,7.58444
2022-05-05,6.00266
2022-05-06,7.12092
2022-05-07,7.74668
2022-05-08,9.00399
2022-05-09,11.80253
2022-05-10,9.50228
2022-05-11,9.25314
2022-05-12,9.1894
2022-05-13,8.69691
2022-05-14,6.81963
2022-05-15,7.27736
2022-05-16,10.53363
2022-05-17,9.45014
2022-05-18,9.77461
2022-05-19,9.33426
2022-05-20,8.56364
2022-05-21,6.09537
2022-05-22,7.83359
2022-05-23,18.88869
2022-05-24,12.16177
2022-05-25,10.73063
2022-05-26,11.14201
2022-05-27,9.61237
2022-05-28,5.95051
2022-05-29,6.16489
2022-05-30,8.75485
2022-05-31,8.76064
2022-06-01,6.57627
2022-06-02,7.45697
2022-06-03,7.24839
2022-06-04,5.8636
2022-06-05,6.04901
2022-06-06,6.83701
2022-06-07,9.22417
2022-06-08,9.21837
2022-06-09,9.22996
2022-06-10,7.9205
2022-06-11,5.81725
2022-06-12,6.37348
2022-06-13,8.93446
2022-06-14,10.67848
2022-06-15,10.02375
2022-06-16,8.47673
2022-06-17,8.13488
2022-06-18,6.61683
2022-06-19,6.52992
2022-06-20,10.48148
2022-06-21,9.72825
2022-06-22,9.21258
2022-06-23,8.44197
2022-06-24,8.48253
2022-06-25,6.27498
2022-06-26,7.45118
2022-06-27,10.34243
2022-06-28,10.01796
2022-06-29,9.74563
2022-06-30,10.63792
2022-07-01,9.45014
2022-07-02,7.67715
2022-07-03,7.99003
2022-07-04,11.51283
2022-07-05,10.73642
2022-07-06,10.22654
2022-07-07,11.39115
2022-07-08,13.24526
2022-07-09,33.03783
2022-07-10,13.92896
2022-07-11,16.10753
2022-07-12,12.54997
2022-07-13,10.73642
2022-07-14,10.19178
2022-07-15,9.08511
2022-07-16,6.67477
2022-07-17,7.75247
2022-07-18,11.65189
2022-07-19,9.96581
2022-07-20,9.1894
2022-07-21,8.92288
2022-07-22,8.49411
2022-07-23,6.11854
2022-07-24,6.77907
2022-07-25,9.8789
2022-07-26,9.55443
2022-07-27,8.67952
2022-07-28,7.625
2022-07-29,7.64238
2022-07-30,6.07219
2022-07-31,6.25181
2022-08-01,9.34584
2022-08-02,8.93446
2022-08-03,8.26814
2022-08-04,8.07694
2022-08-05,7.86256
2022-08-06,6.43722
2022-08-07,7.52071
2022-08-08,9.79199
2022-08-09,8.8997
2022-08-10,14.87919
2022-08-11,9.55443
2022-08-12,8.23917
2022-08-13,6.72692
2022-08-14,6.89495
2022-08-15,7.37006
2022-08-16,10.58578
2022-08-17,9.11987
2022-08-18,9.51387
2022-08-19,7.69453
2022-08-20,6.22284
2022-08-21,7.18465
2022-08-22,10.69586
2022-08-23,10.10487
2022-08-24,9.91946
2022-08-25,8.62738
2022-08-26,7.70612
2022-08-27,5.63763
2022-08-28,6.34451
2022-08-29,8.39561
2022-08-30,9.21837
2022-08-31,8.93446
2022-09-01,8.07115
2022-09-02,7.86256
2022-09-03,6.07798
2022-09-04,5.87519
2022-09-05,7.59603
2022-09-06,7.34689
2022-09-07,7.51491
2022-09-08,5.9621
2022-09-09,4.75114
2022-09-10,4.79749
2022-09-11,5.55072
2022-09-12,7.38165
2022-09-13,10.49887
2022-09-14,10.55101
2022-09-15,9.60658
2022-09-16,8.23917
2022-09-17,6.31554
2022-09-18,6.8428
2022-09-19,9.66452
2022-09-20,9.4849
2022-09-21,9.02717
2022-09-22,8.27973
2022-09-23,8.5057
2022-09-24,16.06118
2022-09-25,9.79778
2022-09-26,11.66347
2022-09-27,10.41195
2022-09-28,9.8789
2022-09-29,9.45014
2022-09-30,8.03638
2022-10-01,6.3561
2022-10-02,6.34451
2022-10-03,6.95289
2022-10-04,10.52204
2022-10-05,10.0759
2022-10-06,9.69349
2022-10-07,8.39561
2022-10-08,5.60287
2022-10-09,6.28657
2022-10-10,6.99345
2022-10-11,9.6819
2022-10-12,8.45935
2022-10-13,8.48832
2022-10-14,8.54626
2022-10-15,6.47198
2022-10-16,7.00504
2022-10-17,9.89628
2022-10-18,10.00057
2022-10-19,9.24155
2022-10-20,8.08273
2022-10-21,7.82779
2022-10-22,6.15331
2022-10-23,6.48357
2022-10-24,10.05852
2022-10-25,9.16043
2022-10-26,9.67031
2022-10-27,8.77223
2022-10-28,8.81279
2022-10-29,11.61133
2022-10-30,13.7899
2022-10-31,16.40303
2022-11-01,13.78411
2022-11-02,12.85126
2022-11-03,11.76777
2022-11-04,10.41195
2022-11-05,7.83359
2022-11-06,8.41879
2022-11-07,11.51283
2022-11-08,10.6611
2022-11-09,9.94263
2022-11-10,9.94263
2022-11-11,9.1894
2022-11-12,7.18465
2022-11-13,7.82779
2022-11-14,12.43988
2022-11-15,10.0701
2022-11-16,9.94263
2022-11-17,9.84413
2022-11-18,8.25656
2022-11-19,6.57627
2022-11-20,7.37006
2022-11-21,9.43275
2022-11-22,9.47911
2022-11-23,9.45014
2022-11-24,7.75827
2022-11-25,7.6308
2022-11-26,5.93893
2022-11-27,6.97027
2022-11-28,8.8012
2022-11-29,10.41195
2022-11-30,19.65351
2022-12-01,10.81754
2022-12-02,9.58919
2022-12-03,5.92154
2022-12-04,7.45118
2022-12-05,10.64372
2022-12-06,10.10487
2022-12-07,10.55681
2022-12-08,10.39457
2022-12-09,9.25314
2022-12-10,6.7501
2022-12-11,7.35268
2022-12-12,12.09224
2022-12-13,10.83492
2022-12-14,10.23234
2022-12-15,9.31108
2022-12-16,8.8997
2022-12-17,6.86018
2022-12-18,7.60183
2022-12-19,9.68769
2022-12-20,10.51625
2022-12-21,9.39799
2022-12-22,9.43855
2022-12-23,7.80462
2022-12-24,6.21704
2022-12-25,6.64001
2022-12-26,10.74801
2022-12-27,10.86389
2022-12-28,10.64372
2022-12-29,10.42934
2022-12-30,9.31108
2022-12-31,11.66347
2023-01-01,10.21496
2023-01-02,16.10753
2023-01-03,14.74592
2023-01-04,12.73538
2023-01-05,12.98452
2023-01-06,11.77356
2023-01-07,9.25893
2023-01-08,9.81516
2023-01-09,14.35772
2023-01-10,13.81887
2023-01-11,13.06564
2023-01-12,12.13859
2023-01-13,10.70166
2023-01-14,8.75485
2023-01-15,9.58919
2023-01-16,11.94159
2023-01-17,11.02033
2023-01-18,10.37719
2023-01-19,9.47331
2023-01-20,7.75827
2023-01-21,6.65739
2023-01-22,7.38165
2023-01-23,8.88811
2023-01-24,10.55101
2023-01-25,12.79332
2023-01-26,12.70061
2023-01-27,10.89286
2023-01-28,8.69691
2023-01-29,9.14884
2023-01-30,13.43067
2023-01-31,12.09224
2023-02-01,11.79094
2023-02-02,11.733
2023-02-03,9.42117
2023-02-04,8.20441
2023-02-05,7.96106
2023-02-06,13.41329
2023-02-07,11.8373
2023-02-08,11.12463
2023-02-09,10.93342
2023-02-10,9.96581
2023-02-11,7.70033
2023-02-12,8.51729
2023-02-13,12.30662
2023-02-14,11.19415
2023-02-15,11.21733
2023-02-16,11.59395
2023-02-17,9.99478
2023-02-18,7.69453
2023-02-19,8.01321
2023-02-20,12.68903
2023-02-21,10.80016
2023-02-22,10.8581
2023-02-23,11.01454
2023-02-24,9.37481
2023-02-25,7.04559
2023-02-26,6.77327
2023-02-27,10.40616
2023-02-28,10.33084
2023-03-01,8.81279
2023-03-02,10.65531
2023-03-03,9.24155
2023-03-04,7.64818
2023-03-05,9.07932
2023-03-06,12.21971
2023-03-07,11.90103
2023-03-08,11.02613
2023-03-09,10.50466
2023-03-10,9.80937
2023-03-11,7.09774
2023-03-12,8.03638
2023-03-13,11.11883
2023-03-14,11.27527
2023-03-15,11.53601
2023-03-16,10.71904
2023-03-17,9.07352
2023-03-18,6.86018
2023-03-19,7.68874
2023-03-20,10.30187
2023-03-21,11.77356
2023-03-22,12.35297
2023-03-23,11.17677
2023-03-24,9.05614
2023-03-25,6.4546
2023-03-26,8.04797
2023-03-27,11.1478
2023-03-28,10.74801
2023-03-29,10.11066
2023-03-30,10.52204
2023-03-31,9.5834
2023-04-01,6.17648
2023-04-02,6.59945
2023-04-03,9.57181
2023-04-04,9.92525
2023-04-05,8.85914
2023-04-06,9.32846
2023-04-07,8.69691
2023-04-08,7.27156
2023-04-09,7.69453
2023-04-10,10.67848
2023-04-11,10.35401
2023-04-12,9.30528
2023-04-13,10.2729
2023-04-14,8.36085
2023-04-15,6.92392
2023-04-16,8.26235
2023-04-17,10.76539
2023-04-18,11.18257
2023-04-19,10.18598
2023-04-20,9.66452
2023-04-21,9.17202
2023-04-22,6.39086
2023-04-23,7.625
2023-04-24,10.49887
2023-04-25,10.77119
2023-04-26,9.56602
2023-04-27,10.04693
2023-04-28,8.61579
2023-04-29,6.83121
2023-04-30,7.28315
2023-05-01,9.36323
2023-05-02,9.76881
2023-05-03,9.62396
2023-05-04,8.36085
2023-05-05,6.60524
2023-05-06,7.25998
2023-05-07,7.56127
2023-05-08,10.99716
2023-05-09,10.29028
2023-05-10,10.63213
2023-05-11,10.34243
2023-05-12,9.21837
2023-05-13,6.5531
2023-05-14,7.67135
2023-05-15,12.60791
2023-05-16,11.39695
2023-05-17,11.7388
2023-05-18,11.22312
2023-05-19,9.63555
2023-05-20,7.77565
2023-05-21,9.05614
2023-05-22,24.53792
2023-05-23,16.12492
2023-05-24,13.98111
2023-05-25,12.60212
2023-05-26,11.6403
2023-05-27,6.39086
2023-05-28,7.81621
2023-05-29,7.94947
