date,원전관련주
2020-08-02,0.99135
2020-08-03,0.78012
2020-08-04,0.36894
2020-08-05,0.33514
2020-08-06,0.39428
2020-08-07,0.33514
2020-08-08,0.33232
2020-08-09,0.31824
2020-08-10,0.58861
2020-08-11,0.49286
2020-08-12,0.31824
2020-08-13,0.39147
2020-08-14,0.27881
2020-08-15,0.24783
2020-08-16,0.276
2020-08-17,0.49286
2020-08-18,0.46469
2020-08-19,1.00261
2020-08-20,0.60269
2020-08-21,0.50694
2020-08-22,0.30416
2020-08-23,1.06176
2020-08-24,0.39992
2020-08-25,0.49286
2020-08-26,1.1547
2020-08-27,0.34641
2020-08-28,0.80547
2020-08-29,0.44779
2020-08-30,0.69845
2020-08-31,0.88151
2020-09-01,0.58298
2020-09-02,0.8618
2020-09-03,1.03359
2020-09-04,0.68155
2020-09-05,0.32951
2020-09-06,0.30698
2020-09-07,0.79702
2020-09-08,0.46751
2020-09-09,0.35767
2020-09-10,0.39147
2020-09-11,0.2422
2020-09-12,0.19714
2020-09-13,0.21967
2020-09-14,0.26755
2020-09-15,0.60833
2020-09-16,0.48441
2020-09-17,0.2422
2020-09-18,0.30698
2020-09-19,0.1042
2020-09-20,0.19432
2020-09-21,0.14081
2020-09-22,0.2084
2020-09-23,0.12673
2020-09-24,0.38302
2020-09-25,0.12673
2020-09-26,0.05069
2020-09-27,0.06195
2020-09-28,0.12673
2020-09-29,0.09857
2020-09-30,0.14644
2020-10-01,0.06477
2020-10-02,0.06195
2020-10-03,0.03379
2020-10-04,0.17179
2020-10-05,0.92939
2020-10-06,0.25628
2020-10-07,0.31261
2020-10-08,0.2253
2020-10-09,0.18306
2020-10-10,0.10702
2020-10-11,0.0873
2020-10-12,0.138
2020-10-13,0.11828
2020-10-14,0.15208
2020-10-15,0.25065
2020-10-16,0.66184
2020-10-17,0.60833
2020-10-18,0.71535
2020-10-19,3.08671
2020-10-20,5.72844
2020-10-21,1.23074
2020-10-22,0.49286
2020-10-23,0.34922
2020-10-24,0.21685
2020-10-25,0.16053
2020-10-26,0.27318
2020-10-27,0.14644
2020-10-28,0.10983
2020-10-29,0.1042
2020-10-30,0.09012
2020-10-31,0.05069
2020-11-01,0.03661
2020-11-02,0.12673
2020-11-03,0.07322
2020-11-04,0.05914
2020-11-05,0.2084
2020-11-06,0.23938
2020-11-07,0.21122
2020-11-08,0.27036
2020-11-09,0.27881
2020-11-10,0.39147
2020-11-11,0.44779
2020-11-12,0.69563
2020-11-13,0.42808
2020-11-14,0.29853
2020-11-15,0.26755
2020-11-16,0.28445
2020-11-17,0.28163
2020-11-18,0.61114
2020-11-19,0.39147
2020-11-20,0.2422
2020-11-21,0.17461
2020-11-22,0.17179
2020-11-23,0.2591
2020-11-24,0.26192
2020-11-25,0.23938
2020-11-26,0.33796
2020-11-27,0.27318
2020-11-28,0.21685
2020-11-29,0.42808
2020-11-30,0.48722
2020-12-01,0.30416
2020-12-02,0.77731
2020-12-03,1.46731
2020-12-04,0.74069
2020-12-05,1.16596
2020-12-06,0.63931
2020-12-07,0.55763
2020-12-08,0.60833
2020-12-09,0.40837
2020-12-10,0.53792
2020-12-11,0.46188
2020-12-12,0.24502
2020-12-13,0.20559
2020-12-14,0.63649
2020-12-15,1.04486
2020-12-16,0.552
2020-12-17,0.59706
2020-12-18,0.86743
2020-12-19,0.42526
2020-12-20,0.4309
2020-12-21,0.39147
2020-12-22,0.29008
2020-12-23,0.34922
2020-12-24,0.49567
2020-12-25,1.23637
2020-12-26,0.67029
2020-12-27,0.40273
2020-12-28,0.68718
2020-12-29,0.51257
2020-12-30,0.78012
2020-12-31,0.55763
2021-01-01,0.36612
2021-01-02,0.28726
2021-01-03,0.42526
2021-01-04,0.45061
2021-01-05,0.90686
2021-01-06,0.65902
2021-01-07,0.48159
2021-01-08,1.74613
2021-01-09,0.94065
2021-01-10,0.48159
2021-01-11,0.62804
2021-01-12,0.5689
2021-01-13,0.59143
2021-01-14,0.89559
2021-01-15,0.60833
2021-01-16,0.38865
2021-01-17,0.45624
2021-01-18,0.46751
2021-01-19,0.49567
2021-01-20,0.37175
2021-01-21,0.72943
2021-01-22,0.52665
2021-01-23,0.47596
2021-01-24,0.47314
2021-01-25,0.47032
2021-01-26,0.74633
2021-01-27,1.05331
2021-01-28,0.73788
2021-01-29,3.15994
2021-01-30,1.42788
2021-01-31,2.13197
2021-02-01,1.88413
2021-02-02,1.15751
2021-02-03,0.71253
2021-02-04,1.34339
2021-02-05,0.88433
2021-02-06,0.41963
2021-02-07,0.31261
2021-02-08,0.46751
2021-02-09,0.38583
2021-02-10,0.38583
2021-02-11,0.28445
2021-02-12,0.16616
2021-02-13,0.21967
2021-02-14,0.64775
2021-02-15,4.4639
2021-02-16,2.05029
2021-02-17,1.24482
2021-02-18,1.33213
2021-02-19,0.94347
2021-02-20,0.76604
2021-02-21,0.51257
2021-02-22,1.19131
2021-02-23,1.02796
2021-02-24,0.74633
2021-02-25,0.44779
2021-02-26,0.47596
2021-02-27,0.31824
2021-02-28,0.36894
2021-03-01,0.3633
2021-03-02,0.49849
2021-03-03,0.57735
2021-03-04,1.36874
2021-03-05,1.16033
2021-03-06,0.73506
2021-03-07,0.62804
2021-03-08,0.92094
2021-03-09,1.72078
2021-03-10,2.05311
2021-03-11,1.79119
2021-03-12,1.23637
2021-03-13,0.70971
2021-03-14,0.966
2021-03-15,0.83363
2021-03-16,1.45886
2021-03-17,2.94026
2021-03-18,1.24482
2021-03-19,0.6731
2021-03-20,0.6731
2021-03-21,0.60269
2021-03-22,0.828
2021-03-23,0.83927
2021-03-24,0.80265
2021-03-25,0.66465
2021-03-26,0.62522
2021-03-27,0.552
2021-03-28,0.56326
2021-03-29,0.97727
2021-03-30,0.86743
2021-03-31,0.87869
2021-04-01,0.79984
2021-04-02,1.45323
2021-04-03,0.9491
2021-04-04,1.00543
2021-04-05,1.34339
2021-04-06,1.73486
2021-04-07,2.79381
2021-04-08,4.04708
2021-04-09,3.07263
2021-04-10,2.38826
2021-04-11,2.39107
2021-04-12,1.97425
2021-04-13,2.76846
2021-04-14,4.70611
2021-04-15,3.2923
2021-04-16,2.13479
2021-04-17,1.58278
2021-04-18,1.92638
2021-04-19,2.25307
2021-04-20,2.31222
2021-04-21,2.01368
2021-04-22,2.43613
2021-04-23,2.30095
2021-04-24,0.95474
2021-04-25,0.87588
2021-04-26,1.60531
2021-04-27,2.06438
2021-04-28,1.11245
2021-04-29,0.88151
2021-04-30,0.71253
2021-05-01,0.69282
2021-05-02,0.97445
2021-05-03,0.90686
2021-05-04,0.75196
2021-05-05,0.51257
2021-05-06,0.6731
2021-05-07,0.56045
2021-05-08,0.42808
2021-05-09,0.58861
2021-05-10,0.81392
2021-05-11,1.2927
2021-05-12,1.37719
2021-05-13,1.97989
2021-05-14,1.52364
2021-05-15,1.43633
2021-05-16,1.70107
2021-05-17,1.58841
2021-05-18,1.5349
2021-05-19,1.10964
2021-05-20,4.22451
2021-05-21,11.37803
2021-05-22,24.60078
2021-05-23,20.53397
2021-05-24,15.24206
2021-05-25,6.08049
2021-05-26,8.5814
2021-05-27,8.91936
2021-05-28,9.27986
2021-05-29,9.49953
2021-05-30,12.46796
2021-05-31,12.14408
2021-06-01,6.6691
2021-06-02,9.23761
2021-06-03,6.91131
2021-06-04,15.90953
2021-06-05,7.50837
2021-06-06,10.48807
2021-06-07,46.97946
2021-06-08,26.67642
2021-06-09,17.55991
2021-06-10,8.38989
2021-06-11,7.02959
2021-06-12,4.46109
2021-06-13,4.50615
2021-06-14,8.73067
2021-06-15,5.81575
2021-06-16,14.01695
2021-06-17,6.50012
2021-06-18,5.34824
2021-06-19,7.57878
2021-06-20,8.31385
2021-06-21,8.63773
2021-06-22,7.05494
2021-06-23,4.45264
2021-06-24,5.6693
2021-06-25,3.54296
2021-06-26,2.28968
2021-06-27,2.32066
2021-06-28,2.51781
2021-06-29,5.9453
2021-06-30,4.2048
2021-07-01,4.53713
2021-07-02,4.20198
2021-07-03,2.91491
2021-07-04,2.50091
2021-07-05,10.4768
2021-07-06,20.73112
2021-07-07,10.20925
2021-07-08,4.95676
2021-07-09,10.13321
2021-07-10,13.7494
2021-07-11,6.99298
2021-07-12,5.58763
2021-07-13,4.03019
2021-07-14,3.51761
2021-07-15,7.62384
2021-07-16,5.06379
2021-07-17,4.37941
2021-07-18,5.42146
2021-07-19,11.55265
2021-07-20,20.79026
2021-07-21,10.73872
2021-07-22,6.92821
2021-07-23,3.96541
2021-07-24,2.05874
2021-07-25,2.14323
2021-07-26,3.24161
2021-07-27,2.55724
2021-07-28,2.27842
2021-07-29,2.39952
2021-07-30,2.71495
2021-07-31,1.22511
2021-08-01,1.54054
2021-08-02,1.59968
2021-08-03,2.26715
2021-08-04,4.62444
2021-08-05,3.62745
2021-08-06,1.93482
2021-08-07,1.36029
2021-08-08,1.53772
2021-08-09,2.30658
2021-08-10,1.74613
2021-08-11,1.46731
2021-08-12,1.5349
2021-08-13,1.18849
2021-08-14,0.71816
2021-08-15,0.74914
2021-08-16,0.78012
2021-08-17,1.18004
2021-08-18,1.10682
2021-08-19,1.31523
2021-08-20,0.88714
2021-08-21,0.552
2021-08-22,0.51539
2021-08-23,0.84772
2021-08-24,1.06739
2021-08-25,1.08147
2021-08-26,0.97727
2021-08-27,0.83363
2021-08-28,0.44216
2021-08-29,0.58861
2021-08-30,0.9829
2021-08-31,0.88433
2021-09-01,6.07485
2021-09-02,11.70755
2021-09-03,5.58481
2021-09-04,2.45867
2021-09-05,1.99678
2021-09-06,3.69222
2021-09-07,3.93725
2021-09-08,2.62483
2021-09-09,1.92074
2021-09-10,1.37719
2021-09-11,1.09274
2021-09-12,1.01106
2021-09-13,1.45041
2021-09-14,2.57414
2021-09-15,4.08933
2021-09-16,5.88334
2021-09-17,2.8445
2021-09-18,1.52082
2021-09-19,1.64192
2021-09-20,1.55743
2021-09-21,1.53209
2021-09-22,1.61939
2021-09-23,2.68397
2021-09-24,1.9658
2021-09-25,1.06739
2021-09-26,1.63066
2021-09-27,3.10924
2021-09-28,5.34824
2021-09-29,3.81896
2021-09-30,2.50091
2021-10-01,2.2925
2021-10-02,1.31804
2021-10-03,1.09555
2021-10-04,1.76584
2021-10-05,3.02757
2021-10-06,2.61356
2021-10-07,1.53772
2021-10-08,1.46168
2021-10-09,0.95192
2021-10-10,1.05612
2021-10-11,1.12935
2021-10-12,1.45323
2021-10-13,8.03221
2021-10-14,9.32492
2021-10-15,14.30985
2021-10-16,5.90306
2021-10-17,6.93947
2021-10-18,9.90227
2021-10-19,7.63229
2021-10-20,6.80429
2021-10-21,12.78902
2021-10-22,9.42349
2021-10-23,4.45264
2021-10-24,4.06117
2021-10-25,16.95158
2021-10-26,10.63733
2021-10-27,6.99298
2021-10-28,7.17323
2021-10-29,3.37398
2021-10-30,3.95133
2021-10-31,4.24141
2021-11-01,4.60472
2021-11-02,4.26394
2021-11-03,8.00405
2021-11-04,25.21474
2021-11-05,13.67617
2021-11-06,5.71154
2021-11-07,4.8948
2021-11-08,6.76486
2021-11-09,6.81555
2021-11-10,6.48322
2021-11-11,5.73689
2021-11-12,6.686
2021-11-13,3.4641
2021-11-14,3.41059
2021-11-15,3.69786
2021-11-16,3.49508
2021-11-17,7.51401
2021-11-18,5.19615
2021-11-19,5.71999
2021-11-20,2.25307
2021-11-21,1.68135
2021-11-22,3.15712
2021-11-23,3.06418
2021-11-24,2.24744
2021-11-25,2.05029
2021-11-26,3.19092
2021-11-27,1.07021
2021-11-28,1.14343
2021-11-29,2.53189
2021-11-30,2.55724
2021-12-01,2.56569
2021-12-02,2.12634
2021-12-03,2.07564
2021-12-04,0.97163
2021-12-05,1.75739
2021-12-06,3.00222
2021-12-07,2.48401
2021-12-08,2.17703
2021-12-09,2.4812
2021-12-10,2.39671
2021-12-11,1.72642
2021-12-12,1.27017
2021-12-13,1.43352
2021-12-14,2.52907
2021-12-15,1.26172
2021-12-16,1.37719
2021-12-17,1.35184
2021-12-18,0.75478
2021-12-19,1.01106
2021-12-20,3.4641
2021-12-21,2.63891
2021-12-22,2.53471
2021-12-23,2.48683
2021-12-24,1.17723
2021-12-25,0.828
2021-12-26,0.99417
2021-12-27,2.38544
2021-12-28,2.21083
2021-12-29,3.09798
2021-12-30,2.45022
2021-12-31,1.36029
2022-01-01,0.76886
2022-01-02,3.57112
2022-01-03,8.84051
2022-01-04,4.46672
2022-01-05,2.19674
2022-01-06,2.17703
2022-01-07,1.64192
2022-01-08,2.07001
2022-01-09,7.98997
2022-01-10,8.97006
2022-01-11,3.68378
2022-01-12,2.81352
2022-01-13,2.4305
2022-01-14,2.56287
2022-01-15,1.41662
2022-01-16,1.56307
2022-01-17,2.89238
2022-01-18,2.13479
2022-01-19,2.91773
2022-01-20,2.21364
2022-01-21,1.41662
2022-01-22,0.81392
2022-01-23,1.07866
2022-01-24,1.89821
2022-01-25,4.54839
2022-01-26,7.1169
2022-01-27,4.82721
2022-01-28,3.23879
2022-01-29,2.34319
2022-01-30,2.41642
2022-01-31,2.02776
2022-02-01,1.95736
2022-02-02,2.04466
2022-02-03,4.28366
2022-02-04,6.80992
2022-02-05,3.21063
2022-02-06,11.3555
2022-02-07,9.83186
2022-02-08,6.47196
2022-02-09,5.29754
2022-02-10,4.033
2022-02-11,3.19092
2022-02-12,2.28687
2022-02-13,2.26715
2022-02-14,3.43875
2022-02-15,2.41642
2022-02-16,4.23296
2022-02-17,3.24443
2022-02-18,5.79604
2022-02-19,2.82761
2022-02-20,3.11487
2022-02-21,8.69124
2022-02-22,3.56549
2022-02-23,3.45565
2022-02-24,4.11749
2022-02-25,30.19122
2022-02-26,23.79249
2022-02-27,17.5402
2022-02-28,45.48962
2022-03-01,9.19818
2022-03-02,10.33035
2022-03-03,13.63393
2022-03-04,16.51223
2022-03-05,6.4269
2022-03-06,5.2046
2022-03-07,6.81555
2022-03-08,11.77232
2022-03-09,5.76506
2022-03-10,100.0
2022-03-11,52.26856
2022-03-12,23.11656
2022-03-13,19.4356
2022-03-14,22.80395
2022-03-15,19.52009
2022-03-16,14.24226
2022-03-17,14.32111
2022-03-18,12.63694
2022-03-19,6.19032
2022-03-20,4.59627
2022-03-21,7.66327
2022-03-22,8.03503
2022-03-23,16.63615
2022-03-24,13.78883
2022-03-25,12.3891
2022-03-26,5.76224
2022-03-27,4.62725
2022-03-28,6.28326
2022-03-29,7.70552
2022-03-30,6.03542
2022-03-31,7.84352
2022-04-01,6.02979
2022-04-02,2.36573
2022-04-03,3.27259
2022-04-04,7.09437
2022-04-05,5.83546
2022-04-06,5.35387
2022-04-07,5.41301
2022-04-08,4.25549
2022-04-09,1.8954
2022-04-10,2.19111
2022-04-11,4.32872
2022-04-12,5.15109
2022-04-13,4.82721
2022-04-14,3.63027
2022-04-15,2.89238
2022-04-16,3.14304
2022-04-17,2.90928
2022-04-18,3.82741
2022-04-19,3.17683
2022-04-20,6.44943
2022-04-21,16.97411
2022-04-22,6.66065
2022-04-23,2.36009
2022-04-24,2.34883
2022-04-25,3.95696
2022-04-26,4.14847
2022-04-27,4.03864
2022-04-28,4.63007
2022-04-29,4.57374
2022-04-30,2.55442
2022-05-01,2.28687
2022-05-02,4.68076
2022-05-03,12.92421
2022-05-04,10.87672
2022-05-05,5.46371
2022-05-06,6.30298
2022-05-07,3.38243
2022-05-08,4.14002
2022-05-09,8.13079
2022-05-10,6.32551
2022-05-11,6.99298
2022-05-12,6.50294
2022-05-13,3.33737
2022-05-14,2.30377
2022-05-15,2.82479
2022-05-16,3.27822
2022-05-17,2.91491
2022-05-18,4.19353
2022-05-19,5.7735
2022-05-20,13.82544
2022-05-21,7.51401
2022-05-22,7.9956
2022-05-23,10.029
2022-05-24,4.68639
2022-05-25,3.10079
2022-05-26,3.21063
2022-05-27,2.57695
2022-05-28,2.04466
2022-05-29,2.18266
2022-05-30,4.10059
2022-05-31,4.26958
2022-06-01,4.83848
2022-06-02,4.05553
2022-06-03,2.50936
2022-06-04,1.94891
2022-06-05,1.51237
2022-06-06,1.59686
2022-06-07,2.21364
2022-06-08,3.85276
2022-06-09,3.19373
2022-06-10,2.66144
2022-06-11,1.07021
2022-06-12,1.18004
2022-06-13,1.87568
2022-06-14,2.46148
2022-06-15,2.72903
2022-06-16,3.07826
2022-06-17,2.52062
2022-06-18,3.68941
2022-06-19,2.28405
2022-06-20,2.90928
2022-06-21,2.8614
2022-06-22,24.06286
2022-06-23,28.13248
2022-06-24,6.47759
2022-06-25,2.90646
2022-06-26,3.11487
2022-06-27,6.59306
2022-06-28,8.51381
2022-06-29,10.59791
2022-06-30,7.90548
2022-07-01,5.88897
2022-07-02,2.24744
2022-07-03,2.7065
2022-07-04,3.9119
2022-07-05,10.47962
2022-07-06,11.04852
2022-07-07,12.25392
2022-07-08,5.1173
2022-07-09,2.33756
2022-07-10,2.49528
2022-07-11,2.99095
2022-07-12,6.27481
2022-07-13,3.34018
2022-07-14,2.28124
2022-07-15,2.39107
2022-07-16,1.0167
2022-07-17,1.24764
2022-07-18,2.1545
2022-07-19,2.42769
2022-07-20,2.69805
2022-07-21,2.33475
2022-07-22,1.78274
2022-07-23,0.9998
2022-07-24,0.87869
2022-07-25,1.52082
2022-07-26,3.69222
2022-07-27,3.96259
2022-07-28,3.37679
2022-07-29,3.04728
2022-07-30,1.45605
2022-07-31,1.36029
2022-08-01,2.13197
2022-08-02,3.35708
2022-08-03,1.90948
2022-08-04,2.34601
2022-08-05,2.19393
2022-08-06,1.00825
2022-08-07,1.18849
2022-08-08,2.43613
2022-08-09,2.74312
2022-08-10,4.92297
2022-08-11,6.26918
2022-08-12,4.47517
2022-08-13,2.23054
2022-08-14,1.77993
2022-08-15,2.45867
2022-08-16,7.03523
2022-08-17,5.55946
2022-08-18,4.14566
2022-08-19,3.23316
2022-08-20,2.79944
2022-08-21,1.62784
2022-08-22,2.83042
2022-08-23,3.10079
2022-08-24,3.61337
2022-08-25,23.18979
2022-08-26,25.40344
2022-08-27,3.32892
2022-08-28,3.35426
2022-08-29,5.59044
2022-08-30,6.44098
2022-08-31,7.3929
2022-09-01,3.7401
2022-09-02,2.7403
2022-09-03,1.72642
2022-09-04,1.62503
2022-09-05,2.43895
2022-09-06,1.89821
2022-09-07,2.83042
2022-09-08,1.80527
2022-09-09,1.58841
2022-09-10,0.85053
2022-09-11,0.88151
2022-09-12,1.37437
2022-09-13,1.84752
2022-09-14,1.48703
2022-09-15,1.55743
2022-09-16,3.64998
2022-09-17,1.62784
2022-09-18,1.31523
2022-09-19,2.05874
2022-09-20,4.20198
2022-09-21,4.36252
2022-09-22,1.85033
2022-09-23,1.31804
2022-09-24,0.7942
2022-09-25,1.38282
2022-09-26,1.84752
2022-09-27,1.03078
2022-09-28,1.22229
2022-09-29,0.98572
2022-09-30,0.88996
2022-10-01,0.43653
2022-10-02,0.43934
2022-10-03,0.59143
2022-10-04,0.71535
2022-10-05,0.89841
2022-10-06,0.86743
2022-10-07,0.81955
2022-10-08,0.552
2022-10-09,0.36612
2022-10-10,0.73224
2022-10-11,1.5518
2022-10-12,0.92376
2022-10-13,1.22792
2022-10-14,0.6562
2022-10-15,0.59706
2022-10-16,0.4309
2022-10-17,0.83363
2022-10-18,0.78294
2022-10-19,0.61677
2022-10-20,4.91452
2022-10-21,2.40515
2022-10-22,1.00825
2022-10-23,0.70408
2022-10-24,1.42507
2022-10-25,3.96541
2022-10-26,2.4305
2022-10-27,2.1714
2022-10-28,1.37437
2022-10-29,2.88393
2022-10-30,1.03359
2022-10-31,13.97189
2022-11-01,20.87475
2022-11-02,6.58461
2022-11-03,4.13157
2022-11-04,2.1207
2022-11-05,1.07866
2022-11-06,0.90967
2022-11-07,1.50392
2022-11-08,2.36854
2022-11-09,2.76565
2022-11-10,2.24181
2022-11-11,1.7236
2022-11-12,1.20539
2022-11-13,1.37437
2022-11-14,1.73486
2022-11-15,1.25327
2022-11-16,3.79643
2022-11-17,3.9288
2022-11-18,1.86442
2022-11-19,0.69845
2022-11-20,0.76886
2022-11-21,0.89841
2022-11-22,2.32911
2022-11-23,1.23919
2022-11-24,1.09555
2022-11-25,0.72661
2022-11-26,0.49004
2022-11-27,0.54918
2022-11-28,0.67592
2022-11-29,0.73788
2022-11-30,0.87306
2022-12-01,0.92939
2022-12-02,0.72943
2022-12-03,0.29853
2022-12-04,0.61677
2022-12-05,1.26735
2022-12-06,0.94629
2022-12-07,1.05049
2022-12-08,1.02233
2022-12-09,1.12372
2022-12-10,0.68155
2022-12-11,0.68437
2022-12-12,1.00825
2022-12-13,1.62784
2022-12-14,5.88616
2022-12-15,6.40155
2022-12-16,1.73486
2022-12-17,0.69845
2022-12-18,0.7238
2022-12-19,1.03078
2022-12-20,0.80829
2022-12-21,0.73506
2022-12-22,0.76604
2022-12-23,1.03923
2022-12-24,0.59988
2022-12-25,0.52665
2022-12-26,0.97163
2022-12-27,1.03923
2022-12-28,2.7403
2022-12-29,1.56307
2022-12-30,0.67592
2022-12-31,0.42526
2023-01-01,0.98853
2023-01-02,1.30396
2023-01-03,0.87869
2023-01-04,1.11245
2023-01-05,0.7942
2023-01-06,0.69282
2023-01-07,0.47032
2023-01-08,0.58298
2023-01-09,2.58822
2023-01-10,3.78516
2023-01-11,3.10642
2023-01-12,3.67251
2023-01-13,4.05553
2023-01-14,3.14022
2023-01-15,9.65725
2023-01-16,13.096
2023-01-17,5.12293
2023-01-18,2.65581
2023-01-19,2.86985
2023-01-20,2.20519
2023-01-21,0.73506
2023-01-22,1.26735
2023-01-23,0.8618
2023-01-24,0.828
2023-01-25,1.46168
2023-01-26,1.37719
2023-01-27,1.28143
2023-01-28,0.64775
2023-01-29,1.25327
2023-01-30,1.47013
2023-01-31,1.32368
2023-02-01,1.08429
2023-02-02,1.23355
2023-02-03,0.97163
2023-02-04,0.54073
2023-02-05,0.39992
2023-02-06,0.69563
2023-02-07,0.92094
2023-02-08,0.81955
2023-02-09,0.65057
2023-02-10,0.66465
2023-02-11,0.53792
2023-02-12,0.85616
2023-02-13,1.40817
2023-02-14,0.98008
2023-02-15,0.81955
2023-02-16,0.77449
2023-02-17,0.69563
2023-02-18,0.29008
2023-02-19,0.414
2023-02-20,0.78012
2023-02-21,0.74351
2023-02-22,0.51539
2023-02-23,0.61396
2023-02-24,0.87869
2023-02-25,0.50694
2023-02-26,0.49286
2023-02-27,1.04768
2023-02-28,0.76322
2023-03-01,0.5351
2023-03-02,0.78576
2023-03-03,0.72943
2023-03-04,0.40555
2023-03-05,0.44779
2023-03-06,0.95474
2023-03-07,0.96037
2023-03-08,3.54577
2023-03-09,5.62705
2023-03-10,2.36573
2023-03-11,1.04486
2023-03-12,1.28425
2023-03-13,1.79401
2023-03-14,0.99135
2023-03-15,1.16033
2023-03-16,1.09555
2023-03-17,1.05049
2023-03-18,0.61959
2023-03-19,0.59988
2023-03-20,1.36029
2023-03-21,2.09254
2023-03-22,1.56307
2023-03-23,0.99417
2023-03-24,0.79984
2023-03-25,0.32106
2023-03-26,0.49849
2023-03-27,0.9829
2023-03-28,1.06176
2023-03-29,4.10059
2023-03-30,2.95153
2023-03-31,4.24423
2023-04-01,2.24744
2023-04-02,1.93482
2023-04-03,2.64736
2023-04-04,2.9994
2023-04-05,3.44157
2023-04-06,2.30377
2023-04-07,1.64756
2023-04-08,1.03359
2023-04-09,1.01951
2023-04-10,1.76021
2023-04-11,2.06156
2023-04-12,3.93725
2023-04-13,2.38544
2023-04-14,1.94327
2023-04-15,0.97727
2023-04-16,1.64756
2023-04-17,9.25451
2023-04-18,4.02174
2023-04-19,2.07846
2023-04-20,2.68961
2023-04-21,2.35164
2023-04-22,1.40535
2023-04-23,1.4138
2023-04-24,3.0163
2023-04-25,3.46128
2023-04-26,3.44157
2023-04-27,2.39671
2023-04-28,1.59968
2023-04-29,0.83927
2023-04-30,1.14343
2023-05-01,1.61376
2023-05-02,2.1207
2023-05-03,1.38
2023-05-04,1.39409
2023-05-05,0.60551
2023-05-06,0.54355
2023-05-07,0.50412
2023-05-08,0.85616
2023-05-09,0.87588
2023-05-10,0.97445
2023-05-11,0.92094
2023-05-12,0.66184
2023-05-13,0.43653
2023-05-14,0.3802
2023-05-15,1.72923
2023-05-16,2.35164
2023-05-17,1.12653
2023-05-18,1.09837
2023-05-19,1.20539
2023-05-20,0.68718
2023-05-21,0.79702
2023-05-22,1.31523
2023-05-23,1.17723
2023-05-24,0.78576
2023-05-25,0.58298
2023-05-26,0.51539
2023-05-27,0.31824
2023-05-28,0.47032
2023-05-29,0.32387
