date,미증시
2020-07-12,0.76431
2020-07-13,2.27579
2020-07-14,17.11758
2020-07-15,7.44117
2020-07-16,8.71555
2020-07-17,9.04078
2020-07-18,2.71176
2020-07-19,0.77211
2020-07-20,2.19858
2020-07-21,5.26988
2020-07-22,5.52492
2020-07-23,5.34866
2020-07-24,13.83336
2020-07-25,3.95183
2020-07-26,0.82281
2020-07-27,2.13774
2020-07-28,5.53428
2020-07-29,5.95231
2020-07-30,5.85794
2020-07-31,8.74987
2020-08-01,2.57684
2020-08-02,0.63251
2020-08-03,1.69553
2020-08-04,4.05946
2020-08-05,4.28017
2020-08-06,4.42134
2020-08-07,4.19438
2020-08-08,2.68212
2020-08-09,0.63797
2020-08-10,1.67837
2020-08-11,4.87369
2020-08-12,7.31716
2020-08-13,7.33588
2020-08-14,5.17707
2020-08-15,2.45361
2020-08-16,0.60443
2020-08-17,2.24459
2020-08-18,10.41187
2020-08-19,7.02314
2020-08-20,6.09738
2020-08-21,8.58141
2020-08-22,2.71956
2020-08-23,0.6481
2020-08-24,2.09485
2020-08-25,5.62163
2020-08-26,5.20047
2020-08-27,4.91814
2020-08-28,4.31059
2020-08-29,2.01764
2020-08-30,0.51318
2020-08-31,1.69787
2020-09-01,4.3839
2020-09-02,3.92141
2020-09-03,5.36893
2020-09-04,61.62971
2020-09-05,8.23824
2020-09-06,1.36953
2020-09-07,3.59151
2020-09-08,8.87154
2020-09-09,15.7075
2020-09-10,9.1913
2020-09-11,8.88947
2020-09-12,4.48529
2020-09-13,1.07472
2020-09-14,2.85371
2020-09-15,6.2206
2020-09-16,6.0537
2020-09-17,7.64239
2020-09-18,8.47924
2020-09-19,3.79818
2020-09-20,0.8969
2020-09-21,4.81441
2020-09-22,16.65041
2020-09-23,11.92724
2020-09-24,17.82497
2020-09-25,12.9232
2020-09-26,5.60915
2020-09-27,1.22914
2020-09-28,3.48154
2020-09-29,6.46316
2020-09-30,4.47125
2020-10-01,4.48997
2020-10-02,8.01909
2020-10-03,7.62289
2020-10-04,2.29685
2020-10-05,3.4597
2020-10-06,11.66597
2020-10-07,14.87689
2020-10-08,7.40763
2020-10-09,3.95261
2020-10-10,2.92078
2020-10-11,0.92186
2020-10-12,2.59633
2020-10-13,8.86998
2020-10-14,6.60432
2020-10-15,11.80714
2020-10-16,11.60514
2020-10-17,4.29343
2020-10-18,1.28764
2020-10-19,3.03465
2020-10-20,9.90804
2020-10-21,7.59325
2020-10-22,7.88806
2020-10-23,6.66515
2020-10-24,3.43786
2020-10-25,0.91952
2020-10-26,3.07052
2020-10-27,12.14562
2020-10-28,10.42357
2020-10-29,24.21559
2020-10-30,9.06651
2020-10-31,5.53272
2020-11-01,1.32195
2020-11-02,4.43771
2020-11-03,7.8982
2020-11-04,9.00958
2020-11-05,9.63429
2020-11-06,9.71384
2020-11-07,4.20062
2020-11-08,0.98581
2020-11-09,4.20296
2020-11-10,12.96531
2020-11-11,14.77082
2020-11-12,9.01036
2020-11-13,7.0169
2020-11-14,3.60866
2020-11-15,0.87896
2020-11-16,2.47077
2020-11-17,6.37659
2020-11-18,6.29235
2020-11-19,6.3953
2020-11-20,5.62865
2020-11-21,3.12122
2020-11-22,0.81969
2020-11-23,1.7587
2020-11-24,5.11624
2020-11-25,5.60057
2020-11-26,5.61149
2020-11-27,4.30747
2020-11-28,2.40447
2020-11-29,0.63251
2020-11-30,1.48885
2020-12-01,5.03513
2020-12-02,4.77854
2020-12-03,4.44707
2020-12-04,4.04854
2020-12-05,2.29139
2020-12-06,0.55685
2020-12-07,1.28608
2020-12-08,4.57888
2020-12-09,4.62645
2020-12-10,7.06291
2020-12-11,4.36362
2020-12-12,2.67823
2020-12-13,0.63095
2020-12-14,1.39682
2020-12-15,4.92828
2020-12-16,4.12731
2020-12-17,4.02826
2020-12-18,3.64454
2020-12-19,2.47389
2020-12-20,0.57401
2020-12-21,2.51522
2020-12-22,7.77887
2020-12-23,8.838
2020-12-24,4.68261
2020-12-25,2.24381
2020-12-26,0.62237
2020-12-27,0.4812
2020-12-28,1.14647
2020-12-29,3.62738
2020-12-30,3.73111
2020-12-31,1.9763
2021-01-01,1.18859
2021-01-02,0.43207
2021-01-03,0.40165
2021-01-04,1.37343
2021-01-05,9.7895
2021-01-06,5.86652
2021-01-07,6.2674
2021-01-08,5.31044
2021-01-09,3.00969
2021-01-10,0.75729
2021-01-11,2.353
2021-01-12,7.56752
2021-01-13,6.55909
2021-01-14,5.23557
2021-01-15,5.29874
2021-01-16,3.9877
2021-01-17,0.9125
2021-01-18,2.56904
2021-01-19,6.13247
2021-01-20,5.15836
2021-01-21,6.12077
2021-01-22,5.62709
2021-01-23,3.09782
2021-01-24,0.73312
2021-01-25,1.67213
2021-01-26,6.22216
2021-01-27,10.65364
2021-01-28,21.08657
2021-01-29,26.94062
2021-01-30,9.58048
2021-01-31,1.7899
2021-02-01,3.83562
2021-02-02,8.35679
2021-02-03,7.96449
2021-02-04,7.99647
2021-02-05,7.05433
2021-02-06,3.7896
2021-02-07,0.89534
2021-02-08,1.83826
2021-02-09,5.93437
2021-02-10,5.81037
2021-02-11,3.58137
2021-02-12,3.0674
2021-02-13,2.75466
2021-02-14,1.15115
2021-02-15,2.21808
2021-02-16,4.77932
2021-02-17,5.95153
2021-02-18,7.3741
2021-02-19,9.21314
2021-02-20,3.66248
2021-02-21,1.1028
2021-02-22,2.72658
2021-02-23,18.6275
2021-02-24,29.82865
2021-02-25,12.21191
2021-02-26,19.54156
2021-02-27,8.78106
2021-02-28,1.93809
2021-03-01,4.39872
2021-03-02,10.3448
2021-03-03,11.1871
2021-03-04,12.66037
2021-03-05,14.14298
2021-03-06,8.48782
2021-03-07,1.8055
2021-03-08,4.48685
2021-03-09,12.05515
2021-03-10,12.05203
2021-03-11,10.26758
2021-03-12,8.98306
2021-03-13,5.94451
2021-03-14,1.45766
2021-03-15,3.11264
2021-03-16,8.15011
2021-03-17,8.6594
2021-03-18,9.80353
2021-03-19,10.50312
2021-03-20,5.13418
2021-03-21,1.46
2021-03-22,2.9122
2021-03-23,7.82099
2021-03-24,8.58843
2021-03-25,9.32623
2021-03-26,7.44975
2021-03-27,4.19828
2021-03-28,1.16675
2021-03-29,2.70942
2021-03-30,7.12062
2021-03-31,6.47719
2021-04-01,6.65579
2021-04-02,6.55285
2021-04-03,3.21325
2021-04-04,0.90938
2021-04-05,2.14788
2021-04-06,5.83376
2021-04-07,5.54442
2021-04-08,5.25585
2021-04-09,4.69743
2021-04-10,2.45205
2021-04-11,0.73546
2021-04-12,1.70567
2021-04-13,4.7255
2021-04-14,4.85809
2021-04-15,4.86355
2021-04-16,4.16396
2021-04-17,2.15334
2021-04-18,0.63251
2021-04-19,1.54579
2021-04-20,4.91502
2021-04-21,5.91721
2021-04-22,5.67856
2021-04-23,5.93047
2021-04-24,2.68602
2021-04-25,0.71128
2021-04-26,1.57386
2021-04-27,4.83235
2021-04-28,5.19813
2021-04-29,5.73237
2021-04-30,5.1451
2021-05-01,2.41695
2021-05-02,0.69022
2021-05-03,1.54891
2021-05-04,4.62177
2021-05-05,5.4711
2021-05-06,5.27066
2021-05-07,4.61554
2021-05-08,2.43645
2021-05-09,0.66136
2021-05-10,1.97162
2021-05-11,9.50015
2021-05-12,10.29254
2021-05-13,13.86144
2021-05-14,10.21143
2021-05-15,4.48373
2021-05-16,1.07316
2021-05-17,2.90596
2021-05-18,6.75718
2021-05-19,6.4616
2021-05-20,7.96371
2021-05-21,6.28456
2021-05-22,3.25224
2021-05-23,0.93745
2021-05-24,2.45361
2021-05-25,6.35241
2021-05-26,6.64098
2021-05-27,6.40466
2021-05-28,5.58809
2021-05-29,3.01203
2021-05-30,0.81111
2021-05-31,2.1705
2021-06-01,4.9509
2021-06-02,5.6731
2021-06-03,6.22372
2021-06-04,6.27598
2021-06-05,3.44254
2021-06-06,0.85322
2021-06-07,2.02076
2021-06-08,5.86262
2021-06-09,6.04122
2021-06-10,5.75343
2021-06-11,5.28392
2021-06-12,2.61271
2021-06-13,0.71986
2021-06-14,1.72127
2021-06-15,4.8035
2021-06-16,5.39467
2021-06-17,5.95933
2021-06-18,5.22387
2021-06-19,3.93545
2021-06-20,1.01856
2021-06-21,2.73984
2021-06-22,6.4304
2021-06-23,5.73159
2021-06-24,5.52882
2021-06-25,4.86901
2021-06-26,2.90518
2021-06-27,0.80019
2021-06-28,1.79068
2021-06-29,4.93218
2021-06-30,4.85575
2021-07-01,4.68339
2021-07-02,4.50323
2021-07-03,2.3569
2021-07-04,0.62705
2021-07-05,1.86789
2021-07-06,3.86214
2021-07-07,5.44303
2021-07-08,6.89133
2021-07-09,7.30702
2021-07-10,3.69368
2021-07-11,0.76743
2021-07-12,2.0075
2021-07-13,5.1022
2021-07-14,5.63333
2021-07-15,5.6887
2021-07-16,5.20593
2021-07-17,3.60476
2021-07-18,0.84776
2021-07-19,4.015
2021-07-20,10.02035
2021-07-21,7.378
2021-07-22,6.2167
2021-07-23,5.22387
2021-07-24,2.92312
2021-07-25,0.71908
2021-07-26,2.22041
2021-07-27,5.64268
2021-07-28,6.89133
2021-07-29,5.67388
2021-07-30,4.9665
2021-07-31,2.78195
2021-08-01,0.81345
2021-08-02,1.76104
2021-08-03,4.82611
2021-08-04,4.94076
2021-08-05,5.18877
2021-08-06,4.33945
2021-08-07,2.1783
2021-08-08,0.64888
2021-08-09,1.60584
2021-08-10,4.48217
2021-08-11,5.17707
2021-08-12,5.42275
2021-08-13,4.89864
2021-08-14,2.68992
2021-08-15,0.69022
2021-08-16,2.23055
2021-08-17,6.08568
2021-08-18,6.95996
2021-08-19,8.02689
2021-08-20,8.40437
2021-08-21,4.20608
2021-08-22,1.05288
2021-08-23,2.58776
2021-08-24,6.60354
2021-08-25,6.87963
2021-08-26,6.40778
2021-08-27,6.64098
2021-08-28,3.73969
2021-08-29,0.76977
2021-08-30,2.06209
2021-08-31,5.514
2021-09-01,5.80335
2021-09-02,5.5179
2021-09-03,4.88383
2021-09-04,2.7024
2021-09-05,0.80097
2021-09-06,2.41149
2021-09-07,4.36206
2021-09-08,5.23323
2021-09-09,5.8712
2021-09-10,5.24883
2021-09-11,3.28656
2021-09-12,0.87584
2021-09-13,2.19858
2021-09-14,5.01875
2021-09-15,5.06243
2021-09-16,4.986
2021-09-17,4.2404
2021-09-18,2.58776
2021-09-19,0.68944
2021-09-20,2.66809
2021-09-21,7.73676
2021-09-22,7.45833
2021-09-23,6.53569
2021-09-24,5.33774
2021-09-25,3.0869
2021-09-26,0.8345
2021-09-27,2.13306
2021-09-28,6.29547
2021-09-29,11.18944
2021-09-30,7.98243
2021-10-01,7.72272
2021-10-02,4.33477
2021-10-03,0.95461
2021-10-04,4.15071
2021-10-05,10.85642
2021-10-06,10.37989
2021-10-07,10.01645
2021-10-08,7.32184
2021-10-09,3.47218
2021-10-10,0.93589
2021-10-11,2.99331
2021-10-12,7.42401
2021-10-13,7.68918
2021-10-14,6.84999
2021-10-15,6.25102
2021-10-16,3.23586
2021-10-17,0.98425
2021-10-18,2.5589
2021-10-19,5.62007
2021-10-20,5.42509
2021-10-21,5.35178
2021-10-22,4.75592
2021-10-23,2.57762
2021-10-24,0.78771
2021-10-25,2.09407
2021-10-26,4.45409
2021-10-27,5.02733
2021-10-28,4.93218
2021-10-29,4.68339
2021-10-30,2.55734
2021-10-31,0.73624
2021-11-01,1.72049
2021-11-02,4.31371
2021-11-03,4.74812
2021-11-04,4.94544
2021-11-05,4.20296
2021-11-06,2.13774
2021-11-07,0.64966
2021-11-08,2.23367
2021-11-09,4.38858
2021-11-10,5.35412
2021-11-11,6.14651
2021-11-12,4.27393
2021-11-13,2.21184
2021-11-14,0.6598
2021-11-15,1.6113
2021-11-16,4.34568
2021-11-17,4.20374
2021-11-18,4.28017
2021-11-19,3.96977
2021-11-20,2.18844
2021-11-21,0.59897
2021-11-22,1.48885
2021-11-23,4.81051
2021-11-24,4.96962
2021-11-25,4.61788
2021-11-26,4.47749
2021-11-27,5.68948
2021-11-28,1.33287
2021-11-29,2.83577
2021-11-30,7.05355
2021-12-01,8.09006
2021-12-02,8.03937
2021-12-03,5.79789
2021-12-04,5.95543
2021-12-05,1.17377
2021-12-06,2.3803
2021-12-07,6.11453
2021-12-08,6.30795
2021-12-09,5.44069
2021-12-10,6.02406
2021-12-11,3.37859
2021-12-12,0.81267
2021-12-13,1.67603
2021-12-14,6.13091
2021-12-15,6.05448
2021-12-16,6.72755
2021-12-17,7.02937
2021-12-18,3.69056
2021-12-19,0.8852
2021-12-20,2.38264
2021-12-21,7.02469
2021-12-22,5.60603
2021-12-23,5.18019
2021-12-24,4.76762
2021-12-25,1.99658
2021-12-26,0.66994
2021-12-27,1.42022
2021-12-28,4.29811
2021-12-29,4.47047
2021-12-30,4.07973
2021-12-31,2.32648
2022-01-01,1.13321
2022-01-02,0.4929
2022-01-03,1.31337
2022-01-04,3.78025
2022-01-05,4.74188
2022-01-06,8.15479
2022-01-07,6.72365
2022-01-08,3.61568
2022-01-09,0.91328
2022-01-10,2.42943
2022-01-11,7.72038
2022-01-12,6.39374
2022-01-13,5.8985
2022-01-14,6.89679
2022-01-15,3.48232
2022-01-16,0.84074
2022-01-17,1.988
2022-01-18,5.41339
2022-01-19,7.91614
2022-01-20,7.34368
2022-01-21,7.95357
2022-01-22,6.90537
2022-01-23,1.27048
2022-01-24,4.27003
2022-01-25,13.89887
2022-01-26,12.27821
2022-01-27,12.01382
2022-01-28,10.66534
2022-01-29,5.69416
2022-01-30,1.23148
2022-01-31,1.57152
2022-02-01,5.19267
2022-02-02,6.4382
2022-02-03,8.39033
2022-02-04,8.69995
2022-02-05,4.89163
2022-02-06,1.19639
2022-02-07,2.3803
2022-02-08,6.75016
2022-02-09,6.24556
2022-02-10,6.48889
2022-02-11,7.07695
2022-02-12,5.351
2022-02-13,1.18391
2022-02-14,3.04089
2022-02-15,8.91443
2022-02-16,7.99647
2022-02-17,8.9971
2022-02-18,9.36522
2022-02-19,5.82207
2022-02-20,1.18001
2022-02-21,2.69616
2022-02-22,7.10503
2022-02-23,8.81928
2022-02-24,10.55459
2022-02-25,12.17292
2022-02-26,5.8985
2022-02-27,1.14881
2022-02-28,2.15724
2022-03-01,6.65112
2022-03-02,7.44975
2022-03-03,7.09021
2022-03-04,7.91302
2022-03-05,4.88773
2022-03-06,1.0755
2022-03-07,2.71878
2022-03-08,9.03454
2022-03-09,6.8266
2022-03-10,7.49966
2022-03-11,7.3312
2022-03-12,5.04839
2022-03-13,1.2229
2022-03-14,2.7336
2022-03-15,8.25384
2022-03-16,8.68514
2022-03-17,9.62961
2022-03-18,8.0807
2022-03-19,4.784
2022-03-20,1.05522
2022-03-21,2.6907
2022-03-22,7.20096
2022-03-23,7.15182
2022-03-24,7.52072
2022-03-25,6.59262
2022-03-26,3.65156
2022-03-27,0.95383
2022-03-28,2.24771
2022-03-29,6.49981
2022-03-30,6.58326
2022-03-31,6.61056
2022-04-01,6.51463
2022-04-02,3.53145
2022-04-03,0.88208
2022-04-04,2.08705
2022-04-05,5.87978
2022-04-06,7.83893
2022-04-07,8.23278
2022-04-08,7.28675
2022-04-09,3.71317
2022-04-10,0.91562
2022-04-11,2.64079
2022-04-12,7.88494
2022-04-13,7.80227
2022-04-14,6.88431
2022-04-15,6.94124
2022-04-16,2.61661
2022-04-17,0.76821
2022-04-18,2.40058
2022-04-19,6.30951
2022-04-20,6.32901
2022-04-21,6.2011
2022-04-22,6.71585
2022-04-23,5.22543
2022-04-24,1.11527
2022-04-25,3.53067
2022-04-26,9.16946
2022-04-27,13.23906
2022-04-28,8.98696
2022-04-29,8.04482
2022-04-30,7.07695
2022-05-01,1.53019
2022-05-02,3.33101
2022-05-03,8.21329
2022-05-04,7.15104
2022-05-05,8.77873
2022-05-06,13.43404
2022-05-07,5.97415
2022-05-08,1.43036
2022-05-09,4.45877
2022-05-10,13.15015
2022-05-11,11.54821
2022-05-12,13.27182
2022-05-13,11.10521
2022-05-14,5.96791
2022-05-15,1.36563
2022-05-16,3.61724
2022-05-17,8.75377
2022-05-18,8.47924
2022-05-19,12.98013
2022-05-20,9.41904
2022-05-21,6.11375
2022-05-22,1.30167
2022-05-23,3.14695
2022-05-24,9.04312
2022-05-25,9.00412
2022-05-26,7.7469
2022-05-27,7.013
2022-05-28,4.21544
2022-05-29,0.98347
2022-05-30,3.33881
2022-05-31,6.39764
2022-06-01,6.11765
2022-06-02,7.04965
2022-06-03,6.38204
2022-06-04,4.05556
2022-06-05,0.95149
2022-06-06,2.65327
2022-06-07,6.81568
2022-06-08,7.21187
2022-06-09,6.93968
2022-06-10,8.30922
2022-06-11,6.13013
2022-06-12,1.27984
2022-06-13,6.12623
2022-06-14,13.81386
2022-06-15,12.27665
2022-06-16,14.515
2022-06-17,12.80465
2022-06-18,6.29859
2022-06-19,1.52473
2022-06-20,4.2131
2022-06-21,7.76639
2022-06-22,9.5485
2022-06-23,9.75986
2022-06-24,8.2671
2022-06-25,5.19111
2022-06-26,1.2151
2022-06-27,3.89567
2022-06-28,8.72335
2022-06-29,10.18179
2022-06-30,9.3738
2022-07-01,8.79198
2022-07-02,5.04449
2022-07-03,1.17533
2022-07-04,2.96133
2022-07-05,6.92097
2022-07-06,9.19442
2022-07-07,7.90444
2022-07-08,7.08319
2022-07-09,4.21778
2022-07-10,1.0989
2022-07-11,3.19297
2022-07-12,8.16415
2022-07-13,9.26383
2022-07-14,8.7951
2022-07-15,7.6728
2022-07-16,4.11327
2022-07-17,1.07082
2022-07-18,3.08924
2022-07-19,8.17975
2022-07-20,8.74207
2022-07-21,8.16103
2022-07-22,7.18614
2022-07-23,4.28407
2022-07-24,1.0638
2022-07-25,2.59243
2022-07-26,6.72521
2022-07-27,7.28675
2022-07-28,8.78886
2022-07-29,6.68855
2022-07-30,3.79038
2022-07-31,0.92653
2022-08-01,2.55266
2022-08-02,6.8032
2022-08-03,7.17912
2022-08-04,6.9701
2022-08-05,6.37425
2022-08-06,3.76699
2022-08-07,0.90392
2022-08-08,2.61193
2022-08-09,6.46706
2022-08-10,7.5605
2022-08-11,7.73754
2022-08-12,7.00832
2022-08-13,3.85434
2022-08-14,0.76899
2022-08-15,2.57996
2022-08-16,5.94373
2022-08-17,6.96386
2022-08-18,7.26647
2022-08-19,6.69947
2022-08-20,3.94637
2022-08-21,0.91016
2022-08-22,3.55953
2022-08-23,8.14231
2022-08-24,7.55972
2022-08-25,6.88821
2022-08-26,7.02547
2022-08-27,7.28363
2022-08-28,1.20107
2022-08-29,4.2209
2022-08-30,9.03844
2022-08-31,8.2476
2022-09-01,9.00958
2022-09-02,8.20237
2022-09-03,5.09362
2022-09-04,1.01233
2022-09-05,3.00501
2022-09-06,5.72692
2022-09-07,8.09006
2022-09-08,7.12764
2022-09-09,4.62645
2022-09-10,3.30684
2022-09-11,1.19249
2022-09-12,2.96133
2022-09-13,9.44165
2022-09-14,13.95035
2022-09-15,9.95484
2022-09-16,8.59544
2022-09-17,4.98132
2022-09-18,1.20574
2022-09-19,3.92141
2022-09-20,8.53383
2022-09-21,8.91755
2022-09-22,10.92583
2022-09-23,9.0244
2022-09-24,5.81661
2022-09-25,1.08408
2022-09-26,4.88695
2022-09-27,10.76595
2022-09-28,11.48659
2022-09-29,12.03799
2022-09-30,10.38379
2022-10-01,5.66218
2022-10-02,1.0872
2022-10-03,4.18268
2022-10-04,9.57892
2022-10-05,10.70434
2022-10-06,10.03049
2022-10-07,8.96201
2022-10-08,6.43118
2022-10-09,1.20107
2022-10-10,4.75202
2022-10-11,10.135
2022-10-12,10.59671
2022-10-13,11.49673
2022-10-14,12.52622
2022-10-15,7.3858
2022-10-16,1.43426
2022-10-17,4.48841
2022-10-18,10.25433
2022-10-19,10.18491
2022-10-20,9.405
2022-10-21,8.56191
2022-10-22,5.42977
2022-10-23,1.17533
2022-10-24,4.02358
2022-10-25,8.87699
2022-10-26,8.87933
2022-10-27,8.88167
2022-10-28,7.76639
2022-10-29,4.99223
2022-10-30,1.0404
2022-10-31,3.33101
2022-11-01,8.30142
2022-11-02,8.55255
2022-11-03,10.42825
2022-11-04,8.20237
2022-11-05,4.88851
2022-11-06,1.08174
2022-11-07,4.08519
2022-11-08,8.25228
2022-11-09,9.2342
2022-11-10,11.54431
2022-11-11,14.25841
2022-11-12,7.22201
2022-11-13,1.4405
2022-11-14,3.86916
2022-11-15,9.81445
2022-11-16,9.53524
2022-11-17,9.56644
2022-11-18,7.85219
2022-11-19,4.68495
2022-11-20,1.0833
2022-11-21,2.80301
2022-11-22,7.62991
2022-11-23,7.12686
2022-11-24,7.63381
2022-11-25,5.19189
2022-11-26,2.9083
2022-11-27,0.94759
2022-11-28,2.43411
2022-11-29,7.03639
2022-11-30,6.33057
2022-12-01,8.62664
2022-12-02,7.19316
2022-12-03,4.17176
2022-12-04,1.00765
2022-12-05,2.21028
2022-12-06,7.46145
2022-12-07,7.8592
2022-12-08,7.57532
2022-12-09,6.40388
2022-12-10,4.39638
2022-12-11,1.07394
2022-12-12,2.3218
2022-12-13,8.14933
2022-12-14,9.06729
2022-12-15,8.68825
2022-12-16,7.85686
2022-12-17,4.9314
2022-12-18,0.95383
2022-12-19,2.41149
2022-12-20,7.33198
2022-12-21,7.57298
2022-12-22,7.39515
2022-12-23,9.40656
2022-12-24,4.67325
2022-12-25,0.99907
2022-12-26,2.45361
2022-12-27,5.23323
2022-12-28,7.19238
2022-12-29,6.92877
2022-12-30,5.60837
2022-12-31,2.86229
2023-01-01,0.80643
2023-01-02,2.58152
2023-01-03,5.20437
2023-01-04,7.47003
2023-01-05,7.27427
2023-01-06,6.54115
2023-01-07,4.86433
2023-01-08,1.04196
2023-01-09,2.61739
2023-01-10,7.85764
2023-01-11,7.96527
2023-01-12,7.97463
2023-01-13,8.03313
2023-01-14,4.90722
2023-01-15,1.03338
2023-01-16,2.30153
2023-01-17,5.5218
2023-01-18,7.14012
2023-01-19,7.79213
2023-01-20,6.40232
2023-01-21,4.0228
2023-01-22,0.95305
2023-01-23,1.57854
2023-01-24,5.6692
2023-01-25,6.97166
2023-01-26,8.17117
2023-01-27,7.3351
2023-01-28,4.89085
2023-01-29,1.15583
2023-01-30,2.74686
2023-01-31,7.54256
2023-02-01,7.75782
2023-02-02,8.99554
2023-02-03,8.87933
2023-02-04,5.19501
2023-02-05,1.23616
2023-02-06,2.83187
2023-02-07,7.91536
2023-02-08,8.25306
2023-02-09,7.45131
2023-02-10,7.61431
2023-02-11,4.43849
2023-02-12,1.05834
2023-02-13,2.49495
2023-02-14,7.65487
2023-02-15,9.00178
2023-02-16,7.92472
2023-02-17,7.80227
2023-02-18,4.6171
2023-02-19,1.04664
2023-02-20,2.63533
2023-02-21,5.81037
2023-02-22,9.3465
2023-02-23,8.76391
2023-02-24,7.46535
2023-02-25,4.7528
2023-02-26,0.98815
2023-02-27,2.34364
2023-02-28,6.12467
2023-03-01,5.1217
2023-03-02,5.91799
2023-03-03,5.88446
2023-03-04,3.75763
2023-03-05,0.95383
2023-03-06,2.12371
2023-03-07,6.18161
2023-03-08,7.35304
2023-03-09,6.87963
2023-03-10,7.38112
2023-03-11,5.81739
2023-03-12,1.39682
2023-03-13,3.74281
2023-03-14,9.58048
2023-03-15,10.16853
2023-03-16,9.36912
2023-03-17,9.00178
2023-03-18,5.41729
2023-03-19,1.16363
2023-03-20,3.29592
2023-03-21,8.108
2023-03-22,7.94812
2023-03-23,10.73007
2023-03-24,8.5003
2023-03-25,4.87681
2023-03-26,1.0599
2023-03-27,3.00501
2023-03-28,7.73754
2023-03-29,7.6767
2023-03-30,6.95918
2023-03-31,5.87432
2023-04-01,3.487
2023-04-02,0.90704
2023-04-03,2.52224
2023-04-04,7.08475
2023-04-05,7.09801
2023-04-06,8.01831
2023-04-07,6.87027
2023-04-08,2.42085
2023-04-09,0.92887
2023-04-10,2.77182
2023-04-11,6.7642
2023-04-12,7.39905
2023-04-13,7.65253
2023-04-14,6.407
2023-04-15,3.82002
2023-04-16,0.96163
2023-04-17,2.57528
2023-04-18,6.69245
2023-04-19,6.48421
2023-04-20,7.15182
2023-04-21,6.7681
2023-04-22,3.70147
2023-04-23,0.87974
2023-04-24,2.49105
2023-04-25,6.76186
2023-04-26,7.82021
2023-04-27,8.07914
2023-04-28,6.04122
2023-04-29,2.99877
2023-04-30,0.69256
2023-05-01,2.12994
2023-05-02,5.41885
2023-05-03,6.99662
2023-05-04,6.79618
2023-05-05,4.30669
2023-05-06,3.58761
2023-05-07,0.93667
2023-05-08,2.26019
2023-05-09,5.96401
2023-05-10,6.5895
2023-05-11,6.89445
2023-05-12,5.6458
2023-05-13,3.18439
2023-05-14,0.78537
2023-05-15,2.28515
2023-05-16,5.77215
2023-05-17,6.01548
2023-05-18,6.27052
2023-05-19,5.96401
2023-05-20,3.55485
2023-05-21,0.8501
2023-05-22,2.34052
2023-05-23,5.78385
2023-05-24,6.81802
2023-05-25,7.11361
2023-05-26,6.40232
2023-05-27,3.86448
2023-05-28,0.86258
2023-05-29,2.38342
2023-05-30,4.61632
