date,레이븐코인
2020-09-07,0.70346
2020-09-08,0.64033
2020-09-09,0.64333
2020-09-10,0.68542
2020-09-11,0.64033
2020-09-12,0.47198
2020-09-13,0.46897
2020-09-14,0.55315
2020-09-15,0.67941
2020-09-16,0.8207
2020-09-17,0.78162
2020-09-18,0.68241
2020-09-19,0.68241
2020-09-20,0.58321
2020-09-21,1.04016
2020-09-22,0.89586
2020-09-23,0.80266
2020-09-24,0.69143
2020-09-25,0.53511
2020-09-26,0.44793
2020-09-27,0.40885
2020-09-28,0.52008
2020-09-29,0.5291
2020-09-30,0.47198
2020-10-01,0.49302
2020-10-02,0.41486
2020-10-03,0.49001
2020-10-04,0.49302
2020-10-05,0.61327
2020-10-06,0.5291
2020-10-07,0.8177
2020-10-08,0.5772
2020-10-09,0.57118
2020-10-10,0.50505
2020-10-11,0.47198
2020-10-12,0.64333
2020-10-13,0.75156
2020-10-14,0.69143
2020-10-15,0.8207
2020-10-16,0.67039
2020-10-17,0.54413
2020-10-18,0.49302
2020-10-19,0.58922
2020-10-20,0.81469
2020-10-21,0.75757
2020-10-22,0.92592
2020-10-23,0.65836
2020-10-24,0.51406
2020-10-25,0.54713
2020-10-26,0.68241
2020-10-27,0.965
2020-10-28,0.98003
2020-10-29,0.78763
2020-10-30,0.82371
2020-10-31,0.60125
2020-11-01,0.55615
2020-11-02,0.81168
2020-11-03,0.60425
2020-11-04,0.79365
2020-11-05,0.83273
2020-11-06,0.77561
2020-11-07,0.59523
2020-11-08,0.53511
2020-11-09,0.60425
2020-11-10,0.61628
2020-11-11,0.68542
2020-11-12,0.59223
2020-11-13,0.63431
2020-11-14,0.44191
2020-11-15,0.49302
2020-11-16,0.60726
2020-11-17,0.75757
2020-11-18,1.1574
2020-11-19,0.73051
2020-11-20,0.74254
2020-11-21,0.89285
2020-11-22,0.78162
2020-11-23,1.12133
2020-11-24,1.63239
2020-11-25,1.17243
2020-11-26,0.77561
2020-11-27,0.63732
2020-11-28,0.3878
2020-11-29,0.6283
2020-11-30,0.8207
2020-12-01,0.89586
2020-12-02,0.80266
2020-12-03,0.87181
2020-12-04,0.64033
2020-12-05,0.65836
2020-12-06,0.64033
2020-12-07,0.65836
2020-12-08,0.68241
2020-12-09,0.63431
2020-12-10,0.58922
2020-12-11,0.63431
2020-12-12,0.5291
2020-12-13,0.42087
2020-12-14,0.5802
2020-12-15,0.59824
2020-12-16,0.6283
2020-12-17,0.85678
2020-12-18,0.90788
2020-12-19,0.68241
2020-12-20,0.75456
2020-12-21,0.64634
2020-12-22,0.59223
2020-12-23,0.60125
2020-12-24,0.6734
2020-12-25,0.60425
2020-12-26,0.63131
2020-12-27,0.99506
2020-12-28,0.93795
2020-12-29,0.92893
2020-12-30,1.10329
2020-12-31,0.90488
2021-01-01,1.04316
2021-01-02,1.00709
2021-01-03,1.54521
2021-01-04,1.66847
2021-01-05,1.81277
2021-01-06,1.55723
2021-01-07,1.5873
2021-01-08,1.58429
2021-01-09,1.70755
2021-01-10,1.7316
2021-01-11,1.25661
2021-01-12,0.99807
2021-01-13,0.98605
2021-01-14,1.0131
2021-01-15,0.95899
2021-01-16,0.95899
2021-01-17,0.88383
2021-01-18,1.65343
2021-01-19,1.23857
2021-01-20,1.15139
2021-01-21,1.28367
2021-01-22,1.10028
2021-01-23,1.10329
2021-01-24,0.81469
2021-01-25,1.07323
2021-01-26,0.965
2021-01-27,1.08826
2021-01-28,0.81469
2021-01-29,2.3569
2021-01-30,6.60173
2021-01-31,3.0814
2021-02-01,2.24567
2021-02-02,1.94203
2021-02-03,1.65043
2021-02-04,1.93001
2021-02-05,2.44708
2021-02-06,1.76767
2021-02-07,1.79473
2021-02-08,3.10846
2021-02-09,3.89911
2021-02-10,6.04858
2021-02-11,3.86604
2021-02-12,3.16859
2021-02-13,4.83405
2021-02-14,10.01984
2021-02-15,9.92063
2021-02-16,7.78619
2021-02-17,6.52356
2021-02-18,7.87337
2021-02-19,16.86507
2021-02-20,100.0
2021-02-21,29.75288
2021-02-22,24.14923
2021-02-23,15.39502
2021-02-24,12.08213
2021-02-25,10.69023
2021-02-26,9.38251
2021-02-27,9.24122
2021-02-28,11.33658
2021-03-01,8.89249
2021-03-02,8.68807
2021-03-03,7.83128
2021-03-04,7.29016
2021-03-05,7.05868
2021-03-06,5.37518
2021-03-07,6.04557
2021-03-08,7.76214
2021-03-09,11.48088
2021-03-10,9.08489
2021-03-11,7.66895
2021-03-12,7.88239
2021-03-13,6.41233
2021-03-14,7.4525
2021-03-15,7.82828
2021-03-16,14.53222
2021-03-17,10.55495
2021-03-18,8.39045
2021-03-19,8.88648
2021-03-20,7.1669
2021-03-21,6.60173
2021-03-22,6.93542
2021-03-23,6.45743
2021-03-24,5.94035
2021-03-25,4.83706
2021-03-26,4.78896
2021-03-27,4.35906
2021-03-28,4.32299
2021-03-29,5.80206
2021-03-30,6.0606
2021-03-31,8.25517
2021-04-01,8.3213
2021-04-02,6.94143
2021-04-03,5.92532
2021-04-04,5.60966
2021-04-05,8.11688
2021-04-06,8.29725
2021-04-07,6.4905
2021-04-08,5.78703
2021-04-09,6.6829
2021-04-10,4.88215
2021-04-11,5.08658
2021-04-12,5.83513
2021-04-13,6.45743
2021-04-14,12.47594
2021-04-15,10.96681
2021-04-16,7.57575
2021-04-17,7.00456
2021-04-18,6.68891
2021-04-19,7.49458
2021-04-20,8.07479
2021-04-21,6.65885
2021-04-22,6.00649
2021-04-23,6.50252
2021-04-24,4.31397
2021-04-25,4.45226
2021-04-26,5.82611
2021-04-27,5.57058
2021-04-28,4.67472
2021-04-29,4.46428
2021-04-30,4.75288
2021-05-01,3.87506
2021-05-02,5.64874
2021-05-03,5.59163
2021-05-04,4.6657
2021-05-05,4.95129
2021-05-06,5.40524
2021-05-07,5.39923
2021-05-08,4.99639
2021-05-09,4.75889
2021-05-10,5.16774
2021-05-11,4.92724
2021-05-12,4.41017
2021-05-13,4.74987
2021-05-14,4.00733
2021-05-15,4.61159
2021-05-16,3.33393
2021-05-17,3.28884
2021-05-18,3.20767
2021-05-19,3.39105
2021-05-20,3.28884
2021-05-21,2.79581
2021-05-22,3.0333
2021-05-23,2.67556
2021-05-24,3.12349
2021-05-25,2.20959
2021-05-26,2.70562
2021-05-27,2.29076
2021-05-28,1.58128
2021-05-29,1.44901
2021-05-30,1.46103
2021-05-31,1.76166
2021-06-01,1.71657
2021-06-02,1.89093
2021-06-03,2.08934
2021-06-04,1.61135
2021-06-05,1.07022
2021-06-06,1.37686
2021-06-07,1.73761
2021-06-08,1.78571
2021-06-09,1.59331
2021-06-10,1.58429
2021-06-11,1.62638
2021-06-12,1.86688
2021-06-13,1.62037
2021-06-14,2.07732
2021-06-15,1.88492
2021-06-16,1.86688
2021-06-17,1.81878
2021-06-18,1.67748
2021-06-19,1.60533
2021-06-20,1.72859
2021-06-21,2.14947
2021-06-22,2.63648
2021-06-23,2.15848
2021-06-24,1.62037
2021-06-25,1.56926
2021-06-26,1.22053
2021-06-27,1.34379
2021-06-28,1.60533
2021-06-29,1.85786
2021-06-30,1.45202
2021-07-01,1.47907
2021-07-02,1.26262
2021-07-03,1.11231
2021-07-04,1.28968
2021-07-05,1.58429
2021-07-06,1.5392
2021-07-07,1.43999
2021-07-08,1.3498
2021-07-09,1.42195
2021-07-10,1.19648
2021-07-11,1.09427
2021-07-12,1.42195
2021-07-13,1.32876
2021-07-14,1.35281
2021-07-15,1.54822
2021-07-16,3.19264
2021-07-17,3.4632
2021-07-18,2.10437
2021-07-19,1.46103
2021-07-20,1.3017
2021-07-21,1.0582
2021-07-22,1.21753
2021-07-23,1.16943
2021-07-24,0.97101
2021-07-25,1.32575
2021-07-26,1.74663
2021-07-27,1.52116
2021-07-28,1.83982
2021-07-29,1.56926
2021-07-30,1.37987
2021-07-31,1.52717
2021-08-01,1.37686
2021-08-02,1.27164
2021-08-03,1.56625
2021-08-04,2.67255
2021-08-05,1.76467
2021-08-06,4.75889
2021-08-07,6.95947
2021-08-08,3.05735
2021-08-09,3.69769
2021-08-10,10.13407
2021-08-11,15.07034
2021-08-12,7.18193
2021-08-13,5.32407
2021-08-14,4.19672
2021-08-15,3.63155
2021-08-16,3.83898
2021-08-17,4.89718
2021-08-18,4.10052
2021-08-19,3.77284
2021-08-20,3.69468
2021-08-21,3.01527
2021-08-22,2.6936
2021-08-23,4.16666
2021-08-24,3.83898
2021-08-25,3.20466
2021-08-26,2.86796
2021-08-27,2.76875
2021-08-28,2.41702
2021-08-29,2.26972
2021-08-30,2.88299
2021-08-31,2.97318
2021-09-01,3.01527
2021-09-02,3.2227
2021-09-03,3.26779
2021-09-04,3.21669
2021-09-05,3.51731
2021-09-06,3.71572
2021-09-07,3.7999
2021-09-08,4.02236
2021-09-09,4.13059
2021-09-10,3.57443
2021-09-11,3.10245
2021-09-12,3.09343
2021-09-13,2.90704
2021-09-14,2.96717
2021-09-15,2.85293
2021-09-16,2.77477
2021-09-17,2.60942
2021-09-18,2.33585
2021-09-19,2.10738
2021-09-20,2.05928
2021-09-21,2.05928
2021-09-22,2.05627
2021-09-23,2.59439
2021-09-24,2.17051
2021-09-25,2.03222
2021-09-26,1.99013
2021-09-27,2.18253
2021-09-28,2.19757
2021-09-29,1.96909
2021-09-30,2.09235
2021-10-01,2.04725
2021-10-02,2.38395
2021-10-03,2.04124
2021-10-04,2.18253
2021-10-05,2.61243
2021-10-06,3.05435
2021-10-07,3.0333
2021-10-08,2.56734
2021-10-09,2.06529
2021-10-10,2.04725
2021-10-11,3.13852
2021-10-12,3.39105
2021-10-13,2.48617
2021-10-14,2.65752
2021-10-15,3.11447
2021-10-16,2.7417
2021-10-17,2.13443
2021-10-18,2.76274
2021-10-19,2.58838
2021-10-20,2.76875
2021-10-21,3.4151
2021-10-22,2.66053
2021-10-23,4.31998
2021-10-24,2.77477
2021-10-25,3.00625
2021-10-26,2.77777
2021-10-27,2.72667
2021-10-28,2.42604
2021-10-29,2.48917
2021-10-30,2.35088
2021-10-31,2.4531
2021-11-01,3.14754
2021-11-02,3.33092
2021-11-03,4.00432
2021-11-04,6.52056
2021-11-05,4.79196
2021-11-06,2.91907
2021-11-07,2.67556
2021-11-08,3.86002
2021-11-09,3.6075
2021-11-10,3.367
2021-11-11,3.18061
2021-11-12,2.64249
2021-11-13,2.2607
2021-11-14,2.37794
2021-11-15,3.44516
2021-11-16,3.29785
2021-11-17,3.05134
2021-11-18,3.10846
2021-11-19,2.92809
2021-11-20,2.59139
2021-11-21,2.70262
2021-11-22,2.89201
2021-11-23,2.83489
2021-11-24,3.18963
2021-11-25,3.30086
2021-11-26,2.99422
2021-11-27,2.17051
2021-11-28,2.10437
2021-11-29,2.47113
2021-11-30,2.77176
2021-12-01,2.65452
2021-12-02,2.60942
2021-12-03,3.69769
2021-12-04,2.43205
2021-12-05,2.12842
2021-12-06,2.80483
2021-12-07,2.45911
2021-12-08,2.59139
2021-12-09,2.48015
2021-12-10,2.15848
2021-12-11,1.66546
2021-12-12,1.79473
2021-12-13,2.2637
2021-12-14,2.49819
2021-12-15,2.09535
2021-12-16,2.03823
2021-12-17,1.79773
2021-12-18,1.63239
2021-12-19,1.71055
2021-12-20,2.37193
2021-12-21,1.97811
2021-12-22,2.12241
2021-12-23,2.35389
2021-12-24,2.32383
2021-12-25,1.66245
2021-12-26,1.83682
2021-12-27,2.53727
2021-12-28,4.0885
2021-12-29,2.9371
2021-12-30,2.7898
2021-12-31,2.1645
2022-01-01,3.39706
2022-01-02,2.96416
2022-01-03,3.06938
2022-01-04,9.44865
2022-01-05,9.90259
2022-01-06,4.31697
2022-01-07,4.55447
2022-01-08,3.88708
2022-01-09,3.73376
2022-01-10,5.17376
2022-01-11,5.29701
2022-01-12,4.0404
2022-01-13,3.34896
2022-01-14,3.0303
2022-01-15,2.55832
2022-01-16,2.38696
2022-01-17,3.0814
2022-01-18,2.886
2022-01-19,2.81685
2022-01-20,2.57936
2022-01-21,2.5012
2022-01-22,2.82287
2022-01-23,2.17352
2022-01-24,2.6455
2022-01-25,2.09535
2022-01-26,1.9751
2022-01-27,1.88492
2022-01-28,1.95707
2022-01-29,1.83381
2022-01-30,1.61135
2022-01-31,1.37987
2022-02-01,1.42496
2022-02-02,1.48208
2022-02-03,1.99013
2022-02-04,1.70153
2022-02-05,1.79172
2022-02-06,1.77669
2022-02-07,1.96308
2022-02-08,2.23063
2022-02-09,1.94203
2022-02-10,1.85786
2022-02-11,1.62938
2022-02-12,1.45502
2022-02-13,1.443
2022-02-14,1.85185
2022-02-15,1.71356
2022-02-16,1.6354
2022-02-17,1.60834
2022-02-18,1.37686
2022-02-19,1.13636
2022-02-20,1.2987
2022-02-21,1.69853
2022-02-22,1.91498
2022-02-23,1.5392
2022-02-24,1.9721
2022-02-25,1.53318
2022-02-26,1.22655
2022-02-27,1.07623
2022-02-28,1.11231
2022-03-01,1.6835
2022-03-02,1.5873
2022-03-03,1.5873
2022-03-04,1.35882
2022-03-05,1.2025
2022-03-06,1.09728
2022-03-07,1.22655
2022-03-08,1.25661
2022-03-09,1.16341
2022-03-10,1.39189
2022-03-11,1.31673
2022-03-12,1.2055
2022-03-13,1.13636
2022-03-14,1.45803
2022-03-15,1.64742
2022-03-16,1.31373
2022-03-17,1.38588
2022-03-18,1.31974
2022-03-19,1.53619
2022-03-20,1.54521
2022-03-21,1.5422
2022-03-22,1.64442
2022-03-23,2.20959
2022-03-24,1.65043
2022-03-25,1.54521
2022-03-26,1.1093
2022-03-27,1.52417
2022-03-28,2.14045
2022-03-29,1.88191
2022-03-30,1.4941
2022-03-31,1.89995
2022-04-01,1.3468
2022-04-02,1.38588
2022-04-03,1.13636
2022-04-04,1.5903
2022-04-05,1.50613
2022-04-06,1.29268
2022-04-07,1.11531
2022-04-08,1.17544
2022-04-09,1.0131
2022-04-10,0.8688
2022-04-11,1.22955
2022-04-12,1.14538
2022-04-13,1.08525
2022-04-14,1.18746
2022-04-15,1.03114
2022-04-16,0.87782
2022-04-17,0.89285
2022-04-18,1.23857
2022-04-19,1.08525
2022-04-20,1.09126
2022-04-21,1.13636
2022-04-22,0.97703
2022-04-23,0.85076
2022-04-24,0.97703
2022-04-25,1.31673
2022-04-26,1.2506
2022-04-27,1.18145
2022-04-28,1.23556
2022-04-29,1.01911
2022-04-30,1.07924
2022-05-01,1.71356
2022-05-02,1.34379
2022-05-03,1.36483
2022-05-04,1.03715
2022-05-05,0.8177
2022-05-06,0.93795
2022-05-07,0.6734
2022-05-08,0.81469
2022-05-09,1.11231
2022-05-10,1.2536
2022-05-11,2.10137
2022-05-12,3.1295
2022-05-13,2.38997
2022-05-14,1.59331
2022-05-15,1.52417
2022-05-16,1.62037
2022-05-17,1.31974
2022-05-18,1.2536
2022-05-19,1.1063
2022-05-20,1.11832
2022-05-21,0.90187
2022-05-22,0.79966
2022-05-23,0.92291
2022-05-24,1.14538
2022-05-25,1.07323
2022-05-26,1.1544
2022-05-27,1.07924
2022-05-28,0.76058
2022-05-29,0.69745
2022-05-30,0.88083
2022-05-31,0.962
2022-06-01,0.79966
2022-06-02,0.8207
2022-06-03,0.83573
2022-06-04,0.65235
2022-06-05,0.60125
2022-06-06,0.7696
2022-06-07,0.93494
2022-06-08,1.03715
2022-06-09,0.88684
2022-06-10,0.85377
2022-06-11,0.77561
2022-06-12,1.14838
2022-06-13,1.46103
2022-06-14,1.30772
2022-06-15,1.19949
2022-06-16,1.38588
2022-06-17,1.11531
2022-06-18,0.78162
2022-06-19,0.84175
2022-06-20,0.94095
2022-06-21,0.95598
2022-06-22,0.84776
2022-06-23,0.9169
2022-06-24,0.97402
2022-06-25,0.66137
2022-06-26,0.98605
2022-06-27,0.99506
2022-06-28,0.97101
2022-06-29,0.93494
2022-06-30,0.71548
2022-07-01,0.60125
2022-07-02,0.55916
2022-07-03,0.56517
2022-07-04,0.72751
2022-07-05,0.70346
2022-07-06,0.60425
2022-07-07,0.6734
2022-07-08,0.60125
2022-07-09,0.484
2022-07-10,0.50805
2022-07-11,0.60125
2022-07-12,0.60726
2022-07-13,0.55615
2022-07-14,0.61928
2022-07-15,0.61026
2022-07-16,0.50204
2022-07-17,0.42989
2022-07-18,1.77068
2022-07-19,1.13035
2022-07-20,1.15139
2022-07-21,0.79966
2022-07-22,0.79665
2022-07-23,0.61628
2022-07-24,0.61628
2022-07-25,0.71248
2022-07-26,0.63732
2022-07-27,0.64333
2022-07-28,1.17243
2022-07-29,3.45418
2022-07-30,1.76767
2022-07-31,1.74663
2022-08-01,1.40993
2022-08-02,1.22655
2022-08-03,0.89886
2022-08-04,1.23556
2022-08-05,1.07623
2022-08-06,1.05218
2022-08-07,0.83874
2022-08-08,1.16041
2022-08-09,1.00408
2022-08-10,0.87481
2022-08-11,1.13035
2022-08-12,1.3979
2022-08-13,0.91089
2022-08-14,0.97101
2022-08-15,0.92592
2022-08-16,0.91991
2022-08-17,0.94696
2022-08-18,0.8688
2022-08-19,0.97703
2022-08-20,0.73953
2022-08-21,0.73953
2022-08-22,1.2055
2022-08-23,0.95899
2022-08-24,1.04016
2022-08-25,1.03114
2022-08-26,0.80868
2022-08-27,0.61928
2022-08-28,0.61026
2022-08-29,0.95899
2022-08-30,0.9139
2022-08-31,0.90187
2022-09-01,0.84475
2022-09-02,0.79966
2022-09-03,0.56818
2022-09-04,0.73352
2022-09-05,2.29978
2022-09-06,3.21368
2022-09-07,2.24867
2022-09-08,1.40392
2022-09-09,2.58838
2022-09-10,6.82118
2022-09-11,3.37301
2022-09-12,5.54052
2022-09-13,11.99194
2022-09-14,9.79737
2022-09-15,11.46885
2022-09-16,6.06361
2022-09-17,4.05543
2022-09-18,3.08441
2022-09-19,3.82094
2022-09-20,2.51022
2022-09-21,1.9721
2022-09-22,1.96007
2022-09-23,1.66245
2022-09-24,1.28667
2022-09-25,1.20851
2022-09-26,1.61435
2022-09-27,1.59932
2022-09-28,1.3017
2022-09-29,1.35882
2022-09-30,1.08826
2022-10-01,0.95298
2022-10-02,0.81168
2022-10-03,0.89586
2022-10-04,1.09427
2022-10-05,1.13636
2022-10-06,1.29268
2022-10-07,1.07623
2022-10-08,0.62229
2022-10-09,0.57118
2022-10-10,0.73953
2022-10-11,1.1574
2022-10-12,0.83573
2022-10-13,0.98605
2022-10-14,0.92893
2022-10-15,0.98003
2022-10-16,0.77861
2022-10-17,0.95899
2022-10-18,0.89285
2022-10-19,0.93193
2022-10-20,0.88985
2022-10-21,0.79064
2022-10-22,0.6283
2022-10-23,0.66738
2022-10-24,0.85678
2022-10-25,0.89285
2022-10-26,0.94396
2022-10-27,0.9139
2022-10-28,0.73653
2022-10-29,0.65235
2022-10-30,0.64634
2022-10-31,0.80868
2022-11-01,0.82972
2022-11-02,0.72751
2022-11-03,0.76058
2022-11-04,0.69444
2022-11-05,0.6764
2022-11-06,0.62229
2022-11-07,0.79966
2022-11-08,0.76358
2022-11-09,0.99206
2022-11-10,1.22354
2022-11-11,0.76058
2022-11-12,0.84776
2022-11-13,0.72751
2022-11-14,1.11531
2022-11-15,0.91991
2022-11-16,0.88985
2022-11-17,0.75757
2022-11-18,0.70045
2022-11-19,0.49603
2022-11-20,0.51707
2022-11-21,0.69745
2022-11-22,0.79064
2022-11-23,0.98304
2022-11-24,0.79365
2022-11-25,0.73653
2022-11-26,0.55315
2022-11-27,0.58922
2022-11-28,0.64634
2022-11-29,0.61026
2022-11-30,0.61026
2022-12-01,0.61628
2022-12-02,0.46296
2022-12-03,0.32768
2022-12-04,0.53811
2022-12-05,0.66137
2022-12-06,0.47198
2022-12-07,0.6734
2022-12-08,0.96801
2022-12-09,0.75757
2022-12-10,0.47198
2022-12-11,0.49903
2022-12-12,0.59523
2022-12-13,0.57118
2022-12-14,0.6253
2022-12-15,0.65536
2022-12-16,0.64935
2022-12-17,0.58321
2022-12-18,0.61928
2022-12-19,0.65836
2022-12-20,0.65836
2022-12-21,0.6253
2022-12-22,0.54713
2022-12-23,0.52308
2022-12-24,0.42388
2022-12-25,0.484
2022-12-26,0.46897
2022-12-27,0.54413
2022-12-28,0.60425
2022-12-29,0.58922
2022-12-30,0.54713
2022-12-31,0.37878
2023-01-01,0.47498
2023-01-02,0.56818
2023-01-03,0.5772
2023-01-04,0.65836
2023-01-05,0.59523
2023-01-06,0.53811
2023-01-07,0.48701
2023-01-08,0.39381
2023-01-09,0.65235
2023-01-10,0.72751
2023-01-11,0.61327
2023-01-12,0.64033
2023-01-13,0.67039
2023-01-14,1.0101
2023-01-15,0.82671
2023-01-16,0.8658
2023-01-17,0.83573
2023-01-18,1.58429
2023-01-19,1.29569
2023-01-20,1.59932
2023-01-21,1.37987
2023-01-22,0.80868
2023-01-23,0.93494
2023-01-24,0.85978
2023-01-25,1.07623
2023-01-26,1.13936
2023-01-27,1.02513
2023-01-28,0.69444
2023-01-29,0.76659
2023-01-30,0.94396
2023-01-31,0.78463
2023-02-01,1.07323
2023-02-02,1.1544
2023-02-03,0.94696
2023-02-04,1.1093
2023-02-05,1.30471
2023-02-06,1.22655
2023-02-07,1.51815
2023-02-08,1.18746
2023-02-09,1.22053
2023-02-10,0.89586
2023-02-11,0.73051
2023-02-12,0.58621
2023-02-13,0.75456
2023-02-14,0.72751
2023-02-15,0.76058
2023-02-16,1.10028
2023-02-17,0.7696
2023-02-18,0.73953
2023-02-19,0.82671
2023-02-20,0.90488
2023-02-21,0.9169
2023-02-22,0.965
2023-02-23,1.60233
2023-02-24,0.89586
2023-02-25,0.52308
2023-02-26,0.61928
2023-02-27,0.68241
2023-02-28,0.64935
2023-03-01,0.55014
2023-03-02,0.5802
2023-03-03,0.484
2023-03-04,0.4359
2023-03-05,0.55014
2023-03-06,0.6764
2023-03-07,0.60726
2023-03-08,0.57419
2023-03-09,0.63431
2023-03-10,0.63131
2023-03-11,0.38179
2023-03-12,0.39682
2023-03-13,0.54112
2023-03-14,0.90187
2023-03-15,0.75156
2023-03-16,0.61928
2023-03-17,0.92291
2023-03-18,0.79064
2023-03-19,0.61327
2023-03-20,1.00408
2023-03-21,0.99807
2023-03-22,0.84175
2023-03-23,0.66438
2023-03-24,0.67039
2023-03-25,0.46596
2023-03-26,0.52609
2023-03-27,0.83874
2023-03-28,0.74855
2023-03-29,0.84475
2023-03-30,0.75757
2023-03-31,0.68843
2023-04-01,0.58321
2023-04-02,0.58922
2023-04-03,0.61026
2023-04-04,0.61628
2023-04-05,0.66137
2023-04-06,0.56818
2023-04-07,0.484
2023-04-08,0.3848
2023-04-09,0.481
2023-04-10,0.7245
2023-04-11,0.965
2023-04-12,1.0101
2023-04-13,0.83273
2023-04-14,0.98605
2023-04-15,0.64634
2023-04-16,0.59523
2023-04-17,0.73653
2023-04-18,0.7215
2023-04-19,0.56216
2023-04-20,0.58621
2023-04-21,0.73352
2023-04-22,0.45695
2023-04-23,0.45394
2023-04-24,0.79064
2023-04-25,0.79365
2023-04-26,0.61026
2023-04-27,0.7245
2023-04-28,0.64333
2023-04-29,0.49603
2023-04-30,0.50805
2023-05-01,0.49001
2023-05-02,0.54413
2023-05-03,0.61628
2023-05-04,0.56216
2023-05-05,0.5291
2023-05-06,0.61026
2023-05-07,0.57118
2023-05-08,0.79966
2023-05-09,0.81168
2023-05-10,0.60425
2023-05-11,0.58321
2023-05-12,0.54413
2023-05-13,0.49603
2023-05-14,0.49001
2023-05-15,0.61026
2023-05-16,0.53811
2023-05-17,0.63431
2023-05-18,0.46897
2023-05-19,0.4359
2023-05-20,0.28258
2023-05-21,0.33369
2023-05-22,0.43891
2023-05-23,0.46897
2023-05-24,0.41786
2023-05-25,0.40885
2023-05-26,0.45995
2023-05-27,0.3878
2023-05-28,0.28258
2023-05-29,0.40283
