date,엔잡러
2021-07-17,9.04302
2021-07-18,7.0237
2021-07-19,13.08165
2021-07-20,14.223
2021-07-21,11.8525
2021-07-22,12.11589
2021-07-23,12.11589
2021-07-24,5.53116
2021-07-25,8.34064
2021-07-26,14.57418
2021-07-27,14.223
2021-07-28,10.27216
2021-07-29,11.50131
2021-07-30,12.55487
2021-07-31,7.1115
2021-08-01,7.81387
2021-08-02,11.50131
2021-08-03,8.60403
2021-08-04,10.44776
2021-08-05,9.482
2021-08-06,7.55048
2021-08-07,4.5654
2021-08-08,3.33625
2021-08-09,9.3942
2021-08-10,9.56979
2021-08-11,10.09657
2021-08-12,8.95522
2021-08-13,8.42844
2021-08-14,3.51185
2021-08-15,2.72168
2021-08-16,5.97014
2021-08-17,9.92098
2021-08-18,9.482
2021-08-19,8.07726
2021-08-20,8.77963
2021-08-21,6.76031
2021-08-22,6.58472
2021-08-23,10.44776
2021-08-24,11.41352
2021-08-25,8.95522
2021-08-26,10.62335
2021-08-27,8.16505
2021-08-28,5.53116
2021-08-29,5.35557
2021-08-30,12.20368
2021-08-31,14.04741
2021-09-01,11.94029
2021-09-02,11.7647
2021-09-03,8.86742
2021-09-04,8.42844
2021-09-05,7.0237
2021-09-06,12.02809
2021-09-07,15.80333
2021-09-08,15.18876
2021-09-09,8.95522
2021-09-10,11.7647
2021-09-11,5.35557
2021-09-12,4.91659
2021-09-13,12.64266
2021-09-14,12.64266
2021-09-15,10.44776
2021-09-16,12.90605
2021-09-17,11.15013
2021-09-18,6.58472
2021-09-19,8.07726
2021-09-20,7.19929
2021-09-21,5.44337
2021-09-22,5.61896
2021-09-23,14.31079
2021-09-24,14.66198
2021-09-25,7.81387
2021-09-26,9.65759
2021-09-27,12.73046
2021-09-28,17.99824
2021-09-29,17.29587
2021-09-30,14.57418
2021-10-01,14.66198
2021-10-02,7.28709
2021-10-03,11.94029
2021-10-04,14.74978
2021-10-05,17.64705
2021-10-06,18.78841
2021-10-07,21.2467
2021-10-08,19.75417
2021-10-09,9.56979
2021-10-10,9.3942
2021-10-11,12.29148
2021-10-12,20.28094
2021-10-13,19.40298
2021-10-14,25.81211
2021-10-15,23.35381
2021-10-16,12.29148
2021-10-17,12.64266
2021-10-18,17.29587
2021-10-19,16.41791
2021-10-20,15.45215
2021-10-21,12.99385
2021-10-22,15.10096
2021-10-23,12.37928
2021-10-24,9.13081
2021-10-25,19.13959
2021-10-26,15.97892
2021-10-27,14.83757
2021-10-28,16.41791
2021-10-29,16.15452
2021-10-30,11.06233
2021-10-31,12.90605
2021-11-01,21.15891
2021-11-02,20.28094
2021-11-03,23.705
2021-11-04,21.94907
2021-11-05,17.55926
2021-11-06,11.23792
2021-11-07,10.62335
2021-11-08,17.29587
2021-11-09,20.54433
2021-11-10,17.38366
2021-11-11,20.01755
2021-11-12,18.26163
2021-11-13,11.7647
2021-11-14,11.06233
2021-11-15,20.36874
2021-11-16,22.91483
2021-11-17,26.33889
2021-11-18,24.75856
2021-11-19,17.38366
2021-11-20,14.223
2021-11-21,12.90605
2021-11-22,22.12467
2021-11-23,20.10535
2021-11-24,23.35381
2021-11-25,20.71992
2021-11-26,13.78402
2021-11-27,11.94029
2021-11-28,10.35996
2021-11-29,24.14398
2021-11-30,23.26602
2021-12-01,22.47585
2021-12-02,18.26163
2021-12-03,15.80333
2021-12-04,9.74539
2021-12-05,11.6769
2021-12-06,17.73485
2021-12-07,18.61281
2021-12-08,16.24231
2021-12-09,18.08604
2021-12-10,18.52502
2021-12-11,13.08165
2021-12-12,15.01316
2021-12-13,19.22739
2021-12-14,18.61281
2021-12-15,19.13959
2021-12-16,19.75417
2021-12-17,18.70061
2021-12-18,13.08165
2021-12-19,12.20368
2021-12-20,19.84196
2021-12-21,16.94468
2021-12-22,16.41791
2021-12-23,18.08604
2021-12-24,10.79894
2021-12-25,7.0237
2021-12-26,7.72607
2021-12-27,18.08604
2021-12-28,19.49078
2021-12-29,19.05179
2021-12-30,17.38366
2021-12-31,10.79894
2022-01-01,9.04302
2022-01-02,8.69183
2022-01-03,17.20807
2022-01-04,18.61281
2022-01-05,18.34942
2022-01-06,16.5935
2022-01-07,13.78402
2022-01-08,11.06233
2022-01-09,9.74539
2022-01-10,15.45215
2022-01-11,15.36435
2022-01-12,14.1352
2022-01-13,16.06672
2022-01-14,19.92976
2022-01-15,9.3064
2022-01-16,12.37928
2022-01-17,20.28094
2022-01-18,18.964
2022-01-19,20.19315
2022-01-20,20.71992
2022-01-21,19.92976
2022-01-22,22.65144
2022-01-23,19.57857
2022-01-24,36.96224
2022-01-25,40.2985
2022-01-26,37.84021
2022-01-27,32.48463
2022-01-28,28.27041
2022-01-29,18.43722
2022-01-30,15.45215
2022-01-31,10.44776
2022-02-01,9.21861
2022-02-02,9.65759
2022-02-03,27.83143
2022-02-04,29.41176
2022-02-05,13.95961
2022-02-06,13.60842
2022-02-07,33.187
2022-02-08,28.62159
2022-02-09,29.23617
2022-02-10,30.11413
2022-02-11,31.16769
2022-02-12,15.36435
2022-02-13,13.34503
2022-02-14,53.38015
2022-02-15,100.0
2022-02-16,74.27568
2022-02-17,71.64179
2022-02-18,48.37576
2022-02-19,32.30904
2022-02-20,36.43546
2022-02-21,65.40825
2022-02-22,59.26251
2022-02-23,51.88762
2022-02-24,46.88323
2022-02-25,48.72695
2022-02-26,32.74802
2022-02-27,31.43107
2022-02-28,42.669
2022-03-01,38.10359
2022-03-02,52.41439
2022-03-03,46.61984
2022-03-04,47.05882
2022-03-05,31.78226
2022-03-06,36.87445
2022-03-07,55.48726
2022-03-08,47.84899
2022-03-09,38.71817
2022-03-10,50.57067
2022-03-11,45.47848
2022-03-12,34.06496
2022-03-13,37.928
2022-03-14,52.58999
2022-03-15,46.70763
2022-03-16,46.70763
2022-03-17,53.46795
2022-03-18,43.37137
2022-03-19,28.88498
2022-03-20,27.21685
2022-03-21,42.49341
2022-03-22,33.2748
2022-03-23,35.46971
2022-03-24,34.67954
2022-03-25,31.87006
2022-03-26,22.12467
2022-03-27,17.03248
2022-03-28,30.64091
2022-03-29,30.20193
2022-03-30,35.38191
2022-03-31,32.74802
2022-04-01,24.75856
2022-04-02,21.4223
2022-04-03,26.77787
2022-04-04,37.57682
2022-04-05,39.42054
2022-04-06,26.0755
2022-04-07,28.62159
2022-04-08,23.6172
2022-04-09,15.18876
2022-04-10,17.64705
2022-04-11,24.75856
2022-04-12,25.19754
2022-04-13,22.82704
2022-04-14,28.09482
2022-04-15,21.51009
2022-04-16,15.18876
2022-04-17,17.82265
2022-04-18,24.75856
2022-04-19,21.59789
2022-04-20,23.96839
2022-04-21,23.26602
2022-04-22,21.4223
2022-04-23,18.26163
2022-04-24,16.76909
2022-04-25,25.72431
2022-04-26,24.58296
2022-04-27,23.96839
2022-04-28,23.705
2022-04-29,21.94907
2022-04-30,16.94468
2022-05-01,16.85689
2022-05-02,27.30465
2022-05-03,23.09043
2022-05-04,21.07111
2022-05-05,19.75417
2022-05-06,22.82704
2022-05-07,16.41791
2022-05-08,17.55926
2022-05-09,24.14398
2022-05-10,24.23178
2022-05-11,24.58296
2022-05-12,23.7928
2022-05-13,20.54433
2022-05-14,14.92537
2022-05-15,15.10096
2022-05-16,24.75856
2022-05-17,23.88059
2022-05-18,24.75856
2022-05-19,22.21246
2022-05-20,20.71992
2022-05-21,15.36435
2022-05-22,13.95961
2022-05-23,25.28533
2022-05-24,24.75856
2022-05-25,21.94907
2022-05-26,18.26163
2022-05-27,15.80333
2022-05-28,11.94029
2022-05-29,15.45215
2022-05-30,22.03687
2022-05-31,19.22739
2022-06-01,17.29587
2022-06-02,23.09043
2022-06-03,16.24231
2022-06-04,11.15013
2022-06-05,14.04741
2022-06-06,14.31079
2022-06-07,20.28094
2022-06-08,21.4223
2022-06-09,22.30026
2022-06-10,18.26163
2022-06-11,9.56979
2022-06-12,11.06233
2022-06-13,18.70061
2022-06-14,16.15452
2022-06-15,16.76909
2022-06-16,17.82265
2022-06-17,18.08604
2022-06-18,15.27655
2022-06-19,14.48639
2022-06-20,21.86128
2022-06-21,19.31518
2022-06-22,21.4223
2022-06-23,18.78841
2022-06-24,17.73485
2022-06-25,14.83757
2022-06-26,14.31079
2022-06-27,21.2467
2022-06-28,20.36874
2022-06-29,22.47585
2022-06-30,16.85689
2022-07-01,12.81826
2022-07-02,9.21861
2022-07-03,11.06233
2022-07-04,14.66198
2022-07-05,13.52063
2022-07-06,16.76909
2022-07-07,15.53994
2022-07-08,14.04741
2022-07-09,10.35996
2022-07-10,9.21861
2022-07-11,16.85689
2022-07-12,13.87181
2022-07-13,19.22739
2022-07-14,18.8762
2022-07-15,14.66198
2022-07-16,11.7647
2022-07-17,7.98946
2022-07-18,17.12028
2022-07-19,15.80333
2022-07-20,17.99824
2022-07-21,14.48639
2022-07-22,15.01316
2022-07-23,14.31079
2022-07-24,12.73046
2022-07-25,22.12467
2022-07-26,22.73924
2022-07-27,15.80333
2022-07-28,14.83757
2022-07-29,17.99824
2022-07-30,10.00877
2022-07-31,10.00877
2022-08-01,13.08165
2022-08-02,14.48639
2022-08-03,16.15452
2022-08-04,13.69622
2022-08-05,14.04741
2022-08-06,16.76909
2022-08-07,11.06233
2022-08-08,20.19315
2022-08-09,23.35381
2022-08-10,18.78841
2022-08-11,14.39859
2022-08-12,23.96839
2022-08-13,26.95346
2022-08-14,24.23178
2022-08-15,25.37313
2022-08-16,21.3345
2022-08-17,19.40298
2022-08-18,17.73485
2022-08-19,14.48639
2022-08-20,11.50131
2022-08-21,12.11589
2022-08-22,22.47585
2022-08-23,19.66637
2022-08-24,21.86128
2022-08-25,18.08604
2022-08-26,18.61281
2022-08-27,11.58911
2022-08-28,14.1352
2022-08-29,16.33011
2022-08-30,20.89552
2022-08-31,20.63213
2022-09-01,21.15891
2022-09-02,18.34942
2022-09-03,8.86742
2022-09-04,11.50131
2022-09-05,15.62774
2022-09-06,15.45215
2022-09-07,17.03248
2022-09-08,12.02809
2022-09-09,7.28709
2022-09-10,7.55048
2022-09-11,7.1115
2022-09-12,9.92098
2022-09-13,15.45215
2022-09-14,15.36435
2022-09-15,12.20368
2022-09-16,13.34503
2022-09-17,6.67251
2022-09-18,8.86742
2022-09-19,17.29587
2022-09-20,17.12028
2022-09-21,14.39859
2022-09-22,11.7647
2022-09-23,13.52063
2022-09-24,9.21861
2022-09-25,13.78402
2022-09-26,17.64705
2022-09-27,14.66198
2022-09-28,21.3345
2022-09-29,22.56365
2022-09-30,15.71553
2022-10-01,13.69622
2022-10-02,13.95961
2022-10-03,20.98331
2022-10-04,29.14837
2022-10-05,20.19315
2022-10-06,19.75417
2022-10-07,11.6769
2022-10-08,9.92098
2022-10-09,9.04302
2022-10-10,9.56979
2022-10-11,15.27655
2022-10-12,13.60842
2022-10-13,16.33011
2022-10-14,12.90605
2022-10-15,11.23792
2022-10-16,8.86742
2022-10-17,16.68129
2022-10-18,13.95961
2022-10-19,16.94468
2022-10-20,17.99824
2022-10-21,14.48639
2022-10-22,12.20368
2022-10-23,12.02809
2022-10-24,10.79894
2022-10-25,14.39859
2022-10-26,20.28094
2022-10-27,19.57857
2022-10-28,19.22739
2022-10-29,8.07726
2022-10-30,7.90166
2022-10-31,20.19315
2022-11-01,18.17383
2022-11-02,20.01755
2022-11-03,18.61281
2022-11-04,16.15452
2022-11-05,14.1352
2022-11-06,15.18876
2022-11-07,14.92537
2022-11-08,18.61281
2022-11-09,17.82265
2022-11-10,21.07111
2022-11-11,24.67076
2022-11-12,16.06672
2022-11-13,20.19315
2022-11-14,30.55311
2022-11-15,30.28972
2022-11-16,15.97892
2022-11-17,22.82704
2022-11-18,19.75417
2022-11-19,12.81826
2022-11-20,11.7647
2022-11-21,20.36874
2022-11-22,14.66198
2022-11-23,12.29148
2022-11-24,10.53555
2022-11-25,10.71115
2022-11-26,8.60403
2022-11-27,6.84811
2022-11-28,10.35996
2022-11-29,10.09657
2022-11-30,9.3064
2022-12-01,12.90605
2022-12-02,13.87181
2022-12-03,15.27655
2022-12-04,11.41352
2022-12-05,9.92098
2022-12-06,8.42844
2022-12-07,10.27216
2022-12-08,12.99385
2022-12-09,12.37928
2022-12-10,4.91659
2022-12-11,6.05794
2022-12-12,13.87181
2022-12-13,12.20368
2022-12-14,10.53555
2022-12-15,9.13081
2022-12-16,7.81387
2022-12-17,4.5654
2022-12-18,8.51624
2022-12-19,9.65759
2022-12-20,10.35996
2022-12-21,10.18437
2022-12-22,8.07726
2022-12-23,8.95522
2022-12-24,5.35557
2022-12-25,6.49692
2022-12-26,40.4741
2022-12-27,35.99648
2022-12-28,47.5856
2022-12-29,49.34152
2022-12-30,39.24495
2022-12-31,31.34328
2023-01-01,30.55311
2023-01-02,40.91308
2023-01-03,20.01755
2023-01-04,10.97453
2023-01-05,10.71115
2023-01-06,10.35996
2023-01-07,8.95522
2023-01-08,7.81387
2023-01-09,17.12028
2023-01-10,22.12467
2023-01-11,22.56365
2023-01-12,12.46707
2023-01-13,10.35996
2023-01-14,4.30201
2023-01-15,5.09218
2023-01-16,9.21861
2023-01-17,13.43283
2023-01-18,9.74539
2023-01-19,8.95522
2023-01-20,7.98946
2023-01-21,6.67251
2023-01-22,4.6532
2023-01-23,5.97014
2023-01-24,9.83318
2023-01-25,10.09657
2023-01-26,15.89113
2023-01-27,20.45654
2023-01-28,9.56979
2023-01-29,9.04302
2023-01-30,12.55487
2023-01-31,11.7647
2023-02-01,14.48639
2023-02-02,14.31079
2023-02-03,16.41791
2023-02-04,11.6769
2023-02-05,12.90605
2023-02-06,15.45215
2023-02-07,16.5935
2023-02-08,15.36435
2023-02-09,18.17383
2023-02-10,11.32572
2023-02-11,7.55048
2023-02-12,6.58472
2023-02-13,11.94029
2023-02-14,10.97453
2023-02-15,10.44776
2023-02-16,10.44776
2023-02-17,10.97453
2023-02-18,8.34064
2023-02-19,7.90166
2023-02-20,14.92537
2023-02-21,18.43722
2023-02-22,16.15452
2023-02-23,15.71553
2023-02-24,16.5935
2023-02-25,12.55487
2023-02-26,12.46707
2023-02-27,16.06672
2023-02-28,18.70061
2023-03-01,18.8762
2023-03-02,18.70061
2023-03-03,18.8762
2023-03-04,15.53994
2023-03-05,14.57418
2023-03-06,22.38805
2023-03-07,18.34942
2023-03-08,19.49078
2023-03-09,21.4223
2023-03-10,16.94468
2023-03-11,11.15013
2023-03-12,15.18876
2023-03-13,21.2467
2023-03-14,22.56365
2023-03-15,19.05179
2023-03-16,23.35381
2023-03-17,18.34942
2023-03-18,15.01316
2023-03-19,13.52063
2023-03-20,23.44161
2023-03-21,20.63213
2023-03-22,20.19315
2023-03-23,21.2467
2023-03-24,16.15452
2023-03-25,12.90605
2023-03-26,12.64266
2023-03-27,20.80772
2023-03-28,19.84196
2023-03-29,18.52502
2023-03-30,17.12028
2023-03-31,9.92098
2023-04-01,8.42844
2023-04-02,8.60403
2023-04-03,13.95961
2023-04-04,13.52063
2023-04-05,10.53555
2023-04-06,12.20368
2023-04-07,12.81826
2023-04-08,5.88235
2023-04-09,6.84811
2023-04-10,10.18437
2023-04-11,11.7647
2023-04-12,10.62335
2023-04-13,9.56979
2023-04-14,10.44776
2023-04-15,5.35557
2023-04-16,7.72607
2023-04-17,14.92537
2023-04-18,15.27655
2023-04-19,19.31518
2023-04-20,20.10535
2023-04-21,20.19315
2023-04-22,15.36435
2023-04-23,17.64705
2023-04-24,16.85689
2023-04-25,12.73046
2023-04-26,13.43283
2023-04-27,12.02809
2023-04-28,18.52502
2023-04-29,14.74978
2023-04-30,15.01316
2023-05-01,13.25724
2023-05-02,15.53994
2023-05-03,16.94468
2023-05-04,13.69622
2023-05-05,10.71115
2023-05-06,9.74539
2023-05-07,11.6769
2023-05-08,15.80333
2023-05-09,24.58296
2023-05-10,15.27655
2023-05-11,15.10096
2023-05-12,13.52063
2023-05-13,7.98946
2023-05-14,10.00877
2023-05-15,16.06672
2023-05-16,16.5935
2023-05-17,15.80333
2023-05-18,16.33011
2023-05-19,15.18876
2023-05-20,9.21861
2023-05-21,9.21861
2023-05-22,19.92976
2023-05-23,17.99824
2023-05-24,16.15452
2023-05-25,15.97892
2023-05-26,15.36435
2023-05-27,16.5935
2023-05-28,16.5057
2023-05-29,20.01755
2023-05-30,26.0755
2023-05-31,25.72431
2023-06-01,25.54872
2023-06-02,21.2467
2023-06-03,16.68129
2023-06-04,18.52502
2023-06-05,19.84196
2023-06-06,17.82265
2023-06-07,17.12028
2023-06-08,18.8762
2023-06-09,16.68129
2023-06-10,12.37928
2023-06-11,9.83318
2023-06-12,18.70061
2023-06-13,16.76909
2023-06-14,18.34942
2023-06-15,19.84196
2023-06-16,17.82265
2023-06-17,12.29148
2023-06-18,12.46707
2023-06-19,19.92976
2023-06-20,25.46093
2023-06-21,21.4223
2023-06-22,22.65144
2023-06-23,20.98331
2023-06-24,10.88674
2023-06-25,12.29148
2023-06-26,16.5935
2023-06-27,19.92976
2023-06-28,16.85689
2023-06-29,16.15452
2023-06-30,14.1352
2023-07-01,9.21861
2023-07-02,10.79894
2023-07-03,16.76909
2023-07-04,18.8762
2023-07-05,14.74978
2023-07-06,12.90605
2023-07-07,14.223
2023-07-08,9.56979
2023-07-09,11.15013
2023-07-10,17.99824
2023-07-11,24.84635
2023-07-12,26.95346
2023-07-13,28.27041
2023-07-14,24.58296
2023-07-15,18.70061
2023-07-16,21.07111
2023-07-17,28.70939
2023-07-18,30.02633
2023-07-19,25.10974
2023-07-20,18.26163
2023-07-21,19.75417
2023-07-22,10.62335
2023-07-23,14.66198
2023-07-24,21.51009
2023-07-25,26.0755
2023-07-26,22.12467
2023-07-27,20.80772
2023-07-28,21.68568
2023-07-29,12.99385
2023-07-30,13.34503
2023-07-31,19.49078
2023-08-01,22.12467
2023-08-02,21.15891
2023-08-03,19.31518
2023-08-04,20.45654
2023-08-05,15.89113
2023-08-06,15.71553
2023-08-07,23.35381
2023-08-08,20.98331
2023-08-09,21.3345
2023-08-10,21.51009
2023-08-11,21.15891
2023-08-12,15.80333
2023-08-13,19.22739
2023-08-14,22.73924
2023-08-15,18.17383
2023-08-16,25.10974
2023-08-17,24.23178
2023-08-18,18.70061
2023-08-19,15.10096
2023-08-20,16.24231
2023-08-21,22.56365
2023-08-22,26.51448
2023-08-23,21.4223
2023-08-24,22.21246
2023-08-25,21.68568
2023-08-26,11.06233
2023-08-27,12.81826
2023-08-28,23.88059
2023-08-29,26.86567
2023-08-30,19.92976
2023-08-31,23.35381
2023-09-01,18.964
2023-09-02,10.27216
2023-09-03,12.81826
2023-09-04,24.05618
2023-09-05,29.58735
2023-09-06,33.62598
2023-09-07,27.56804
2023-09-08,22.03687
2023-09-09,17.29587
2023-09-10,30.11413
2023-09-11,35.29411
2023-09-12,43.19578
2023-09-13,39.42054
2023-09-14,30.8165
2023-09-15,29.06057
2023-09-16,21.2467
2023-09-17,20.10535
2023-09-18,39.94732
2023-09-19,35.73309
2023-09-20,35.46971
2023-09-21,30.37752
2023-09-22,26.51448
2023-09-23,22.73924
2023-09-24,20.71992
2023-09-25,29.49956
2023-09-26,33.01141
2023-09-27,29.23617
2023-09-28,18.964
2023-09-29,15.89113
2023-09-30,19.84196
2023-10-01,18.78841
2023-10-02,21.77348
2023-10-03,21.94907
2023-10-04,27.48024
2023-10-05,25.19754
2023-10-06,20.45654
2023-10-07,18.964
2023-10-08,19.75417
2023-10-09,25.46093
2023-10-10,33.88937
2023-10-11,23.88059
2023-10-12,23.7928
2023-10-13,23.88059
2023-10-14,15.53994
2023-10-15,18.78841
2023-10-16,32.66022
2023-10-17,30.8165
2023-10-18,27.21685
2023-10-19,24.31957
2023-10-20,22.38805
2023-10-21,14.57418
2023-10-22,15.80333
2023-10-23,25.63652
2023-10-24,28.70939
2023-10-25,30.7287
2023-10-26,23.6172
2023-10-27,22.65144
2023-10-28,18.52502
2023-10-29,21.86128
2023-10-30,26.77787
2023-10-31,24.05618
2023-11-01,21.59789
2023-11-02,20.28094
2023-11-03,16.41791
2023-11-04,10.62335
2023-11-05,16.41791
2023-11-06,25.63652
2023-11-07,19.57857
2023-11-08,17.73485
2023-11-09,16.68129
2023-11-10,20.19315
2023-11-11,11.15013
2023-11-12,13.52063
2023-11-13,21.68568
2023-11-14,17.38366
2023-11-15,19.92976
2023-11-16,16.5935
2023-11-17,17.91044
2023-11-18,12.46707
2023-11-19,14.92537
2023-11-20,33.88937
2023-11-21,24.58296
2023-11-22,26.33889
2023-11-23,21.77348
2023-11-24,19.22739
2023-11-25,20.45654
2023-11-26,34.76733
2023-11-27,20.80772
2023-11-28,20.36874
2023-11-29,19.84196
2023-11-30,18.8762
2023-12-01,17.99824
2023-12-02,15.10096
2023-12-03,12.46707
2023-12-04,17.64705
2023-12-05,22.91483
2023-12-06,17.99824
2023-12-07,17.38366
2023-12-08,16.33011
2023-12-09,9.74539
2023-12-10,12.29148
2023-12-11,58.38454
2023-12-12,79.71905
2023-12-13,21.77348
2023-12-14,20.28094
2023-12-15,23.88059
2023-12-16,17.73485
2023-12-17,24.49517
2023-12-18,31.43107
2023-12-19,27.65583
2023-12-20,30.02633
2023-12-21,28.3582
2023-12-22,28.3582
2023-12-23,19.92976
2023-12-24,19.57857
2023-12-25,22.91483
2023-12-26,28.18261
2023-12-27,27.04126
2023-12-28,26.60228
2023-12-29,20.80772
2023-12-30,19.31518
2023-12-31,16.33011
2024-01-01,23.6172
2024-01-02,25.28533
2024-01-03,24.93415
2024-01-04,23.09043
2024-01-05,23.44161
2024-01-06,16.06672
2024-01-07,19.57857
2024-01-08,22.38805
