date,재형저축
2020-10-21,5.5834
2020-10-22,5.26435
2020-10-23,6.2443
2020-10-24,2.93983
2020-10-25,3.12215
2020-10-26,5.46946
2020-10-27,4.92251
2020-10-28,5.17319
2020-10-29,5.01367
2020-10-30,4.32999
2020-10-31,3.12215
2020-11-01,3.62351
2020-11-02,4.10209
2020-11-03,4.83135
2020-11-04,4.26162
2020-11-05,4.64904
2020-11-06,4.67183
2020-11-07,3.12215
2020-11-08,3.23609
2020-11-09,4.14767
2020-11-10,4.37556
2020-11-11,4.7402
2020-11-12,4.80856
2020-11-13,4.10209
2020-11-14,3.2133
2020-11-15,2.80309
2020-11-16,4.76298
2020-11-17,5.78851
2020-11-18,4.62625
2020-11-19,4.87693
2020-11-20,6.49498
2020-11-21,3.14494
2020-11-22,3.71467
2020-11-23,5.30993
2020-11-24,5.35551
2020-11-25,7.04193
2020-11-26,5.53783
2020-11-27,6.92798
2020-11-28,3.8742
2020-11-29,4.58067
2020-11-30,5.21877
2020-12-01,6.28988
2020-12-02,5.08204
2020-12-03,5.94804
2020-12-04,4.80856
2020-12-05,2.89425
2020-12-06,5.01367
2020-12-07,5.72014
2020-12-08,6.17593
2020-12-09,5.42388
2020-12-10,5.97082
2020-12-11,5.69735
2020-12-12,3.82862
2020-12-13,3.6463
2020-12-14,5.49225
2020-12-15,6.42661
2020-12-16,5.67456
2020-12-17,5.94804
2020-12-18,5.12762
2020-12-19,3.23609
2020-12-20,3.48678
2020-12-21,5.74293
2020-12-22,5.01367
2020-12-23,5.30993
2020-12-24,5.33272
2020-12-25,4.0793
2020-12-26,4.53509
2020-12-27,5.49225
2020-12-28,8.52324
2020-12-29,7.63445
2020-12-30,8.97903
2020-12-31,7.47493
2021-01-01,6.83682
2021-01-02,6.31267
2021-01-03,5.5834
2021-01-04,7.90793
2021-01-05,9.86782
2021-01-06,7.49772
2021-01-07,5.65177
2021-01-08,6.22151
2021-01-09,5.01367
2021-01-10,5.87967
2021-01-11,8.15861
2021-01-12,7.38377
2021-01-13,7.42935
2021-01-14,6.8824
2021-01-15,7.06472
2021-01-16,4.44393
2021-01-17,4.80856
2021-01-18,7.65724
2021-01-19,7.68003
2021-01-20,8.77392
2021-01-21,8.43208
2021-01-22,8.6144
2021-01-23,5.35551
2021-01-24,5.40109
2021-01-25,10.27803
2021-01-26,8.88787
2021-01-27,8.11303
2021-01-28,6.72288
2021-01-29,6.81403
2021-01-30,5.35551
2021-01-31,4.55788
2021-02-01,6.99635
2021-02-02,6.6773
2021-02-03,6.56335
2021-02-04,7.38377
2021-02-05,5.83409
2021-02-06,5.40109
2021-02-07,5.56061
2021-02-08,5.74293
2021-02-09,5.94804
2021-02-10,5.83409
2021-02-11,4.3072
2021-02-12,4.32999
2021-02-13,4.26162
2021-02-14,5.03646
2021-02-15,7.06472
2021-02-16,7.04193
2021-02-17,6.06198
2021-02-18,5.56061
2021-02-19,5.15041
2021-02-20,4.42114
2021-02-21,5.24156
2021-02-22,11.16681
2021-02-23,8.63719
2021-02-24,6.0164
2021-02-25,6.90519
2021-02-26,5.24156
2021-02-27,4.10209
2021-02-28,3.94257
2021-03-01,4.69462
2021-03-02,6.26709
2021-03-03,5.97082
2021-03-04,4.89972
2021-03-05,5.15041
2021-03-06,3.6463
2021-03-07,4.17046
2021-03-08,5.60619
2021-03-09,6.31267
2021-03-10,5.12762
2021-03-11,6.08477
2021-03-12,5.46946
2021-03-13,3.05378
2021-03-14,4.44393
2021-03-15,5.67456
2021-03-16,6.22151
2021-03-17,7.26982
2021-03-18,5.78851
2021-03-19,5.28714
2021-03-20,4.01093
2021-03-21,4.0793
2021-03-22,6.58614
2021-03-23,6.35824
2021-03-24,6.56335
2021-03-25,6.35824
2021-03-26,5.08204
2021-03-27,3.09936
2021-03-28,3.89699
2021-03-29,5.21877
2021-03-30,5.8113
2021-03-31,5.21877
2021-04-01,6.70009
2021-04-02,4.0793
2021-04-03,3.32725
2021-04-04,3.19051
2021-04-05,4.96809
2021-04-06,5.65177
2021-04-07,4.46672
2021-04-08,4.05651
2021-04-09,4.19325
2021-04-10,3.12215
2021-04-11,2.98541
2021-04-12,4.92251
2021-04-13,4.10209
2021-04-14,4.92251
2021-04-15,4.46672
2021-04-16,4.64904
2021-04-17,3.16773
2021-04-18,3.25888
2021-04-19,4.10209
2021-04-20,4.9453
2021-04-21,4.62625
2021-04-22,4.62625
2021-04-23,4.35278
2021-04-24,2.96262
2021-04-25,3.66909
2021-04-26,3.73746
2021-04-27,4.85414
2021-04-28,4.23883
2021-04-29,3.96536
2021-04-30,4.05651
2021-05-01,2.62078
2021-05-02,2.62078
2021-05-03,4.17046
2021-05-04,4.35278
2021-05-05,3.05378
2021-05-06,4.03372
2021-05-07,4.32999
2021-05-08,2.30173
2021-05-09,2.87146
2021-05-10,4.89972
2021-05-11,4.03372
2021-05-12,3.82862
2021-05-13,3.57793
2021-05-14,3.60072
2021-05-15,2.39288
2021-05-16,2.71194
2021-05-17,3.55515
2021-05-18,4.37556
2021-05-19,2.50683
2021-05-20,4.67183
2021-05-21,4.03372
2021-05-22,2.39288
2021-05-23,2.68915
2021-05-24,4.14767
2021-05-25,4.89972
2021-05-26,4.78577
2021-05-27,4.58067
2021-05-28,3.37283
2021-05-29,2.52962
2021-05-30,2.84867
2021-05-31,4.05651
2021-06-01,4.0793
2021-06-02,3.6463
2021-06-03,3.85141
2021-06-04,3.30446
2021-06-05,3.0082
2021-06-06,2.62078
2021-06-07,4.46672
2021-06-08,4.21604
2021-06-09,4.17046
2021-06-10,4.39835
2021-06-11,3.09936
2021-06-12,2.23336
2021-06-13,2.41567
2021-06-14,3.94257
2021-06-15,4.17046
2021-06-16,3.57793
2021-06-17,3.32725
2021-06-18,3.25888
2021-06-19,2.34731
2021-06-20,2.55241
2021-06-21,3.48678
2021-06-22,4.05651
2021-06-23,3.37283
2021-06-24,4.0793
2021-06-25,3.82862
2021-06-26,2.11941
2021-06-27,2.43846
2021-06-28,3.89699
2021-06-29,4.3072
2021-06-30,4.92251
2021-07-01,4.83135
2021-07-02,2.71194
2021-07-03,2.5752
2021-07-04,2.96262
2021-07-05,4.23883
2021-07-06,3.71467
2021-07-07,3.09936
2021-07-08,3.80583
2021-07-09,3.48678
2021-07-10,2.16499
2021-07-11,1.84594
2021-07-12,3.35004
2021-07-13,3.46399
2021-07-14,3.91978
2021-07-15,3.14494
2021-07-16,3.50957
2021-07-17,2.32452
2021-07-18,2.18778
2021-07-19,4.46672
2021-07-20,4.67183
2021-07-21,3.0082
2021-07-22,2.87146
2021-07-23,3.76025
2021-07-24,2.05104
2021-07-25,1.9371
2021-07-26,3.48678
2021-07-27,4.55788
2021-07-28,4.76298
2021-07-29,3.35004
2021-07-30,3.60072
2021-07-31,2.46125
2021-08-01,2.48404
2021-08-02,3.85141
2021-08-03,4.32999
2021-08-04,3.53236
2021-08-05,3.46399
2021-08-06,3.12215
2021-08-07,2.82588
2021-08-08,2.71194
2021-08-09,3.41841
2021-08-10,4.85414
2021-08-11,3.82862
2021-08-12,4.23883
2021-08-13,3.39562
2021-08-14,2.3701
2021-08-15,2.16499
2021-08-16,2.98541
2021-08-17,3.53236
2021-08-18,4.0793
2021-08-19,4.21604
2021-08-20,3.76025
2021-08-21,2.7803
2021-08-22,2.89425
2021-08-23,3.66909
2021-08-24,4.39835
2021-08-25,4.92251
2021-08-26,4.17046
2021-08-27,3.69188
2021-08-28,2.59799
2021-08-29,2.41567
2021-08-30,4.46672
2021-08-31,4.96809
2021-09-01,4.69462
2021-09-02,3.98814
2021-09-03,4.35278
2021-09-04,2.41567
2021-09-05,3.53236
2021-09-06,4.42114
2021-09-07,4.0793
2021-09-08,4.01093
2021-09-09,3.39562
2021-09-10,3.98814
2021-09-11,2.80309
2021-09-12,2.82588
2021-09-13,3.73746
2021-09-14,3.32725
2021-09-15,3.6463
2021-09-16,3.37283
2021-09-17,4.10209
2021-09-18,2.71194
2021-09-19,2.16499
2021-09-20,2.34731
2021-09-21,2.3701
2021-09-22,3.39562
2021-09-23,4.7402
2021-09-24,5.3783
2021-09-25,3.48678
2021-09-26,3.57793
2021-09-27,4.9453
2021-09-28,4.3072
2021-09-29,4.64904
2021-09-30,4.28441
2021-10-01,4.80856
2021-10-02,2.25615
2021-10-03,2.82588
2021-10-04,2.91704
2021-10-05,4.67183
2021-10-06,3.55515
2021-10-07,4.21604
2021-10-08,3.73746
2021-10-09,2.87146
2021-10-10,2.46125
2021-10-11,2.7803
2021-10-12,4.46672
2021-10-13,3.98814
2021-10-14,4.01093
2021-10-15,3.80583
2021-10-16,2.43846
2021-10-17,2.21057
2021-10-18,3.55515
2021-10-19,4.14767
2021-10-20,3.57793
2021-10-21,3.8742
2021-10-22,3.23609
2021-10-23,1.75478
2021-10-24,2.16499
2021-10-25,4.32999
2021-10-26,4.21604
2021-10-27,4.44393
2021-10-28,3.76025
2021-10-29,3.4412
2021-10-30,2.07383
2021-10-31,2.39288
2021-11-01,3.78304
2021-11-02,4.17046
2021-11-03,3.05378
2021-11-04,3.78304
2021-11-05,3.91978
2021-11-06,1.84594
2021-11-07,2.96262
2021-11-08,3.53236
2021-11-09,3.50957
2021-11-10,3.82862
2021-11-11,3.89699
2021-11-12,3.28167
2021-11-13,2.41567
2021-11-14,2.30173
2021-11-15,4.21604
2021-11-16,4.37556
2021-11-17,3.4412
2021-11-18,3.4412
2021-11-19,3.60072
2021-11-20,1.89152
2021-11-21,2.84867
2021-11-22,3.96536
2021-11-23,4.01093
2021-11-24,4.26162
2021-11-25,4.67183
2021-11-26,3.4412
2021-11-27,2.23336
2021-11-28,3.50957
2021-11-29,3.76025
2021-11-30,4.19325
2021-12-01,4.99088
2021-12-02,3.46399
2021-12-03,3.76025
2021-12-04,2.16499
2021-12-05,2.59799
2021-12-06,4.26162
2021-12-07,4.37556
2021-12-08,3.62351
2021-12-09,3.89699
2021-12-10,4.58067
2021-12-11,2.50683
2021-12-12,2.16499
2021-12-13,6.2443
2021-12-14,4.39835
2021-12-15,4.32999
2021-12-16,3.28167
2021-12-17,3.78304
2021-12-18,2.71194
2021-12-19,2.66636
2021-12-20,4.17046
2021-12-21,4.53509
2021-12-22,4.05651
2021-12-23,4.37556
2021-12-24,3.69188
2021-12-25,2.93983
2021-12-26,3.41841
2021-12-27,4.99088
2021-12-28,5.35551
2021-12-29,5.97082
2021-12-30,6.17593
2021-12-31,5.35551
2022-01-01,4.03372
2022-01-02,4.62625
2022-01-03,5.69735
2022-01-04,5.49225
2022-01-05,4.85414
2022-01-06,4.71741
2022-01-07,4.35278
2022-01-08,3.03099
2022-01-09,3.50957
2022-01-10,4.32999
2022-01-11,4.58067
2022-01-12,4.48951
2022-01-13,4.37556
2022-01-14,5.60619
2022-01-15,3.4412
2022-01-16,3.30446
2022-01-17,5.42388
2022-01-18,6.33546
2022-01-19,5.72014
2022-01-20,6.19872
2022-01-21,5.8113
2022-01-22,4.0793
2022-01-23,4.01093
2022-01-24,7.26982
2022-01-25,7.33819
2022-01-26,7.3154
2022-01-27,6.85961
2022-01-28,5.03646
2022-01-29,3.50957
2022-01-30,3.55515
2022-01-31,3.23609
2022-02-01,6.2443
2022-02-02,5.24156
2022-02-03,6.33546
2022-02-04,6.03919
2022-02-05,4.60346
2022-02-06,6.22151
2022-02-07,6.95077
2022-02-08,7.1103
2022-02-09,8.70556
2022-02-10,7.88514
2022-02-11,6.13035
2022-02-12,3.73746
2022-02-13,3.89699
2022-02-14,5.85688
2022-02-15,5.60619
2022-02-16,5.40109
2022-02-17,5.87967
2022-02-18,7.01914
2022-02-19,3.55515
2022-02-20,5.03646
2022-02-21,12.67092
2022-02-22,15.7247
2022-02-23,15.26891
2022-02-24,11.1896
2022-02-25,8.40929
2022-02-26,4.62625
2022-02-27,6.70009
2022-02-28,11.4175
2022-03-01,5.56061
2022-03-02,5.83409
2022-03-03,4.96809
2022-03-04,5.01367
2022-03-05,2.82588
2022-03-06,3.66909
2022-03-07,3.94257
2022-03-08,3.66909
2022-03-09,2.71194
2022-03-10,3.91978
2022-03-11,6.33546
2022-03-12,3.91978
2022-03-13,4.32999
2022-03-14,5.90246
2022-03-15,4.78577
2022-03-16,4.92251
2022-03-17,3.60072
2022-03-18,4.35278
2022-03-19,3.12215
2022-03-20,2.55241
2022-03-21,3.32725
2022-03-22,3.94257
2022-03-23,3.8742
2022-03-24,3.85141
2022-03-25,4.64904
2022-03-26,2.93983
2022-03-27,2.5752
2022-03-28,3.85141
2022-03-29,3.53236
2022-03-30,4.19325
2022-03-31,3.78304
2022-04-01,3.71467
2022-04-02,2.55241
2022-04-03,2.62078
2022-04-04,3.41841
2022-04-05,3.76025
2022-04-06,3.62351
2022-04-07,3.32725
2022-04-08,3.16773
2022-04-09,2.07383
2022-04-10,2.66636
2022-04-11,3.46399
2022-04-12,3.19051
2022-04-13,3.60072
2022-04-14,3.35004
2022-04-15,3.25888
2022-04-16,2.23336
2022-04-17,2.16499
2022-04-18,3.57793
2022-04-19,3.69188
2022-04-20,3.71467
2022-04-21,3.30446
2022-04-22,2.98541
2022-04-23,2.00546
2022-04-24,1.80036
2022-04-25,4.14767
2022-04-26,3.62351
2022-04-27,3.25888
2022-04-28,3.60072
2022-04-29,2.80309
2022-04-30,2.52962
2022-05-01,1.68641
2022-05-02,3.12215
2022-05-03,4.3072
2022-05-04,3.0082
2022-05-05,1.98268
2022-05-06,2.91704
2022-05-07,2.30173
2022-05-08,1.98268
2022-05-09,3.73746
2022-05-10,3.6463
2022-05-11,3.50957
2022-05-12,8.27256
2022-05-13,3.25888
2022-05-14,1.25341
2022-05-15,3.25888
2022-05-16,3.50957
2022-05-17,3.57793
2022-05-18,3.30446
2022-05-19,3.0082
2022-05-20,3.35004
2022-05-21,2.23336
2022-05-22,2.30173
2022-05-23,2.7803
2022-05-24,3.32725
2022-05-25,4.26162
2022-05-26,4.19325
2022-05-27,3.69188
2022-05-28,2.11941
2022-05-29,2.34731
2022-05-30,3.35004
2022-05-31,3.16773
2022-06-01,3.23609
2022-06-02,3.12215
2022-06-03,3.48678
2022-06-04,2.41567
2022-06-05,2.23336
2022-06-06,2.48404
2022-06-07,3.30446
2022-06-08,3.6463
2022-06-09,3.0082
2022-06-10,3.6463
2022-06-11,2.02825
2022-06-12,2.05104
2022-06-13,2.84867
2022-06-14,4.21604
2022-06-15,3.82862
2022-06-16,4.26162
2022-06-17,3.37283
2022-06-18,2.16499
2022-06-19,1.95989
2022-06-20,3.60072
2022-06-21,3.91978
2022-06-22,3.60072
2022-06-23,3.28167
2022-06-24,3.78304
2022-06-25,2.07383
2022-06-26,2.05104
2022-06-27,3.23609
2022-06-28,3.80583
2022-06-29,3.53236
2022-06-30,3.96536
2022-07-01,4.19325
2022-07-02,2.55241
2022-07-03,2.64357
2022-07-04,3.30446
2022-07-05,3.98814
2022-07-06,3.35004
2022-07-07,3.4412
2022-07-08,3.05378
2022-07-09,2.02825
2022-07-10,1.66362
2022-07-11,2.93983
2022-07-12,3.6463
2022-07-13,3.66909
2022-07-14,4.37556
2022-07-15,3.14494
2022-07-16,2.7803
2022-07-17,1.89152
2022-07-18,4.03372
2022-07-19,3.78304
2022-07-20,3.39562
2022-07-21,3.30446
2022-07-22,3.48678
2022-07-23,1.95989
2022-07-24,2.55241
2022-07-25,3.69188
2022-07-26,3.85141
2022-07-27,3.50957
2022-07-28,3.91978
2022-07-29,2.93983
2022-07-30,2.11941
2022-07-31,1.86873
2022-08-01,3.30446
2022-08-02,3.91978
2022-08-03,3.46399
2022-08-04,2.89425
2022-08-05,3.07657
2022-08-06,1.84594
2022-08-07,1.89152
2022-08-08,3.60072
2022-08-09,3.46399
2022-08-10,3.94257
2022-08-11,3.60072
2022-08-12,3.16773
2022-08-13,2.23336
2022-08-14,2.25615
2022-08-15,2.32452
2022-08-16,4.3072
2022-08-17,3.82862
2022-08-18,3.14494
2022-08-19,3.30446
2022-08-20,2.43846
2022-08-21,2.30173
2022-08-22,3.80583
2022-08-23,3.19051
2022-08-24,3.28167
2022-08-25,5.10483
2022-08-26,3.82862
2022-08-27,2.21057
2022-08-28,2.3701
2022-08-29,4.44393
2022-08-30,4.03372
2022-08-31,3.91978
2022-09-01,4.10209
2022-09-02,6.0164
2022-09-03,4.0793
2022-09-04,2.21057
2022-09-05,4.3072
2022-09-06,3.30446
2022-09-07,5.26435
2022-09-08,3.62351
2022-09-09,2.68915
2022-09-10,1.98268
2022-09-11,3.05378
2022-09-12,2.96262
2022-09-13,3.6463
2022-09-14,4.58067
2022-09-15,4.03372
2022-09-16,3.8742
2022-09-17,4.01093
2022-09-18,2.27894
2022-09-19,3.57793
2022-09-20,4.10209
2022-09-21,3.98814
2022-09-22,5.10483
2022-09-23,3.82862
2022-09-24,2.41567
2022-09-25,2.32452
2022-09-26,3.89699
2022-09-27,3.8742
2022-09-28,3.48678
2022-09-29,6.97356
2022-09-30,3.96536
2022-10-01,3.2133
2022-10-02,3.0082
2022-10-03,2.43846
2022-10-04,4.46672
2022-10-05,5.19598
2022-10-06,4.71741
2022-10-07,4.62625
2022-10-08,2.27894
2022-10-09,2.30173
2022-10-10,2.75752
2022-10-11,3.89699
2022-10-12,10.39197
2022-10-13,6.4494
2022-10-14,5.69735
2022-10-15,3.03099
2022-10-16,3.0082
2022-10-17,4.7402
2022-10-18,5.33272
2022-10-19,5.44667
2022-10-20,5.42388
2022-10-21,4.37556
2022-10-22,3.19051
2022-10-23,2.98541
2022-10-24,4.14767
2022-10-25,4.96809
2022-10-26,4.23883
2022-10-27,4.01093
2022-10-28,4.48951
2022-10-29,2.16499
2022-10-30,1.57247
2022-10-31,4.48951
2022-11-01,4.71741
2022-11-02,4.83135
2022-11-03,4.32999
2022-11-04,3.4412
2022-11-05,1.91431
2022-11-06,2.11941
2022-11-07,4.55788
2022-11-08,4.83135
2022-11-09,4.19325
2022-11-10,4.12488
2022-11-11,3.46399
2022-11-12,2.02825
2022-11-13,2.05104
2022-11-14,4.83135
2022-11-15,3.85141
2022-11-16,3.35004
2022-11-17,4.14767
2022-11-18,3.6463
2022-11-19,2.23336
2022-11-20,1.98268
2022-11-21,3.57793
2022-11-22,4.0793
2022-11-23,3.57793
2022-11-24,3.4412
2022-11-25,3.98814
2022-11-26,2.00546
2022-11-27,1.89152
2022-11-28,4.21604
2022-11-29,4.01093
2022-11-30,4.83135
2022-12-01,4.67183
2022-12-02,4.14767
2022-12-03,1.73199
2022-12-04,2.59799
2022-12-05,4.05651
2022-12-06,3.07657
2022-12-07,6.95077
2022-12-08,4.85414
2022-12-09,4.64904
2022-12-10,2.39288
2022-12-11,2.68915
2022-12-12,5.10483
2022-12-13,5.21877
2022-12-14,4.62625
2022-12-15,4.21604
2022-12-16,4.58067
2022-12-17,2.27894
2022-12-18,2.52962
2022-12-19,5.42388
2022-12-20,4.78577
2022-12-21,4.67183
2022-12-22,4.92251
2022-12-23,5.01367
2022-12-24,3.03099
2022-12-25,2.64357
2022-12-26,5.67456
2022-12-27,4.9453
2022-12-28,5.97082
2022-12-29,7.22424
2022-12-30,7.70282
2022-12-31,3.66909
2023-01-01,3.76025
2023-01-02,7.1103
2023-01-03,4.80856
2023-01-04,4.44393
2023-01-05,3.82862
2023-01-06,3.53236
2023-01-07,2.73473
2023-01-08,2.11941
2023-01-09,3.48678
2023-01-10,4.37556
2023-01-11,3.96536
2023-01-12,3.39562
2023-01-13,2.75752
2023-01-14,2.1422
2023-01-15,2.00546
2023-01-16,3.25888
2023-01-17,3.55515
2023-01-18,3.35004
2023-01-19,3.6463
2023-01-20,2.82588
2023-01-21,2.43846
2023-01-22,2.91704
2023-01-23,2.05104
2023-01-24,2.32452
2023-01-25,4.87693
2023-01-26,16.88696
2023-01-27,10.18687
2023-01-28,11.09845
2023-01-29,3.53236
2023-01-30,5.83409
2023-01-31,4.53509
2023-02-01,4.12488
2023-02-02,3.62351
2023-02-03,3.89699
2023-02-04,2.09662
2023-02-05,2.27894
2023-02-06,3.69188
2023-02-07,3.55515
2023-02-08,3.46399
2023-02-09,3.76025
2023-02-10,3.41841
2023-02-11,2.34731
2023-02-12,2.1422
2023-02-13,3.35004
2023-02-14,4.23883
2023-02-15,3.4412
2023-02-16,2.89425
2023-02-17,4.62625
2023-02-18,2.00546
2023-02-19,2.68915
2023-02-20,3.73746
2023-02-21,3.55515
2023-02-22,3.39562
2023-02-23,3.50957
2023-02-24,3.07657
2023-02-25,2.00546
2023-02-26,2.30173
2023-02-27,3.2133
2023-02-28,3.62351
2023-03-01,3.60072
2023-03-02,2.98541
2023-03-03,4.21604
2023-03-04,2.23336
2023-03-05,2.96262
2023-03-06,5.26435
2023-03-07,5.67456
2023-03-08,5.53783
2023-03-09,5.08204
2023-03-10,4.03372
2023-03-11,1.77757
2023-03-12,2.50683
2023-03-13,4.99088
2023-03-14,3.8742
2023-03-15,4.17046
2023-03-16,3.71467
2023-03-17,3.30446
2023-03-18,2.02825
2023-03-19,2.50683
2023-03-20,4.5123
2023-03-21,5.56061
2023-03-22,6.95077
2023-03-23,6.4494
2023-03-24,5.74293
2023-03-25,2.43846
2023-03-26,2.75752
2023-03-27,5.30993
2023-03-28,4.69462
2023-03-29,5.08204
2023-03-30,3.62351
2023-03-31,2.82588
2023-04-01,1.68641
2023-04-02,1.86873
2023-04-03,2.82588
2023-04-04,2.98541
2023-04-05,2.46125
2023-04-06,2.75752
2023-04-07,2.09662
2023-04-08,1.18505
2023-04-09,1.20783
2023-04-10,2.93983
2023-04-11,3.53236
2023-04-12,3.2133
2023-04-13,2.98541
2023-04-14,2.52962
2023-04-15,1.36736
2023-04-16,1.39015
2023-04-17,2.30173
2023-04-18,3.03099
2023-04-19,2.5752
2023-04-20,2.34731
2023-04-21,1.75478
2023-04-22,0.93436
2023-04-23,1.64083
2023-04-24,3.05378
2023-04-25,2.66636
2023-04-26,2.5752
2023-04-27,2.21057
2023-04-28,2.46125
2023-04-29,1.13947
2023-04-30,0.91157
2023-05-01,1.7092
2023-05-02,2.07383
2023-05-03,1.75478
2023-05-04,2.1422
2023-05-05,1.20783
2023-05-06,1.2762
2023-05-07,1.80036
2023-05-08,1.82315
2023-05-09,2.59799
2023-05-10,2.34731
2023-05-11,3.69188
2023-05-12,1.86873
2023-05-13,1.11668
2023-05-14,1.11668
2023-05-15,3.50957
2023-05-16,2.09662
2023-05-17,2.05104
2023-05-18,1.64083
2023-05-19,1.84594
2023-05-20,1.0711
2023-05-21,1.29899
2023-05-22,2.05104
2023-05-23,2.27894
2023-05-24,1.98268
2023-05-25,2.11941
2023-05-26,1.86873
2023-05-27,1.20783
2023-05-28,1.36736
