date,피상속인
2023-05-28,13.51819
2023-05-29,17.85095
2023-05-30,33.62218
2023-05-31,35.52859
2023-06-01,28.59618
2023-06-02,24.43674
2023-06-03,16.46447
2023-06-04,14.90467
2023-06-05,29.11611
2023-06-06,21.66377
2023-06-07,37.60831
2023-06-08,38.30155
2023-06-09,29.63604
2023-06-10,21.14384
2023-06-11,21.66377
2023-06-12,36.74176
2023-06-13,41.24783
2023-06-14,42.63431
2023-06-15,37.26169
2023-06-16,31.02253
2023-06-17,18.19757
2023-06-18,15.59792
2023-06-19,31.71577
2023-06-20,31.02253
2023-06-21,32.2357
2023-06-22,29.80935
2023-06-23,24.09012
2023-06-24,17.15771
2023-06-25,13.6915
2023-06-26,32.75563
2023-06-27,32.58232
2023-06-28,31.88908
2023-06-29,25.99653
2023-06-30,26.68977
2023-07-01,13.34488
2023-07-02,12.99826
2023-07-03,29.98266
2023-07-04,28.9428
2023-07-05,27.55632
2023-07-06,28.76949
2023-07-07,27.72963
2023-07-08,13.6915
2023-07-09,12.13171
2023-07-10,29.98266
2023-07-11,24.26343
2023-07-12,28.9428
2023-07-13,25.4766
2023-07-14,25.99653
2023-07-15,16.11785
2023-07-16,17.15771
2023-07-17,33.62218
2023-07-18,30.50259
2023-07-19,28.9428
2023-07-20,27.38301
2023-07-21,29.80935
2023-07-22,13.17157
2023-07-23,12.13171
2023-07-24,34.66204
2023-07-25,25.82322
2023-07-26,27.90294
2023-07-27,30.15597
2023-07-28,26.86308
2023-07-29,11.9584
2023-07-30,11.09185
2023-07-31,29.63604
2023-08-01,27.38301
2023-08-02,27.90294
2023-08-03,29.28942
2023-08-04,20.62391
2023-08-05,10.05199
2023-08-06,12.13171
2023-08-07,29.98266
2023-08-08,29.80935
2023-08-09,35.35528
2023-08-10,24.09012
2023-08-11,23.05025
2023-08-12,11.43847
2023-08-13,12.99826
2023-08-14,30.50259
2023-08-15,17.15771
2023-08-16,27.55632
2023-08-17,35.18197
2023-08-18,36.56845
2023-08-19,12.47833
2023-08-20,13.34488
2023-08-21,33.27556
2023-08-22,36.04852
2023-08-23,31.02253
2023-08-24,30.32928
2023-08-25,19.41074
2023-08-26,15.07798
2023-08-27,13.17157
2023-08-28,30.84922
2023-08-29,37.08838
2023-08-30,28.42287
2023-08-31,30.32928
2023-09-01,27.72963
2023-09-02,12.65164
2023-09-03,14.03812
2023-09-04,35.52859
2023-09-05,34.31542
2023-09-06,27.72963
2023-09-07,33.9688
2023-09-08,25.4766
2023-09-09,15.42461
2023-09-10,15.25129
2023-09-11,33.9688
2023-09-12,29.98266
2023-09-13,29.63604
2023-09-14,32.58232
2023-09-15,28.24956
2023-09-16,15.94454
2023-09-17,17.15771
2023-09-18,34.48873
2023-09-19,31.36915
2023-09-20,28.59618
2023-09-21,32.75563
2023-09-22,29.11611
2023-09-23,15.25129
2023-09-24,15.07798
2023-09-25,39.34142
2023-09-26,36.39514
2023-09-27,23.7435
2023-09-28,13.34488
2023-09-29,13.86481
2023-09-30,15.77123
2023-10-01,15.94454
2023-10-02,19.93067
2023-10-03,19.41074
2023-10-04,44.1941
2023-10-05,33.10225
2023-10-06,32.2357
2023-10-07,17.67764
2023-10-08,14.21143
2023-10-09,22.1837
2023-10-10,35.35528
2023-10-11,39.16811
2023-10-12,39.16811
2023-10-13,31.54246
2023-10-14,17.50433
2023-10-15,21.31715
2023-10-16,37.60831
2023-10-17,38.82149
2023-10-18,38.9948
2023-10-19,36.74176
2023-10-20,29.11611
2023-10-21,16.63778
2023-10-22,15.77123
2023-10-23,38.30155
2023-10-24,42.11438
2023-10-25,31.36915
2023-10-26,34.14211
2023-10-27,32.2357
2023-10-28,10.74523
2023-10-29,11.78509
2023-10-30,32.40901
2023-10-31,30.6759
2023-11-01,24.95667
2023-11-02,32.2357
2023-11-03,23.22357
2023-11-04,15.25129
2023-11-05,14.21143
2023-11-06,29.46273
2023-11-07,29.80935
2023-11-08,31.88908
2023-11-09,28.24956
2023-11-10,21.49046
2023-11-11,12.13171
2023-11-12,11.61178
2023-11-13,27.2097
2023-11-14,30.84922
2023-11-15,27.55632
2023-11-16,28.59618
2023-11-17,20.10398
2023-11-18,10.57192
2023-11-19,10.91854
2023-11-20,28.9428
2023-11-21,28.42287
2023-11-22,20.10398
2023-11-23,25.99653
2023-11-24,25.30329
2023-11-25,11.09185
2023-11-26,11.61178
2023-11-27,28.76949
2023-11-28,29.80935
2023-11-29,31.19584
2023-11-30,28.76949
2023-12-01,21.66377
2023-12-02,8.4922
2023-12-03,9.87868
2023-12-04,27.38301
2023-12-05,31.54246
2023-12-06,23.7435
2023-12-07,25.64991
2023-12-08,26.16984
2023-12-09,15.42461
2023-12-10,16.46447
2023-12-11,36.04852
2023-12-12,27.90294
2023-12-13,34.66204
2023-12-14,29.46273
2023-12-15,25.4766
2023-12-16,7.79896
2023-12-17,13.86481
2023-12-18,25.4766
2023-12-19,28.24956
2023-12-20,22.70363
2023-12-21,29.28942
2023-12-22,15.77123
2023-12-23,8.83882
2023-12-24,7.97227
2023-12-25,7.97227
2023-12-26,25.82322
2023-12-27,20.79722
2023-12-28,20.10398
2023-12-29,21.83708
2023-12-30,10.39861
2023-12-31,8.4922
2024-01-01,9.18544
2024-01-02,23.22357
2024-01-03,31.71577
2024-01-04,27.2097
2024-01-05,25.4766
2024-01-06,11.61178
2024-01-07,12.65164
2024-01-08,28.24956
2024-01-09,26.51646
2024-01-10,25.82322
2024-01-11,28.42287
2024-01-12,25.82322
2024-01-13,15.07798
2024-01-14,13.86481
2024-01-15,28.24956
2024-01-16,27.55632
2024-01-17,29.28942
2024-01-18,29.80935
2024-01-19,29.28942
2024-01-20,11.9584
2024-01-21,15.94454
2024-01-22,28.07625
2024-01-23,27.55632
2024-01-24,25.12998
2024-01-25,26.86308
2024-01-26,27.2097
2024-01-27,10.39861
2024-01-28,12.13171
2024-01-29,31.19584
2024-01-30,27.38301
2024-01-31,27.2097
2024-02-01,26.68977
2024-02-02,27.2097
2024-02-03,12.99826
2024-02-04,15.94454
2024-02-05,30.6759
2024-02-06,27.03639
2024-02-07,25.12998
2024-02-08,22.01039
2024-02-09,10.91854
2024-02-10,10.05199
2024-02-11,10.2253
2024-02-12,19.23743
2024-02-13,35.52859
2024-02-14,37.435
2024-02-15,27.2097
2024-02-16,24.43674
2024-02-17,13.51819
2024-02-18,13.34488
2024-02-19,32.2357
2024-02-20,30.50259
2024-02-21,34.83535
2024-02-22,27.55632
2024-02-23,23.7435
2024-02-24,13.34488
2024-02-25,10.39861
2024-02-26,30.6759
2024-02-27,29.63604
2024-02-28,26.68977
2024-02-29,25.30329
2024-03-01,12.30502
2024-03-02,18.19757
2024-03-03,12.65164
2024-03-04,31.88908
2024-03-05,28.76949
2024-03-06,28.42287
2024-03-07,30.15597
2024-03-08,26.68977
2024-03-09,13.51819
2024-03-10,15.94454
2024-03-11,31.71577
2024-03-12,30.6759
2024-03-13,28.07625
2024-03-14,30.84922
2024-03-15,23.05025
2024-03-16,11.26516
2024-03-17,10.57192
2024-03-18,26.51646
2024-03-19,26.86308
2024-03-20,32.40901
