date,코스피200
2023-05-30,13.82622
2023-05-31,13.65996
2023-06-01,12.77325
2023-06-02,13.68665
2023-06-03,1.89659
2023-06-04,1.39986
2023-06-05,13.91859
2023-06-06,2.49799
2023-06-07,13.82828
2023-06-08,12.38325
2023-06-09,13.8488
2023-06-10,2.13263
2023-06-11,1.56817
2023-06-12,12.94772
2023-06-13,13.35413
2023-06-14,12.53515
2023-06-15,12.26831
2023-06-16,12.02405
2023-06-17,1.60922
2023-06-18,1.28081
2023-06-19,11.05523
2023-06-20,10.86844
2023-06-21,10.80481
2023-06-22,11.20096
2023-06-23,11.62995
2023-06-24,1.5107
2023-06-25,1.05092
2023-06-26,10.8315
2023-06-27,10.33888
2023-06-28,11.01623
2023-06-29,11.08807
2023-06-30,10.33682
2023-07-01,1.41423
2023-07-02,1.13918
2023-07-03,12.01789
2023-07-04,10.60777
2023-07-05,10.26088
2023-07-06,10.79455
2023-07-07,11.39801
2023-07-08,1.49633
2023-07-09,1.04887
2023-07-10,11.2728
2023-07-11,12.03226
2023-07-12,12.58236
2023-07-13,12.40378
2023-07-14,12.84919
2023-07-15,1.58664
2023-07-16,1.13508
2023-07-17,10.77197
2023-07-18,11.13733
2023-07-19,11.73669
2023-07-20,11.24407
2023-07-21,11.6669
2023-07-22,1.57022
2023-07-23,1.08581
2023-07-24,12.35452
2023-07-25,12.11231
2023-07-26,13.58607
2023-07-27,13.70923
2023-07-28,12.25599
2023-07-29,1.56407
2023-07-30,1.11044
2023-07-31,12.72809
2023-08-01,14.25521
2023-08-02,13.46086
2023-08-03,13.87138
2023-08-04,12.16979
2023-08-05,1.42654
2023-08-06,1.04066
2023-08-07,12.59672
2023-08-08,12.2991
2023-08-09,12.54541
2023-08-10,10.96492
2023-08-11,10.31219
2023-08-12,1.32391
2023-08-13,0.97703
2023-08-14,10.76992
2023-08-15,1.91711
2023-08-16,11.25023
2023-08-17,12.83277
2023-08-18,11.68127
2023-08-19,1.6318
2023-08-20,1.14534
2023-08-21,11.45548
2023-08-22,10.65703
2023-08-23,10.29372
2023-08-24,11.29128
2023-08-25,10.56261
2023-08-26,1.51686
2023-08-27,0.98524
2023-08-28,10.76787
2023-08-29,11.28717
2023-08-30,12.09794
2023-08-31,11.01213
2023-09-01,11.16402
2023-09-02,1.59075
2023-09-03,1.10634
2023-09-04,12.00968
2023-09-05,10.54208
2023-09-06,10.10283
2023-09-07,9.81957
2023-09-08,9.74773
2023-09-09,1.36907
2023-09-10,0.93392
2023-09-11,10.01457
2023-09-12,9.48295
2023-09-13,9.8401
2023-09-14,11.06344
2023-09-15,12.79172
2023-09-16,1.54354
2023-09-17,1.05092
2023-09-18,9.9222
2023-09-19,9.74773
2023-09-20,9.32079
2023-09-21,10.74118
2023-09-22,10.70834
2023-09-23,1.30544
2023-09-24,0.92776
2023-09-25,10.8705
2023-09-26,10.60777
2023-09-27,10.18904
2023-09-28,1.47991
2023-09-29,1.1166
2023-09-30,0.91545
2023-10-01,0.75535
2023-10-02,1.2336
2023-10-03,1.44091
2023-10-04,12.27241
2023-10-05,12.27447
2023-10-06,10.70219
2023-10-07,1.61128
2023-10-08,0.92571
2023-10-09,1.50044
2023-10-10,12.5413
2023-10-11,13.22687
2023-10-12,12.96619
2023-10-13,10.81508
2023-10-14,1.29928
2023-10-15,1.06529
2023-10-16,10.6365
2023-10-17,11.25228
2023-10-18,11.09423
2023-10-19,10.87666
2023-10-20,11.65253
2023-10-21,1.75906
2023-10-22,1.14123
2023-10-23,11.51911
2023-10-24,12.61314
2023-10-25,11.67511
2023-10-26,13.12219
2023-10-27,12.59672
2023-10-28,1.72622
2023-10-29,1.18434
2023-10-30,11.74079
2023-10-31,12.52899
2023-11-01,12.33399
2023-11-02,12.78351
2023-11-03,13.77696
2023-11-04,2.00743
2023-11-05,2.35021
2023-11-06,22.91918
2023-11-07,18.57796
2023-11-08,13.48139
2023-11-09,12.81635
2023-11-10,10.04741
2023-11-11,1.5148
2023-11-12,1.01397
2023-11-13,11.01828
2023-11-14,11.44112
2023-11-15,13.39723
2023-11-16,13.20634
2023-11-17,10.3984
2023-11-18,1.48402
2023-11-19,1.01603
2023-11-20,11.87627
2023-11-21,12.46536
2023-11-22,11.06344
2023-11-23,12.25599
2023-11-24,11.18044
2023-11-25,1.56612
2023-11-26,1.22334
2023-11-27,10.46614
2023-11-28,10.39224
2023-11-29,10.21777
2023-11-30,11.11681
2023-12-01,9.19353
2023-12-02,1.55586
2023-12-03,1.07555
2023-12-04,9.94068
2023-12-05,9.31053
2023-12-06,10.29988
2023-12-07,10.53798
2023-12-08,11.11065
2023-12-09,1.90274
2023-12-10,1.24592
2023-12-11,11.05318
2023-12-12,11.59711
2023-12-13,10.40867
2023-12-14,13.13861
2023-12-15,12.30936
2023-12-16,1.7098
2023-12-17,1.21102
2023-12-18,11.53143
2023-12-19,10.33272
2023-12-20,12.24984
2023-12-21,11.56427
2023-12-22,11.46369
2023-12-23,1.56817
2023-12-24,1.00371
2023-12-25,1.26439
2023-12-26,10.97518
2023-12-27,12.09794
2023-12-28,14.02943
2023-12-29,5.42088
2023-12-30,1.46965
2023-12-31,1.02629
2024-01-01,1.19255
2024-01-02,14.22853
2024-01-03,12.82867
2024-01-04,12.05484
2024-01-05,10.94234
2024-01-06,1.54354
2024-01-07,1.23565
2024-01-08,10.04741
2024-01-09,11.63201
2024-01-10,10.88692
2024-01-11,11.34464
2024-01-12,9.90578
2024-01-13,1.43475
2024-01-14,1.01603
2024-01-15,10.4333
2024-01-16,10.30398
2024-01-17,13.34592
2024-01-18,12.99287
2024-01-19,11.62995
2024-01-20,1.80217
2024-01-21,1.23155
2024-01-22,11.44317
2024-01-23,11.36312
2024-01-24,10.54619
2024-01-25,11.40006
2024-01-26,10.6365
2024-01-27,1.53123
2024-01-28,1.10634
2024-01-29,11.64843
2024-01-30,11.31796
2024-01-31,9.98378
2024-02-01,11.944
2024-02-02,14.78068
2024-02-03,2.32763
2024-02-04,1.4286
2024-02-05,13.04829
2024-02-06,11.59096
2024-02-07,12.19442
2024-02-08,11.29744
2024-02-09,1.76727
2024-02-10,1.19871
2024-02-11,1.13713
2024-02-12,1.53738
2024-02-13,12.21289
2024-02-14,10.56671
2024-02-15,10.43535
2024-02-16,10.5934
2024-02-17,1.60717
2024-02-18,1.00782
2024-02-19,12.39967
2024-02-20,10.94234
2024-02-21,10.82534
2024-02-22,10.66934
2024-02-23,11.55811
2024-02-24,1.65233
2024-02-25,1.18023
2024-02-26,10.06588
2024-02-27,9.81341
2024-02-28,10.58519
2024-02-29,9.46037
2024-03-01,1.80422
2024-03-02,1.32186
2024-03-03,1.10634
2024-03-04,11.08602
2024-03-05,10.11925
2024-03-06,9.42753
2024-03-07,9.94273
2024-03-08,10.83766
2024-03-09,1.64001
2024-03-10,1.14123
2024-03-11,9.19764
2024-03-12,9.91399
2024-03-13,11.0696
2024-03-14,12.23136
2024-03-15,10.09667
2024-03-16,1.5538
2024-03-17,0.98524
2024-03-18,10.58724
2024-03-19,10.24446
2024-03-20,11.64843
