date,삼성전자주가
2021-01-21,64.48961
2021-01-22,65.07247
2021-01-23,8.91599
2021-01-24,6.94975
2021-01-25,65.83317
2021-01-26,63.45082
2021-01-27,59.6882
2021-01-28,66.72568
2021-01-29,66.21214
2021-01-30,9.59527
2021-01-31,7.36908
2021-02-01,63.41411
2021-02-02,59.96683
2021-02-03,54.24757
2021-02-04,53.82265
2021-02-05,49.66613
2021-02-06,7.40143
2021-02-07,5.37751
2021-02-08,49.95329
2021-02-09,46.5252
2021-02-10,43.69571
2021-02-11,6.85812
2021-02-12,5.97433
2021-02-13,5.52034
2021-02-14,6.04036
2021-02-15,55.00907
2021-02-16,51.8142
2021-02-17,47.99106
2021-02-18,47.47699
2021-02-19,48.73469
2021-02-20,7.09365
2021-02-21,5.90029
2021-02-22,46.92977
2021-02-23,47.82104
2021-02-24,48.95635
2021-02-25,54.56709
2021-02-26,51.4435
2021-02-27,7.13346
2021-02-28,6.36183
2021-03-01,6.7648
2021-03-02,47.74158
2021-03-03,42.68739
2021-03-04,42.06668
2021-03-05,43.54773
2021-03-06,6.15057
2021-03-07,5.05098
2021-03-08,41.63438
2021-03-09,44.75752
2021-03-10,43.66096
2021-03-11,43.83844
2021-03-12,40.4684
2021-03-13,6.47364
2021-03-14,5.4184
2021-03-15,39.39263
2021-03-16,38.72409
2021-03-17,36.95837
2021-03-18,39.58113
2021-03-19,35.66849
2021-03-20,5.607
2021-03-21,4.50474
2021-03-22,35.86286
2021-03-23,34.5889
2021-03-24,35.67169
2021-03-25,35.87593
2021-03-26,33.74901
2021-03-27,5.26331
2021-03-28,4.28548
2021-03-29,35.01213
2021-03-30,34.44758
2021-03-31,33.70901
2021-04-01,36.8398
2021-04-02,45.10699
2021-04-03,7.22572
2021-04-04,5.66717
2021-04-05,44.74988
2021-04-06,45.67509
2021-04-07,46.39304
2021-04-08,39.78057
2021-04-09,37.81639
2021-04-10,5.42062
2021-04-11,4.33285
2021-04-12,37.89522
2021-04-13,40.39187
2021-04-14,36.94263
2021-04-15,37.16972
2021-04-16,36.2006
2021-04-17,5.63917
2021-04-18,4.29819
2021-04-19,35.91388
2021-04-20,36.98947
2021-04-21,37.73693
2021-04-22,36.00294
2021-04-23,35.20277
2021-04-24,5.47963
2021-04-25,4.23455
2021-04-26,35.92801
2021-04-27,33.65578
2021-04-28,34.43656
2021-04-29,36.67582
2021-04-30,34.09998
2021-05-01,4.9405
2021-05-02,4.49594
2021-05-03,39.04707
2021-05-04,35.41226
2021-05-05,6.70081
2021-05-06,33.98711
2021-05-07,31.6875
2021-05-08,4.1383
2021-05-09,3.38151
2021-05-10,38.87874
2021-05-11,39.43849
2021-05-12,49.3907
2021-05-13,56.27709
2021-05-14,49.65386
2021-05-15,5.74796
2021-05-16,4.76817
2021-05-17,42.21386
2021-05-18,39.42978
2021-05-19,6.79369
2021-05-20,37.6445
2021-05-21,40.13262
2021-05-22,5.35769
2021-05-23,4.08497
2021-05-24,36.27063
2021-05-25,34.45665
2021-05-26,32.45211
2021-05-27,34.14087
2021-05-28,33.54903
2021-05-29,4.28201
2021-05-30,3.11505
2021-05-31,32.62773
2021-06-01,34.21499
2021-06-02,33.99075
2021-06-03,47.16885
2021-06-04,37.551
2021-06-05,4.54322
2021-06-06,3.55571
2021-06-07,36.70009
2021-06-08,34.15882
2021-06-09,32.6368
2021-06-10,32.29
2021-06-11,32.465
2021-06-12,3.87202
2021-06-13,2.91561
2021-06-14,31.2288
2021-06-15,31.19227
2021-06-16,33.45669
2021-06-17,30.83765
2021-06-18,30.43086
2021-06-19,3.8091
2021-06-20,2.80887
2021-06-21,34.03484
2021-06-22,32.06532
2021-06-23,32.1238
2021-06-24,36.94397
2021-06-25,37.2258
2021-06-26,4.58748
2021-06-27,3.15638
2021-06-28,33.02324
2021-06-29,30.79437
2021-06-30,30.35274
2021-07-01,29.43819
2021-07-02,29.1896
2021-07-03,3.82741
2021-07-04,2.88895
2021-07-05,30.70452
2021-07-06,32.45984
2021-07-07,36.21197
2021-07-08,33.25263
2021-07-09,36.88006
2021-07-10,5.3457
2021-07-11,3.68325
2021-07-12,33.50619
2021-07-13,31.62875
2021-07-14,30.46161
2021-07-15,32.36057
2021-07-16,30.33496
2021-07-17,3.84563
2021-07-18,2.79136
2021-07-19,30.77508
2021-07-20,32.3012
2021-07-21,33.07861
2021-07-22,36.94814
2021-07-23,31.1673
2021-07-24,4.32236
2021-07-25,2.98441
2021-07-26,29.06384
2021-07-27,29.69976
2021-07-28,30.82388
2021-07-29,32.6679
2021-07-30,28.67696
2021-07-31,4.29774
2021-08-01,3.11834
2021-08-02,30.09295
2021-08-03,42.76712
2021-08-04,51.86895
2021-08-05,43.93185
2021-08-06,37.39991
2021-08-07,4.53718
2021-08-08,3.98081
2021-08-09,45.75882
2021-08-10,45.38331
2021-08-11,46.18374
2021-08-12,56.44577
2021-08-13,75.31238
2021-08-14,9.12671
2021-08-15,5.87541
2021-08-16,13.22404
2021-08-17,58.09223
2021-08-18,55.20923
2021-08-19,53.56384
2021-08-20,52.05977
2021-08-21,7.61207
2021-08-22,6.24487
2021-08-23,53.06666
2021-08-24,59.61514
2021-08-25,55.02489
2021-08-26,47.45797
2021-08-27,43.05277
2021-08-28,6.07413
2021-08-29,4.37853
2021-08-30,41.48737
2021-08-31,47.3043
2021-09-01,46.69532
2021-09-02,40.26967
2021-09-03,39.43822
2021-09-04,5.35307
2021-09-05,4.24815
2021-09-06,42.36504
2021-09-07,38.65885
2021-09-08,37.4839
2021-09-09,38.19216
2021-09-10,36.11288
2021-09-11,4.43888
2021-09-12,3.64379
2021-09-13,35.91921
2021-09-14,40.93589
2021-09-15,36.89491
2021-09-16,32.98066
2021-09-17,33.26569
2021-09-18,4.62401
2021-09-19,2.99018
2021-09-20,2.99738
2021-09-21,3.28374
2021-09-22,3.57233
2021-09-23,36.92984
2021-09-24,34.06728
2021-09-25,4.97295
2021-09-26,3.2258
2021-09-27,33.58236
2021-09-28,32.42918
2021-09-29,41.60683
2021-09-30,37.09195
2021-10-01,36.19953
2021-10-02,4.76675
2021-10-03,3.50185
2021-10-04,7.75205
2021-10-05,44.76606
2021-10-06,42.66793
2021-10-07,40.04721
2021-10-08,39.8179
2021-10-09,5.46426
2021-10-10,3.98943
2021-10-11,6.66899
2021-10-12,52.75666
2021-10-13,46.56884
2021-10-14,43.17604
2021-10-15,40.94824
2021-10-16,5.62086
2021-10-17,3.90153
2021-10-18,36.78363
2021-10-19,34.78825
2021-10-20,32.74087
2021-10-21,31.63124
2021-10-22,29.44566
2021-10-23,4.15625
2021-10-24,3.05906
2021-10-25,32.34315
2021-10-26,33.42043
2021-10-27,31.52352
2021-10-28,36.08799
2021-10-29,33.22508
2021-10-30,5.09071
2021-10-31,3.24402
2021-11-01,32.25071
2021-11-02,39.90669
2021-11-03,34.03084
2021-11-04,34.27472
2021-11-05,31.41687
2021-11-06,4.28281
2021-11-07,3.05817
2021-11-08,31.89307
2021-11-09,30.0031
2021-11-10,28.10886
2021-11-11,29.20987
2021-11-12,29.65328
2021-11-13,4.10915
2021-11-14,4.12506
2021-11-15,34.93365
2021-11-16,32.64586
2021-11-17,29.21547
2021-11-18,29.1113
2021-11-19,29.34567
2021-11-20,4.27544
2021-11-21,3.31183
2021-11-22,56.45226
2021-11-23,49.22103
2021-11-24,44.64429
2021-11-25,36.02018
2021-11-26,33.14553
2021-11-27,5.54389
2021-11-28,4.01849
2021-11-29,36.90068
2021-11-30,39.44684
2021-12-01,44.82827
2021-12-02,46.54111
2021-12-03,40.68792
2021-12-04,5.32046
2021-12-05,4.31383
2021-12-06,42.20879
2021-12-07,45.79837
2021-12-08,47.12637
2021-12-09,43.8756
2021-12-10,38.64508
2021-12-11,5.21522
2021-12-12,4.08497
2021-12-13,43.13907
2021-12-14,36.29872
2021-12-15,35.8945
2021-12-16,37.6365
2021-12-17,33.46407
2021-12-18,4.56722
2021-12-19,3.51287
2021-12-20,34.16166
2021-12-21,37.64432
2021-12-22,43.19497
2021-12-23,47.39167
2021-12-24,44.1608
2021-12-25,5.50416
2021-12-26,4.78897
2021-12-27,39.88989
2021-12-28,38.8758
2021-12-29,39.25682
2021-12-30,36.46119
2021-12-31,13.56116
2022-01-01,3.5174
2022-01-02,3.56584
2022-01-03,39.65455
2022-01-04,36.79225
2022-01-05,39.738
2022-01-06,37.53882
2022-01-07,41.57065
2022-01-08,5.53367
2022-01-09,4.07297
2022-01-10,36.98672
2022-01-11,38.06347
2022-01-12,41.76094
2022-01-13,33.7714
2022-01-14,30.4753
2022-01-15,4.30272
2022-01-16,3.43226
2022-01-17,29.10206
2022-01-18,28.82183
2022-01-19,29.20151
2022-01-20,29.6059
2022-01-21,31.58209
2022-01-22,5.02218
2022-01-23,3.85576
2022-01-24,32.10798
2022-01-25,35.75257
2022-01-26,33.44025
2022-01-27,41.43503
2022-01-28,40.49373
2022-01-29,5.38622
2022-01-30,3.34169
2022-01-31,3.2705
2022-02-01,4.04142
2022-02-02,4.05938
2022-02-03,35.61152
2022-02-04,32.89161
2022-02-05,4.90922
2022-02-06,3.35067
2022-02-07,31.94409
2022-02-08,30.11793
2022-02-09,30.54863
2022-02-10,31.28142
2022-02-11,28.93373
2022-02-12,4.40093
2022-02-13,3.20295
2022-02-14,29.65443
2022-02-15,28.38011
2022-02-16,29.89769
2022-02-17,29.60804
2022-02-18,25.8376
2022-02-19,3.81052
2022-02-20,2.94334
2022-02-21,27.46743
2022-02-22,27.75157
2022-02-23,26.9674
2022-02-24,34.73519
2022-02-25,31.4158
2022-02-26,4.75786
2022-02-27,3.44275
2022-02-28,28.532
2022-03-01,5.67472
2022-03-02,26.76316
2022-03-03,27.77201
2022-03-04,26.95585
2022-03-05,4.48199
2022-03-06,3.63188
2022-03-07,35.66458
2022-03-08,35.21922
2022-03-09,6.70685
2022-03-10,33.04012
2022-03-11,31.86721
2022-03-12,4.78444
2022-03-13,4.2134
2022-03-14,31.87503
2022-03-15,30.33141
2022-03-16,31.63666
2022-03-17,32.85561
2022-03-18,28.67358
2022-03-19,4.6473
2022-03-20,4.09582
2022-03-21,27.91075
2022-03-22,26.94083
2022-03-23,26.79623
2022-03-24,27.7337
2022-03-25,27.35482
2022-03-26,4.10159
2022-03-27,3.20491
2022-03-28,27.58581
2022-03-29,25.76463
2022-03-30,26.22395
2022-03-31,25.55266
2022-04-01,25.54723
2022-04-02,4.07057
2022-04-03,3.04484
2022-04-04,26.34775
2022-04-05,24.46862
2022-04-06,27.57817
2022-04-07,32.64693
2022-04-08,30.37905
2022-04-09,4.83679
2022-04-10,3.53678
2022-04-11,28.93061
2022-04-12,30.25338
2022-04-13,33.60014
2022-04-14,31.32364
2022-04-15,31.03683
2022-04-16,5.04218
2022-04-17,3.94366
2022-04-18,30.85152
2022-04-19,31.37776
2022-04-20,29.9839
2022-04-21,30.70487
2022-04-22,27.24372
2022-04-23,4.48208
2022-04-24,3.98801
2022-04-25,30.01545
2022-04-26,30.46846
2022-04-27,34.77616
2022-04-28,35.17522
2022-04-29,40.67815
2022-04-30,6.40947
2022-05-01,4.6249
2022-05-02,33.70644
2022-05-03,33.96773
2022-05-04,31.62217
2022-05-05,6.67299
2022-05-06,30.63093
2022-05-07,4.47799
2022-05-08,3.37884
2022-05-09,30.03056
2022-05-10,32.44242
2022-05-11,30.36643
2022-05-12,32.44402
2022-05-13,34.04088
2022-05-14,5.0412
2022-05-15,3.40639
2022-05-16,29.90391
2022-05-17,32.41727
2022-05-18,32.64728
2022-05-19,31.82855
2022-05-20,34.4131
2022-05-21,5.81568
2022-05-22,3.88064
2022-05-23,31.76793
2022-05-24,30.28119
2022-05-25,29.29999
2022-05-26,28.98394
2022-05-27,26.77187
2022-05-28,3.89762
2022-05-29,2.92486
2022-05-30,29.6187
2022-05-31,28.35762
2022-06-01,6.05867
2022-06-02,24.51101
2022-06-03,24.54879
2022-06-04,3.68627
2022-06-05,2.82212
2022-06-06,3.93335
2022-06-07,25.14853
2022-06-08,27.18666
2022-06-09,27.51942
2022-06-10,29.89822
2022-06-11,5.18341
2022-06-12,4.05467
2022-06-13,37.12181
2022-06-14,39.48977
2022-06-15,39.74405
2022-06-16,37.23557
2022-06-17,44.6051
2022-06-18,7.4176
2022-06-19,5.03205
2022-06-20,44.60288
2022-06-21,38.61237
2022-06-22,39.66726
2022-06-23,39.75489
2022-06-24,37.95672
2022-06-25,6.48519
2022-06-26,4.49461
2022-06-27,36.94894
2022-06-28,33.1913
2022-06-29,32.11846
2022-06-30,32.84557
2022-07-01,35.40764
2022-07-02,5.94117
2022-07-03,4.42884
2022-07-04,34.0351
2022-07-05,32.45371
2022-07-06,32.41389
2022-07-07,36.55771
2022-07-08,33.03212
2022-07-09,4.88273
2022-07-10,3.55686
2022-07-11,30.69625
2022-07-12,27.59088
2022-07-13,27.81423
2022-07-14,26.94083
2022-07-15,33.47198
2022-07-16,5.56451
2022-07-17,3.7156
2022-07-18,37.98534
2022-07-19,33.73274
2022-07-20,32.82984
2022-07-21,32.04656
2022-07-22,29.61035
2022-07-23,4.29215
2022-07-24,3.19033
2022-07-25,30.66905
2022-07-26,28.20866
2022-07-27,26.72566
2022-07-28,30.11233
2022-07-29,27.85973
2022-07-30,3.95441
2022-07-31,2.97018
2022-08-01,25.7952
2022-08-02,24.88057
2022-08-03,24.59314
2022-08-04,24.78671
2022-08-05,23.78755
2022-08-06,3.57997
2022-08-07,2.50678
2022-08-08,23.85661
2022-08-09,25.16213
2022-08-10,26.66336
2022-08-11,27.28096
2022-08-12,27.21484
2022-08-13,3.87158
2022-08-14,2.75395
2022-08-15,3.87424
2022-08-16,27.78703
2022-08-17,24.68664
2022-08-18,25.12587
2022-08-19,23.3677
2022-08-20,3.43581
2022-08-21,2.50944
2022-08-22,23.69308
2022-08-23,23.36921
2022-08-24,23.259
2022-08-25,22.96037
2022-08-26,22.20723
2022-08-27,3.49314
2022-08-28,2.39497
2022-08-29,25.56857
2022-08-30,24.36686
2022-08-31,23.36281
2022-09-01,22.86865
2022-09-02,23.38067
2022-09-03,3.70911
2022-09-04,2.87384
2022-09-05,22.95966
2022-09-06,21.37116
2022-09-07,24.69446
2022-09-08,22.84821
2022-09-09,3.93619
2022-09-10,2.74906
2022-09-11,2.86602
2022-09-12,3.70724
2022-09-13,32.21534
2022-09-14,30.87401
2022-09-15,26.13489
2022-09-16,25.51435
2022-09-17,4.15616
2022-09-18,2.97925
2022-09-19,24.59216
2022-09-20,23.48821
2022-09-21,24.56079
2022-09-22,27.99394
2022-09-23,25.77476
2022-09-24,4.20558
2022-09-25,2.99978
2022-09-26,30.43851
2022-09-27,29.09619
2022-09-28,32.58054
2022-09-29,28.61101
2022-09-30,28.69713
2022-10-01,4.40724
2022-10-02,3.84411
2022-10-03,5.20589
2022-10-04,31.47046
2022-10-05,31.22978
2022-10-06,29.19636
2022-10-07,28.55289
2022-10-08,4.59628
2022-10-09,3.04804
2022-10-10,4.4347
2022-10-11,28.37451
2022-10-12,26.45218
2022-10-13,24.46169
2022-10-14,25.12685
2022-10-15,4.75013
2022-10-16,3.71871
2022-10-17,29.04233
2022-10-18,26.91115
2022-10-19,24.64015
2022-10-20,21.57469
2022-10-21,20.58175
2022-10-22,3.83114
2022-10-23,2.49309
2022-10-24,25.09298
2022-10-25,25.29971
2022-10-26,29.87147
2022-10-27,34.32378
2022-10-28,28.00922
2022-10-29,4.41524
2022-10-30,2.72933
2022-10-31,29.79504
2022-11-01,31.22605
2022-11-02,27.23324
2022-11-03,26.32749
2022-11-04,24.05641
2022-11-05,3.4743
2022-11-06,2.47132
2022-11-07,26.06317
2022-11-08,31.44842
2022-11-09,30.87605
2022-11-10,27.77814
2022-11-11,37.3816
2022-11-12,5.32037
2022-11-13,3.29281
2022-11-14,29.75202
2022-11-15,28.38615
2022-11-16,27.0242
2022-11-17,25.64953
2022-11-18,24.10085
2022-11-19,3.25273
2022-11-20,2.52011
2022-11-21,21.76648
2022-11-22,20.81612
2022-11-23,21.2677
2022-11-24,21.05795
2022-11-25,18.41048
2022-11-26,2.76337
2022-11-27,2.02364
2022-11-28,19.48474
2022-11-29,19.5378
2022-11-30,21.59913
2022-12-01,24.37006
2022-12-02,20.3952
2022-12-03,2.80514
2022-12-04,2.25392
2022-12-05,20.4399
2022-12-06,19.14407
2022-12-07,19.98761
2022-12-08,19.44385
2022-12-09,20.29468
2022-12-10,2.93961
2022-12-11,2.25206
2022-12-12,18.7923
2022-12-13,19.20015
2022-12-14,19.78888
2022-12-15,18.26472
2022-12-16,17.92316
2022-12-17,2.80221
2022-12-18,2.21642
2022-12-19,17.30085
2022-12-20,17.21188
2022-12-21,17.51175
2022-12-22,17.8781
2022-12-23,17.71306
2022-12-24,2.70631
2022-12-25,2.0831
2022-12-26,17.34484
2022-12-27,17.38004
2022-12-28,19.96939
2022-12-29,20.32401
2022-12-30,10.91706
2022-12-31,2.64205
2023-01-01,2.23259
2023-01-02,19.80727
2023-01-03,20.72778
2023-01-04,25.35739
2023-01-05,22.73925
2023-01-06,25.84106
2023-01-07,4.01094
2023-01-08,2.60872
2023-01-09,26.74841
2023-01-10,24.78165
2023-01-11,22.75604
2023-01-12,21.39693
2023-01-13,21.81528
2023-01-14,3.36178
2023-01-15,2.56304
2023-01-16,22.3241
2023-01-17,20.13336
2023-01-18,18.47367
2023-01-19,19.74062
2023-01-20,18.43172
2023-01-21,2.80283
2023-01-22,2.00462
2023-01-23,2.1862
2023-01-24,2.70471
2023-01-25,27.1624
2023-01-26,27.44343
2023-01-27,30.49423
2023-01-28,4.5282
2023-01-29,3.1954
2023-01-30,25.27651
2023-01-31,26.59056
2023-02-01,26.35628
2023-02-02,27.64207
2023-02-03,25.67157
2023-02-04,3.82847
2023-02-05,2.57495
2023-02-06,22.64228
2023-02-07,22.73178
2023-02-08,24.19088
2023-02-09,22.56425
2023-02-10,20.6557
2023-02-11,2.9045
2023-02-12,2.15136
2023-02-13,20.53882
2023-02-14,21.94042
2023-02-15,20.55811
2023-02-16,23.09182
2023-02-17,20.04911
2023-02-18,2.87962
2023-02-19,2.06417
2023-02-20,20.5758
2023-02-21,19.11927
2023-02-22,18.89993
2023-02-23,19.98601
2023-02-24,18.45998
2023-02-25,2.57317
2023-02-26,1.8793
2023-02-27,18.45243
2023-02-28,18.18189
2023-03-01,4.02231
2023-03-02,18.23823
2023-03-03,16.92881
2023-03-04,2.4083
2023-03-05,1.88917
2023-03-06,18.67382
2023-03-07,17.6128
2023-03-08,17.79589
2023-03-09,17.21775
2023-03-10,16.91325
2023-03-11,2.56126
2023-03-12,1.97325
2023-03-13,19.82549
2023-03-14,19.52162
2023-03-15,20.19007
2023-03-16,19.06915
2023-03-17,19.3652
2023-03-18,2.7599
2023-03-19,1.91432
2023-03-20,17.91214
2023-03-21,17.23552
2023-03-22,17.56028
2023-03-23,19.33365
2023-03-24,19.70187
2023-03-25,2.78248
2023-03-26,1.89904
2023-03-27,17.54295
2023-03-28,18.17851
2023-03-29,17.28831
2023-03-30,19.7975
2023-03-31,20.72369
2023-04-01,2.92939
2023-04-02,2.26743
2023-04-03,19.52571
2023-04-04,19.09199
2023-04-05,19.1934
2023-04-06,18.30409
2023-04-07,33.1042
2023-04-08,4.52163
2023-04-09,3.24508
2023-04-10,28.67625
2023-04-11,27.84622
2023-04-12,24.88359
2023-04-13,23.82755
2023-04-14,23.03361
2023-04-15,2.90726
2023-04-16,2.05324
2023-04-17,21.28228
2023-04-18,21.14381
2023-04-19,20.41013
2023-04-20,18.86944
2023-04-21,18.72244
2023-04-22,2.73164
2023-04-23,1.94374
2023-04-24,18.67151
2023-04-25,20.20464
2023-04-26,20.37173
2023-04-27,21.09884
2023-04-28,20.55544
2023-04-29,2.82638
2023-04-30,1.8018
2023-05-01,6.66126
2023-05-02,19.44563
2023-05-03,17.10212
2023-05-04,16.24303
2023-05-05,2.97641
2023-05-06,2.0679
2023-05-07,1.6692
2023-05-08,18.35191
2023-05-09,16.80891
2023-05-10,15.98528
2023-05-11,16.40994
2023-05-12,15.1517
2023-05-13,1.96703
2023-05-14,1.59276
2023-05-15,16.0043
2023-05-16,17.94298
2023-05-17,16.93823
2023-05-18,19.09252
2023-05-19,29.44353
2023-05-20,4.00276
2023-05-21,2.65387
2023-05-22,27.1632
2023-05-23,23.14577
2023-05-24,20.75364
2023-05-25,24.93531
2023-05-26,31.74163
2023-05-27,4.24922
2023-05-28,2.98912
2023-05-29,5.75444
