date,용돈벌이
2020-10-19,46.83544
2020-10-20,40.50632
2020-10-21,37.97468
2020-10-22,34.17721
2020-10-23,31.64556
2020-10-24,40.50632
2020-10-25,44.30379
2020-10-26,36.70886
2020-10-27,45.56962
2020-10-28,37.97468
2020-10-29,46.83544
2020-10-30,29.11392
2020-10-31,39.2405
2020-11-01,39.2405
2020-11-02,45.56962
2020-11-03,50.63291
2020-11-04,45.56962
2020-11-05,41.77215
2020-11-06,46.83544
2020-11-07,44.30379
2020-11-08,58.22784
2020-11-09,34.17721
2020-11-10,50.63291
2020-11-11,34.17721
2020-11-12,43.03797
2020-11-13,35.44303
2020-11-14,37.97468
2020-11-15,65.82278
2020-11-16,53.16455
2020-11-17,41.77215
2020-11-18,39.2405
2020-11-19,48.10126
2020-11-20,39.2405
2020-11-21,54.43037
2020-11-22,46.83544
2020-11-23,51.89873
2020-11-24,56.96202
2020-11-25,54.43037
2020-11-26,36.70886
2020-11-27,49.36708
2020-11-28,36.70886
2020-11-29,43.03797
2020-11-30,64.55696
2020-12-01,43.03797
2020-12-02,59.49367
2020-12-03,41.77215
2020-12-04,45.56962
2020-12-05,39.2405
2020-12-06,49.36708
2020-12-07,49.36708
2020-12-08,78.48101
2020-12-09,51.89873
2020-12-10,56.96202
2020-12-11,54.43037
2020-12-12,22.78481
2020-12-13,59.49367
2020-12-14,67.0886
2020-12-15,40.50632
2020-12-16,27.8481
2020-12-17,26.58227
2020-12-18,45.56962
2020-12-19,59.49367
2020-12-20,44.30379
2020-12-21,82.27848
2020-12-22,54.43037
2020-12-23,43.03797
2020-12-24,55.6962
2020-12-25,34.17721
2020-12-26,32.91139
2020-12-27,53.16455
2020-12-28,69.62025
2020-12-29,87.34177
2020-12-30,78.48101
2020-12-31,45.56962
2021-01-01,54.43037
2021-01-02,50.63291
2021-01-03,67.0886
2021-01-04,59.49367
2021-01-05,67.0886
2021-01-06,69.62025
2021-01-07,62.02531
2021-01-08,69.62025
2021-01-09,64.55696
2021-01-10,56.96202
2021-01-11,84.81012
2021-01-12,67.0886
2021-01-13,64.55696
2021-01-14,68.35443
2021-01-15,55.6962
2021-01-16,41.77215
2021-01-17,36.70886
2021-01-18,44.30379
2021-01-19,65.82278
2021-01-20,58.22784
2021-01-21,55.6962
2021-01-22,40.50632
2021-01-23,34.17721
2021-01-24,45.56962
2021-01-25,51.89873
2021-01-26,50.63291
2021-01-27,58.22784
2021-01-28,81.01265
2021-01-29,51.89873
2021-01-30,50.63291
2021-01-31,37.97468
2021-02-01,60.75949
2021-02-02,54.43037
2021-02-03,45.56962
2021-02-04,39.2405
2021-02-05,44.30379
2021-02-06,40.50632
2021-02-07,29.11392
2021-02-08,43.03797
2021-02-09,51.89873
2021-02-10,37.97468
2021-02-11,31.64556
2021-02-12,49.36708
2021-02-13,55.6962
2021-02-14,41.77215
2021-02-15,79.74683
2021-02-16,43.03797
2021-02-17,51.89873
2021-02-18,54.43037
2021-02-19,58.22784
2021-02-20,35.44303
2021-02-21,43.03797
2021-02-22,59.49367
2021-02-23,44.30379
2021-02-24,55.6962
2021-02-25,48.10126
2021-02-26,49.36708
2021-02-27,25.31645
2021-02-28,32.91139
2021-03-01,55.6962
2021-03-02,49.36708
2021-03-03,39.2405
2021-03-04,41.77215
2021-03-05,36.70886
2021-03-06,39.2405
2021-03-07,37.97468
2021-03-08,36.70886
2021-03-09,48.10126
2021-03-10,32.91139
2021-03-11,39.2405
2021-03-12,46.83544
2021-03-13,32.91139
2021-03-14,49.36708
2021-03-15,43.03797
2021-03-16,41.77215
2021-03-17,41.77215
2021-03-18,48.10126
2021-03-19,34.17721
2021-03-20,41.77215
2021-03-21,45.56962
2021-03-22,49.36708
2021-03-23,51.89873
2021-03-24,44.30379
2021-03-25,40.50632
2021-03-26,21.51898
2021-03-27,21.51898
2021-03-28,49.36708
2021-03-29,41.77215
2021-03-30,62.02531
2021-03-31,35.44303
2021-04-01,45.56962
2021-04-02,29.11392
2021-04-03,25.31645
2021-04-04,34.17721
2021-04-05,48.10126
2021-04-06,45.56962
2021-04-07,41.77215
2021-04-08,35.44303
2021-04-09,41.77215
2021-04-10,34.17721
2021-04-11,41.77215
2021-04-12,58.22784
2021-04-13,60.75949
2021-04-14,44.30379
2021-04-15,43.03797
2021-04-16,35.44303
2021-04-17,32.91139
2021-04-18,39.2405
2021-04-19,37.97468
2021-04-20,48.10126
2021-04-21,49.36708
2021-04-22,41.77215
2021-04-23,20.25316
2021-04-24,37.97468
2021-04-25,56.96202
2021-04-26,50.63291
2021-04-27,43.03797
2021-04-28,36.70886
2021-04-29,46.83544
2021-04-30,43.03797
2021-05-01,40.50632
2021-05-02,27.8481
2021-05-03,39.2405
2021-05-04,50.63291
2021-05-05,34.17721
2021-05-06,20.25316
2021-05-07,46.83544
2021-05-08,22.78481
2021-05-09,37.97468
2021-05-10,41.77215
2021-05-11,59.49367
2021-05-12,48.10126
2021-05-13,46.83544
2021-05-14,46.83544
2021-05-15,26.58227
2021-05-16,26.58227
2021-05-17,46.83544
2021-05-18,25.31645
2021-05-19,35.44303
2021-05-20,73.41772
2021-05-21,46.83544
2021-05-22,40.50632
2021-05-23,51.89873
2021-05-24,69.62025
2021-05-25,56.96202
2021-05-26,58.22784
2021-05-27,56.96202
2021-05-28,67.0886
2021-05-29,51.89873
2021-05-30,37.97468
2021-05-31,69.62025
2021-06-01,53.16455
2021-06-02,50.63291
2021-06-03,44.30379
2021-06-04,39.2405
2021-06-05,34.17721
2021-06-06,43.03797
2021-06-07,31.64556
2021-06-08,55.6962
2021-06-09,35.44303
2021-06-10,35.44303
2021-06-11,36.70886
2021-06-12,17.72151
2021-06-13,32.91139
2021-06-14,65.82278
2021-06-15,40.50632
2021-06-16,49.36708
2021-06-17,43.03797
2021-06-18,36.70886
2021-06-19,22.78481
2021-06-20,35.44303
2021-06-21,46.83544
2021-06-22,32.91139
2021-06-23,41.77215
2021-06-24,44.30379
2021-06-25,34.17721
2021-06-26,29.11392
2021-06-27,43.03797
2021-06-28,40.50632
2021-06-29,44.30379
2021-06-30,48.10126
2021-07-01,36.70886
2021-07-02,44.30379
2021-07-03,49.36708
2021-07-04,56.96202
2021-07-05,56.96202
2021-07-06,65.82278
2021-07-07,49.36708
2021-07-08,35.44303
2021-07-09,27.8481
2021-07-10,49.36708
2021-07-11,21.51898
2021-07-12,36.70886
2021-07-13,37.97468
2021-07-14,43.03797
2021-07-15,41.77215
2021-07-16,45.56962
2021-07-17,27.8481
2021-07-18,49.36708
2021-07-19,65.82278
2021-07-20,49.36708
2021-07-21,56.96202
2021-07-22,55.6962
2021-07-23,20.25316
2021-07-24,18.98734
2021-07-25,20.25316
2021-07-26,48.10126
2021-07-27,22.78481
2021-07-28,53.16455
2021-07-29,41.77215
2021-07-30,30.37974
2021-07-31,26.58227
2021-08-01,48.10126
2021-08-02,49.36708
2021-08-03,43.03797
2021-08-04,41.77215
2021-08-05,44.30379
2021-08-06,44.30379
2021-08-07,50.63291
2021-08-08,40.50632
2021-08-09,55.6962
2021-08-10,45.56962
2021-08-11,69.62025
2021-08-12,50.63291
2021-08-13,48.10126
2021-08-14,49.36708
2021-08-15,31.64556
2021-08-16,44.30379
2021-08-17,49.36708
2021-08-18,67.0886
2021-08-19,46.83544
2021-08-20,39.2405
2021-08-21,50.63291
2021-08-22,53.16455
2021-08-23,53.16455
2021-08-24,48.10126
2021-08-25,56.96202
2021-08-26,46.83544
2021-08-27,53.16455
2021-08-28,22.78481
2021-08-29,24.05063
2021-08-30,49.36708
2021-08-31,67.0886
2021-09-01,48.10126
2021-09-02,36.70886
2021-09-03,43.03797
2021-09-04,26.58227
2021-09-05,34.17721
2021-09-06,26.58227
2021-09-07,39.2405
2021-09-08,35.44303
2021-09-09,49.36708
2021-09-10,45.56962
2021-09-11,20.25316
2021-09-12,22.78481
2021-09-13,20.25316
2021-09-14,39.2405
2021-09-15,31.64556
2021-09-16,20.25316
2021-09-17,24.05063
2021-09-18,24.05063
2021-09-19,18.98734
2021-09-20,22.78481
2021-09-21,18.98734
2021-09-22,11.3924
2021-09-23,32.91139
2021-09-24,31.64556
2021-09-25,24.05063
2021-09-26,35.44303
2021-09-27,53.16455
2021-09-28,36.70886
2021-09-29,34.17721
2021-09-30,22.78481
2021-10-01,41.77215
2021-10-02,17.72151
2021-10-03,25.31645
2021-10-04,18.98734
2021-10-05,45.56962
2021-10-06,31.64556
2021-10-07,41.77215
2021-10-08,44.30379
2021-10-09,43.03797
2021-10-10,32.91139
2021-10-11,35.44303
2021-10-12,45.56962
2021-10-13,45.56962
2021-10-14,50.63291
2021-10-15,34.17721
2021-10-16,18.98734
2021-10-17,18.98734
2021-10-18,31.64556
2021-10-19,37.97468
2021-10-20,37.97468
2021-10-21,40.50632
2021-10-22,31.64556
2021-10-23,27.8481
2021-10-24,43.03797
2021-10-25,44.30379
2021-10-26,45.56962
2021-10-27,31.64556
2021-10-28,39.2405
2021-10-29,25.31645
2021-10-30,25.31645
2021-10-31,46.83544
2021-11-01,32.91139
2021-11-02,40.50632
2021-11-03,37.97468
2021-11-04,32.91139
2021-11-05,34.17721
2021-11-06,41.77215
2021-11-07,25.31645
2021-11-08,25.31645
2021-11-09,29.11392
2021-11-10,67.0886
2021-11-11,37.97468
2021-11-12,41.77215
2021-11-13,18.98734
2021-11-14,35.44303
2021-11-15,54.43037
2021-11-16,46.83544
2021-11-17,32.91139
2021-11-18,48.10126
2021-11-19,39.2405
2021-11-20,22.78481
2021-11-21,34.17721
2021-11-22,34.17721
2021-11-23,46.83544
2021-11-24,37.97468
2021-11-25,26.58227
2021-11-26,32.91139
2021-11-27,32.91139
2021-11-28,39.2405
2021-11-29,32.91139
2021-11-30,63.29113
2021-12-01,29.11392
2021-12-02,40.50632
2021-12-03,35.44303
2021-12-04,35.44303
2021-12-05,30.37974
2021-12-06,39.2405
2021-12-07,37.97468
2021-12-08,35.44303
2021-12-09,26.58227
2021-12-10,34.17721
2021-12-11,34.17721
2021-12-12,40.50632
2021-12-13,30.37974
2021-12-14,41.77215
2021-12-15,53.16455
2021-12-16,41.77215
2021-12-17,17.72151
2021-12-18,27.8481
2021-12-19,22.78481
2021-12-20,34.17721
2021-12-21,48.10126
2021-12-22,31.64556
2021-12-23,31.64556
2021-12-24,25.31645
2021-12-25,10.12658
2021-12-26,37.97468
2021-12-27,36.70886
2021-12-28,43.03797
2021-12-29,51.89873
2021-12-30,31.64556
2021-12-31,13.92405
2022-01-01,37.97468
2022-01-02,35.44303
2022-01-03,32.91139
2022-01-04,49.36708
2022-01-05,37.97468
2022-01-06,48.10126
2022-01-07,29.11392
2022-01-08,32.91139
2022-01-09,46.83544
2022-01-10,67.0886
2022-01-11,58.22784
2022-01-12,59.49367
2022-01-13,41.77215
2022-01-14,32.91139
2022-01-15,40.50632
2022-01-16,27.8481
2022-01-17,32.91139
2022-01-18,54.43037
2022-01-19,40.50632
2022-01-20,32.91139
2022-01-21,39.2405
2022-01-22,20.25316
2022-01-23,35.44303
2022-01-24,27.8481
2022-01-25,50.63291
2022-01-26,34.17721
2022-01-27,43.03797
2022-01-28,44.30379
2022-01-29,31.64556
2022-01-30,29.11392
2022-01-31,26.58227
2022-02-01,31.64556
2022-02-02,29.11392
2022-02-03,63.29113
2022-02-04,54.43037
2022-02-05,29.11392
2022-02-06,40.50632
2022-02-07,39.2405
2022-02-08,32.91139
2022-02-09,37.97468
2022-02-10,25.31645
2022-02-11,31.64556
2022-02-12,34.17721
2022-02-13,24.05063
2022-02-14,40.50632
2022-02-15,41.77215
2022-02-16,39.2405
2022-02-17,40.50632
2022-02-18,31.64556
2022-02-19,35.44303
2022-02-20,25.31645
2022-02-21,39.2405
2022-02-22,63.29113
2022-02-23,55.6962
2022-02-24,35.44303
2022-02-25,31.64556
2022-02-26,34.17721
2022-02-27,31.64556
2022-02-28,35.44303
2022-03-01,25.31645
2022-03-02,51.89873
2022-03-03,29.11392
2022-03-04,40.50632
2022-03-05,37.97468
2022-03-06,18.98734
2022-03-07,53.16455
2022-03-08,43.03797
2022-03-09,29.11392
2022-03-10,41.77215
2022-03-11,37.97468
2022-03-12,35.44303
2022-03-13,48.10126
2022-03-14,60.75949
2022-03-15,36.70886
2022-03-16,40.50632
2022-03-17,58.22784
2022-03-18,34.17721
2022-03-19,26.58227
2022-03-20,26.58227
2022-03-21,40.50632
2022-03-22,37.97468
2022-03-23,46.83544
2022-03-24,40.50632
2022-03-25,39.2405
2022-03-26,41.77215
2022-03-27,30.37974
2022-03-28,43.03797
2022-03-29,39.2405
2022-03-30,40.50632
2022-03-31,32.91139
2022-04-01,32.91139
2022-04-02,20.25316
2022-04-03,22.78481
2022-04-04,37.97468
2022-04-05,27.8481
2022-04-06,29.11392
2022-04-07,29.11392
2022-04-08,34.17721
2022-04-09,26.58227
2022-04-10,37.97468
2022-04-11,32.91139
2022-04-12,48.10126
2022-04-13,39.2405
2022-04-14,43.03797
2022-04-15,37.97468
2022-04-16,30.37974
2022-04-17,18.98734
2022-04-18,46.83544
2022-04-19,25.31645
2022-04-20,22.78481
2022-04-21,43.03797
2022-04-22,20.25316
2022-04-23,25.31645
2022-04-24,32.91139
2022-04-25,37.97468
2022-04-26,59.49367
2022-04-27,25.31645
2022-04-28,45.56962
2022-04-29,24.05063
2022-04-30,17.72151
2022-05-01,36.70886
2022-05-02,44.30379
2022-05-03,36.70886
2022-05-04,25.31645
2022-05-05,20.25316
2022-05-06,32.91139
2022-05-07,24.05063
2022-05-08,34.17721
2022-05-09,29.11392
2022-05-10,43.03797
2022-05-11,43.03797
2022-05-12,34.17721
2022-05-13,20.25316
2022-05-14,17.72151
2022-05-15,22.78481
2022-05-16,34.17721
2022-05-17,32.91139
2022-05-18,36.70886
2022-05-19,31.64556
2022-05-20,30.37974
2022-05-21,24.05063
2022-05-22,39.2405
2022-05-23,35.44303
2022-05-24,58.22784
2022-05-25,53.16455
2022-05-26,37.97468
2022-05-27,31.64556
2022-05-28,17.72151
2022-05-29,32.91139
2022-05-30,46.83544
2022-05-31,34.17721
2022-06-01,36.70886
2022-06-02,40.50632
2022-06-03,35.44303
2022-06-04,18.98734
2022-06-05,30.37974
2022-06-06,37.97468
2022-06-07,44.30379
2022-06-08,37.97468
2022-06-09,43.03797
2022-06-10,35.44303
2022-06-11,15.18987
2022-06-12,41.77215
2022-06-13,51.89873
2022-06-14,32.91139
2022-06-15,53.16455
2022-06-16,22.78481
2022-06-17,34.17721
2022-06-18,26.58227
2022-06-19,40.50632
2022-06-20,46.83544
2022-06-21,26.58227
2022-06-22,32.91139
2022-06-23,31.64556
2022-06-24,37.97468
2022-06-25,20.25316
2022-06-26,25.31645
2022-06-27,46.83544
2022-06-28,39.2405
2022-06-29,34.17721
2022-06-30,36.70886
2022-07-01,37.97468
2022-07-02,32.91139
2022-07-03,16.45569
2022-07-04,40.50632
2022-07-05,34.17721
2022-07-06,41.77215
2022-07-07,31.64556
2022-07-08,24.05063
2022-07-09,16.45569
2022-07-10,48.10126
2022-07-11,43.03797
2022-07-12,44.30379
2022-07-13,35.44303
2022-07-14,49.36708
2022-07-15,43.03797
2022-07-16,26.58227
2022-07-17,32.91139
2022-07-18,44.30379
2022-07-19,43.03797
2022-07-20,51.89873
2022-07-21,67.0886
2022-07-22,58.22784
2022-07-23,40.50632
2022-07-24,29.11392
2022-07-25,51.89873
2022-07-26,55.6962
2022-07-27,45.56962
2022-07-28,20.25316
2022-07-29,49.36708
2022-07-30,46.83544
2022-07-31,37.97468
2022-08-01,55.6962
2022-08-02,46.83544
2022-08-03,56.96202
2022-08-04,40.50632
2022-08-05,26.58227
2022-08-06,39.2405
2022-08-07,30.37974
2022-08-08,56.96202
2022-08-09,41.77215
2022-08-10,63.29113
2022-08-11,41.77215
2022-08-12,40.50632
2022-08-13,21.51898
2022-08-14,39.2405
2022-08-15,22.78481
2022-08-16,26.58227
2022-08-17,49.36708
2022-08-18,34.17721
2022-08-19,31.64556
2022-08-20,32.91139
2022-08-21,30.37974
2022-08-22,36.70886
2022-08-23,39.2405
2022-08-24,37.97468
2022-08-25,49.36708
2022-08-26,44.30379
2022-08-27,29.11392
2022-08-28,34.17721
2022-08-29,44.30379
2022-08-30,43.03797
2022-08-31,44.30379
2022-09-01,39.2405
2022-09-02,43.03797
2022-09-03,17.72151
2022-09-04,29.11392
2022-09-05,46.83544
2022-09-06,37.97468
2022-09-07,31.64556
2022-09-08,21.51898
2022-09-09,12.65822
2022-09-10,22.78481
2022-09-11,24.05063
2022-09-12,37.97468
2022-09-13,37.97468
2022-09-14,36.70886
2022-09-15,30.37974
2022-09-16,36.70886
2022-09-17,30.37974
2022-09-18,46.83544
2022-09-19,44.30379
2022-09-20,37.97468
2022-09-21,37.97468
2022-09-22,30.37974
2022-09-23,30.37974
2022-09-24,22.78481
2022-09-25,27.8481
2022-09-26,41.77215
2022-09-27,41.77215
2022-09-28,34.17721
2022-09-29,41.77215
2022-09-30,17.72151
2022-10-01,21.51898
2022-10-02,35.44303
2022-10-03,32.91139
2022-10-04,34.17721
2022-10-05,27.8481
2022-10-06,29.11392
2022-10-07,25.31645
2022-10-08,20.25316
2022-10-09,31.64556
2022-10-10,35.44303
2022-10-11,34.17721
2022-10-12,45.56962
2022-10-13,40.50632
2022-10-14,26.58227
2022-10-15,21.51898
2022-10-16,24.05063
2022-10-17,39.2405
2022-10-18,39.2405
2022-10-19,35.44303
2022-10-20,29.11392
2022-10-21,44.30379
2022-10-22,32.91139
2022-10-23,24.05063
2022-10-24,41.77215
2022-10-25,50.63291
2022-10-26,51.89873
2022-10-27,43.03797
2022-10-28,39.2405
2022-10-29,31.64556
2022-10-30,24.05063
2022-10-31,41.77215
2022-11-01,65.82278
2022-11-02,45.56962
2022-11-03,36.70886
2022-11-04,15.18987
2022-11-05,27.8481
2022-11-06,24.05063
2022-11-07,49.36708
2022-11-08,43.03797
2022-11-09,41.77215
2022-11-10,29.11392
2022-11-11,40.50632
2022-11-12,21.51898
2022-11-13,32.91139
2022-11-14,21.51898
2022-11-15,59.49367
2022-11-16,41.77215
2022-11-17,41.77215
2022-11-18,40.50632
2022-11-19,34.17721
2022-11-20,31.64556
2022-11-21,37.97468
2022-11-22,45.56962
2022-11-23,40.50632
2022-11-24,29.11392
2022-11-25,45.56962
2022-11-26,27.8481
2022-11-27,30.37974
2022-11-28,29.11392
2022-11-29,37.97468
2022-11-30,26.58227
2022-12-01,44.30379
2022-12-02,25.31645
2022-12-03,27.8481
2022-12-04,41.77215
2022-12-05,34.17721
2022-12-06,30.37974
2022-12-07,32.91139
2022-12-08,56.96202
2022-12-09,35.44303
2022-12-10,27.8481
2022-12-11,45.56962
2022-12-12,40.50632
2022-12-13,36.70886
2022-12-14,35.44303
2022-12-15,32.91139
2022-12-16,39.2405
2022-12-17,24.05063
2022-12-18,20.25316
2022-12-19,43.03797
2022-12-20,35.44303
2022-12-21,45.56962
2022-12-22,39.2405
2022-12-23,27.8481
2022-12-24,22.78481
2022-12-25,29.11392
2022-12-26,44.30379
2022-12-27,32.91139
2022-12-28,44.30379
2022-12-29,36.70886
2022-12-30,29.11392
2022-12-31,22.78481
2023-01-01,22.78481
2023-01-02,30.37974
2023-01-03,56.96202
2023-01-04,29.11392
2023-01-05,46.83544
2023-01-06,37.97468
2023-01-07,27.8481
2023-01-08,41.77215
2023-01-09,53.16455
2023-01-10,54.43037
2023-01-11,26.58227
2023-01-12,49.36708
2023-01-13,18.98734
2023-01-14,30.37974
2023-01-15,17.72151
2023-01-16,36.70886
2023-01-17,41.77215
2023-01-18,37.97468
2023-01-19,31.64556
2023-01-20,29.11392
2023-01-21,26.58227
2023-01-22,26.58227
2023-01-23,29.11392
2023-01-24,35.44303
2023-01-25,43.03797
2023-01-26,35.44303
2023-01-27,53.16455
2023-01-28,27.8481
2023-01-29,30.37974
2023-01-30,43.03797
2023-01-31,37.97468
2023-02-01,45.56962
2023-02-02,30.37974
2023-02-03,41.77215
2023-02-04,34.17721
2023-02-05,53.16455
2023-02-06,34.17721
2023-02-07,45.56962
2023-02-08,56.96202
2023-02-09,41.77215
2023-02-10,37.97468
2023-02-11,10.12658
2023-02-12,45.56962
2023-02-13,40.50632
2023-02-14,41.77215
2023-02-15,53.16455
2023-02-16,41.77215
2023-02-17,53.16455
2023-02-18,35.44303
2023-02-19,44.30379
2023-02-20,46.83544
2023-02-21,50.63291
2023-02-22,39.2405
2023-02-23,25.31645
2023-02-24,43.03797
2023-02-25,31.64556
2023-02-26,30.37974
2023-02-27,45.56962
2023-02-28,64.55696
2023-03-01,44.30379
2023-03-02,41.77215
2023-03-03,35.44303
2023-03-04,39.2405
2023-03-05,37.97468
2023-03-06,40.50632
2023-03-07,43.03797
2023-03-08,34.17721
2023-03-09,35.44303
2023-03-10,20.25316
2023-03-11,31.64556
2023-03-12,34.17721
2023-03-13,35.44303
2023-03-14,26.58227
2023-03-15,44.30379
2023-03-16,40.50632
2023-03-17,39.2405
2023-03-18,22.78481
2023-03-19,32.91139
2023-03-20,45.56962
2023-03-21,29.11392
2023-03-22,32.91139
2023-03-23,49.36708
2023-03-24,39.2405
2023-03-25,20.25316
2023-03-26,35.44303
2023-03-27,32.91139
2023-03-28,37.97468
2023-03-29,32.91139
2023-03-30,22.78481
2023-03-31,24.05063
2023-04-01,30.37974
2023-04-02,37.97468
2023-04-03,36.70886
2023-04-04,32.91139
2023-04-05,20.25316
2023-04-06,41.77215
2023-04-07,26.58227
2023-04-08,30.37974
2023-04-09,24.05063
2023-04-10,41.77215
2023-04-11,50.63291
2023-04-12,10.12658
2023-04-13,40.50632
2023-04-14,27.8481
2023-04-15,18.98734
2023-04-16,40.50632
2023-04-17,43.03797
2023-04-18,37.97468
2023-04-19,37.97468
2023-04-20,36.70886
2023-04-21,27.8481
2023-04-22,34.17721
2023-04-23,29.11392
2023-04-24,21.51898
2023-04-25,77.21518
2023-04-26,25.31645
2023-04-27,37.97468
2023-04-28,30.37974
2023-04-29,16.45569
2023-04-30,21.51898
2023-05-01,29.11392
2023-05-02,31.64556
2023-05-03,48.10126
2023-05-04,27.8481
2023-05-05,24.05063
2023-05-06,20.25316
2023-05-07,30.37974
2023-05-08,46.83544
2023-05-09,41.77215
2023-05-10,37.97468
2023-05-11,27.8481
2023-05-12,37.97468
2023-05-13,18.98734
2023-05-14,31.64556
2023-05-15,43.03797
2023-05-16,25.31645
2023-05-17,43.03797
2023-05-18,37.97468
2023-05-19,21.51898
2023-05-20,13.92405
2023-05-21,32.91139
2023-05-22,25.31645
2023-05-23,41.77215
2023-05-24,34.17721
2023-05-25,36.70886
2023-05-26,16.45569
2023-05-27,11.3924
2023-05-28,29.11392
