date,거실그림
2020-07-01,42.14876
2020-07-02,62.39669
2020-07-03,42.14876
2020-07-04,47.93388
2020-07-05,54.13223
2020-07-06,54.54545
2020-07-07,48.3471
2020-07-08,39.66942
2020-07-09,38.84297
2020-07-10,39.66942
2020-07-11,42.14876
2020-07-12,57.43801
2020-07-13,69.83471
2020-07-14,39.66942
2020-07-15,43.38842
2020-07-16,45.45454
2020-07-17,40.49586
2020-07-18,49.58677
2020-07-19,57.02479
2020-07-20,64.87603
2020-07-21,41.73553
2020-07-22,47.10743
2020-07-23,49.17355
2020-07-24,50.82644
2020-07-25,52.89256
2020-07-26,53.719
2020-07-27,61.15702
2020-07-28,54.54545
2020-07-29,62.80991
2020-07-30,61.15702
2020-07-31,42.14876
2020-08-01,69.42148
2020-08-02,61.15702
2020-08-03,45.04132
2020-08-04,42.9752
2020-08-05,53.719
2020-08-06,53.30578
2020-08-07,53.30578
2020-08-08,60.7438
2020-08-09,66.94214
2020-08-10,69.42148
2020-08-11,38.84297
2020-08-12,43.80165
2020-08-13,45.45454
2020-08-14,42.56198
2020-08-15,54.13223
2020-08-16,54.95867
2020-08-17,64.4628
2020-08-18,45.86776
2020-08-19,42.56198
2020-08-20,62.80991
2020-08-21,55.3719
2020-08-22,58.26446
2020-08-23,67.76859
2020-08-24,58.26446
2020-08-25,58.26446
2020-08-26,56.19834
2020-08-27,55.78512
2020-08-28,69.00826
2020-08-29,90.49586
2020-08-30,72.31404
2020-08-31,67.35537
2020-09-01,64.87603
2020-09-02,69.42148
2020-09-03,54.13223
2020-09-04,45.04132
2020-09-05,71.07438
2020-09-06,76.03305
2020-09-07,67.76859
2020-09-08,63.63636
2020-09-09,66.94214
2020-09-10,55.78512
2020-09-11,54.13223
2020-09-12,65.70247
2020-09-13,92.9752
2020-09-14,60.33057
2020-09-15,66.1157
2020-09-16,58.26446
2020-09-17,56.61157
2020-09-18,47.10743
2020-09-19,59.91735
2020-09-20,75.61983
2020-09-21,55.78512
2020-09-22,45.45454
2020-09-23,57.85123
2020-09-24,46.28099
2020-09-25,49.58677
2020-09-26,49.58677
2020-09-27,61.98347
2020-09-28,54.95867
2020-09-29,48.3471
2020-09-30,52.06611
2020-10-01,48.3471
2020-10-02,55.3719
2020-10-03,53.719
2020-10-04,79.33884
2020-10-05,59.50413
2020-10-06,50.41322
2020-10-07,53.30578
2020-10-08,48.76033
2020-10-09,67.35537
2020-10-10,69.83471
2020-10-11,77.68595
2020-10-12,43.80165
2020-10-13,39.25619
2020-10-14,52.06611
2020-10-15,60.33057
2020-10-16,46.69421
2020-10-17,55.78512
2020-10-18,66.52892
2020-10-19,71.90082
2020-10-20,64.87603
2020-10-21,43.38842
2020-10-22,53.719
2020-10-23,42.56198
2020-10-24,42.56198
2020-10-25,65.28925
2020-10-26,67.76859
2020-10-27,59.50413
2020-10-28,52.06611
2020-10-29,42.9752
2020-10-30,52.06611
2020-10-31,57.02479
2020-11-01,63.63636
2020-11-02,59.0909
2020-11-03,47.10743
2020-11-04,40.49586
2020-11-05,40.08264
2020-11-06,35.53719
2020-11-07,60.33057
2020-11-08,64.04958
2020-11-09,60.7438
2020-11-10,45.86776
2020-11-11,41.73553
2020-11-12,52.06611
2020-11-13,40.08264
2020-11-14,57.02479
2020-11-15,58.26446
2020-11-16,58.67768
2020-11-17,64.87603
2020-11-18,52.47933
2020-11-19,50.82644
2020-11-20,48.76033
2020-11-21,51.65289
2020-11-22,73.14049
2020-11-23,48.76033
2020-11-24,34.29752
2020-11-25,47.52066
2020-11-26,52.89256
2020-11-27,44.21487
2020-11-28,59.0909
2020-11-29,76.44628
2020-11-30,62.80991
2020-12-01,57.02479
2020-12-02,51.23966
2020-12-03,50.0
2020-12-04,54.95867
2020-12-05,73.96694
2020-12-06,89.66942
2020-12-07,71.4876
2020-12-08,60.7438
2020-12-09,59.91735
2020-12-10,66.52892
2020-12-11,50.41322
2020-12-12,66.52892
2020-12-13,76.8595
2020-12-14,67.35537
2020-12-15,64.87603
2020-12-16,51.65289
2020-12-17,64.4628
2020-12-18,58.26446
2020-12-19,65.28925
2020-12-20,66.94214
2020-12-21,56.19834
2020-12-22,55.3719
2020-12-23,31.81818
2020-12-24,50.41322
2020-12-25,53.719
2020-12-26,83.05785
2020-12-27,90.08264
2020-12-28,58.67768
2020-12-29,63.63636
2020-12-30,57.85123
2020-12-31,55.78512
2021-01-01,60.33057
2021-01-02,64.04958
2021-01-03,100.0
2021-01-04,65.70247
2021-01-05,76.03305
2021-01-06,69.83471
2021-01-07,50.82644
2021-01-08,57.85123
2021-01-09,65.70247
2021-01-10,75.61983
2021-01-11,63.22314
2021-01-12,48.76033
2021-01-13,67.76859
2021-01-14,67.35537
2021-01-15,59.91735
2021-01-16,57.85123
2021-01-17,73.96694
2021-01-18,61.57024
2021-01-19,60.33057
2021-01-20,63.63636
2021-01-21,60.7438
2021-01-22,49.58677
2021-01-23,89.25619
2021-01-24,71.4876
2021-01-25,57.43801
2021-01-26,59.91735
2021-01-27,59.50413
2021-01-28,62.39669
2021-01-29,61.15702
2021-01-30,68.18181
2021-01-31,88.84297
2021-02-01,61.98347
2021-02-02,59.50413
2021-02-03,59.0909
2021-02-04,62.80991
2021-02-05,53.719
2021-02-06,61.15702
2021-02-07,67.35537
2021-02-08,59.0909
2021-02-09,46.28099
2021-02-10,43.80165
2021-02-11,44.62809
2021-02-12,56.61157
2021-02-13,61.57024
2021-02-14,65.70247
2021-02-15,61.57024
2021-02-16,40.08264
2021-02-17,50.82644
2021-02-18,53.30578
2021-02-19,39.66942
2021-02-20,87.6033
2021-02-21,83.47107
2021-02-22,78.51239
2021-02-23,63.63636
2021-02-24,50.0
2021-02-25,67.35537
2021-02-26,41.73553
2021-02-27,62.39669
2021-02-28,81.81818
2021-03-01,76.44628
2021-03-02,65.70247
2021-03-03,51.65289
2021-03-04,43.80165
2021-03-05,46.28099
2021-03-06,66.1157
2021-03-07,67.76859
2021-03-08,48.76033
2021-03-09,38.01652
2021-03-10,50.41322
2021-03-11,50.41322
2021-03-12,41.32231
2021-03-13,63.63636
2021-03-14,68.18181
2021-03-15,64.04958
2021-03-16,58.67768
2021-03-17,66.1157
2021-03-18,56.19834
2021-03-19,57.85123
2021-03-20,63.22314
2021-03-21,87.6033
2021-03-22,73.96694
2021-03-23,64.04958
2021-03-24,61.15702
2021-03-25,88.01652
2021-03-26,53.30578
2021-03-27,57.85123
2021-03-28,74.79338
2021-03-29,67.35537
2021-03-30,59.0909
2021-03-31,52.47933
2021-04-01,52.89256
2021-04-02,47.10743
2021-04-03,64.87603
2021-04-04,59.91735
2021-04-05,52.47933
2021-04-06,48.3471
2021-04-07,45.45454
2021-04-08,53.30578
2021-04-09,44.62809
2021-04-10,60.7438
2021-04-11,61.15702
2021-04-12,43.80165
2021-04-13,40.08264
2021-04-14,47.93388
2021-04-15,41.73553
2021-04-16,44.62809
2021-04-17,48.76033
2021-04-18,57.85123
2021-04-19,46.69421
2021-04-20,44.62809
2021-04-21,40.90909
2021-04-22,38.01652
2021-04-23,39.25619
2021-04-24,49.58677
2021-04-25,69.00826
2021-04-26,38.84297
2021-04-27,33.88429
2021-04-28,49.17355
2021-04-29,37.19008
2021-04-30,36.77685
2021-05-01,47.93388
2021-05-02,60.7438
2021-05-03,39.66942
2021-05-04,42.9752
2021-05-05,47.93388
2021-05-06,39.25619
2021-05-07,29.75206
2021-05-08,24.79338
2021-05-09,41.73553
2021-05-10,47.93388
2021-05-11,36.36363
2021-05-12,37.19008
2021-05-13,36.36363
2021-05-14,40.49586
2021-05-15,83.88429
2021-05-16,83.88429
2021-05-17,49.17355
2021-05-18,43.38842
2021-05-19,57.85123
2021-05-20,50.0
2021-05-21,35.53719
2021-05-22,55.3719
2021-05-23,54.95867
2021-05-24,42.14876
2021-05-25,47.93388
2021-05-26,40.90909
2021-05-27,47.93388
2021-05-28,50.82644
2021-05-29,49.17355
2021-05-30,56.19834
2021-05-31,49.58677
2021-06-01,50.82644
2021-06-02,44.21487
2021-06-03,46.28099
2021-06-04,47.93388
2021-06-05,47.10743
2021-06-06,54.54545
2021-06-07,50.82644
2021-06-08,41.73553
2021-06-09,47.52066
2021-06-10,46.28099
2021-06-11,47.93388
2021-06-12,43.80165
2021-06-13,67.76859
2021-06-14,53.719
2021-06-15,42.9752
2021-06-16,42.9752
2021-06-17,46.69421
2021-06-18,38.01652
2021-06-19,54.54545
2021-06-20,52.47933
2021-06-21,45.86776
2021-06-22,50.82644
2021-06-23,42.9752
2021-06-24,43.80165
2021-06-25,40.08264
2021-06-26,41.32231
2021-06-27,48.3471
2021-06-28,40.90909
2021-06-29,43.80165
2021-06-30,41.32231
2021-07-01,46.28099
2021-07-02,28.92561
2021-07-03,53.719
2021-07-04,52.89256
2021-07-05,46.69421
2021-07-06,42.56198
2021-07-07,38.01652
2021-07-08,37.6033
2021-07-09,32.64462
2021-07-10,57.43801
2021-07-11,78.92561
2021-07-12,50.41322
2021-07-13,42.56198
2021-07-14,52.06611
2021-07-15,50.82644
2021-07-16,51.23966
2021-07-17,69.00826
2021-07-18,84.71074
2021-07-19,47.10743
2021-07-20,50.41322
2021-07-21,49.58677
2021-07-22,52.89256
2021-07-23,39.66942
2021-07-24,45.45454
2021-07-25,65.28925
2021-07-26,45.04132
2021-07-27,61.98347
2021-07-28,58.26446
2021-07-29,41.73553
2021-07-30,37.6033
2021-07-31,45.45454
2021-08-01,61.15702
2021-08-02,49.58677
2021-08-03,57.43801
2021-08-04,59.0909
2021-08-05,60.33057
2021-08-06,41.73553
2021-08-07,67.76859
2021-08-08,59.91735
2021-08-09,53.30578
2021-08-10,53.30578
2021-08-11,50.82644
2021-08-12,60.7438
2021-08-13,54.13223
2021-08-14,60.7438
2021-08-15,73.55371
2021-08-16,61.57024
2021-08-17,55.78512
2021-08-18,44.62809
2021-08-19,67.35537
2021-08-20,54.95867
2021-08-21,72.72727
2021-08-22,57.02479
2021-08-23,68.59504
2021-08-24,64.04958
2021-08-25,59.0909
2021-08-26,66.1157
2021-08-27,63.22314
2021-08-28,59.0909
2021-08-29,81.40495
2021-08-30,59.91735
2021-08-31,64.04958
2021-09-01,46.28099
2021-09-02,60.7438
2021-09-03,56.61157
2021-09-04,59.91735
2021-09-05,70.24793
2021-09-06,48.76033
2021-09-07,50.82644
2021-09-08,48.3471
2021-09-09,48.3471
2021-09-10,35.53719
2021-09-11,53.30578
2021-09-12,61.15702
2021-09-13,44.62809
2021-09-14,54.95867
2021-09-15,48.3471
2021-09-16,40.49586
2021-09-17,58.26446
2021-09-18,57.85123
2021-09-19,57.02479
2021-09-20,50.41322
2021-09-21,52.06611
2021-09-22,54.95867
2021-09-23,51.65289
2021-09-24,41.32231
2021-09-25,55.78512
2021-09-26,56.19834
2021-09-27,50.82644
2021-09-28,40.08264
2021-09-29,50.41322
2021-09-30,37.19008
2021-10-01,41.32231
2021-10-02,64.4628
2021-10-03,70.66115
2021-10-04,64.04958
2021-10-05,60.33057
2021-10-06,47.93388
2021-10-07,35.53719
2021-10-08,53.719
2021-10-09,59.91735
2021-10-10,82.2314
2021-10-11,75.20661
2021-10-12,43.38842
2021-10-13,50.41322
2021-10-14,59.50413
2021-10-15,49.17355
2021-10-16,56.61157
2021-10-17,58.67768
2021-10-18,59.50413
2021-10-19,35.12396
2021-10-20,47.52066
2021-10-21,34.29752
2021-10-22,34.71074
2021-10-23,43.80165
2021-10-24,56.19834
2021-10-25,33.88429
2021-10-26,47.10743
2021-10-27,42.14876
2021-10-28,36.77685
2021-10-29,36.36363
2021-10-30,47.52066
2021-10-31,54.95867
2021-11-01,42.9752
2021-11-02,45.45454
2021-11-03,42.9752
2021-11-04,50.82644
2021-11-05,35.53719
2021-11-06,30.99173
2021-11-07,51.65289
2021-11-08,59.91735
2021-11-09,31.81818
2021-11-10,52.89256
2021-11-11,38.01652
2021-11-12,43.80165
2021-11-13,40.08264
2021-11-14,50.0
2021-11-15,35.12396
2021-11-16,41.73553
2021-11-17,43.80165
2021-11-18,46.69421
2021-11-19,47.52066
2021-11-20,48.76033
2021-11-21,69.00826
2021-11-22,45.45454
2021-11-23,38.42975
2021-11-24,28.09917
2021-11-25,30.99173
2021-11-26,35.53719
2021-11-27,50.82644
2021-11-28,47.93388
2021-11-29,42.56198
2021-11-30,42.9752
2021-12-01,32.64462
2021-12-02,38.84297
2021-12-03,47.10743
2021-12-04,57.02479
2021-12-05,66.1157
2021-12-06,43.38842
2021-12-07,45.45454
2021-12-08,39.25619
2021-12-09,51.65289
2021-12-10,44.62809
2021-12-11,46.69421
2021-12-12,56.61157
2021-12-13,55.3719
2021-12-14,46.28099
2021-12-15,47.10743
2021-12-16,50.82644
2021-12-17,49.17355
2021-12-18,57.43801
2021-12-19,74.79338
2021-12-20,47.52066
2021-12-21,45.45454
2021-12-22,49.58677
2021-12-23,36.36363
2021-12-24,26.8595
2021-12-25,61.98347
2021-12-26,70.66115
2021-12-27,50.41322
2021-12-28,43.80165
2021-12-29,61.15702
2021-12-30,52.06611
2021-12-31,35.95041
2022-01-01,54.95867
2022-01-02,63.63636
2022-01-03,49.58677
2022-01-04,47.93388
2022-01-05,38.42975
2022-01-06,51.23966
2022-01-07,54.95867
2022-01-08,74.38016
2022-01-09,68.18181
2022-01-10,51.23966
2022-01-11,63.63636
2022-01-12,76.03305
2022-01-13,58.26446
2022-01-14,50.41322
2022-01-15,70.24793
2022-01-16,88.84297
2022-01-17,62.80991
2022-01-18,53.719
2022-01-19,55.3719
2022-01-20,41.32231
2022-01-21,47.10743
2022-01-22,70.66115
2022-01-23,91.32231
2022-01-24,69.42148
2022-01-25,66.52892
2022-01-26,40.90909
2022-01-27,47.93388
2022-01-28,49.58677
2022-01-29,64.87603
2022-01-30,60.33057
2022-01-31,61.15702
2022-02-01,59.0909
2022-02-02,59.0909
2022-02-03,52.47933
2022-02-04,52.06611
2022-02-05,56.19834
2022-02-06,73.55371
2022-02-07,69.00826
2022-02-08,45.45454
2022-02-09,37.6033
2022-02-10,49.58677
2022-02-11,55.3719
2022-02-12,65.70247
2022-02-13,70.24793
2022-02-14,37.6033
2022-02-15,66.1157
2022-02-16,43.38842
2022-02-17,41.32231
2022-02-18,47.10743
2022-02-19,59.91735
2022-02-20,76.44628
2022-02-21,66.94214
2022-02-22,53.719
2022-02-23,60.33057
2022-02-24,62.80991
2022-02-25,66.94214
2022-02-26,71.90082
2022-02-27,69.83471
2022-02-28,50.41322
2022-03-01,78.09917
2022-03-02,51.23966
2022-03-03,45.45454
2022-03-04,44.21487
2022-03-05,61.57024
2022-03-06,80.16528
2022-03-07,79.33884
2022-03-08,46.28099
2022-03-09,66.1157
2022-03-10,50.0
2022-03-11,56.19834
2022-03-12,64.4628
2022-03-13,74.38016
2022-03-14,58.67768
2022-03-15,48.3471
2022-03-16,52.47933
2022-03-17,44.21487
2022-03-18,50.41322
2022-03-19,60.7438
2022-03-20,58.67768
2022-03-21,68.59504
2022-03-22,57.43801
2022-03-23,49.17355
2022-03-24,59.50413
2022-03-25,61.98347
2022-03-26,72.72727
2022-03-27,80.57851
2022-03-28,57.02479
2022-03-29,51.65289
2022-03-30,50.0
2022-03-31,73.55371
2022-04-01,43.80165
2022-04-02,45.04132
2022-04-03,70.24793
2022-04-04,61.98347
2022-04-05,57.02479
2022-04-06,45.86776
2022-04-07,50.82644
2022-04-08,43.38842
2022-04-09,61.15702
2022-04-10,73.55371
2022-04-11,57.02479
2022-04-12,53.30578
2022-04-13,57.85123
2022-04-14,48.3471
2022-04-15,44.62809
2022-04-16,58.67768
2022-04-17,45.45454
2022-04-18,46.69421
2022-04-19,54.13223
2022-04-20,46.69421
2022-04-21,51.23966
2022-04-22,47.10743
2022-04-23,49.58677
2022-04-24,71.90082
2022-04-25,54.95867
2022-04-26,39.66942
2022-04-27,35.53719
2022-04-28,52.06611
2022-04-29,35.12396
2022-04-30,38.01652
2022-05-01,62.39669
2022-05-02,36.77685
2022-05-03,35.95041
2022-05-04,32.64462
2022-05-05,50.41322
2022-05-06,42.56198
2022-05-07,40.90909
2022-05-08,42.14876
2022-05-09,38.84297
2022-05-10,49.17355
2022-05-11,52.06611
2022-05-12,39.25619
2022-05-13,37.6033
2022-05-14,35.12396
2022-05-15,53.30578
2022-05-16,54.54545
2022-05-17,47.10743
2022-05-18,65.28925
2022-05-19,42.56198
2022-05-20,43.80165
2022-05-21,48.3471
2022-05-22,43.80165
2022-05-23,47.10743
2022-05-24,43.80165
2022-05-25,42.56198
2022-05-26,35.53719
2022-05-27,35.12396
2022-05-28,42.56198
2022-05-29,40.90909
2022-05-30,46.28099
2022-05-31,30.16528
2022-06-01,50.0
2022-06-02,37.19008
2022-06-03,40.08264
2022-06-04,48.3471
2022-06-05,42.56198
2022-06-06,44.62809
2022-06-07,29.33884
2022-06-08,32.2314
2022-06-09,41.73553
2022-06-10,40.49586
2022-06-11,47.10743
2022-06-12,52.06611
2022-06-13,42.14876
2022-06-14,38.42975
2022-06-15,35.12396
2022-06-16,38.01652
2022-06-17,35.12396
2022-06-18,38.84297
2022-06-19,40.08264
2022-06-20,53.30578
2022-06-21,44.21487
2022-06-22,27.27272
2022-06-23,35.95041
2022-06-24,42.56198
2022-06-25,44.62809
2022-06-26,50.82644
2022-06-27,29.33884
2022-06-28,37.6033
2022-06-29,45.86776
2022-06-30,38.84297
2022-07-01,34.71074
2022-07-02,47.10743
2022-07-03,50.0
2022-07-04,38.42975
2022-07-05,31.81818
2022-07-06,30.16528
2022-07-07,47.10743
2022-07-08,36.36363
2022-07-09,39.25619
2022-07-10,56.61157
2022-07-11,47.52066
2022-07-12,35.53719
2022-07-13,34.29752
2022-07-14,40.90909
2022-07-15,40.08264
2022-07-16,41.73553
2022-07-17,47.10743
2022-07-18,35.12396
2022-07-19,44.21487
2022-07-20,51.23966
2022-07-21,37.19008
2022-07-22,40.90909
2022-07-23,36.77685
2022-07-24,40.08264
2022-07-25,49.17355
2022-07-26,32.64462
2022-07-27,34.71074
2022-07-28,32.2314
2022-07-29,24.79338
2022-07-30,26.44628
2022-07-31,51.23966
2022-08-01,44.21487
2022-08-02,38.01652
2022-08-03,41.73553
2022-08-04,42.56198
2022-08-05,40.90909
2022-08-06,35.12396
2022-08-07,55.3719
2022-08-08,31.81818
2022-08-09,34.29752
2022-08-10,30.99173
2022-08-11,45.04132
2022-08-12,38.01652
2022-08-13,42.56198
2022-08-14,40.49586
2022-08-15,51.65289
2022-08-16,33.88429
2022-08-17,43.80165
2022-08-18,40.49586
2022-08-19,33.88429
2022-08-20,57.02479
2022-08-21,33.88429
2022-08-22,45.45454
2022-08-23,40.08264
2022-08-24,33.05785
2022-08-25,39.66942
2022-08-26,32.64462
2022-08-27,37.6033
2022-08-28,54.95867
2022-08-29,47.10743
2022-08-30,50.0
2022-08-31,33.47107
2022-09-01,44.21487
2022-09-02,45.04132
2022-09-03,63.63636
2022-09-04,47.93388
2022-09-05,39.66942
2022-09-06,39.25619
2022-09-07,35.12396
2022-09-08,30.16528
2022-09-09,35.12396
2022-09-10,23.55371
2022-09-11,42.9752
2022-09-12,58.26446
2022-09-13,26.8595
2022-09-14,44.62809
2022-09-15,31.40495
2022-09-16,42.9752
2022-09-17,33.47107
2022-09-18,50.0
2022-09-19,40.90909
2022-09-20,35.53719
2022-09-21,33.47107
2022-09-22,39.25619
2022-09-23,37.6033
2022-09-24,35.53719
2022-09-25,56.19834
2022-09-26,53.30578
2022-09-27,28.51239
2022-09-28,42.56198
2022-09-29,38.01652
2022-09-30,43.80165
2022-10-01,32.64462
2022-10-02,35.53719
2022-10-03,45.45454
2022-10-04,34.71074
2022-10-05,33.05785
2022-10-06,26.03305
2022-10-07,31.81818
2022-10-08,35.12396
2022-10-09,41.73553
2022-10-10,27.68595
2022-10-11,31.40495
2022-10-12,40.90909
2022-10-13,33.88429
2022-10-14,37.6033
2022-10-15,44.21487
2022-10-16,50.0
2022-10-17,50.0
2022-10-18,39.25619
2022-10-19,31.81818
2022-10-20,41.73553
2022-10-21,38.42975
2022-10-22,44.21487
2022-10-23,54.95867
2022-10-24,37.6033
2022-10-25,40.49586
2022-10-26,35.12396
2022-10-27,36.77685
2022-10-28,33.88429
2022-10-29,33.05785
2022-10-30,33.47107
2022-10-31,35.12396
2022-11-01,34.71074
2022-11-02,27.68595
2022-11-03,39.66942
2022-11-04,27.27272
2022-11-05,43.80165
2022-11-06,38.84297
2022-11-07,35.12396
2022-11-08,35.53719
2022-11-09,34.29752
2022-11-10,33.88429
2022-11-11,36.77685
2022-11-12,53.30578
2022-11-13,40.49586
2022-11-14,44.21487
2022-11-15,38.42975
2022-11-16,39.66942
2022-11-17,28.92561
2022-11-18,38.84297
2022-11-19,43.38842
2022-11-20,45.45454
2022-11-21,33.05785
2022-11-22,25.20661
2022-11-23,35.12396
2022-11-24,40.90909
2022-11-25,36.77685
2022-11-26,33.88429
2022-11-27,38.42975
2022-11-28,43.38842
2022-11-29,35.12396
2022-11-30,35.12396
2022-12-01,30.16528
2022-12-02,24.79338
2022-12-03,24.79338
2022-12-04,49.17355
2022-12-05,35.12396
2022-12-06,36.77685
2022-12-07,30.99173
2022-12-08,31.81818
2022-12-09,35.95041
2022-12-10,35.95041
2022-12-11,49.58677
2022-12-12,39.66942
2022-12-13,41.32231
2022-12-14,32.64462
2022-12-15,28.09917
2022-12-16,26.03305
2022-12-17,35.95041
2022-12-18,46.69421
2022-12-19,21.4876
2022-12-20,23.55371
2022-12-21,27.68595
2022-12-22,29.75206
2022-12-23,40.49586
2022-12-24,39.25619
2022-12-25,51.23966
2022-12-26,45.86776
2022-12-27,33.47107
2022-12-28,37.19008
2022-12-29,42.9752
2022-12-30,38.01652
2022-12-31,35.95041
2023-01-01,40.08264
2023-01-02,52.06611
2023-01-03,39.66942
2023-01-04,29.75206
2023-01-05,32.64462
2023-01-06,40.49586
2023-01-07,49.17355
2023-01-08,53.30578
2023-01-09,50.41322
2023-01-10,33.88429
2023-01-11,54.95867
2023-01-12,39.66942
2023-01-13,58.67768
2023-01-14,52.06611
2023-01-15,59.0909
2023-01-16,40.49586
2023-01-17,40.08264
2023-01-18,40.49586
2023-01-19,32.2314
2023-01-20,35.53719
2023-01-21,35.12396
2023-01-22,36.77685
2023-01-23,42.9752
2023-01-24,57.85123
2023-01-25,39.25619
2023-01-26,43.38842
2023-01-27,30.99173
2023-01-28,33.47107
2023-01-29,54.13223
2023-01-30,49.58677
2023-01-31,31.81818
2023-02-01,39.25619
2023-02-02,35.53719
2023-02-03,27.68595
2023-02-04,48.3471
2023-02-05,50.0
2023-02-06,54.13223
2023-02-07,37.19008
2023-02-08,49.58677
2023-02-09,42.56198
2023-02-10,33.05785
2023-02-11,45.04132
2023-02-12,64.87603
2023-02-13,60.33057
2023-02-14,38.42975
2023-02-15,46.69421
2023-02-16,42.9752
2023-02-17,54.95867
2023-02-18,52.47933
2023-02-19,55.78512
2023-02-20,37.6033
2023-02-21,51.23966
2023-02-22,37.19008
2023-02-23,32.2314
2023-02-24,38.84297
2023-02-25,35.12396
2023-02-26,59.91735
2023-02-27,41.32231
2023-02-28,36.36363
2023-03-01,41.73553
2023-03-02,36.77685
2023-03-03,36.77685
2023-03-04,40.49586
2023-03-05,48.3471
2023-03-06,42.9752
2023-03-07,43.38842
2023-03-08,32.64462
2023-03-09,43.38842
2023-03-10,48.76033
2023-03-11,47.93388
2023-03-12,71.4876
2023-03-13,47.10743
2023-03-14,51.65289
2023-03-15,31.81818
2023-03-16,49.17355
2023-03-17,35.12396
2023-03-18,39.66942
2023-03-19,56.19834
2023-03-20,45.04132
2023-03-21,42.9752
2023-03-22,33.05785
2023-03-23,47.10743
2023-03-24,31.40495
2023-03-25,28.09917
2023-03-26,51.23966
2023-03-27,35.95041
2023-03-28,36.36363
2023-03-29,38.42975
2023-03-30,39.66942
2023-03-31,80.57851
2023-04-01,83.47107
2023-04-02,88.01652
2023-04-03,56.19834
2023-04-04,33.05785
2023-04-05,29.75206
2023-04-06,42.9752
2023-04-07,38.84297
2023-04-08,41.73553
2023-04-09,54.13223
2023-04-10,30.99173
2023-04-11,40.49586
2023-04-12,35.12396
2023-04-13,35.95041
2023-04-14,38.01652
2023-04-15,37.6033
2023-04-16,52.47933
2023-04-17,35.12396
2023-04-18,27.68595
2023-04-19,36.36363
2023-04-20,32.2314
2023-04-21,35.12396
2023-04-22,23.55371
2023-04-23,36.36363
2023-04-24,35.12396
2023-04-25,36.77685
2023-04-26,32.2314
2023-04-27,35.53719
2023-04-28,34.29752
2023-04-29,40.49586
2023-04-30,50.82644
2023-05-01,42.14876
2023-05-02,31.40495
2023-05-03,35.12396
2023-05-04,30.99173
2023-05-05,37.6033
2023-05-06,48.76033
2023-05-07,37.6033
2023-05-08,35.95041
2023-05-09,28.92561
2023-05-10,30.99173
2023-05-11,30.57851
2023-05-12,43.38842
2023-05-13,30.99173
2023-05-14,43.80165
2023-05-15,38.42975
2023-05-16,43.80165
2023-05-17,32.2314
2023-05-18,31.40495
2023-05-19,37.19008
2023-05-20,49.58677
2023-05-21,44.21487
2023-05-22,41.73553
2023-05-23,35.95041
2023-05-24,38.84297
2023-05-25,33.05785
2023-05-26,25.20661
2023-05-27,35.53719
2023-05-28,39.66942
2023-05-29,38.01652
2023-05-30,32.2314
