date,경제지표
2020-07-06,1.69971
2020-07-07,1.54519
2020-07-08,1.043
2020-07-09,0.9915
2020-07-10,1.05588
2020-07-11,0.59232
2020-07-12,1.28766
2020-07-13,1.33917
2020-07-14,1.28766
2020-07-15,1.03013
2020-07-16,1.35204
2020-07-17,0.96574
2020-07-18,0.61807
2020-07-19,0.69533
2020-07-20,1.09451
2020-07-21,1.00437
2020-07-22,0.92711
2020-07-23,1.44218
2020-07-24,1.30054
2020-07-25,0.50218
2020-07-26,0.6052
2020-07-27,1.18465
2020-07-28,1.01725
2020-07-29,0.96574
2020-07-30,1.18465
2020-07-31,1.10739
2020-08-01,0.51506
2020-08-02,0.41205
2020-08-03,0.95287
2020-08-04,0.96574
2020-08-05,1.27478
2020-08-06,1.28766
2020-08-07,1.01725
2020-08-08,0.81122
2020-08-09,0.90136
2020-08-10,1.40355
2020-08-11,1.3778
2020-08-12,1.5967
2020-08-13,0.95287
2020-08-14,0.74684
2020-08-15,0.34766
2020-08-16,0.48931
2020-08-17,0.61807
2020-08-18,0.86273
2020-08-19,0.88848
2020-08-20,1.00437
2020-08-21,1.06876
2020-08-22,0.59232
2020-08-23,0.47643
2020-08-24,1.28766
2020-08-25,1.85423
2020-08-26,1.08163
2020-08-27,1.36492
2020-08-28,0.92711
2020-08-29,0.57944
2020-08-30,0.72109
2020-08-31,1.71259
2020-09-01,1.40355
2020-09-02,2.02163
2020-09-03,0.86273
2020-09-04,1.10739
2020-09-05,0.79835
2020-09-06,0.87561
2020-09-07,1.55807
2020-09-08,1.48081
2020-09-09,1.10739
2020-09-10,1.26191
2020-09-11,1.17177
2020-09-12,0.64383
2020-09-13,0.75972
2020-09-14,1.33917
2020-09-15,1.68684
2020-09-16,1.23615
2020-09-17,1.28766
2020-09-18,0.92711
2020-09-19,0.52794
2020-09-20,0.87561
2020-09-21,1.10739
2020-09-22,1.10739
2020-09-23,0.95287
2020-09-24,0.97862
2020-09-25,0.97862
2020-09-26,0.63095
2020-09-27,0.93999
2020-09-28,1.05588
2020-09-29,0.88848
2020-09-30,0.42492
2020-10-01,0.41205
2020-10-02,0.59232
2020-10-03,0.45068
2020-10-04,0.68246
2020-10-05,1.4293
2020-10-06,0.93999
2020-10-07,0.66958
2020-10-08,0.6567
2020-10-09,0.61807
2020-10-10,0.56657
2020-10-11,0.70821
2020-10-12,1.14602
2020-10-13,0.83698
2020-10-14,0.96574
2020-10-15,0.9915
2020-10-16,0.9915
2020-10-17,0.70821
2020-10-18,0.68246
2020-10-19,1.15889
2020-10-20,1.09451
2020-10-21,0.55369
2020-10-22,0.51506
2020-10-23,0.69533
2020-10-24,0.51506
2020-10-25,0.66958
2020-10-26,1.41643
2020-10-27,0.96574
2020-10-28,0.90136
2020-10-29,0.79835
2020-10-30,0.78547
2020-10-31,0.56657
2020-11-01,0.81122
2020-11-02,1.08163
2020-11-03,1.00437
2020-11-04,0.95287
2020-11-05,0.96574
2020-11-06,0.72109
2020-11-07,0.41205
2020-11-08,0.66958
2020-11-09,1.26191
2020-11-10,0.90136
2020-11-11,0.91424
2020-11-12,1.03013
2020-11-13,0.84985
2020-11-14,0.54081
2020-11-15,0.68246
2020-11-16,0.96574
2020-11-17,1.23615
2020-11-18,1.01725
2020-11-19,1.30054
2020-11-20,0.69533
2020-11-21,0.6052
2020-11-22,0.92711
2020-11-23,0.84985
2020-11-24,0.96574
2020-11-25,1.03013
2020-11-26,0.61807
2020-11-27,0.73396
2020-11-28,0.56657
2020-11-29,0.63095
2020-11-30,1.14602
2020-12-01,1.41643
2020-12-02,1.26191
2020-12-03,0.84985
2020-12-04,0.86273
2020-12-05,0.84985
2020-12-06,0.81122
2020-12-07,1.23615
2020-12-08,1.14602
2020-12-09,1.23615
2020-12-10,1.41643
2020-12-11,1.17177
2020-12-12,0.77259
2020-12-13,0.6567
2020-12-14,1.05588
2020-12-15,0.87561
2020-12-16,0.93999
2020-12-17,0.75972
2020-12-18,0.79835
2020-12-19,0.73396
2020-12-20,0.74684
2020-12-21,1.23615
2020-12-22,1.03013
2020-12-23,0.72109
2020-12-24,0.66958
2020-12-25,0.56657
2020-12-26,0.69533
2020-12-27,0.88848
2020-12-28,0.92711
2020-12-29,0.93999
2020-12-30,1.01725
2020-12-31,0.95287
2021-01-01,0.69533
2021-01-02,0.6567
2021-01-03,0.69533
2021-01-04,1.5967
2021-01-05,1.54519
2021-01-06,1.13314
2021-01-07,1.50656
2021-01-08,1.24903
2021-01-09,0.87561
2021-01-10,1.10739
2021-01-11,1.62245
2021-01-12,1.22328
2021-01-13,1.12026
2021-01-14,1.10739
2021-01-15,0.97862
2021-01-16,0.72109
2021-01-17,0.48931
2021-01-18,1.50656
2021-01-19,0.87561
2021-01-20,0.84985
2021-01-21,0.9915
2021-01-22,0.84985
2021-01-23,0.72109
2021-01-24,0.93999
2021-01-25,1.32629
2021-01-26,1.36492
2021-01-27,0.79835
2021-01-28,1.00437
2021-01-29,1.28766
2021-01-30,0.90136
2021-01-31,1.17177
2021-02-01,1.68684
2021-02-02,1.23615
2021-02-03,1.33917
2021-02-04,1.49369
2021-02-05,1.2104
2021-02-06,4.28792
2021-02-07,1.4293
2021-02-08,9.4772
2021-02-09,6.70873
2021-02-10,1.82848
2021-02-11,1.35204
2021-02-12,1.08163
2021-02-13,1.33917
2021-02-14,1.36492
2021-02-15,1.82848
2021-02-16,1.89286
2021-02-17,1.5967
2021-02-18,1.68684
2021-02-19,1.54519
2021-02-20,1.45506
2021-02-21,1.23615
2021-02-22,1.93149
2021-02-23,3.16765
2021-02-24,2.43368
2021-02-25,100.0
2021-02-26,65.46484
2021-02-27,38.82307
2021-02-28,32.17872
2021-03-01,36.44089
2021-03-02,64.66649
2021-03-03,45.32577
2021-03-04,68.73551
2021-03-05,43.81921
2021-03-06,23.39685
2021-03-07,17.06155
2021-03-08,33.62091
2021-03-09,42.78908
2021-03-10,39.0291
2021-03-11,44.86221
2021-03-12,36.31212
2021-03-13,27.76203
2021-03-14,13.98403
2021-03-15,40.48416
2021-03-16,33.17022
2021-03-17,50.54081
2021-03-18,35.24336
2021-03-19,28.93381
2021-03-20,15.81251
2021-03-21,12.99253
2021-03-22,33.99433
2021-03-23,34.68967
2021-03-24,30.87818
2021-03-25,30.27298
2021-03-26,22.67576
2021-03-27,19.37934
2021-03-28,11.56322
2021-03-29,21.98042
2021-03-30,33.10584
2021-03-31,31.76667
2021-04-01,27.19546
2021-04-02,24.99356
2021-04-03,14.24156
2021-04-04,11.17692
2021-04-05,26.62889
2021-04-06,26.17821
2021-04-07,24.24671
2021-04-08,21.92892
2021-04-09,21.10481
2021-04-10,10.99665
2021-04-11,8.0994
2021-04-12,18.59387
2021-04-13,24.23383
2021-04-14,25.21246
2021-04-15,19.68838
2021-04-16,20.93741
2021-04-17,10.53309
2021-04-18,8.53721
2021-04-19,18.96729
2021-04-20,21.55549
2021-04-21,21.49111
2021-04-22,20.51249
2021-04-23,17.96291
2021-04-24,9.02652
2021-04-25,10.32706
2021-04-26,17.74401
2021-04-27,23.13932
2021-04-28,23.89904
2021-04-29,24.22096
2021-04-30,24.29822
2021-05-01,17.24182
2021-05-02,9.27118
2021-05-03,18.78702
2021-05-04,19.32783
2021-05-05,19.57249
2021-05-06,24.77465
2021-05-07,24.24671
2021-05-08,16.98429
2021-05-09,9.78624
2021-05-10,20.55112
2021-05-11,31.66366
2021-05-12,46.76796
2021-05-13,52.40793
2021-05-14,31.8053
2021-05-15,22.99768
2021-05-16,10.4687
2021-05-17,31.75379
2021-05-18,27.04094
2021-05-19,30.50476
2021-05-20,31.61215
2021-05-21,25.66314
2021-05-22,11.13829
2021-05-23,11.52459
2021-05-24,22.71439
2021-05-25,26.62889
2021-05-26,26.80916
2021-05-27,32.70667
2021-05-28,32.80968
2021-05-29,15.5421
2021-05-30,8.64022
2021-05-31,26.06232
2021-06-01,33.85269
2021-06-02,27.22122
2021-06-03,42.15812
2021-06-04,46.27865
2021-06-05,15.24594
2021-06-06,11.39582
2021-06-07,24.29822
2021-06-08,26.47437
2021-06-09,39.29951
2021-06-10,61.13829
2021-06-11,30.49188
2021-06-12,7.75173
2021-06-13,12.36157
2021-06-14,18.37496
2021-06-15,23.68014
2021-06-16,32.44913
2021-06-17,27.62039
2021-06-18,21.14344
2021-06-19,8.42132
2021-06-20,8.71748
2021-06-21,22.08344
2021-06-22,19.26345
2021-06-23,17.33195
2021-06-24,20.96317
2021-06-25,18.91578
2021-06-26,10.4172
2021-06-27,7.18516
2021-06-28,14.52485
2021-06-29,27.42724
2021-06-30,22.31522
2021-07-01,22.3796
2021-07-02,22.8174
2021-07-03,10.66185
2021-07-04,6.55421
2021-07-05,17.8599
2021-07-06,15.37471
2021-07-07,20.73139
2021-07-08,22.92042
2021-07-09,22.53412
2021-07-10,11.21555
2021-07-11,6.46407
2021-07-12,16.57223
2021-07-13,26.39711
2021-07-14,24.77465
2021-07-15,23.46124
2021-07-16,19.01879
2021-07-17,12.55472
2021-07-18,6.15503
2021-07-19,18.45222
2021-07-20,23.08781
2021-07-21,18.60674
2021-07-22,16.89415
2021-07-23,13.36595
2021-07-24,7.36543
2021-07-25,6.76023
2021-07-26,14.97553
2021-07-27,17.01004
2021-07-28,21.28508
2021-07-29,17.83414
2021-07-30,19.49523
2021-07-31,11.88514
2021-08-01,7.91913
2021-08-02,15.99278
2021-08-03,19.40509
2021-08-04,21.92892
2021-08-05,21.68426
2021-08-06,27.31135
2021-08-07,13.67499
2021-08-08,8.11228
2021-08-09,20.46098
2021-08-10,16.57223
2021-08-11,33.26036
2021-08-12,22.55987
2021-08-13,21.24645
2021-08-14,11.04815
2021-08-15,9.77337
2021-08-16,21.37522
2021-08-17,31.61215
2021-08-18,26.75766
2021-08-19,35.34638
2021-08-20,29.73216
2021-08-21,10.1983
2021-08-22,8.82049
2021-08-23,22.23796
2021-08-24,25.80479
2021-08-25,24.99356
2021-08-26,31.08421
2021-08-27,18.2977
2021-08-28,5.03476
2021-08-29,4.32655
2021-08-30,15.69662
2021-08-31,21.33659
2021-09-01,16.32758
2021-09-02,19.50811
2021-09-03,30.41462
2021-09-04,18.684
2021-09-05,13.32732
2021-09-06,11.60185
2021-09-07,11.82075
2021-09-08,11.34432
2021-09-09,14.75663
2021-09-10,12.49034
2021-09-11,7.62297
2021-09-12,6.47695
2021-09-13,9.6446
2021-09-14,14.61498
2021-09-15,12.28431
2021-09-16,11.795
2021-09-17,7.70023
2021-09-18,7.2753
2021-09-19,5.75585
2021-09-20,6.48982
2021-09-21,8.34406
2021-09-22,13.08266
2021-09-23,13.49472
2021-09-24,9.39994
2021-09-25,5.49832
2021-09-26,5.15065
2021-09-27,7.68735
2021-09-28,9.00077
2021-09-29,9.38707
2021-09-30,12.00103
2021-10-01,18.64537
2021-10-02,7.36543
2021-10-03,5.06052
2021-10-04,11.85938
2021-10-05,18.52948
2021-10-06,14.74375
2021-10-07,15.60648
2021-10-08,20.25495
2021-10-09,10.30131
2021-10-10,7.31393
2021-10-11,8.92351
2021-10-12,12.82513
2021-10-13,15.50347
2021-10-14,11.48596
2021-10-15,13.76513
2021-10-16,7.58434
2021-10-17,7.3268
2021-10-18,10.70048
2021-10-19,9.15529
2021-10-20,9.4772
2021-10-21,10.08241
2021-10-22,10.08241
2021-10-23,6.02626
2021-10-24,5.71722
2021-10-25,8.94926
2021-10-26,9.18104
2021-10-27,8.25392
2021-10-28,11.21555
2021-10-29,12.81225
2021-10-30,5.98763
2021-10-31,6.56708
2021-11-01,7.62297
2021-11-02,7.17228
2021-11-03,9.19392
2021-11-04,10.21117
2021-11-05,9.68323
2021-11-06,6.95338
2021-11-07,5.09915
2021-11-08,8.22817
2021-11-09,9.33556
2021-11-10,14.28019
2021-11-11,12.73499
2021-11-12,8.31831
2021-11-13,6.29667
2021-11-14,5.96188
2021-11-15,7.8805
2021-11-16,9.15529
2021-11-17,8.73036
2021-11-18,7.35256
2021-11-19,8.84625
2021-11-20,5.53695
2021-11-21,6.09065
2021-11-22,8.11228
2021-11-23,8.18954
2021-11-24,10.79062
2021-11-25,12.97965
2021-11-26,10.00515
2021-11-27,6.68297
2021-11-28,5.91037
2021-11-29,7.01776
2021-11-30,9.63172
2021-12-01,8.4857
2021-12-02,8.76899
2021-12-03,11.04815
2021-12-04,8.84625
2021-12-05,5.39531
2021-12-06,9.55446
2021-12-07,8.93638
2021-12-08,7.30105
2021-12-09,11.25418
2021-12-10,15.78676
2021-12-11,10.53309
2021-12-12,7.12078
2021-12-13,7.6616
2021-12-14,9.61885
2021-12-15,10.99665
2021-12-16,9.76049
2021-12-17,8.22817
2021-12-18,6.37393
2021-12-19,5.949
2021-12-20,9.70898
2021-12-21,8.45995
2021-12-22,7.6616
2021-12-23,9.34844
2021-12-24,8.42132
2021-12-25,4.62271
2021-12-26,5.39531
2021-12-27,6.86325
2021-12-28,7.30105
2021-12-29,6.20654
2021-12-30,6.65722
2021-12-31,4.82874
2022-01-01,5.66572
2022-01-02,6.68297
2022-01-03,7.08215
2022-01-04,9.34844
2022-01-05,9.88926
2022-01-06,13.52047
2022-01-07,19.26345
2022-01-08,8.97501
2022-01-09,7.3268
2022-01-10,8.94926
2022-01-11,9.50296
2022-01-12,17.49935
2022-01-13,11.65336
2022-01-14,12.86376
2022-01-15,6.20654
2022-01-16,5.5627
2022-01-17,9.02652
2022-01-18,9.812
2022-01-19,9.97939
2022-01-20,18.40072
2022-01-21,16.99716
2022-01-22,11.92377
2022-01-23,8.84625
2022-01-24,13.21143
2022-01-25,14.30594
2022-01-26,14.51197
2022-01-27,21.23358
2022-01-28,13.93252
2022-01-29,8.64022
2022-01-30,6.45119
2022-01-31,9.92789
2022-02-01,12.16842
2022-02-02,9.49008
2022-02-03,16.88127
2022-02-04,19.68838
2022-02-05,15.95415
2022-02-06,13.67499
2022-02-07,10.66185
2022-02-08,12.05253
2022-02-09,13.9969
2022-02-10,23.69302
2022-02-11,19.13468
2022-02-12,10.31419
2022-02-13,7.64872
2022-02-14,11.12541
2022-02-15,13.9454
2022-02-16,16.17306
2022-02-17,12.65773
2022-02-18,10.72624
2022-02-19,9.0394
2022-02-20,8.35694
2022-02-21,9.34844
2022-02-22,8.78186
2022-02-23,8.62734
2022-02-24,11.46021
2022-02-25,12.85088
2022-02-26,9.36131
2022-02-27,6.87612
2022-02-28,8.78186
2022-03-01,8.36981
2022-03-02,11.34432
2022-03-03,11.85938
2022-03-04,18.50373
2022-03-05,9.41282
2022-03-06,7.77749
2022-03-07,10.22405
2022-03-08,10.4172
2022-03-09,8.00927
2022-03-10,17.38346
2022-03-11,18.96729
2022-03-12,8.33118
2022-03-13,7.13365
2022-03-14,11.46021
2022-03-15,14.22868
2022-03-16,14.28019
2022-03-17,18.20757
2022-03-18,12.34869
2022-03-19,9.88926
2022-03-20,8.62734
2022-03-21,13.13417
2022-03-22,12.02678
2022-03-23,10.79062
2022-03-24,11.43445
2022-03-25,13.59773
2022-03-26,8.2668
2022-03-27,7.44269
2022-03-28,9.28405
2022-03-29,9.51583
2022-03-30,9.34844
2022-03-31,12.4002
2022-04-01,15.14293
2022-04-02,8.31831
2022-04-03,7.40406
2022-04-04,9.21967
2022-04-05,11.64048
2022-04-06,10.33994
2022-04-07,10.88076
2022-04-08,11.22843
2022-04-09,5.97476
2022-04-10,5.93613
2022-04-11,13.23718
2022-04-12,20.53824
2022-04-13,14.98841
2022-04-14,12.58047
2022-04-15,13.70074
2022-04-16,6.59284
2022-04-17,7.15941
2022-04-18,10.48158
2022-04-19,9.69611
2022-04-20,11.29281
2022-04-21,10.45583
2022-04-22,10.40432
2022-04-23,7.72598
2022-04-24,6.42544
2022-04-25,10.59747
2022-04-26,9.34844
2022-04-27,10.81637
2022-04-28,13.44321
2022-04-29,16.36621
2022-04-30,11.48596
2022-05-01,11.61473
2022-05-02,11.13829
2022-05-03,15.11717
2022-05-04,13.66211
2022-05-05,16.46922
2022-05-06,23.86041
2022-05-07,12.6191
2022-05-08,10.26268
2022-05-09,13.75225
2022-05-10,15.20731
2022-05-11,30.67216
2022-05-12,29.22997
2022-05-13,18.11743
2022-05-14,9.67035
2022-05-15,9.54159
2022-05-16,15.28457
2022-05-17,16.4821
2022-05-18,13.3917
2022-05-19,16.43059
2022-05-20,13.84238
2022-05-21,8.71748
2022-05-22,7.50708
2022-05-23,13.3402
2022-05-24,17.80839
2022-05-25,18.90291
2022-05-26,22.79165
2022-05-27,20.65413
2022-05-28,11.08678
2022-05-29,8.89775
2022-05-30,10.26268
2022-05-31,13.75225
2022-06-01,11.58897
2022-06-02,11.87226
2022-06-03,19.35359
2022-06-04,9.34844
2022-06-05,5.48544
2022-06-06,9.45145
2022-06-07,15.06567
2022-06-08,13.14705
2022-06-09,16.54648
2022-06-10,36.01596
2022-06-11,18.70976
2022-06-12,12.34869
2022-06-13,14.84676
2022-06-14,19.0703
2022-06-15,26.02369
2022-06-16,24.64589
2022-06-17,19.72701
2022-06-18,10.35281
2022-06-19,9.0909
2022-06-20,23.03631
2022-06-21,19.50811
2022-06-22,21.36234
2022-06-23,22.89466
2022-06-24,28.68915
2022-06-25,16.49497
2022-06-26,13.18568
2022-06-27,17.61524
2022-06-28,19.95879
2022-06-29,30.62065
2022-06-30,35.78418
2022-07-01,32.9642
2022-07-02,13.89389
2022-07-03,10.73911
2022-07-04,17.15168
2022-07-05,21.27221
2022-07-06,18.78702
2022-07-07,21.42673
2022-07-08,40.78032
2022-07-09,22.05768
2022-07-10,13.21143
2022-07-11,16.75251
2022-07-12,21.11769
2022-07-13,44.96523
2022-07-14,26.57738
2022-07-15,30.87818
2022-07-16,13.1728
2022-07-17,10.61035
2022-07-18,16.0958
2022-07-19,16.80401
2022-07-20,18.90291
2022-07-21,21.64563
2022-07-22,16.01854
2022-07-23,9.8635
2022-07-24,8.6531
2022-07-25,13.26294
2022-07-26,15.46484
2022-07-27,17.33195
2022-07-28,30.11846
2022-07-29,26.25547
2022-07-30,9.33556
2022-07-31,8.2668
2022-08-01,14.11279
2022-08-02,13.53335
2022-08-03,13.12129
2022-08-04,14.89827
2022-08-05,25.89492
2022-08-06,14.46046
2022-08-07,11.15117
2022-08-08,14.28019
2022-08-09,16.40484
2022-08-10,27.68477
2022-08-11,20.38372
2022-08-12,23.64151
2022-08-13,13.25006
2022-08-14,10.4687
2022-08-15,16.30182
2022-08-16,18.56811
2022-08-17,20.91166
2022-08-18,18.86428
2022-08-19,17.9114
2022-08-20,13.08266
2022-08-21,10.71336
2022-08-22,17.70538
2022-08-23,19.39222
2022-08-24,18.60674
2022-08-25,27.49163
2022-08-26,30.71079
2022-08-27,13.23718
2022-08-28,8.30543
2022-08-29,13.41746
2022-08-30,16.1473
2022-08-31,20.6155
2022-09-01,23.49987
2022-09-02,41.05073
2022-09-03,16.61086
2022-09-04,9.2583
2022-09-05,13.98403
2022-09-06,14.98841
2022-09-07,21.7744
2022-09-08,19.57249
2022-09-09,16.04429
2022-09-10,10.01802
2022-09-11,8.25392
2022-09-12,9.91501
2022-09-13,28.31573
2022-09-14,26.35848
2022-09-15,23.88617
2022-09-16,30.89106
2022-09-17,11.09966
2022-09-18,9.6446
2022-09-19,23.40973
2022-09-20,23.49987
2022-09-21,27.20834
2022-09-22,31.62503
2022-09-23,23.19083
2022-09-24,18.33633
2022-09-25,14.85964
2022-09-26,18.28483
2022-09-27,17.35771
2022-09-28,19.27633
2022-09-29,25.16095
2022-09-30,31.6379
2022-10-01,17.19031
2022-10-02,10.50733
2022-10-03,14.3317
2022-10-04,18.70976
2022-10-05,28.32861
2022-10-06,26.61601
2022-10-07,46.65207
2022-10-08,22.5985
2022-10-09,10.99665
2022-10-10,12.85088
2022-10-11,20.12619
2022-10-12,31.419
2022-10-13,37.29075
2022-10-14,46.67782
2022-10-15,18.02729
2022-10-16,12.4002
2022-10-17,21.45248
2022-10-18,19.31496
2022-10-19,18.60674
2022-10-20,22.10919
2022-10-21,21.76152
2022-10-22,13.84238
2022-10-23,11.38295
2022-10-24,16.22456
2022-10-25,17.03579
2022-10-26,18.78702
2022-10-27,22.72727
2022-10-28,38.05047
2022-10-29,15.01416
2022-10-30,8.6531
2022-10-31,15.24594
2022-11-01,18.684
2022-11-02,22.95905
2022-11-03,32.37187
2022-11-04,33.11872
2022-11-05,16.32758
2022-11-06,10.77774
2022-11-07,16.05717
2022-11-08,16.79114
2022-11-09,20.34509
2022-11-10,40.67731
2022-11-11,37.8702
2022-11-12,15.61936
2022-11-13,10.95802
2022-11-14,17.74401
2022-11-15,24.27246
2022-11-16,23.10069
2022-11-17,29.13984
2022-11-18,29.77079
2022-11-19,13.80375
2022-11-20,12.03966
2022-11-21,19.4566
2022-11-22,16.03141
2022-11-23,19.01879
2022-11-24,21.8259
2022-11-25,13.27581
2022-11-26,9.99227
2022-11-27,9.46433
2022-11-28,15.86402
2022-11-29,16.03141
2022-11-30,23.68014
2022-12-01,27.80066
2022-12-02,40.44553
2022-12-03,16.01854
2022-12-04,12.03966
2022-12-05,18.64537
2022-12-06,22.05768
2022-12-07,20.71851
2022-12-08,25.44424
2022-12-09,32.12722
2022-12-10,18.18181
2022-12-11,10.18542
2022-12-12,16.28895
2022-12-13,31.61215
2022-12-14,20.74426
2022-12-15,21.01467
2022-12-16,27.24697
2022-12-17,11.07391
2022-12-18,8.38269
2022-12-19,17.55086
2022-12-20,22.28946
2022-12-21,15.83826
2022-12-22,25.07082
2022-12-23,41.70744
2022-12-24,18.56811
2022-12-25,10.2498
2022-12-26,13.82951
2022-12-27,14.13855
2022-12-28,13.19855
2022-12-29,17.26757
2022-12-30,16.12155
2022-12-31,9.73474
2023-01-01,13.06979
2023-01-02,15.23306
2023-01-03,18.28483
2023-01-04,19.68838
2023-01-05,27.40149
2023-01-06,33.33762
2023-01-07,20.86015
2023-01-08,11.27993
2023-01-09,15.02704
2023-01-10,16.99716
2023-01-11,16.82977
2023-01-12,27.54313
2023-01-13,40.54854
2023-01-14,11.92377
2023-01-15,8.872
2023-01-16,17.78264
2023-01-17,19.31496
2023-01-18,19.6755
2023-01-19,23.52562
2023-01-20,22.22508
2023-01-21,17.97579
2023-01-22,12.65773
2023-01-23,14.02266
2023-01-24,19.43085
2023-01-25,22.3796
2023-01-26,29.80942
2023-01-27,35.06309
2023-01-28,20.12619
2023-01-29,13.32732
2023-01-30,15.74813
2023-01-31,24.47849
2023-02-01,23.93767
2023-02-02,43.63893
2023-02-03,27.92943
2023-02-04,17.16456
2023-02-05,11.29281
2023-02-06,18.77414
2023-02-07,18.50373
2023-02-08,15.99278
2023-02-09,18.10455
2023-02-10,26.6804
2023-02-11,15.23306
2023-02-12,13.09554
2023-02-13,19.0703
2023-02-14,32.26886
2023-02-15,26.82204
2023-02-16,21.29796
2023-02-17,22.66288
2023-02-18,15.94128
2023-02-19,12.45171
2023-02-20,16.12155
2023-02-21,20.95029
2023-02-22,27.99381
2023-02-23,29.83517
2023-02-24,45.09399
2023-02-25,22.01905
2023-02-26,9.63172
2023-02-27,17.84702
2023-02-28,15.47772
2023-03-01,16.00566
2023-03-02,23.70589
2023-03-03,26.64177
2023-03-04,16.71388
2023-03-05,11.4087
2023-03-06,17.03579
2023-03-07,18.73551
2023-03-08,24.40123
2023-03-09,28.43162
2023-03-10,62.16842
2023-03-11,27.63327
2023-03-12,13.08266
2023-03-13,18.89003
2023-03-14,28.25135
2023-03-15,31.16147
2023-03-16,25.84342
2023-03-17,22.39248
2023-03-18,16.37908
2023-03-19,14.08704
2023-03-20,22.26371
2023-03-21,20.21632
2023-03-22,23.5385
2023-03-23,29.61627
2023-03-24,30.74942
2023-03-25,12.36157
2023-03-26,10.53309
2023-03-27,12.02678
2023-03-28,14.78238
2023-03-29,12.6191
2023-03-30,16.72675
2023-03-31,27.33711
2023-04-01,15.51635
2023-04-02,10.27556
2023-04-03,14.07416
2023-04-04,17.82127
2023-04-05,20.55112
2023-04-06,21.10481
2023-04-07,24.76178
2023-04-08,14.52485
2023-04-09,10.73911
2023-04-10,14.87252
2023-04-11,16.97141
2023-04-12,21.20782
2023-04-13,24.33685
2023-04-14,21.94179
2023-04-15,12.27143
2023-04-16,11.09966
2023-04-17,14.62786
2023-04-18,16.03141
2023-04-19,14.11279
2023-04-20,17.88565
2023-04-21,17.26757
2023-04-22,8.74323
2023-04-23,7.08215
2023-04-24,13.778
2023-04-25,14.43471
2023-04-26,13.50759
2023-04-27,14.34457
2023-04-28,29.16559
2023-04-29,9.52871
2023-04-30,7.55858
2023-05-01,11.46021
2023-05-02,13.70074
2023-05-03,16.98429
2023-05-04,16.88127
2023-05-05,14.85964
2023-05-06,13.79088
2023-05-07,10.12104
2023-05-08,11.42158
2023-05-09,14.80813
2023-05-10,19.48235
2023-05-11,20.03605
2023-05-12,20.77002
2023-05-13,8.60159
2023-05-14,6.74736
2023-05-15,14.66649
2023-05-16,16.12155
2023-05-17,14.85964
2023-05-18,14.43471
2023-05-19,14.82101
2023-05-20,7.3268
2023-05-21,7.09502
2023-05-22,13.64924
2023-05-23,13.71362
2023-05-24,15.59361
2023-05-25,22.61138
2023-05-26,21.73577
2023-05-27,9.96652
2023-05-28,5.949
2023-05-29,8.62734
