date,손해평가사
2020-06-15,17.70186
2020-06-16,15.516
2020-06-17,13.00764
2020-06-18,15.15766
2020-06-19,17.6063
2020-06-20,49.61777
2020-06-21,21.48829
2020-06-22,25.28666
2020-06-23,17.86908
2020-06-24,16.86574
2020-06-25,14.94266
2020-06-26,11.95652
2020-06-27,9.97372
2020-06-28,9.40038
2020-06-29,13.34209
2020-06-30,13.3182
2020-07-01,12.49402
2020-07-02,13.4257
2020-07-03,12.56569
2020-07-04,8.54037
2020-07-05,11.14429
2020-07-06,14.48877
2020-07-07,13.71237
2020-07-08,18.88437
2020-07-09,16.63879
2020-07-10,12.5418
2020-07-11,10.57095
2020-07-12,11.28762
2020-07-13,15.58767
2020-07-14,16.2924
2020-07-15,16.88963
2020-07-16,15.32489
2020-07-17,14.19015
2020-07-18,9.3526
2020-07-19,9.71094
2020-07-20,13.84376
2020-07-21,16.0774
2020-07-22,23.22025
2020-07-23,14.22599
2020-07-24,12.5418
2020-07-25,10.67845
2020-07-26,10.47539
2020-07-27,15.01433
2020-07-28,15.89823
2020-07-29,16.7224
2020-07-30,14.8471
2020-07-31,13.95126
2020-08-01,9.90205
2020-08-02,11.75346
2020-08-03,20.32967
2020-08-04,16.0774
2020-08-05,14.72766
2020-08-06,13.95126
2020-08-07,13.19875
2020-08-08,10.73817
2020-08-09,10.67845
2020-08-10,15.516
2020-08-11,15.80267
2020-08-12,14.62016
2020-08-13,12.02818
2020-08-14,11.02484
2020-08-15,9.04204
2020-08-16,8.7912
2020-08-17,11.34734
2020-08-18,14.60821
2020-08-19,14.10654
2020-08-20,13.1032
2020-08-21,12.72097
2020-08-22,10.09316
2020-08-23,11.57429
2020-08-24,15.46822
2020-08-25,14.57238
2020-08-26,16.96129
2020-08-27,15.92212
2020-08-28,15.82656
2020-08-29,13.25848
2020-08-30,14.19015
2020-08-31,18.88437
2020-09-01,17.25991
2020-09-02,18.15575
2020-09-03,17.52269
2020-09-04,16.65074
2020-09-05,29.02532
2020-09-06,18.32298
2020-09-07,23.92498
2020-09-08,19.44577
2020-09-09,16.68657
2020-09-10,15.43239
2020-09-11,13.58098
2020-09-12,10.63067
2020-09-13,12.62541
2020-09-14,15.16961
2020-09-15,14.08265
2020-09-16,14.33349
2020-09-17,12.27902
2020-09-18,11.07262
2020-09-19,7.77591
2020-09-20,8.64787
2020-09-21,11.80124
2020-09-22,12.44624
2020-09-23,11.47873
2020-09-24,10.84567
2020-09-25,9.41232
2020-09-26,9.22121
2020-09-27,8.19397
2020-09-28,10.28428
2020-09-29,8.65981
2020-09-30,6.45007
2020-10-01,6.91591
2020-10-02,7.57286
2020-10-03,8.24175
2020-10-04,8.58815
2020-10-05,14.08265
2020-10-06,13.68848
2020-10-07,11.13234
2020-10-08,10.61872
2020-10-09,8.80315
2020-10-10,9.29288
2020-10-11,9.31677
2020-10-12,13.61681
2020-10-13,13.15097
2020-10-14,14.05876
2020-10-15,12.3268
2020-10-16,11.94457
2020-10-17,9.69899
2020-10-18,9.86622
2020-10-19,14.6321
2020-10-20,15.01433
2020-10-21,15.18155
2020-10-22,14.23793
2020-10-23,13.22264
2020-10-24,11.06067
2020-10-25,10.84567
2020-10-26,15.516
2020-10-27,15.20544
2020-10-28,15.50406
2020-10-29,14.67988
2020-10-30,13.65265
2020-10-31,13.6407
2020-11-01,15.63545
2020-11-02,20.74773
2020-11-03,17.61825
2020-11-04,16.44768
2020-11-05,15.37267
2020-11-06,14.70377
2020-11-07,12.07596
2020-11-08,14.33349
2020-11-09,17.61825
2020-11-10,16.90157
2020-11-11,15.99378
2020-11-12,16.71046
2020-11-13,14.02293
2020-11-14,10.85762
2020-11-15,12.30291
2020-11-16,19.03965
2020-11-17,21.54801
2020-11-18,50.57333
2020-11-19,26.13473
2020-11-20,19.06354
2020-11-21,13.91543
2020-11-22,14.47682
2020-11-23,18.40659
2020-11-24,17.55852
2020-11-25,15.53989
2020-11-26,17.41519
2020-11-27,17.73769
2020-11-28,11.49068
2020-11-29,13.30625
2020-11-30,18.94409
2020-12-01,20.69995
2020-12-02,25.74056
2020-12-03,20.73578
2020-12-04,16.36407
2020-12-05,16.8299
2020-12-06,19.75633
2020-12-07,22.08552
2020-12-08,22.90969
2020-12-09,20.71189
2020-12-10,17.1763
2020-12-11,18.88437
2020-12-12,11.47873
2020-12-13,13.93932
2020-12-14,21.33301
2020-12-15,21.01051
2020-12-16,19.81605
2020-12-17,21.55996
2020-12-18,15.93406
2020-12-19,13.28236
2020-12-20,16.59101
2020-12-21,17.64214
2020-12-22,17.24796
2020-12-23,16.66268
2020-12-24,13.73626
2020-12-25,11.6579
2020-12-26,11.94457
2020-12-27,13.67654
2020-12-28,22.53941
2020-12-29,23.61442
2020-12-30,20.40133
2020-12-31,18.04825
2021-01-01,16.60296
2021-01-02,15.731
2021-01-03,15.20544
2021-01-04,24.40277
2021-01-05,22.26469
2021-01-06,19.44577
2021-01-07,18.1677
2021-01-08,16.85379
2021-01-09,14.53655
2021-01-10,15.10989
2021-01-11,20.73578
2021-01-12,19.64882
2021-01-13,20.01911
2021-01-14,18.35881
2021-01-15,15.57572
2021-01-16,13.8557
2021-01-17,14.60821
2021-01-18,20.22216
2021-01-19,19.27854
2021-01-20,17.97658
2021-01-21,18.57381
2021-01-22,18.43048
2021-01-23,17.00907
2021-01-24,15.46822
2021-01-25,21.38079
2021-01-26,21.02245
2021-01-27,20.49689
2021-01-28,19.85188
2021-01-29,16.75824
2021-01-30,13.65265
2021-01-31,14.07071
2021-02-01,20.48494
2021-02-02,22.74247
2021-02-03,20.97467
2021-02-04,20.03105
2021-02-05,17.84519
2021-02-06,15.67128
2021-02-07,16.79407
2021-02-08,21.40468
2021-02-09,19.01576
2021-02-10,12.33874
2021-02-11,8.98232
2021-02-12,12.30291
2021-02-13,11.96846
2021-02-14,16.99713
2021-02-15,26.72001
2021-02-16,26.26612
2021-02-17,24.2236
2021-02-18,25.16722
2021-02-19,21.34495
2021-02-20,17.70186
2021-02-21,19.81605
2021-02-22,23.79359
2021-02-23,22.1333
2021-02-24,20.85523
2021-02-25,21.41662
2021-02-26,18.43048
2021-02-27,14.16626
2021-02-28,13.03153
2021-03-01,21.22551
2021-03-02,25.19111
2021-03-03,22.07357
2021-03-04,20.22216
2021-03-05,19.5891
2021-03-06,15.516
2021-03-07,15.89823
2021-03-08,24.70138
2021-03-09,19.78021
2021-03-10,21.30912
2021-03-11,19.92355
2021-03-12,20.30578
2021-03-13,14.07071
2021-03-14,18.13186
2021-03-15,23.20831
2021-03-16,25.14333
2021-03-17,24.53416
2021-03-18,21.64357
2021-03-19,19.83994
2021-03-20,15.50406
2021-03-21,16.93741
2021-03-22,24.17582
2021-03-23,21.42857
2021-03-24,21.34495
2021-03-25,18.88437
2021-03-26,15.33683
2021-03-27,12.63736
2021-03-28,14.56043
2021-03-29,21.79885
2021-03-30,19.70855
2021-03-31,20.62828
2021-04-01,19.40993
2021-04-02,17.47491
2021-04-03,16.08934
2021-04-04,18.66937
2021-04-05,25.03583
2021-04-06,23.22025
2021-04-07,18.78881
2021-04-08,20.11466
2021-04-09,17.52269
2021-04-10,15.20544
2021-04-11,15.53989
2021-04-12,19.55327
2021-04-13,19.3741
2021-04-14,19.89966
2021-04-15,18.11992
2021-04-16,16.74629
2021-04-17,16.45962
2021-04-18,19.29049
2021-04-19,24.39082
2021-04-20,23.82943
2021-04-21,23.29192
2021-04-22,22.69469
2021-04-23,21.12995
2021-04-24,15.13377
2021-04-25,15.74295
2021-04-26,24.37888
2021-04-27,21.94218
2021-04-28,21.01051
2021-04-29,21.59579
2021-04-30,18.11992
2021-05-01,18.74104
2021-05-02,23.50692
2021-05-03,54.44338
2021-05-04,35.57095
2021-05-05,22.3483
2021-05-06,32.03535
2021-05-07,28.88198
2021-05-08,16.11323
2021-05-09,14.24988
2021-05-10,21.04634
2021-05-11,19.11132
2021-05-12,16.75824
2021-05-13,18.71715
2021-05-14,17.33158
2021-05-15,14.79933
2021-05-16,15.06211
2021-05-17,18.54992
2021-05-18,17.20019
2021-05-19,13.44959
2021-05-20,17.18824
2021-05-21,14.89488
2021-05-22,12.84042
2021-05-23,13.41376
2021-05-24,19.42188
2021-05-25,18.22742
2021-05-26,17.08074
2021-05-27,20.64022
2021-05-28,19.39799
2021-05-29,13.62876
2021-05-30,14.07071
2021-05-31,23.31581
2021-06-01,19.85188
2021-06-02,21.2494
2021-06-03,23.35164
2021-06-04,30.41089
2021-06-05,85.6665
2021-06-06,34.43621
2021-06-07,37.8643
2021-06-08,25.89584
2021-06-09,23.27998
2021-06-10,18.51409
2021-06-11,17.95269
2021-06-12,14.03487
2021-06-13,13.56903
2021-06-14,17.85714
2021-06-15,19.01576
2021-06-16,18.07214
2021-06-17,40.68322
2021-06-18,16.36407
2021-06-19,13.2107
2021-06-20,12.24319
2021-06-21,16.96129
2021-06-22,16.80602
2021-06-23,17.51075
2021-06-24,16.22073
2021-06-25,14.71571
2021-06-26,12.85236
2021-06-27,11.82513
2021-06-28,19.67271
2021-06-29,18.47826
2021-06-30,16.11323
2021-07-01,15.09794
2021-07-02,13.8557
2021-07-03,12.81653
2021-07-04,13.56903
2021-07-05,19.64882
2021-07-06,18.97993
2021-07-07,38.98709
2021-07-08,21.26134
2021-07-09,18.35881
2021-07-10,13.54515
2021-07-11,13.73626
2021-07-12,19.5891
2021-07-13,16.71046
2021-07-14,18.92021
2021-07-15,17.80936
2021-07-16,17.00907
2021-07-17,13.07931
2021-07-18,15.06211
2021-07-19,30.98423
2021-07-20,18.47826
2021-07-21,17.21213
2021-07-22,17.88103
2021-07-23,15.31294
2021-07-24,11.37123
2021-07-25,11.90874
2021-07-26,16.51935
2021-07-27,15.42044
2021-07-28,15.37267
2021-07-29,15.49211
2021-07-30,13.46153
2021-07-31,11.81318
2021-08-01,11.18012
2021-08-02,15.39655
2021-08-03,15.33683
2021-08-04,14.26182
2021-08-05,14.05876
2021-08-06,14.36932
2021-08-07,12.60152
2021-08-08,14.81127
2021-08-09,18.34687
2021-08-10,18.54992
2021-08-11,17.18824
2021-08-12,17.88103
2021-08-13,15.53989
2021-08-14,14.40516
2021-08-15,13.44959
2021-08-16,16.19684
2021-08-17,20.23411
2021-08-18,21.51218
2021-08-19,21.16579
2021-08-20,24.3311
2021-08-21,46.3569
2021-08-22,23.96082
2021-08-23,27.63975
2021-08-24,24.59388
2021-08-25,23.81748
2021-08-26,21.47634
2021-08-27,20.09077
2021-08-28,15.32489
2021-08-29,15.58767
2021-08-30,20.17439
2021-08-31,20.48494
2021-09-01,19.54132
2021-09-02,17.95269
2021-09-03,16.31629
2021-09-04,11.43096
2021-09-05,12.70903
2021-09-06,16.37601
2021-09-07,16.43573
2021-09-08,15.94601
2021-09-09,16.90157
2021-09-10,14.29765
2021-09-11,12.8643
2021-09-12,11.8729
2021-09-13,16.69851
2021-09-14,16.02962
2021-09-15,16.14906
2021-09-16,14.21404
2021-09-17,10.42761
2021-09-18,8.63592
2021-09-19,8.07453
2021-09-20,8.39703
2021-09-21,9.17343
2021-09-22,13.2107
2021-09-23,18.01242
2021-09-24,16.25656
2021-09-25,13.91543
2021-09-26,13.62876
2021-09-27,17.4988
2021-09-28,17.14046
2021-09-29,18.22742
2021-09-30,18.57381
2021-10-01,16.17295
2021-10-02,11.61012
2021-10-03,11.43096
2021-10-04,14.62016
2021-10-05,19.66077
2021-10-06,16.25656
2021-10-07,16.69851
2021-10-08,15.10989
2021-10-09,11.63401
2021-10-10,10.33205
2021-10-11,15.37267
2021-10-12,17.51075
2021-10-13,16.5074
2021-10-14,18.03631
2021-10-15,15.50406
2021-10-16,12.38652
2021-10-17,12.24319
2021-10-18,15.53989
2021-10-19,18.45437
2021-10-20,16.56712
2021-10-21,15.67128
2021-10-22,15.32489
2021-10-23,12.15957
2021-10-24,13.07931
2021-10-25,18.76493
2021-10-26,19.91161
2021-10-27,18.72909
2021-10-28,18.10797
2021-10-29,16.71046
2021-10-30,16.90157
2021-10-31,20.17439
2021-11-01,26.54085
2021-11-02,33.50453
2021-11-03,93.51409
2021-11-04,40.75489
2021-11-05,26.76779
2021-11-06,19.14715
2021-11-07,20.41328
2021-11-08,27.4128
2021-11-09,23.07692
2021-11-10,21.21356
2021-11-11,21.91829
2021-11-12,18.71715
2021-11-13,17.7138
2021-11-14,17.85714
2021-11-15,21.44051
2021-11-16,21.28523
2021-11-17,19.51743
2021-11-18,19.92355
2021-11-19,17.67797
2021-11-20,14.77544
2021-11-21,14.96655
2021-11-22,18.51409
2021-11-23,17.65408
2021-11-24,18.65742
2021-11-25,18.03631
2021-11-26,15.48017
2021-11-27,13.62876
2021-11-28,14.56043
2021-11-29,19.02771
2021-11-30,18.82465
2021-12-01,19.29049
2021-12-02,22.36024
2021-12-03,17.46297
2021-12-04,13.35403
2021-12-05,14.39321
2021-12-06,18.51409
2021-12-07,21.71524
2021-12-08,20.60439
2021-12-09,18.01242
2021-12-10,17.03296
2021-12-11,14.72766
2021-12-12,14.76349
2021-12-13,20.01911
2021-12-14,17.98853
2021-12-15,17.86908
2021-12-16,17.0688
2021-12-17,15.18155
2021-12-18,12.81653
2021-12-19,13.68848
2021-12-20,18.82465
2021-12-21,18.75298
2021-12-22,17.04491
2021-12-23,15.68322
2021-12-24,13.66459
2021-12-25,11.69374
2021-12-26,13.54515
2021-12-27,17.70186
2021-12-28,16.97324
2021-12-29,17.14046
2021-12-30,15.98184
2021-12-31,17.21213
2022-01-01,15.06211
2022-01-02,15.57572
2022-01-03,23.36359
2022-01-04,23.32775
2022-01-05,20.91495
2022-01-06,20.16244
2022-01-07,18.69326
2022-01-08,14.32154
2022-01-09,15.07405
2022-01-10,22.28858
2022-01-11,21.75107
2022-01-12,19.83994
2022-01-13,20.03105
2022-01-14,18.4902
2022-01-15,15.12183
2022-01-16,15.88628
2022-01-17,18.2752
2022-01-18,17.89297
2022-01-19,17.05685
2022-01-20,17.52269
2022-01-21,15.52795
2022-01-22,14.46488
2022-01-23,14.91877
2022-01-24,19.24271
2022-01-25,20.1505
2022-01-26,18.86048
2022-01-27,18.07214
2022-01-28,16.45962
2022-01-29,14.08265
2022-01-30,13.65265
2022-01-31,12.87625
2022-02-01,13.43764
2022-02-02,16.88963
2022-02-03,24.02054
2022-02-04,21.27329
2022-02-05,16.36407
2022-02-06,19.01576
2022-02-07,23.6622
2022-02-08,22.0258
2022-02-09,20.7955
2022-02-10,19.95938
2022-02-11,18.65742
2022-02-12,16.43573
2022-02-13,16.8299
2022-02-14,22.19302
2022-02-15,22.84997
2022-02-16,21.12995
2022-02-17,19.12326
2022-02-18,20.97467
2022-02-19,17.25991
2022-02-20,17.27185
2022-02-21,23.36359
2022-02-22,21.70329
2022-02-23,23.88915
2022-02-24,21.5719
2022-02-25,18.84854
2022-02-26,16.10129
2022-02-27,16.00573
2022-02-28,19.83994
2022-03-01,20.41328
2022-03-02,21.59579
2022-03-03,20.3655
2022-03-04,19.64882
2022-03-05,17.27185
2022-03-06,16.0774
2022-03-07,19.63688
2022-03-08,17.92881
2022-03-09,14.33349
2022-03-10,19.19493
2022-03-11,19.62494
2022-03-12,16.38795
2022-03-13,20.00716
2022-03-14,24.5461
2022-03-15,20.77161
2022-03-16,21.29718
2022-03-17,22.32441
2022-03-18,19.45771
2022-03-19,18.63354
2022-03-20,18.68131
2022-03-21,21.96607
2022-03-22,21.12995
2022-03-23,19.01576
2022-03-24,19.91161
2022-03-25,19.61299
2022-03-26,15.74295
2022-03-27,16.31629
2022-03-28,21.53607
2022-03-29,19.74438
2022-03-30,19.6966
2022-03-31,19.99522
2022-04-01,20.24605
2022-04-02,16.75824
2022-04-03,16.67462
2022-04-04,23.70998
2022-04-05,20.35355
2022-04-06,20.32967
2022-04-07,17.79741
2022-04-08,17.45102
2022-04-09,15.64739
2022-04-10,15.516
2022-04-11,19.88772
2022-04-12,20.09077
2022-04-13,19.66077
2022-04-14,20.92689
2022-04-15,17.2838
2022-04-16,14.54849
2022-04-17,18.09603
2022-04-18,20.46106
2022-04-19,20.83134
2022-04-20,20.18633
2022-04-21,22.33635
2022-04-22,21.70329
2022-04-23,16.13712
2022-04-24,18.40659
2022-04-25,21.97802
2022-04-26,22.61108
2022-04-27,21.33301
2022-04-28,21.10606
2022-04-29,19.31438
2022-04-30,16.41184
2022-05-01,19.35021
2022-05-02,51.61251
2022-05-03,32.57286
2022-05-04,28.46392
2022-05-05,20.38939
2022-05-06,27.36502
2022-05-07,16.73435
2022-05-08,17.46297
2022-05-09,20.61634
2022-05-10,19.6966
2022-05-11,21.21356
2022-05-12,18.25131
2022-05-13,17.52269
2022-05-14,14.47682
2022-05-15,13.99904
2022-05-16,18.93215
2022-05-17,18.87243
2022-05-18,17.86908
2022-05-19,18.44242
2022-05-20,18.45437
2022-05-21,15.05016
2022-05-22,15.86239
2022-05-23,20.16244
2022-05-24,18.83659
2022-05-25,19.93549
2022-05-26,20.90301
2022-05-27,19.00382
2022-05-28,15.39655
2022-05-29,15.95795
2022-05-30,20.01911
2022-05-31,18.87243
2022-06-01,18.7052
2022-06-02,22.32441
2022-06-03,27.3053
2022-06-04,76.66029
2022-06-05,27.34113
2022-06-06,22.28858
2022-06-07,28.48781
2022-06-08,22.61108
2022-06-09,19.23076
2022-06-10,17.4988
2022-06-11,14.28571
2022-06-12,14.27376
2022-06-13,19.56521
2022-06-14,19.63688
2022-06-15,19.01576
2022-06-16,19.45771
2022-06-17,18.26325
2022-06-18,16.63879
2022-06-19,16.45962
2022-06-20,19.51743
2022-06-21,20.61634
2022-06-22,19.1591
2022-06-23,17.35547
2022-06-24,15.20544
2022-06-25,12.07596
2022-06-26,13.90348
2022-06-27,18.28714
2022-06-28,18.99187
2022-06-29,17.72575
2022-06-30,18.37075
2022-07-01,17.48686
2022-07-02,15.301
2022-07-03,15.77878
2022-07-04,22.47969
2022-07-05,21.11801
2022-07-06,37.88819
2022-07-07,22.41997
2022-07-08,18.51409
2022-07-09,14.8471
2022-07-10,14.6321
2022-07-11,19.85188
2022-07-12,19.54132
2022-07-13,18.53798
2022-07-14,19.79216
2022-07-15,18.93215
2022-07-16,15.32489
2022-07-17,51.5289
2022-07-18,100.0
2022-07-19,31.79646
2022-07-20,27.50836
2022-07-21,24.82083
2022-07-22,20.61634
2022-07-23,15.01433
2022-07-24,15.82656
2022-07-25,23.1247
2022-07-26,20.34161
2022-07-27,19.18299
2022-07-28,18.4902
2022-07-29,16.19684
2022-07-30,15.301
2022-07-31,15.37267
2022-08-01,19.97133
2022-08-02,19.55327
2022-08-03,19.4816
2022-08-04,18.11992
2022-08-05,17.11657
2022-08-06,14.29765
2022-08-07,14.60821
2022-08-08,19.42188
2022-08-09,20.26994
2022-08-10,20.91495
2022-08-11,19.81605
2022-08-12,17.91686
2022-08-13,13.58098
2022-08-14,12.98375
2022-08-15,16.26851
2022-08-16,21.21356
2022-08-17,22.49163
2022-08-18,20.12661
2022-08-19,19.87577
2022-08-20,16.32823
2022-08-21,17.24796
2022-08-22,23.53081
2022-08-23,23.72193
2022-08-24,24.31915
2022-08-25,21.53607
2022-08-26,19.01576
2022-08-27,15.55183
2022-08-28,16.22073
2022-08-29,20.98662
2022-08-30,22.08552
2022-08-31,20.30578
2022-09-01,23.27998
2022-09-02,24.1161
2022-09-03,49.64166
2022-09-04,26.11084
2022-09-05,29.65838
2022-09-06,28.69087
2022-09-07,23.00525
2022-09-08,17.4988
2022-09-09,13.22264
2022-09-10,13.16292
2022-09-11,14.57238
2022-09-12,16.97324
2022-09-13,26.51696
2022-09-14,23.38748
2022-09-15,22.03774
2022-09-16,19.78021
2022-09-17,14.07071
2022-09-18,14.77544
2022-09-19,20.81939
2022-09-20,21.3569
2022-09-21,20.85523
2022-09-22,20.11466
2022-09-23,17.80936
2022-09-24,13.73626
2022-09-25,16.14906
2022-09-26,22.41997
2022-09-27,23.65026
2022-09-28,22.90969
2022-09-29,20.87912
2022-09-30,20.473
2022-10-01,13.81987
2022-10-02,13.86765
2022-10-03,17.25991
2022-10-04,22.37219
2022-10-05,21.8944
2022-10-06,19.20688
2022-10-07,15.16961
2022-10-08,10.85762
2022-10-09,12.18346
2022-10-10,14.23793
2022-10-11,18.20353
2022-10-12,18.68131
2022-10-13,18.52603
2022-10-14,16.80602
2022-10-15,13.68848
2022-10-16,15.76684
2022-10-17,20.7955
2022-10-18,20.28189
2022-10-19,19.1591
2022-10-20,17.73769
2022-10-21,16.65074
2022-10-22,12.66125
2022-10-23,13.90348
2022-10-24,20.96273
2022-10-25,19.76827
2022-10-26,19.95938
2022-10-27,18.93215
2022-10-28,17.55852
2022-10-29,16.00573
2022-10-30,20.73578
2022-10-31,27.43669
2022-11-01,29.02532
2022-11-02,28.10559
2022-11-03,28.65504
2022-11-04,26.07501
2022-11-05,16.06545
2022-11-06,18.89632
2022-11-07,29.51505
2022-11-08,26.60057
2022-11-09,24.71333
2022-11-10,23.90109
2022-11-11,22.37219
2022-11-12,14.94266
2022-11-13,17.37935
2022-11-14,23.47109
2022-11-15,22.80219
2022-11-16,21.1419
2022-11-17,21.8944
2022-11-18,18.4902
2022-11-19,14.3096
2022-11-20,16.5074
2022-11-21,23.80554
2022-11-22,28.79837
2022-11-23,69.5891
2022-11-24,28.81032
2022-11-25,23.43526
2022-11-26,17.1763
2022-11-27,17.96464
2022-11-28,25.22694
2022-11-29,22.61108
2022-11-30,23.04108
2022-12-01,23.00525
2022-12-02,19.75633
2022-12-03,14.57238
2022-12-04,15.61156
2022-12-05,21.33301
2022-12-06,21.83468
2022-12-07,23.17247
2022-12-08,21.81079
2022-12-09,19.98327
2022-12-10,15.56378
2022-12-11,18.92021
2022-12-12,23.57859
2022-12-13,22.2408
2022-12-14,24.08026
2022-12-15,21.22551
2022-12-16,18.29909
2022-12-17,15.79073
2022-12-18,17.20019
2022-12-19,26.4214
2022-12-20,20.09077
2022-12-21,20.01911
2022-12-22,19.95938
2022-12-23,17.83325
2022-12-24,15.086
2022-12-25,14.44099
2022-12-26,23.78165
2022-12-27,22.27663
2022-12-28,22.92164
2022-12-29,25.16722
2022-12-30,19.55327
2022-12-31,17.65408
2023-01-01,22.4558
2023-01-02,32.39369
2023-01-03,30.44672
2023-01-04,28.0817
2023-01-05,27.3053
2023-01-06,24.56999
2023-01-07,17.00907
2023-01-08,20.67606
2023-01-09,28.09364
2023-01-10,25.96751
2023-01-11,26.23029
2023-01-12,26.05112
2023-01-13,21.94218
2023-01-14,16.78213
2023-01-15,18.25131
2023-01-16,22.03774
2023-01-17,24.5461
2023-01-18,20.29383
2023-01-19,17.15241
2023-01-20,14.71571
2023-01-21,11.32345
2023-01-22,12.17152
2023-01-23,14.03487
2023-01-24,18.17964
2023-01-25,23.60248
2023-01-26,20.31772
2023-01-27,19.36215
2023-01-28,13.38987
2023-01-29,16.49546
2023-01-30,26.82752
2023-01-31,26.15862
2023-02-01,25.87195
2023-02-02,24.05637
2023-02-03,21.5719
2023-02-04,14.59627
2023-02-05,16.99713
2023-02-06,24.46249
2023-02-07,25.72861
2023-02-08,23.97276
2023-02-09,22.1333
2023-02-10,21.22551
2023-02-11,15.99378
2023-02-12,16.11323
2023-02-13,25.01194
2023-02-14,22.61108
2023-02-15,23.81748
2023-02-16,23.08886
2023-02-17,21.41662
2023-02-18,16.88963
2023-02-19,18.76493
2023-02-20,25.35833
2023-02-21,26.01528
2023-02-22,24.09221
2023-02-23,23.16053
2023-02-24,22.16913
2023-02-25,15.93406
2023-02-26,17.54658
2023-02-27,22.43191
2023-02-28,23.08886
2023-03-01,20.13855
2023-03-02,24.48638
2023-03-03,21.72718
2023-03-04,17.68991
2023-03-05,18.62159
2023-03-06,27.8428
2023-03-07,26.03917
2023-03-08,24.42666
2023-03-09,24.82083
2023-03-10,20.86717
2023-03-11,14.58432
2023-03-12,16.78213
2023-03-13,23.63831
2023-03-14,23.69804
2023-03-15,23.02914
2023-03-16,23.59053
2023-03-17,21.60774
2023-03-18,16.51935
2023-03-19,16.79407
2023-03-20,26.75585
2023-03-21,24.79694
2023-03-22,23.2322
2023-03-23,24.72527
2023-03-24,21.94218
2023-03-25,15.27711
2023-03-26,18.01242
2023-03-27,23.45914
2023-03-28,21.97802
2023-03-29,22.47969
2023-03-30,20.38939
2023-03-31,19.03965
2023-04-01,15.34878
2023-04-02,14.65599
2023-04-03,22.98136
2023-04-04,22.62302
2023-04-05,24.41471
2023-04-06,22.95747
2023-04-07,21.77496
2023-04-08,19.09937
2023-04-09,21.05828
2023-04-10,25.20305
2023-04-11,27.6278
2023-04-12,27.31724
2023-04-13,25.15527
2023-04-14,20.61634
2023-04-15,16.28045
2023-04-16,16.73435
2023-04-17,25.54945
2023-04-18,24.37888
2023-04-19,21.98996
2023-04-20,23.47109
2023-04-21,18.52603
2023-04-22,14.75155
2023-04-23,17.65408
2023-04-24,25.38222
2023-04-25,24.1161
2023-04-26,23.72193
2023-04-27,23.75776
2023-04-28,20.17439
2023-04-29,16.99713
2023-04-30,17.83325
2023-05-01,28.39225
2023-05-02,35.774
2023-05-03,29.80172
2023-05-04,22.37219
2023-05-05,17.21213
2023-05-06,18.40659
2023-05-07,24.84472
2023-05-08,66.25656
2023-05-09,42.61825
2023-05-10,35.4515
2023-05-11,33.55231
2023-05-12,32.33397
2023-05-13,15.31294
2023-05-14,16.13712
2023-05-15,26.12279
2023-05-16,25.7525
2023-05-17,25.17916
2023-05-18,25.09555
2023-05-19,20.22216
2023-05-20,13.93932
2023-05-21,16.32823
2023-05-22,24.73721
2023-05-23,28.44003
2023-05-24,25.38222
2023-05-25,25.37028
2023-05-26,22.55136
2023-05-27,15.55183
2023-05-28,17.36741
2023-05-29,22.43191
