date,현대상선주가
2023-05-27,0.3909
2023-05-28,0.24392
2023-05-29,0.72239
2023-05-30,5.21312
2023-05-31,4.92228
2023-06-01,4.61269
2023-06-02,4.65959
2023-06-03,0.48785
2023-06-04,0.31897
2023-06-05,4.79407
2023-06-06,0.63483
2023-06-07,6.48591
2023-06-08,6.93936
2023-06-09,6.7611
2023-06-10,0.48472
2023-06-11,0.36588
2023-06-12,5.44453
2023-06-13,5.31944
2023-06-14,5.51959
2023-06-15,5.27879
2023-06-16,5.09741
2023-06-17,0.40654
2023-06-18,0.25017
2023-06-19,4.42818
2023-06-20,5.28817
2023-06-21,4.50949
2023-06-22,4.64709
2023-06-23,4.21865
2023-06-24,0.33774
2023-06-25,0.20639
2023-06-26,4.71588
2023-06-27,5.27253
2023-06-28,4.64709
2023-06-29,4.46258
2023-06-30,4.81596
2023-07-01,0.43156
2023-07-02,0.2189
2023-07-03,5.09741
2023-07-04,5.00985
2023-07-05,4.72527
2023-07-06,4.30622
2023-07-07,3.94971
2023-07-08,0.30021
2023-07-09,0.25643
2023-07-10,4.65959
2023-07-11,4.85348
2023-07-12,5.56337
2023-07-13,6.24824
2023-07-14,5.69159
2023-07-15,0.46908
2023-07-16,0.35337
2023-07-17,5.1881
2023-07-18,4.85348
2023-07-19,5.54773
2023-07-20,7.94008
2023-07-21,6.89245
2023-07-22,0.59417
2023-07-23,0.4941
2023-07-24,6.57347
2023-07-25,6.47653
2023-07-26,7.09259
2023-07-27,6.52969
2023-07-28,6.15442
2023-07-29,0.5973
2023-07-30,0.35025
2023-07-31,5.86358
2023-08-01,6.11376
2023-08-02,5.51333
2023-08-03,5.31006
2023-08-04,5.26315
2023-08-05,0.47221
2023-08-06,0.34087
2023-08-07,4.96606
2023-08-08,4.99734
2023-08-09,4.92541
2023-08-10,4.80657
2023-08-11,5.00985
2023-08-12,0.48472
2023-08-13,0.34712
2023-08-14,4.49072
2023-08-15,0.61919
2023-08-16,4.77843
2023-08-17,5.02235
2023-08-18,6.38583
2023-08-19,0.50974
2023-08-20,0.2877
2023-08-21,6.35456
2023-08-22,5.61028
2023-08-23,4.90977
2023-08-24,4.69399
2023-08-25,4.178
2023-08-26,0.38465
2023-08-27,0.30021
2023-08-28,4.84723
2023-08-29,4.63145
2023-08-30,4.24367
2023-08-31,4.22178
2023-09-01,4.25305
2023-09-02,0.47221
2023-09-03,0.22516
2023-09-04,4.25305
2023-09-05,3.95909
2023-09-06,3.77458
2023-09-07,3.24608
2023-09-08,3.67764
2023-09-09,0.33774
2023-09-10,0.24705
2023-09-11,3.53378
2023-09-12,3.318
2023-09-13,3.58695
2023-09-14,4.0748
2023-09-15,4.7065
2023-09-16,0.43156
2023-09-17,0.25017
2023-09-18,3.89029
2023-09-19,3.21793
2023-09-20,4.12483
2023-09-21,3.76207
2023-09-22,3.12099
2023-09-23,0.29083
2023-09-24,0.2189
2023-09-25,3.16477
2023-09-26,2.85204
2023-09-27,2.44863
2023-09-28,0.25017
2023-09-29,0.20327
2023-09-30,0.13447
2023-10-01,0.16261
2023-10-02,0.3565
2023-10-03,0.20952
2023-10-04,2.88019
2023-10-05,2.76761
2023-10-06,2.67066
2023-10-07,0.31897
2023-10-08,0.17825
2023-10-09,0.29708
2023-10-10,2.81452
2023-10-11,3.23044
2023-10-12,2.98026
2023-10-13,2.69881
2023-10-14,0.31272
2023-10-15,0.1845
2023-10-16,2.8927
2023-10-17,2.88957
2023-10-18,3.10222
2023-10-19,2.91459
2023-10-20,2.81765
2023-10-21,0.34087
2023-10-22,0.22828
2023-10-23,2.82703
2023-10-24,3.39619
2023-10-25,3.51815
2023-10-26,3.60258
2023-10-27,3.47749
2023-10-28,0.3221
2023-10-29,0.27519
2023-10-30,3.18666
2023-10-31,3.00215
2023-11-01,3.43997
2023-11-02,3.48062
2023-11-03,3.45248
2023-11-04,0.30959
2023-11-05,0.23767
2023-11-06,5.77915
2023-11-07,4.82221
2023-11-08,4.43443
2023-11-09,3.98411
2023-11-10,3.53066
2023-11-11,0.35337
2023-11-12,0.25017
2023-11-13,3.59008
2023-11-14,3.33051
2023-11-15,3.94971
2023-11-16,3.41808
2023-11-17,2.9615
2023-11-18,0.25017
2023-11-19,0.20639
2023-11-20,3.26171
2023-11-21,3.38055
2023-11-22,3.11786
2023-11-23,3.71517
2023-11-24,3.37117
2023-11-25,0.37214
2023-11-26,0.21265
2023-11-27,3.30237
2023-11-28,3.38368
2023-11-29,2.9271
2023-11-30,3.29611
2023-12-01,3.51189
2023-12-02,0.31272
2023-12-03,0.2877
2023-12-04,4.69087
2023-12-05,3.77458
2023-12-06,3.87778
2023-12-07,3.44622
2023-12-08,3.53691
2023-12-09,0.35025
2023-12-10,0.29396
2023-12-11,3.50877
2023-12-12,3.72767
2023-12-13,3.44622
2023-12-14,4.4532
2023-12-15,4.47509
2023-12-16,0.48472
2023-12-17,0.36588
2023-12-18,6.21384
2023-12-19,8.46545
2023-12-20,11.4895
2023-12-21,8.96894
2023-12-22,8.17462
2023-12-23,0.78181
2023-12-24,0.53475
2023-12-25,0.61606
2023-12-26,6.17318
2023-12-27,5.99806
2023-12-28,5.84482
2023-12-29,2.64252
2023-12-30,0.4253
2023-12-31,0.35025
2024-01-01,0.26894
2024-01-02,6.61725
2024-01-03,5.5665
2024-01-04,6.26387
2024-01-05,5.69784
2024-01-06,0.55039
2024-01-07,0.35963
2024-01-08,5.10992
2024-01-09,4.92854
2024-01-10,4.63458
2024-01-11,5.09428
2024-01-12,5.67282
2024-01-13,0.53788
2024-01-14,0.4253
2024-01-15,6.15442
2024-01-16,5.61028
2024-01-17,5.09741
2024-01-18,4.69087
2024-01-19,4.32811
2024-01-20,0.38152
2024-01-21,0.27519
2024-01-22,4.11858
2024-01-23,5.14119
2024-01-24,4.66272
2024-01-25,4.36876
2024-01-26,4.15923
2024-01-27,0.40966
2024-01-28,0.26894
2024-01-29,4.47821
2024-01-30,3.90593
2024-01-31,3.5588
2024-02-01,3.63386
2024-02-02,4.47509
2024-02-03,0.47846
2024-02-04,0.37526
2024-02-05,3.65887
2024-02-06,4.14985
2024-02-07,5.20686
2024-02-08,4.13422
2024-02-09,0.40341
2024-02-10,0.24079
2024-02-11,0.23767
2024-02-12,0.33148
2024-02-13,4.13734
2024-02-14,3.43997
2024-02-15,3.53378
2024-02-16,3.44309
2024-02-17,0.42843
2024-02-18,0.27207
2024-02-19,3.87465
2024-02-20,3.79647
2024-02-21,3.66513
2024-02-22,3.8684
2024-02-23,3.6276
2024-02-24,0.42843
2024-02-25,0.22516
2024-02-26,3.5932
2024-02-27,3.4212
2024-02-28,3.17728
2024-02-29,3.2023
2024-03-01,0.43156
2024-03-02,0.34712
2024-03-03,0.21578
2024-03-04,3.20542
2024-03-05,3.24608
2024-03-06,3.21481
2024-03-07,3.25233
2024-03-08,3.4556
2024-03-09,0.35963
2024-03-10,0.29083
2024-03-11,3.13037
2024-03-12,3.25859
2024-03-13,3.19291
2024-03-14,3.79335
2024-03-15,3.35553
2024-03-16,0.37526
2024-03-17,0.22828
2024-03-18,3.57757
2024-03-19,3.01779
2024-03-20,3.58695
