date,모형제작
2020-07-20,34.25925
2020-07-21,34.25925
2020-07-22,32.4074
2020-07-23,23.14814
2020-07-24,27.77777
2020-07-25,13.88888
2020-07-26,12.03703
2020-07-27,28.7037
2020-07-28,36.11111
2020-07-29,21.29629
2020-07-30,28.7037
2020-07-31,32.4074
2020-08-02,4.62962
2020-08-03,31.48148
2020-08-04,27.77777
2020-08-05,27.77777
2020-08-06,35.18518
2020-08-07,34.25925
2020-08-08,5.55555
2020-08-09,14.81481
2020-08-10,28.7037
2020-08-11,32.4074
2020-08-12,27.77777
2020-08-13,37.96296
2020-08-14,25.0
2020-08-15,10.18518
2020-08-17,12.96296
2020-08-18,33.33333
2020-08-19,26.85185
2020-08-20,21.29629
2020-08-21,25.92592
2020-08-22,13.88888
2020-08-23,12.03703
2020-08-24,49.07407
2020-08-25,37.03703
2020-08-26,29.62962
2020-08-27,33.33333
2020-08-28,50.0
2020-08-29,6.48148
2020-08-30,18.51851
2020-08-31,31.48148
2020-09-01,38.88888
2020-09-02,28.7037
2020-09-03,20.37037
2020-09-04,37.03703
2020-09-05,13.88888
2020-09-06,24.07407
2020-09-07,62.03703
2020-09-08,37.96296
2020-09-09,36.11111
2020-09-10,40.74074
2020-09-11,32.4074
2020-09-12,10.18518
2020-09-13,11.11111
2020-09-14,33.33333
2020-09-15,45.37037
2020-09-16,37.96296
2020-09-17,34.25925
2020-09-18,39.81481
2020-09-19,13.88888
2020-09-20,13.88888
2020-09-21,48.14814
2020-09-22,40.74074
2020-09-23,33.33333
2020-09-24,32.4074
2020-09-25,25.0
2020-09-26,14.81481
2020-09-27,11.11111
2020-09-28,27.77777
2020-09-29,32.4074
2020-09-30,10.18518
2020-10-01,11.11111
2020-10-02,4.62962
2020-10-03,6.48148
2020-10-04,10.18518
2020-10-05,48.14814
2020-10-06,30.55555
2020-10-07,37.96296
2020-10-08,37.96296
2020-10-09,9.25925
2020-10-10,11.11111
2020-10-11,10.18518
2020-10-12,25.92592
2020-10-13,35.18518
2020-10-14,36.11111
2020-10-15,44.44444
2020-10-16,27.77777
2020-10-17,11.11111
2020-10-18,7.4074
2020-10-19,35.18518
2020-10-20,50.0
2020-10-21,43.51851
2020-10-22,41.66666
2020-10-23,43.51851
2020-10-24,5.55555
2020-10-25,13.88888
2020-10-26,28.7037
2020-10-27,38.88888
2020-10-28,33.33333
2020-10-29,31.48148
2020-10-30,34.25925
2020-10-31,8.33333
2020-11-01,16.66666
2020-11-02,36.11111
2020-11-03,32.4074
2020-11-04,35.18518
2020-11-05,28.7037
2020-11-06,20.37037
2020-11-07,6.48148
2020-11-08,14.81481
2020-11-09,37.03703
2020-11-10,48.14814
2020-11-11,43.51851
2020-11-12,50.92592
2020-11-13,37.96296
2020-11-14,7.4074
2020-11-15,21.29629
2020-11-16,34.25925
2020-11-17,45.37037
2020-11-18,32.4074
2020-11-19,36.11111
2020-11-20,32.4074
2020-11-21,17.59259
2020-11-22,11.11111
2020-11-23,44.44444
2020-11-24,38.88888
2020-11-25,40.74074
2020-11-26,39.81481
2020-11-27,35.18518
2020-11-28,12.96296
2020-11-29,5.55555
2020-11-30,19.44444
2020-12-01,62.03703
2020-12-02,39.81481
2020-12-03,48.14814
2020-12-04,37.03703
2020-12-05,15.74074
2020-12-06,11.11111
2020-12-07,50.92592
2020-12-08,28.7037
2020-12-09,33.33333
2020-12-10,47.22222
2020-12-11,21.29629
2020-12-12,13.88888
2020-12-13,10.18518
2020-12-14,26.85185
2020-12-15,25.92592
2020-12-16,25.0
2020-12-17,31.48148
2020-12-18,27.77777
2020-12-19,18.51851
2020-12-20,7.4074
2020-12-21,33.33333
2020-12-22,34.25925
2020-12-23,42.59259
2020-12-24,29.62962
2020-12-25,17.59259
2020-12-26,11.11111
2020-12-27,11.11111
2020-12-28,39.81481
2020-12-29,45.37037
2020-12-30,26.85185
2020-12-31,48.14814
2021-01-01,6.48148
2021-01-02,12.96296
2021-01-03,26.85185
2021-01-04,49.07407
2021-01-05,36.11111
2021-01-06,31.48148
2021-01-07,45.37037
2021-01-08,38.88888
2021-01-09,14.81481
2021-01-10,6.48148
2021-01-11,48.14814
2021-01-12,27.77777
2021-01-13,38.88888
2021-01-14,37.03703
2021-01-15,30.55555
2021-01-16,22.22222
2021-01-17,22.22222
2021-01-18,37.96296
2021-01-19,45.37037
2021-01-20,28.7037
2021-01-21,35.18518
2021-01-22,20.37037
2021-01-23,19.44444
2021-01-24,10.18518
2021-01-25,28.7037
2021-01-26,26.85185
2021-01-27,42.59259
2021-01-28,27.77777
2021-01-29,27.77777
2021-01-30,5.55555
2021-01-31,8.33333
2021-02-01,25.92592
2021-02-02,24.07407
2021-02-03,33.33333
2021-02-04,35.18518
2021-02-05,29.62962
2021-02-06,13.88888
2021-02-07,4.62962
2021-02-08,18.51851
2021-02-09,28.7037
2021-02-10,20.37037
2021-02-11,8.33333
2021-02-12,5.55555
2021-02-13,11.11111
2021-02-14,13.88888
2021-02-15,36.11111
2021-02-16,43.51851
2021-02-17,33.33333
2021-02-18,37.96296
2021-02-19,37.96296
2021-02-20,17.59259
2021-02-21,14.81481
2021-02-22,36.11111
2021-02-23,39.81481
2021-02-24,38.88888
2021-02-25,32.4074
2021-02-26,23.14814
2021-02-27,7.4074
2021-02-28,18.51851
2021-03-01,12.96296
2021-03-02,38.88888
2021-03-03,38.88888
2021-03-04,37.03703
2021-03-05,40.74074
2021-03-06,6.48148
2021-03-07,4.62962
2021-03-08,25.0
2021-03-09,41.66666
2021-03-10,40.74074
2021-03-11,45.37037
2021-03-12,30.55555
2021-03-13,4.62962
2021-03-14,14.81481
2021-03-15,53.7037
2021-03-16,48.14814
2021-03-17,30.55555
2021-03-18,37.03703
2021-03-19,20.37037
2021-03-20,26.85185
2021-03-21,8.33333
2021-03-22,32.4074
2021-03-23,31.48148
2021-03-24,41.66666
2021-03-25,27.77777
2021-03-26,46.29629
2021-03-27,11.11111
2021-03-28,16.66666
2021-03-29,39.81481
2021-03-30,39.81481
2021-03-31,26.85185
2021-04-01,37.03703
2021-04-02,45.37037
2021-04-03,12.96296
2021-04-04,20.37037
2021-04-05,43.51851
2021-04-06,36.11111
2021-04-07,34.25925
2021-04-08,37.03703
2021-04-09,37.96296
2021-04-10,4.62962
2021-04-11,13.88888
2021-04-12,47.22222
2021-04-13,30.55555
2021-04-14,37.96296
2021-04-15,29.62962
2021-04-16,43.51851
2021-04-17,25.92592
2021-04-18,21.29629
2021-04-19,36.11111
2021-04-20,32.4074
2021-04-21,50.0
2021-04-22,27.77777
2021-04-23,34.25925
2021-04-24,22.22222
2021-04-25,25.0
2021-04-26,38.88888
2021-04-27,31.48148
2021-04-28,47.22222
2021-04-29,36.11111
2021-04-30,28.7037
2021-05-01,20.37037
2021-05-02,23.14814
2021-05-03,41.66666
2021-05-04,38.88888
2021-05-05,18.51851
2021-05-06,60.18518
2021-05-07,50.0
2021-05-08,10.18518
2021-05-09,12.96296
2021-05-10,46.29629
2021-05-11,65.74074
2021-05-12,40.74074
2021-05-13,50.0
2021-05-14,38.88888
2021-05-15,13.88888
2021-05-16,22.22222
2021-05-17,49.07407
2021-05-18,53.7037
2021-05-19,27.77777
2021-05-20,40.74074
2021-05-21,50.92592
2021-05-22,15.74074
2021-05-23,18.51851
2021-05-24,53.7037
2021-05-25,40.74074
2021-05-26,62.03703
2021-05-27,41.66666
2021-05-28,56.48148
2021-05-29,35.18518
2021-05-30,23.14814
2021-05-31,56.48148
2021-06-01,40.74074
2021-06-02,43.51851
2021-06-03,41.66666
2021-06-04,58.33333
2021-06-05,17.59259
2021-06-06,21.29629
2021-06-07,60.18518
2021-06-08,46.29629
2021-06-09,42.59259
2021-06-10,29.62962
2021-06-11,28.7037
2021-06-12,25.92592
2021-06-13,21.29629
2021-06-14,43.51851
2021-06-15,42.59259
2021-06-16,33.33333
2021-06-17,50.0
2021-06-18,45.37037
2021-06-19,24.07407
2021-06-20,28.7037
2021-06-21,39.81481
2021-06-22,50.92592
2021-06-23,48.14814
2021-06-24,44.44444
2021-06-25,37.96296
2021-06-26,22.22222
2021-06-27,19.44444
2021-06-28,43.51851
2021-06-29,43.51851
2021-06-30,40.74074
2021-07-01,35.18518
2021-07-02,26.85185
2021-07-03,17.59259
2021-07-04,22.22222
2021-07-05,53.7037
2021-07-06,43.51851
2021-07-07,37.96296
2021-07-08,37.03703
2021-07-09,39.81481
2021-07-10,17.59259
2021-07-11,17.59259
2021-07-12,35.18518
2021-07-13,34.25925
2021-07-14,36.11111
2021-07-15,40.74074
2021-07-16,33.33333
2021-07-17,13.88888
2021-07-18,28.7037
2021-07-19,38.88888
2021-07-20,37.96296
2021-07-21,30.55555
2021-07-22,34.25925
2021-07-23,54.62962
2021-07-24,16.66666
2021-07-25,22.22222
2021-07-26,46.29629
2021-07-27,35.18518
2021-07-28,36.11111
2021-07-29,61.11111
2021-07-30,37.03703
2021-07-31,10.18518
2021-08-01,19.44444
2021-08-02,26.85185
2021-08-03,32.4074
2021-08-04,34.25925
2021-08-05,33.33333
2021-08-06,37.03703
2021-08-07,18.51851
2021-08-08,17.59259
2021-08-09,36.11111
2021-08-10,37.96296
2021-08-11,41.66666
2021-08-12,38.88888
2021-08-13,34.25925
2021-08-14,28.7037
2021-08-15,21.29629
2021-08-16,22.22222
2021-08-17,53.7037
2021-08-18,30.55555
2021-08-19,35.18518
2021-08-20,27.77777
2021-08-21,15.74074
2021-08-22,8.33333
2021-08-23,39.81481
2021-08-24,40.74074
2021-08-25,39.81481
2021-08-26,49.07407
2021-08-27,42.59259
2021-08-28,11.11111
2021-08-29,18.51851
2021-08-30,42.59259
2021-08-31,38.88888
2021-09-01,32.4074
2021-09-02,46.29629
2021-09-03,27.77777
2021-09-04,19.44444
2021-09-05,20.37037
2021-09-06,41.66666
2021-09-07,37.03703
2021-09-08,31.48148
2021-09-09,37.96296
2021-09-10,37.03703
2021-09-11,25.0
2021-09-12,26.85185
2021-09-13,46.29629
2021-09-14,51.85185
2021-09-15,36.11111
2021-09-16,47.22222
2021-09-17,37.03703
2021-09-18,10.18518
2021-09-19,19.44444
2021-09-20,21.29629
2021-09-21,8.33333
2021-09-23,37.03703
2021-09-24,37.03703
2021-09-25,18.51851
2021-09-26,21.29629
2021-09-27,31.48148
2021-09-28,36.11111
2021-09-29,52.77777
2021-09-30,42.59259
2021-10-01,37.03703
2021-10-02,14.81481
2021-10-03,12.96296
2021-10-04,19.44444
2021-10-05,54.62962
2021-10-06,49.07407
2021-10-07,36.11111
2021-10-08,50.92592
2021-10-09,25.0
2021-10-10,10.18518
2021-10-11,28.7037
2021-10-12,38.88888
2021-10-13,37.96296
2021-10-14,24.07407
2021-10-15,43.51851
2021-10-16,19.44444
2021-10-17,18.51851
2021-10-18,44.44444
2021-10-19,46.29629
2021-10-20,47.22222
2021-10-21,52.77777
2021-10-22,38.88888
2021-10-24,16.66666
2021-10-25,50.92592
2021-10-26,35.18518
2021-10-27,37.03703
2021-10-28,50.92592
2021-10-29,50.92592
2021-10-30,22.22222
2021-10-31,22.22222
2021-11-01,41.66666
2021-11-02,52.77777
2021-11-03,37.96296
2021-11-04,43.51851
2021-11-05,34.25925
2021-11-06,16.66666
2021-11-07,25.92592
2021-11-08,34.25925
2021-11-09,36.11111
2021-11-10,34.25925
2021-11-11,37.03703
2021-11-12,48.14814
2021-11-13,17.59259
2021-11-14,26.85185
2021-11-15,40.74074
2021-11-16,48.14814
2021-11-17,27.77777
2021-11-18,25.92592
2021-11-19,28.7037
2021-11-20,19.44444
2021-11-21,14.81481
2021-11-22,35.18518
2021-11-23,30.55555
2021-11-24,39.81481
2021-11-25,26.85185
2021-11-26,24.07407
2021-11-27,18.51851
2021-11-28,14.81481
2021-11-29,29.62962
2021-11-30,29.62962
2021-12-01,37.03703
2021-12-02,34.25925
2021-12-03,26.85185
2021-12-04,18.51851
2021-12-05,23.14814
2021-12-06,27.77777
2021-12-07,41.66666
2021-12-08,39.81481
2021-12-09,50.0
2021-12-10,30.55555
2021-12-11,18.51851
2021-12-12,23.14814
2021-12-13,25.0
2021-12-14,24.07407
2021-12-15,37.03703
2021-12-16,26.85185
2021-12-17,19.44444
2021-12-18,17.59259
2021-12-19,17.59259
2021-12-20,36.11111
2021-12-21,30.55555
2021-12-22,23.14814
2021-12-23,29.62962
2021-12-24,29.62962
2021-12-25,17.59259
2021-12-26,15.74074
2021-12-27,25.92592
2021-12-28,35.18518
2021-12-29,21.29629
2021-12-30,26.85185
2021-12-31,24.07407
2022-01-01,12.03703
2022-01-02,19.44444
2022-01-03,23.14814
2022-01-04,32.4074
2022-01-05,37.96296
2022-01-06,35.18518
2022-01-07,29.62962
2022-01-08,15.74074
2022-01-09,21.29629
2022-01-10,29.62962
2022-01-11,25.0
2022-01-12,28.7037
2022-01-13,31.48148
2022-01-14,31.48148
2022-01-15,22.22222
2022-01-16,17.59259
2022-01-17,41.66666
2022-01-18,29.62962
2022-01-19,32.4074
2022-01-20,42.59259
2022-01-21,40.74074
2022-01-22,34.25925
2022-01-23,23.14814
2022-01-24,29.62962
2022-01-25,45.37037
2022-01-26,35.18518
2022-01-27,34.25925
2022-01-28,34.25925
2022-01-29,17.59259
2022-01-30,13.88888
2022-01-31,25.0
2022-02-01,22.22222
2022-02-02,21.29629
2022-02-03,40.74074
2022-02-04,25.92592
2022-02-05,15.74074
2022-02-06,19.44444
2022-02-07,27.77777
2022-02-08,30.55555
2022-02-09,39.81481
2022-02-10,29.62962
2022-02-11,23.14814
2022-02-12,13.88888
2022-02-13,9.25925
2022-02-14,34.25925
2022-02-15,36.11111
2022-02-16,25.92592
2022-02-17,39.81481
2022-02-18,37.96296
2022-02-19,21.29629
2022-02-20,17.59259
2022-02-21,44.44444
2022-02-22,35.18518
2022-02-23,37.96296
2022-02-24,37.96296
2022-02-25,22.22222
2022-02-26,16.66666
2022-02-28,28.7037
2022-03-01,16.66666
2022-03-02,29.62962
2022-03-03,36.11111
2022-03-04,37.03703
2022-03-05,20.37037
2022-03-06,17.59259
2022-03-07,36.11111
2022-03-08,30.55555
2022-03-09,19.44444
2022-03-10,29.62962
2022-03-11,21.29629
2022-03-12,17.59259
2022-03-13,20.37037
2022-03-14,25.0
2022-03-15,34.25925
2022-03-16,39.81481
2022-03-17,38.88888
2022-03-18,46.29629
2022-03-19,29.62962
2022-03-20,26.85185
2022-03-21,29.62962
2022-03-22,45.37037
2022-03-23,45.37037
2022-03-24,35.18518
2022-03-25,39.81481
2022-03-26,26.85185
2022-03-27,22.22222
2022-03-28,44.44444
2022-03-29,48.14814
2022-03-30,49.07407
2022-03-31,54.62962
2022-04-01,40.74074
2022-04-02,27.77777
2022-04-03,20.37037
2022-04-04,47.22222
2022-04-05,36.11111
2022-04-06,38.88888
2022-04-07,57.4074
2022-04-08,42.59259
2022-04-09,14.81481
2022-04-10,16.66666
2022-04-11,35.18518
2022-04-12,37.96296
2022-04-13,40.74074
2022-04-14,34.25925
2022-04-15,33.33333
2022-04-16,27.77777
2022-04-17,21.29629
2022-04-18,37.96296
2022-04-19,35.18518
2022-04-20,50.0
2022-04-21,45.37037
2022-04-22,25.92592
2022-04-23,22.22222
2022-04-24,35.18518
2022-04-25,37.96296
2022-04-26,52.77777
2022-04-27,57.4074
2022-04-28,42.59259
2022-04-29,29.62962
2022-04-30,22.22222
2022-05-01,21.29629
2022-05-02,44.44444
2022-05-03,40.74074
2022-05-04,32.4074
2022-05-05,24.07407
2022-05-06,37.96296
2022-05-07,25.0
2022-05-08,20.37037
2022-05-09,44.44444
2022-05-10,43.51851
2022-05-11,30.55555
2022-05-12,55.55555
2022-05-13,37.96296
2022-05-14,19.44444
2022-05-15,15.74074
2022-05-16,50.0
2022-05-17,33.33333
2022-05-18,37.03703
2022-05-19,46.29629
2022-05-20,31.48148
2022-05-21,18.51851
2022-05-22,13.88888
2022-05-23,27.77777
2022-05-24,38.88888
2022-05-25,30.55555
2022-05-26,38.88888
2022-05-27,30.55555
2022-05-28,16.66666
2022-05-29,23.14814
2022-05-30,47.22222
2022-05-31,48.14814
2022-06-01,30.55555
2022-06-02,41.66666
2022-06-03,44.44444
2022-06-04,30.55555
2022-06-05,22.22222
2022-06-06,21.29629
2022-06-07,28.7037
2022-06-08,50.92592
2022-06-09,50.92592
2022-06-10,39.81481
2022-06-11,12.03703
2022-06-12,25.92592
2022-06-13,55.55555
2022-06-14,65.74074
2022-06-15,51.85185
2022-06-16,45.37037
2022-06-17,39.81481
2022-06-18,30.55555
2022-06-19,29.62962
2022-06-20,46.29629
2022-06-21,30.55555
2022-06-22,47.22222
2022-06-23,38.88888
2022-06-24,33.33333
2022-06-25,17.59259
2022-06-26,27.77777
2022-06-27,43.51851
2022-06-28,46.29629
2022-06-29,37.96296
2022-06-30,41.66666
2022-07-01,27.77777
2022-07-02,21.29629
2022-07-03,27.77777
2022-07-04,47.22222
2022-07-05,45.37037
2022-07-06,29.62962
2022-07-07,41.66666
2022-07-08,37.03703
2022-07-09,18.51851
2022-07-10,17.59259
2022-07-11,31.48148
2022-07-12,37.03703
2022-07-13,33.33333
2022-07-14,32.4074
2022-07-15,46.29629
2022-07-16,17.59259
2022-07-17,14.81481
2022-07-18,54.62962
2022-07-19,50.92592
2022-07-20,55.55555
2022-07-21,41.66666
2022-07-22,30.55555
2022-07-23,24.07407
2022-07-24,31.48148
2022-07-25,44.44444
2022-07-26,52.77777
2022-07-27,34.25925
2022-07-28,25.92592
2022-07-29,44.44444
2022-07-30,18.51851
2022-07-31,13.88888
2022-08-01,35.18518
2022-08-02,36.11111
2022-08-03,42.59259
2022-08-04,44.44444
2022-08-05,25.0
2022-08-06,13.88888
2022-08-07,18.51851
2022-08-08,36.11111
2022-08-09,33.33333
2022-08-10,32.4074
2022-08-11,36.11111
2022-08-12,56.48148
2022-08-13,7.4074
2022-08-14,13.88888
2022-08-15,13.88888
2022-08-16,30.55555
2022-08-17,38.88888
2022-08-18,41.66666
2022-08-19,39.81481
2022-08-20,14.81481
2022-08-21,21.29629
2022-08-22,42.59259
2022-08-23,24.07407
2022-08-24,39.81481
2022-08-25,29.62962
2022-08-26,23.14814
2022-08-27,19.44444
2022-08-28,12.96296
2022-08-29,44.44444
2022-08-30,29.62962
2022-08-31,28.7037
2022-09-01,37.96296
2022-09-02,37.96296
2022-09-03,12.96296
2022-09-04,18.51851
2022-09-05,31.48148
2022-09-06,30.55555
2022-09-07,40.74074
2022-09-08,18.51851
2022-09-09,7.4074
2022-09-10,12.96296
2022-09-11,12.96296
2022-09-12,11.11111
2022-09-13,42.59259
2022-09-14,63.88888
2022-09-15,44.44444
2022-09-16,39.81481
2022-09-17,25.0
2022-09-18,26.85185
2022-09-19,36.11111
2022-09-20,40.74074
2022-09-21,36.11111
2022-09-22,45.37037
2022-09-23,32.4074
2022-09-24,12.96296
2022-09-25,20.37037
2022-09-26,42.59259
2022-09-27,41.66666
2022-09-28,40.74074
2022-09-29,46.29629
2022-09-30,51.85185
2022-10-01,12.03703
2022-10-02,12.96296
2022-10-03,16.66666
2022-10-04,28.7037
2022-10-05,39.81481
2022-10-06,36.11111
2022-10-07,30.55555
2022-10-08,17.59259
2022-10-09,8.33333
2022-10-10,16.66666
2022-10-11,37.03703
2022-10-12,46.29629
2022-10-13,40.74074
2022-10-14,38.88888
2022-10-15,10.18518
2022-10-16,18.51851
2022-10-17,49.07407
2022-10-18,58.33333
2022-10-19,35.18518
2022-10-20,36.11111
2022-10-21,18.51851
2022-10-22,16.66666
2022-10-23,14.81481
2022-10-24,44.44444
2022-10-25,48.14814
2022-10-26,38.88888
2022-10-27,37.03703
2022-10-28,34.25925
2022-10-29,18.51851
2022-10-30,13.88888
2022-10-31,43.51851
2022-11-01,38.88888
2022-11-02,59.25925
2022-11-03,55.55555
2022-11-04,27.77777
2022-11-05,12.96296
2022-11-06,17.59259
2022-11-07,41.66666
2022-11-08,45.37037
2022-11-09,28.7037
2022-11-10,37.03703
2022-11-11,38.88888
2022-11-12,19.44444
2022-11-13,6.48148
2022-11-14,37.96296
2022-11-15,41.66666
2022-11-16,33.33333
2022-11-17,37.96296
2022-11-18,33.33333
2022-11-19,12.96296
2022-11-20,11.11111
2022-11-21,37.96296
2022-11-22,32.4074
2022-11-23,35.18518
2022-11-24,43.51851
2022-11-25,26.85185
2022-11-26,14.81481
2022-11-27,12.03703
2022-11-28,38.88888
2022-11-29,33.33333
2022-11-30,34.25925
2022-12-01,26.85185
2022-12-02,41.66666
2022-12-03,14.81481
2022-12-04,17.59259
2022-12-05,40.74074
2022-12-06,37.96296
2022-12-07,42.59259
2022-12-08,39.81481
2022-12-09,33.33333
2022-12-10,15.74074
2022-12-11,11.11111
2022-12-12,34.25925
2022-12-13,25.92592
2022-12-14,34.25925
2022-12-15,25.92592
2022-12-16,28.7037
2022-12-17,20.37037
2022-12-18,14.81481
2022-12-19,38.88888
2022-12-20,42.59259
2022-12-21,44.44444
2022-12-22,21.29629
2022-12-23,26.85185
2022-12-24,11.11111
2022-12-25,8.33333
2022-12-26,25.92592
2022-12-27,35.18518
2022-12-28,43.51851
2022-12-29,23.14814
2022-12-30,19.44444
2022-12-31,17.59259
2023-01-01,12.96296
2023-01-02,20.37037
2023-01-03,32.4074
2023-01-04,37.96296
2023-01-05,42.59259
2023-01-06,34.25925
2023-01-07,9.25925
2023-01-08,4.62962
2023-01-09,23.14814
2023-01-10,32.4074
2023-01-11,45.37037
2023-01-12,42.59259
2023-01-13,37.03703
2023-01-14,14.81481
2023-01-15,8.33333
2023-01-16,35.18518
2023-01-17,29.62962
2023-01-18,30.55555
2023-01-19,36.11111
2023-01-20,14.81481
2023-01-21,11.11111
2023-01-22,10.18518
2023-01-23,9.25925
2023-01-24,9.25925
2023-01-25,33.33333
2023-01-26,29.62962
2023-01-27,39.81481
2023-01-28,14.81481
2023-01-29,4.62962
2023-01-30,31.48148
2023-01-31,29.62962
2023-02-01,43.51851
2023-02-02,35.18518
2023-02-03,39.81481
2023-02-04,18.51851
2023-02-05,21.29629
2023-02-06,34.25925
2023-02-07,27.77777
2023-02-08,39.81481
2023-02-09,31.48148
2023-02-10,46.29629
2023-02-11,22.22222
2023-02-12,14.81481
2023-02-13,39.81481
2023-02-14,33.33333
2023-02-15,32.4074
2023-02-16,40.74074
2023-02-17,25.0
2023-02-18,17.59259
2023-02-19,11.11111
2023-02-20,36.11111
2023-02-21,40.74074
2023-02-22,55.55555
2023-02-23,32.4074
2023-02-24,38.88888
2023-02-25,13.88888
2023-02-26,26.85185
2023-02-27,33.33333
2023-02-28,38.88888
2023-03-01,20.37037
2023-03-02,29.62962
2023-03-03,41.66666
2023-03-04,14.81481
2023-03-05,20.37037
2023-03-06,48.14814
2023-03-07,42.59259
2023-03-08,42.59259
2023-03-09,54.62962
2023-03-10,30.55555
2023-03-11,17.59259
2023-03-12,19.44444
2023-03-13,39.81481
2023-03-14,42.59259
2023-03-15,41.66666
2023-03-16,56.48148
2023-03-17,25.92592
2023-03-18,14.81481
2023-03-19,12.96296
2023-03-20,50.0
2023-03-21,56.48148
2023-03-22,42.59259
2023-03-23,50.92592
2023-03-24,41.66666
2023-03-25,10.18518
2023-03-26,16.66666
2023-03-27,33.33333
2023-03-28,46.29629
2023-03-29,37.96296
2023-03-30,50.92592
2023-03-31,42.59259
2023-04-01,24.07407
2023-04-02,20.37037
2023-04-03,48.14814
2023-04-04,46.29629
2023-04-05,58.33333
2023-04-06,60.18518
2023-04-07,49.07407
2023-04-08,30.55555
2023-04-09,29.62962
2023-04-10,46.29629
2023-04-11,44.44444
2023-04-12,53.7037
2023-04-13,55.55555
2023-04-14,48.14814
2023-04-15,17.59259
2023-04-16,31.48148
2023-04-17,41.66666
2023-04-18,48.14814
2023-04-19,42.59259
2023-04-20,47.22222
2023-04-21,33.33333
2023-04-22,16.66666
2023-04-23,12.96296
2023-04-24,48.14814
2023-04-25,42.59259
2023-04-26,40.74074
2023-04-27,37.03703
2023-04-28,38.88888
2023-04-29,13.88888
2023-04-30,13.88888
2023-05-01,27.77777
2023-05-02,37.96296
2023-05-03,47.22222
2023-05-04,59.25925
2023-05-05,13.88888
2023-05-06,15.74074
2023-05-07,19.44444
2023-05-08,28.7037
2023-05-09,34.25925
2023-05-10,46.29629
2023-05-11,47.22222
2023-05-12,31.48148
2023-05-13,15.74074
2023-05-14,14.81481
2023-05-15,40.74074
2023-05-16,45.37037
2023-05-17,36.11111
2023-05-18,32.4074
2023-05-19,34.25925
2023-05-20,25.92592
2023-05-21,9.25925
2023-05-22,31.48148
2023-05-23,43.51851
2023-05-24,32.4074
2023-05-25,43.51851
2023-05-26,28.7037
2023-05-27,9.25925
2023-05-28,21.29629
2023-05-29,27.77777
2023-05-30,35.18518
2023-05-31,38.88888
2023-06-01,34.25925
2023-06-02,43.51851
2023-06-03,7.4074
2023-06-04,23.14814
2023-06-05,25.92592
