date,명의신탁
2021-01-14,7.34299
2021-01-15,6.03864
2021-01-16,5.94202
2021-01-17,6.23188
2021-01-18,8.40579
2021-01-19,7.24637
2021-01-20,7.24637
2021-01-21,7.24637
2021-01-22,6.81159
2021-01-23,4.00966
2021-01-24,4.54106
2021-01-25,7.14975
2021-01-26,6.23188
2021-01-27,6.66666
2021-01-28,7.10144
2021-01-29,6.23188
2021-01-30,4.29951
2021-01-31,4.2512
2021-02-01,5.41062
2021-02-02,7.43961
2021-02-03,6.71497
2021-02-04,7.63285
2021-02-05,7.10144
2021-02-06,5.314
2021-02-07,4.73429
2021-02-08,7.58454
2021-02-09,8.64734
2021-02-10,6.08695
2021-02-11,4.15458
2021-02-12,3.42995
2021-02-13,3.96135
2021-02-14,5.36231
2021-02-15,8.21256
2021-02-16,8.4541
2021-02-17,8.9855
2021-02-18,16.13526
2021-02-19,11.73913
2021-02-20,6.18357
2021-02-21,5.02415
2021-02-22,9.42028
2021-02-23,10.0
2021-02-24,9.66183
2021-02-25,10.62801
2021-02-26,7.87439
2021-02-27,5.16908
2021-02-28,5.2657
2021-03-01,6.08695
2021-03-02,8.40579
2021-03-03,7.82608
2021-03-04,8.50241
2021-03-05,7.14975
2021-03-06,5.70048
2021-03-07,5.65217
2021-03-08,8.84057
2021-03-09,9.71014
2021-03-10,9.08212
2021-03-11,8.84057
2021-03-12,9.75845
2021-03-13,5.70048
2021-03-14,5.12077
2021-03-15,8.35748
2021-03-16,8.84057
2021-03-17,8.93719
2021-03-18,8.69565
2021-03-19,7.58454
2021-03-20,4.2512
2021-03-21,5.02415
2021-03-22,10.96618
2021-03-23,9.5169
2021-03-24,9.13043
2021-03-25,8.01932
2021-03-26,7.58454
2021-03-27,5.55555
2021-03-28,5.65217
2021-03-29,8.79227
2021-03-30,8.59903
2021-03-31,11.0628
2021-04-01,11.15942
2021-04-02,7.43961
2021-04-03,6.13526
2021-04-04,5.89371
2021-04-05,10.24154
2021-04-06,10.43478
2021-04-07,9.80676
2021-04-08,8.4541
2021-04-09,6.37681
2021-04-10,4.54106
2021-04-11,5.16908
2021-04-12,9.13043
2021-04-13,11.83574
2021-04-14,8.9855
2021-04-15,10.43478
2021-04-16,8.93719
2021-04-17,5.94202
2021-04-18,5.21739
2021-04-19,13.33333
2021-04-20,11.44927
2021-04-21,10.72463
2021-04-22,10.5314
2021-04-23,8.74396
2021-04-24,5.314
2021-04-25,5.41062
2021-04-26,8.79227
2021-04-27,10.28985
2021-04-28,9.08212
2021-04-29,9.03381
2021-04-30,7.14975
2021-05-01,4.68599
2021-05-02,4.87922
2021-05-03,7.10144
2021-05-04,8.16425
2021-05-05,5.07246
2021-05-06,7.05314
2021-05-07,6.57004
2021-05-08,3.86473
2021-05-09,4.44444
2021-05-10,8.35748
2021-05-11,8.01932
2021-05-12,7.10144
2021-05-13,7.29468
2021-05-14,6.61835
2021-05-15,5.41062
2021-05-16,4.58937
2021-05-17,8.21256
2021-05-18,7.97101
2021-05-19,4.92753
2021-05-20,7.05314
2021-05-21,7.77777
2021-05-22,4.7826
2021-05-23,5.07246
2021-05-24,7.58454
2021-05-25,8.26086
2021-05-26,7.48792
2021-05-27,9.17874
2021-05-28,7.58454
2021-05-29,5.314
2021-05-30,4.29951
2021-05-31,7.48792
2021-06-01,7.19806
2021-06-02,8.06763
2021-06-03,9.46859
2021-06-04,8.06763
2021-06-05,5.55555
2021-06-06,5.89371
2021-06-07,12.51207
2021-06-08,100.0
2021-06-09,45.41062
2021-06-10,36.42512
2021-06-11,17.10144
2021-06-12,9.71014
2021-06-13,7.68115
2021-06-14,14.15458
2021-06-15,12.07729
2021-06-16,12.22222
2021-06-17,10.86956
2021-06-18,10.28985
2021-06-19,6.13526
2021-06-20,5.36231
2021-06-21,7.87439
2021-06-22,8.69565
2021-06-23,8.55072
2021-06-24,7.29468
2021-06-25,7.77777
2021-06-26,3.76811
2021-06-27,5.21739
2021-06-28,7.77777
2021-06-29,7.87439
2021-06-30,7.19806
2021-07-01,7.68115
2021-07-02,7.43961
2021-07-03,5.50724
2021-07-04,5.50724
2021-07-05,17.58454
2021-07-06,9.80676
2021-07-07,8.79227
2021-07-08,10.28985
2021-07-09,8.55072
2021-07-10,7.19806
2021-07-11,8.30917
2021-07-12,9.17874
2021-07-13,9.66183
2021-07-14,8.93719
2021-07-15,9.90338
2021-07-16,8.16425
2021-07-17,6.57004
2021-07-18,6.18357
2021-07-19,9.17874
2021-07-20,8.88888
2021-07-21,8.55072
2021-07-22,8.84057
2021-07-23,7.97101
2021-07-24,5.36231
2021-07-25,5.74879
2021-07-26,7.3913
2021-07-27,8.30917
2021-07-28,7.63285
2021-07-29,8.64734
2021-07-30,7.14975
2021-07-31,5.21739
2021-08-01,4.87922
2021-08-02,7.87439
2021-08-03,7.43961
2021-08-04,8.50241
2021-08-05,7.34299
2021-08-06,7.63285
2021-08-07,3.96135
2021-08-08,5.60386
2021-08-09,7.68115
2021-08-10,10.43478
2021-08-11,9.75845
2021-08-12,8.64734
2021-08-13,7.3913
2021-08-14,6.57004
2021-08-15,4.92753
2021-08-16,7.9227
2021-08-17,8.64734
2021-08-18,10.33816
2021-08-19,8.9855
2021-08-20,9.37198
2021-08-21,5.65217
2021-08-22,6.52173
2021-08-23,13.04347
2021-08-24,25.07246
2021-08-25,14.44444
2021-08-26,10.96618
2021-08-27,10.09661
2021-08-28,6.61835
2021-08-29,7.10144
2021-08-30,10.43478
2021-08-31,10.77294
2021-09-01,12.02898
2021-09-02,10.67632
2021-09-03,9.37198
2021-09-04,7.97101
2021-09-05,7.82608
2021-09-06,10.57971
2021-09-07,10.91787
2021-09-08,10.91787
2021-09-09,8.93719
2021-09-10,10.82125
2021-09-11,6.37681
2021-09-12,6.47342
2021-09-13,10.67632
2021-09-14,11.11111
2021-09-15,10.86956
2021-09-16,8.69565
2021-09-17,7.53623
2021-09-18,5.99033
2021-09-19,4.44444
2021-09-20,4.68599
2021-09-21,6.03864
2021-09-22,6.18357
2021-09-23,9.22705
2021-09-24,9.75845
2021-09-25,5.2657
2021-09-26,4.87922
2021-09-27,10.5314
2021-09-28,11.69082
2021-09-29,11.15942
2021-09-30,12.17391
2021-10-01,9.27536
2021-10-02,6.3285
2021-10-03,7.34299
2021-10-04,8.06763
2021-10-05,11.54589
2021-10-06,11.88405
2021-10-07,10.33816
2021-10-08,9.90338
2021-10-09,6.8599
2021-10-10,7.53623
2021-10-11,8.16425
2021-10-12,12.51207
2021-10-13,12.89855
2021-10-14,11.69082
2021-10-15,10.43478
2021-10-16,7.53623
2021-10-17,7.97101
2021-10-18,10.28985
2021-10-19,11.25603
2021-10-20,9.71014
2021-10-21,11.64251
2021-10-22,9.37198
2021-10-23,7.19806
2021-10-24,8.35748
2021-10-25,12.22222
2021-10-26,13.38164
2021-10-27,13.04347
2021-10-28,13.04347
2021-10-29,13.91304
2021-10-30,6.95652
2021-10-31,4.2512
2021-11-01,8.16425
2021-11-02,9.42028
2021-11-03,8.06763
2021-11-04,9.03381
2021-11-05,7.53623
2021-11-06,4.7826
2021-11-07,4.87922
2021-11-08,7.9227
2021-11-09,8.21256
2021-11-10,11.88405
2021-11-11,10.0483
2021-11-12,6.8599
2021-11-13,3.86473
2021-11-14,4.34782
2021-11-15,9.32367
2021-11-16,7.3913
2021-11-17,9.22705
2021-11-18,10.38647
2021-11-19,7.14975
2021-11-20,5.41062
2021-11-21,4.7826
2021-11-22,8.84057
2021-11-23,8.59903
2021-11-24,9.17874
2021-11-25,10.77294
2021-11-26,8.50241
2021-11-27,5.2657
2021-11-28,4.58937
2021-11-29,7.82608
2021-11-30,10.0
2021-12-01,7.58454
2021-12-02,8.74396
2021-12-03,6.28019
2021-12-04,5.16908
2021-12-05,4.87922
2021-12-06,6.8599
2021-12-07,8.16425
2021-12-08,8.26086
2021-12-09,8.74396
2021-12-10,8.26086
2021-12-11,5.41062
2021-12-12,4.87922
2021-12-13,9.85507
2021-12-14,9.42028
2021-12-15,9.75845
2021-12-16,8.69565
2021-12-17,7.10144
2021-12-18,3.96135
2021-12-19,4.44444
2021-12-20,6.81159
2021-12-21,7.72946
2021-12-22,6.71497
2021-12-23,8.21256
2021-12-24,5.74879
2021-12-25,3.7198
2021-12-26,3.52657
2021-12-27,7.43961
2021-12-28,6.95652
2021-12-29,7.10144
2021-12-30,5.70048
2021-12-31,5.70048
2022-01-01,4.2512
2022-01-02,3.57487
2022-01-03,7.3913
2022-01-04,7.53623
2022-01-05,5.94202
2022-01-06,7.53623
2022-01-07,5.70048
2022-01-08,3.76811
2022-01-09,4.00966
2022-01-10,6.57004
2022-01-11,8.11594
2022-01-12,7.97101
2022-01-13,7.05314
2022-01-14,7.00483
2022-01-15,8.50241
2022-01-16,4.29951
2022-01-17,6.8599
2022-01-18,6.90821
2022-01-19,7.68115
2022-01-20,7.24637
2022-01-21,6.81159
2022-01-22,4.44444
2022-01-23,3.86473
2022-01-24,6.57004
2022-01-25,7.00483
2022-01-26,6.42512
2022-01-27,6.3285
2022-01-28,5.99033
2022-01-29,4.29951
2022-01-30,3.23671
2022-01-31,2.85024
2022-02-01,2.51207
2022-02-02,3.67149
2022-02-03,12.17391
2022-02-04,8.93719
2022-02-05,5.45893
2022-02-06,5.02415
2022-02-07,7.82608
2022-02-08,7.68115
2022-02-09,7.00483
2022-02-10,7.77777
2022-02-11,7.10144
2022-02-12,4.92753
2022-02-13,4.20289
2022-02-14,8.4541
2022-02-15,8.26086
2022-02-16,8.30917
2022-02-17,7.34299
2022-02-18,7.19806
2022-02-19,5.45893
2022-02-20,4.97584
2022-02-21,8.06763
2022-02-22,7.82608
2022-02-23,8.21256
2022-02-24,7.9227
2022-02-25,6.66666
2022-02-26,4.39613
2022-02-27,4.44444
2022-02-28,7.24637
2022-03-01,7.72946
2022-03-02,15.12077
2022-03-03,13.57487
2022-03-04,7.24637
2022-03-05,3.81642
2022-03-06,14.54106
2022-03-07,9.37198
2022-03-08,7.77777
2022-03-09,4.2512
2022-03-10,6.8599
2022-03-11,7.53623
2022-03-12,6.13526
2022-03-13,6.3285
2022-03-14,9.75845
2022-03-15,10.48309
2022-03-16,10.14492
2022-03-17,10.28985
2022-03-18,8.26086
2022-03-19,4.92753
2022-03-20,5.36231
2022-03-21,8.16425
2022-03-22,7.72946
2022-03-23,9.85507
2022-03-24,9.75845
2022-03-25,8.59903
2022-03-26,6.61835
2022-03-27,8.30917
2022-03-28,8.4541
2022-03-29,10.48309
2022-03-30,9.22705
2022-03-31,9.13043
2022-04-01,8.84057
2022-04-02,5.314
2022-04-03,6.37681
2022-04-04,7.29468
2022-04-05,9.46859
2022-04-06,9.61352
2022-04-07,9.08212
2022-04-08,7.77777
2022-04-09,5.60386
2022-04-10,4.97584
2022-04-11,7.87439
2022-04-12,8.55072
2022-04-13,9.37198
2022-04-14,8.9855
2022-04-15,8.9855
2022-04-16,6.08695
2022-04-17,5.41062
2022-04-18,9.85507
2022-04-19,10.24154
2022-04-20,8.30917
2022-04-21,10.62801
2022-04-22,7.72946
2022-04-23,4.54106
2022-04-24,6.42512
2022-04-25,7.9227
2022-04-26,9.66183
2022-04-27,9.32367
2022-04-28,8.74396
2022-04-29,7.10144
2022-04-30,5.12077
2022-05-01,4.92753
2022-05-02,7.34299
2022-05-03,8.30917
2022-05-04,7.53623
2022-05-05,5.74879
2022-05-06,7.63285
2022-05-07,4.7826
2022-05-08,4.44444
2022-05-09,8.35748
2022-05-10,8.35748
2022-05-11,8.11594
2022-05-12,9.37198
2022-05-13,8.06763
2022-05-14,4.44444
2022-05-15,5.16908
2022-05-16,9.66183
2022-05-17,8.35748
2022-05-18,8.74396
2022-05-19,9.32367
2022-05-20,6.47342
2022-05-21,4.29951
2022-05-22,4.68599
2022-05-23,7.43961
2022-05-24,8.01932
2022-05-25,7.3913
2022-05-26,9.03381
2022-05-27,6.57004
2022-05-28,5.12077
2022-05-29,4.15458
2022-05-30,8.55072
2022-05-31,8.50241
2022-06-01,5.314
2022-06-02,8.64734
2022-06-03,9.46859
2022-06-04,7.34299
2022-06-05,4.7826
2022-06-06,5.89371
2022-06-07,8.4541
2022-06-08,20.0
2022-06-09,14.05797
2022-06-10,8.88888
2022-06-11,6.08695
2022-06-12,6.42512
2022-06-13,9.80676
2022-06-14,9.37198
2022-06-15,9.80676
2022-06-16,9.22705
2022-06-17,7.97101
2022-06-18,5.02415
2022-06-19,5.12077
2022-06-20,7.14975
2022-06-21,10.0483
2022-06-22,8.40579
2022-06-23,8.93719
2022-06-24,8.16425
2022-06-25,5.16908
2022-06-26,4.34782
2022-06-27,7.29468
2022-06-28,9.66183
2022-06-29,9.90338
2022-06-30,6.76328
2022-07-01,7.29468
2022-07-02,4.39613
2022-07-03,4.10628
2022-07-04,6.57004
2022-07-05,7.77777
2022-07-06,8.16425
2022-07-07,7.72946
2022-07-08,6.47342
2022-07-09,5.16908
2022-07-10,3.86473
2022-07-11,7.34299
2022-07-12,11.54589
2022-07-13,10.09661
2022-07-14,8.59903
2022-07-15,6.81159
2022-07-16,4.68599
2022-07-17,4.97584
2022-07-18,7.87439
2022-07-19,8.30917
2022-07-20,7.43961
2022-07-21,8.35748
2022-07-22,7.77777
2022-07-23,4.7826
2022-07-24,3.91304
2022-07-25,7.63285
2022-07-26,9.71014
2022-07-27,8.26086
2022-07-28,6.76328
2022-07-29,7.19806
2022-07-30,5.21739
2022-07-31,3.67149
2022-08-01,8.16425
2022-08-02,7.05314
2022-08-03,7.87439
2022-08-04,8.35748
2022-08-05,8.06763
2022-08-06,4.58937
2022-08-07,5.89371
2022-08-08,7.29468
2022-08-09,9.22705
2022-08-10,9.08212
2022-08-11,9.27536
2022-08-12,8.55072
2022-08-13,5.02415
2022-08-14,5.60386
2022-08-15,4.92753
2022-08-16,9.80676
2022-08-17,8.59903
2022-08-18,8.4541
2022-08-19,8.40579
2022-08-20,5.60386
2022-08-21,4.7826
2022-08-22,8.79227
2022-08-23,9.03381
2022-08-24,9.80676
2022-08-25,9.5169
2022-08-26,6.76328
2022-08-27,4.92753
2022-08-28,4.20289
2022-08-29,9.37198
2022-08-30,9.46859
2022-08-31,9.5169
2022-09-01,7.58454
2022-09-02,7.43961
2022-09-03,6.13526
2022-09-04,5.60386
2022-09-05,7.00483
2022-09-06,8.11594
2022-09-07,7.63285
2022-09-08,6.71497
2022-09-09,3.57487
2022-09-10,4.15458
2022-09-11,3.62318
2022-09-12,5.65217
2022-09-13,10.24154
2022-09-14,10.0
2022-09-15,11.25603
2022-09-16,10.14492
2022-09-17,6.61835
2022-09-18,4.68599
2022-09-19,10.77294
2022-09-20,9.27536
2022-09-21,10.38647
2022-09-22,9.71014
2022-09-23,7.77777
2022-09-24,5.314
2022-09-25,5.45893
2022-09-26,9.90338
2022-09-27,9.56521
2022-09-28,8.21256
2022-09-29,8.11594
2022-09-30,8.50241
2022-10-01,4.7826
2022-10-02,6.28019
2022-10-03,7.00483
2022-10-04,9.85507
2022-10-05,10.24154
2022-10-06,9.08212
2022-10-07,8.06763
2022-10-08,4.97584
2022-10-09,5.70048
2022-10-10,8.50241
2022-10-11,10.38647
2022-10-12,11.35265
2022-10-13,12.07729
2022-10-14,9.90338
2022-10-15,7.3913
2022-10-16,6.37681
2022-10-17,10.5314
2022-10-18,12.80193
2022-10-19,12.27053
2022-10-20,11.98067
2022-10-21,11.35265
2022-10-22,8.50241
2022-10-23,8.06763
2022-10-24,11.11111
2022-10-25,12.02898
2022-10-26,10.09661
2022-10-27,10.43478
2022-10-28,14.2512
2022-10-29,5.16908
2022-10-30,3.09178
2022-10-31,6.08695
2022-11-01,6.66666
2022-11-02,7.34299
2022-11-03,8.16425
2022-11-04,6.42512
2022-11-05,4.49275
2022-11-06,3.76811
2022-11-07,8.06763
2022-11-08,9.66183
2022-11-09,8.16425
2022-11-10,6.90821
2022-11-11,7.19806
2022-11-12,4.34782
2022-11-13,3.81642
2022-11-14,8.06763
2022-11-15,9.66183
2022-11-16,8.79227
2022-11-17,13.62318
2022-11-18,11.78743
2022-11-19,4.05797
2022-11-20,4.29951
2022-11-21,8.06763
2022-11-22,9.37198
2022-11-23,7.87439
2022-11-24,7.9227
2022-11-25,8.74396
2022-11-26,4.49275
2022-11-27,4.39613
2022-11-28,7.05314
2022-11-29,8.06763
2022-11-30,7.48792
2022-12-01,8.55072
2022-12-02,6.90821
2022-12-03,4.34782
2022-12-04,5.07246
2022-12-05,7.58454
2022-12-06,8.06763
2022-12-07,7.53623
2022-12-08,7.3913
2022-12-09,6.52173
2022-12-10,4.54106
2022-12-11,4.20289
2022-12-12,8.01932
2022-12-13,9.22705
2022-12-14,7.14975
2022-12-15,6.8599
2022-12-16,9.32367
2022-12-17,5.50724
2022-12-18,5.02415
2022-12-19,7.29468
2022-12-20,8.40579
2022-12-21,11.01449
2022-12-22,8.55072
2022-12-23,6.57004
2022-12-24,4.00966
2022-12-25,3.23671
2022-12-26,7.53623
2022-12-27,7.9227
2022-12-28,5.65217
2022-12-29,8.9855
2022-12-30,6.42512
2022-12-31,2.94685
2023-01-01,2.46376
2023-01-02,7.43961
2023-01-03,33.23671
2023-01-04,12.60869
2023-01-05,10.43478
2023-01-06,7.9227
2023-01-07,6.57004
2023-01-08,7.87439
2023-01-09,10.91787
2023-01-10,15.94202
2023-01-11,14.73429
2023-01-12,15.70048
2023-01-13,10.57971
2023-01-14,7.58454
2023-01-15,6.18357
2023-01-16,7.72946
2023-01-17,9.42028
2023-01-18,8.4541
2023-01-19,8.84057
2023-01-20,7.29468
2023-01-21,4.10628
2023-01-22,4.20289
2023-01-23,3.67149
2023-01-24,5.02415
2023-01-25,7.58454
2023-01-26,9.56521
2023-01-27,7.3913
2023-01-28,5.36231
2023-01-29,6.42512
2023-01-30,9.56521
2023-01-31,9.66183
2023-02-01,11.78743
2023-02-02,9.95169
2023-02-03,8.79227
2023-02-04,4.49275
2023-02-05,4.05797
2023-02-06,10.33816
2023-02-07,9.08212
2023-02-08,9.17874
2023-02-09,8.35748
2023-02-10,9.03381
2023-02-11,5.12077
2023-02-12,4.97584
2023-02-13,9.37198
2023-02-14,9.03381
2023-02-15,9.27536
2023-02-16,7.68115
2023-02-17,5.89371
2023-02-18,4.49275
2023-02-19,4.73429
2023-02-20,9.37198
2023-02-21,7.77777
2023-02-22,8.06763
2023-02-23,17.10144
2023-02-24,12.41545
2023-02-25,6.42512
2023-02-26,5.55555
2023-02-27,8.74396
2023-02-28,7.14975
2023-03-01,6.18357
2023-03-02,8.55072
2023-03-03,6.18357
2023-03-04,5.41062
2023-03-05,4.83091
2023-03-06,8.84057
2023-03-07,10.5314
2023-03-08,9.42028
2023-03-09,7.63285
2023-03-10,9.95169
2023-03-11,6.52173
2023-03-12,6.42512
2023-03-13,11.40096
2023-03-14,12.1256
2023-03-15,9.85507
2023-03-16,11.15942
2023-03-17,10.57971
2023-03-18,6.42512
2023-03-19,5.02415
2023-03-20,9.13043
2023-03-21,10.62801
2023-03-22,9.13043
2023-03-23,9.80676
2023-03-24,9.85507
2023-03-25,4.34782
2023-03-26,5.02415
2023-03-27,9.13043
2023-03-28,9.61352
2023-03-29,9.5169
2023-03-30,10.38647
2023-03-31,9.61352
2023-04-01,4.58937
2023-04-02,5.94202
2023-04-03,10.09661
2023-04-04,10.09661
2023-04-05,11.20772
2023-04-06,11.35265
2023-04-07,11.35265
2023-04-08,5.16908
2023-04-09,6.08695
2023-04-10,10.43478
2023-04-11,11.30434
2023-04-12,11.73913
2023-04-13,9.71014
2023-04-14,8.88888
2023-04-15,5.50724
2023-04-16,5.21739
2023-04-17,10.0483
2023-04-18,11.25603
2023-04-19,10.09661
2023-04-20,10.38647
2023-04-21,9.71014
2023-04-22,5.50724
2023-04-23,5.50724
2023-04-24,10.5314
2023-04-25,10.82125
2023-04-26,9.71014
2023-04-27,9.08212
2023-04-28,8.06763
2023-04-29,4.97584
2023-04-30,4.29951
2023-05-01,6.37681
2023-05-02,8.35748
2023-05-03,8.30917
2023-05-04,7.72946
2023-05-05,3.81642
2023-05-06,3.47826
2023-05-07,4.49275
2023-05-08,7.63285
2023-05-09,9.85507
2023-05-10,9.37198
2023-05-11,8.59903
2023-05-12,7.29468
2023-05-13,4.97584
2023-05-14,4.54106
2023-05-15,8.64734
2023-05-16,10.0
2023-05-17,9.08212
2023-05-18,9.61352
2023-05-19,10.5314
2023-05-20,4.05797
2023-05-21,4.58937
2023-05-22,10.48309
2023-05-23,9.71014
2023-05-24,9.42028
2023-05-25,9.13043
2023-05-26,8.69565
2023-05-27,4.63768
2023-05-28,5.16908
2023-05-29,5.60386
