date,DGB생명
2020-12-23,39.75535
2020-12-24,39.01266
2020-12-25,13.19353
2020-12-26,13.9799
2020-12-27,15.07208
2020-12-28,63.128
2020-12-29,51.33245
2020-12-30,50.93927
2020-12-31,47.96854
2021-01-01,15.77107
2021-01-02,14.02359
2021-01-03,17.47487
2021-01-04,60.15727
2021-01-05,51.41983
2021-01-06,48.92966
2021-01-07,41.06596
2021-01-08,40.45434
2021-01-09,17.038
2021-01-10,15.29051
2021-01-11,53.73525
2021-01-12,44.692
2021-01-13,46.70161
2021-01-14,47.61904
2021-01-15,49.54128
2021-01-16,18.56705
2021-01-17,18.21756
2021-01-18,54.56531
2021-01-19,53.211
2021-01-20,51.11402
2021-01-21,51.20139
2021-01-22,52.68676
2021-01-23,25.99388
2021-01-24,20.18348
2021-01-25,63.08431
2021-01-26,62.34163
2021-01-27,60.33202
2021-01-28,56.83704
2021-01-29,53.03626
2021-01-30,18.34862
2021-01-31,17.82437
2021-02-01,59.7204
2021-02-02,52.24989
2021-02-03,46.83267
2021-02-04,43.51245
2021-02-05,44.692
2021-02-06,17.3875
2021-02-07,17.30013
2021-02-08,54.82743
2021-02-09,46.0463
2021-02-10,40.80384
2021-02-11,10.61598
2021-02-12,11.00917
2021-02-13,14.85364
2021-02-14,15.11577
2021-02-15,58.19134
2021-02-16,50.28396
2021-02-17,51.72564
2021-02-18,46.65792
2021-02-19,49.06072
2021-02-20,17.16906
2021-02-21,18.0865
2021-02-22,49.06072
2021-02-23,42.24552
2021-02-24,44.95412
2021-02-25,49.23547
2021-02-26,45.78418
2021-02-27,14.37308
2021-02-28,12.88772
2021-03-01,14.59152
2021-03-02,53.77894
2021-03-03,38.75054
2021-03-04,38.00786
2021-03-05,35.64875
2021-03-06,12.66928
2021-03-07,12.49453
2021-03-08,35.69244
2021-03-09,36.91568
2021-03-10,37.39624
2021-03-11,35.34294
2021-03-12,29.40148
2021-03-13,11.00917
2021-03-14,11.53342
2021-03-15,33.50808
2021-03-16,35.86719
2021-03-17,34.51288
2021-03-18,32.50327
2021-03-19,31.45478
2021-03-20,13.19353
2021-03-21,10.92179
2021-03-22,29.6636
2021-03-23,23.59108
2021-03-24,25.20751
2021-03-25,19.39711
2021-03-26,15.15945
2021-03-27,5.46089
2021-03-28,3.88816
2021-03-29,15.77107
2021-03-30,13.84884
2021-03-31,11.83923
2021-04-01,9.34906
2021-04-02,8.60637
2021-04-03,3.27653
2021-04-04,2.88335
2021-04-05,9.61118
2021-04-06,11.70816
2021-04-07,9.65487
2021-04-08,8.78112
2021-04-09,8.82481
2021-04-10,2.88335
2021-04-11,2.57754
2021-04-12,10.31017
2021-04-13,8.519
2021-04-14,9.17431
2021-04-15,7.90738
2021-04-16,8.8685
2021-04-17,3.14547
2021-04-18,2.92704
2021-04-19,9.04325
2021-04-20,10.26649
2021-04-21,8.60637
2021-04-22,7.64525
2021-04-23,8.08213
2021-04-24,2.79598
2021-04-25,2.14067
2021-04-26,8.519
2021-04-27,9.43643
2021-04-28,8.25688
2021-04-29,9.13062
2021-04-30,8.12581
2021-05-01,5.41721
2021-05-02,3.49497
2021-05-03,13.49934
2021-05-04,9.78593
2021-05-05,3.71341
2021-05-06,8.60637
2021-05-07,9.48012
2021-05-08,3.58235
2021-05-09,5.81039
2021-05-10,10.61598
2021-05-11,11.31498
2021-05-12,10.17911
2021-05-13,9.04325
2021-05-14,8.25688
2021-05-15,4.0629
2021-05-16,2.92704
2021-05-17,10.09174
2021-05-18,7.95107
2021-05-19,4.28134
2021-05-20,9.91699
2021-05-21,7.03363
2021-05-22,2.49017
2021-05-23,2.75229
2021-05-24,9.13062
2021-05-25,8.03844
2021-05-26,8.12581
2021-05-27,8.25688
2021-05-28,6.68414
2021-05-29,2.75229
2021-05-30,3.45128
2021-05-31,9.91699
2021-06-01,7.55788
2021-06-02,8.03844
2021-06-03,8.08213
2021-06-04,7.42682
2021-06-05,3.49497
2021-06-06,4.71821
2021-06-07,11.35867
2021-06-08,12.18872
2021-06-09,10.04805
2021-06-10,9.61118
2021-06-11,8.56269
2021-06-12,2.75229
2021-06-13,2.53385
2021-06-14,8.519
2021-06-15,9.17431
2021-06-16,9.17431
2021-06-17,10.39755
2021-06-18,9.04325
2021-06-19,2.57754
2021-06-20,2.27173
2021-06-21,8.65006
2021-06-22,8.65006
2021-06-23,9.74224
2021-06-24,8.60637
2021-06-25,8.65006
2021-06-26,3.10179
2021-06-27,2.31542
2021-06-28,8.1695
2021-06-29,9.30537
2021-06-30,10.13543
2021-07-01,7.1647
2021-07-02,6.50939
2021-07-03,2.53385
2021-07-04,1.96592
2021-07-05,8.69375
2021-07-06,8.21319
2021-07-07,7.82
2021-07-08,5.98514
2021-07-09,6.85889
2021-07-10,1.83486
2021-07-11,2.66491
2021-07-12,7.64525
2021-07-13,6.4657
2021-07-14,7.47051
2021-07-15,6.07252
2021-07-16,6.20358
2021-07-17,2.22804
2021-07-18,2.31542
2021-07-19,6.68414
2021-07-20,5.24246
2021-07-21,5.94145
2021-07-22,8.12581
2021-07-23,6.33464
2021-07-24,2.00961
2021-07-25,1.79117
2021-07-26,8.519
2021-07-27,7.77632
2021-07-28,7.64525
2021-07-29,7.77632
2021-07-30,6.64045
2021-07-31,2.44648
2021-08-01,1.96592
2021-08-02,6.64045
2021-08-03,7.12101
2021-08-04,6.94626
2021-08-05,7.42682
2021-08-06,6.77151
2021-08-07,2.14067
2021-08-08,2.40279
2021-08-09,9.04325
2021-08-10,8.82481
2021-08-11,8.69375
2021-08-12,8.95587
2021-08-13,6.90257
2021-08-14,2.53385
2021-08-15,1.52905
2021-08-16,2.97072
2021-08-17,8.95587
2021-08-18,7.77632
2021-08-19,7.99475
2021-08-20,7.38313
2021-08-21,3.36391
2021-08-22,2.62123
2021-08-23,8.60637
2021-08-24,7.68894
2021-08-25,7.82
2021-08-26,7.55788
2021-08-27,6.94626
2021-08-28,1.48536
2021-08-29,2.27173
2021-08-30,6.94626
2021-08-31,8.21319
2021-09-01,7.42682
2021-09-02,7.20838
2021-09-03,6.4657
2021-09-04,2.09698
2021-09-05,1.79117
2021-09-06,6.59676
2021-09-07,5.28615
2021-09-08,6.4657
2021-09-09,5.89777
2021-09-10,5.59196
2021-09-11,2.27173
2021-09-12,1.31061
2021-09-13,6.68414
2021-09-14,6.50939
2021-09-15,6.55307
2021-09-16,7.42682
2021-09-17,6.4657
2021-09-18,1.44167
2021-09-19,1.48536
2021-09-20,1.04849
2021-09-21,1.31061
2021-09-22,1.83486
2021-09-23,6.50939
2021-09-24,6.42201
2021-09-25,1.74748
2021-09-26,1.44167
2021-09-27,7.47051
2021-09-28,8.21319
2021-09-29,8.12581
2021-09-30,7.03363
2021-10-01,7.33944
2021-10-02,1.83486
2021-10-03,1.61642
2021-10-04,1.66011
2021-10-05,7.68894
2021-10-06,7.42682
2021-10-07,4.63084
2021-10-08,5.41721
2021-10-09,1.17955
2021-10-10,1.17955
2021-10-11,1.61642
2021-10-12,6.98995
2021-10-13,5.72302
2021-10-14,6.50939
2021-10-15,5.85408
2021-10-16,0.87374
2021-10-17,1.57273
2021-10-18,6.24726
2021-10-19,6.24726
2021-10-20,5.89777
2021-10-21,5.67933
2021-10-22,5.81039
2021-10-23,1.31061
2021-10-24,1.09217
2021-10-25,8.1695
2021-10-26,7.12101
2021-10-27,7.82
2021-10-28,6.4657
2021-10-29,5.32983
2021-10-30,1.66011
2021-10-31,1.52905
2021-11-01,7.07732
2021-11-02,7.33944
2021-11-03,7.47051
2021-11-04,6.33464
2021-11-05,5.50458
2021-11-06,2.3591
2021-11-07,1.48536
2021-11-08,7.42682
2021-11-09,6.68414
2021-11-10,9.34906
2021-11-11,7.99475
2021-11-12,6.72782
2021-11-13,1.57273
2021-11-14,1.57273
2021-11-15,6.8152
2021-11-16,6.77151
2021-11-17,7.42682
2021-11-18,6.1162
2021-11-19,5.85408
2021-11-20,1.48536
2021-11-21,1.44167
2021-11-22,7.25207
2021-11-23,5.41721
2021-11-24,6.94626
2021-11-25,8.91218
2021-11-26,8.21319
2021-11-27,1.87854
2021-11-28,1.96592
2021-11-29,8.60637
2021-11-30,9.17431
2021-12-01,9.69855
2021-12-02,6.42201
2021-12-03,6.20358
2021-12-04,1.83486
2021-12-05,1.7038
2021-12-06,7.95107
2021-12-07,7.38313
2021-12-08,7.64525
2021-12-09,8.43162
2021-12-10,6.68414
2021-12-11,2.09698
2021-12-12,1.61642
2021-12-13,7.33944
2021-12-14,7.95107
2021-12-15,7.1647
2021-12-16,7.33944
2021-12-17,6.77151
2021-12-18,2.14067
2021-12-19,1.96592
2021-12-20,8.30056
2021-12-21,9.30537
2021-12-22,10.31017
2021-12-23,8.08213
2021-12-24,6.29095
2021-12-25,1.74748
2021-12-26,1.96592
2021-12-27,8.99956
2021-12-28,10.48492
2021-12-29,8.34425
2021-12-30,8.91218
2021-12-31,6.98995
2022-01-01,2.3591
2022-01-02,2.09698
2022-01-03,8.65006
2022-01-04,8.47531
2022-01-05,7.77632
2022-01-06,8.34425
2022-01-07,9.56749
2022-01-08,2.3591
2022-01-09,2.05329
2022-01-10,9.43643
2022-01-11,7.25207
2022-01-12,7.95107
2022-01-13,7.55788
2022-01-14,6.4657
2022-01-15,2.75229
2022-01-16,2.3591
2022-01-17,9.39274
2022-01-18,8.21319
2022-01-19,8.25688
2022-01-20,7.29576
2022-01-21,8.12581
2022-01-22,3.10179
2022-01-23,2.49017
2022-01-24,8.82481
2022-01-25,7.64525
2022-01-26,6.50939
2022-01-27,9.17431
2022-01-28,5.19877
2022-01-29,2.00961
2022-01-30,0.96111
2022-01-31,1.7038
2022-02-01,0.87374
2022-02-02,1.96592
2022-02-03,8.21319
2022-02-04,6.4657
2022-02-05,1.87854
2022-02-06,2.14067
2022-02-07,8.21319
2022-02-08,7.68894
2022-02-09,7.20838
2022-02-10,7.86369
2022-02-11,7.03363
2022-02-12,2.31542
2022-02-13,2.49017
2022-02-14,8.82481
2022-02-15,7.86369
2022-02-16,6.90257
2022-02-17,7.20838
2022-02-18,5.41721
2022-02-19,2.14067
2022-02-20,2.09698
2022-02-21,6.4657
2022-02-22,8.21319
2022-02-23,6.90257
2022-02-24,6.4657
2022-02-25,7.60157
2022-02-26,1.96592
2022-02-27,2.00961
2022-02-28,8.82481
2022-03-01,2.79598
2022-03-02,8.1695
2022-03-03,6.1162
2022-03-04,7.38313
2022-03-05,1.96592
2022-03-06,2.66491
2022-03-07,7.82
2022-03-08,7.68894
2022-03-09,1.7038
2022-03-10,8.82481
2022-03-11,8.65006
2022-03-12,2.79598
2022-03-13,2.22804
2022-03-14,8.38794
2022-03-15,7.47051
2022-03-16,7.99475
2022-03-17,5.85408
2022-03-18,5.81039
2022-03-19,2.09698
2022-03-20,1.57273
2022-03-21,5.32983
2022-03-22,8.12581
2022-03-23,6.90257
2022-03-24,6.64045
2022-03-25,6.8152
2022-03-26,2.31542
2022-03-27,1.83486
2022-03-28,7.86369
2022-03-29,7.29576
2022-03-30,7.82
2022-03-31,8.82481
2022-04-01,6.94626
2022-04-02,1.87854
2022-04-03,1.48536
2022-04-04,7.29576
2022-04-05,8.1695
2022-04-06,6.77151
2022-04-07,6.90257
2022-04-08,6.02883
2022-04-09,1.61642
2022-04-10,1.57273
2022-04-11,7.12101
2022-04-12,8.03844
2022-04-13,6.64045
2022-04-14,7.25207
2022-04-15,7.20838
2022-04-16,1.74748
2022-04-17,2.7086
2022-04-18,7.20838
2022-04-19,7.47051
2022-04-20,6.42201
2022-04-21,7.1647
2022-04-22,5.63564
2022-04-23,2.05329
2022-04-24,1.74748
2022-04-25,9.91699
2022-04-26,8.21319
2022-04-27,7.51419
2022-04-28,9.13062
2022-04-29,8.12581
2022-04-30,1.83486
2022-05-01,2.00961
2022-05-02,8.1695
2022-05-03,6.85889
2022-05-04,5.76671
2022-05-05,2.22804
2022-05-06,7.1647
2022-05-07,1.66011
2022-05-08,2.44648
2022-05-09,7.47051
2022-05-10,8.25688
2022-05-11,7.25207
2022-05-12,6.1162
2022-05-13,7.12101
2022-05-14,1.79117
2022-05-15,1.57273
2022-05-16,10.39755
2022-05-17,14.19833
2022-05-18,11.09654
2022-05-19,10.39755
2022-05-20,10.2228
2022-05-21,1.96592
2022-05-22,2.27173
2022-05-23,7.68894
2022-05-24,7.55788
2022-05-25,7.51419
2022-05-26,8.03844
2022-05-27,7.25207
2022-05-28,1.44167
2022-05-29,1.66011
2022-05-30,8.34425
2022-05-31,7.25207
2022-06-01,3.14547
2022-06-02,7.29576
2022-06-03,6.4657
2022-06-04,1.3543
2022-06-05,1.3543
2022-06-06,2.49017
2022-06-07,8.8685
2022-06-08,6.85889
2022-06-09,6.98995
2022-06-10,6.15989
2022-06-11,1.7038
2022-06-12,1.44167
2022-06-13,8.25688
2022-06-14,8.65006
2022-06-15,7.38313
2022-06-16,6.42201
2022-06-17,7.03363
2022-06-18,1.57273
2022-06-19,1.17955
2022-06-20,8.82481
2022-06-21,7.73263
2022-06-22,8.47531
2022-06-23,6.02883
2022-06-24,6.59676
2022-06-25,1.57273
2022-06-26,1.61642
2022-06-27,7.12101
2022-06-28,8.69375
2022-06-29,10.74705
2022-06-30,9.8733
2022-07-01,6.98995
2022-07-02,1.74748
2022-07-03,2.00961
2022-07-04,7.77632
2022-07-05,7.51419
2022-07-06,6.72782
2022-07-07,5.54827
2022-07-08,5.94145
2022-07-09,1.92223
2022-07-10,2.27173
2022-07-11,7.1647
2022-07-12,7.12101
2022-07-13,7.12101
2022-07-14,7.77632
2022-07-15,6.02883
2022-07-16,2.66491
2022-07-17,1.96592
2022-07-18,8.1695
2022-07-19,8.03844
2022-07-20,6.85889
2022-07-21,6.55307
2022-07-22,6.4657
2022-07-23,2.40279
2022-07-24,1.92223
2022-07-25,8.65006
2022-07-26,9.56749
2022-07-27,7.73263
2022-07-28,7.29576
2022-07-29,6.90257
2022-07-30,2.05329
2022-07-31,1.92223
2022-08-01,7.90738
2022-08-02,7.42682
2022-08-03,5.89777
2022-08-04,6.07252
2022-08-05,6.29095
2022-08-06,2.40279
2022-08-07,1.92223
2022-08-08,7.68894
2022-08-09,7.55788
2022-08-10,8.519
2022-08-11,8.519
2022-08-12,7.25207
2022-08-13,2.05329
2022-08-14,1.44167
2022-08-15,2.18435
2022-08-16,8.78112
2022-08-17,9.56749
2022-08-18,8.56269
2022-08-19,7.68894
2022-08-20,2.88335
2022-08-21,2.05329
2022-08-22,9.13062
2022-08-23,8.78112
2022-08-24,8.95587
2022-08-25,8.03844
2022-08-26,7.68894
2022-08-27,2.05329
2022-08-28,2.49017
2022-08-29,9.78593
2022-08-30,7.64525
2022-08-31,9.61118
2022-09-01,7.12101
2022-09-02,5.24246
2022-09-03,1.66011
2022-09-04,2.88335
2022-09-05,8.03844
2022-09-06,7.73263
2022-09-07,6.72782
2022-09-08,5.50458
2022-09-09,1.79117
2022-09-10,1.48536
2022-09-11,1.48536
2022-09-12,2.18435
2022-09-13,7.95107
2022-09-14,7.1647
2022-09-15,5.94145
2022-09-16,7.73263
2022-09-17,2.31542
2022-09-18,1.52905
2022-09-19,8.82481
2022-09-20,7.77632
2022-09-21,8.12581
2022-09-22,7.86369
2022-09-23,7.03363
2022-09-24,1.39799
2022-09-25,1.87854
2022-09-26,7.42682
2022-09-27,8.03844
2022-09-28,7.86369
2022-09-29,7.38313
2022-09-30,9.61118
2022-10-01,2.31542
2022-10-02,2.7086
2022-10-03,2.49017
2022-10-04,11.35867
2022-10-05,11.31498
2022-10-06,8.99956
2022-10-07,7.42682
2022-10-08,1.39799
2022-10-09,1.44167
2022-10-10,1.44167
2022-10-11,7.77632
2022-10-12,8.73743
2022-10-13,8.78112
2022-10-14,7.60157
2022-10-15,2.31542
2022-10-16,2.14067
2022-10-17,7.99475
2022-10-18,6.64045
2022-10-19,7.95107
2022-10-20,9.43643
2022-10-21,9.43643
2022-10-22,2.05329
2022-10-23,1.39799
2022-10-24,10.04805
2022-10-25,10.17911
2022-10-26,8.78112
2022-10-27,9.34906
2022-10-28,10.96548
2022-10-29,2.18435
2022-10-30,1.7038
2022-10-31,11.79554
2022-11-01,10.2228
2022-11-02,10.48492
2022-11-03,9.82961
2022-11-04,10.44124
2022-11-05,2.62123
2022-11-06,3.10179
2022-11-07,9.74224
2022-11-08,12.10135
2022-11-09,10.83442
2022-11-10,9.30537
2022-11-11,8.47531
2022-11-12,2.7086
2022-11-13,2.57754
2022-11-14,10.26649
2022-11-15,11.09654
2022-11-16,9.48012
2022-11-17,8.25688
2022-11-18,7.51419
2022-11-19,2.40279
2022-11-20,1.74748
2022-11-21,10.13543
2022-11-22,10.39755
2022-11-23,10.39755
2022-11-24,9.43643
2022-11-25,9.56749
2022-11-26,2.3591
2022-11-27,2.92704
2022-11-28,11.75185
2022-11-29,11.97029
2022-11-30,10.13543
2022-12-01,9.91699
2022-12-02,8.56269
2022-12-03,1.92223
2022-12-04,1.87854
2022-12-05,11.22761
2022-12-06,10.39755
2022-12-07,9.17431
2022-12-08,8.519
2022-12-09,9.21799
2022-12-10,2.31542
2022-12-11,2.83966
2022-12-12,11.5771
2022-12-13,10.79073
2022-12-14,9.26168
2022-12-15,8.60637
2022-12-16,8.43162
2022-12-17,2.53385
2022-12-18,2.49017
2022-12-19,9.61118
2022-12-20,11.40235
2022-12-21,10.5723
2022-12-22,8.34425
2022-12-23,8.69375
2022-12-24,3.01441
2022-12-25,2.49017
2022-12-26,10.2228
2022-12-27,10.61598
2022-12-28,11.5771
2022-12-29,9.78593
2022-12-30,10.17911
2022-12-31,2.88335
2023-01-01,3.01441
2023-01-02,12.53822
2023-01-03,16.33901
2023-01-04,13.58671
2023-01-05,13.32459
2023-01-06,12.36347
2023-01-07,2.79598
2023-01-08,4.01922
2023-01-09,13.19353
2023-01-10,13.06247
2023-01-11,12.88772
2023-01-12,10.79073
2023-01-13,10.35386
2023-01-14,2.92704
2023-01-15,3.88816
2023-01-16,11.05286
2023-01-17,11.40235
2023-01-18,11.66448
2023-01-19,11.48973
2023-01-20,7.55788
2023-01-21,2.62123
2023-01-22,2.83966
2023-01-23,2.3591
2023-01-24,4.7619
2023-01-25,13.9799
2023-01-26,12.88772
2023-01-27,11.22761
2023-01-28,3.32022
2023-01-29,3.53866
2023-01-30,11.40235
2023-01-31,11.5771
2023-02-01,10.04805
2023-02-02,9.39274
2023-02-03,10.35386
2023-02-04,2.3591
2023-02-05,2.14067
2023-02-06,11.27129
2023-02-07,10.5723
2023-02-08,9.74224
2023-02-09,8.99956
2023-02-10,8.99956
2023-02-11,2.97072
2023-02-12,2.27173
2023-02-13,10.48492
2023-02-14,9.74224
2023-02-15,10.5723
2023-02-16,8.91218
2023-02-17,9.30537
2023-02-18,3.0581
2023-02-19,2.92704
2023-02-20,10.61598
2023-02-21,8.34425
2023-02-22,10.04805
2023-02-23,9.74224
2023-02-24,9.17431
2023-02-25,2.62123
2023-02-26,2.40279
2023-02-27,10.09174
2023-02-28,11.9266
2023-03-01,3.53866
2023-03-02,10.61598
2023-03-03,8.8685
2023-03-04,2.83966
2023-03-05,2.14067
2023-03-06,11.83923
2023-03-07,8.99956
2023-03-08,9.96068
2023-03-09,7.86369
2023-03-10,8.47531
2023-03-11,3.27653
2023-03-12,3.01441
2023-03-13,9.04325
2023-03-14,7.60157
2023-03-15,7.38313
2023-03-16,7.64525
2023-03-17,6.07252
2023-03-18,2.22804
2023-03-19,1.74748
2023-03-20,9.26168
2023-03-21,9.39274
2023-03-22,8.65006
2023-03-23,8.99956
2023-03-24,7.33944
2023-03-25,1.74748
2023-03-26,1.87854
2023-03-27,10.00436
2023-03-28,10.5723
2023-03-29,9.21799
2023-03-30,8.95587
2023-03-31,9.74224
2023-04-01,2.44648
2023-04-02,3.53866
2023-04-03,13.93621
2023-04-04,10.87811
2023-04-05,12.45085
2023-04-06,10.65967
2023-04-07,9.5238
2023-04-08,2.75229
2023-04-09,2.14067
2023-04-10,10.48492
2023-04-11,11.09654
2023-04-12,9.43643
2023-04-13,9.43643
2023-04-14,7.33944
2023-04-15,2.3591
2023-04-16,2.83966
2023-04-17,10.61598
2023-04-18,10.83442
2023-04-19,9.56749
2023-04-20,8.91218
2023-04-21,8.73743
2023-04-22,2.31542
2023-04-23,1.74748
2023-04-24,9.21799
2023-04-25,10.83442
2023-04-26,10.31017
2023-04-27,11.22761
2023-04-28,11.44604
2023-04-29,2.00961
2023-04-30,2.7086
2023-05-01,5.85408
2023-05-02,11.53342
2023-05-03,9.8733
2023-05-04,9.04325
2023-05-05,2.3591
2023-05-06,2.44648
2023-05-07,1.87854
2023-05-08,10.17911
2023-05-09,7.68894
2023-05-10,10.44124
2023-05-11,9.13062
2023-05-12,9.08693
2023-05-13,2.31542
2023-05-14,2.49017
2023-05-15,9.26168
2023-05-16,9.82961
2023-05-17,8.34425
2023-05-18,7.1647
2023-05-19,7.51419
2023-05-20,2.27173
2023-05-21,1.74748
2023-05-22,7.77632
2023-05-23,7.29576
2023-05-24,7.90738
2023-05-25,8.82481
2023-05-26,9.04325
2023-05-27,2.57754
2023-05-28,2.14067
2023-05-29,3.23285
2023-05-30,9.21799
