date,아웃소싱
2020-11-03,33.77837
2020-11-04,31.8202
2020-11-05,29.55051
2020-11-06,32.39875
2020-11-07,19.27013
2020-11-08,17.26746
2020-11-09,31.24165
2020-11-10,34.57943
2020-11-11,31.28615
2020-11-12,33.60035
2020-11-13,28.66043
2020-11-14,17.17846
2020-11-15,17.668
2020-11-16,37.33867
2020-11-17,31.59768
2020-11-18,39.74187
2020-11-19,33.19982
2020-11-20,28.43791
2020-11-21,18.73609
2020-11-22,17.53449
2020-11-23,30.21806
2020-11-24,35.55852
2020-11-25,32.39875
2020-11-26,32.79928
2020-11-27,29.55051
2020-11-28,18.64708
2020-11-29,19.93769
2020-11-30,34.84646
2020-12-01,32.66577
2020-12-02,33.33333
2020-12-03,33.64485
2020-12-04,31.41967
2020-12-05,19.13662
2020-12-06,20.24922
2020-12-07,34.1789
2020-12-08,37.78371
2020-12-09,37.7392
2020-12-10,38.00623
2020-12-11,38.80729
2020-12-12,22.11838
2020-12-13,20.16021
2020-12-14,40.27592
2020-12-15,40.54294
2020-12-16,38.18424
2020-12-17,35.24699
2020-12-18,33.24432
2020-12-19,17.26746
2020-12-20,17.08945
2020-12-21,32.71028
2020-12-22,30.39608
2020-12-23,29.10547
2020-12-24,23.18647
2020-12-25,14.59724
2020-12-26,13.88518
2020-12-27,16.02136
2020-12-28,30.21806
2020-12-29,29.37249
2020-12-30,30.21806
2020-12-31,24.29906
2021-01-01,15.93235
2021-01-02,19.18113
2021-01-03,19.62616
2021-01-04,33.51134
2021-01-05,33.86737
2021-01-06,35.02447
2021-01-07,29.99554
2021-01-08,28.88295
2021-01-09,19.53716
2021-01-10,26.96929
2021-01-11,44.54828
2021-01-12,36.76012
2021-01-13,36.5376
2021-01-14,37.42768
2021-01-15,34.35692
2021-01-16,19.80418
2021-01-17,22.65242
2021-01-18,37.51668
2021-01-19,37.02714
2021-01-20,37.6947
2021-01-21,37.11615
2021-01-22,34.04539
2021-01-23,19.67067
2021-01-24,20.47174
2021-01-25,33.37783
2021-01-26,32.35425
2021-01-27,34.89096
2021-01-28,31.46417
2021-01-29,28.48242
2021-01-30,19.80418
2021-01-31,17.44548
2021-02-01,29.55051
2021-02-02,30.57409
2021-02-03,33.11081
2021-02-04,32.22073
2021-02-05,27.23631
2021-02-06,18.46906
2021-02-07,16.24388
2021-02-08,28.3489
2021-02-09,28.97196
2021-02-10,19.71517
2021-02-11,11.39296
2021-02-12,11.12594
2021-02-13,11.25945
2021-02-14,16.46639
2021-02-15,29.19448
2021-02-16,30.57409
2021-02-17,29.95104
2021-02-18,32.75478
2021-02-19,26.03471
2021-02-20,16.24388
2021-02-21,16.5554
2021-02-22,31.50867
2021-02-23,33.11081
2021-02-24,28.97196
2021-02-25,27.94837
2021-02-26,25.9902
2021-02-27,16.06586
2021-02-28,14.41922
2021-03-01,18.20204
2021-03-02,31.68669
2021-03-03,33.55585
2021-03-04,31.8202
2021-03-05,30.57409
2021-03-06,16.42189
2021-03-07,18.15754
2021-03-08,33.46684
2021-03-09,35.78104
2021-03-10,33.42234
2021-03-11,33.64485
2021-03-12,32.35425
2021-03-13,19.62616
2021-03-14,20.64975
2021-03-15,36.5821
2021-03-16,35.29149
2021-03-17,35.42501
2021-03-18,34.49043
2021-03-19,28.61593
2021-03-20,18.9141
2021-03-21,19.71517
2021-03-22,36.40409
2021-03-23,34.89096
2021-03-24,33.06631
2021-03-25,30.97463
2021-03-26,28.17089
2021-03-27,16.11036
2021-03-28,18.95861
2021-03-29,35.69203
2021-03-30,34.2234
2021-03-31,29.28348
2021-04-01,32.48776
2021-04-02,29.32799
2021-04-03,17.80151
2021-04-04,20.64975
2021-04-05,32.57676
2021-04-06,34.31241
2021-04-07,34.08989
2021-04-08,33.77837
2021-04-09,33.0218
2021-04-10,17.62349
2021-04-11,20.56074
2021-04-12,38.76279
2021-04-13,41.87805
2021-04-14,38.22874
2021-04-15,38.31775
2021-04-16,36.31508
2021-04-17,23.14196
2021-04-18,25.72318
2021-04-19,41.61103
2021-04-20,45.66088
2021-04-21,40.80996
2021-04-22,38.09523
2021-04-23,33.11081
2021-04-24,17.84601
2021-04-25,21.71784
2021-04-26,37.20516
2021-04-27,36.44859
2021-04-28,30.08455
2021-04-29,27.85936
2021-04-30,27.32532
2021-05-01,15.66533
2021-05-02,16.46639
2021-05-03,27.72585
2021-05-04,26.83578
2021-05-05,18.33555
2021-05-06,30.12906
2021-05-07,26.21272
2021-05-08,16.68891
2021-05-09,18.73609
2021-05-10,32.75478
2021-05-11,31.68669
2021-05-12,32.35425
2021-05-13,29.14997
2021-05-14,26.83578
2021-05-15,15.22029
2021-05-16,18.46906
2021-05-17,30.04005
2021-05-18,31.33066
2021-05-19,20.20471
2021-05-20,33.06631
2021-05-21,30.39608
2021-05-22,17.04494
2021-05-23,16.42189
2021-05-24,32.75478
2021-05-25,30.04005
2021-05-26,30.84112
2021-05-27,33.77837
2021-05-28,31.10814
2021-05-29,16.86693
2021-05-30,16.86693
2021-05-31,36.18157
2021-06-01,34.31241
2021-06-02,34.00089
2021-06-03,29.59501
2021-06-04,30.04005
2021-06-05,17.62349
2021-06-06,22.60792
2021-06-07,34.89096
2021-06-08,41.29951
2021-06-09,42.3676
2021-06-10,37.47218
2021-06-11,31.50867
2021-06-12,22.51891
2021-06-13,24.03204
2021-06-14,38.45126
2021-06-15,42.63462
2021-06-16,39.96439
2021-06-17,34.1344
2021-06-18,29.506
2021-06-19,15.88785
2021-06-20,17.04494
2021-06-21,31.37516
2021-06-22,29.19448
2021-06-23,31.64218
2021-06-24,31.68669
2021-06-25,27.59234
2021-06-26,14.86426
2021-06-27,15.3538
2021-06-28,28.39341
2021-06-29,29.23898
2021-06-30,28.12639
2021-07-01,28.39341
2021-07-02,24.96662
2021-07-03,15.53182
2021-07-04,14.64174
2021-07-05,33.0218
2021-07-06,30.93012
2021-07-07,32.35425
2021-07-08,31.01913
2021-07-09,27.68135
2021-07-10,15.62082
2021-07-11,15.53182
2021-07-12,29.32799
2021-07-13,30.12906
2021-07-14,31.06364
2021-07-15,28.92745
2021-07-16,27.32532
2021-07-17,16.77792
2021-07-18,16.02136
2021-07-19,26.92478
2021-07-20,28.97196
2021-07-21,27.32532
2021-07-22,28.52692
2021-07-23,23.14196
2021-07-24,13.0396
2021-07-25,13.48464
2021-07-26,25.41165
2021-07-27,25.9457
2021-07-28,25.23364
2021-07-29,24.7441
2021-07-30,22.34089
2021-07-31,14.73075
2021-08-01,15.3983
2021-08-02,22.96395
2021-08-03,23.45349
2021-08-04,25.05562
2021-08-05,25.76769
2021-08-06,22.07387
2021-08-07,12.46105
2021-08-08,12.77258
2021-08-09,27.1028
2021-08-10,26.83578
2021-08-11,26.03471
2021-08-12,25.72318
2021-08-13,25.72318
2021-08-14,14.41922
2021-08-15,13.39563
2021-08-16,17.757
2021-08-17,26.70226
2021-08-18,26.03471
2021-08-19,28.66043
2021-08-20,35.91455
2021-08-21,16.95594
2021-08-22,14.1967
2021-08-23,28.3044
2021-08-24,28.83845
2021-08-25,28.48242
2021-08-26,24.7886
2021-08-27,25.05562
2021-08-28,14.86426
2021-08-29,13.57365
2021-08-30,35.55852
2021-08-31,41.34401
2021-09-01,34.26791
2021-09-02,33.11081
2021-09-03,27.23631
2021-09-04,19.31464
2021-09-05,20.20471
2021-09-06,37.11615
2021-09-07,43.83622
2021-09-08,36.35959
2021-09-09,31.64218
2021-09-10,26.07921
2021-09-11,18.8251
2021-09-12,17.17846
2021-09-13,31.64218
2021-09-14,31.8647
2021-09-15,31.7757
2021-09-16,27.45883
2021-09-17,21.94036
2021-09-18,13.79617
2021-09-19,12.37205
2021-09-20,10.94793
2021-09-21,11.30396
2021-09-22,14.28571
2021-09-23,25.54517
2021-09-24,26.12372
2021-09-25,17.00044
2021-09-26,18.20204
2021-09-27,33.95638
2021-09-28,34.66844
2021-09-29,29.59501
2021-09-30,29.95104
2021-10-01,26.92478
2021-10-02,14.95327
2021-10-03,14.41922
2021-10-04,20.0712
2021-10-05,29.23898
2021-10-06,28.57142
2021-10-07,31.33066
2021-10-08,27.36982
2021-10-09,15.44281
2021-10-10,17.35647
2021-10-11,21.76234
2021-10-12,34.62394
2021-10-13,32.88829
2021-10-14,32.48776
2021-10-15,27.90387
2021-10-16,17.44548
2021-10-17,17.97952
2021-10-18,39.29684
2021-10-19,37.07165
2021-10-20,40.0089
2021-10-21,33.19982
2021-10-22,26.74677
2021-10-23,17.13395
2021-10-24,19.53716
2021-10-25,30.48509
2021-10-26,31.8202
2021-10-27,31.15264
2021-10-28,30.88562
2021-10-29,25.41165
2021-10-30,14.68624
2021-10-31,16.24388
2021-11-01,27.45883
2021-11-02,28.92745
2021-11-03,30.12906
2021-11-04,28.97196
2021-11-05,23.80952
2021-11-06,16.86693
2021-11-07,17.7125
2021-11-08,28.21539
2021-11-09,31.28615
2021-11-10,27.68135
2021-11-11,28.08188
2021-11-12,22.47441
2021-11-13,14.1522
2021-11-14,15.22029
2021-11-15,27.01379
2021-11-16,27.59234
2021-11-17,30.93012
2021-11-18,26.56875
2021-11-19,25.27814
2021-11-20,15.84334
2021-11-21,17.00044
2021-11-22,30.88562
2021-11-23,32.93279
2021-11-24,28.39341
2021-11-25,30.97463
2021-11-26,25.45616
2021-11-27,16.5554
2021-11-28,14.99777
2021-11-29,27.99287
2021-11-30,29.28348
2021-12-01,28.61593
2021-12-02,32.17623
2021-12-03,36.62661
2021-12-04,21.13929
2021-12-05,19.89319
2021-12-06,33.28882
2021-12-07,34.62394
2021-12-08,33.15531
2021-12-09,34.66844
2021-12-10,31.41967
2021-12-11,19.49265
2021-12-12,24.52158
2021-12-13,35.15798
2021-12-14,32.08722
2021-12-15,33.33333
2021-12-16,31.33066
2021-12-17,24.29906
2021-12-18,19.04761
2021-12-19,15.3093
2021-12-20,31.8647
2021-12-21,28.97196
2021-12-22,28.57142
2021-12-23,26.61326
2021-12-24,20.64975
2021-12-25,11.08144
2021-12-26,14.64174
2021-12-27,26.34623
2021-12-28,26.34623
2021-12-29,24.96662
2021-12-30,23.72051
2021-12-31,18.38006
2022-01-01,11.48197
2022-01-02,15.08678
2022-01-03,31.19715
2022-01-04,29.63951
2022-01-05,29.95104
2022-01-06,32.35425
2022-01-07,28.08188
2022-01-08,16.95594
2022-01-09,17.17846
2022-01-10,30.75211
2022-01-11,31.19715
2022-01-12,27.63684
2022-01-13,29.19448
2022-01-14,25.76769
2022-01-15,15.88785
2022-01-16,14.55273
2022-01-17,29.28348
2022-01-18,29.14997
2022-01-19,29.417
2022-01-20,26.74677
2022-01-21,25.76769
2022-01-22,14.37472
2022-01-23,14.41922
2022-01-24,27.59234
2022-01-25,27.68135
2022-01-26,28.66043
2022-01-27,25.10013
2022-01-28,21.36181
2022-01-29,11.70449
2022-01-30,12.23854
2022-01-31,13.08411
2022-02-01,11.65999
2022-02-02,13.08411
2022-02-03,25.36715
2022-02-04,23.14196
2022-02-05,17.17846
2022-02-06,15.62082
2022-02-07,28.2599
2022-02-08,28.74944
2022-02-09,28.52692
2022-02-10,29.99554
2022-02-11,26.61326
2022-02-12,16.06586
2022-02-13,14.90876
2022-02-14,32.57676
2022-02-15,28.52692
2022-02-16,26.03471
2022-02-17,27.68135
2022-02-18,26.83578
2022-02-19,16.37739
2022-02-20,16.64441
2022-02-21,28.97196
2022-02-22,30.08455
2022-02-23,29.28348
2022-02-24,27.36982
2022-02-25,22.16288
2022-02-26,15.57632
2022-02-27,14.01869
2022-02-28,24.03204
2022-03-01,17.35647
2022-03-02,29.01646
2022-03-03,30.04005
2022-03-04,25.14463
2022-03-05,14.77525
2022-03-06,16.06586
2022-03-07,31.37516
2022-03-08,29.23898
2022-03-09,15.26479
2022-03-10,30.17356
2022-03-11,28.66043
2022-03-12,15.84334
2022-03-13,20.73876
2022-03-14,32.44325
2022-03-15,31.99821
2022-03-16,32.39875
2022-03-17,29.68402
2022-03-18,28.3489
2022-03-19,17.00044
2022-03-20,17.57899
2022-03-21,29.37249
2022-03-22,29.506
2022-03-23,28.57142
2022-03-24,28.66043
2022-03-25,29.23898
2022-03-26,19.93769
2022-03-27,18.46906
2022-03-28,34.57943
2022-03-29,31.01913
2022-03-30,34.75745
2022-03-31,31.7757
2022-04-01,27.1473
2022-04-02,15.17578
2022-04-03,100.0
2022-04-04,60.65865
2022-04-05,54.60614
2022-04-06,41.12149
2022-04-07,37.91722
2022-04-08,32.35425
2022-04-09,27.45883
2022-04-10,22.4299
2022-04-11,32.39875
2022-04-12,37.91722
2022-04-13,39.65287
2022-04-14,38.40676
2022-04-15,34.04539
2022-04-16,23.72051
2022-04-17,26.52425
2022-04-18,36.5821
2022-04-19,45.39385
2022-04-20,43.03515
2022-04-21,38.71829
2022-04-22,35.20249
2022-04-23,20.87227
2022-04-24,23.94303
2022-04-25,37.02714
2022-04-26,36.89363
2022-04-27,33.73386
2022-04-28,32.75478
2022-04-29,30.57409
2022-04-30,16.73342
2022-05-01,16.77792
2022-05-02,27.05829
2022-05-03,31.50867
2022-05-04,27.50333
2022-05-05,15.13128
2022-05-06,23.72051
2022-05-07,16.46639
2022-05-08,16.59991
2022-05-09,33.46684
2022-05-10,33.55585
2022-05-11,35.82554
2022-05-12,33.37783
2022-05-13,28.3489
2022-05-14,17.08945
2022-05-15,17.668
2022-05-16,31.8647
2022-05-17,35.02447
2022-05-18,34.2234
2022-05-19,30.70761
2022-05-20,29.28348
2022-05-21,15.26479
2022-05-22,16.28838
2022-05-23,30.6631
2022-05-24,34.35692
2022-05-25,33.06631
2022-05-26,35.78104
2022-05-27,39.83088
2022-05-28,27.50333
2022-05-29,23.72051
2022-05-30,36.84913
2022-05-31,31.59768
2022-06-01,21.85135
2022-06-02,30.17356
2022-06-03,30.70761
2022-06-04,18.15754
2022-06-05,18.73609
2022-06-06,23.09746
2022-06-07,32.26524
2022-06-08,35.87004
2022-06-09,36.27058
2022-06-10,36.71562
2022-06-11,20.51624
2022-06-12,20.0267
2022-06-13,36.09256
2022-06-14,37.07165
2022-06-15,38.62928
2022-06-16,35.73653
2022-06-17,29.72852
2022-06-18,15.57632
2022-06-19,19.22563
2022-06-20,37.24966
2022-06-21,31.24165
2022-06-22,32.22073
2022-06-23,30.44058
2022-06-24,25.9902
2022-06-25,16.64441
2022-06-26,17.00044
2022-06-27,32.88829
2022-06-28,30.70761
2022-06-29,38.8518
2022-06-30,31.19715
2022-07-01,26.56875
2022-07-02,14.55273
2022-07-03,16.06586
2022-07-04,31.10814
2022-07-05,33.55585
2022-07-06,33.37783
2022-07-07,31.06364
2022-07-08,26.16822
2022-07-09,14.1522
2022-07-10,15.79884
2022-07-11,31.10814
2022-07-12,32.66577
2022-07-13,29.81753
2022-07-14,29.77303
2022-07-15,25.9902
2022-07-16,15.13128
2022-07-17,15.08678
2022-07-18,31.90921
2022-07-19,35.06898
2022-07-20,32.26524
2022-07-21,29.14997
2022-07-22,24.52158
2022-07-23,15.22029
2022-07-24,16.77792
2022-07-25,31.10814
2022-07-26,29.28348
2022-07-27,28.92745
2022-07-28,28.79394
2022-07-29,28.79394
2022-07-30,16.06586
2022-07-31,16.82242
2022-08-01,26.03471
2022-08-02,26.25723
2022-08-03,26.34623
2022-08-04,29.19448
2022-08-05,24.83311
2022-08-06,14.1522
2022-08-07,13.88518
2022-08-08,27.99287
2022-08-09,26.30173
2022-08-10,27.45883
2022-08-11,28.74944
2022-08-12,24.83311
2022-08-13,15.93235
2022-08-14,14.55273
2022-08-15,17.31197
2022-08-16,30.04005
2022-08-17,30.26257
2022-08-18,31.90921
2022-08-19,28.52692
2022-08-20,16.5109
2022-08-21,17.62349
2022-08-22,29.417
2022-08-23,32.26524
2022-08-24,29.28348
2022-08-25,27.05829
2022-08-26,26.56875
2022-08-27,16.37739
2022-08-28,15.22029
2022-08-29,29.23898
2022-08-30,28.12639
2022-08-31,29.77303
2022-09-01,29.28348
2022-09-02,26.47975
2022-09-03,17.13395
2022-09-04,17.08945
2022-09-05,27.23631
2022-09-06,31.01913
2022-09-07,29.37249
2022-09-08,24.7441
2022-09-09,12.55006
2022-09-10,13.17311
2022-09-11,12.9951
2022-09-12,17.668
2022-09-13,35.06898
2022-09-14,34.44592
2022-09-15,32.88829
2022-09-16,32.75478
2022-09-17,21.2283
2022-09-18,17.57899
2022-09-19,33.95638
2022-09-20,33.28882
2022-09-21,33.82287
2022-09-22,33.06631
2022-09-23,27.85936
2022-09-24,14.28571
2022-09-25,16.86693
2022-09-26,30.30707
2022-09-27,33.24432
2022-09-28,33.64485
2022-09-29,32.30974
2022-09-30,28.17089
2022-10-01,14.95327
2022-10-02,13.61815
2022-10-03,19.09212
2022-10-04,28.52692
2022-10-05,33.0218
2022-10-06,30.04005
2022-10-07,27.63684
2022-10-08,16.95594
2022-10-09,16.46639
2022-10-10,20.0712
2022-10-11,31.37516
2022-10-12,37.42768
2022-10-13,36.31508
2022-10-14,32.22073
2022-10-15,21.09479
2022-10-16,22.96395
2022-10-17,40.98798
2022-10-18,41.255
2022-10-19,41.70004
2022-10-20,37.38317
2022-10-21,32.57676
2022-10-22,18.78059
2022-10-23,23.18647
2022-10-24,37.24966
2022-10-25,39.43035
2022-10-26,34.66844
2022-10-27,32.39875
2022-10-28,29.417
2022-10-29,17.80151
2022-10-30,17.44548
2022-10-31,31.15264
2022-11-01,33.24432
2022-11-02,36.18157
2022-11-03,32.57676
2022-11-04,25.54517
2022-11-05,15.3538
2022-11-06,17.48998
2022-11-07,30.6186
2022-11-08,30.93012
2022-11-09,34.2234
2022-11-10,30.6186
2022-11-11,25.36715
2022-11-12,16.33288
2022-11-13,18.73609
2022-11-14,34.84646
2022-11-15,32.17623
2022-11-16,38.80729
2022-11-17,36.09256
2022-11-18,31.99821
2022-11-19,19.40364
2022-11-20,19.58166
2022-11-21,32.75478
2022-11-22,33.55585
2022-11-23,35.78104
2022-11-24,31.24165
2022-11-25,29.99554
2022-11-26,17.62349
2022-11-27,19.49265
2022-11-28,32.66577
2022-11-29,32.26524
2022-11-30,31.55318
2022-12-01,31.19715
2022-12-02,31.01913
2022-12-03,16.73342
2022-12-04,21.71784
2022-12-05,32.26524
2022-12-06,35.15798
2022-12-07,39.43035
2022-12-08,37.82821
2022-12-09,33.64485
2022-12-10,21.40631
2022-12-11,20.29372
2022-12-12,37.20516
2022-12-13,36.80462
2022-12-14,38.27325
2022-12-15,34.75745
2022-12-16,30.12906
2022-12-17,17.00044
2022-12-18,16.06586
2022-12-19,30.52959
2022-12-20,38.98531
2022-12-21,38.00623
2022-12-22,36.40409
2022-12-23,27.1028
2022-12-24,13.08411
2022-12-25,15.57632
2022-12-26,29.68402
2022-12-27,35.95905
2022-12-28,30.88562
2022-12-29,28.70493
2022-12-30,23.36448
2022-12-31,14.46372
2023-01-01,16.33288
2023-01-02,32.04272
2023-01-03,33.0218
2023-01-04,34.80195
2023-01-05,34.53493
2023-01-06,31.15264
2023-01-07,20.33822
2023-01-08,16.95594
2023-01-09,33.68936
2023-01-10,33.0218
2023-01-11,31.73119
2023-01-12,31.55318
2023-01-13,28.48242
2023-01-14,16.82242
2023-01-15,19.04761
2023-01-16,31.41967
2023-01-17,30.44058
2023-01-18,29.72852
2023-01-19,28.17089
2023-01-20,23.45349
2023-01-21,12.37205
2023-01-22,12.59457
2023-01-23,12.9951
2023-01-24,16.68891
2023-01-25,29.14997
2023-01-26,34.04539
2023-01-27,28.79394
2023-01-28,26.79127
2023-01-29,32.88829
2023-01-30,43.65821
2023-01-31,39.11882
2023-02-01,35.51401
2023-02-02,39.91989
2023-02-03,38.49577
2023-02-04,22.56341
2023-02-05,18.95861
2023-02-06,35.46951
2023-02-07,39.56386
2023-02-08,37.24966
2023-02-09,36.18157
2023-02-10,29.99554
2023-02-11,19.89319
2023-02-12,19.13662
2023-02-13,35.02447
2023-02-14,32.26524
2023-02-15,34.84646
2023-02-16,34.53493
2023-02-17,26.52425
2023-02-18,16.77792
2023-02-19,18.29105
2023-02-20,32.17623
2023-02-21,33.15531
2023-02-22,34.08989
2023-02-23,28.79394
2023-02-24,30.88562
2023-02-25,18.29105
2023-02-26,18.33555
2023-02-27,30.17356
2023-02-28,28.97196
2023-03-01,20.20471
2023-03-02,30.44058
2023-03-03,26.88028
2023-03-04,18.69158
2023-03-05,19.44815
2023-03-06,35.15798
2023-03-07,34.2234
2023-03-08,36.89363
2023-03-09,34.1344
2023-03-10,26.43524
2023-03-11,17.757
2023-03-12,17.89052
2023-03-13,33.28882
2023-03-14,36.71562
2023-03-15,35.42501
2023-03-16,34.93546
2023-03-17,29.55051
2023-03-18,17.668
2023-03-19,19.93769
2023-03-20,37.6947
2023-03-21,36.67111
2023-03-22,35.60302
2023-03-23,34.35692
2023-03-24,28.21539
2023-03-25,17.22296
2023-03-26,20.64975
2023-03-27,37.29417
2023-03-28,34.1344
2023-03-29,35.24699
2023-03-30,34.89096
2023-03-31,29.10547
2023-04-01,18.69158
2023-04-02,19.31464
2023-04-03,33.28882
2023-04-04,35.78104
2023-04-05,34.93546
2023-04-06,30.84112
2023-04-07,27.85936
2023-04-08,18.02403
2023-04-09,21.00578
2023-04-10,35.06898
2023-04-11,36.76012
2023-04-12,37.42768
2023-04-13,36.5376
2023-04-14,32.88829
2023-04-15,24.03204
2023-04-16,23.36448
2023-04-17,40.27592
2023-04-18,38.54027
2023-04-19,39.11882
2023-04-20,38.8963
2023-04-21,34.08989
2023-04-22,23.27547
2023-04-23,24.43257
2023-04-24,41.43302
2023-04-25,38.45126
2023-04-26,33.11081
2023-04-27,31.15264
2023-04-28,25.76769
2023-04-29,16.15487
2023-04-30,17.26746
2023-05-01,20.69425
2023-05-02,30.79661
2023-05-03,31.37516
2023-05-04,27.77036
2023-05-05,17.00044
2023-05-06,16.86693
2023-05-07,18.9141
2023-05-08,31.8202
2023-05-09,30.48509
2023-05-10,32.71028
2023-05-11,31.55318
2023-05-12,26.47975
2023-05-13,14.68624
2023-05-14,17.668
2023-05-15,33.73386
2023-05-16,32.93279
2023-05-17,34.62394
2023-05-18,29.59501
2023-05-19,30.84112
2023-05-20,18.46906
2023-05-21,17.26746
2023-05-22,30.39608
2023-05-23,31.68669
2023-05-24,31.99821
2023-05-25,38.09523
2023-05-26,33.91188
2023-05-27,16.28838
2023-05-28,16.15487
2023-05-29,20.73876
