date,현관액자
2021-07-06,49.6124
2021-07-07,34.10852
2021-07-08,37.2093
2021-07-09,29.45736
2021-07-10,40.31007
2021-07-11,56.58914
2021-07-12,48.8372
2021-07-13,55.03875
2021-07-14,42.63565
2021-07-15,33.33333
2021-07-16,37.2093
2021-07-17,48.8372
2021-07-18,72.86821
2021-07-19,54.26356
2021-07-20,48.06201
2021-07-21,50.38759
2021-07-22,41.08527
2021-07-23,40.31007
2021-07-24,35.65891
2021-07-25,54.26356
2021-07-26,43.41085
2021-07-27,27.13178
2021-07-28,51.16279
2021-07-29,50.38759
2021-07-30,27.90697
2021-07-31,53.48837
2021-08-01,33.33333
2021-08-02,46.51162
2021-08-03,41.86046
2021-08-04,47.28682
2021-08-05,44.96124
2021-08-06,46.51162
2021-08-07,42.63565
2021-08-08,37.98449
2021-08-09,62.0155
2021-08-10,48.8372
2021-08-11,50.38759
2021-08-12,55.03875
2021-08-13,58.91472
2021-08-14,52.71317
2021-08-15,46.51162
2021-08-16,40.31007
2021-08-17,43.41085
2021-08-18,65.89147
2021-08-19,47.28682
2021-08-20,49.6124
2021-08-21,41.08527
2021-08-22,57.36434
2021-08-23,44.18604
2021-08-24,52.71317
2021-08-25,37.2093
2021-08-26,36.4341
2021-08-27,44.18604
2021-08-28,51.93798
2021-08-29,62.79069
2021-08-30,66.66666
2021-08-31,50.38759
2021-09-01,43.41085
2021-09-02,54.26356
2021-09-03,34.88372
2021-09-04,72.09302
2021-09-05,47.28682
2021-09-06,33.33333
2021-09-07,36.4341
2021-09-08,58.13953
2021-09-09,34.88372
2021-09-10,45.73643
2021-09-11,33.33333
2021-09-12,52.71317
2021-09-13,34.88372
2021-09-14,39.53488
2021-09-15,48.8372
2021-09-16,40.31007
2021-09-17,31.78294
2021-09-18,52.71317
2021-09-19,32.55813
2021-09-20,39.53488
2021-09-21,24.8062
2021-09-22,47.28682
2021-09-23,42.63565
2021-09-24,39.53488
2021-09-25,40.31007
2021-09-26,45.73643
2021-09-27,53.48837
2021-09-28,36.4341
2021-09-29,44.18604
2021-09-30,37.98449
2021-10-01,35.65891
2021-10-02,59.68992
2021-10-03,42.63565
2021-10-04,44.18604
2021-10-05,39.53488
2021-10-06,29.45736
2021-10-07,23.25581
2021-10-08,26.35658
2021-10-09,33.33333
2021-10-10,32.55813
2021-10-11,55.81395
2021-10-12,31.78294
2021-10-13,38.75968
2021-10-14,36.4341
2021-10-15,27.13178
2021-10-16,34.88372
2021-10-17,45.73643
2021-10-18,31.78294
2021-10-19,29.45736
2021-10-20,28.68217
2021-10-21,27.90697
2021-10-22,24.031
2021-10-23,27.13178
2021-10-24,33.33333
2021-10-25,24.031
2021-10-26,40.31007
2021-10-27,23.25581
2021-10-28,28.68217
2021-10-29,36.4341
2021-10-30,25.58139
2021-10-31,27.90697
2021-11-01,25.58139
2021-11-02,27.13178
2021-11-03,44.96124
2021-11-04,47.28682
2021-11-05,39.53488
2021-11-06,37.2093
2021-11-07,32.55813
2021-11-08,26.35658
2021-11-09,46.51162
2021-11-10,36.4341
2021-11-11,32.55813
2021-11-12,27.13178
2021-11-13,31.00775
2021-11-14,44.96124
2021-11-15,37.98449
2021-11-16,22.48062
2021-11-17,27.90697
2021-11-18,55.03875
2021-11-19,32.55813
2021-11-20,37.2093
2021-11-21,38.75968
2021-11-22,44.18604
2021-11-23,37.98449
2021-11-24,34.88372
2021-11-25,24.8062
2021-11-26,31.78294
2021-11-27,38.75968
2021-11-28,57.36434
2021-11-29,51.16279
2021-11-30,39.53488
2021-12-01,32.55813
2021-12-02,28.68217
2021-12-03,29.45736
2021-12-04,28.68217
2021-12-05,48.06201
2021-12-06,36.4341
2021-12-07,36.4341
2021-12-08,26.35658
2021-12-09,42.63565
2021-12-10,20.93023
2021-12-11,57.36434
2021-12-12,45.73643
2021-12-13,58.13953
2021-12-14,42.63565
2021-12-15,36.4341
2021-12-16,31.78294
2021-12-17,25.58139
2021-12-18,51.16279
2021-12-19,58.13953
2021-12-20,47.28682
2021-12-21,41.86046
2021-12-22,40.31007
2021-12-23,21.70542
2021-12-24,31.78294
2021-12-25,40.31007
2021-12-26,44.96124
2021-12-27,24.8062
2021-12-28,55.03875
2021-12-29,40.31007
2021-12-30,44.18604
2021-12-31,39.53488
2022-01-01,48.8372
2022-01-02,62.0155
2022-01-03,33.33333
2022-01-04,43.41085
2022-01-05,46.51162
2022-01-06,54.26356
2022-01-07,55.81395
2022-01-08,67.44186
2022-01-09,53.48837
2022-01-10,58.91472
2022-01-11,55.81395
2022-01-12,62.0155
2022-01-13,45.73643
2022-01-14,62.79069
2022-01-15,54.26356
2022-01-16,72.86821
2022-01-17,50.38759
2022-01-18,51.93798
2022-01-19,43.41085
2022-01-20,48.06201
2022-01-21,47.28682
2022-01-22,65.89147
2022-01-23,82.94573
2022-01-24,62.79069
2022-01-25,67.44186
2022-01-26,35.65891
2022-01-27,43.41085
2022-01-28,50.38759
2022-01-29,47.28682
2022-01-30,68.21705
2022-01-31,64.34108
2022-02-01,45.73643
2022-02-02,45.73643
2022-02-03,49.6124
2022-02-04,44.96124
2022-02-05,51.93798
2022-02-06,74.4186
2022-02-07,55.03875
2022-02-08,58.13953
2022-02-09,48.8372
2022-02-10,62.79069
2022-02-11,66.66666
2022-02-12,62.0155
2022-02-13,64.34108
2022-02-14,62.0155
2022-02-15,54.26356
2022-02-16,51.93798
2022-02-17,65.11627
2022-02-18,59.68992
2022-02-19,79.84496
2022-02-20,72.86821
2022-02-21,96.89922
2022-02-22,49.6124
2022-02-23,44.96124
2022-02-24,52.71317
2022-02-25,62.79069
2022-02-26,42.63565
2022-02-27,53.48837
2022-02-28,55.81395
2022-03-01,50.38759
2022-03-02,36.4341
2022-03-03,43.41085
2022-03-04,47.28682
2022-03-05,51.16279
2022-03-06,58.13953
2022-03-07,28.68217
2022-03-08,25.58139
2022-03-09,31.78294
2022-03-10,55.81395
2022-03-11,50.38759
2022-03-12,46.51162
2022-03-13,83.72093
2022-03-14,44.18604
2022-03-15,64.34108
2022-03-16,54.26356
2022-03-17,64.34108
2022-03-18,54.26356
2022-03-19,72.09302
2022-03-20,89.92248
2022-03-21,67.44186
2022-03-22,51.93798
2022-03-23,54.26356
2022-03-24,51.93798
2022-03-25,66.66666
2022-03-26,59.68992
2022-03-27,55.03875
2022-03-28,51.16279
2022-03-29,58.13953
2022-03-30,48.8372
2022-03-31,48.06201
2022-04-01,44.18604
2022-04-02,37.2093
2022-04-03,50.38759
2022-04-04,58.91472
2022-04-05,37.2093
2022-04-06,50.38759
2022-04-07,43.41085
2022-04-08,41.86046
2022-04-09,47.28682
2022-04-10,71.31782
2022-04-11,42.63565
2022-04-12,43.41085
2022-04-13,57.36434
2022-04-14,58.91472
2022-04-15,39.53488
2022-04-16,31.78294
2022-04-17,53.48837
2022-04-18,55.81395
2022-04-19,40.31007
2022-04-20,40.31007
2022-04-21,37.2093
2022-04-22,32.55813
2022-04-23,42.63565
2022-04-24,50.38759
2022-04-25,44.96124
2022-04-26,41.08527
2022-04-27,32.55813
2022-04-28,39.53488
2022-04-29,34.88372
2022-04-30,30.23255
2022-05-01,44.96124
2022-05-02,27.90697
2022-05-03,28.68217
2022-05-04,24.031
2022-05-05,27.90697
2022-05-06,24.031
2022-05-07,33.33333
2022-05-08,37.98449
2022-05-09,44.96124
2022-05-10,28.68217
2022-05-11,50.38759
2022-05-12,34.10852
2022-05-13,32.55813
2022-05-14,30.23255
2022-05-15,38.75968
2022-05-16,24.8062
2022-05-17,37.2093
2022-05-18,47.28682
2022-05-19,55.03875
2022-05-20,27.90697
2022-05-21,35.65891
2022-05-22,36.4341
2022-05-23,51.93798
2022-05-24,44.96124
2022-05-25,55.03875
2022-05-26,34.10852
2022-05-27,29.45736
2022-05-28,34.10852
2022-05-29,48.06201
2022-05-30,45.73643
2022-05-31,43.41085
2022-06-01,33.33333
2022-06-02,31.78294
2022-06-03,30.23255
2022-06-04,37.98449
2022-06-05,58.13953
2022-06-06,39.53488
2022-06-07,48.06201
2022-06-08,44.18604
2022-06-09,36.4341
2022-06-10,43.41085
2022-06-11,30.23255
2022-06-12,41.86046
2022-06-13,48.06201
2022-06-14,36.4341
2022-06-15,34.10852
2022-06-16,42.63565
2022-06-17,31.78294
2022-06-18,39.53488
2022-06-19,41.86046
2022-06-20,27.90697
2022-06-21,43.41085
2022-06-22,20.93023
2022-06-23,41.08527
2022-06-24,29.45736
2022-06-25,30.23255
2022-06-26,28.68217
2022-06-27,48.8372
2022-06-28,25.58139
2022-06-29,29.45736
2022-06-30,31.78294
2022-07-01,31.00775
2022-07-02,25.58139
2022-07-03,54.26356
2022-07-04,34.10852
2022-07-05,42.63565
2022-07-06,21.70542
2022-07-07,41.86046
2022-07-08,34.88372
2022-07-09,38.75968
2022-07-10,35.65891
2022-07-11,39.53488
2022-07-12,29.45736
2022-07-13,35.65891
2022-07-14,41.08527
2022-07-15,36.4341
2022-07-16,32.55813
2022-07-17,27.90697
2022-07-18,31.00775
2022-07-19,32.55813
2022-07-20,27.90697
2022-07-21,33.33333
2022-07-22,32.55813
2022-07-23,34.88372
2022-07-24,38.75968
2022-07-25,25.58139
2022-07-26,41.86046
2022-07-27,28.68217
2022-07-28,29.45736
2022-07-29,34.88372
2022-07-30,21.70542
2022-07-31,48.8372
2022-08-01,28.68217
2022-08-02,27.90697
2022-08-03,41.86046
2022-08-04,29.45736
2022-08-05,42.63565
2022-08-06,32.55813
2022-08-07,50.38759
2022-08-08,33.33333
2022-08-09,29.45736
2022-08-10,34.10852
2022-08-11,27.90697
2022-08-12,24.031
2022-08-13,26.35658
2022-08-14,45.73643
2022-08-15,31.78294
2022-08-16,46.51162
2022-08-17,52.71317
2022-08-18,27.13178
2022-08-19,25.58139
2022-08-20,29.45736
2022-08-21,32.55813
2022-08-22,48.8372
2022-08-23,31.78294
2022-08-24,48.8372
2022-08-25,31.78294
2022-08-26,39.53488
2022-08-27,39.53488
2022-08-28,31.78294
2022-08-29,53.48837
2022-08-30,49.6124
2022-08-31,31.78294
2022-09-01,41.86046
2022-09-02,33.33333
2022-09-03,35.65891
2022-09-04,49.6124
2022-09-05,13.95348
2022-09-06,24.8062
2022-09-07,31.00775
2022-09-08,27.13178
2022-09-09,42.63565
2022-09-10,24.031
2022-09-11,28.68217
2022-09-12,54.26356
2022-09-13,55.03875
2022-09-14,40.31007
2022-09-15,58.13953
2022-09-16,41.08527
2022-09-17,41.86046
2022-09-18,51.93798
2022-09-19,54.26356
2022-09-20,40.31007
2022-09-21,44.96124
2022-09-22,30.23255
2022-09-23,33.33333
2022-09-24,19.37984
2022-09-25,34.88372
2022-09-26,35.65891
2022-09-27,48.06201
2022-09-28,33.33333
2022-09-29,44.18604
2022-09-30,27.13178
2022-10-01,30.23255
2022-10-02,37.2093
2022-10-03,37.2093
2022-10-04,58.13953
2022-10-05,31.00775
2022-10-06,31.78294
2022-10-07,34.10852
2022-10-08,31.00775
2022-10-09,41.86046
2022-10-10,28.68217
2022-10-11,30.23255
2022-10-12,26.35658
2022-10-13,31.78294
2022-10-14,38.75968
2022-10-15,51.16279
2022-10-16,42.63565
2022-10-17,42.63565
2022-10-18,44.96124
2022-10-19,36.4341
2022-10-20,33.33333
2022-10-21,36.4341
2022-10-22,31.00775
2022-10-23,43.41085
2022-10-24,34.10852
2022-10-25,29.45736
2022-10-26,37.2093
2022-10-27,16.27906
2022-10-28,38.75968
2022-10-29,31.00775
2022-10-30,29.45736
2022-10-31,24.8062
2022-11-01,22.48062
2022-11-02,32.55813
2022-11-03,30.23255
2022-11-04,29.45736
2022-11-05,32.55813
2022-11-06,21.70542
2022-11-07,35.65891
2022-11-08,26.35658
2022-11-09,34.88372
2022-11-10,29.45736
2022-11-11,24.8062
2022-11-12,26.35658
2022-11-13,41.86046
2022-11-14,25.58139
2022-11-15,34.88372
2022-11-16,26.35658
2022-11-17,30.23255
2022-11-18,39.53488
2022-11-19,34.88372
2022-11-20,22.48062
2022-11-21,25.58139
2022-11-22,31.78294
2022-11-23,27.13178
2022-11-24,34.10852
2022-11-25,39.53488
2022-11-26,27.90697
2022-11-27,53.48837
2022-11-28,34.88372
2022-11-29,36.4341
2022-11-30,34.10852
2022-12-01,24.031
2022-12-02,25.58139
2022-12-03,14.72868
2022-12-04,35.65891
2022-12-05,21.70542
2022-12-06,26.35658
2022-12-07,31.00775
2022-12-08,33.33333
2022-12-09,26.35658
2022-12-10,26.35658
2022-12-11,40.31007
2022-12-12,47.28682
2022-12-13,31.78294
2022-12-14,29.45736
2022-12-15,31.00775
2022-12-16,24.031
2022-12-17,29.45736
2022-12-18,35.65891
2022-12-19,31.78294
2022-12-20,22.48062
2022-12-21,22.48062
2022-12-22,10.07751
2022-12-23,37.98449
2022-12-24,20.93023
2022-12-25,41.86046
2022-12-26,29.45736
2022-12-27,30.23255
2022-12-28,37.98449
2022-12-29,17.82945
2022-12-30,30.23255
2022-12-31,26.35658
2023-01-01,26.35658
2023-01-02,37.2093
2023-01-03,20.93023
2023-01-04,32.55813
2023-01-05,51.93798
2023-01-06,30.23255
2023-01-07,27.90697
2023-01-08,29.45736
2023-01-09,28.68217
2023-01-10,34.10852
2023-01-11,27.90697
2023-01-12,43.41085
2023-01-13,50.38759
2023-01-14,55.81395
2023-01-15,58.91472
2023-01-16,37.2093
2023-01-17,37.2093
2023-01-18,31.00775
2023-01-19,34.10852
2023-01-20,31.78294
2023-01-21,24.8062
2023-01-22,35.65891
2023-01-23,33.33333
2023-01-24,51.93798
2023-01-25,37.2093
2023-01-26,51.93798
2023-01-27,27.90697
2023-01-28,47.28682
2023-01-29,61.24031
2023-01-30,48.06201
2023-01-31,46.51162
2023-02-01,40.31007
2023-02-02,50.38759
2023-02-03,58.13953
2023-02-04,39.53488
2023-02-05,58.91472
2023-02-06,63.56589
2023-02-07,58.13953
2023-02-08,34.10852
2023-02-09,35.65891
2023-02-10,46.51162
2023-02-11,48.8372
2023-02-12,48.8372
2023-02-13,41.86046
2023-02-14,45.73643
2023-02-15,43.41085
2023-02-16,40.31007
2023-02-17,34.10852
2023-02-18,48.8372
2023-02-19,40.31007
2023-02-20,34.88372
2023-02-21,38.75968
2023-02-22,33.33333
2023-02-23,39.53488
2023-02-24,30.23255
2023-02-25,37.2093
2023-02-26,38.75968
2023-02-27,27.90697
2023-02-28,36.4341
2023-03-01,47.28682
2023-03-02,43.41085
2023-03-03,23.25581
2023-03-04,43.41085
2023-03-05,68.21705
2023-03-06,31.00775
2023-03-07,35.65891
2023-03-08,22.48062
2023-03-09,31.78294
2023-03-10,34.88372
2023-03-11,31.78294
2023-03-12,39.53488
2023-03-13,24.031
2023-03-14,44.96124
2023-03-15,37.98449
2023-03-16,45.73643
2023-03-17,28.68217
2023-03-18,39.53488
2023-03-19,38.75968
2023-03-20,50.38759
2023-03-21,36.4341
2023-03-22,42.63565
2023-03-23,31.00775
2023-03-24,46.51162
2023-03-25,39.53488
2023-03-26,58.91472
2023-03-27,48.06201
2023-03-28,38.75968
2023-03-29,19.37984
2023-03-30,37.2093
2023-03-31,36.4341
2023-04-01,28.68217
2023-04-02,36.4341
2023-04-03,24.031
2023-04-04,33.33333
2023-04-05,28.68217
2023-04-06,27.13178
2023-04-07,34.88372
2023-04-08,30.23255
2023-04-09,38.75968
2023-04-10,24.031
2023-04-11,41.08527
2023-04-12,21.70542
2023-04-13,34.88372
2023-04-14,51.93798
2023-04-15,37.98449
2023-04-16,53.48837
2023-04-17,31.00775
2023-04-18,28.68217
2023-04-19,41.08527
2023-04-20,31.00775
2023-04-21,49.6124
2023-04-22,38.75968
2023-04-23,30.23255
2023-04-24,33.33333
2023-04-25,38.75968
2023-04-26,30.23255
2023-04-27,41.08527
2023-04-28,20.93023
2023-04-29,34.88372
2023-04-30,39.53488
2023-05-01,44.18604
2023-05-02,30.23255
2023-05-03,34.10852
2023-05-04,25.58139
2023-05-05,33.33333
2023-05-06,36.4341
2023-05-07,42.63565
2023-05-08,49.6124
2023-05-09,31.78294
2023-05-10,31.00775
2023-05-11,39.53488
2023-05-12,40.31007
2023-05-13,28.68217
2023-05-14,55.03875
2023-05-15,41.08527
2023-05-16,37.2093
2023-05-17,31.00775
2023-05-18,31.78294
2023-05-19,34.10852
2023-05-20,23.25581
2023-05-21,29.45736
2023-05-22,27.90697
2023-05-23,29.45736
2023-05-24,48.8372
2023-05-25,42.63565
2023-05-26,27.90697
2023-05-27,22.48062
2023-05-28,36.4341
2023-05-29,45.73643
