date,다원시스주가
2020-06-20,1.49207
2020-06-21,1.41516
2020-06-22,9.42931
2020-06-23,9.58314
2020-06-24,11.33671
2020-06-25,10.35225
2020-06-26,10.72142
2020-06-27,1.03061
2020-06-28,1.52284
2020-06-29,8.12182
2020-06-30,9.41393
2020-07-01,10.44454
2020-07-02,9.79849
2020-07-03,11.19827
2020-07-04,0.98446
2020-07-05,0.61528
2020-07-06,10.32148
2020-07-07,7.67574
2020-07-08,8.19873
2020-07-09,8.19873
2020-07-10,8.73711
2020-07-11,0.99984
2020-07-12,1.73819
2020-07-13,9.55237
2020-07-14,8.82941
2020-07-15,7.99876
2020-07-16,7.73727
2020-07-17,7.32195
2020-07-18,1.06137
2020-07-19,0.75373
2020-07-20,9.67543
2020-07-21,20.84294
2020-07-22,21.3967
2020-07-23,15.45916
2020-07-24,17.70496
2020-07-25,2.938
2020-07-26,2.23042
2020-07-27,14.65928
2020-07-28,22.90416
2020-07-29,22.84263
2020-07-30,25.65759
2020-07-31,19.0586
2020-08-01,2.67651
2020-08-02,2.36886
2020-08-03,18.21258
2020-08-04,17.6742
2020-08-05,16.82818
2020-08-06,18.27411
2020-08-07,16.90509
2020-08-08,3.33794
2020-08-09,2.15351
2020-08-10,23.93477
2020-08-11,19.4893
2020-08-12,18.67405
2020-08-13,20.85832
2020-08-14,21.55053
2020-08-15,2.5073
2020-08-16,2.56883
2020-08-17,3.55329
2020-08-18,17.55114
2020-08-19,18.56637
2020-08-20,19.72004
2020-08-21,18.99707
2020-08-22,2.98415
2020-08-23,2.56883
2020-08-24,17.4127
2020-08-25,25.53453
2020-08-26,24.19627
2020-08-27,23.64251
2020-08-28,20.65836
2020-08-29,2.63036
2020-08-30,2.38424
2020-08-31,22.0889
2020-09-01,20.30456
2020-09-02,18.44331
2020-09-03,18.13567
2020-09-04,18.13567
2020-09-05,2.56883
2020-09-06,2.46115
2020-09-07,18.41255
2020-09-08,14.65928
2020-09-09,16.1975
2020-09-10,16.64359
2020-09-11,17.08967
2020-09-12,3.07644
2020-09-13,2.90724
2020-09-14,16.65897
2020-09-15,18.21258
2020-09-16,21.67358
2020-09-17,19.08937
2020-09-18,19.24319
2020-09-19,3.44562
2020-09-20,3.01492
2020-09-21,16.35133
2020-09-22,16.36671
2020-09-23,16.61282
2020-09-24,15.87448
2020-09-25,15.2438
2020-09-26,2.5073
2020-09-27,1.59975
2020-09-28,12.70573
2020-09-29,13.35179
2020-09-30,2.10736
2020-10-01,1.50746
2020-10-02,1.33825
2020-10-03,1.36902
2020-10-04,1.30749
2020-10-05,13.47485
2020-10-06,13.22873
2020-10-07,13.30564
2020-10-08,13.75173
2020-10-09,2.55345
2020-10-10,2.3381
2020-10-11,1.63051
2020-10-12,14.27472
2020-10-13,12.2135
2020-10-14,12.22888
2020-10-15,10.78295
2020-10-16,10.95216
2020-10-17,2.01507
2020-10-18,1.35363
2020-10-19,11.36748
2020-10-20,10.44454
2020-10-21,11.32133
2020-10-22,11.2598
2020-10-23,10.47531
2020-10-24,1.76895
2020-10-25,1.58437
2020-10-26,10.69066
2020-10-27,11.36748
2020-10-28,10.79833
2020-10-29,10.50607
2020-10-30,12.7365
2020-10-31,1.66128
2020-11-01,1.27672
2020-11-02,11.49053
2020-11-03,12.93647
2020-11-04,12.59806
2020-11-05,14.33625
2020-11-06,11.38286
2020-11-07,1.61513
2020-11-08,1.44593
2020-11-09,12.7365
2020-11-10,12.6442
2020-11-11,15.22842
2020-11-12,14.32087
2020-11-13,13.39793
2020-11-14,1.63051
2020-11-15,1.24596
2020-11-16,12.39809
2020-11-17,11.36748
2020-11-18,11.73665
2020-11-19,11.38286
2020-11-20,10.38301
2020-11-21,1.5536
2020-11-22,1.41516
2020-11-23,10.93677
2020-11-24,19.35086
2020-11-25,17.68958
2020-11-26,12.0443
2020-11-27,11.07521
2020-11-28,2.13813
2020-11-29,1.98431
2020-11-30,10.87524
2020-12-01,11.35209
2020-12-02,11.21365
2020-12-03,10.65989
2020-12-04,11.33671
2020-12-05,2.12275
2020-12-06,1.8151
2020-12-07,11.21365
2020-12-08,11.93662
2020-12-09,12.87494
2020-12-10,10.53684
2020-12-11,10.98292
2020-12-12,1.33825
2020-12-13,1.69204
2020-12-14,10.58298
2020-12-15,11.04445
2020-12-16,11.27518
2020-12-17,13.29026
2020-12-18,10.81372
2020-12-19,2.16889
2020-12-20,1.53822
2020-12-21,10.07537
2020-12-22,8.59867
2020-12-23,10.90601
2020-12-24,9.8754
2020-12-25,2.13813
2020-12-26,1.96892
2020-12-27,1.92278
2020-12-28,8.96785
2020-12-29,11.75203
2020-12-30,11.29057
2020-12-31,3.16874
2021-01-01,1.27672
2021-01-02,1.47669
2021-01-03,1.53822
2021-01-04,13.92093
2021-01-05,22.38117
2021-01-06,17.04353
2021-01-07,19.7508
2021-01-08,17.72035
2021-01-09,2.89186
2021-01-10,2.98415
2021-01-11,15.48992
2021-01-12,14.69004
2021-01-13,13.70558
2021-01-14,15.7668
2021-01-15,12.30579
2021-01-16,2.19966
2021-01-17,1.75357
2021-01-18,12.59806
2021-01-19,13.95169
2021-01-20,11.47515
2021-01-21,15.32071
2021-01-22,13.04414
2021-01-23,2.18427
2021-01-24,1.86125
2021-01-25,14.09013
2021-01-26,12.81341
2021-01-27,11.61359
2021-01-28,11.24442
2021-01-29,11.67512
2021-01-30,1.46131
2021-01-31,1.83048
2021-02-01,13.07491
2021-02-02,11.45977
2021-02-03,12.78264
2021-02-04,11.73665
2021-02-05,12.78264
2021-02-06,2.06122
2021-02-07,1.73819
2021-02-08,11.90586
2021-02-09,14.21319
2021-02-10,10.45992
2021-02-11,0.99984
2021-02-12,0.87678
2021-02-13,0.87678
2021-02-14,1.15366
2021-02-15,10.44454
2021-02-16,9.02938
2021-02-17,10.96754
2021-02-18,12.92108
2021-02-19,11.42901
2021-02-20,1.1229
2021-02-21,1.5536
2021-02-22,10.38301
2021-02-23,9.93693
2021-02-24,10.61375
2021-02-25,10.16766
2021-02-26,8.50638
2021-02-27,1.3844
2021-02-28,0.78449
2021-03-01,0.98446
2021-03-02,8.76788
2021-03-03,8.50638
2021-03-04,9.10629
2021-03-05,8.09106
2021-03-06,1.18443
2021-03-07,1.26134
2021-03-08,7.61421
2021-03-09,9.98307
2021-03-10,8.76788
2021-03-11,9.99846
2021-03-12,10.87524
2021-03-13,1.70742
2021-03-14,1.1229
2021-03-15,9.49084
2021-03-16,9.53699
2021-03-17,8.87555
2021-03-18,9.99846
2021-03-19,8.27564
2021-03-20,1.35363
2021-03-21,1.09213
2021-03-22,8.09106
2021-03-23,7.5373
2021-03-24,7.69112
2021-03-25,8.32179
2021-03-26,7.445
2021-03-27,1.21519
2021-03-28,1.2921
2021-03-29,7.66035
2021-03-30,7.52191
2021-03-31,6.7528
2021-04-01,9.47546
2021-04-02,9.13705
2021-04-03,1.5536
2021-04-04,1.07675
2021-04-05,12.76726
2021-04-06,10.16766
2021-04-07,9.73696
2021-04-08,10.3061
2021-04-09,9.59852
2021-04-10,1.5536
2021-04-11,1.27672
2021-04-12,10.87524
2021-04-13,13.58252
2021-04-14,12.02891
2021-04-15,11.16751
2021-04-16,11.5213
2021-04-17,2.3381
2021-04-18,2.09198
2021-04-19,15.3361
2021-04-20,14.2901
2021-04-21,11.64436
2021-04-22,12.53653
2021-04-23,11.58283
2021-04-24,1.2921
2021-04-25,0.98446
2021-04-26,11.07521
2021-04-27,9.12167
2021-04-28,8.98323
2021-04-29,9.78311
2021-04-30,10.58298
2021-05-01,1.44593
2021-05-02,1.07675
2021-05-03,12.02891
2021-05-04,11.47515
2021-05-05,1.56898
2021-05-06,13.58252
2021-05-07,11.41362
2021-05-08,1.39978
2021-05-09,0.87678
2021-05-10,12.84417
2021-05-11,11.47515
2021-05-12,9.52161
2021-05-13,10.8291
2021-05-14,11.5213
2021-05-15,1.53822
2021-05-16,1.32287
2021-05-17,9.33702
2021-05-18,8.50638
2021-05-19,1.61513
2021-05-20,10.29072
2021-05-21,9.33702
2021-05-22,1.10752
2021-05-23,2.44577
2021-05-24,10.25996
2021-05-25,9.16782
2021-05-26,8.53714
2021-05-27,8.46023
2021-05-28,9.07552
2021-05-29,1.39978
2021-05-30,0.93831
2021-05-31,9.41393
2021-06-01,11.15213
2021-06-02,10.07537
2021-06-03,11.16751
2021-06-04,8.64482
2021-06-05,1.43054
2021-06-06,1.04599
2021-06-07,13.38255
2021-06-08,12.05968
2021-06-09,11.15213
2021-06-10,11.952
2021-06-11,13.07491
2021-06-12,1.58437
2021-06-13,1.41516
2021-06-14,11.05983
2021-06-15,11.35209
2021-06-16,15.73604
2021-06-17,10.16766
2021-06-18,10.25996
2021-06-19,1.27672
2021-06-20,1.2921
2021-06-21,8.70635
2021-06-22,9.04476
2021-06-23,8.98323
2021-06-24,16.85894
2021-06-25,17.64343
2021-06-26,2.3381
2021-06-27,2.36886
2021-06-28,12.85956
2021-06-29,13.35179
2021-06-30,13.35179
2021-07-01,11.07521
2021-07-02,10.15228
2021-07-03,1.5536
2021-07-04,1.53822
2021-07-05,11.13674
2021-07-06,11.38286
2021-07-07,9.19858
2021-07-08,9.47546
2021-07-09,9.12167
2021-07-10,1.24596
2021-07-11,0.98446
2021-07-12,10.16766
2021-07-13,9.24473
2021-07-14,11.05983
2021-07-15,9.22934
2021-07-16,7.32195
2021-07-17,0.89217
2021-07-18,2.66112
2021-07-19,9.49084
2021-07-20,8.04491
2021-07-21,7.33733
2021-07-22,10.81372
2021-07-23,9.12167
2021-07-24,1.19981
2021-07-25,1.26134
2021-07-26,8.56791
2021-07-27,9.1832
2021-07-28,9.19858
2021-07-29,10.38301
2021-07-30,7.32195
2021-07-31,0.93831
2021-08-01,1.15366
2021-08-02,9.62928
2021-08-03,9.16782
2021-08-04,9.32164
2021-08-05,10.76757
2021-08-06,16.75126
2021-08-07,2.39963
2021-08-08,2.26119
2021-08-09,15.10536
2021-08-10,16.93585
2021-08-11,19.88924
2021-08-12,14.84387
2021-08-13,12.78264
2021-08-14,1.69204
2021-08-15,1.10752
2021-08-16,2.15351
2021-08-17,11.33671
2021-08-18,12.76726
2021-08-19,14.10552
2021-08-20,11.42901
2021-08-21,1.21519
2021-08-22,1.3844
2021-08-23,11.38286
2021-08-24,10.76757
2021-08-25,11.76742
2021-08-26,10.81372
2021-08-27,15.12075
2021-08-28,1.49207
2021-08-29,3.13797
2021-08-30,13.13644
2021-08-31,11.84433
2021-09-01,11.85971
2021-09-02,11.81356
2021-09-03,10.0446
2021-09-04,1.66128
2021-09-05,1.44593
2021-09-06,10.15228
2021-09-07,9.21396
2021-09-08,9.42931
2021-09-09,10.09075
2021-09-10,9.22934
2021-09-11,1.10752
2021-09-12,0.89217
2021-09-13,8.69097
2021-09-14,8.47561
2021-09-15,8.72173
2021-09-16,8.82941
2021-09-17,8.19873
2021-09-18,0.83064
2021-09-19,0.58452
2021-09-20,0.35379
2021-09-21,0.67681
2021-09-22,0.98446
2021-09-23,8.07568
2021-09-24,7.92185
2021-09-25,0.99984
2021-09-26,1.61513
2021-09-27,9.04476
2021-09-28,8.53714
2021-09-29,9.13705
2021-09-30,10.87524
2021-10-01,8.55253
2021-10-02,7.56806
2021-10-03,9.81387
2021-10-04,5.84525
2021-10-05,15.79756
2021-10-06,13.1672
2021-10-07,14.09013
2021-10-08,12.44423
2021-10-09,2.04583
2021-10-10,2.46115
2021-10-11,2.09198
2021-10-12,35.77911
2021-10-13,40.53222
2021-10-14,33.25642
2021-10-15,52.63805
2021-10-16,8.98323
2021-10-17,8.79864
2021-10-18,47.28503
2021-10-19,64.28241
2021-10-20,50.76142
2021-10-21,38.68635
2021-10-22,50.40762
2021-10-23,7.66035
2021-10-24,7.32195
2021-10-25,46.60821
2021-10-26,42.93185
2021-10-27,54.66851
2021-10-28,49.86925
2021-10-29,49.48469
2021-10-30,7.67574
2021-10-31,5.7991
2021-11-01,50.59221
2021-11-02,56.45285
2021-11-03,45.03922
2021-11-04,42.30118
2021-11-05,35.88678
2021-11-06,5.07614
2021-11-07,4.87617
2021-11-08,35.25611
2021-11-09,31.93354
2021-11-10,29.64159
2021-11-11,34.7485
2021-11-12,33.36409
2021-11-13,4.87617
2021-11-14,4.10706
2021-11-15,30.13382
2021-11-16,28.31872
2021-11-17,27.68804
2021-11-18,26.73434
2021-11-19,24.28857
2021-11-20,4.01476
2021-11-21,3.90709
2021-11-22,36.47131
2021-11-23,27.3804
2021-11-24,23.10413
2021-11-25,23.5656
2021-11-26,21.99661
2021-11-27,2.938
2021-11-28,2.61498
2021-11-29,23.93477
2021-11-30,23.9963
2021-12-01,23.36563
2021-12-02,22.21196
2021-12-03,21.55053
2021-12-04,2.66112
2021-12-05,1.43054
2021-12-06,18.6279
2021-12-07,21.76588
2021-12-08,20.41224
2021-12-09,19.22781
2021-12-10,16.58206
2021-12-11,5.06075
2021-12-12,5.27611
2021-12-13,21.73511
2021-12-14,19.55083
2021-12-15,23.67328
2021-12-16,21.85817
2021-12-17,18.48946
2021-12-18,2.89186
2021-12-19,3.32256
2021-12-20,18.64328
2021-12-21,18.32025
2021-12-22,19.16628
2021-12-23,22.25811
2021-12-24,19.65851
2021-12-25,2.7688
2021-12-26,2.66112
2021-12-27,18.58175
2021-12-28,19.3201
2021-12-29,20.05845
2021-12-30,22.16582
2021-12-31,4.99923
2022-01-01,1.98431
2022-01-02,2.18427
2022-01-03,18.72019
2022-01-04,18.87401
2022-01-05,15.0746
2022-01-06,16.52053
2022-01-07,18.73557
2022-01-08,2.61498
2022-01-09,3.32256
2022-01-10,17.52038
2022-01-11,17.10506
2022-01-12,16.75126
2022-01-13,14.70542
2022-01-14,14.53622
2022-01-15,2.19966
2022-01-16,1.70742
2022-01-17,14.21319
2022-01-18,13.55176
2022-01-19,18.1049
2022-01-20,16.96662
2022-01-21,14.1209
2022-01-22,1.39978
2022-01-23,1.10752
2022-01-24,13.96708
2022-01-25,14.21319
2022-01-26,12.9057
2022-01-27,13.99784
2022-01-28,16.13597
2022-01-29,1.95354
2022-01-30,1.49207
2022-01-31,0.98446
2022-02-01,1.07675
2022-02-02,1.63051
2022-02-03,16.33594
2022-02-04,14.6439
2022-02-05,1.5536
2022-02-06,1.07675
2022-02-07,15.3361
2022-02-08,20.84294
2022-02-09,20.24303
2022-02-10,15.05922
2022-02-11,22.27349
2022-02-12,2.70727
2022-02-13,1.92278
2022-02-14,15.87448
2022-02-15,12.96723
2022-02-16,13.47485
2022-02-17,14.05937
2022-02-18,11.76742
2022-02-19,2.01507
2022-02-20,1.58437
2022-02-21,11.50592
2022-02-22,10.32148
2022-02-23,11.05983
2022-02-24,11.79818
2022-02-25,16.87432
2022-02-26,1.90739
2022-02-27,1.39978
2022-02-28,13.49023
2022-03-01,1.69204
2022-03-02,13.56714
2022-03-03,11.82894
2022-03-04,13.61329
2022-03-05,1.87663
2022-03-06,1.76895
2022-03-07,10.78295
2022-03-08,10.55222
2022-03-09,1.36902
2022-03-10,14.58237
2022-03-11,14.67466
2022-03-12,1.47669
2022-03-13,1.18443
2022-03-14,11.02907
2022-03-15,10.93677
2022-03-16,10.75219
2022-03-17,11.89047
2022-03-18,11.39824
2022-03-19,1.39978
2022-03-20,1.18443
2022-03-21,11.02907
2022-03-22,11.38286
2022-03-23,18.78172
2022-03-24,15.68989
2022-03-25,13.1672
2022-03-26,8.38332
2022-03-27,6.67589
2022-03-28,18.1049
2022-03-29,15.30533
2022-03-30,13.18258
2022-03-31,13.58252
2022-04-01,11.75203
2022-04-02,2.36886
2022-04-03,1.79972
2022-04-04,12.53653
2022-04-05,12.07506
2022-04-06,11.5213
2022-04-07,11.72127
2022-04-08,11.39824
2022-04-09,2.90724
2022-04-10,2.56883
2022-04-11,12.62882
2022-04-12,11.47515
2022-04-13,13.30564
2022-04-14,12.45962
2022-04-15,11.53668
2022-04-16,1.8151
2022-04-17,1.32287
2022-04-18,13.07491
2022-04-19,15.45916
2022-04-20,16.73588
2022-04-21,13.19796
2022-04-22,10.52145
2022-04-23,1.3844
2022-04-24,1.15366
2022-04-25,10.45992
2022-04-26,12.02891
2022-04-27,10.84448
2022-04-28,12.15197
2022-04-29,11.67512
2022-04-30,1.49207
2022-05-01,0.99984
2022-05-02,10.38301
2022-05-03,13.18258
2022-05-04,12.0443
2022-05-05,1.66128
2022-05-06,10.92139
2022-05-07,2.64574
2022-05-08,1.52284
2022-05-09,12.67497
2022-05-10,11.82894
2022-05-11,11.2598
2022-05-12,10.33687
2022-05-13,12.15197
2022-05-14,1.43054
2022-05-15,0.98446
2022-05-16,10.95216
2022-05-17,11.50592
2022-05-18,10.3984
2022-05-19,10.64451
2022-05-20,10.05999
2022-05-21,1.06137
2022-05-22,0.8614
2022-05-23,10.35225
2022-05-24,9.59852
2022-05-25,10.42916
2022-05-26,9.82925
2022-05-27,9.16782
2022-05-28,0.95369
2022-05-29,1.04599
2022-05-30,9.66005
2022-05-31,8.9217
2022-06-01,1.90739
2022-06-02,8.33717
2022-06-03,8.41409
2022-06-04,0.93831
2022-06-05,0.70758
2022-06-06,1.06137
2022-06-07,7.81418
2022-06-08,8.18335
2022-06-09,8.52176
2022-06-10,7.81418
2022-06-11,1.98431
2022-06-12,0.76911
2022-06-13,9.26011
2022-06-14,11.36748
2022-06-15,9.96769
2022-06-16,11.93662
2022-06-17,10.35225
2022-06-18,1.47669
2022-06-19,1.19981
2022-06-20,9.58314
2022-06-21,12.15197
2022-06-22,10.87524
2022-06-23,11.13674
2022-06-24,12.24427
2022-06-25,1.47669
2022-06-26,0.93831
2022-06-27,12.72111
2022-06-28,11.84433
2022-06-29,9.47546
2022-06-30,10.02922
2022-07-01,19.70466
2022-07-02,1.76895
2022-07-03,1.03061
2022-07-04,13.72096
2022-07-05,11.84433
2022-07-06,10.33687
2022-07-07,9.81387
2022-07-08,9.36778
2022-07-09,1.01522
2022-07-10,0.8614
2022-07-11,9.96769
2022-07-12,9.46008
2022-07-13,9.04476
2022-07-14,10.29072
2022-07-15,8.81402
2022-07-16,0.90755
2022-07-17,0.8614
2022-07-18,12.52115
2022-07-19,9.73696
2022-07-20,9.90616
2022-07-21,9.19858
2022-07-22,9.6139
2022-07-23,0.81525
2022-07-24,0.89217
2022-07-25,8.61405
2022-07-26,9.02938
2022-07-27,8.61405
2022-07-28,9.33702
2022-07-29,9.76772
2022-07-30,1.1229
2022-07-31,0.96908
2022-08-01,8.30641
2022-08-02,7.36809
2022-08-03,6.8451
2022-08-04,8.07568
2022-08-05,7.90647
2022-08-06,0.87678
2022-08-07,0.6922
2022-08-08,8.04491
2022-08-09,7.38347
2022-08-10,6.42978
2022-08-11,9.21396
2022-08-12,8.2295
2022-08-13,1.06137
2022-08-14,0.90755
2022-08-15,0.95369
2022-08-16,8.69097
2022-08-17,8.04491
2022-08-18,7.46039
2022-08-19,6.73742
2022-08-20,0.96908
2022-08-21,0.67681
2022-08-22,6.78357
2022-08-23,6.12213
2022-08-24,6.47592
2022-08-25,7.93724
2022-08-26,6.95277
2022-08-27,0.78449
2022-08-28,0.73834
2022-08-29,6.01445
2022-08-30,9.24473
2022-08-31,9.02938
2022-09-01,7.22965
2022-09-02,10.64451
2022-09-03,1.32287
2022-09-04,0.95369
2022-09-05,7.62959
2022-09-06,6.52207
2022-09-07,7.61421
2022-09-08,7.04506
2022-09-09,0.99984
2022-09-10,0.56914
2022-09-11,0.58452
2022-09-12,0.58452
2022-09-13,8.6602
2022-09-14,7.16812
2022-09-15,6.50669
2022-09-16,6.30672
2022-09-17,0.75373
2022-09-18,0.53837
2022-09-19,6.24519
2022-09-20,6.39901
2022-09-21,5.52222
2022-09-22,6.56822
2022-09-23,5.35302
2022-09-24,0.90755
2022-09-25,0.75373
2022-09-26,6.44516
2022-09-27,6.18366
2022-09-28,6.72204
2022-09-29,5.7991
2022-09-30,5.90678
2022-10-01,0.87678
2022-10-02,0.67681
2022-10-03,0.87678
2022-10-04,7.22965
2022-10-05,6.8451
2022-10-06,5.84525
2022-10-07,5.84525
2022-10-08,0.56914
2022-10-09,0.44608
2022-10-10,0.6922
2022-10-11,5.67604
2022-10-12,5.50684
2022-10-13,5.67604
2022-10-14,5.76834
2022-10-15,1.59975
2022-10-16,0.5999
2022-10-17,6.24519
2022-10-18,6.41439
2022-10-19,6.33748
2022-10-20,5.90678
2022-10-21,4.99923
2022-10-22,0.70758
2022-10-23,0.46146
2022-10-24,5.38378
2022-10-25,5.32225
2022-10-26,5.16843
2022-10-27,6.16828
2022-10-28,5.38378
2022-10-29,0.6922
2022-10-30,0.3384
2022-10-31,6.16828
2022-11-01,6.99892
2022-11-02,6.5836
2022-11-03,6.22981
2022-11-04,5.98369
2022-11-05,0.93831
2022-11-06,0.89217
2022-11-07,6.53745
2022-11-08,6.35286
2022-11-09,6.56822
2022-11-10,6.02984
2022-11-11,9.66005
2022-11-12,1.33825
2022-11-13,1.07675
2022-11-14,7.73727
2022-11-15,6.69127
2022-11-16,6.92201
2022-11-17,8.73711
2022-11-18,7.75265
2022-11-19,0.92293
2022-11-20,0.5999
2022-11-21,5.86063
2022-11-22,5.47608
2022-11-23,6.90662
2022-11-24,6.24519
2022-11-25,5.27611
2022-11-26,0.79987
2022-11-27,0.66143
2022-11-28,5.32225
2022-11-29,5.35302
2022-11-30,6.93739
2022-12-01,6.27595
2022-12-02,6.46054
2022-12-03,0.93831
2022-12-04,0.8614
2022-12-05,6.30672
2022-12-06,5.70681
2022-12-07,6.29133
2022-12-08,5.42993
2022-12-09,5.1992
2022-12-10,0.72296
2022-12-11,0.39993
2022-12-12,4.79926
2022-12-13,5.24534
2022-12-14,6.39901
2022-12-15,5.1069
2022-12-16,5.13767
2022-12-17,0.73834
2022-12-18,0.56914
2022-12-19,4.72235
2022-12-20,4.78387
2022-12-21,4.59929
2022-12-22,4.92231
2022-12-23,5.46069
2022-12-24,0.78449
2022-12-25,0.70758
2022-12-26,5.67604
2022-12-27,5.09152
2022-12-28,6.16828
2022-12-29,5.22996
2022-12-30,2.41501
2022-12-31,0.61528
2023-01-01,0.78449
2023-01-02,5.99907
2023-01-03,6.78357
2023-01-04,6.41439
2023-01-05,5.70681
2023-01-06,5.98369
2023-01-07,0.95369
2023-01-08,0.73834
2023-01-09,5.86063
2023-01-10,5.72219
2023-01-11,5.41455
2023-01-12,10.81372
2023-01-13,7.35271
2023-01-14,0.90755
2023-01-15,1.1229
2023-01-16,6.02984
2023-01-17,5.32225
2023-01-18,5.59913
2023-01-19,6.38363
2023-01-20,5.16843
2023-01-21,0.52299
2023-01-22,0.58452
2023-01-23,0.50761
2023-01-24,0.39993
2023-01-25,7.50653
2023-01-26,7.21427
2023-01-27,6.24519
2023-01-28,0.89217
2023-01-29,0.70758
2023-01-30,6.44516
2023-01-31,6.67589
2023-02-01,8.04491
2023-02-02,7.41424
2023-02-03,6.64513
2023-02-04,0.73834
2023-02-05,0.64605
2023-02-06,5.66066
2023-02-07,5.78372
2023-02-08,5.92216
2023-02-09,5.3684
2023-02-10,5.93754
2023-02-11,1.36902
2023-02-12,2.18427
2023-02-13,6.13751
2023-02-14,6.67589
2023-02-15,5.82987
2023-02-16,6.38363
2023-02-17,5.39916
2023-02-18,0.70758
2023-02-19,0.44608
2023-02-20,6.22981
2023-02-21,5.64528
2023-02-22,5.6299
2023-02-23,6.13751
2023-02-24,6.09137
2023-02-25,0.78449
2023-02-26,0.50761
2023-02-27,4.83002
2023-02-28,5.1069
2023-03-01,1.24596
2023-03-02,5.39916
2023-03-03,5.78372
2023-03-04,0.67681
2023-03-05,0.55376
2023-03-06,5.3684
2023-03-07,5.32225
2023-03-08,5.09152
2023-03-09,6.26057
2023-03-10,4.53776
2023-03-11,0.66143
2023-03-12,0.73834
2023-03-13,5.07614
2023-03-14,5.02999
2023-03-15,5.73757
2023-03-16,6.50669
2023-03-17,6.47592
2023-03-18,1.13828
2023-03-19,0.63067
2023-03-20,6.70666
2023-03-21,6.16828
2023-03-22,5.78372
2023-03-23,5.44531
2023-03-24,4.96846
2023-03-25,0.63067
2023-03-26,0.61528
2023-03-27,6.36825
2023-03-28,6.70666
2023-03-29,6.07598
2023-03-30,6.69127
2023-03-31,6.38363
2023-04-01,0.46146
2023-04-02,0.49223
2023-04-03,5.84525
2023-04-04,6.15289
2023-04-05,5.8914
2023-04-06,5.52222
2023-04-07,6.8451
2023-04-08,2.29195
2023-04-09,2.01507
2023-04-10,9.47546
2023-04-11,7.89109
2023-04-12,7.42962
2023-04-13,6.87586
2023-04-14,7.86032
2023-04-15,1.41516
2023-04-16,0.99984
2023-04-17,6.81433
2023-04-18,6.44516
2023-04-19,6.73742
2023-04-20,6.02984
2023-04-21,5.99907
2023-04-22,0.84602
2023-04-23,0.79987
2023-04-24,8.58329
2023-04-25,7.81418
2023-04-26,7.30656
2023-04-27,7.30656
2023-04-28,6.46054
2023-04-29,0.96908
2023-04-30,0.84602
2023-05-01,1.86125
2023-05-02,7.92185
2023-05-03,6.59898
2023-05-04,10.5676
2023-05-05,2.3381
2023-05-06,2.01507
2023-05-07,1.78434
2023-05-08,8.59867
2023-05-09,7.38347
2023-05-10,6.82971
2023-05-11,7.58344
2023-05-12,5.7991
2023-05-13,1.03061
2023-05-14,1.18443
2023-05-15,6.61436
2023-05-16,6.66051
2023-05-17,6.3221
2023-05-18,6.82971
2023-05-19,8.24488
2023-05-20,1.24596
2023-05-21,1.13828
2023-05-22,8.44485
2023-05-23,6.7528
2023-05-24,6.07598
2023-05-25,4.81464
2023-05-26,5.84525
2023-05-27,0.75373
2023-05-28,0.78449
