date,한신기계주가
2023-08-30,4.21936
2023-08-31,5.54483
2023-09-01,13.42622
2023-09-02,2.09717
2023-09-03,1.60414
2023-09-04,8.61021
2023-09-05,6.42372
2023-09-06,5.96641
2023-09-07,5.69489
2023-09-08,7.08467
2023-09-09,0.51089
2023-09-10,0.58949
2023-09-11,8.18149
2023-09-12,4.84816
2023-09-13,4.39085
2023-09-14,4.7374
2023-09-15,4.28367
2023-09-16,0.45016
2023-09-17,0.41086
2023-09-18,4.78742
2023-09-19,8.60664
2023-09-20,4.85887
2023-09-21,5.35191
2023-09-22,4.46945
2023-09-23,0.42157
2023-09-24,0.27867
2023-09-25,3.77634
2023-09-26,3.39406
2023-09-27,3.15112
2023-09-28,0.32154
2023-09-29,0.16791
2023-09-30,0.20364
2023-10-01,0.16791
2023-10-02,0.27867
2023-10-03,0.25723
2023-10-04,2.83672
2023-10-05,2.86888
2023-10-06,2.95105
2023-10-07,0.23222
2023-10-08,0.20364
2023-10-09,0.54305
2023-10-10,3.14755
2023-10-11,3.60128
2023-10-12,3.65487
2023-10-13,4.99106
2023-10-14,0.35727
2023-10-15,0.33583
2023-10-16,3.14397
2023-10-17,3.16541
2023-10-18,2.92961
2023-10-19,2.89031
2023-10-20,3.01536
2023-10-21,0.20721
2023-10-22,0.17863
2023-10-23,3.49767
2023-10-24,3.00107
2023-10-25,3.23329
2023-10-26,2.61521
2023-10-27,2.5259
2023-10-28,0.17863
2023-10-29,0.10718
2023-10-30,2.80457
2023-10-31,2.62236
2023-11-01,2.65451
2023-11-02,2.71525
2023-11-03,2.71168
2023-11-04,0.18935
2023-11-05,0.16077
2023-11-06,3.55484
2023-11-07,2.79742
2023-11-08,2.66523
2023-11-09,2.34369
2023-11-10,2.09717
2023-11-11,0.09646
2023-11-12,0.11789
2023-11-13,2.29724
2023-11-14,2.39371
2023-11-15,2.91889
2023-11-16,3.1011
2023-11-17,2.81529
2023-11-18,0.1822
2023-11-19,0.1429
2023-11-20,2.86888
2023-11-21,2.57234
2023-11-22,2.01143
2023-11-23,2.44372
2023-11-24,2.46516
2023-11-25,0.19292
2023-11-26,0.13933
2023-11-27,2.37942
2023-11-28,2.43301
2023-11-29,1.99356
2023-11-30,2.06502
2023-12-01,1.8971
2023-12-02,0.12861
2023-12-03,0.13219
2023-12-04,2.34369
2023-12-05,3.00821
2023-12-06,5.51625
2023-12-07,4.63737
2023-12-08,4.27652
2023-12-09,0.60735
2023-12-10,0.96463
2023-12-11,5.06252
2023-12-12,5.5877
2023-12-13,3.54412
2023-12-14,4.18363
2023-12-15,3.52625
2023-12-16,0.38227
2023-12-17,0.29653
2023-12-18,3.31546
2023-12-19,2.99392
2023-12-20,3.83708
2023-12-21,3.6906
2023-12-22,3.67988
2023-12-23,0.30367
2023-12-24,0.26795
2023-12-25,0.19292
2023-12-26,3.15827
2023-12-27,2.99035
2023-12-28,3.5334
2023-12-29,0.80385
2023-12-30,0.22865
2023-12-31,0.22508
2024-01-01,0.2215
2024-01-02,3.04394
2024-01-03,3.09753
2024-01-04,3.05108
2024-01-05,2.89746
2024-01-06,0.2608
2024-01-07,0.17863
2024-01-08,2.70096
2024-01-09,2.87602
2024-01-10,2.0936
2024-01-11,2.42229
2024-01-12,3.19042
2024-01-13,0.23937
2024-01-14,0.13576
2024-01-15,3.89424
2024-01-16,3.49767
2024-01-17,2.91532
2024-01-18,3.07609
2024-01-19,2.91532
2024-01-20,0.32154
2024-01-21,0.3001
2024-01-22,3.14397
2024-01-23,2.90818
2024-01-24,2.69381
2024-01-25,2.46516
2024-01-26,2.31153
2024-01-27,0.1822
2024-01-28,0.1822
2024-01-29,2.96177
2024-01-30,2.39013
2024-01-31,2.34012
2024-02-01,2.63665
2024-02-02,3.3369
2024-02-03,0.66809
2024-02-04,0.38585
2024-02-05,2.44372
2024-02-06,2.26509
2024-02-07,2.68667
2024-02-08,2.30796
2024-02-09,0.23222
2024-02-10,0.27152
2024-02-11,0.3394
2024-02-12,0.44301
2024-02-13,2.97963
2024-02-14,2.27938
2024-02-15,2.37227
2024-02-16,2.27581
2024-02-17,0.2608
2024-02-18,0.25366
2024-02-19,2.7617
2024-02-20,2.42586
2024-02-21,2.62236
2024-02-22,5.70203
2024-02-23,5.05894
2024-02-24,0.60735
2024-02-25,0.70382
2024-02-26,4.64094
2024-02-27,3.44765
2024-02-28,2.85459
2024-02-29,2.6045
2024-03-01,0.44301
2024-03-02,0.3001
2024-03-03,0.29296
2024-03-04,2.89031
2024-03-05,2.26509
2024-03-06,2.46516
2024-03-07,2.30439
2024-03-08,2.41872
2024-03-09,0.25366
2024-03-10,0.20721
2024-03-11,3.41907
2024-03-12,3.02608
2024-03-13,3.1404
2024-03-14,3.8871
2024-03-15,2.92604
2024-03-16,0.28581
2024-03-17,0.25366
2024-03-18,2.83315
2024-03-19,2.40085
2024-03-20,2.2508
