date,임금체불
2020-08-05,32.116
2020-08-06,35.44575
2020-08-07,29.10848
2020-08-08,12.78195
2020-08-09,15.03759
2020-08-10,46.83136
2020-08-11,38.23845
2020-08-12,32.22341
2020-08-13,28.3566
2020-08-14,32.54564
2020-08-15,18.58216
2020-08-16,13.2116
2020-08-17,21.58968
2020-08-18,34.69387
2020-08-19,29.21589
2020-08-20,38.66809
2020-08-21,35.12352
2020-08-22,15.03759
2020-08-23,14.1783
2020-08-24,32.33082
2020-08-25,29.00107
2020-08-26,30.61224
2020-08-27,28.57142
2020-08-28,28.14178
2020-08-29,14.39312
2020-08-30,16.21911
2020-08-31,49.087
2020-09-01,41.67561
2020-09-02,35.55316
2020-09-03,34.0494
2020-09-04,27.60472
2020-09-05,15.89688
2020-09-06,14.93018
2020-09-07,34.58646
2020-09-08,39.74221
2020-09-09,38.45327
2020-09-10,41.99785
2020-09-11,37.70139
2020-09-12,17.72287
2020-09-13,15.25241
2020-09-14,42.96455
2020-09-15,46.61654
2020-09-16,42.42749
2020-09-17,39.74221
2020-09-18,35.55316
2020-09-19,15.145
2020-09-20,14.28571
2020-09-21,39.31256
2020-09-22,35.12352
2020-09-23,35.66058
2020-09-24,34.47905
2020-09-25,35.23093
2020-09-26,15.78947
2020-09-27,17.50805
2020-09-28,34.69387
2020-09-29,37.16433
2020-09-30,14.60794
2020-10-01,9.23737
2020-10-02,12.67454
2020-10-03,13.10418
2020-10-04,13.85606
2020-10-05,42.5349
2020-10-06,37.05692
2020-10-07,39.09774
2020-10-08,40.38668
2020-10-09,19.01181
2020-10-10,19.01181
2020-10-11,18.04511
2020-10-12,50.37593
2020-10-13,41.03114
2020-10-14,38.13104
2020-10-15,43.60902
2020-10-16,35.76799
2020-10-17,20.51557
2020-10-18,14.60794
2020-10-19,38.99033
2020-10-20,37.37916
2020-10-21,40.38668
2020-10-22,38.56068
2020-10-23,33.72717
2020-10-24,11.92266
2020-10-25,16.54135
2020-10-26,37.16433
2020-10-27,36.8421
2020-10-28,35.12352
2020-10-29,32.00859
2020-10-30,31.79377
2020-10-31,16.97099
2020-11-01,15.46723
2020-11-02,34.9087
2020-11-03,29.43071
2020-11-04,30.93447
2020-11-05,34.80128
2020-11-06,34.47905
2020-11-07,15.35982
2020-11-08,11.92266
2020-11-09,35.55316
2020-11-10,41.78302
2020-11-11,32.116
2020-11-12,32.97529
2020-11-13,32.97529
2020-11-14,14.71535
2020-11-15,15.78947
2020-11-16,37.27175
2020-11-17,35.66058
2020-11-18,31.47153
2020-11-19,27.17508
2020-11-20,28.14178
2020-11-21,15.57465
2020-11-22,12.99677
2020-11-23,30.93447
2020-11-24,29.00107
2020-11-25,32.76047
2020-11-26,32.76047
2020-11-27,25.77873
2020-11-28,14.93018
2020-11-29,15.35982
2020-11-30,36.73469
2020-12-01,39.31256
2020-12-02,31.36412
2020-12-03,33.19011
2020-12-04,27.92696
2020-12-05,17.29323
2020-12-06,19.54887
2020-12-07,31.79377
2020-12-08,32.00859
2020-12-09,34.26423
2020-12-10,40.06444
2020-12-11,34.69387
2020-12-12,16.54135
2020-12-13,16.86358
2020-12-14,37.16433
2020-12-15,45.00537
2020-12-16,40.70891
2020-12-17,36.09022
2020-12-18,31.1493
2020-12-19,14.71535
2020-12-20,12.13748
2020-12-21,34.58646
2020-12-22,29.00107
2020-12-23,30.29001
2020-12-24,28.03437
2020-12-25,13.53383
2020-12-26,12.24489
2020-12-27,14.60794
2020-12-28,34.47905
2020-12-29,33.40494
2020-12-30,28.78625
2020-12-31,26.63802
2021-01-01,16.32653
2021-01-02,14.39312
2021-01-03,13.53383
2021-01-04,32.86788
2021-01-05,37.59398
2021-01-06,30.29001
2021-01-07,27.60472
2021-01-08,30.71965
2021-01-09,16.97099
2021-01-10,11.27819
2021-01-11,40.38668
2021-01-12,33.94199
2021-01-13,31.25671
2021-01-14,30.39742
2021-01-15,33.94199
2021-01-16,14.50053
2021-01-17,17.50805
2021-01-18,34.26423
2021-01-19,39.52738
2021-01-20,33.19011
2021-01-21,35.8754
2021-01-22,32.86788
2021-01-23,14.60794
2021-01-24,12.88936
2021-01-25,41.13856
2021-01-26,32.76047
2021-01-27,32.33082
2021-01-28,32.33082
2021-01-29,36.30504
2021-01-30,20.62298
2021-01-31,25.24167
2021-02-01,43.07196
2021-02-02,49.087
2021-02-03,40.6015
2021-02-04,33.51235
2021-02-05,33.94199
2021-02-06,15.57465
2021-02-07,15.57465
2021-02-08,51.98711
2021-02-09,63.80236
2021-02-10,56.28356
2021-02-11,21.48227
2021-02-12,14.71535
2021-02-13,14.50053
2021-02-14,15.89688
2021-02-15,44.46831
2021-02-16,40.49409
2021-02-17,32.00859
2021-02-18,37.27175
2021-02-19,32.43823
2021-02-20,14.28571
2021-02-21,14.39312
2021-02-22,34.37164
2021-02-23,42.32008
2021-02-24,46.18689
2021-02-25,42.5349
2021-02-26,37.70139
2021-02-27,17.40064
2021-02-28,15.25241
2021-03-01,15.145
2021-03-02,32.97529
2021-03-03,31.1493
2021-03-04,30.93447
2021-03-05,28.46401
2021-03-06,12.24489
2021-03-07,14.07089
2021-03-08,32.54564
2021-03-09,32.116
2021-03-10,42.64232
2021-03-11,33.0827
2021-03-12,30.82706
2021-03-13,14.50053
2021-03-14,11.92266
2021-03-15,40.49409
2021-03-16,32.65306
2021-03-17,31.79377
2021-03-18,30.82706
2021-03-19,30.39742
2021-03-20,14.28571
2021-03-21,14.39312
2021-03-22,33.29752
2021-03-23,32.00859
2021-03-24,30.07518
2021-03-25,34.47905
2021-03-26,30.93447
2021-03-27,14.60794
2021-03-28,17.50805
2021-03-29,36.51987
2021-03-30,38.66809
2021-03-31,41.67561
2021-04-01,34.47905
2021-04-02,27.28249
2021-04-03,16.54135
2021-04-04,16.97099
2021-04-05,43.17937
2021-04-06,37.16433
2021-04-07,35.23093
2021-04-08,32.86788
2021-04-09,32.54564
2021-04-10,18.15252
2021-04-11,16.86358
2021-04-12,41.5682
2021-04-13,40.06444
2021-04-14,36.94951
2021-04-15,39.95703
2021-04-16,33.72717
2021-04-17,17.72287
2021-04-18,16.21911
2021-04-19,35.98281
2021-04-20,35.8754
2021-04-21,35.8754
2021-04-22,29.21589
2021-04-23,29.53813
2021-04-24,17.61546
2021-04-25,20.62298
2021-04-26,35.98281
2021-04-27,35.12352
2021-04-28,31.57894
2021-04-29,31.25671
2021-04-30,30.93447
2021-05-01,19.22663
2021-05-02,15.35982
2021-05-03,34.69387
2021-05-04,30.18259
2021-05-05,23.20085
2021-05-06,36.09022
2021-05-07,29.3233
2021-05-08,10.74113
2021-05-09,12.88936
2021-05-10,42.74973
2021-05-11,40.6015
2021-05-12,33.29752
2021-05-13,38.13104
2021-05-14,31.79377
2021-05-15,18.15252
2021-05-16,14.28571
2021-05-17,40.6015
2021-05-18,31.1493
2021-05-19,15.78947
2021-05-20,33.29752
2021-05-21,31.90118
2021-05-22,17.07841
2021-05-23,14.39312
2021-05-24,34.58646
2021-05-25,35.01611
2021-05-26,33.0827
2021-05-27,29.3233
2021-05-28,29.00107
2021-05-29,12.56713
2021-05-30,17.40064
2021-05-31,41.03114
2021-06-01,30.29001
2021-06-02,32.86788
2021-06-03,29.64554
2021-06-04,29.10848
2021-06-05,14.71535
2021-06-06,17.83029
2021-06-07,36.41245
2021-06-08,34.80128
2021-06-09,28.46401
2021-06-10,42.5349
2021-06-11,37.59398
2021-06-12,16.64876
2021-06-13,17.18582
2021-06-14,36.8421
2021-06-15,39.31256
2021-06-16,36.41245
2021-06-17,29.96777
2021-06-18,26.20837
2021-06-19,14.39312
2021-06-20,16.54135
2021-06-21,30.07518
2021-06-22,35.76799
2021-06-23,30.07518
2021-06-24,28.89366
2021-06-25,29.21589
2021-06-26,18.58216
2021-06-27,15.89688
2021-06-28,45.86466
2021-06-29,45.97207
2021-06-30,51.77228
2021-07-01,42.42749
2021-07-02,30.71965
2021-07-03,15.78947
2021-07-04,17.29323
2021-07-05,35.23093
2021-07-06,29.21589
2021-07-07,31.36412
2021-07-08,30.29001
2021-07-09,24.16756
2021-07-10,17.29323
2021-07-11,19.65628
2021-07-12,36.62728
2021-07-13,37.16433
2021-07-14,36.41245
2021-07-15,34.47905
2021-07-16,29.21589
2021-07-17,9.34479
2021-07-18,13.10418
2021-07-19,27.60472
2021-07-20,28.3566
2021-07-21,28.67883
2021-07-22,26.74543
2021-07-23,23.84532
2021-07-24,13.2116
2021-07-25,10.20408
2021-07-26,30.39742
2021-07-27,34.0494
2021-07-28,30.71965
2021-07-29,28.78625
2021-07-30,29.64554
2021-07-31,16.00429
2021-08-01,12.67454
2021-08-02,28.3566
2021-08-03,25.34908
2021-08-04,22.6638
2021-08-05,28.46401
2021-08-06,29.3233
2021-08-07,12.67454
2021-08-08,17.29323
2021-08-09,30.29001
2021-08-10,36.94951
2021-08-11,33.29752
2021-08-12,31.1493
2021-08-13,33.29752
2021-08-14,16.75617
2021-08-15,12.03007
2021-08-16,19.54887
2021-08-17,36.09022
2021-08-18,38.34586
2021-08-19,30.93447
2021-08-20,33.83458
2021-08-21,15.57465
2021-08-22,16.43394
2021-08-23,35.98281
2021-08-24,30.18259
2021-08-25,33.51235
2021-08-26,29.53813
2021-08-27,27.71213
2021-08-28,12.78195
2021-08-29,17.40064
2021-08-30,33.40494
2021-08-31,38.02363
2021-09-01,34.26423
2021-09-02,29.21589
2021-09-03,26.63802
2021-09-04,11.92266
2021-09-05,15.78947
2021-09-06,33.0827
2021-09-07,27.49731
2021-09-08,27.81954
2021-09-09,34.9087
2021-09-10,31.57894
2021-09-11,17.9377
2021-09-12,14.07089
2021-09-13,35.23093
2021-09-14,31.90118
2021-09-15,39.41997
2021-09-16,30.39742
2021-09-17,34.47905
2021-09-18,18.15252
2021-09-19,14.1783
2021-09-20,11.27819
2021-09-21,9.02255
2021-09-22,10.52631
2021-09-23,31.68635
2021-09-24,28.67883
2021-09-25,14.60794
2021-09-26,16.00429
2021-09-27,31.79377
2021-09-28,38.02363
2021-09-29,30.39742
2021-09-30,38.56068
2021-10-01,32.54564
2021-10-02,17.61546
2021-10-03,10.09667
2021-10-04,18.04511
2021-10-05,37.48657
2021-10-06,30.61224
2021-10-07,33.61976
2021-10-08,27.49731
2021-10-09,11.92266
2021-10-10,17.07841
2021-10-11,20.40816
2021-10-12,38.45327
2021-10-13,35.8754
2021-10-14,31.68635
2021-10-15,33.51235
2021-10-16,16.86358
2021-10-17,21.80451
2021-10-18,50.26852
2021-10-19,36.19763
2021-10-20,35.01611
2021-10-21,37.27175
2021-10-22,25.5639
2021-10-23,12.88936
2021-10-24,14.93018
2021-10-25,31.79377
2021-10-26,29.3233
2021-10-27,31.04189
2021-10-28,28.3566
2021-10-29,27.92696
2021-10-30,16.75617
2021-10-31,14.60794
2021-11-01,32.54564
2021-11-02,30.50483
2021-11-03,29.64554
2021-11-04,28.89366
2021-11-05,31.57894
2021-11-06,12.67454
2021-11-07,14.1783
2021-11-08,30.71965
2021-11-09,27.49731
2021-11-10,36.73469
2021-11-11,36.19763
2021-11-12,44.3609
2021-11-13,26.53061
2021-11-14,18.58216
2021-11-15,33.83458
2021-11-16,36.73469
2021-11-17,31.36412
2021-11-18,26.4232
2021-11-19,28.24919
2021-11-20,14.50053
2021-11-21,15.57465
2021-11-22,35.12352
2021-11-23,34.47905
2021-11-24,31.25671
2021-11-25,27.49731
2021-11-26,24.70461
2021-11-27,13.64124
2021-11-28,14.07089
2021-11-29,26.53061
2021-11-30,37.27175
2021-12-01,32.86788
2021-12-02,31.36412
2021-12-03,26.20837
2021-12-04,13.2116
2021-12-05,15.35982
2021-12-06,31.79377
2021-12-07,29.21589
2021-12-08,28.67883
2021-12-09,32.54564
2021-12-10,35.12352
2021-12-11,18.04511
2021-12-12,15.68206
2021-12-13,32.33082
2021-12-14,32.22341
2021-12-15,39.74221
2021-12-16,32.22341
2021-12-17,28.89366
2021-12-18,15.35982
2021-12-19,18.36734
2021-12-20,38.45327
2021-12-21,31.68635
2021-12-22,26.20837
2021-12-23,27.81954
2021-12-24,24.38238
2021-12-25,8.91514
2021-12-26,12.13748
2021-12-27,27.28249
2021-12-28,27.49731
2021-12-29,29.21589
2021-12-30,25.34908
2021-12-31,22.44897
2022-01-01,11.17078
2022-01-02,17.29323
2022-01-03,27.49731
2022-01-04,29.3233
2022-01-05,29.10848
2022-01-06,29.10848
2022-01-07,25.02685
2022-01-08,12.03007
2022-01-09,15.89688
2022-01-10,40.38668
2022-01-11,36.30504
2022-01-12,31.25671
2022-01-13,29.00107
2022-01-14,25.24167
2022-01-15,13.2116
2022-01-16,16.32653
2022-01-17,34.26423
2022-01-18,31.1493
2022-01-19,29.43071
2022-01-20,29.96777
2022-01-21,27.81954
2022-01-22,10.63372
2022-01-23,11.3856
2022-01-24,34.37164
2022-01-25,33.94199
2022-01-26,31.1493
2022-01-27,28.57142
2022-01-28,26.4232
2022-01-29,12.99677
2022-01-30,10.52631
2022-01-31,8.91514
2022-02-01,9.66702
2022-02-02,10.74113
2022-02-03,29.00107
2022-02-04,28.03437
2022-02-05,11.3856
2022-02-06,12.45972
2022-02-07,25.5639
2022-02-08,30.29001
2022-02-09,25.67132
2022-02-10,43.28678
2022-02-11,28.89366
2022-02-12,16.75617
2022-02-13,13.96348
2022-02-14,31.47153
2022-02-15,35.01611
2022-02-16,29.96777
2022-02-17,30.18259
2022-02-18,25.45649
2022-02-19,14.07089
2022-02-20,11.70784
2022-02-21,29.75295
2022-02-22,27.28249
2022-02-23,25.67132
2022-02-24,28.03437
2022-02-25,24.70461
2022-02-26,13.31901
2022-02-27,11.3856
2022-02-28,31.57894
2022-03-01,16.21911
2022-03-02,28.24919
2022-03-03,28.3566
2022-03-04,26.31578
2022-03-05,16.21911
2022-03-06,13.2116
2022-03-07,30.82706
2022-03-08,24.27497
2022-03-09,12.78195
2022-03-10,37.27175
2022-03-11,37.16433
2022-03-12,14.60794
2022-03-13,14.28571
2022-03-14,31.25671
2022-03-15,35.98281
2022-03-16,28.14178
2022-03-17,25.24167
2022-03-18,27.49731
2022-03-19,12.45972
2022-03-20,14.28571
2022-03-21,27.81954
2022-03-22,28.57142
2022-03-23,26.96025
2022-03-24,30.39742
2022-03-25,28.89366
2022-03-26,11.3856
2022-03-27,14.28571
2022-03-28,41.78302
2022-03-29,63.37271
2022-03-30,50.48335
2022-03-31,68.85069
2022-04-01,45.86466
2022-04-02,30.61224
2022-04-03,25.02685
2022-04-04,40.92373
2022-04-05,40.49409
2022-04-06,44.03866
2022-04-07,31.90118
2022-04-08,36.30504
2022-04-09,20.08592
2022-04-10,24.16756
2022-04-11,47.47583
2022-04-12,39.95703
2022-04-13,35.8754
2022-04-14,31.25671
2022-04-15,39.84962
2022-04-16,26.85284
2022-04-17,24.06015
2022-04-18,37.59398
2022-04-19,35.33834
2022-04-20,36.62728
2022-04-21,36.62728
2022-04-22,29.75295
2022-04-23,16.75617
2022-04-24,19.01181
2022-04-25,36.51987
2022-04-26,35.55316
2022-04-27,29.3233
2022-04-28,36.62728
2022-04-29,35.01611
2022-04-30,18.79699
2022-05-01,19.76369
2022-05-02,31.68635
2022-05-03,35.8754
2022-05-04,25.45649
2022-05-05,15.25241
2022-05-06,26.63802
2022-05-07,13.96348
2022-05-08,16.32653
2022-05-09,36.41245
2022-05-10,39.95703
2022-05-11,37.27175
2022-05-12,35.76799
2022-05-13,32.65306
2022-05-14,17.40064
2022-05-15,17.29323
2022-05-16,42.21267
2022-05-17,37.70139
2022-05-18,37.16433
2022-05-19,30.29001
2022-05-20,28.14178
2022-05-21,14.1783
2022-05-22,15.145
2022-05-23,32.116
2022-05-24,34.26423
2022-05-25,33.51235
2022-05-26,32.33082
2022-05-27,27.81954
2022-05-28,14.93018
2022-05-29,14.71535
2022-05-30,34.26423
2022-05-31,36.51987
2022-06-01,20.19334
2022-06-02,38.23845
2022-06-03,33.61976
2022-06-04,16.00429
2022-06-05,15.46723
2022-06-06,18.58216
2022-06-07,36.19763
2022-06-08,35.55316
2022-06-09,38.56068
2022-06-10,44.3609
2022-06-11,20.8378
2022-06-12,18.58216
2022-06-13,40.92373
2022-06-14,37.16433
2022-06-15,39.6348
2022-06-16,39.52738
2022-06-17,35.55316
2022-06-18,15.68206
2022-06-19,17.72287
2022-06-20,38.56068
2022-06-21,35.23093
2022-06-22,32.43823
2022-06-23,31.1493
2022-06-24,24.48979
2022-06-25,14.1783
2022-06-26,15.68206
2022-06-27,34.58646
2022-06-28,36.73469
2022-06-29,35.01611
2022-06-30,36.41245
2022-07-01,35.01611
2022-07-02,15.46723
2022-07-03,11.70784
2022-07-04,29.64554
2022-07-05,35.66058
2022-07-06,33.94199
2022-07-07,29.64554
2022-07-08,28.24919
2022-07-09,12.99677
2022-07-10,14.82277
2022-07-11,42.96455
2022-07-12,37.05692
2022-07-13,35.8754
2022-07-14,40.17185
2022-07-15,34.37164
2022-07-16,18.36734
2022-07-17,12.45972
2022-07-18,37.48657
2022-07-19,35.8754
2022-07-20,32.43823
2022-07-21,31.47153
2022-07-22,28.46401
2022-07-23,14.82277
2022-07-24,11.27819
2022-07-25,30.39742
2022-07-26,33.72717
2022-07-27,27.3899
2022-07-28,23.41568
2022-07-29,24.27497
2022-07-30,15.68206
2022-07-31,12.24489
2022-08-01,27.81954
2022-08-02,29.00107
2022-08-03,26.20837
2022-08-04,29.3233
2022-08-05,25.13426
2022-08-06,15.89688
2022-08-07,13.74865
2022-08-08,29.86036
2022-08-09,29.10848
2022-08-10,39.09774
2022-08-11,38.66809
2022-08-12,31.1493
2022-08-13,14.1783
2022-08-14,10.95596
2022-08-15,18.47475
2022-08-16,36.51987
2022-08-17,33.94199
2022-08-18,29.64554
2022-08-19,33.51235
2022-08-20,15.03759
2022-08-21,19.22663
2022-08-22,38.34586
2022-08-23,34.15682
2022-08-24,34.80128
2022-08-25,36.41245
2022-08-26,33.40494
2022-08-27,13.96348
2022-08-28,11.70784
2022-08-29,32.54564
2022-08-30,35.55316
2022-08-31,38.66809
2022-09-01,31.04189
2022-09-02,30.82706
2022-09-03,13.31901
2022-09-04,12.78195
2022-09-05,35.23093
2022-09-06,32.65306
2022-09-07,27.28249
2022-09-08,32.116
2022-09-09,11.06337
2022-09-10,11.27819
2022-09-11,9.12996
2022-09-12,11.49301
2022-09-13,37.91621
2022-09-14,41.35338
2022-09-15,37.27175
2022-09-16,35.8754
2022-09-17,13.31901
2022-09-18,17.18582
2022-09-19,35.23093
2022-09-20,37.8088
2022-09-21,30.29001
2022-09-22,28.67883
2022-09-23,27.92696
2022-09-24,14.1783
2022-09-25,13.10418
2022-09-26,35.44575
2022-09-27,41.35338
2022-09-28,39.41997
2022-09-29,31.79377
2022-09-30,33.83458
2022-10-01,16.1117
2022-10-02,13.53383
2022-10-03,29.53813
2022-10-04,62.19119
2022-10-05,52.20193
2022-10-06,39.95703
2022-10-07,41.99785
2022-10-08,19.11922
2022-10-09,12.3523
2022-10-10,24.06015
2022-10-11,49.62406
2022-10-12,37.16433
2022-10-13,35.66058
2022-10-14,37.16433
2022-10-15,18.15252
2022-10-16,17.50805
2022-10-17,43.50161
2022-10-18,38.56068
2022-10-19,36.19763
2022-10-20,41.5682
2022-10-21,34.37164
2022-10-22,14.39312
2022-10-23,14.39312
2022-10-24,44.25349
2022-10-25,46.18689
2022-10-26,42.5349
2022-10-27,38.02363
2022-10-28,33.72717
2022-10-29,14.1783
2022-10-30,15.57465
2022-10-31,45.97207
2022-11-01,46.07948
2022-11-02,39.31256
2022-11-03,27.71213
2022-11-04,33.40494
2022-11-05,21.05263
2022-11-06,22.23415
2022-11-07,46.61654
2022-11-08,39.41997
2022-11-09,39.31256
2022-11-10,52.8464
2022-11-11,41.99785
2022-11-12,18.79699
2022-11-13,16.43394
2022-11-14,46.40171
2022-11-15,53.8131
2022-11-16,46.61654
2022-11-17,38.45327
2022-11-18,40.17185
2022-11-19,16.64876
2022-11-20,18.25993
2022-11-21,42.64232
2022-11-22,46.2943
2022-11-23,35.23093
2022-11-24,35.76799
2022-11-25,36.19763
2022-11-26,19.54887
2022-11-27,21.37486
2022-11-28,35.8754
2022-11-29,36.62728
2022-11-30,46.93877
2022-12-01,41.13856
2022-12-02,39.20515
2022-12-03,14.07089
2022-12-04,15.35982
2022-12-05,46.83136
2022-12-06,41.99785
2022-12-07,38.13104
2022-12-08,38.02363
2022-12-09,42.21267
2022-12-10,26.74543
2022-12-11,21.80451
2022-12-12,51.98711
2022-12-13,44.25349
2022-12-14,37.70139
2022-12-15,46.07948
2022-12-16,40.38668
2022-12-17,16.43394
2022-12-18,18.04511
2022-12-19,40.70891
2022-12-20,42.21267
2022-12-21,41.78302
2022-12-22,37.59398
2022-12-23,31.36412
2022-12-24,16.1117
2022-12-25,13.96348
2022-12-26,35.12352
2022-12-27,40.49409
2022-12-28,36.51987
2022-12-29,35.01611
2022-12-30,32.43823
2022-12-31,18.68958
2023-01-01,16.64876
2023-01-02,41.13856
2023-01-03,39.52738
2023-01-04,55.10204
2023-01-05,87.54027
2023-01-06,66.16541
2023-01-07,32.116
2023-01-08,26.10096
2023-01-09,50.16111
2023-01-10,84.9624
2023-01-11,62.40601
2023-01-12,58.75402
2023-01-13,54.88721
2023-01-14,22.6638
2023-01-15,27.28249
2023-01-16,59.29108
2023-01-17,56.6058
2023-01-18,56.49838
2023-01-19,62.19119
2023-01-20,46.61654
2023-01-21,23.09344
2023-01-22,13.64124
2023-01-23,11.17078
2023-01-24,16.54135
2023-01-25,54.56498
2023-01-26,48.22771
2023-01-27,42.21267
2023-01-28,19.76369
2023-01-29,17.18582
2023-01-30,47.90547
2023-01-31,57.89473
2023-02-01,54.24274
2023-02-02,44.57572
2023-02-03,39.95703
2023-02-04,20.62298
2023-02-05,19.11922
2023-02-06,60.04296
2023-02-07,49.94629
2023-02-08,46.18689
2023-02-09,47.79806
2023-02-10,58.5392
2023-02-11,31.1493
2023-02-12,19.44146
2023-02-13,48.54994
2023-02-14,44.3609
2023-02-15,51.98711
2023-02-16,49.94629
2023-02-17,39.20515
2023-02-18,16.75617
2023-02-19,16.00429
2023-02-20,50.16111
2023-02-21,45.22019
2023-02-22,43.50161
2023-02-23,38.88292
2023-02-24,40.70891
2023-02-25,22.44897
2023-02-26,20.8378
2023-02-27,42.42749
2023-02-28,53.92051
2023-03-01,25.45649
2023-03-02,50.16111
2023-03-03,42.85714
2023-03-04,24.38238
2023-03-05,22.12674
2023-03-06,52.52416
2023-03-07,43.93125
2023-03-08,39.52738
2023-03-09,44.25349
2023-03-10,54.67239
2023-03-11,29.75295
2023-03-12,44.3609
2023-03-13,71.10633
2023-03-14,58.10955
2023-03-15,62.94307
2023-03-16,55.31686
2023-03-17,46.2943
2023-03-18,19.33404
2023-03-19,18.9044
2023-03-20,54.13533
2023-03-21,48.44253
2023-03-22,45.97207
2023-03-23,48.22771
2023-03-24,43.71643
2023-03-25,29.96777
2023-03-26,29.64554
2023-03-27,57.14285
2023-03-28,44.89795
2023-03-29,44.79054
2023-03-30,48.76476
2023-03-31,53.38345
2023-04-01,28.14178
2023-04-02,25.45649
2023-04-03,46.93877
2023-04-04,49.62406
2023-04-05,59.61331
2023-04-06,58.32438
2023-04-07,42.21267
2023-04-08,20.19334
2023-04-09,28.57142
2023-04-10,69.60257
2023-04-11,64.55424
2023-04-12,54.67239
2023-04-13,56.17615
2023-04-14,52.09452
2023-04-15,33.0827
2023-04-16,31.68635
2023-04-17,55.7465
2023-04-18,53.06122
2023-04-19,51.45005
2023-04-20,54.02792
2023-04-21,49.73147
2023-04-22,24.06015
2023-04-23,27.81954
2023-04-24,53.27604
2023-04-25,63.48012
2023-04-26,56.82062
2023-04-27,50.26852
2023-04-28,49.51664
2023-04-29,29.64554
2023-04-30,24.70461
2023-05-01,42.10526
2023-05-02,70.7841
2023-05-03,100.0
2023-05-04,77.87325
2023-05-05,44.89795
2023-05-06,38.56068
2023-05-07,35.01611
2023-05-08,71.85821
2023-05-09,66.59505
2023-05-10,83.56605
2023-05-11,70.24704
2023-05-12,58.96885
2023-05-13,39.09774
2023-05-14,36.41245
2023-05-15,77.22878
2023-05-16,76.26208
2023-05-17,68.74328
2023-05-18,64.66165
2023-05-19,53.16863
2023-05-20,29.43071
2023-05-21,29.86036
2023-05-22,60.79484
2023-05-23,63.37271
2023-05-24,60.47261
2023-05-25,61.76154
2023-05-26,46.40171
2023-05-27,21.58968
2023-05-28,19.44146
2023-05-29,28.14178
