date,부가세
2021-01-16,14.27774
2021-01-17,13.01357
2021-01-18,40.24911
2021-01-19,39.02212
2021-01-20,39.95166
2021-01-21,40.97415
2021-01-22,40.4722
2021-01-23,17.81
2021-01-24,17.04777
2021-01-25,55.49358
2021-01-26,30.39598
2021-01-27,71.8535
2021-01-28,52.29596
2021-01-29,25.39505
2021-01-30,12.08403
2021-01-31,10.98717
2021-02-01,23.90778
2021-02-02,23.74047
2021-02-03,21.34225
2021-02-04,21.08198
2021-02-05,19.40881
2021-02-06,9.79736
2021-02-07,8.55177
2021-02-08,21.86279
2021-02-09,17.62409
2021-02-10,16.3785
2021-02-11,7.04591
2021-02-12,5.78174
2021-02-13,5.93047
2021-02-14,8.92359
2021-02-15,22.79234
2021-02-16,23.21992
2021-02-17,20.41271
2021-02-18,21.89998
2021-02-19,21.78843
2021-02-20,10.28072
2021-02-21,10.54099
2021-02-22,23.88919
2021-02-23,24.93028
2021-02-24,29.83825
2021-02-25,29.61517
2021-02-26,17.82859
2021-02-27,9.14668
2021-02-28,10.48522
2021-03-01,14.5566
2021-03-02,20.35694
2021-03-03,19.96653
2021-03-04,18.16322
2021-03-05,14.74251
2021-03-06,7.52928
2021-03-07,6.13496
2021-03-08,14.87265
2021-03-09,15.44896
2021-03-10,16.84327
2021-03-11,15.18869
2021-03-12,14.29633
2021-03-13,6.76705
2021-03-14,6.22792
2021-03-15,15.82078
2021-03-16,15.67205
2021-03-17,16.60159
2021-03-18,15.54192
2021-03-19,13.47834
2021-03-20,6.52537
2021-03-21,6.33946
2021-03-22,15.67205
2021-03-23,16.21119
2021-03-24,15.30024
2021-03-25,14.57519
2021-03-26,12.88343
2021-03-27,6.28369
2021-03-28,5.52147
2021-03-29,17.62409
2021-03-30,17.58691
2021-03-31,17.49395
2021-04-01,17.6055
2021-04-02,15.74642
2021-04-03,7.51068
2021-04-04,6.99014
2021-04-05,17.04777
2021-04-06,18.0145
2021-04-07,20.59862
2021-04-08,21.19353
2021-04-09,18.72095
2021-04-10,8.86781
2021-04-11,6.39524
2021-04-12,19.96653
2021-04-13,20.50567
2021-04-14,18.25618
2021-04-15,18.99981
2021-04-16,16.41569
2021-04-17,7.15746
2021-04-18,5.76315
2021-04-19,19.03699
2021-04-20,19.91076
2021-04-21,19.68767
2021-04-22,19.50176
2021-04-23,18.49786
2021-04-24,7.97546
2021-04-25,8.04982
2021-04-26,22.68079
2021-04-27,17.90295
2021-04-28,14.79828
2021-04-29,15.87655
2021-04-30,14.9656
2021-05-01,7.36196
2021-05-02,5.6516
2021-05-03,16.30414
2021-05-04,14.50083
2021-05-05,6.78564
2021-05-06,13.99888
2021-05-07,13.01357
2021-05-08,6.93437
2021-05-09,5.8561
2021-05-10,17.14073
2021-05-11,14.46365
2021-05-12,15.41178
2021-05-13,13.25525
2021-05-14,13.72002
2021-05-15,6.02342
2021-05-16,6.50678
2021-05-17,15.1701
2021-05-18,14.81688
2021-05-19,6.99014
2021-05-20,15.96951
2021-05-21,15.65346
2021-05-22,7.28759
2021-05-23,6.59973
2021-05-24,15.89514
2021-05-25,17.81
2021-05-26,14.9656
2021-05-27,17.02918
2021-05-28,14.77969
2021-05-29,6.76705
2021-05-30,5.78174
2021-05-31,17.56832
2021-06-01,17.25227
2021-06-02,15.1701
2021-06-03,14.72392
2021-06-04,14.1662
2021-06-05,5.94906
2021-06-06,6.8786
2021-06-07,15.46755
2021-06-08,16.89905
2021-06-09,15.22587
2021-06-10,15.18869
2021-06-11,11.5263
2021-06-12,5.96765
2021-06-13,5.94906
2021-06-14,15.46755
2021-06-15,16.1926
2021-06-16,14.3707
2021-06-17,16.34132
2021-06-18,12.79048
2021-06-19,6.54396
2021-06-20,5.78174
2021-06-21,15.74642
2021-06-22,15.05856
2021-06-23,16.30414
2021-06-24,16.67596
2021-06-25,14.01747
2021-06-26,6.20933
2021-06-27,6.52537
2021-06-28,17.67986
2021-06-29,18.05168
2021-06-30,20.6358
2021-07-01,24.14947
2021-07-02,20.30117
2021-07-03,8.16136
2021-07-04,7.93827
2021-07-05,24.26101
2021-07-06,22.95965
2021-07-07,23.16415
2021-07-08,27.04963
2021-07-09,23.55456
2021-07-10,9.89031
2021-07-11,9.07231
2021-07-12,28.46253
2021-07-13,29.09462
2021-07-14,30.78639
2021-07-15,32.75701
2021-07-16,29.44785
2021-07-17,14.98419
2021-07-18,12.88343
2021-07-19,42.05242
2021-07-20,47.61108
2021-07-21,45.43595
2021-07-22,46.29113
2021-07-23,44.80386
2021-07-24,18.66517
2021-07-25,18.73954
2021-07-26,46.83026
2021-07-27,21.99293
2021-07-28,18.18181
2021-07-29,15.26306
2021-07-30,14.42647
2021-07-31,7.71518
2021-08-01,6.30228
2021-08-02,14.11042
2021-08-03,15.89514
2021-08-04,12.67893
2021-08-05,14.14761
2021-08-06,11.69362
2021-08-07,5.76315
2021-08-08,5.27979
2021-08-09,15.11433
2021-08-10,16.43428
2021-08-11,15.30024
2021-08-12,16.17401
2021-08-13,11.76798
2021-08-14,5.29838
2021-08-15,4.75924
2021-08-16,8.087
2021-08-17,16.84327
2021-08-18,16.06246
2021-08-19,15.7836
2021-08-20,12.7347
2021-08-21,6.59973
2021-08-22,6.71128
2021-08-23,14.98419
2021-08-24,16.52723
2021-08-25,14.83547
2021-08-26,15.82078
2021-08-27,13.73861
2021-08-28,6.93437
2021-08-29,5.61442
2021-08-30,14.90983
2021-08-31,17.41959
2021-09-01,16.60159
2021-09-02,14.11042
2021-09-03,13.99888
2021-09-04,6.99014
2021-09-05,6.09778
2021-09-06,14.35211
2021-09-07,14.14761
2021-09-08,14.22197
2021-09-09,15.95092
2021-09-10,14.3707
2021-09-11,7.17605
2021-09-12,6.30228
2021-09-13,15.56051
2021-09-14,14.98419
2021-09-15,15.59769
2021-09-16,15.48614
2021-09-17,12.38148
2021-09-18,6.8786
2021-09-19,5.03811
2021-09-20,4.27588
2021-09-21,3.56943
2021-09-22,5.8561
2021-09-23,15.76501
2021-09-24,13.99888
2021-09-25,6.82282
2021-09-26,7.19464
2021-09-27,15.85796
2021-09-28,17.94013
2021-09-29,16.84327
2021-09-30,19.70626
2021-10-01,17.56832
2021-10-02,8.14277
2021-10-03,7.86391
2021-10-04,8.58895
2021-10-05,18.47927
2021-10-06,20.04089
2021-10-07,18.08886
2021-10-08,16.63878
2021-10-09,8.55177
2021-10-10,6.19074
2021-10-11,11.24744
2021-10-12,22.06729
2021-10-13,20.71016
2021-10-14,19.55753
2021-10-15,14.89124
2021-10-16,7.39914
2021-10-17,6.56255
2021-10-18,18.73954
2021-10-19,19.57612
2021-10-20,20.26398
2021-10-21,19.55753
2021-10-22,17.01059
2021-10-23,7.91968
2021-10-24,7.8825
2021-10-25,25.3021
2021-10-26,18.25618
2021-10-27,17.04777
2021-10-28,15.1701
2021-10-29,14.59379
2021-10-30,6.99014
2021-10-31,5.98624
2021-11-01,16.69455
2021-11-02,15.89514
2021-11-03,17.08496
2021-11-04,15.41178
2021-11-05,13.92452
2021-11-06,6.72987
2021-11-07,5.29838
2021-11-08,15.1701
2021-11-09,15.89514
2021-11-10,15.87655
2021-11-11,14.46365
2021-11-12,12.38148
2021-11-13,6.65551
2021-11-14,5.55865
2021-11-15,15.07715
2021-11-16,14.59379
2021-11-17,14.79828
2021-11-18,15.30024
2021-11-19,13.19947
2021-11-20,6.56255
2021-11-21,5.16824
2021-11-22,15.09574
2021-11-23,16.43428
2021-11-24,14.7611
2021-11-25,15.82078
2021-11-26,13.62706
2021-11-27,6.33946
2021-11-28,5.52147
2021-11-29,16.41569
2021-11-30,19.18572
2021-12-01,15.24446
2021-12-02,17.08496
2021-12-03,14.03606
2021-12-04,5.87469
2021-12-05,6.61833
2021-12-06,15.28165
2021-12-07,15.3746
2021-12-08,16.69455
2021-12-09,15.69064
2021-12-10,14.85406
2021-12-11,6.15356
2021-12-12,6.30228
2021-12-13,15.69064
2021-12-14,16.09964
2021-12-15,13.85015
2021-12-16,14.03606
2021-12-17,13.9617
2021-12-18,6.32087
2021-12-19,5.55865
2021-12-20,15.9881
2021-12-21,16.49005
2021-12-22,16.26696
2021-12-23,15.33742
2021-12-24,12.9392
2021-12-25,4.81502
2021-12-26,6.52537
2021-12-27,17.25227
2021-12-28,17.94013
2021-12-29,18.66517
2021-12-30,17.21509
2021-12-31,15.05856
2022-01-01,8.17995
2022-01-02,9.46272
2022-01-03,27.5144
2022-01-04,29.78248
2022-01-05,31.71593
2022-01-06,31.84606
2022-01-07,26.67782
2022-01-08,12.56739
2022-01-09,12.38148
2022-01-10,35.60141
2022-01-11,32.86856
2022-01-12,32.94292
2022-01-13,30.65625
2022-01-14,29.63376
2022-01-15,16.30414
2022-01-16,15.00278
2022-01-17,41.42033
2022-01-18,46.56999
2022-01-19,46.03086
2022-01-20,50.25097
2022-01-21,49.28425
2022-01-22,21.6583
2022-01-23,23.05261
2022-01-24,65.5698
2022-01-25,63.00427
2022-01-26,28.14649
2022-01-27,20.82171
2022-01-28,17.95872
2022-01-29,8.01264
2022-01-30,6.33946
2022-01-31,6.33946
2022-02-01,5.50288
2022-02-02,7.15746
2022-02-03,17.49395
2022-02-04,18.27477
2022-02-05,9.35118
2022-02-06,8.496
2022-02-07,19.6319
2022-02-08,17.95872
2022-02-09,17.6055
2022-02-10,18.86967
2022-02-11,15.48614
2022-02-12,7.86391
2022-02-13,6.43242
2022-02-14,17.6055
2022-02-15,16.34132
2022-02-16,15.85796
2022-02-17,14.44506
2022-02-18,13.03216
2022-02-19,6.95296
2022-02-20,6.50678
2022-02-21,15.5791
2022-02-22,17.08496
2022-02-23,16.49005
2022-02-24,16.82468
2022-02-25,15.82078
2022-02-26,7.60364
2022-02-27,6.24651
2022-02-28,15.1701
2022-03-01,9.22104
2022-03-02,16.76891
2022-03-03,15.69064
2022-03-04,14.81688
2022-03-05,7.52928
2022-03-06,6.07919
2022-03-07,14.94701
2022-03-08,14.9656
2022-03-09,7.10169
2022-03-10,14.38929
2022-03-11,15.44896
2022-03-12,6.20933
2022-03-13,6.78564
2022-03-14,14.70533
2022-03-15,15.63487
2022-03-16,14.61238
2022-03-17,15.02137
2022-03-18,12.84625
2022-03-19,7.45491
2022-03-20,6.59973
2022-03-21,15.26306
2022-03-22,15.20728
2022-03-23,14.94701
2022-03-24,13.64565
2022-03-25,13.77579
2022-03-26,7.02732
2022-03-27,5.78174
2022-03-28,15.33742
2022-03-29,15.91373
2022-03-30,14.87265
2022-03-31,17.10355
2022-04-01,15.13292
2022-04-02,8.03123
2022-04-03,6.2651
2022-04-04,16.7875
2022-04-05,17.66127
2022-04-06,19.07417
2022-04-07,19.37163
2022-04-08,15.93232
2022-04-09,7.17605
2022-04-10,5.93047
2022-04-11,18.66517
2022-04-12,19.53894
2022-04-13,17.49395
2022-04-14,16.30414
2022-04-15,15.07715
2022-04-16,6.91578
2022-04-17,7.06451
2022-04-18,16.62018
2022-04-19,18.03309
2022-04-20,19.57612
2022-04-21,18.83249
2022-04-22,16.95482
2022-04-23,8.01264
2022-04-24,6.69269
2022-04-25,23.18274
2022-04-26,17.75422
2022-04-27,17.04777
2022-04-28,16.09964
2022-04-29,15.03997
2022-04-30,7.80814
2022-05-01,6.56255
2022-05-02,15.9881
2022-05-03,16.73173
2022-05-04,15.69064
2022-05-05,7.10169
2022-05-06,12.04684
2022-05-07,6.43242
2022-05-08,6.54396
2022-05-09,17.84718
2022-05-10,16.82468
2022-05-11,17.30804
2022-05-12,15.87655
2022-05-13,15.44896
2022-05-14,7.15746
2022-05-15,6.61833
2022-05-16,16.47146
2022-05-17,15.65346
2022-05-18,16.52723
2022-05-19,16.17401
2022-05-20,15.18869
2022-05-21,7.51068
2022-05-22,6.65551
2022-05-23,15.09574
2022-05-24,16.04387
2022-05-25,17.32664
2022-05-26,15.89514
2022-05-27,14.40788
2022-05-28,7.19464
2022-05-29,6.4696
2022-05-30,25.72968
2022-05-31,21.36084
2022-06-01,9.31399
2022-06-02,15.87655
2022-06-03,15.24446
2022-06-04,7.15746
2022-06-05,5.54006
2022-06-06,6.45101
2022-06-07,16.56441
2022-06-08,17.28945
2022-06-09,17.69845
2022-06-10,14.77969
2022-06-11,6.76705
2022-06-12,6.39524
2022-06-13,16.21119
2022-06-14,16.41569
2022-06-15,16.13682
2022-06-16,17.43818
2022-06-17,15.13292
2022-06-18,6.86001
2022-06-19,7.21323
2022-06-20,16.583
2022-06-21,17.01059
2022-06-22,16.60159
2022-06-23,15.5791
2022-06-24,15.5791
2022-06-25,7.51068
2022-06-26,6.02342
2022-06-27,17.43818
2022-06-28,19.59472
2022-06-29,19.76203
2022-06-30,23.31288
2022-07-01,22.60643
2022-07-02,10.67112
2022-07-03,8.97936
2022-07-04,24.4841
2022-07-05,26.34318
2022-07-06,28.90871
2022-07-07,28.55549
2022-07-08,24.40974
2022-07-09,9.31399
2022-07-10,9.98326
2022-07-11,27.73749
2022-07-12,29.63376
2022-07-13,29.76389
2022-07-14,30.22866
2022-07-15,29.28053
2022-07-16,13.51552
2022-07-17,11.17308
2022-07-18,36.64249
2022-07-19,42.18256
2022-07-20,43.74419
2022-07-21,47.48094
2022-07-22,42.61015
2022-07-23,16.992
2022-07-24,17.62409
2022-07-25,50.41829
2022-07-26,23.0712
2022-07-27,19.4274
2022-07-28,16.09964
2022-07-29,14.9656
2022-07-30,7.02732
2022-07-31,6.95296
2022-08-01,15.00278
2022-08-02,18.2004
2022-08-03,23.4802
2022-08-04,19.53894
2022-08-05,21.30507
2022-08-06,11.21026
2022-08-07,6.99014
2022-08-08,16.45287
2022-08-09,15.28165
2022-08-10,15.02137
2022-08-11,15.03997
2022-08-12,12.77189
2022-08-13,6.48819
2022-08-14,4.62911
2022-08-15,5.87469
2022-08-16,16.60159
2022-08-17,15.83937
2022-08-18,15.22587
2022-08-19,12.88343
2022-08-20,6.59973
2022-08-21,5.87469
2022-08-22,14.61238
2022-08-23,17.38241
2022-08-24,13.85015
2022-08-25,14.87265
2022-08-26,13.38538
2022-08-27,6.72987
2022-08-28,5.63301
2022-08-29,14.1662
2022-08-30,15.44896
2022-08-31,17.30804
2022-09-01,15.30024
2022-09-02,13.85015
2022-09-03,6.33946
2022-09-04,5.89328
2022-09-05,14.85406
2022-09-06,14.46365
2022-09-07,14.05465
2022-09-08,11.39617
2022-09-09,5.46569
2022-09-10,3.29057
2022-09-11,3.88548
2022-09-12,5.16824
2022-09-13,16.41569
2022-09-14,17.92154
2022-09-15,17.12214
2022-09-16,16.08105
2022-09-17,7.06451
2022-09-18,5.29838
2022-09-19,16.13682
2022-09-20,16.00669
2022-09-21,15.54192
2022-09-22,15.7836
2022-09-23,12.92061
2022-09-24,6.19074
2022-09-25,5.39133
2022-09-26,15.93232
2022-09-27,16.45287
2022-09-28,16.22978
2022-09-29,17.45677
2022-09-30,17.92154
2022-10-01,8.10559
2022-10-02,8.19854
2022-10-03,8.32868
2022-10-04,21.34225
2022-10-05,22.16025
2022-10-06,23.44301
2022-10-07,23.8706
2022-10-08,7.8825
2022-10-09,5.98624
2022-10-10,9.14668
2022-10-11,25.0976
2022-10-12,23.83342
2022-10-13,22.19743
2022-10-14,17.73563
2022-10-15,7.54787
2022-10-16,6.80423
2022-10-17,19.68767
2022-10-18,22.23461
2022-10-19,21.32366
2022-10-20,22.30897
2022-10-21,18.18181
2022-10-22,7.56646
2022-10-23,6.91578
2022-10-24,23.10838
2022-10-25,27.29131
2022-10-26,18.57222
2022-10-27,17.01059
2022-10-28,13.73861
2022-10-29,6.54396
2022-10-30,5.54006
2022-10-31,18.98122
2022-11-01,17.04777
2022-11-02,16.32273
2022-11-03,16.17401
2022-11-04,14.1662
2022-11-05,6.52537
2022-11-06,4.94515
2022-11-07,16.95482
2022-11-08,16.09964
2022-11-09,23.33147
2022-11-10,18.29336
2022-11-11,14.53801
2022-11-12,6.63692
2022-11-13,5.83751
2022-11-14,15.24446
2022-11-15,16.93623
2022-11-16,17.28945
2022-11-17,15.02137
2022-11-18,13.32961
2022-11-19,5.8561
2022-11-20,5.96765
2022-11-21,14.79828
2022-11-22,16.02528
2022-11-23,16.54582
2022-11-24,15.80219
2022-11-25,14.57519
2022-11-26,7.32478
2022-11-27,5.68878
2022-11-28,16.45287
2022-11-29,17.77282
2022-11-30,17.95872
2022-12-01,17.49395
2022-12-02,15.50474
2022-12-03,5.78174
2022-12-04,6.35805
2022-12-05,17.15932
2022-12-06,17.58691
2022-12-07,17.1965
2022-12-08,18.75813
2022-12-09,15.9881
2022-12-10,6.69269
2022-12-11,6.52537
2022-12-12,16.7875
2022-12-13,17.56832
2022-12-14,17.23368
2022-12-15,18.34913
2022-12-16,16.17401
2022-12-17,7.38055
2022-12-18,6.41383
2022-12-19,16.3785
2022-12-20,18.21899
2022-12-21,17.95872
2022-12-22,24.74437
2022-12-23,15.39319
2022-12-24,6.84142
2022-12-25,5.48429
2022-12-26,19.18572
2022-12-27,18.68377
2022-12-28,18.36772
2022-12-29,19.89217
2022-12-30,15.74642
2022-12-31,8.12418
2023-01-01,8.31009
2023-01-02,27.77467
2023-01-03,32.96151
2023-01-04,28.40676
2023-01-05,30.13571
2023-01-06,26.95668
2023-01-07,11.91671
2023-01-08,11.45194
2023-01-09,32.60829
2023-01-10,35.8245
2023-01-11,34.05837
2023-01-12,33.29615
2023-01-13,31.54861
2023-01-14,14.5566
2023-01-15,14.51942
2023-01-16,46.19817
2023-01-17,47.7598
2023-01-18,49.54452
2023-01-19,48.87525
2023-01-20,42.7031
2023-01-21,14.27774
2023-01-22,10.70831
2023-01-23,14.25915
2023-01-24,21.06339
2023-01-25,69.2136
2023-01-26,56.08849
2023-01-27,46.12381
2023-01-28,13.85015
2023-01-29,9.12809
2023-01-30,25.50659
2023-01-31,26.04573
2023-02-01,21.32366
2023-02-02,19.31585
2023-02-03,17.69845
2023-02-04,8.81204
2023-02-05,7.91968
2023-02-06,19.20431
2023-02-07,19.14854
2023-02-08,18.14463
2023-02-09,19.11135
2023-02-10,16.63878
2023-02-11,8.19854
2023-02-12,7.82673
2023-02-13,14.9656
2023-02-14,17.58691
2023-02-15,16.80609
2023-02-16,17.45677
2023-02-17,14.61238
2023-02-18,6.71128
2023-02-19,6.39524
2023-02-20,16.21119
2023-02-21,17.77282
2023-02-22,16.22978
2023-02-23,16.13682
2023-02-24,14.63097
2023-02-25,7.71518
2023-02-26,7.12028
2023-02-27,17.84718
2023-02-28,18.25618
2023-03-01,9.07231
2023-03-02,18.4049
2023-03-03,16.32273
2023-03-04,7.54787
2023-03-05,6.24651
2023-03-06,16.06246
2023-03-07,17.23368
2023-03-08,17.71704
2023-03-09,14.48224
2023-03-10,15.3746
2023-03-11,7.23182
2023-03-12,5.6516
2023-03-13,16.69455
2023-03-14,17.32664
2023-03-15,17.04777
2023-03-16,16.34132
2023-03-17,13.77579
2023-03-18,7.28759
2023-03-19,7.17605
2023-03-20,18.55363
2023-03-21,16.97341
2023-03-22,16.13682
2023-03-23,15.41178
2023-03-24,14.5566
2023-03-25,7.04591
2023-03-26,5.91187
2023-03-27,17.47536
2023-03-28,17.51254
2023-03-29,18.90686
2023-03-30,18.64658
2023-03-31,16.89905
2023-04-01,7.678
2023-04-02,13.66424
2023-04-03,28.66703
2023-04-04,22.84811
2023-04-05,22.94106
2023-04-06,23.53597
2023-04-07,23.44301
2023-04-08,8.71909
2023-04-09,7.28759
2023-04-10,25.0976
2023-04-11,23.20133
2023-04-12,20.65439
2023-04-13,20.6358
2023-04-14,17.73563
2023-04-15,7.65941
2023-04-16,6.72987
2023-04-17,22.60643
2023-04-18,21.21212
2023-04-19,19.89217
2023-04-20,19.52035
2023-04-21,18.8139
2023-04-22,7.97546
2023-04-23,7.28759
2023-04-24,25.35787
2023-04-25,26.04573
2023-04-26,18.72095
2023-04-27,16.62018
2023-04-28,15.02137
2023-04-29,6.56255
2023-04-30,6.80423
2023-05-01,10.16917
2023-05-02,20.39412
2023-05-03,17.84718
2023-05-04,17.15932
2023-05-05,6.69269
2023-05-06,6.65551
2023-05-07,6.37664
2023-05-08,18.34913
2023-05-09,18.47927
2023-05-10,19.11135
2023-05-11,18.72095
2023-05-12,15.39319
2023-05-13,6.8786
2023-05-14,5.78174
2023-05-15,18.57222
2023-05-16,17.92154
2023-05-17,18.57222
2023-05-18,16.52723
2023-05-19,14.07324
2023-05-20,7.30619
2023-05-21,6.84142
2023-05-22,17.25227
2023-05-23,17.36382
2023-05-24,20.17103
2023-05-25,18.94404
2023-05-26,14.50083
2023-05-27,6.41383
2023-05-28,5.68878
2023-05-29,7.678
