date,연금펀드
2020-11-21,11.45833
2020-11-22,15.20833
2020-11-23,20.41666
2020-11-24,19.02777
2020-11-25,21.875
2020-11-26,22.08333
2020-11-27,19.86111
2020-11-28,18.81944
2020-11-29,19.51388
2020-11-30,26.59722
2020-12-01,30.27777
2020-12-02,25.20833
2020-12-03,25.27777
2020-12-04,26.25
2020-12-05,20.13888
2020-12-06,20.48611
2020-12-07,28.88888
2020-12-08,28.95833
2020-12-09,27.29166
2020-12-10,33.05555
2020-12-11,31.11111
2020-12-12,20.20833
2020-12-13,18.47222
2020-12-14,27.08333
2020-12-15,29.65277
2020-12-16,24.51388
2020-12-17,30.20833
2020-12-18,22.22222
2020-12-19,17.5
2020-12-20,20.69444
2020-12-21,33.33333
2020-12-22,29.375
2020-12-23,33.125
2020-12-24,32.91666
2020-12-25,25.97222
2020-12-26,23.95833
2020-12-27,31.94444
2020-12-28,45.48611
2020-12-29,47.08333
2020-12-30,58.81944
2020-12-31,55.55555
2021-01-01,65.97222
2021-01-02,100.0
2021-01-03,71.11111
2021-01-04,54.02777
2021-01-05,47.91666
2021-01-06,60.06944
2021-01-07,68.26388
2021-01-08,63.81944
2021-01-09,48.40277
2021-01-10,55.55555
2021-01-11,75.0
2021-01-12,60.27777
2021-01-13,63.40277
2021-01-14,56.45833
2021-01-15,53.88888
2021-01-16,53.54166
2021-01-17,73.19444
2021-01-18,70.55555
2021-01-19,65.97222
2021-01-20,65.13888
2021-01-21,70.0
2021-01-22,70.55555
2021-01-23,46.25
2021-01-24,44.02777
2021-01-25,66.66666
2021-01-26,62.63888
2021-01-27,63.95833
2021-01-28,57.36111
2021-01-29,47.77777
2021-01-30,32.91666
2021-01-31,29.44444
2021-02-01,43.81944
2021-02-02,44.23611
2021-02-03,42.22222
2021-02-04,42.70833
2021-02-05,35.76388
2021-02-06,29.02777
2021-02-07,29.79166
2021-02-08,38.88888
2021-02-09,42.70833
2021-02-10,37.22222
2021-02-11,26.73611
2021-02-12,23.26388
2021-02-13,30.625
2021-02-14,31.52777
2021-02-15,48.68055
2021-02-16,45.55555
2021-02-17,44.93055
2021-02-18,38.125
2021-02-19,38.40277
2021-02-20,24.44444
2021-02-21,27.15277
2021-02-22,48.95833
2021-02-23,50.625
2021-02-24,41.66666
2021-02-25,41.04166
2021-02-26,33.95833
2021-02-27,28.26388
2021-02-28,38.95833
2021-03-01,36.04166
2021-03-02,33.75
2021-03-03,32.91666
2021-03-04,33.05555
2021-03-05,26.94444
2021-03-06,19.86111
2021-03-07,23.75
2021-03-08,28.26388
2021-03-09,25.20833
2021-03-10,30.41666
2021-03-11,28.88888
2021-03-12,24.93055
2021-03-13,16.66666
2021-03-14,18.68055
2021-03-15,25.13888
2021-03-16,24.30555
2021-03-17,21.25
2021-03-18,25.27777
2021-03-19,17.91666
2021-03-20,17.77777
2021-03-21,15.69444
2021-03-22,23.61111
2021-03-23,24.58333
2021-03-24,22.98611
2021-03-25,31.31944
2021-03-26,22.08333
2021-03-27,14.02777
2021-03-28,18.19444
2021-03-29,21.04166
2021-03-30,22.08333
2021-03-31,21.73611
2021-04-01,19.375
2021-04-02,17.36111
2021-04-03,13.75
2021-04-04,14.65277
2021-04-05,19.16666
2021-04-06,23.47222
2021-04-07,23.125
2021-04-08,21.25
2021-04-09,18.75
2021-04-10,11.18055
2021-04-11,16.875
2021-04-12,18.40277
2021-04-13,21.59722
2021-04-14,22.77777
2021-04-15,20.20833
2021-04-16,22.43055
2021-04-17,17.08333
2021-04-18,13.81944
2021-04-19,22.15277
2021-04-20,20.27777
2021-04-21,20.69444
2021-04-22,19.44444
2021-04-23,19.09722
2021-04-24,14.02777
2021-04-25,13.40277
2021-04-26,19.02777
2021-04-27,16.66666
2021-04-28,13.75
2021-04-29,17.36111
2021-04-30,14.02777
2021-05-01,9.79166
2021-05-02,9.93055
2021-05-03,16.18055
2021-05-04,13.33333
2021-05-05,10.83333
2021-05-06,13.54166
2021-05-07,15.625
2021-05-08,12.22222
2021-05-09,13.05555
2021-05-10,17.5
2021-05-11,18.47222
2021-05-12,14.86111
2021-05-13,14.51388
2021-05-14,13.125
2021-05-15,8.61111
2021-05-16,16.04166
2021-05-17,17.43055
2021-05-18,16.73611
2021-05-19,13.125
2021-05-20,19.51388
2021-05-21,16.18055
2021-05-22,11.31944
2021-05-23,10.34722
2021-05-24,16.45833
2021-05-25,21.73611
2021-05-26,14.93055
2021-05-27,14.65277
2021-05-28,13.61111
2021-05-29,11.18055
2021-05-30,12.56944
2021-05-31,19.58333
2021-06-01,18.19444
2021-06-02,17.01388
2021-06-03,16.04166
2021-06-04,14.09722
2021-06-05,11.25
2021-06-06,14.16666
2021-06-07,17.01388
2021-06-08,18.68055
2021-06-09,18.68055
2021-06-10,20.41666
2021-06-11,15.90277
2021-06-12,10.27777
2021-06-13,13.61111
2021-06-14,17.15277
2021-06-15,17.36111
2021-06-16,17.98611
2021-06-17,15.34722
2021-06-18,16.31944
2021-06-19,11.80555
2021-06-20,10.97222
2021-06-21,16.11111
2021-06-22,14.51388
2021-06-23,19.09722
2021-06-24,15.27777
2021-06-25,16.52777
2021-06-26,10.625
2021-06-27,11.80555
2021-06-28,13.88888
2021-06-29,16.31944
2021-06-30,13.61111
2021-07-01,16.52777
2021-07-02,13.75
2021-07-03,10.0
2021-07-04,11.59722
2021-07-05,18.26388
2021-07-06,15.41666
2021-07-07,15.0
2021-07-08,14.72222
2021-07-09,12.43055
2021-07-10,9.30555
2021-07-11,10.13888
2021-07-12,14.30555
2021-07-13,12.84722
2021-07-14,16.04166
2021-07-15,12.29166
2021-07-16,9.02777
2021-07-17,8.81944
2021-07-18,8.54166
2021-07-19,13.68055
2021-07-20,13.68055
2021-07-21,14.375
2021-07-22,13.88888
2021-07-23,12.15277
2021-07-24,8.95833
2021-07-25,8.40277
2021-07-26,14.02777
2021-07-27,15.0
2021-07-28,15.0
2021-07-29,16.52777
2021-07-30,12.70833
2021-07-31,7.36111
2021-08-01,9.58333
2021-08-02,13.125
2021-08-03,14.09722
2021-08-04,14.44444
2021-08-05,13.26388
2021-08-06,16.59722
2021-08-07,8.19444
2021-08-08,9.72222
2021-08-09,15.48611
2021-08-10,12.98611
2021-08-11,14.58333
2021-08-12,11.80555
2021-08-13,13.88888
2021-08-14,11.94444
2021-08-15,10.83333
2021-08-16,13.19444
2021-08-17,14.58333
2021-08-18,19.58333
2021-08-19,17.43055
2021-08-20,14.93055
2021-08-21,12.15277
2021-08-22,12.22222
2021-08-23,16.59722
2021-08-24,16.04166
2021-08-25,16.45833
2021-08-26,15.76388
2021-08-27,14.65277
2021-08-28,11.31944
2021-08-29,12.70833
2021-08-30,17.36111
2021-08-31,19.16666
2021-09-01,17.29166
2021-09-02,18.75
2021-09-03,16.45833
2021-09-04,11.31944
2021-09-05,12.43055
2021-09-06,14.44444
2021-09-07,18.95833
2021-09-08,17.36111
2021-09-09,16.04166
2021-09-10,16.18055
2021-09-11,11.875
2021-09-12,12.43055
2021-09-13,14.65277
2021-09-14,16.25
2021-09-15,16.38888
2021-09-16,15.90277
2021-09-17,13.05555
2021-09-18,11.04166
2021-09-19,9.51388
2021-09-20,17.43055
2021-09-21,15.41666
2021-09-22,15.83333
2021-09-23,20.90277
2021-09-24,21.45833
2021-09-25,14.44444
2021-09-26,14.02777
2021-09-27,20.76388
2021-09-28,16.66666
2021-09-29,19.93055
2021-09-30,20.34722
2021-10-01,17.77777
2021-10-02,13.125
2021-10-03,15.0
2021-10-04,15.34722
2021-10-05,19.30555
2021-10-06,19.23611
2021-10-07,21.73611
2021-10-08,15.97222
2021-10-09,10.76388
2021-10-10,10.69444
2021-10-11,12.5
2021-10-12,15.06944
2021-10-13,14.86111
2021-10-14,13.47222
2021-10-15,14.86111
2021-10-16,7.77777
2021-10-17,10.20833
2021-10-18,13.47222
2021-10-19,13.75
2021-10-20,15.48611
2021-10-21,15.48611
2021-10-22,9.79166
2021-10-23,8.61111
2021-10-24,10.34722
2021-10-25,14.79166
2021-10-26,20.83333
2021-10-27,14.30555
2021-10-28,13.81944
2021-10-29,12.98611
2021-10-30,9.09722
2021-10-31,10.34722
2021-11-01,15.76388
2021-11-02,14.93055
2021-11-03,14.02777
2021-11-04,15.0
2021-11-05,15.06944
2021-11-06,9.79166
2021-11-07,10.76388
2021-11-08,14.65277
2021-11-09,15.0
2021-11-10,15.34722
2021-11-11,14.86111
2021-11-12,12.5
2021-11-13,10.625
2021-11-14,11.45833
2021-11-15,16.59722
2021-11-16,16.52777
2021-11-17,17.22222
2021-11-18,18.26388
2021-11-19,14.58333
2021-11-20,11.875
2021-11-21,10.90277
2021-11-22,17.01388
2021-11-23,15.13888
2021-11-24,16.875
2021-11-25,17.91666
2021-11-26,17.08333
2021-11-27,8.81944
2021-11-28,12.08333
2021-11-29,18.95833
2021-11-30,18.33333
2021-12-01,16.11111
2021-12-02,16.04166
2021-12-03,14.65277
2021-12-04,9.30555
2021-12-05,13.75
2021-12-06,18.19444
2021-12-07,18.47222
2021-12-08,16.45833
2021-12-09,17.77777
2021-12-10,18.88888
2021-12-11,13.05555
2021-12-12,15.0
2021-12-13,19.65277
2021-12-14,19.23611
2021-12-15,18.54166
2021-12-16,16.25
2021-12-17,14.79166
2021-12-18,11.73611
2021-12-19,13.26388
2021-12-20,20.83333
2021-12-21,19.65277
2021-12-22,20.20833
2021-12-23,19.72222
2021-12-24,20.13888
2021-12-25,14.02777
2021-12-26,15.27777
2021-12-27,23.125
2021-12-28,28.26388
2021-12-29,23.61111
2021-12-30,25.55555
2021-12-31,19.23611
2022-01-01,11.18055
2022-01-02,14.375
2022-01-03,19.02777
2022-01-04,19.72222
2022-01-05,18.75
2022-01-06,16.18055
2022-01-07,14.09722
2022-01-08,10.97222
2022-01-09,15.69444
2022-01-10,18.33333
2022-01-11,16.45833
2022-01-12,17.91666
2022-01-13,15.41666
2022-01-14,15.69444
2022-01-15,12.15277
2022-01-16,12.29166
2022-01-17,18.54166
2022-01-18,19.44444
2022-01-19,18.33333
2022-01-20,23.19444
2022-01-21,19.72222
2022-01-22,15.69444
2022-01-23,15.27777
2022-01-24,23.88888
2022-01-25,24.09722
2022-01-26,25.27777
2022-01-27,22.22222
2022-01-28,21.25
2022-01-29,14.44444
2022-01-30,14.79166
2022-01-31,15.20833
2022-02-01,17.08333
2022-02-02,19.375
2022-02-03,23.05555
2022-02-04,22.43055
2022-02-05,19.58333
2022-02-06,23.125
2022-02-07,23.75
2022-02-08,24.93055
2022-02-09,21.73611
2022-02-10,21.18055
2022-02-11,21.31944
2022-02-12,14.44444
2022-02-13,18.68055
2022-02-14,21.59722
2022-02-15,23.61111
2022-02-16,23.40277
2022-02-17,19.51388
2022-02-18,16.94444
2022-02-19,12.5
2022-02-20,16.11111
2022-02-21,23.95833
2022-02-22,22.15277
2022-02-23,19.375
2022-02-24,18.33333
2022-02-25,21.04166
2022-02-26,15.55555
2022-02-27,12.15277
2022-02-28,15.27777
2022-03-01,17.70833
2022-03-02,16.66666
2022-03-03,14.23611
2022-03-04,14.86111
2022-03-05,11.59722
2022-03-06,12.08333
2022-03-07,12.36111
2022-03-08,12.84722
2022-03-09,6.80555
2022-03-10,14.02777
2022-03-11,12.63888
2022-03-12,10.27777
2022-03-13,8.88888
2022-03-14,14.44444
2022-03-15,13.19444
2022-03-16,12.91666
2022-03-17,12.36111
2022-03-18,11.875
2022-03-19,9.16666
2022-03-20,10.06944
2022-03-21,11.73611
2022-03-22,11.45833
2022-03-23,12.70833
2022-03-24,10.55555
2022-03-25,13.61111
2022-03-26,8.54166
2022-03-27,10.83333
2022-03-28,12.43055
2022-03-29,13.61111
2022-03-30,12.15277
2022-03-31,14.65277
2022-04-01,10.625
2022-04-02,7.98611
2022-04-03,8.61111
2022-04-04,10.55555
2022-04-05,11.04166
2022-04-06,11.25
2022-04-07,11.59722
2022-04-08,7.98611
2022-04-09,6.18055
2022-04-10,7.29166
2022-04-11,10.41666
2022-04-12,10.0
2022-04-13,10.97222
2022-04-14,9.79166
2022-04-15,9.65277
2022-04-16,5.13888
2022-04-17,6.52777
2022-04-18,9.375
2022-04-19,10.20833
2022-04-20,9.93055
2022-04-21,7.98611
2022-04-22,8.61111
2022-04-23,6.59722
2022-04-24,6.38888
2022-04-25,11.38888
2022-04-26,11.11111
2022-04-27,10.97222
2022-04-28,10.90277
2022-04-29,9.09722
2022-04-30,5.76388
2022-05-01,6.94444
2022-05-02,10.0
2022-05-03,9.72222
2022-05-04,7.01388
2022-05-05,6.31944
2022-05-06,8.47222
2022-05-07,5.34722
2022-05-08,6.31944
2022-05-09,7.36111
2022-05-10,7.56944
2022-05-11,9.86111
2022-05-12,10.20833
2022-05-13,7.70833
2022-05-14,5.69444
2022-05-15,5.06944
2022-05-16,7.43055
2022-05-17,7.5
2022-05-18,6.45833
2022-05-19,7.15277
2022-05-20,6.52777
2022-05-21,4.86111
2022-05-22,5.69444
2022-05-23,6.59722
2022-05-24,6.73611
2022-05-25,8.75
2022-05-26,8.33333
2022-05-27,5.625
2022-05-28,3.95833
2022-05-29,6.59722
2022-05-30,6.59722
2022-05-31,7.15277
2022-06-01,6.59722
2022-06-02,9.09722
2022-06-03,8.54166
2022-06-04,4.30555
2022-06-05,5.20833
2022-06-06,5.20833
2022-06-07,7.36111
2022-06-08,23.125
2022-06-09,8.68055
2022-06-10,33.05555
2022-06-11,8.26388
2022-06-12,6.59722
2022-06-13,8.75
2022-06-14,9.30555
2022-06-15,10.0
2022-06-16,7.5
2022-06-17,10.13888
2022-06-18,4.375
2022-06-19,4.93055
2022-06-20,7.84722
2022-06-21,7.98611
2022-06-22,9.44444
2022-06-23,7.01388
2022-06-24,6.94444
2022-06-25,4.65277
2022-06-26,4.375
2022-06-27,8.19444
2022-06-28,7.5
2022-06-29,8.61111
2022-06-30,6.04166
2022-07-01,4.79166
2022-07-02,3.75
2022-07-03,3.54166
2022-07-04,5.41666
2022-07-05,6.25
2022-07-06,5.76388
2022-07-07,6.52777
2022-07-08,5.20833
2022-07-09,3.05555
2022-07-10,4.09722
2022-07-11,5.76388
2022-07-12,6.59722
2022-07-13,5.90277
2022-07-14,6.25
2022-07-15,5.83333
2022-07-16,3.05555
2022-07-17,3.95833
2022-07-18,6.66666
2022-07-19,7.01388
2022-07-20,6.31944
2022-07-21,7.43055
2022-07-22,8.26388
2022-07-23,3.05555
2022-07-24,4.86111
2022-07-25,8.95833
2022-07-26,8.61111
2022-07-27,7.77777
2022-07-28,8.33333
2022-07-29,7.5
2022-07-30,5.06944
2022-07-31,5.27777
2022-08-01,6.52777
2022-08-02,9.375
2022-08-03,8.33333
2022-08-04,6.18055
2022-08-05,6.31944
2022-08-06,4.72222
2022-08-07,5.13888
2022-08-08,7.01388
2022-08-09,7.91666
2022-08-10,7.36111
2022-08-11,8.54166
2022-08-12,7.01388
2022-08-13,6.11111
2022-08-14,6.52777
2022-08-15,7.56944
2022-08-16,9.93055
2022-08-17,10.41666
2022-08-18,9.09722
2022-08-19,7.77777
2022-08-20,6.25
2022-08-21,7.36111
2022-08-22,7.91666
2022-08-23,8.26388
2022-08-24,8.68055
2022-08-25,9.09722
2022-08-26,7.91666
2022-08-27,5.90277
2022-08-28,6.59722
2022-08-29,8.81944
2022-08-30,8.88888
2022-08-31,9.79166
2022-09-01,8.05555
2022-09-02,6.73611
2022-09-03,3.75
2022-09-04,5.41666
2022-09-05,6.18055
2022-09-06,7.56944
2022-09-07,7.15277
2022-09-08,5.0
2022-09-09,2.98611
2022-09-10,4.16666
2022-09-11,4.30555
2022-09-12,6.11111
2022-09-13,8.81944
2022-09-14,9.30555
2022-09-15,7.56944
2022-09-16,4.93055
2022-09-17,4.375
2022-09-18,5.34722
2022-09-19,7.01388
2022-09-20,6.73611
2022-09-21,8.19444
2022-09-22,9.02777
2022-09-23,5.97222
2022-09-24,4.72222
2022-09-25,4.30555
2022-09-26,8.05555
2022-09-27,6.80555
2022-09-28,7.91666
2022-09-29,7.63888
2022-09-30,7.01388
2022-10-01,5.13888
2022-10-02,4.16666
2022-10-03,6.11111
2022-10-04,9.72222
2022-10-05,8.54166
2022-10-06,6.875
2022-10-07,6.04166
2022-10-08,5.20833
2022-10-09,4.79166
2022-10-10,5.34722
2022-10-11,6.80555
2022-10-12,7.63888
2022-10-13,6.80555
2022-10-14,6.25
2022-10-15,4.02777
2022-10-16,4.86111
2022-10-17,7.01388
2022-10-18,6.11111
2022-10-19,6.52777
2022-10-20,6.52777
2022-10-21,6.45833
2022-10-22,3.40277
2022-10-23,4.44444
2022-10-24,6.25
2022-10-25,7.22222
2022-10-26,6.11111
2022-10-27,6.25
2022-10-28,5.41666
2022-10-29,3.40277
2022-10-30,3.47222
2022-10-31,6.18055
2022-11-01,8.68055
2022-11-02,7.15277
2022-11-03,7.84722
2022-11-04,5.83333
2022-11-05,5.76388
2022-11-06,4.44444
2022-11-07,7.84722
2022-11-08,5.97222
2022-11-09,5.83333
2022-11-10,6.25
2022-11-11,6.66666
2022-11-12,6.18055
2022-11-13,6.25
2022-11-14,6.31944
2022-11-15,8.61111
2022-11-16,7.91666
2022-11-17,5.76388
2022-11-18,7.08333
2022-11-19,5.0
2022-11-20,6.25
2022-11-21,6.52777
2022-11-22,7.63888
2022-11-23,7.63888
2022-11-24,6.66666
2022-11-25,6.25
2022-11-26,4.23611
2022-11-27,5.0
2022-11-28,6.94444
2022-11-29,8.05555
2022-11-30,6.66666
2022-12-01,7.70833
2022-12-02,7.22222
2022-12-03,4.375
2022-12-04,4.44444
2022-12-05,7.98611
2022-12-06,10.34722
2022-12-07,9.79166
2022-12-08,11.80555
2022-12-09,11.18055
2022-12-10,5.27777
2022-12-11,6.25
2022-12-12,9.65277
2022-12-13,9.58333
2022-12-14,7.01388
2022-12-15,7.63888
2022-12-16,7.43055
2022-12-17,4.86111
2022-12-18,5.34722
2022-12-19,9.16666
2022-12-20,9.65277
2022-12-21,10.83333
2022-12-22,9.375
2022-12-23,8.33333
2022-12-24,4.09722
2022-12-25,4.79166
2022-12-26,13.81944
2022-12-27,11.66666
2022-12-28,12.08333
2022-12-29,13.125
2022-12-30,12.36111
2022-12-31,6.11111
2023-01-01,6.31944
2023-01-02,7.98611
2023-01-03,6.875
2023-01-04,7.63888
2023-01-05,8.88888
2023-01-06,5.34722
2023-01-07,4.93055
2023-01-08,5.83333
2023-01-09,6.31944
2023-01-10,8.26388
2023-01-11,6.66666
2023-01-12,8.19444
2023-01-13,7.98611
2023-01-14,5.83333
2023-01-15,7.08333
2023-01-16,12.08333
2023-01-17,13.47222
2023-01-18,13.81944
2023-01-19,13.40277
2023-01-20,10.83333
2023-01-21,7.22222
2023-01-22,9.58333
2023-01-23,7.70833
2023-01-24,10.55555
2023-01-25,17.22222
2023-01-26,19.30555
2023-01-27,16.94444
2023-01-28,11.18055
2023-01-29,9.02777
2023-01-30,14.09722
2023-01-31,14.58333
2023-02-01,12.98611
2023-02-02,12.63888
2023-02-03,10.34722
2023-02-04,6.66666
2023-02-05,7.22222
2023-02-06,8.68055
2023-02-07,10.55555
2023-02-08,10.76388
2023-02-09,11.31944
2023-02-10,14.23611
2023-02-11,6.04166
2023-02-12,7.91666
2023-02-13,14.16666
2023-02-14,14.44444
2023-02-15,13.68055
2023-02-16,13.05555
2023-02-17,9.72222
2023-02-18,6.31944
2023-02-19,8.05555
2023-02-20,11.59722
2023-02-21,10.41666
2023-02-22,10.97222
2023-02-23,10.48611
2023-02-24,11.38888
2023-02-25,7.01388
2023-02-26,6.11111
2023-02-27,11.52777
2023-02-28,8.68055
2023-03-01,7.22222
2023-03-02,8.54166
2023-03-03,7.91666
2023-03-04,6.80555
2023-03-05,4.51388
2023-03-06,8.26388
2023-03-07,8.125
2023-03-08,7.56944
2023-03-09,6.94444
2023-03-10,7.70833
2023-03-11,4.86111
2023-03-12,5.20833
2023-03-13,6.04166
2023-03-14,6.31944
2023-03-15,6.45833
2023-03-16,6.31944
2023-03-17,5.90277
2023-03-18,4.02777
2023-03-19,3.88888
2023-03-20,7.29166
2023-03-21,6.59722
2023-03-22,6.875
2023-03-23,5.20833
2023-03-24,7.15277
2023-03-25,4.93055
2023-03-26,4.30555
2023-03-27,5.625
2023-03-28,5.625
2023-03-29,5.27777
2023-03-30,4.93055
2023-03-31,6.18055
2023-04-01,4.09722
2023-04-02,3.68055
2023-04-03,5.34722
2023-04-04,7.08333
2023-04-05,6.59722
2023-04-06,5.34722
2023-04-07,4.30555
2023-04-08,3.33333
2023-04-09,3.05555
2023-04-10,7.22222
2023-04-11,5.83333
2023-04-12,5.48611
2023-04-13,6.73611
2023-04-14,4.375
2023-04-15,2.36111
2023-04-16,3.61111
2023-04-17,5.13888
2023-04-18,7.70833
2023-04-19,6.11111
2023-04-20,4.44444
2023-04-21,4.30555
2023-04-22,3.05555
2023-04-23,2.98611
2023-04-24,5.48611
2023-04-25,6.25
2023-04-26,5.27777
2023-04-27,3.81944
2023-04-28,5.13888
2023-04-29,3.40277
2023-04-30,4.375
2023-05-01,3.75
2023-05-02,5.69444
2023-05-03,4.79166
2023-05-04,4.51388
2023-05-05,4.51388
2023-05-06,4.72222
2023-05-07,3.95833
2023-05-08,5.48611
2023-05-09,5.97222
2023-05-10,6.11111
2023-05-11,6.52777
2023-05-12,6.45833
2023-05-13,2.98611
2023-05-14,4.79166
2023-05-15,5.76388
2023-05-16,6.73611
2023-05-17,5.69444
2023-05-18,6.18055
2023-05-19,5.76388
2023-05-20,4.44444
2023-05-21,4.58333
2023-05-22,5.97222
2023-05-23,6.59722
2023-05-24,8.26388
2023-05-25,7.84722
2023-05-26,7.77777
2023-05-27,4.51388
2023-05-28,4.16666
2023-05-29,4.65277
2023-05-30,7.77777
2023-05-31,7.77777
2023-06-01,6.66666
2023-06-02,5.76388
2023-06-03,4.16666
2023-06-04,5.13888
2023-06-05,5.83333
2023-06-06,5.0
2023-06-07,6.875
2023-06-08,6.04166
2023-06-09,7.5
