date,포스코주가
2020-07-19,2.03106
2020-07-20,22.63578
2020-07-21,28.96333
2020-07-22,37.90322
2020-07-23,28.95643
2020-07-24,25.13096
2020-07-25,3.56355
2020-07-26,3.48543
2020-07-27,26.07986
2020-07-28,30.3212
2020-07-29,29.85709
2020-07-30,26.67723
2020-07-31,23.65591
2020-08-01,2.90414
2020-08-02,2.69506
2020-08-03,23.40547
2020-08-04,24.94715
2020-08-05,25.07582
2020-08-06,30.46824
2020-08-07,29.88236
2020-08-08,3.85074
2020-08-09,3.36366
2020-08-10,30.65664
2020-08-11,40.75222
2020-08-12,36.7843
2020-08-13,34.10761
2020-08-14,32.219
2020-08-15,4.11267
2020-08-16,3.07646
2020-08-17,6.85598
2020-08-18,29.37689
2020-08-19,27.30677
2020-08-20,27.30907
2020-08-21,26.81738
2020-08-22,2.62613
2020-08-23,1.95294
2020-08-24,24.82538
2020-08-25,25.45262
2020-08-26,26.00174
2020-08-27,26.8932
2020-08-28,25.35612
2020-08-29,2.83521
2020-08-30,2.2792
2020-08-31,24.22571
2020-09-01,23.67888
2020-09-02,23.68578
2020-09-03,23.21707
2020-09-04,20.59093
2020-09-05,2.57099
2020-09-06,2.12526
2020-09-07,22.75526
2020-09-08,22.06598
2020-09-09,23.67659
2020-09-10,21.91664
2020-09-11,20.03951
2020-09-12,3.02132
2020-09-13,2.12066
2020-09-14,22.93447
2020-09-15,22.81499
2020-09-16,20.82529
2020-09-17,20.57026
2020-09-18,22.43589
2020-09-19,2.70425
2020-09-20,2.03336
2020-09-21,20.45078
2020-09-22,26.1373
2020-09-23,24.56805
2020-09-24,24.06258
2020-09-25,22.10964
2020-09-26,2.96847
2020-09-27,2.16891
2020-09-28,21.36981
2020-09-29,18.53919
2020-09-30,2.40327
2020-10-01,1.95294
2020-10-02,1.67034
2020-10-03,1.49113
2020-10-04,1.72548
2020-10-05,28.46475
2020-10-06,25.25273
2020-10-07,22.57375
2020-10-08,26.98281
2020-10-09,3.7014
2020-10-10,2.31596
2020-10-11,2.74331
2020-10-12,22.67714
2020-10-13,20.94246
2020-10-14,20.65756
2020-10-15,22.75755
2020-10-16,20.19805
2020-10-17,2.34123
2020-10-18,2.12066
2020-10-19,25.39977
2020-10-20,23.44913
2020-10-21,21.11248
2020-10-22,21.11938
2020-10-23,32.34767
2020-10-24,4.5584
2020-10-25,3.11552
2020-10-26,28.36595
2020-10-27,25.34463
2020-10-28,23.9523
2020-10-29,23.82593
2020-10-30,21.6639
2020-10-31,2.66519
2020-11-01,2.36421
2020-11-02,25.26192
2020-11-03,26.39233
2020-11-04,25.97417
2020-11-05,28.6991
2020-11-06,25.64562
2020-11-07,3.43029
2020-11-08,2.72033
2020-11-09,28.71059
2020-11-10,33.96057
2020-11-11,31.25631
2020-11-12,28.09714
2020-11-13,26.08905
2020-11-14,3.50381
2020-11-15,2.76858
2020-11-16,31.21725
2020-11-17,30.50041
2020-11-18,27.40327
2020-11-19,25.3768
2020-11-20,24.05569
2020-11-21,3.0351
2020-11-22,2.49057
2020-11-23,32.11561
2020-11-24,34.8842
2020-11-25,34.15586
2020-11-26,29.47339
2020-11-27,26.84495
2020-11-28,3.64166
2020-11-29,2.99834
2020-11-30,26.98051
2020-12-01,33.50335
2020-12-02,36.82336
2020-12-03,43.4358
2020-12-04,59.19952
2020-12-05,12.832
2020-12-06,13.22488
2020-12-07,59.82446
2020-12-08,47.70701
2020-12-09,52.70425
2020-12-10,50.38599
2020-12-11,56.12305
2020-12-12,8.46659
2020-12-13,9.98529
2020-12-14,50.3745
2020-12-15,42.96939
2020-12-16,41.40474
2020-12-17,38.64994
2020-12-18,36.45574
2020-12-19,6.13224
2020-12-20,5.12131
2020-12-21,39.68844
2020-12-22,36.75902
2020-12-23,36.29721
2020-12-24,37.60913
2020-12-25,6.0748
2020-12-26,4.69166
2020-12-27,4.47109
2020-12-28,37.22543
2020-12-29,37.29206
2020-12-30,39.50234
2020-12-31,11.62347
2021-01-01,5.93925
2021-01-02,5.15347
2021-01-03,4.64111
2021-01-04,50.80415
2021-01-05,68.50013
2021-01-06,61.15246
2021-01-07,68.2497
2021-01-08,72.64038
2021-01-09,11.21679
2021-01-10,8.70094
2021-01-11,69.36173
2021-01-12,57.6027
2021-01-13,57.10642
2021-01-14,54.02996
2021-01-15,46.08951
2021-01-16,6.46769
2021-01-17,5.35336
2021-01-18,47.91149
2021-01-19,52.23325
2021-01-20,48.8512
2021-01-21,49.14529
2021-01-22,51.18785
2021-01-23,8.75608
2021-01-24,6.69745
2021-01-25,49.32221
2021-01-26,48.34114
2021-01-27,45.47605
2021-01-28,48.69727
2021-01-29,47.43359
2021-01-30,6.97775
2021-01-31,4.97426
2021-02-01,45.35658
2021-02-02,47.37616
2021-02-03,44.21698
2021-02-04,40.78898
2021-02-05,36.0215
2021-02-06,4.99724
2021-02-07,4.05063
2021-02-08,43.916
2021-02-09,40.7775
2021-02-10,34.03409
2021-02-11,4.51704
2021-02-12,3.46015
2021-02-13,3.26027
2021-02-14,3.61869
2021-02-15,38.70048
2021-02-16,40.45813
2021-02-17,46.16073
2021-02-18,36.7866
2021-02-19,36.17084
2021-02-20,5.69341
2021-02-21,4.24823
2021-02-22,40.4903
2021-02-23,49.38424
2021-02-24,51.75994
2021-02-25,51.00863
2021-02-26,41.04172
2021-02-27,6.02196
2021-02-28,4.56529
2021-03-01,5.61759
2021-03-02,44.75691
2021-03-03,76.01323
2021-03-04,100.0
2021-03-05,77.78467
2021-03-06,11.61428
2021-03-07,9.25466
2021-03-08,78.53598
2021-03-09,77.47449
2021-03-10,68.24051
2021-03-11,64.5345
2021-03-12,59.18114
2021-03-13,7.30401
2021-03-14,5.95993
2021-03-15,52.3757
2021-03-16,50.04135
2021-03-17,48.91783
2021-03-18,46.87298
2021-03-19,43.90681
2021-03-20,6.3597
2021-03-21,5.92087
2021-03-22,53.55436
2021-03-23,58.1748
2021-03-24,48.11827
2021-03-25,44.39389
2021-03-26,50.34004
2021-03-27,8.81352
2021-03-28,7.37064
2021-03-29,61.17774
2021-03-30,54.86628
2021-03-31,48.82363
2021-04-01,48.17342
2021-04-02,46.80176
2021-04-03,6.79854
2021-04-04,6.31605
2021-04-05,62.68265
2021-04-06,59.67971
2021-04-07,53.91048
2021-04-08,48.79836
2021-04-09,44.33416
2021-04-10,5.90478
2021-04-11,5.05238
2021-04-12,55.07076
2021-04-13,58.72392
2021-04-14,63.58331
2021-04-15,70.00735
2021-04-16,61.53156
2021-04-17,8.56998
2021-04-18,7.43038
2021-04-19,58.80663
2021-04-20,56.47458
2021-04-21,51.26596
2021-04-22,51.46585
2021-04-23,50.1884
2021-04-24,6.92951
2021-04-25,5.33958
2021-04-26,57.94504
2021-04-27,75.73522
2021-04-28,66.94926
2021-04-29,67.92574
2021-04-30,59.54186
2021-05-01,7.35226
2021-05-02,6.2678
2021-05-03,59.01571
2021-05-04,55.42918
2021-05-05,10.11166
2021-05-06,73.4767
2021-05-07,69.79597
2021-05-08,9.01112
2021-05-09,8.05302
2021-05-10,82.65324
2021-05-11,80.76693
2021-05-12,76.54857
2021-05-13,70.1429
2021-05-14,63.97619
2021-05-15,7.42119
2021-05-16,8.01396
2021-05-17,67.17902
2021-05-18,66.68045
2021-05-19,11.32938
2021-05-20,70.9057
2021-05-21,67.52366
2021-05-22,8.43672
2021-05-23,7.04898
2021-05-24,58.32644
2021-05-25,55.99898
2021-05-26,63.60169
2021-05-27,65.1066
2021-05-28,64.10256
2021-05-29,10.14153
2021-05-30,6.91112
2021-05-31,56.60325
2021-06-01,57.82097
2021-06-02,54.31256
2021-06-03,62.65968
2021-06-04,57.25576
2021-06-05,8.16101
2021-06-06,6.79395
2021-06-07,65.017
2021-06-08,63.38571
2021-06-09,61.35005
2021-06-10,59.10302
2021-06-11,68.87004
2021-06-12,11.18463
2021-06-13,9.0295
2021-06-14,61.41209
2021-06-15,57.86922
2021-06-16,57.61189
2021-06-17,53.21431
2021-06-18,56.37579
2021-06-19,8.42064
2021-06-20,6.65839
2021-06-21,51.65655
2021-06-22,55.6957
2021-06-23,55.64516
2021-06-24,63.42018
2021-06-25,63.55344
2021-06-26,8.79974
2021-06-27,7.16616
2021-06-28,55.51419
2021-06-29,49.59332
2021-06-30,51.48194
2021-07-01,45.85286
2021-07-02,44.14116
2021-07-03,6.02656
2021-07-04,5.82437
2021-07-05,47.8104
2021-07-06,47.00854
2021-07-07,49.07637
2021-07-08,50.42045
2021-07-09,61.09043
2021-07-10,8.85488
2021-07-11,5.67043
2021-07-12,58.42293
2021-07-13,72.05909
2021-07-14,54.66409
2021-07-15,33.77446
2021-07-16,25.1884
2021-07-17,7.82097
2021-07-18,6.87666
2021-07-19,20.6231
2021-07-20,22.20613
2021-07-21,22.24519
2021-07-22,26.87023
2021-07-23,32.8807
2021-07-24,6.31835
2021-07-25,5.59461
2021-07-26,27.23095
2021-07-27,34.99678
2021-07-28,32.23508
2021-07-29,30.76923
2021-07-30,29.67558
2021-07-31,5.19483
2021-08-01,4.34243
2021-08-02,27.96617
2021-08-03,44.30658
2021-08-04,33.50105
2021-08-05,28.05119
2021-08-06,26.36935
2021-08-07,4.62273
2021-08-08,4.56989
2021-08-09,28.43718
2021-08-10,25.32166
2021-08-11,27.81453
2021-08-12,27.6537
2021-08-13,29.49636
2021-08-14,4.59976
2021-08-15,3.61869
2021-08-16,6.18279
2021-08-17,30.75085
2021-08-18,29.20227
2021-08-19,30.73476
2021-08-20,30.05468
2021-08-21,4.85709
2021-08-22,4.28269
2021-08-23,29.2712
2021-08-24,31.41944
2021-08-25,32.83935
2021-08-26,27.24703
2021-08-27,24.8024
2021-08-28,4.34932
2021-08-29,3.36136
2021-08-30,33.25521
2021-08-31,32.98639
2021-09-01,29.93291
2021-09-02,32.21441
2021-09-03,30.75314
2021-09-04,4.75829
2021-09-05,4.83411
2021-09-06,30.81288
2021-09-07,40.76141
2021-09-08,39.15311
2021-09-09,36.45574
2021-09-10,32.34307
2021-09-11,4.7491
2021-09-12,4.33324
2021-09-13,41.80452
2021-09-14,38.51208
2021-09-15,33.24602
2021-09-16,29.88925
2021-09-17,27.25852
2021-09-18,4.16551
2021-09-19,2.7548
2021-09-20,2.3711
2021-09-21,2.91793
2021-09-22,3.28554
2021-09-23,33.56309
2021-09-24,30.14888
2021-09-25,5.36715
2021-09-26,3.4188
2021-09-27,29.29648
2021-09-28,29.08969
2021-09-29,31.78935
2021-09-30,29.90533
2021-10-01,27.85819
2021-10-02,4.42514
2021-10-03,3.36825
2021-10-04,5.8841
2021-10-05,30.72098
2021-10-06,30.19943
2021-10-07,28.2235
2021-10-08,26.65885
2021-10-09,3.52449
2021-10-10,2.52044
2021-10-11,4.32634
2021-10-12,27.28149
2021-10-13,33.05992
2021-10-14,33.76527
2021-10-15,27.38948
2021-10-16,3.65315
2021-10-17,2.86049
2021-10-18,26.20852
2021-10-19,25.17002
2021-10-20,27.31596
2021-10-21,24.38654
2021-10-22,27.93171
2021-10-23,4.88695
2021-10-24,3.68762
2021-10-25,29.75829
2021-10-26,30.36485
2021-10-27,26.92996
2021-10-28,30.72557
2021-10-29,31.51364
2021-10-30,4.64571
2021-10-31,3.93805
2021-11-01,30.33728
2021-11-02,32.66933
2021-11-03,29.06442
2021-11-04,30.09833
2021-11-05,42.03887
2021-11-06,6.42404
2021-11-07,5.65664
2021-11-08,37.30125
2021-11-09,31.72272
2021-11-10,35.19437
2021-11-11,32.3155
2021-11-12,35.0726
2021-11-13,4.59516
2021-11-14,4.11267
2021-11-15,32.7888
2021-11-16,29.63881
2021-11-17,30.68651
2021-11-18,30.74395
2021-11-19,29.19538
2021-11-20,4.3723
2021-11-21,4.04144
2021-11-22,33.81352
2021-11-23,33.16331
2021-11-24,30.95073
2021-11-25,29.40446
2021-11-26,28.74735
2021-11-27,4.4642
2021-11-28,3.57274
2021-11-29,32.2167
2021-11-30,34.75094
2021-12-01,48.10219
2021-12-02,45.32441
2021-12-03,40.03768
2021-12-04,5.82207
2021-12-05,5.39931
2021-12-06,42.05266
2021-12-07,38.98308
2021-12-08,40.29271
2021-12-09,41.3404
2021-12-10,53.07876
2021-12-11,10.13923
2021-12-12,6.12535
2021-12-13,45.17507
2021-12-14,36.16165
2021-12-15,35.40805
2021-12-16,37.50804
2021-12-17,38.87969
2021-12-18,5.7945
2021-12-19,4.58827
2021-12-20,35.45859
2021-12-21,34.18573
2021-12-22,32.46025
2021-12-23,31.51594
2021-12-24,29.98115
2021-12-25,4.4642
2021-12-26,4.28499
2021-12-27,29.8479
2021-12-28,30.43378
2021-12-29,31.57338
2021-12-30,27.16891
2021-12-31,9.05247
2022-01-01,2.75939
2022-01-02,3.01213
2022-01-03,30.05468
2022-01-04,32.15007
2022-01-05,46.18371
2022-01-06,57.54066
2022-01-07,44.59838
2022-01-08,6.37579
2022-01-09,5.21091
2022-01-10,37.79983
2022-01-11,35.95947
2022-01-12,40.86251
2022-01-13,42.14686
2022-01-14,32.51079
2022-01-15,5.17645
2022-01-16,5.39931
2022-01-17,30.44756
2022-01-18,30.34647
2022-01-19,32.21211
2022-01-20,33.75379
2022-01-21,31.10927
2022-01-22,4.88925
2022-01-23,4.41825
2022-01-24,32.18913
2022-01-25,34.91407
2022-01-26,32.28104
2022-01-27,36.4994
2022-01-28,41.70342
2022-01-29,6.68596
2022-01-30,3.80709
2022-01-31,3.41191
2022-02-01,3.62788
2022-02-02,3.85304
2022-02-03,34.74864
2022-02-04,31.44012
2022-02-05,5.52568
2022-02-06,4.09659
2022-02-07,30.77382
2022-02-08,29.25742
2022-02-09,38.66602
2022-02-10,33.81582
2022-02-11,37.79983
2022-02-12,4.89614
2022-02-13,3.77033
2022-02-14,31.95937
2022-02-15,30.41999
2022-02-16,31.54811
2022-02-17,30.51879
2022-02-18,27.70885
2022-02-19,3.95643
2022-02-20,3.21431
2022-02-21,28.52449
2022-02-22,26.33949
2022-02-23,26.35097
2022-02-24,30.52338
2022-02-25,28.45326
2022-02-26,4.13564
2022-02-27,3.04429
2022-02-28,29.00238
2022-03-01,5.87951
2022-03-02,29.20687
2022-03-03,33.17939
2022-03-04,28.63247
2022-03-05,4.38838
2022-03-06,3.29703
2022-03-07,27.60086
2022-03-08,28.25797
2022-03-09,4.48947
2022-03-10,27.86508
2022-03-11,26.24069
2022-03-12,5.20172
2022-03-13,3.74276
2022-03-14,31.04264
2022-03-15,27.32745
2022-03-16,26.54167
2022-03-17,29.88466
2022-03-18,29.89844
2022-03-19,6.21955
2022-03-20,4.22985
2022-03-21,27.89265
2022-03-22,29.7491
2022-03-23,43.50243
2022-03-24,35.1622
2022-03-25,30.66124
2022-03-26,4.81113
2022-03-27,3.57733
2022-03-28,30.53028
2022-03-29,26.92767
2022-03-30,28.90129
2022-03-31,26.72548
2022-04-01,24.2395
2022-04-02,3.66234
2022-04-03,2.97077
2022-04-04,26.74616
2022-04-05,25.01378
2022-04-06,24.44628
2022-04-07,24.28315
2022-04-08,24.8989
2022-04-09,4.54002
2022-04-10,3.26486
2022-04-11,25.72144
2022-04-12,23.17112
2022-04-13,25.20908
2022-04-14,24.91269
2022-04-15,24.40722
2022-04-16,3.31311
2022-04-17,3.5084
2022-04-18,23.5709
2022-04-19,25.41356
2022-04-20,26.53019
2022-04-21,32.95193
2022-04-22,25.98796
2022-04-23,3.66464
2022-04-24,2.99604
2022-04-25,25.86159
2022-04-26,25.39518
2022-04-27,24.62319
2022-04-28,29.01387
2022-04-29,26.64966
2022-04-30,4.10578
2022-05-01,3.40731
2022-05-02,26.54397
2022-05-03,24.47385
2022-05-04,24.54507
2022-05-05,4.17011
2022-05-06,21.90056
2022-05-07,2.7548
2022-05-08,2.18959
2022-05-09,21.31237
2022-05-10,22.53469
2022-05-11,22.26128
2022-05-12,24.00974
2022-05-13,25.67778
2022-05-14,3.37285
2022-05-15,2.31136
2022-05-16,22.84716
2022-05-17,23.0907
2022-05-18,22.45198
2022-05-19,21.47091
2022-05-20,24.6163
2022-05-21,3.0397
2022-05-22,2.40327
2022-05-23,22.93447
2022-05-24,21.50767
2022-05-25,22.03382
2022-05-26,22.03382
2022-05-27,21.34224
2022-05-28,2.63073
2022-05-29,1.95524
2022-05-30,22.09125
2022-05-31,20.54958
2022-06-01,3.90589
2022-06-02,19.18022
2022-06-03,20.03722
2022-06-04,2.69046
2022-06-05,1.83117
2022-06-06,2.49747
2022-06-07,18.86315
2022-06-08,18.68853
2022-06-09,17.52596
2022-06-10,17.51447
2022-06-11,2.24933
2022-06-12,1.79211
2022-06-13,22.88392
2022-06-14,23.8512
2022-06-15,22.44508
2022-06-16,22.62429
2022-06-17,20.58174
2022-06-18,3.00064
2022-06-19,2.08161
2022-06-20,23.30208
2022-06-21,22.68403
2022-06-22,23.52265
2022-06-23,23.86958
2022-06-24,24.46236
2022-06-25,3.14768
2022-06-26,2.41705
2022-06-27,23.49967
2022-06-28,21.26872
2022-06-29,20.50822
2022-06-30,21.31467
2022-07-01,21.56511
2022-07-02,2.40097
2022-07-03,1.82887
2022-07-04,20.18886
2022-07-05,21.88907
2022-07-06,21.52835
2022-07-07,21.40887
2022-07-08,20.27157
2022-07-09,2.20797
2022-07-10,1.95294
2022-07-11,18.60123
2022-07-12,18.55298
2022-07-13,19.6696
2022-07-14,19.04006
2022-07-15,18.97803
2022-07-16,2.26311
2022-07-17,1.63358
2022-07-18,20.58404
2022-07-19,19.32497
2022-07-20,20.02573
2022-07-21,20.07168
2022-07-22,17.90046
2022-07-23,2.06322
2022-07-24,1.6129
2022-07-25,18.89302
2022-07-26,17.40878
2022-07-27,16.36108
2022-07-28,19.75002
2022-07-29,20.16129
2022-07-30,2.79156
2022-07-31,1.83806
2022-08-01,18.67015
2022-08-02,16.37027
2022-08-03,17.15605
2022-08-04,17.73044
2022-08-05,19.78678
2022-08-06,2.13904
2022-08-07,1.59682
2022-08-08,18.34849
2022-08-09,20.93327
2022-08-10,21.89826
2022-08-11,24.66225
2022-08-12,23.79376
2022-08-13,3.01902
2022-08-14,2.05633
2022-08-15,2.77548
2022-08-16,23.06313
2022-08-17,22.30263
2022-08-18,18.94127
2022-08-19,17.5834
2022-08-20,1.98511
2022-08-21,1.50951
2022-08-22,17.41338
2022-08-23,16.73559
2022-08-24,17.15834
2022-08-25,18.35998
2022-08-26,17.3881
2022-08-27,2.11607
2022-08-28,1.48883
2022-08-29,17.65003
2022-08-30,19.7661
2022-08-31,20.19805
2022-09-01,19.24914
2022-09-02,17.673
2022-09-03,1.9897
2022-09-04,1.46356
2022-09-05,19.23536
2022-09-06,21.03666
2022-09-07,22.02003
2022-09-08,21.8569
2022-09-09,3.11092
2022-09-10,2.20567
2022-09-11,3.74965
2022-09-12,4.20917
2022-09-13,28.93346
2022-09-14,23.00569
2022-09-15,21.31008
2022-09-16,19.46052
2022-09-17,3.22121
2022-09-18,2.38029
2022-09-19,17.76031
2022-09-20,17.53745
2022-09-21,16.28526
2022-09-22,15.71316
2022-09-23,16.21404
2022-09-24,2.02417
2022-09-25,1.33719
2022-09-26,17.65003
2022-09-27,16.85506
2022-09-28,17.6799
2022-09-29,17.1974
2022-09-30,16.45758
2022-10-01,1.93916
2022-10-02,1.42909
2022-10-03,1.87712
2022-10-04,18.69313
2022-10-05,16.52881
2022-10-06,15.97968
2022-10-07,14.78035
2022-10-08,1.65425
2022-10-09,1.21082
2022-10-10,1.81738
2022-10-11,16.0578
2022-10-12,15.63045
2022-10-13,16.13822
2022-10-14,16.82979
2022-10-15,2.11607
2022-10-16,1.72088
2022-10-17,17.3904
2022-10-18,16.90791
2022-10-19,18.02453
2022-10-20,15.55693
2022-10-21,13.74414
2022-10-22,1.63817
2022-10-23,1.15568
2022-10-24,14.81021
2022-10-25,14.2496
2022-10-26,14.38976
2022-10-27,16.7287
2022-10-28,15.21918
2022-10-29,1.68412
2022-10-30,1.07297
2022-10-31,14.88144
2022-11-01,16.66207
2022-11-02,18.09806
2022-11-03,16.38176
2022-11-04,14.67925
2022-11-05,1.65885
2022-11-06,1.13041
2022-11-07,21.48929
2022-11-08,19.3916
2022-11-09,21.6639
2022-11-10,19.42146
2022-11-11,21.88217
2022-11-12,2.41705
2022-11-13,1.7048
2022-11-14,25.64332
2022-11-15,21.27102
2022-11-16,19.46971
2022-11-17,17.4846
2022-11-18,17.37432
2022-11-19,1.75765
2022-11-20,1.47734
2022-11-21,15.12498
2022-11-22,15.41448
2022-11-23,15.30879
2022-11-24,15.18932
2022-11-25,14.61492
2022-11-26,1.64736
2022-11-27,1.3303
2022-11-28,14.93199
2022-11-29,14.39205
2022-11-30,19.63973
2022-12-01,28.48773
2022-12-02,18.06359
2022-12-03,1.92767
2022-12-04,1.48883
2022-12-05,15.55923
2022-12-06,13.17663
2022-12-07,14.15081
2022-12-08,13.0135
2022-12-09,13.88888
2022-12-10,1.50951
2022-12-11,1.24069
2022-12-12,13.00202
2022-12-13,13.6867
2022-12-14,13.28921
2022-12-15,11.81876
2022-12-16,11.1203
2022-12-17,1.24299
2022-12-18,1.135
2022-12-19,11.79119
2022-12-20,12.13123
2022-12-21,14.92739
2022-12-22,13.80847
2022-12-23,12.03244
2022-12-24,1.54167
2022-12-25,1.11432
2022-12-26,13.12838
2022-12-27,12.33572
2022-12-28,12.62062
2022-12-29,12.11515
2022-12-30,5.56474
2022-12-31,1.16946
2023-01-01,0.97187
2023-01-02,12.36559
2023-01-03,12.05541
2023-01-04,12.8251
2023-01-05,12.47587
2023-01-06,13.46613
2023-01-07,1.58303
2023-01-08,1.17866
2023-01-09,13.98538
2023-01-10,13.56492
2023-01-11,12.77915
2023-01-12,12.70563
2023-01-13,18.40363
2023-01-14,1.86333
2023-01-15,1.20623
2023-01-16,17.22268
2023-01-17,14.34151
2023-01-18,12.47817
2023-01-19,12.85038
2023-01-20,12.49195
2023-01-21,1.44288
2023-01-22,0.98106
2023-01-23,1.26137
2023-01-24,1.31651
2023-01-25,13.96011
2023-01-26,16.62071
2023-01-27,15.89927
2023-01-28,1.92537
2023-01-29,1.56005
2023-01-30,13.74184
2023-01-31,14.04512
2023-02-01,13.53965
2023-02-02,13.47762
2023-02-03,12.36559
2023-02-04,1.30502
2023-02-05,1.11432
2023-02-06,11.71078
2023-02-07,11.74754
2023-02-08,12.58845
2023-02-09,13.12838
2023-02-10,11.83944
2023-02-11,1.43369
2023-02-12,1.09135
2023-02-13,11.95202
2023-02-14,12.8297
2023-02-15,19.12048
2023-02-16,17.18362
2023-02-17,18.10265
2023-02-18,2.11607
2023-02-19,1.44517
2023-02-20,19.97059
2023-02-21,17.98777
2023-02-22,15.3938
2023-02-23,14.88833
2023-02-24,12.9216
2023-02-25,1.34868
2023-02-26,1.1396
2023-02-27,12.41384
2023-02-28,12.08528
2023-03-01,2.34812
2023-03-02,16.60922
2023-03-03,13.23867
2023-03-04,1.67493
2023-03-05,1.58762
2023-03-06,13.45694
2023-03-07,15.77979
2023-03-08,12.84808
2023-03-09,12.22543
2023-03-10,11.22139
2023-03-11,1.32111
2023-03-12,1.08675
2023-03-13,13.17893
2023-03-14,12.14961
2023-03-15,12.79294
2023-03-16,11.80498
2023-03-17,12.00487
2023-03-18,1.3303
2023-03-19,1.11203
2023-03-20,11.09273
2023-03-21,11.01461
2023-03-22,12.23003
2023-03-23,12.22314
2023-03-24,10.44021
2023-03-25,1.21771
2023-03-26,0.92592
2023-03-27,12.46438
2023-03-28,13.15366
2023-03-29,12.1588
2023-03-30,11.90837
2023-03-31,23.79147
2023-04-01,2.54342
2023-04-02,1.57843
2023-04-03,21.75121
2023-04-04,18.17158
2023-04-05,16.1543
2023-04-06,14.37367
2023-04-07,15.21918
2023-04-08,1.67493
2023-04-09,1.33949
2023-04-10,21.4755
2023-04-11,19.56162
2023-04-12,22.05679
2023-04-13,18.49784
2023-04-14,19.43755
2023-04-15,2.4653
2023-04-16,1.74156
2023-04-17,22.84946
2023-04-18,21.65012
2023-04-19,19.24914
2023-04-20,17.78558
2023-04-21,15.28352
2023-04-22,1.8978
2023-04-23,1.799
2023-04-24,15.42367
2023-04-25,16.02564
2023-04-26,15.11809
2023-04-27,14.18987
2023-04-28,13.64764
2023-04-29,1.78062
2023-04-30,1.135
2023-05-01,3.72438
2023-05-02,12.39086
2023-05-03,11.70388
2023-05-04,10.57347
2023-05-05,1.63128
2023-05-06,1.07067
2023-05-07,0.84321
2023-05-08,10.5459
2023-05-09,10.60334
2023-05-10,10.22424
2023-05-11,10.34371
2023-05-12,9.60849
2023-05-13,1.2315
2023-05-14,0.95809
2023-05-15,9.6912
2023-05-16,9.94393
2023-05-17,9.58321
2023-05-18,9.56483
2023-05-19,9.84054
2023-05-20,1.20163
2023-05-21,0.78577
2023-05-22,10.06571
2023-05-23,10.30695
2023-05-24,9.29602
2023-05-25,9.14438
2023-05-26,8.81352
2023-05-27,1.10743
2023-05-28,0.84551
2023-05-29,1.58762
