date,신협정기예금금리
2020-07-22,18.1047
2020-07-23,15.9572
2020-07-24,15.3076
2020-07-25,9.1708
2020-07-26,11.52464
2020-07-27,20.58846
2020-07-28,17.97478
2020-07-29,16.66794
2020-07-30,17.2564
2020-07-31,18.65494
2020-08-01,9.80512
2020-08-02,9.66755
2020-08-03,20.70309
2020-08-04,18.03591
2020-08-05,17.64615
2020-08-06,17.47038
2020-08-07,15.51394
2020-08-08,8.22315
2020-08-09,9.92739
2020-08-10,20.07642
2020-08-11,16.86664
2020-08-12,16.39281
2020-08-13,15.59801
2020-08-14,14.09247
2020-08-15,6.9316
2020-08-16,6.90103
2020-08-17,10.42414
2020-08-18,16.63737
2020-08-19,15.67443
2020-08-20,15.41459
2020-08-21,13.52693
2020-08-22,7.26786
2020-08-23,8.97974
2020-08-24,16.9507
2020-08-25,17.10355
2020-08-26,14.81849
2020-08-27,14.63507
2020-08-28,13.17539
2020-08-29,7.6729
2020-08-30,8.376
2020-08-31,17.69201
2020-09-01,17.48567
2020-09-02,15.43752
2020-09-03,14.32938
2020-09-04,15.08597
2020-09-05,8.13909
2020-09-06,9.17844
2020-09-07,14.90256
2020-09-08,14.69621
2020-09-09,12.90026
2020-09-10,14.41345
2020-09-11,12.68628
2020-09-12,7.61176
2020-09-13,7.36721
2020-09-14,13.85555
2020-09-15,13.26709
2020-09-16,14.73442
2020-09-17,14.32174
2020-09-18,14.24531
2020-09-19,7.55827
2020-09-20,8.42185
2020-09-21,17.30989
2020-09-22,13.54222
2020-09-23,12.90026
2020-09-24,13.02254
2020-09-25,14.38288
2020-09-26,8.41421
2020-09-27,9.73633
2020-09-28,16.77493
2020-09-29,14.01604
2020-09-30,6.4807
2020-10-01,5.82346
2020-10-02,6.22086
2020-10-03,8.35307
2020-10-04,11.50936
2020-10-05,23.21742
2020-10-06,18.93771
2020-10-07,15.87313
2020-10-08,14.93312
2020-10-09,8.1238
2020-10-10,7.90982
2020-10-11,9.27779
2020-10-12,20.30569
2020-10-13,15.13183
2020-10-14,15.34581
2020-10-15,14.78792
2020-10-16,13.32823
2020-10-17,6.90867
2020-10-18,8.42185
2020-10-19,16.34696
2020-10-20,15.56744
2020-10-21,15.34581
2020-10-22,13.94726
2020-10-23,13.0149
2020-10-24,7.06916
2020-10-25,8.02445
2020-10-26,17.11119
2020-10-27,14.97134
2020-10-28,14.58922
2020-10-29,14.2071
2020-10-30,13.73328
2020-10-31,6.72525
2020-11-01,8.49063
2020-11-02,15.41459
2020-11-03,14.13832
2020-11-04,12.60221
2020-11-05,13.40466
2020-11-06,12.62514
2020-11-07,7.05387
2020-11-08,7.8716
2020-11-09,14.61979
2020-11-10,13.48108
2020-11-11,13.24417
2020-11-12,13.39701
2020-11-13,12.35766
2020-11-14,7.14558
2020-11-15,8.02445
2020-11-16,17.08826
2020-11-17,14.65036
2020-11-18,14.75735
2020-11-19,13.85555
2020-11-20,13.80206
2020-11-21,8.11616
2020-11-22,9.28544
2020-11-23,15.06304
2020-11-24,13.8632
2020-11-25,15.16239
2020-11-26,15.27703
2020-11-27,13.36645
2020-11-28,7.84103
2020-11-29,9.64463
2020-11-30,17.40924
2020-12-01,17.64615
2020-12-02,16.07183
2020-12-03,16.09476
2020-12-04,14.38288
2020-12-05,8.79633
2020-12-06,11.34887
2020-12-07,17.48567
2020-12-08,15.71264
2020-12-09,15.96484
2020-12-10,16.49216
2020-12-11,16.11769
2020-12-12,8.71226
2020-12-13,9.59877
2020-12-14,15.27703
2020-12-15,15.43752
2020-12-16,15.52923
2020-12-17,14.81085
2020-12-18,14.32174
2020-12-19,8.81925
2020-12-20,11.04317
2020-12-21,16.79021
2020-12-22,15.17768
2020-12-23,17.90599
2020-12-24,16.27818
2020-12-25,10.17959
2020-12-26,12.00611
2020-12-27,14.27588
2020-12-28,24.79174
2020-12-29,20.62667
2020-12-30,21.26098
2020-12-31,18.60909
2021-01-01,13.37409
2021-01-02,14.03133
2021-01-03,12.77034
2021-01-04,27.30607
2021-01-05,24.188
2021-01-06,21.78066
2021-01-07,19.34275
2021-01-08,17.95949
2021-01-09,12.31944
2021-01-10,14.4593
2021-01-11,24.26442
2021-01-12,20.58846
2021-01-13,21.27627
2021-01-14,23.43905
2021-01-15,22.30798
2021-01-16,12.95376
2021-01-17,14.39816
2021-01-18,25.04394
2021-01-19,22.23156
2021-01-20,23.6836
2021-01-21,22.45319
2021-01-22,20.50439
2021-01-23,13.05311
2021-01-24,14.35995
2021-01-25,24.9828
2021-01-26,22.44554
2021-01-27,21.1387
2021-01-28,22.62896
2021-01-29,22.72067
2021-01-30,13.47344
2021-01-31,16.04126
2021-02-01,26.84753
2021-02-02,23.2327
2021-02-03,24.081
2021-02-04,23.96637
2021-02-05,20.69545
2021-02-06,13.35116
2021-02-07,14.29117
2021-02-08,24.7306
2021-02-09,20.13756
2021-02-10,18.73137
2021-02-11,10.30951
2021-02-12,9.52235
2021-02-13,11.68513
2021-02-14,12.23538
2021-02-15,30.79862
2021-02-16,23.69889
2021-02-17,23.60718
2021-02-18,22.22392
2021-02-19,20.21398
2021-02-20,12.30416
2021-02-21,13.49636
2021-02-22,21.94879
2021-02-23,18.83836
2021-02-24,22.20099
2021-02-25,23.94344
2021-02-26,21.55903
2021-02-27,12.50286
2021-02-28,13.40466
2021-03-01,17.43981
2021-03-02,28.15437
2021-03-03,24.72296
2021-03-04,23.45433
2021-03-05,19.70959
2021-03-06,12.25066
2021-03-07,14.70385
2021-03-08,24.71532
2021-03-09,22.36148
2021-03-10,23.30913
2021-03-11,20.89415
2021-03-12,18.60145
2021-03-13,9.8204
2021-03-14,13.74856
2021-03-15,26.02216
2021-03-16,23.07986
2021-03-17,16.72143
2021-03-18,15.81199
2021-03-19,13.38173
2021-03-20,7.83339
2021-03-21,8.90332
2021-03-22,17.01184
2021-03-23,15.85021
2021-03-24,17.28696
2021-03-25,22.91937
2021-03-26,19.90829
2021-03-27,11.34123
2021-03-28,13.51165
2021-03-29,23.53076
2021-03-30,20.66488
2021-03-31,19.87772
2021-04-01,22.86587
2021-04-02,18.67787
2021-04-03,11.07374
2021-04-04,11.79212
2021-04-05,21.10049
2021-04-06,21.03171
2021-04-07,17.43217
2021-04-08,16.8055
2021-04-09,17.91364
2021-04-10,8.58998
2021-04-11,10.0726
2021-04-12,19.84715
2021-04-13,17.55445
2021-04-14,16.52273
2021-04-15,16.40045
2021-04-16,15.18532
2021-04-17,8.68933
2021-04-18,9.94268
2021-04-19,18.23461
2021-04-20,18.1964
2021-04-21,15.56744
2021-04-22,13.67978
2021-04-23,12.20481
2021-04-24,7.14558
2021-04-25,7.77225
2021-04-26,14.59686
2021-04-27,14.50515
2021-04-28,13.26709
2021-04-29,12.37294
2021-04-30,12.33473
2021-05-01,8.00152
2021-05-02,6.03744
2021-05-03,13.30531
2021-05-04,13.78677
2021-05-05,10.03439
2021-05-06,16.77493
2021-05-07,13.67214
2021-05-08,7.95567
2021-05-09,10.21016
2021-05-10,18.8995
2021-05-11,17.51623
2021-05-12,16.47688
2021-05-13,14.04661
2021-05-14,13.22124
2021-05-15,7.74168
2021-05-16,9.81276
2021-05-17,18.15055
2021-05-18,15.58272
2021-05-19,9.66755
2021-05-20,16.46159
2021-05-21,15.39931
2021-05-22,7.39778
2021-05-23,9.51471
2021-05-24,17.17233
2021-05-25,18.69316
2021-05-26,17.3481
2021-05-27,16.30875
2021-05-28,14.4593
2021-05-29,7.00802
2021-05-30,8.1773
2021-05-31,18.89186
2021-06-01,18.28811
2021-06-02,16.17883
2021-06-03,15.12418
2021-06-04,13.99312
2021-06-05,7.24493
2021-06-06,9.47649
2021-06-07,16.46159
2021-06-08,15.63622
2021-06-09,14.17653
2021-06-10,14.61979
2021-06-11,12.53343
2021-06-12,6.64883
2021-06-13,7.71111
2021-06-14,18.26518
2021-06-15,15.62094
2021-06-16,14.64272
2021-06-17,14.02369
2021-06-18,12.06725
2021-06-19,4.86052
2021-06-20,6.96217
2021-06-21,14.16125
2021-06-22,13.39701
2021-06-23,15.55215
2021-06-24,19.93121
2021-06-25,16.77493
2021-06-26,10.40122
2021-06-27,9.73633
2021-06-28,18.28047
2021-06-29,17.0042
2021-06-30,17.16469
2021-07-01,17.96713
2021-07-02,15.13947
2021-07-03,8.44478
2021-07-04,8.88803
2021-07-05,18.60145
2021-07-06,16.46159
2021-07-07,15.97248
2021-07-08,14.73442
2021-07-09,12.38058
2021-07-10,7.63469
2021-07-11,8.10087
2021-07-12,14.97134
2021-07-13,13.07604
2021-07-14,13.05311
2021-07-15,13.72564
2021-07-16,12.44172
2021-07-17,7.37485
2021-07-18,7.77225
2021-07-19,15.02483
2021-07-20,13.2136
2021-07-21,12.94612
2021-07-22,13.77149
2021-07-23,14.41345
2021-07-24,8.10087
2021-07-25,9.13259
2021-07-26,17.01184
2021-07-27,17.3481
2021-07-28,14.94841
2021-07-29,11.48643
2021-07-30,8.09323
2021-07-31,3.91287
2021-08-01,4.53954
2021-08-02,10.03439
2021-08-03,9.33893
2021-08-04,7.70347
2021-08-05,6.77111
2021-08-06,5.41077
2021-08-07,2.72831
2021-08-08,2.84294
2021-08-09,6.32021
2021-08-10,6.13679
2021-08-11,5.87695
2021-08-12,6.37371
2021-08-13,5.54069
2021-08-14,3.43905
2021-08-15,2.82766
2021-08-16,4.95223
2021-08-17,7.85632
2021-08-18,8.08559
2021-08-19,7.60412
2021-08-20,7.0233
2021-08-21,3.87466
2021-08-22,3.71417
2021-08-23,7.71111
2021-08-24,7.00802
2021-08-25,7.71876
2021-08-26,12.7092
2021-08-27,10.9209
2021-08-28,5.02101
2021-08-29,6.86282
2021-08-30,12.46465
2021-08-31,13.67214
2021-09-01,15.20061
2021-09-02,12.28123
2021-09-03,11.02025
2021-09-04,6.46541
2021-09-05,6.00687
2021-09-06,12.15131
2021-09-07,11.47879
2021-09-08,9.62934
2021-09-09,10.44707
2021-09-10,10.05731
2021-09-11,4.9293
2021-09-12,4.94459
2021-09-13,9.04852
2021-09-14,7.9786
2021-09-15,7.90217
2021-09-16,7.7799
2021-09-17,6.55712
2021-09-18,3.17921
2021-09-19,3.04929
2021-09-20,2.65189
2021-09-21,3.24799
2021-09-22,5.34963
2021-09-23,12.42644
2021-09-24,10.37065
2021-09-25,4.8376
2021-09-26,4.95987
2021-09-27,9.95796
2021-09-28,9.10202
2021-09-29,8.33779
2021-09-30,8.13909
2021-10-01,8.30722
2021-10-02,3.6836
2021-10-03,3.87466
2021-10-04,5.80817
2021-10-05,9.91211
2021-10-06,8.85747
2021-10-07,8.72755
2021-10-08,7.45892
2021-10-09,3.42376
2021-10-10,3.56132
2021-10-11,4.89873
2021-10-12,9.30836
2021-10-13,7.71876
2021-10-14,8.06266
2021-10-15,7.39014
2021-10-16,3.11807
2021-10-17,3.56897
2021-10-18,8.03209
2021-10-19,7.58119
2021-10-20,6.50363
2021-10-21,6.63354
2021-10-22,6.98509
2021-10-23,2.93465
2021-10-24,4.07336
2021-10-25,8.81925
2021-10-26,7.86396
2021-10-27,6.54948
2021-10-28,7.06916
2021-10-29,7.13794
2021-10-30,3.01108
2021-10-31,3.87466
2021-11-01,8.54413
2021-11-02,8.42185
2021-11-03,7.99388
2021-11-04,7.7264
2021-11-05,6.02216
2021-11-06,3.35498
2021-11-07,3.74474
2021-11-08,7.98624
2021-11-09,7.11501
2021-11-10,7.03095
2021-11-11,6.85517
2021-11-12,7.13794
2021-11-13,3.66068
2021-11-14,4.11922
2021-11-15,8.70462
2021-11-16,8.58234
2021-11-17,7.13794
2021-11-18,6.64883
2021-11-19,6.59533
2021-11-20,3.62246
2021-11-21,4.19564
2021-11-22,7.39778
2021-11-23,6.8781
2021-11-24,6.70997
2021-11-25,11.88383
2021-11-26,11.53228
2021-11-27,6.00687
2021-11-28,6.84753
2021-11-29,12.44936
2021-11-30,11.35651
2021-12-01,11.73863
2021-12-02,12.05961
2021-12-03,11.05846
2021-12-04,8.1773
2021-12-05,7.81811
2021-12-06,11.9144
2021-12-07,12.32709
2021-12-08,11.15781
2021-12-09,10.60756
2021-12-10,9.51471
2021-12-11,6.26671
2021-12-12,7.00802
2021-12-13,12.21245
2021-12-14,10.19487
2021-12-15,10.03439
2021-12-16,10.04203
2021-12-17,8.5747
2021-12-18,5.09743
2021-12-19,5.94573
2021-12-20,10.56171
2021-12-21,10.25601
2021-12-22,9.28544
2021-12-23,9.33893
2021-12-24,7.81811
2021-12-25,5.42606
2021-12-26,6.6259
2021-12-27,10.38593
2021-12-28,10.46236
2021-12-29,9.69812
2021-12-30,11.14252
2021-12-31,9.36186
2022-01-01,6.37371
2022-01-02,7.03095
2022-01-03,14.48223
2022-01-04,13.09132
2022-01-05,12.51815
2022-01-06,11.5705
2022-01-07,11.22659
2022-01-08,7.04623
2022-01-09,7.64233
2022-01-10,14.5128
2022-01-11,13.19067
2022-01-12,11.68513
2022-01-13,12.31944
2022-01-14,15.0554
2022-01-15,10.54642
2022-01-16,10.23309
2022-01-17,21.67367
2022-01-18,17.32518
2022-01-19,18.95299
2022-01-20,17.44745
2022-01-21,15.04776
2022-01-22,9.63698
2022-01-23,10.0726
2022-01-24,16.70615
2022-01-25,17.11883
2022-01-26,14.87963
2022-01-27,14.18418
2022-01-28,13.94726
2022-01-29,8.01681
2022-01-30,6.15208
2022-01-31,5.30378
2022-02-01,8.99503
2022-02-02,11.47879
2022-02-03,23.79059
2022-02-04,20.15284
2022-02-05,11.64692
2022-02-06,11.07374
2022-02-07,22.07107
2022-02-08,17.77607
2022-02-09,15.3076
2022-02-10,14.58158
2022-02-11,12.57164
2022-02-12,8.33014
2022-02-13,10.18723
2022-02-14,17.28696
2022-02-15,16.53802
2022-02-16,13.83263
2022-02-17,14.67329
2022-02-18,13.09896
2022-02-19,7.82575
2022-02-20,10.37829
2022-02-21,17.61559
2022-02-22,17.66908
2022-02-23,17.19526
2022-02-24,16.66794
2022-02-25,16.19411
2022-02-26,8.99503
2022-02-27,8.99503
2022-02-28,17.2564
2022-03-01,11.04317
2022-03-02,16.81314
2022-03-03,16.67558
2022-03-04,16.14826
2022-03-05,7.35957
2022-03-06,8.23844
2022-03-07,16.54566
2022-03-08,13.70271
2022-03-09,7.85632
2022-03-10,15.14711
2022-03-11,13.93198
2022-03-12,8.00152
2022-03-13,9.23194
2022-03-14,17.5468
2022-03-15,16.41574
2022-03-16,16.28582
2022-03-17,15.59801
2022-03-18,14.10011
2022-03-19,8.13909
2022-03-20,8.20787
2022-03-21,16.31639
2022-03-22,15.68207
2022-03-23,17.88307
2022-03-24,15.49866
2022-03-25,16.01834
2022-03-26,8.39893
2022-03-27,8.31486
2022-03-28,17.60794
2022-03-29,17.16469
2022-03-30,16.64501
2022-03-31,17.5468
2022-04-01,17.64615
2022-04-02,7.90982
2022-04-03,10.31715
2022-04-04,18.67023
2022-04-05,17.3481
2022-04-06,17.53916
2022-04-07,17.41688
2022-04-08,14.41345
2022-04-09,7.29843
2022-04-10,8.36071
2022-04-11,16.28582
2022-04-12,15.71264
2022-04-13,16.29346
2022-04-14,19.70959
2022-04-15,16.97363
2022-04-16,9.82804
2022-04-17,10.06495
2022-04-18,20.40504
2022-04-19,20.42032
2022-04-20,19.41918
2022-04-21,15.84256
2022-04-22,17.08826
2022-04-23,9.06381
2022-04-24,8.52884
2022-04-25,20.08406
2022-04-26,19.08291
2022-04-27,17.69965
2022-04-28,16.65265
2022-04-29,15.34581
2022-04-30,8.18494
2022-05-01,9.91975
2022-05-02,19.81658
2022-05-03,18.08177
2022-05-04,15.44516
2022-05-05,11.21131
2022-05-06,17.84486
2022-05-07,7.77225
2022-05-08,8.86511
2022-05-09,23.79824
2022-05-10,19.893
2022-05-11,17.46274
2022-05-12,18.11998
2022-05-13,15.00191
2022-05-14,6.8781
2022-05-15,7.90217
2022-05-16,19.03706
2022-05-17,17.40924
2022-05-18,16.04126
2022-05-19,14.87963
2022-05-20,13.63393
2022-05-21,6.96981
2022-05-22,9.23194
2022-05-23,17.66144
2022-05-24,15.13183
2022-05-25,16.09476
2022-05-26,22.30798
2022-05-27,20.06878
2022-05-28,8.93389
2022-05-29,9.72869
2022-05-30,21.55139
2022-05-31,19.51089
2022-06-01,12.93083
2022-06-02,21.08521
2022-06-03,19.62552
2022-06-04,9.20901
2022-06-05,8.07795
2022-06-06,10.35536
2022-06-07,21.2457
2022-06-08,19.73251
2022-06-09,17.98242
2022-06-10,17.42453
2022-06-11,7.71111
2022-06-12,8.35307
2022-06-13,17.81429
2022-06-14,19.01413
2022-06-15,19.87772
2022-06-16,27.0233
2022-06-17,20.45854
2022-06-18,10.47
2022-06-19,11.43293
2022-06-20,22.06343
2022-06-21,21.1922
2022-06-22,19.09056
2022-06-23,19.42682
2022-06-24,19.63316
2022-06-25,9.85861
2022-06-26,10.2178
2022-06-27,23.84409
2022-06-28,23.19449
2022-06-29,25.14329
2022-06-30,20.68781
2022-07-01,20.35154
2022-07-02,10.48528
2022-07-03,12.17424
2022-07-04,24.47076
2022-07-05,24.20328
2022-07-06,21.99465
2022-07-07,20.32097
2022-07-08,18.95299
2022-07-09,9.64463
2022-07-10,10.68398
2022-07-11,25.10508
2022-07-12,22.80473
2022-07-13,36.71379
2022-07-14,36.05655
2022-07-15,29.25487
2022-07-16,15.58272
2022-07-17,16.63737
2022-07-18,44.45548
2022-07-19,36.46159
2022-07-20,32.55636
2022-07-21,33.25181
2022-07-22,30.63813
2022-07-23,13.17539
2022-07-24,14.63507
2022-07-25,37.21818
2022-07-26,35.41459
2022-07-27,31.99082
2022-07-28,30.62285
2022-07-29,30.95911
2022-07-30,13.19831
2022-07-31,16.85135
2022-08-01,37.5468
2022-08-02,32.15131
2022-08-03,29.91211
2022-08-04,25.46427
2022-08-05,27.76461
2022-08-06,13.71035
2022-08-07,13.03782
2022-08-08,29.98089
2022-08-09,23.12571
2022-08-10,26.20557
2022-08-11,25.34199
2022-08-12,23.41612
2022-08-13,11.89912
2022-08-14,10.57699
2022-08-15,12.44172
2022-08-16,26.58769
2022-08-17,25.90752
2022-08-18,24.7306
2022-08-19,20.36683
2022-08-20,12.26595
2022-08-21,12.27359
2022-08-22,28.09323
2022-08-23,24.92166
2022-08-24,23.19449
2022-08-25,32.72449
2022-08-26,27.66526
2022-08-27,13.39701
2022-08-28,14.658
2022-08-29,32.64807
2022-08-30,33.37409
2022-08-31,28.49828
2022-09-01,29.50706
2022-09-02,25.41841
2022-09-03,12.9079
2022-09-04,12.83148
2022-09-05,27.2755
2022-09-06,23.0875
2022-09-07,23.41612
2022-09-08,20.72602
2022-09-09,9.55292
2022-09-10,8.81925
2022-09-11,10.76041
2022-09-12,15.17004
2022-09-13,32.47993
2022-09-14,30.45471
2022-09-15,27.13794
2022-09-16,24.73824
2022-09-17,13.02254
2022-09-18,12.04432
2022-09-19,28.11616
2022-09-20,26.19793
2022-09-21,23.82881
2022-09-22,30.45471
2022-09-23,26.50363
2022-09-24,14.13068
2022-09-25,14.59686
2022-09-26,29.18609
2022-09-27,28.49063
2022-09-28,29.3695
2022-09-29,27.25257
2022-09-30,26.91631
2022-10-01,13.02254
2022-10-02,12.64807
2022-10-03,14.6045
2022-10-04,29.21666
2022-10-05,31.47879
2022-10-06,29.2243
2022-10-07,26.30492
2022-10-08,13.8632
2022-10-09,13.58807
2022-10-10,17.27168
2022-10-11,34.94841
2022-10-12,49.2243
2022-10-13,60.85594
2022-10-14,57.01184
2022-10-15,29.61406
2022-10-16,32.64807
2022-10-17,87.00802
2022-10-18,93.02254
2022-10-19,89.91211
2022-10-20,80.42797
2022-10-21,65.1815
2022-10-22,33.4658
2022-10-23,31.93733
2022-10-24,79.07527
2022-10-25,84.96752
2022-10-26,84.50133
2022-10-27,100.0
2022-10-28,94.9102
2022-10-29,39.21283
2022-10-30,34.89491
2022-10-31,85.96866
2022-11-01,80.75659
2022-11-02,76.42338
2022-11-03,74.07718
2022-11-04,66.48834
2022-11-05,30.95911
2022-11-06,33.00726
2022-11-07,77.12648
2022-11-08,71.73098
2022-11-09,71.48643
2022-11-10,68.30722
2022-11-11,59.19755
2022-11-12,29.36186
2022-11-13,31.45586
2022-11-14,79.56438
2022-11-15,70.79862
2022-11-16,64.70768
2022-11-17,56.66029
2022-11-18,52.96904
2022-11-19,25.47191
2022-11-20,27.75697
2022-11-21,60.28276
2022-11-22,53.71035
2022-11-23,50.29423
2022-11-24,61.38326
2022-11-25,57.5468
2022-11-26,29.85097
2022-11-27,30.85212
2022-11-28,68.25372
2022-11-29,65.24264
2022-11-30,60.37447
2022-12-01,59.96178
2022-12-02,48.02445
2022-12-03,21.1387
2022-12-04,22.6901
2022-12-05,51.67749
2022-12-06,46.69468
2022-12-07,45.235
2022-12-08,43.59189
2022-12-09,36.8055
2022-12-10,20.16048
2022-12-11,21.09285
2022-12-12,44.80703
2022-12-13,41.047
2022-12-14,37.22583
2022-12-15,36.61444
2022-12-16,31.85326
2022-12-17,15.93427
2022-12-18,18.0512
2022-12-19,36.16354
2022-12-20,34.94077
2022-12-21,31.5705
2022-12-22,29.8739
2022-12-23,27.48184
2022-12-24,15.38402
2022-12-25,17.10355
2022-12-26,35.20825
2022-12-27,33.83263
2022-12-28,31.3183
2022-12-29,34.19182
2022-12-30,30.2713
2022-12-31,14.52044
2023-01-01,18.01299
2023-01-02,38.48681
2023-01-03,33.48108
2023-01-04,30.73748
2023-01-05,33.06075
2023-01-06,29.33129
2023-01-07,16.99656
2023-01-08,17.76079
2023-01-09,34.03897
2023-01-10,34.92548
2023-01-11,37.08826
2023-01-12,31.15781
2023-01-13,35.04012
2023-01-14,17.30225
2023-01-15,18.03591
2023-01-16,35.91899
2023-01-17,33.04547
2023-01-18,30.70691
2023-01-19,29.92739
2023-01-20,30.93618
2023-01-21,15.62094
2023-01-22,15.29996
2023-01-23,15.20061
2023-01-24,23.2862
2023-01-25,50.34772
2023-01-26,38.91478
2023-01-27,35.66679
2023-01-28,18.47917
2023-01-29,17.24111
2023-01-30,39.30454
2023-01-31,34.74971
2023-02-01,34.83377
2023-02-02,31.68513
2023-02-03,31.44058
2023-02-04,15.81964
2023-02-05,16.12533
2023-02-06,36.4998
2023-02-07,34.08482
2023-02-08,29.43828
2023-02-09,27.7799
2023-02-10,28.29193
2023-02-11,15.65915
2023-02-12,14.62743
2023-02-13,32.44172
2023-02-14,30.18723
2023-02-15,30.30951
2023-02-16,26.79403
2023-02-17,25.82346
2023-02-18,14.42873
2023-02-19,15.37638
2023-02-20,32.47229
2023-02-21,33.47344
2023-02-22,29.23958
2023-02-23,29.95796
2023-02-24,25.36492
2023-02-25,14.27588
2023-02-26,15.55215
2023-02-27,29.44593
2023-02-28,24.74589
2023-03-01,17.51623
2023-03-02,22.98815
2023-03-03,21.55139
2023-03-04,12.19717
2023-03-05,12.5105
2023-03-06,23.21742
2023-03-07,20.35154
2023-03-08,20.7413
2023-03-09,19.0447
2023-03-10,17.97478
2023-03-11,10.21016
2023-03-12,11.97554
2023-03-13,22.22392
2023-03-14,20.23691
2023-03-15,19.10584
2023-03-16,18.77722
2023-03-17,19.31983
2023-03-18,10.46236
2023-03-19,11.15781
2023-03-20,22.12457
2023-03-21,21.62017
2023-03-22,18.08177
2023-03-23,20.90943
2023-03-24,18.4486
2023-03-25,11.16545
2023-03-26,10.8139
2023-03-27,23.5384
2023-03-28,20.87886
2023-03-29,19.70959
2023-03-30,18.82307
2023-03-31,17.43981
2023-04-01,10.21016
2023-04-02,10.76805
2023-04-03,20.78716
2023-04-04,18.34925
2023-04-05,17.79136
2023-04-06,17.33282
2023-04-07,14.50515
2023-04-08,8.23844
2023-04-09,8.97974
2023-04-10,19.18991
2023-04-11,20.13756
2023-04-12,17.83721
2023-04-13,17.19526
2023-04-14,15.62858
2023-04-15,8.10852
2023-04-16,8.75811
2023-04-17,16.90485
2023-04-18,17.82957
2023-04-19,15.73557
2023-04-20,15.46045
2023-04-21,13.4123
2023-04-22,6.88574
2023-04-23,7.63469
2023-04-24,17.14176
2023-04-25,18.05884
2023-04-26,15.9572
2023-04-27,15.27703
2023-04-28,14.58158
2023-04-29,8.91096
2023-04-30,7.77225
2023-05-01,11.87619
2023-05-02,17.90599
2023-05-03,14.07718
2023-05-04,14.98662
2023-05-05,7.94038
2023-05-06,7.06152
2023-05-07,7.64998
2023-05-08,15.93427
2023-05-09,14.18418
2023-05-10,15.14711
2023-05-11,15.29231
2023-05-12,13.19067
2023-05-13,7.2755
2023-05-14,7.25257
2023-05-15,15.42223
2023-05-16,15.00955
2023-05-17,14.94841
2023-05-18,14.06954
2023-05-19,11.89912
2023-05-20,6.65647
2023-05-21,6.87046
2023-05-22,14.72678
2023-05-23,14.86434
2023-05-24,12.99197
2023-05-25,14.87963
2023-05-26,11.39472
2023-05-27,5.78525
2023-05-28,6.56476
