date,메리츠금융지주
2023-05-26,13.56462
2023-05-27,2.24339
2023-05-28,1.96049
2023-05-29,2.82906
2023-05-30,15.14294
2023-05-31,13.42565
2023-06-01,13.108
2023-06-02,21.34703
2023-06-03,3.82668
2023-06-04,2.97796
2023-06-05,16.29442
2023-06-06,3.27079
2023-06-07,16.12567
2023-06-08,17.4856
2023-06-09,20.14095
2023-06-10,3.45443
2023-06-11,3.38991
2023-06-12,16.41353
2023-06-13,19.53047
2023-06-14,16.55747
2023-06-15,15.59956
2023-06-16,16.93964
2023-06-17,3.44947
2023-06-18,2.53126
2023-06-19,14.84514
2023-06-20,14.83521
2023-06-21,14.08576
2023-06-22,13.71848
2023-06-23,13.75322
2023-06-24,2.89358
2023-06-25,2.39229
2023-06-26,13.87234
2023-06-27,14.29422
2023-06-28,13.60432
2023-06-29,13.06333
2023-06-30,12.05082
2023-07-01,2.67024
2023-07-02,2.51637
2023-07-03,14.04605
2023-07-04,13.45542
2023-07-05,12.70597
2023-07-06,11.73317
2023-07-07,14.55727
2023-07-08,2.5263
2023-07-09,2.06968
2023-07-10,15.59459
2023-07-11,16.16041
2023-07-12,15.62437
2023-07-13,16.15544
2023-07-14,18.11097
2023-07-15,2.72483
2023-07-16,2.60571
2023-07-17,13.87234
2023-07-18,12.1203
2023-07-19,13.27675
2023-07-20,21.35199
2023-07-21,20.68691
2023-07-22,3.20131
2023-07-23,2.7695
2023-07-24,16.54754
2023-07-25,20.64721
2023-07-26,18.10601
2023-07-27,17.23744
2023-07-28,15.27198
2023-07-29,2.38237
2023-07-30,2.49156
2023-07-31,18.0266
2023-08-01,20.32956
2023-08-02,15.07841
2023-08-03,15.03871
2023-08-04,17.73873
2023-08-05,3.75223
2023-08-06,3.23108
2023-08-07,20.6621
2023-08-08,16.9446
2023-08-09,14.1751
2023-08-10,13.80285
2023-08-11,14.96426
2023-08-12,2.56601
2023-08-13,2.1888
2023-08-14,19.54536
2023-08-15,5.20647
2023-08-16,16.30434
2023-08-17,15.82291
2023-08-18,13.23208
2023-08-19,2.64542
2023-08-20,2.16894
2023-08-21,12.89954
2023-08-22,13.42565
2023-08-23,16.89001
2023-08-24,15.76831
2023-08-25,16.15544
2023-08-26,2.53623
2023-08-27,2.29303
2023-08-28,16.45324
2023-08-29,26.17133
2023-08-30,24.00734
2023-08-31,22.51836
2023-09-01,20.75143
2023-09-02,2.73972
2023-09-03,2.59579
2023-09-04,16.79074
2023-09-05,15.37125
2023-09-06,14.66646
2023-09-07,13.85249
2023-09-08,13.97161
2023-09-09,2.72483
2023-09-10,2.74468
2023-09-11,15.25709
2023-09-12,15.28687
2023-09-13,16.09589
2023-09-14,15.40103
2023-09-15,19.06392
2023-09-16,3.14175
2023-09-17,2.66031
2023-09-18,15.26702
2023-09-19,14.84018
2023-09-20,14.23962
2023-09-21,18.54774
2023-09-22,33.9587
2023-09-23,6.40262
2023-09-24,4.13936
2023-09-25,27.13917
2023-09-26,21.95255
2023-09-27,18.33928
2023-09-28,2.61068
2023-09-29,1.96049
2023-09-30,2.05479
2023-10-01,2.17887
2023-10-02,2.18383
2023-10-03,2.33273
2023-10-04,18.25491
2023-10-05,15.56482
2023-10-06,15.13301
2023-10-07,2.51141
2023-10-08,1.67758
2023-10-09,2.32777
2023-10-10,14.34385
2023-10-11,17.8777
2023-10-12,14.53245
2023-10-13,12.24935
2023-10-14,1.87611
2023-10-15,1.86122
2023-10-16,12.41314
2023-10-17,14.57712
2023-10-18,13.4455
2023-10-19,14.05102
2023-10-20,13.72344
2023-10-21,2.48659
2023-10-22,2.31784
2023-10-23,19.3915
2023-10-24,16.24975
2023-10-25,16.49295
2023-10-26,13.85745
2023-10-27,12.30891
2023-10-28,2.57593
2023-10-29,1.94063
2023-10-30,13.21719
2023-10-31,13.2023
2023-11-01,12.07564
2023-11-02,12.64145
2023-11-03,12.9591
2023-11-04,2.40222
2023-11-05,2.19872
2023-11-06,20.89041
2023-11-07,14.71113
2023-11-08,13.54476
2023-11-09,13.65892
2023-11-10,16.03136
2023-11-11,3.37998
2023-11-12,2.4717
2023-11-13,21.76891
2023-11-14,24.58308
2023-11-15,23.53583
2023-11-16,23.04447
2023-11-17,17.31189
2023-11-18,2.93825
2023-11-19,2.61564
2023-11-20,20.76136
2023-11-21,19.60988
2023-11-22,15.61445
2023-11-23,13.94679
2023-11-24,14.07583
2023-11-25,2.17887
2023-11-26,2.14909
2023-11-27,14.95433
2023-11-28,12.97895
2023-11-29,13.71848
2023-11-30,14.23466
2023-12-01,13.55965
2023-12-02,2.61564
2023-12-03,2.14909
2023-12-04,14.03613
2023-12-05,13.80285
2023-12-06,19.34187
2023-12-07,19.42624
2023-12-08,16.67162
2023-12-09,2.80921
2023-12-10,2.46178
2023-12-11,14.83521
2023-12-12,14.78558
2023-12-13,13.03355
2023-12-14,14.64165
2023-12-15,13.90708
2023-12-16,2.28806
2023-12-17,2.24836
2023-12-18,13.59936
2023-12-19,13.46535
2023-12-20,13.90212
2023-12-21,13.46535
2023-12-22,12.34862
2023-12-23,2.46178
2023-12-24,1.66269
2023-12-25,2.11931
2023-12-26,20.31467
2023-12-27,23.38197
2023-12-28,21.56045
2023-12-29,9.07782
2023-12-30,3.37006
2023-12-31,2.56104
2024-01-01,2.88366
2024-01-02,16.15048
2024-01-03,14.99404
2024-01-04,12.89458
2024-01-05,12.98391
2024-01-06,2.45681
2024-01-07,2.25828
2024-01-08,11.351
2024-01-09,13.19237
2024-01-10,13.32638
2024-01-11,17.64443
2024-01-12,14.83025
2024-01-13,2.75461
2024-01-14,2.45681
2024-01-15,15.15783
2024-01-16,26.21103
2024-01-17,20.5132
2024-01-18,18.61226
2024-01-19,16.34901
2024-01-20,2.75461
2024-01-21,2.40718
2024-01-22,16.8503
2024-01-23,20.63728
2024-01-24,16.8106
2024-01-25,17.99682
2024-01-26,18.93488
2024-01-27,3.69763
2024-01-28,3.60829
2024-01-29,26.18622
2024-01-30,28.62815
2024-01-31,42.81814
2024-02-01,43.46337
2024-02-02,37.73079
2024-02-03,7.87671
2024-02-04,6.00059
2024-02-05,28.28072
2024-02-06,25.4318
2024-02-07,31.34802
2024-02-08,30.63331
2024-02-09,7.72781
2024-02-10,4.51161
2024-02-11,3.60333
2024-02-12,5.27099
2024-02-13,24.65753
2024-02-14,22.29998
2024-02-15,21.22295
2024-02-16,27.17887
2024-02-17,5.46952
2024-02-18,4.05002
2024-02-19,37.65634
2024-02-20,30.61842
2024-02-21,31.63589
2024-02-22,35.25908
2024-02-23,66.35398
2024-02-24,11.95155
2024-02-25,8.63112
2024-02-26,47.10641
2024-02-27,40.47548
2024-02-28,34.87691
2024-02-29,31.12964
2024-03-01,6.94858
2024-03-02,6.27357
2024-03-03,6.00555
2024-03-04,27.53623
2024-03-05,25.77923
2024-03-06,26.58824
2024-03-07,24.94044
2024-03-08,21.76891
2024-03-09,4.50168
2024-03-10,3.7423
2024-03-11,21.15346
2024-03-12,21.8235
2024-03-13,23.86837
2024-03-14,28.02759
2024-03-15,28.8912
2024-03-16,5.80206
2024-03-17,4.50168
2024-03-18,24.29025
2024-03-19,20.82588
2024-03-20,22.96505
