date,퇴직금지급기준
2020-12-26,37.67214
2020-12-27,41.5593
2020-12-28,84.34029
2020-12-29,84.07374
2020-12-30,76.78809
2020-12-31,76.56597
2021-01-01,42.2701
2021-01-02,44.64682
2021-01-03,48.20079
2021-01-04,87.69435
2021-01-05,93.80275
2021-01-06,83.58507
2021-01-07,69.76899
2021-01-08,69.94669
2021-01-09,41.89249
2021-01-10,44.33585
2021-01-11,84.38471
2021-01-12,78.94269
2021-01-13,79.25366
2021-01-14,78.98711
2021-01-15,72.98978
2021-01-16,41.62594
2021-01-17,64.12705
2021-01-18,76.47712
2021-01-19,72.23456
2021-01-20,75.1888
2021-01-21,72.19013
2021-01-22,66.70368
2021-01-23,43.0031
2021-01-24,50.79964
2021-01-25,84.34029
2021-01-26,79.67569
2021-01-27,73.78942
2021-01-28,71.30164
2021-01-29,74.03376
2021-01-30,50.66637
2021-01-31,48.86717
2021-02-01,78.9649
2021-02-02,75.78853
2021-02-03,70.39093
2021-02-04,69.68014
2021-02-05,67.50333
2021-02-06,44.71346
2021-02-07,41.00399
2021-02-08,69.12483
2021-02-09,66.43713
2021-02-10,69.92447
2021-02-11,33.05197
2021-02-12,25.94402
2021-02-13,28.67614
2021-02-14,38.29409
2021-02-15,83.22967
2021-02-16,79.54242
2021-02-17,68.99155
2021-02-18,69.88005
2021-02-19,63.06086
2021-02-20,40.93736
2021-02-21,38.24966
2021-02-22,75.09995
2021-02-23,76.78809
2021-02-24,76.78809
2021-02-25,81.23056
2021-02-26,76.01066
2021-02-27,44.64682
2021-02-28,39.67125
2021-03-01,46.89027
2021-03-02,77.36561
2021-03-03,77.1657
2021-03-04,71.12394
2021-03-05,67.05908
2021-03-06,42.18125
2021-03-07,37.69435
2021-03-08,72.6788
2021-03-09,73.81163
2021-03-10,81.36383
2021-03-11,72.87872
2021-03-12,65.05997
2021-03-13,37.69435
2021-03-14,39.04931
2021-03-15,73.23411
2021-03-16,65.37094
2021-03-17,60.83962
2021-03-18,59.84007
2021-03-19,53.13194
2021-03-20,36.42825
2021-03-21,35.67303
2021-03-22,62.15015
2021-03-23,62.97201
2021-03-24,62.7721
2021-03-25,63.90493
2021-03-26,56.79697
2021-03-27,33.96268
2021-03-28,36.96135
2021-03-29,62.92758
2021-03-30,64.77121
2021-03-31,75.58862
2021-04-01,69.94669
2021-04-02,54.24255
2021-04-03,34.62905
2021-04-04,33.18525
2021-04-05,65.34873
2021-04-06,59.48467
2021-04-07,56.41936
2021-04-08,60.17325
2021-04-09,59.57352
2021-04-10,36.60595
2021-04-11,32.9187
2021-04-12,63.59395
2021-04-13,57.1968
2021-04-14,55.08662
2021-04-15,60.72856
2021-04-16,51.28831
2021-04-17,32.89649
2021-04-18,31.05286
2021-04-19,54.93114
2021-04-20,55.26432
2021-04-21,52.93203
2021-04-22,53.28742
2021-04-23,51.46601
2021-04-24,33.25188
2021-04-25,33.62949
2021-04-26,62.0613
2021-04-27,58.68502
2021-04-28,58.08529
2021-04-29,56.59706
2021-04-30,62.239
2021-05-01,37.13904
2021-05-02,31.43047
2021-05-03,57.57441
2021-05-04,54.44247
2021-05-05,36.3394
2021-05-06,56.53043
2021-05-07,47.97867
2021-05-08,32.29675
2021-05-09,31.09729
2021-05-10,72.45668
2021-05-11,60.92847
2021-05-12,55.90848
2021-05-13,54.10928
2021-05-14,51.13282
2021-05-15,31.69702
2021-05-16,32.31896
2021-05-17,58.70724
2021-05-18,51.2661
2021-05-19,35.25099
2021-05-20,54.97556
2021-05-21,53.82052
2021-05-22,30.71968
2021-05-23,30.83074
2021-05-24,57.39671
2021-05-25,61.26166
2021-05-26,58.57396
2021-05-27,59.10706
2021-05-28,49.8223
2021-05-29,36.58374
2021-05-30,35.71745
2021-05-31,72.47889
2021-06-01,67.14793
2021-06-02,61.19502
2021-06-03,56.61928
2021-06-04,56.08618
2021-06-05,35.36206
2021-06-06,34.20701
2021-06-07,64.63793
2021-06-08,62.26121
2021-06-09,58.48511
2021-06-10,70.61306
2021-06-11,53.28742
2021-06-12,32.23011
2021-06-13,31.1195
2021-06-14,60.77298
2021-06-15,65.92625
2021-06-16,57.3745
2021-06-17,54.04264
2021-06-18,50.51088
2021-06-19,31.31941
2021-06-20,31.76366
2021-06-21,56.70812
2021-06-22,58.86272
2021-06-23,58.32963
2021-06-24,59.75122
2021-06-25,53.70946
2021-06-26,34.58462
2021-06-27,32.09684
2021-06-28,63.12749
2021-06-29,64.5713
2021-06-30,78.07641
2021-07-01,67.12572
2021-07-02,56.3083
2021-07-03,32.89649
2021-07-04,33.14082
2021-07-05,65.01554
2021-07-06,58.90715
2021-07-07,52.5322
2021-07-08,55.93069
2021-07-09,58.57396
2021-07-10,34.34029
2021-07-11,30.16437
2021-07-12,60.10661
2021-07-13,61.81697
2021-07-14,51.37716
2021-07-15,54.35362
2021-07-16,47.09018
2021-07-17,30.67525
2021-07-18,29.80897
2021-07-19,52.04353
2021-07-20,47.11239
2021-07-21,45.66859
2021-07-22,45.91292
2021-07-23,50.71079
2021-07-24,28.85384
2021-07-25,30.00888
2021-07-26,51.51043
2021-07-27,50.93291
2021-07-28,49.66681
2021-07-29,47.57885
2021-07-30,50.17769
2021-07-31,31.38605
2021-08-01,29.18702
2021-08-02,47.46779
2021-08-03,45.13549
2021-08-04,45.95735
2021-08-05,53.50955
2021-08-06,46.09062
2021-08-07,28.63171
2021-08-08,30.63083
2021-08-09,53.64282
2021-08-10,65.59306
2021-08-11,52.99866
2021-08-12,51.51043
2021-08-13,51.86583
2021-08-14,32.29675
2021-08-15,28.58729
2021-08-16,37.38338
2021-08-17,56.70812
2021-08-18,52.42114
2021-08-19,53.17636
2021-08-20,49.93336
2021-08-21,29.16481
2021-08-22,29.07596
2021-08-23,54.02043
2021-08-24,49.68902
2021-08-25,60.32874
2021-08-26,54.19813
2021-08-27,49.04486
2021-08-28,32.18569
2021-08-29,31.1195
2021-08-30,60.7952
2021-08-31,64.94891
2021-09-01,58.59617
2021-09-02,52.3545
2021-09-03,50.3776
2021-09-04,31.51932
2021-09-05,29.67569
2021-09-06,52.28787
2021-09-07,49.86672
2021-09-08,47.80097
2021-09-09,49.60017
2021-09-10,54.08707
2021-09-11,29.38693
2021-09-12,28.40959
2021-09-13,48.20079
2021-09-14,50.11106
2021-09-15,53.68725
2021-09-16,45.62416
2021-09-17,43.22523
2021-09-18,24.94446
2021-09-19,20.03553
2021-09-20,18.50288
2021-09-21,17.01466
2021-09-22,23.745
2021-09-23,50.3776
2021-09-24,50.44424
2021-09-25,32.09684
2021-09-26,38.93824
2021-09-27,64.23811
2021-09-28,54.55353
2021-09-29,51.11061
2021-09-30,68.08085
2021-10-01,56.53043
2021-10-02,33.91825
2021-10-03,30.56419
2021-10-04,40.04886
2021-10-05,68.81386
2021-10-06,61.90581
2021-10-07,56.8414
2021-10-08,55.9529
2021-10-09,33.40737
2021-10-10,30.91959
2021-10-11,42.22567
2021-10-12,64.34917
2021-10-13,56.15282
2021-10-14,59.26254
2021-10-15,54.62016
2021-10-16,29.83118
2021-10-17,28.07641
2021-10-18,48.7561
2021-10-19,51.86583
2021-10-20,52.44335
2021-10-21,53.22079
2021-10-22,46.11283
2021-10-23,27.29897
2021-10-24,29.45357
2021-10-25,58.15193
2021-10-26,56.37494
2021-10-27,56.55264
2021-10-28,52.48778
2021-10-29,52.8876
2021-10-30,33.62949
2021-10-31,33.42958
2021-11-01,59.15148
2021-11-02,53.93158
2021-11-03,53.93158
2021-11-04,53.66503
2021-11-05,51.55486
2021-11-06,32.00799
2021-11-07,28.89826
2021-11-08,52.97645
2021-11-09,53.50955
2021-11-10,64.19369
2021-11-11,56.55264
2021-11-12,49.24478
2021-11-13,31.58596
2021-11-14,31.45268
2021-11-15,63.39404
2021-11-16,59.95113
2021-11-17,53.66503
2021-11-18,51.02176
2021-11-19,49.00044
2021-11-20,32.00799
2021-11-21,29.12039
2021-11-22,56.68591
2021-11-23,52.62105
2021-11-24,57.13016
2021-11-25,61.92803
2021-11-26,52.73211
2021-11-27,32.94091
2021-11-28,30.63083
2021-11-29,64.90448
2021-11-30,78.38738
2021-12-01,64.72678
2021-12-02,59.52909
2021-12-03,54.19813
2021-12-04,34.56241
2021-12-05,33.36294
2021-12-06,63.97156
2021-12-07,65.25988
2021-12-08,62.26121
2021-12-09,63.23856
2021-12-10,67.92536
2021-12-11,37.7832
2021-12-12,36.3394
2021-12-13,64.2159
2021-12-14,68.23633
2021-12-15,66.81474
2021-12-16,66.1928
2021-12-17,53.35406
2021-12-18,30.69746
2021-12-19,31.58596
2021-12-20,68.99155
2021-12-21,66.81474
2021-12-22,59.35139
2021-12-23,64.46023
2021-12-24,53.33185
2021-12-25,28.94269
2021-12-26,31.36383
2021-12-27,65.19324
2021-12-28,69.16925
2021-12-29,69.83562
2021-12-30,71.235
2021-12-31,65.34873
2022-01-01,35.78409
2022-01-02,40.49311
2022-01-03,75.47756
2022-01-04,81.18613
2022-01-05,80.74189
2022-01-06,79.20924
2022-01-07,66.70368
2022-01-08,42.11461
2022-01-09,41.64815
2022-01-10,94.58018
2022-01-11,78.56508
2022-01-12,73.0342
2022-01-13,70.74633
2022-01-14,68.68058
2022-01-15,41.82585
2022-01-16,37.64993
2022-01-17,68.23633
2022-01-18,65.41537
2022-01-19,62.54997
2022-01-20,63.94935
2022-01-21,55.3976
2022-01-22,37.20568
2022-01-23,34.85117
2022-01-24,62.19458
2022-01-25,70.59084
2022-01-26,66.23722
2022-01-27,63.77165
2022-01-28,61.86139
2022-01-29,35.0733
2022-01-30,29.29808
2022-01-31,26.69924
2022-02-01,25.58862
2022-02-02,32.11905
2022-02-03,66.1928
2022-02-04,65.25988
2022-02-05,41.98134
2022-02-06,39.16037
2022-02-07,74.63349
2022-02-08,70.67969
2022-02-09,67.4589
2022-02-10,84.74011
2022-02-11,68.25855
2022-02-12,38.36072
2022-02-13,37.91648
2022-02-14,71.52376
2022-02-15,75.74411
2022-02-16,68.65837
2022-02-17,65.21545
2022-02-18,62.68325
2022-02-19,36.76143
2022-02-20,36.60595
2022-02-21,70.72412
2022-02-22,69.01377
2022-02-23,67.05908
2022-02-24,67.96979
2022-02-25,70.67969
2022-02-26,41.9147
2022-02-27,39.18258
2022-02-28,77.60995
2022-03-01,51.4438
2022-03-02,71.87916
2022-03-03,68.25855
2022-03-04,61.5282
2022-03-05,39.33807
2022-03-06,36.20613
2022-03-07,65.54864
2022-03-08,60.72856
2022-03-09,35.20657
2022-03-10,75.41092
2022-03-11,66.79253
2022-03-12,40.00444
2022-03-13,33.76277
2022-03-14,72.14571
2022-03-15,69.2581
2022-03-16,65.59306
2022-03-17,55.66414
2022-03-18,54.28698
2022-03-19,31.8525
2022-03-20,32.34118
2022-03-21,58.66281
2022-03-22,56.15282
2022-03-23,56.46379
2022-03-24,54.28698
2022-03-25,58.86272
2022-03-26,32.89649
2022-03-27,30.78631
2022-03-28,60.41759
2022-03-29,58.61839
2022-03-30,61.75033
2022-03-31,68.65837
2022-04-01,57.75211
2022-04-02,34.80675
2022-04-03,31.27498
2022-04-04,60.63971
2022-04-05,67.2812
2022-04-06,58.66281
2022-04-07,57.1968
2022-04-08,54.62016
2022-04-09,33.76277
2022-04-10,32.34118
2022-04-11,63.06086
2022-04-12,64.2159
2022-04-13,58.19635
2022-04-14,62.01688
2022-04-15,57.08573
2022-04-16,32.45224
2022-04-17,31.83029
2022-04-18,60.68414
2022-04-19,56.04175
2022-04-20,59.08485
2022-04-21,57.72989
2022-04-22,45.57974
2022-04-23,31.31941
2022-04-24,30.78631
2022-04-25,63.8605
2022-04-26,60.9729
2022-04-27,57.30786
2022-04-28,62.21679
2022-04-29,57.57441
2022-04-30,38.09418
2022-05-01,33.02976
2022-05-02,59.46246
2022-05-03,57.39671
2022-05-04,55.57529
2022-05-05,34.94002
2022-05-06,46.26832
2022-05-07,30.16437
2022-05-08,29.96446
2022-05-09,62.239
2022-05-10,76.78809
2022-05-11,67.85872
2022-05-12,62.32785
2022-05-13,54.55353
2022-05-14,31.56374
2022-05-15,30.07552
2022-05-16,61.61705
2022-05-17,60.37316
2022-05-18,53.10972
2022-05-19,52.66548
2022-05-20,52.55442
2022-05-21,29.07596
2022-05-22,31.38605
2022-05-23,57.13016
2022-05-24,58.72945
2022-05-25,61.08396
2022-05-26,60.68414
2022-05-27,53.13194
2022-05-28,31.67481
2022-05-29,34.07374
2022-05-30,62.97201
2022-05-31,73.10084
2022-06-01,41.49266
2022-06-02,59.95113
2022-06-03,55.50866
2022-06-04,32.71879
2022-06-05,28.14304
2022-06-06,35.20657
2022-06-07,61.63927
2022-06-08,64.30475
2022-06-09,60.32874
2022-06-10,70.56863
2022-06-11,35.89515
2022-06-12,32.87427
2022-06-13,64.79342
2022-06-14,65.8374
2022-06-15,67.08129
2022-06-16,56.17503
2022-06-17,52.59884
2022-06-18,31.89693
2022-06-19,30.65304
2022-06-20,60.66192
2022-06-21,55.97512
2022-06-22,54.37583
2022-06-23,53.68725
2022-06-24,54.04264
2022-06-25,32.89649
2022-06-26,30.65304
2022-06-27,61.32829
2022-06-28,63.08307
2022-06-29,58.77387
2022-06-30,70.1466
2022-07-01,61.17281
2022-07-02,33.36294
2022-07-03,31.07507
2022-07-04,57.17458
2022-07-05,66.1928
2022-07-06,61.66148
2022-07-07,57.1968
2022-07-08,53.84273
2022-07-09,31.20835
2022-07-10,32.82985
2022-07-11,63.32741
2022-07-12,57.9298
2022-07-13,52.68769
2022-07-14,54.42025
2022-07-15,58.06308
2022-07-16,32.80764
2022-07-17,28.9649
2022-07-18,57.88538
2022-07-19,54.53131
2022-07-20,51.06619
2022-07-21,49.84451
2022-07-22,49.40026
2022-07-23,28.92047
2022-07-24,30.231
2022-07-25,61.90581
2022-07-26,55.2199
2022-07-27,50.82185
2022-07-28,52.73211
2022-07-29,48.62283
2022-07-30,32.27454
2022-07-31,29.43136
2022-08-01,51.46601
2022-08-02,50.46645
2022-08-03,46.44602
2022-08-04,49.75566
2022-08-05,50.66637
2022-08-06,30.54198
2022-08-07,26.6326
2022-08-08,53.39848
2022-08-09,50.11106
2022-08-10,63.26077
2022-08-11,52.95424
2022-08-12,48.9338
2022-08-13,29.94224
2022-08-14,24.05597
2022-08-15,32.94091
2022-08-16,54.48689
2022-08-17,54.06486
2022-08-18,50.48867
2022-08-19,47.22345
2022-08-20,28.6095
2022-08-21,29.52021
2022-08-22,56.61928
2022-08-23,52.3545
2022-08-24,52.75433
2022-08-25,56.41936
2022-08-26,48.08973
2022-08-27,29.07596
2022-08-28,27.3434
2022-08-29,52.57663
2022-08-30,58.61839
2022-08-31,60.86183
2022-09-01,58.01865
2022-09-02,46.53487
2022-09-03,29.25366
2022-09-04,27.43225
2022-09-05,54.08707
2022-09-06,48.33407
2022-09-07,49.84451
2022-09-08,46.0462
2022-09-09,22.92314
2022-09-10,20.01332
2022-09-11,21.47934
2022-09-12,28.65393
2022-09-13,59.68458
2022-09-14,61.81697
2022-09-15,61.77254
2022-09-16,54.17592
2022-09-17,30.7641
2022-09-18,30.18658
2022-09-19,59.32918
2022-09-20,58.6406
2022-09-21,56.15282
2022-09-22,54.10928
2022-09-23,46.00177
2022-09-24,29.36472
2022-09-25,30.11994
2022-09-26,55.81963
2022-09-27,57.64104
2022-09-28,57.06352
2022-09-29,54.82007
2022-09-30,62.83873
2022-10-01,35.25099
2022-10-02,29.23145
2022-10-03,36.27276
2022-10-04,67.96979
2022-10-05,63.79386
2022-10-06,58.84051
2022-10-07,59.24033
2022-10-08,32.00799
2022-10-09,28.27632
2022-10-10,37.9609
2022-10-11,65.25988
2022-10-12,62.90537
2022-10-13,60.6175
2022-10-14,61.75033
2022-10-15,32.40781
2022-10-16,31.20835
2022-10-17,60.03998
2022-10-18,59.15148
2022-10-19,59.12927
2022-10-20,56.8414
2022-10-21,49.57796
2022-10-22,30.49755
2022-10-23,29.96446
2022-10-24,59.01821
2022-10-25,65.97067
2022-10-26,59.32918
2022-10-27,60.37316
2022-10-28,53.15415
2022-10-29,32.31896
2022-10-30,28.23189
2022-10-31,72.98978
2022-11-01,67.2812
2022-11-02,57.75211
2022-11-03,60.37316
2022-11-04,53.82052
2022-11-05,34.09595
2022-11-06,31.83029
2022-11-07,59.79564
2022-11-08,58.90715
2022-11-09,60.03998
2022-11-10,72.41226
2022-11-11,58.59617
2022-11-12,33.54064
2022-11-13,32.40781
2022-11-14,67.19235
2022-11-15,70.39093
2022-11-16,62.7721
2022-11-17,58.37405
2022-11-18,55.97512
2022-11-19,34.85117
2022-11-20,31.83029
2022-11-21,65.23767
2022-11-22,62.28342
2022-11-23,67.56996
2022-11-24,58.50733
2022-11-25,55.97512
2022-11-26,31.71923
2022-11-27,33.91825
2022-11-28,57.57441
2022-11-29,60.81741
2022-11-30,71.81252
2022-12-01,64.63793
2022-12-02,53.04309
2022-12-03,25.87738
2022-12-04,31.2972
2022-12-05,59.1737
2022-12-06,59.50688
2022-12-07,64.41581
2022-12-08,61.81697
2022-12-09,62.32785
2022-12-10,37.51665
2022-12-11,34.91781
2022-12-12,66.94802
2022-12-13,65.01554
2022-12-14,62.99422
2022-12-15,61.15059
2022-12-16,52.64326
2022-12-17,28.40959
2022-12-18,31.56374
2022-12-19,59.24033
2022-12-20,65.99289
2022-12-21,61.12838
2022-12-22,55.64193
2022-12-23,53.46512
2022-12-24,31.38605
2022-12-25,29.18702
2022-12-26,66.68147
2022-12-27,70.92403
2022-12-28,67.03687
2022-12-29,67.50333
2022-12-30,67.50333
2022-12-31,41.58151
2023-01-01,38.51621
2023-01-02,82.49666
2023-01-03,81.14171
2023-01-04,79.45357
2023-01-05,80.98622
2023-01-06,67.2812
2023-01-07,41.60373
2023-01-08,37.80541
2023-01-09,76.23278
2023-01-10,100.0
2023-01-11,85.65082
2023-01-12,78.16525
2023-01-13,69.45801
2023-01-14,40.35984
2023-01-15,35.89515
2023-01-16,78.80941
2023-01-17,67.94757
2023-01-18,64.32696
2023-01-19,58.39626
2023-01-20,53.55397
2023-01-21,28.58729
2023-01-22,23.54509
2023-01-23,24.05597
2023-01-24,31.71923
2023-01-25,66.79253
2023-01-26,65.41537
2023-01-27,64.28254
2023-01-28,36.07285
2023-01-29,38.76055
2023-01-30,79.87561
2023-01-31,88.33851
2023-02-01,80.03109
2023-02-02,75.34429
2023-02-03,66.72589
2023-02-04,39.24922
2023-02-05,39.69346
2023-02-06,75.78853
2023-02-07,71.61261
2023-02-08,71.65704
2023-02-09,69.65792
2023-02-10,80.54198
2023-02-11,43.09195
2023-02-12,42.4478
2023-02-13,82.85206
2023-02-14,82.85206
2023-02-15,81.4749
2023-02-16,72.72323
2023-02-17,65.97067
2023-02-18,39.89338
2023-02-19,36.20613
2023-02-20,77.74322
2023-02-21,79.96446
2023-02-22,73.41181
2023-02-23,71.32385
2023-02-24,70.03553
2023-02-25,39.78231
2023-02-26,41.62594
2023-02-27,78.94269
2023-02-28,85.25099
2023-03-01,51.66592
2023-03-02,71.07952
2023-03-03,60.55086
2023-03-04,39.67125
2023-03-05,38.51621
2023-03-06,76.4549
2023-03-07,67.68103
2023-03-08,66.99244
2023-03-09,63.34962
2023-03-10,74.14482
2023-03-11,36.40604
2023-03-12,36.60595
2023-03-13,73.61172
2023-03-14,73.5673
2023-03-15,66.12616
2023-03-16,61.8836
2023-03-17,55.10884
2023-03-18,33.91825
2023-03-19,31.20835
2023-03-20,65.03776
2023-03-21,66.12616
2023-03-22,54.5091
2023-03-23,59.68458
2023-03-24,58.44069
2023-03-25,33.71834
2023-03-26,33.71834
2023-03-27,62.61661
2023-03-28,62.30564
2023-03-29,61.59484
2023-03-30,60.66192
2023-03-31,63.30519
2023-04-01,32.78542
2023-04-02,31.2972
2023-04-03,61.01732
2023-04-04,61.61705
2023-04-05,64.06041
2023-04-06,62.63882
2023-04-07,53.88716
2023-04-08,30.03109
2023-04-09,31.07507
2023-04-10,76.54375
2023-04-11,67.50333
2023-04-12,61.12838
2023-04-13,57.66326
2023-04-14,57.90759
2023-04-15,32.5633
2023-04-16,29.52021
2023-04-17,57.17458
2023-04-18,55.9529
2023-04-19,54.24255
2023-04-20,50.99955
2023-04-21,48.84495
2023-04-22,30.56419
2023-04-23,28.92047
2023-04-24,54.93114
2023-04-25,60.41759
2023-04-26,58.88494
2023-04-27,52.86539
2023-04-28,55.9529
2023-04-29,33.0964
2023-04-30,33.60728
2023-05-01,40.49311
2023-05-02,59.41803
2023-05-03,57.39671
2023-05-04,54.17592
2023-05-05,30.78631
2023-05-06,27.54331
2023-05-07,28.92047
2023-05-08,59.39582
2023-05-09,60.92847
2023-05-10,74.6557
2023-05-11,60.70635
2023-05-12,55.30875
2023-05-13,32.00799
2023-05-14,30.63083
2023-05-15,65.01554
2023-05-16,58.26299
2023-05-17,57.24122
2023-05-18,53.19857
2023-05-19,48.97823
2023-05-20,29.16481
2023-05-21,29.58685
2023-05-22,53.93158
2023-05-23,55.66414
2023-05-24,57.28565
2023-05-25,57.75211
2023-05-26,50.71079
2023-05-27,29.1426
2023-05-28,25.38871
