date,단기채권
2021-03-12,27.02702
2021-03-13,9.9099
2021-03-14,12.61261
2021-03-15,36.03603
2021-03-16,29.72972
2021-03-17,32.43243
2021-03-18,37.83783
2021-03-19,42.34234
2021-03-20,24.32432
2021-03-21,5.4054
2021-03-22,23.42342
2021-03-23,34.23423
2021-03-24,18.91891
2021-03-25,31.53153
2021-03-26,27.02702
2021-03-27,16.21621
2021-03-28,6.3063
2021-03-29,32.43243
2021-03-30,27.92792
2021-03-31,23.42342
2021-04-01,18.01801
2021-04-02,19.81981
2021-04-03,5.4054
2021-04-05,18.01801
2021-04-06,27.92792
2021-04-07,30.63063
2021-04-08,21.62162
2021-04-09,25.22522
2021-04-10,9.9099
2021-04-11,16.21621
2021-04-12,18.01801
2021-04-13,21.62162
2021-04-14,32.43243
2021-04-15,37.83783
2021-04-16,27.92792
2021-04-17,16.21621
2021-04-18,5.4054
2021-04-19,21.62162
2021-04-20,22.52252
2021-04-21,30.63063
2021-04-22,11.71171
2021-04-23,13.51351
2021-04-24,6.3063
2021-04-25,11.71171
2021-04-26,23.42342
2021-04-27,18.01801
2021-04-28,21.62162
2021-04-29,24.32432
2021-04-30,9.009
2021-05-01,10.81081
2021-05-02,12.61261
2021-05-03,19.81981
2021-05-04,20.72072
2021-05-05,14.41441
2021-05-06,20.72072
2021-05-07,14.41441
2021-05-08,7.2072
2021-05-09,6.3063
2021-05-10,21.62162
2021-05-11,22.52252
2021-05-12,26.12612
2021-05-13,47.74774
2021-05-14,23.42342
2021-05-15,12.61261
2021-05-16,18.91891
2021-05-17,27.92792
2021-05-18,18.01801
2021-05-19,13.51351
2021-05-20,27.02702
2021-05-21,27.92792
2021-05-22,6.3063
2021-05-23,8.1081
2021-05-24,18.01801
2021-05-25,19.81981
2021-05-26,27.92792
2021-05-27,27.92792
2021-05-28,17.11711
2021-05-30,15.31531
2021-05-31,9.9099
2021-06-01,19.81981
2021-06-02,26.12612
2021-06-03,18.91891
2021-06-04,15.31531
2021-06-05,5.4054
2021-06-06,21.62162
2021-06-07,19.81981
2021-06-08,15.31531
2021-06-09,25.22522
2021-06-10,18.91891
2021-06-11,98.19819
2021-06-12,27.02702
2021-06-13,29.72972
2021-06-14,32.43243
2021-06-15,32.43243
2021-06-16,31.53153
2021-06-17,24.32432
2021-06-18,23.42342
2021-06-19,7.2072
2021-06-20,7.2072
2021-06-21,16.21621
2021-06-22,27.92792
2021-06-23,18.91891
2021-06-24,22.52252
2021-06-25,25.22522
2021-06-27,9.009
2021-06-28,18.91891
2021-06-29,36.93693
2021-06-30,14.41441
2021-07-01,18.91891
2021-07-02,15.31531
2021-07-05,8.1081
2021-07-06,5.4054
2021-07-07,13.51351
2021-07-08,19.81981
2021-07-09,13.51351
2021-07-10,7.2072
2021-07-12,5.4054
2021-07-13,5.4054
2021-07-14,11.71171
2021-07-15,18.91891
2021-07-16,15.31531
2021-07-18,4.5045
2021-07-19,11.71171
2021-07-20,17.11711
2021-07-21,15.31531
2021-07-22,5.4054
2021-07-23,15.31531
2021-07-24,8.1081
2021-07-25,4.5045
2021-07-26,12.61261
2021-07-27,19.81981
2021-07-28,12.61261
2021-07-29,19.81981
2021-07-30,18.01801
2021-07-31,8.1081
2021-08-01,6.3063
2021-08-02,21.62162
2021-08-03,11.71171
2021-08-04,9.9099
2021-08-05,17.11711
2021-08-06,20.72072
2021-08-08,12.61261
2021-08-09,5.4054
2021-08-10,14.41441
2021-08-11,18.01801
2021-08-12,12.61261
2021-08-13,9.009
2021-08-14,12.61261
2021-08-15,5.4054
2021-08-16,14.41441
2021-08-17,24.32432
2021-08-18,17.11711
2021-08-19,19.81981
2021-08-20,19.81981
2021-08-21,6.3063
2021-08-22,15.31531
2021-08-23,16.21621
2021-08-24,18.91891
2021-08-25,21.62162
2021-08-26,25.22522
2021-08-27,31.53153
2021-08-28,10.81081
2021-08-29,16.21621
2021-08-30,24.32432
2021-08-31,23.42342
2021-09-01,18.91891
2021-09-02,9.009
2021-09-03,16.21621
2021-09-04,6.3063
2021-09-05,7.2072
2021-09-06,17.11711
2021-09-07,8.1081
2021-09-08,19.81981
2021-09-09,27.92792
2021-09-10,13.51351
2021-09-11,9.9099
2021-09-12,7.2072
2021-09-13,17.11711
2021-09-14,24.32432
2021-09-15,21.62162
2021-09-16,18.91891
2021-09-17,9.9099
2021-09-18,9.009
2021-09-21,8.1081
2021-09-22,14.41441
2021-09-23,31.53153
2021-09-24,21.62162
2021-09-25,12.61261
2021-09-26,5.4054
2021-09-27,23.42342
2021-09-28,32.43243
2021-09-29,29.72972
2021-09-30,19.81981
2021-10-01,18.01801
2021-10-02,9.9099
2021-10-03,12.61261
2021-10-04,18.01801
2021-10-05,25.22522
2021-10-06,20.72072
2021-10-07,17.11711
2021-10-08,13.51351
2021-10-09,17.11711
2021-10-10,15.31531
2021-10-11,11.71171
2021-10-12,27.02702
2021-10-13,23.42342
2021-10-14,31.53153
2021-10-15,17.11711
2021-10-16,6.3063
2021-10-17,16.21621
2021-10-18,18.91891
2021-10-19,34.23423
2021-10-20,35.13513
2021-10-21,17.11711
2021-10-22,20.72072
2021-10-23,8.1081
2021-10-24,7.2072
2021-10-25,19.81981
2021-10-26,19.81981
2021-10-27,15.31531
2021-10-28,38.73873
2021-10-29,26.12612
2021-10-30,9.009
2021-10-31,5.4054
2021-11-01,26.12612
2021-11-02,30.63063
2021-11-03,20.72072
2021-11-04,23.42342
2021-11-05,27.02702
2021-11-06,12.61261
2021-11-07,4.5045
2021-11-08,14.41441
2021-11-09,10.81081
2021-11-10,29.72972
2021-11-11,13.51351
2021-11-12,17.11711
2021-11-13,4.5045
2021-11-14,7.2072
2021-11-15,11.71171
2021-11-16,9.9099
2021-11-17,16.21621
2021-11-18,18.91891
2021-11-19,6.3063
2021-11-20,10.81081
2021-11-22,19.81981
2021-11-23,21.62162
2021-11-24,27.92792
2021-11-25,17.11711
2021-11-26,21.62162
2021-11-27,9.009
2021-11-28,7.2072
2021-11-29,16.21621
2021-11-30,18.91891
2021-12-01,19.81981
2021-12-02,21.62162
2021-12-03,6.3063
2021-12-05,7.2072
2021-12-06,15.31531
2021-12-07,16.21621
2021-12-08,18.91891
2021-12-09,26.12612
2021-12-10,25.22522
2021-12-11,6.3063
2021-12-12,6.3063
2021-12-13,9.9099
2021-12-14,14.41441
2021-12-15,15.31531
2021-12-16,23.42342
2021-12-17,23.42342
2021-12-18,12.61261
2021-12-19,13.51351
2021-12-20,26.12612
2021-12-21,20.72072
2021-12-22,11.71171
2021-12-23,30.63063
2021-12-24,18.91891
2021-12-25,6.3063
2021-12-26,13.51351
2021-12-27,20.72072
2021-12-28,24.32432
2021-12-29,18.01801
2021-12-30,22.52252
2021-12-31,7.2072
2022-01-02,6.3063
2022-01-03,19.81981
2022-01-04,16.21621
2022-01-05,12.61261
2022-01-06,23.42342
2022-01-07,18.91891
2022-01-08,9.009
2022-01-09,14.41441
2022-01-10,21.62162
2022-01-11,32.43243
2022-01-12,15.31531
2022-01-13,21.62162
2022-01-14,29.72972
2022-01-15,5.4054
2022-01-16,14.41441
2022-01-17,16.21621
2022-01-18,19.81981
2022-01-19,26.12612
2022-01-20,26.12612
2022-01-21,27.02702
2022-01-22,10.81081
2022-01-23,4.5045
2022-01-24,22.52252
2022-01-25,34.23423
2022-01-26,16.21621
2022-01-27,17.11711
2022-01-28,25.22522
2022-01-29,9.009
2022-01-30,4.5045
2022-01-31,15.31531
2022-02-01,9.9099
2022-02-02,19.81981
2022-02-03,22.52252
2022-02-04,20.72072
2022-02-05,24.32432
2022-02-06,24.32432
2022-02-07,24.32432
2022-02-08,18.91891
2022-02-09,18.01801
2022-02-10,21.62162
2022-02-11,27.02702
2022-02-12,4.5045
2022-02-13,9.9099
2022-02-14,26.12612
2022-02-15,21.62162
2022-02-16,16.21621
2022-02-17,18.91891
2022-02-18,13.51351
2022-02-19,5.4054
2022-02-20,6.3063
2022-02-21,27.92792
2022-02-22,17.11711
2022-02-23,31.53153
2022-02-24,9.9099
2022-02-25,18.91891
2022-02-26,10.81081
2022-02-27,8.1081
2022-02-28,26.12612
2022-03-01,6.3063
2022-03-02,14.41441
2022-03-03,27.92792
2022-03-04,16.21621
2022-03-06,10.81081
2022-03-07,10.81081
2022-03-08,19.81981
2022-03-09,6.3063
2022-03-10,18.01801
2022-03-11,26.12612
2022-03-12,10.81081
2022-03-13,12.61261
2022-03-14,31.53153
2022-03-15,18.91891
2022-03-16,27.02702
2022-03-17,25.22522
2022-03-18,27.02702
2022-03-19,6.3063
2022-03-20,9.9099
2022-03-21,36.03603
2022-03-22,31.53153
2022-03-23,43.24324
2022-03-24,28.82882
2022-03-25,38.73873
2022-03-26,13.51351
2022-03-27,14.41441
2022-03-28,34.23423
2022-03-29,40.54054
2022-03-30,38.73873
2022-03-31,22.52252
2022-04-01,18.01801
2022-04-03,9.009
2022-04-04,23.42342
2022-04-05,23.42342
2022-04-06,29.72972
2022-04-07,27.92792
2022-04-08,14.41441
2022-04-09,9.9099
2022-04-10,14.41441
2022-04-11,26.12612
2022-04-12,38.73873
2022-04-13,25.22522
2022-04-14,40.54054
2022-04-15,21.62162
2022-04-16,8.1081
2022-04-17,12.61261
2022-04-18,23.42342
2022-04-19,31.53153
2022-04-20,17.11711
2022-04-21,44.14414
2022-04-22,23.42342
2022-04-23,18.01801
2022-04-24,8.1081
2022-04-25,36.03603
2022-04-26,29.72972
2022-04-27,29.72972
2022-04-28,39.63963
2022-04-29,27.02702
2022-04-30,9.9099
2022-05-01,16.21621
2022-05-02,28.82882
2022-05-03,27.92792
2022-05-04,28.82882
2022-05-05,12.61261
2022-05-06,27.02702
2022-05-07,11.71171
2022-05-08,14.41441
2022-05-09,23.42342
2022-05-10,27.02702
2022-05-11,29.72972
2022-05-12,27.92792
2022-05-13,18.91891
2022-05-14,14.41441
2022-05-15,6.3063
2022-05-16,24.32432
2022-05-17,35.13513
2022-05-18,30.63063
2022-05-19,19.81981
2022-05-20,23.42342
2022-05-21,6.3063
2022-05-22,11.71171
2022-05-23,22.52252
2022-05-24,26.12612
2022-05-25,23.42342
2022-05-26,26.12612
2022-05-27,36.93693
2022-05-28,17.11711
2022-05-29,13.51351
2022-05-30,19.81981
2022-05-31,14.41441
2022-06-01,21.62162
2022-06-02,31.53153
2022-06-03,21.62162
2022-06-04,16.21621
2022-06-05,4.5045
2022-06-06,8.1081
2022-06-07,27.92792
2022-06-08,21.62162
2022-06-09,29.72972
2022-06-10,25.22522
2022-06-11,23.42342
2022-06-12,13.51351
2022-06-13,31.53153
2022-06-14,45.94594
2022-06-15,24.32432
2022-06-16,31.53153
2022-06-17,36.03603
2022-06-18,15.31531
2022-06-19,26.12612
2022-06-20,33.33333
2022-06-21,41.44144
2022-06-22,57.65765
2022-06-23,47.74774
2022-06-24,39.63963
2022-06-25,19.81981
2022-06-26,21.62162
2022-06-27,28.82882
2022-06-28,25.22522
2022-06-29,28.82882
2022-06-30,50.45045
2022-07-01,29.72972
2022-07-02,11.71171
2022-07-03,7.2072
2022-07-04,30.63063
2022-07-05,27.02702
2022-07-06,48.64864
2022-07-07,43.24324
2022-07-08,22.52252
2022-07-09,8.1081
2022-07-10,9.009
2022-07-11,25.22522
2022-07-12,44.14414
2022-07-13,37.83783
2022-07-14,48.64864
2022-07-15,31.53153
2022-07-16,16.21621
2022-07-17,4.5045
2022-07-18,45.04504
2022-07-19,29.72972
2022-07-20,21.62162
2022-07-21,33.33333
2022-07-22,28.82882
2022-07-23,18.91891
2022-07-24,11.71171
2022-07-25,26.12612
2022-07-26,35.13513
2022-07-27,39.63963
2022-07-28,32.43243
2022-07-29,27.02702
2022-07-30,14.41441
2022-07-31,16.21621
2022-08-01,34.23423
2022-08-02,21.62162
2022-08-03,40.54054
2022-08-04,24.32432
2022-08-05,21.62162
2022-08-06,11.71171
2022-08-07,16.21621
2022-08-08,32.43243
2022-08-09,36.03603
2022-08-10,34.23423
2022-08-11,33.33333
2022-08-12,24.32432
2022-08-13,9.9099
2022-08-14,8.1081
2022-08-15,18.01801
2022-08-16,39.63963
2022-08-17,32.43243
2022-08-18,45.04504
2022-08-19,33.33333
2022-08-20,10.81081
2022-08-21,17.11711
2022-08-22,60.36036
2022-08-23,30.63063
2022-08-24,36.03603
2022-08-25,47.74774
2022-08-26,45.94594
2022-08-27,22.52252
2022-08-28,22.52252
2022-08-29,51.35135
2022-08-30,47.74774
2022-08-31,47.74774
2022-09-01,33.33333
2022-09-02,33.33333
2022-09-03,15.31531
2022-09-04,21.62162
2022-09-05,45.94594
2022-09-06,48.64864
2022-09-07,39.63963
2022-09-08,29.72972
2022-09-09,11.71171
2022-09-10,11.71171
2022-09-11,10.81081
2022-09-12,19.81981
2022-09-13,36.93693
2022-09-14,44.14414
2022-09-15,43.24324
2022-09-16,38.73873
2022-09-17,9.9099
2022-09-18,20.72072
2022-09-19,31.53153
2022-09-20,41.44144
2022-09-21,45.94594
2022-09-22,57.65765
2022-09-23,48.64864
2022-09-24,34.23423
2022-09-25,33.33333
2022-09-26,59.45945
2022-09-27,77.47747
2022-09-28,71.17117
2022-09-29,53.15315
2022-09-30,49.54954
2022-10-01,13.51351
2022-10-02,14.41441
2022-10-03,20.72072
2022-10-04,39.63963
2022-10-05,44.14414
2022-10-06,56.75675
2022-10-07,51.35135
2022-10-08,29.72972
2022-10-09,22.52252
2022-10-10,37.83783
2022-10-11,49.54954
2022-10-12,54.05405
2022-10-13,54.95495
2022-10-14,38.73873
2022-10-15,25.22522
2022-10-16,36.93693
2022-10-17,42.34234
2022-10-18,54.95495
2022-10-19,45.94594
2022-10-20,65.76576
2022-10-21,65.76576
2022-10-22,30.63063
2022-10-23,36.03603
2022-10-24,80.18018
2022-10-25,72.07207
2022-10-26,60.36036
2022-10-27,72.97297
2022-10-28,64.86486
2022-10-29,17.11711
2022-10-30,9.9099
2022-10-31,46.84684
2022-11-01,49.54954
2022-11-02,36.03603
2022-11-03,55.85585
2022-11-04,43.24324
2022-11-05,26.12612
2022-11-06,27.02702
2022-11-07,44.14414
2022-11-08,44.14414
2022-11-09,60.36036
2022-11-10,43.24324
2022-11-11,29.72972
2022-11-12,17.11711
2022-11-13,21.62162
2022-11-14,41.44144
2022-11-15,51.35135
2022-11-16,37.83783
2022-11-17,45.94594
2022-11-18,40.54054
2022-11-19,15.31531
2022-11-20,27.92792
2022-11-21,50.45045
2022-11-22,42.34234
2022-11-23,39.63963
2022-11-24,28.82882
2022-11-25,42.34234
2022-11-26,25.22522
2022-11-27,19.81981
2022-11-28,46.84684
2022-11-29,28.82882
2022-11-30,40.54054
2022-12-01,43.24324
2022-12-02,21.62162
2022-12-03,20.72072
2022-12-04,19.81981
2022-12-05,29.72972
2022-12-06,36.03603
2022-12-07,40.54054
2022-12-08,37.83783
2022-12-09,35.13513
2022-12-10,10.81081
2022-12-11,17.11711
2022-12-12,28.82882
2022-12-13,43.24324
2022-12-14,29.72972
2022-12-15,33.33333
2022-12-16,38.73873
2022-12-17,13.51351
2022-12-18,20.72072
2022-12-19,35.13513
2022-12-20,32.43243
2022-12-21,40.54054
2022-12-22,38.73873
2022-12-23,40.54054
2022-12-24,9.009
2022-12-25,12.61261
2022-12-26,39.63963
2022-12-27,42.34234
2022-12-28,33.33333
2022-12-29,34.23423
2022-12-30,45.04504
2022-12-31,11.71171
2023-01-01,21.62162
2023-01-02,34.23423
2023-01-03,37.83783
2023-01-04,27.92792
2023-01-05,42.34234
2023-01-06,20.72072
2023-01-07,15.31531
2023-01-08,17.11711
2023-01-09,42.34234
2023-01-10,45.94594
2023-01-11,30.63063
2023-01-12,29.72972
2023-01-13,33.33333
2023-01-14,27.02702
2023-01-15,15.31531
2023-01-16,40.54054
2023-01-17,31.53153
2023-01-18,32.43243
2023-01-19,34.23423
2023-01-20,26.12612
2023-01-21,23.42342
2023-01-22,8.1081
2023-01-23,13.51351
2023-01-24,16.21621
2023-01-25,35.13513
2023-01-26,41.44144
2023-01-27,26.12612
2023-01-28,14.41441
2023-01-29,12.61261
2023-01-30,44.14414
2023-01-31,26.12612
2023-02-01,32.43243
2023-02-02,30.63063
2023-02-03,29.72972
2023-02-04,19.81981
2023-02-05,25.22522
2023-02-06,29.72972
2023-02-07,40.54054
2023-02-08,31.53153
2023-02-09,34.23423
2023-02-10,43.24324
2023-02-11,24.32432
2023-02-12,14.41441
2023-02-13,32.43243
2023-02-14,33.33333
2023-02-15,32.43243
2023-02-16,31.53153
2023-02-17,25.22522
2023-02-18,18.01801
2023-02-19,25.22522
2023-02-20,31.53153
2023-02-21,36.03603
2023-02-22,27.92792
2023-02-23,43.24324
2023-02-24,28.82882
2023-02-25,24.32432
2023-02-26,23.42342
2023-02-27,37.83783
2023-02-28,36.93693
2023-03-01,33.33333
2023-03-02,35.13513
2023-03-03,42.34234
2023-03-04,28.82882
2023-03-05,18.01801
2023-03-06,54.05405
2023-03-07,36.93693
2023-03-08,46.84684
2023-03-09,45.04504
2023-03-10,39.63963
2023-03-11,13.51351
2023-03-12,21.62162
2023-03-13,47.74774
2023-03-14,44.14414
2023-03-15,38.73873
2023-03-16,43.24324
2023-03-17,45.94594
2023-03-18,21.62162
2023-03-19,19.81981
2023-03-20,54.05405
2023-03-21,55.85585
2023-03-22,40.54054
2023-03-23,58.55855
2023-03-24,54.05405
2023-03-25,18.91891
2023-03-26,26.12612
2023-03-27,47.74774
2023-03-28,57.65765
2023-03-29,46.84684
2023-03-30,43.24324
2023-03-31,40.54054
2023-04-01,28.82882
2023-04-02,12.61261
2023-04-03,42.34234
2023-04-04,28.82882
2023-04-05,36.03603
2023-04-06,37.83783
2023-04-07,27.02702
2023-04-08,12.61261
2023-04-09,13.51351
2023-04-10,37.83783
2023-04-11,42.34234
2023-04-12,37.83783
2023-04-13,49.54954
2023-04-14,22.52252
2023-04-15,13.51351
2023-04-16,10.81081
2023-04-17,22.52252
2023-04-18,29.72972
2023-04-19,37.83783
2023-04-20,26.12612
2023-04-21,34.23423
2023-04-22,15.31531
2023-04-23,10.81081
2023-04-24,30.63063
2023-04-25,27.02702
2023-04-26,29.72972
2023-04-27,35.13513
2023-04-28,36.93693
2023-04-29,15.31531
2023-04-30,20.72072
2023-05-01,22.52252
2023-05-02,27.02702
2023-05-03,31.53153
2023-05-04,22.52252
2023-05-05,19.81981
2023-05-06,10.81081
2023-05-07,15.31531
2023-05-08,29.72972
2023-05-09,27.02702
2023-05-10,36.93693
2023-05-11,38.73873
2023-05-12,43.24324
2023-05-13,19.81981
2023-05-14,28.82882
2023-05-15,33.33333
2023-05-16,28.82882
2023-05-17,27.92792
2023-05-18,30.63063
2023-05-19,29.72972
2023-05-20,13.51351
2023-05-21,12.61261
2023-05-22,25.22522
2023-05-23,36.03603
2023-05-24,25.22522
2023-05-25,38.73873
2023-05-26,18.01801
2023-05-27,17.11711
2023-05-28,12.61261
2023-05-29,19.81981
2023-05-30,38.73873
2023-05-31,40.54054
2023-06-01,38.73873
2023-06-02,37.83783
2023-06-03,13.51351
2023-06-04,5.4054
2023-06-05,37.83783
2023-06-06,12.61261
2023-06-07,27.02702
2023-06-08,38.73873
2023-06-09,22.52252
2023-06-10,8.1081
2023-06-11,9.9099
2023-06-12,36.03603
2023-06-13,29.72972
2023-06-14,23.42342
2023-06-15,27.02702
2023-06-16,38.73873
2023-06-17,11.71171
2023-06-18,12.61261
2023-06-19,38.73873
2023-06-20,27.02702
