date,대여금반환청구소송
2021-06-11,37.13235
2021-06-12,18.75
2021-06-13,21.69117
2021-06-14,42.64705
2021-06-15,33.08823
2021-06-16,37.5
2021-06-17,35.29411
2021-06-18,27.94117
2021-06-19,17.64705
2021-06-20,20.95588
2021-06-21,34.19117
2021-06-22,35.66176
2021-06-23,34.92647
2021-06-24,27.94117
2021-06-25,31.25
2021-06-26,19.11764
2021-06-27,18.38235
2021-06-28,26.83823
2021-06-29,34.19117
2021-06-30,45.95588
2021-07-01,37.5
2021-07-02,34.19117
2021-07-03,18.75
2021-07-04,10.66176
2021-07-05,34.92647
2021-07-06,33.08823
2021-07-07,40.80882
2021-07-08,30.14705
2021-07-09,26.83823
2021-07-10,19.11764
2021-07-11,21.32352
2021-07-12,25.73529
2021-07-13,31.98529
2021-07-14,34.19117
2021-07-15,30.88235
2021-07-16,37.13235
2021-07-17,17.27941
2021-07-18,18.38235
2021-07-19,43.0147
2021-07-20,46.32352
2021-07-21,43.0147
2021-07-22,37.13235
2021-07-23,29.04411
2021-07-24,19.11764
2021-07-25,23.16176
2021-07-26,49.63235
2021-07-27,52.94117
2021-07-28,42.64705
2021-07-29,33.82352
2021-07-30,27.57352
2021-07-31,33.08823
2021-08-01,38.97058
2021-08-02,45.95588
2021-08-03,43.75
2021-08-04,45.58823
2021-08-05,35.29411
2021-08-06,33.45588
2021-08-07,25.0
2021-08-08,22.79411
2021-08-09,36.39705
2021-08-10,38.97058
2021-08-11,36.7647
2021-08-12,41.54411
2021-08-13,31.98529
2021-08-14,21.69117
2021-08-15,13.97058
2021-08-16,27.57352
2021-08-17,38.23529
2021-08-18,38.23529
2021-08-19,41.54411
2021-08-20,31.98529
2021-08-21,32.35294
2021-08-22,30.14705
2021-08-23,41.91176
2021-08-24,40.07352
2021-08-25,30.14705
2021-08-26,33.82352
2021-08-27,33.08823
2021-08-28,15.80882
2021-08-29,21.32352
2021-08-30,32.35294
2021-08-31,50.0
2021-09-01,35.29411
2021-09-02,37.5
2021-09-03,30.14705
2021-09-04,27.20588
2021-09-05,21.69117
2021-09-06,31.25
2021-09-07,38.97058
2021-09-08,27.57352
2021-09-09,31.98529
2021-09-10,34.55882
2021-09-11,20.22058
2021-09-12,20.95588
2021-09-13,33.08823
2021-09-14,36.02941
2021-09-15,33.82352
2021-09-16,30.14705
2021-09-17,27.57352
2021-09-18,12.86764
2021-09-19,16.91176
2021-09-20,15.44117
2021-09-21,24.63235
2021-09-22,19.85294
2021-09-23,38.97058
2021-09-24,30.5147
2021-09-25,19.11764
2021-09-26,19.48529
2021-09-27,32.72058
2021-09-28,40.07352
2021-09-29,41.17647
2021-09-30,34.92647
2021-10-01,54.04411
2021-10-02,22.05882
2021-10-03,17.27941
2021-10-04,20.95588
2021-10-05,32.35294
2021-10-06,40.07352
2021-10-07,25.73529
2021-10-08,26.83823
2021-10-09,18.0147
2021-10-10,19.85294
2021-10-11,23.89705
2021-10-12,36.7647
2021-10-13,33.08823
2021-10-14,28.67647
2021-10-15,30.88235
2021-10-16,20.95588
2021-10-17,18.38235
2021-10-18,27.20588
2021-10-19,31.25
2021-10-20,27.57352
2021-10-21,34.19117
2021-10-22,34.55882
2021-10-23,15.80882
2021-10-24,23.89705
2021-10-25,32.72058
2021-10-26,38.97058
2021-10-27,30.88235
2021-10-28,29.04411
2021-10-29,28.30882
2021-10-30,11.39705
2021-10-31,16.17647
2021-11-01,30.5147
2021-11-02,23.16176
2021-11-03,26.47058
2021-11-04,26.10294
2021-11-05,30.5147
2021-11-06,17.27941
2021-11-07,17.64705
2021-11-08,36.02941
2021-11-09,32.35294
2021-11-10,35.66176
2021-11-11,35.66176
2021-11-12,19.85294
2021-11-13,2.94117
2021-11-14,17.27941
2021-11-15,33.45588
2021-11-16,25.0
2021-11-17,29.41176
2021-11-18,23.16176
2021-11-19,26.10294
2021-11-20,19.48529
2021-11-21,16.91176
2021-11-22,30.5147
2021-11-23,22.05882
2021-11-24,27.57352
2021-11-25,30.14705
2021-11-26,25.73529
2021-11-27,14.33823
2021-11-28,9.19117
2021-11-29,25.36764
2021-11-30,30.14705
2021-12-01,30.88235
2021-12-02,29.41176
2021-12-03,30.5147
2021-12-04,15.44117
2021-12-05,11.7647
2021-12-06,31.25
2021-12-07,27.20588
2021-12-08,22.42647
2021-12-09,21.32352
2021-12-10,26.10294
2021-12-11,16.17647
2021-12-12,16.91176
2021-12-13,30.5147
2021-12-14,28.30882
2021-12-15,26.10294
2021-12-16,25.0
2021-12-17,19.11764
2021-12-18,12.5
2021-12-19,20.95588
2021-12-20,30.88235
2021-12-21,26.83823
2021-12-22,27.57352
2021-12-23,28.30882
2021-12-24,14.70588
2021-12-25,18.0147
2021-12-26,13.60294
2021-12-27,29.41176
2021-12-28,24.2647
2021-12-29,27.94117
2021-12-30,19.48529
2021-12-31,15.44117
2022-01-01,16.54411
2022-01-02,17.27941
2022-01-03,24.63235
2022-01-04,23.52941
2022-01-05,32.72058
2022-01-06,26.47058
2022-01-07,26.10294
2022-01-08,20.22058
2022-01-09,11.39705
2022-01-10,25.0
2022-01-11,27.20588
2022-01-12,26.83823
2022-01-13,30.14705
2022-01-14,29.41176
2022-01-15,16.54411
2022-01-16,12.13235
2022-01-17,34.55882
2022-01-18,30.5147
2022-01-19,24.63235
2022-01-20,22.79411
2022-01-21,23.89705
2022-01-22,11.02941
2022-01-23,12.13235
2022-01-24,26.47058
2022-01-25,27.20588
2022-01-26,33.08823
2022-01-27,26.47058
2022-01-28,27.94117
2022-01-29,18.38235
2022-01-30,16.54411
2022-01-31,11.39705
2022-02-01,6.98529
2022-02-02,12.13235
2022-02-03,38.60294
2022-02-04,24.63235
2022-02-05,19.85294
2022-02-06,20.58823
2022-02-07,34.19117
2022-02-08,36.7647
2022-02-09,31.98529
2022-02-10,22.05882
2022-02-11,23.89705
2022-02-12,16.17647
2022-02-13,16.54411
2022-02-14,42.64705
2022-02-15,32.72058
2022-02-16,25.73529
2022-02-17,26.47058
2022-02-18,22.79411
2022-02-19,19.11764
2022-02-20,14.33823
2022-02-21,29.04411
2022-02-22,29.41176
2022-02-23,30.14705
2022-02-24,23.52941
2022-02-25,26.47058
2022-02-26,17.27941
2022-02-27,18.38235
2022-02-28,29.77941
2022-03-01,17.27941
2022-03-02,23.52941
2022-03-03,23.16176
2022-03-04,20.22058
2022-03-05,7.72058
2022-03-06,13.97058
2022-03-07,31.61764
2022-03-08,31.98529
2022-03-09,12.86764
2022-03-10,24.2647
2022-03-11,10.29411
2022-03-12,11.39705
2022-03-13,17.27941
2022-03-14,29.41176
2022-03-15,15.07352
2022-03-16,27.94117
2022-03-17,27.94117
2022-03-18,30.88235
2022-03-19,10.29411
2022-03-20,18.0147
2022-03-21,39.33823
2022-03-22,36.39705
2022-03-23,39.70588
2022-03-24,26.10294
2022-03-25,25.0
2022-03-26,18.0147
2022-03-27,15.80882
2022-03-28,26.10294
2022-03-29,25.0
2022-03-30,31.25
2022-03-31,33.08823
2022-04-01,54.04411
2022-04-02,25.73529
2022-04-03,29.77941
2022-04-04,53.67647
2022-04-05,47.79411
2022-04-06,48.52941
2022-04-07,44.11764
2022-04-08,31.98529
2022-04-09,20.95588
2022-04-10,25.73529
2022-04-11,46.32352
2022-04-12,43.0147
2022-04-13,38.60294
2022-04-14,31.25
2022-04-15,31.25
2022-04-16,28.67647
2022-04-17,23.89705
2022-04-18,40.80882
2022-04-19,37.13235
2022-04-20,31.61764
2022-04-21,42.27941
2022-04-22,27.94117
2022-04-23,27.20588
2022-04-24,20.58823
2022-04-25,43.0147
2022-04-26,42.64705
2022-04-27,37.5
2022-04-28,37.13235
2022-04-29,27.57352
2022-04-30,23.52941
2022-05-01,23.89705
2022-05-02,44.11764
2022-05-03,42.64705
2022-05-04,37.13235
2022-05-05,20.58823
2022-05-06,33.82352
2022-05-07,17.27941
2022-05-08,18.38235
2022-05-09,33.08823
2022-05-10,49.63235
2022-05-11,41.17647
2022-05-12,33.45588
2022-05-13,37.13235
2022-05-14,17.64705
2022-05-15,15.44117
2022-05-16,40.80882
2022-05-17,34.19117
2022-05-18,37.86764
2022-05-19,47.79411
2022-05-20,48.89705
2022-05-21,18.0147
2022-05-22,20.22058
2022-05-23,46.69117
2022-05-24,41.17647
2022-05-25,45.22058
2022-05-26,41.17647
2022-05-27,27.94117
2022-05-28,17.27941
2022-05-29,22.79411
2022-05-30,38.97058
2022-05-31,44.11764
2022-06-01,36.02941
2022-06-02,45.58823
2022-06-03,30.88235
2022-06-04,17.64705
2022-06-05,20.58823
2022-06-06,18.0147
2022-06-07,38.23529
2022-06-08,40.07352
2022-06-09,38.23529
2022-06-10,36.39705
2022-06-11,25.73529
2022-06-12,29.77941
2022-06-13,52.94117
2022-06-14,39.33823
2022-06-15,45.22058
2022-06-16,37.86764
2022-06-17,32.35294
2022-06-18,19.48529
2022-06-19,13.97058
2022-06-20,46.69117
2022-06-21,32.35294
2022-06-22,44.11764
2022-06-23,41.91176
2022-06-24,32.35294
2022-06-25,20.95588
2022-06-26,21.69117
2022-06-27,29.77941
2022-06-28,39.33823
2022-06-29,44.48529
2022-06-30,34.92647
2022-07-01,34.92647
2022-07-02,22.42647
2022-07-03,18.38235
2022-07-04,42.64705
2022-07-05,39.33823
2022-07-06,36.39705
2022-07-07,32.72058
2022-07-08,31.25
2022-07-09,21.32352
2022-07-10,20.22058
2022-07-11,43.38235
2022-07-12,47.05882
2022-07-13,31.61764
2022-07-14,39.70588
2022-07-15,35.66176
2022-07-16,22.42647
2022-07-17,26.83823
2022-07-18,45.58823
2022-07-19,33.82352
2022-07-20,25.36764
2022-07-21,31.98529
2022-07-22,25.73529
2022-07-23,20.22058
2022-07-24,25.36764
2022-07-25,41.54411
2022-07-26,43.75
2022-07-27,53.67647
2022-07-28,35.66176
2022-07-29,36.39705
2022-07-30,18.75
2022-07-31,28.30882
2022-08-01,40.44117
2022-08-02,34.92647
2022-08-03,33.08823
2022-08-04,45.58823
2022-08-05,40.80882
2022-08-06,23.16176
2022-08-07,27.57352
2022-08-08,60.66176
2022-08-09,50.0
2022-08-10,46.32352
2022-08-11,37.86764
2022-08-12,33.08823
2022-08-13,28.30882
2022-08-14,14.33823
2022-08-15,23.52941
2022-08-16,42.64705
2022-08-17,43.0147
2022-08-18,45.58823
2022-08-19,35.29411
2022-08-20,23.52941
2022-08-21,16.91176
2022-08-22,42.64705
2022-08-23,31.25
2022-08-24,37.86764
2022-08-25,36.39705
2022-08-26,33.08823
2022-08-27,19.85294
2022-08-28,24.2647
2022-08-29,37.5
2022-08-30,36.7647
2022-08-31,48.16176
2022-09-01,44.11764
2022-09-02,39.70588
2022-09-03,22.42647
2022-09-04,20.22058
2022-09-05,31.61764
2022-09-06,32.72058
2022-09-07,27.20588
2022-09-08,32.72058
2022-09-09,11.7647
2022-09-10,16.17647
2022-09-11,13.60294
2022-09-12,24.2647
2022-09-13,42.27941
2022-09-14,50.0
2022-09-15,40.44117
2022-09-16,35.29411
2022-09-17,22.42647
2022-09-18,22.79411
2022-09-19,44.48529
2022-09-20,37.13235
2022-09-21,48.89705
2022-09-22,36.39705
2022-09-23,39.33823
2022-09-24,16.17647
2022-09-25,19.48529
2022-09-26,37.13235
2022-09-27,35.29411
2022-09-28,36.02941
2022-09-29,36.7647
2022-09-30,36.7647
2022-10-01,15.44117
2022-10-02,20.58823
2022-10-03,23.52941
2022-10-04,30.88235
2022-10-05,37.13235
2022-10-06,31.61764
2022-10-07,31.98529
2022-10-08,13.97058
2022-10-09,18.38235
2022-10-10,20.22058
2022-10-11,30.14705
2022-10-12,30.88235
2022-10-13,31.61764
2022-10-14,27.94117
2022-10-15,22.42647
2022-10-16,16.91176
2022-10-17,36.39705
2022-10-18,37.13235
2022-10-19,34.92647
2022-10-20,29.04411
2022-10-21,25.36764
2022-10-22,14.33823
2022-10-23,14.33823
2022-10-24,35.66176
2022-10-25,34.19117
2022-10-26,34.55882
2022-10-27,31.25
2022-10-28,28.67647
2022-10-29,13.23529
2022-10-30,16.54411
2022-10-31,36.7647
2022-11-01,25.0
2022-11-02,25.36764
2022-11-03,33.82352
2022-11-04,22.79411
2022-11-05,12.5
2022-11-06,12.13235
2022-11-07,26.10294
2022-11-08,27.20588
2022-11-09,38.23529
2022-11-10,28.67647
2022-11-11,31.61764
2022-11-12,18.75
2022-11-13,18.0147
2022-11-14,29.04411
2022-11-15,34.92647
2022-11-16,30.88235
2022-11-17,33.82352
2022-11-18,26.83823
2022-11-19,11.02941
2022-11-20,13.97058
2022-11-21,33.82352
2022-11-22,25.36764
2022-11-23,31.98529
2022-11-24,27.20588
2022-11-25,34.19117
2022-11-26,16.54411
2022-11-27,18.75
2022-11-28,37.86764
2022-11-29,37.13235
2022-11-30,37.86764
2022-12-01,36.7647
2022-12-02,32.72058
2022-12-03,13.23529
2022-12-04,11.39705
2022-12-05,33.82352
2022-12-06,27.94117
2022-12-07,37.13235
2022-12-08,23.16176
2022-12-09,26.83823
2022-12-10,17.64705
2022-12-11,18.38235
2022-12-12,30.14705
2022-12-13,33.82352
2022-12-14,24.63235
2022-12-15,29.41176
2022-12-16,25.73529
2022-12-17,18.0147
2022-12-18,20.22058
2022-12-19,37.86764
2022-12-20,34.19117
2022-12-21,25.73529
2022-12-22,25.36764
2022-12-23,36.39705
2022-12-24,19.85294
2022-12-25,17.64705
2022-12-26,38.60294
2022-12-27,34.55882
2022-12-28,42.64705
2022-12-29,50.0
2022-12-30,44.48529
2022-12-31,29.41176
2023-01-01,20.95588
2023-01-02,42.64705
2023-01-03,39.70588
2023-01-04,40.80882
2023-01-05,34.92647
2023-01-06,37.13235
2023-01-07,20.95588
2023-01-08,28.67647
2023-01-09,41.54411
2023-01-10,40.44117
2023-01-11,36.02941
2023-01-12,44.11764
2023-01-13,30.5147
2023-01-14,24.63235
2023-01-15,21.32352
2023-01-16,43.75
2023-01-17,36.39705
2023-01-18,37.5
2023-01-19,27.94117
2023-01-20,29.41176
2023-01-21,21.32352
2023-01-22,26.10294
2023-01-23,21.32352
2023-01-24,26.10294
2023-01-25,55.14705
2023-01-26,40.07352
2023-01-27,39.33823
2023-01-28,25.73529
2023-01-29,22.05882
2023-01-30,46.32352
2023-01-31,51.10294
2023-02-01,40.44117
2023-02-02,48.16176
2023-02-03,42.27941
2023-02-04,27.20588
2023-02-05,19.48529
2023-02-06,43.75
2023-02-07,44.85294
2023-02-08,40.80882
2023-02-09,34.19117
2023-02-10,36.7647
2023-02-11,26.47058
2023-02-12,26.10294
2023-02-13,46.69117
2023-02-14,44.48529
2023-02-15,46.32352
2023-02-16,54.41176
2023-02-17,41.54411
2023-02-18,21.69117
2023-02-19,26.10294
2023-02-20,53.30882
2023-02-21,53.30882
2023-02-22,40.44117
2023-02-23,36.39705
2023-02-24,35.29411
2023-02-25,27.94117
2023-02-26,30.88235
2023-02-27,48.52941
2023-02-28,54.04411
2023-03-01,34.55882
2023-03-02,43.38235
2023-03-03,35.66176
2023-03-04,19.48529
2023-03-05,23.89705
2023-03-06,46.69117
2023-03-07,42.27941
2023-03-08,47.05882
2023-03-09,45.58823
2023-03-10,31.25
2023-03-11,23.52941
2023-03-12,36.02941
2023-03-13,40.80882
2023-03-14,45.22058
2023-03-15,45.95588
2023-03-16,38.23529
2023-03-17,30.88235
2023-03-18,22.79411
2023-03-19,19.11764
2023-03-20,49.63235
2023-03-21,41.91176
2023-03-22,41.91176
2023-03-23,40.07352
2023-03-24,43.38235
2023-03-25,31.98529
2023-03-26,28.67647
2023-03-27,45.58823
2023-03-28,34.19117
2023-03-29,48.89705
2023-03-30,32.35294
2023-03-31,30.88235
2023-04-01,18.75
2023-04-02,22.79411
2023-04-03,43.38235
2023-04-04,38.23529
2023-04-05,41.91176
2023-04-06,41.91176
2023-04-07,40.44117
2023-04-08,18.0147
2023-04-09,26.47058
2023-04-10,46.32352
2023-04-11,41.54411
2023-04-12,44.48529
2023-04-13,36.7647
2023-04-14,49.63235
2023-04-15,21.32352
2023-04-16,21.69117
2023-04-17,42.27941
2023-04-18,38.97058
2023-04-19,44.48529
2023-04-20,29.41176
2023-04-21,36.02941
2023-04-22,19.85294
2023-04-23,17.64705
2023-04-24,44.48529
2023-04-25,38.97058
2023-04-26,47.79411
2023-04-27,35.66176
2023-04-28,38.23529
2023-04-29,21.69117
2023-04-30,15.44117
2023-05-01,38.60294
2023-05-02,34.92647
2023-05-03,43.75
2023-05-04,32.72058
2023-05-05,21.69117
2023-05-06,22.05882
2023-05-07,19.11764
2023-05-08,33.82352
2023-05-09,36.39705
2023-05-10,60.66176
2023-05-11,39.70588
2023-05-12,50.0
2023-05-13,38.23529
2023-05-14,40.07352
2023-05-15,64.33823
2023-05-16,70.22058
2023-05-17,53.30882
2023-05-18,43.38235
2023-05-19,36.7647
2023-05-20,18.38235
2023-05-21,19.48529
2023-05-22,41.17647
2023-05-23,39.33823
2023-05-24,37.86764
2023-05-25,40.07352
2023-05-26,52.57352
2023-05-27,53.67647
2023-05-28,56.61764
2023-05-29,66.17647
2023-05-30,57.72058
2023-05-31,44.48529
2023-06-01,39.33823
2023-06-02,37.13235
