date,개인연금저축
2022-04-21,8.75842
2022-04-22,8.90279
2022-04-23,5.67853
2022-04-24,6.97786
2022-04-25,11.16458
2022-04-26,13.9076
2022-04-27,13.0895
2022-04-28,10.63522
2022-04-29,8.46968
2022-04-30,9.72088
2022-05-01,10.34648
2022-05-02,13.0895
2022-05-03,15.1588
2022-05-04,12.41578
2022-05-05,10.15399
2022-05-06,14.00384
2022-05-07,10.63522
2022-05-08,10.77959
2022-05-09,13.61886
2022-05-10,18.33493
2022-05-11,17.08373
2022-05-12,15.49566
2022-05-13,13.76323
2022-05-14,9.1434
2022-05-15,10.97208
2022-05-16,14.24446
2022-05-17,16.12127
2022-05-18,15.30317
2022-05-19,13.18575
2022-05-20,12.12704
2022-05-21,9.769
2022-05-22,9.52839
2022-05-23,18.14244
2022-05-24,15.54379
2022-05-25,34.02309
2022-05-26,18.19056
2022-05-27,37.87295
2022-05-28,11.98267
2022-05-29,13.04138
2022-05-30,20.5486
2022-05-31,17.56496
2022-06-01,11.16458
2022-06-02,11.45332
2022-06-03,10.20211
2022-06-04,6.49663
2022-06-05,9.48026
2022-06-06,8.61405
2022-06-07,9.43214
2022-06-08,16.6025
2022-06-09,19.05678
2022-06-10,17.99807
2022-06-11,8.03657
2022-06-12,11.11645
2022-06-13,12.89701
2022-06-14,13.37824
2022-06-15,14.82194
2022-06-16,15.30317
2022-06-17,15.9769
2022-06-18,8.61405
2022-06-19,7.8922
2022-06-20,12.75264
2022-06-21,14.48508
2022-06-22,11.11645
2022-06-23,11.8383
2022-06-24,10.44273
2022-06-25,6.59287
2022-06-26,7.74783
2022-06-27,13.04138
2022-06-28,13.47449
2022-06-29,12.99326
2022-06-30,12.07892
2022-07-01,10.39461
2022-07-02,5.1973
2022-07-03,6.641
2022-07-04,8.80654
2022-07-05,10.44273
2022-07-06,9.81713
2022-07-07,8.75842
2022-07-08,6.88161
2022-07-09,6.35226
2022-07-10,6.73724
2022-07-11,9.19153
2022-07-12,11.02021
2022-07-13,8.90279
2022-07-14,9.67276
2022-07-15,7.74783
2022-07-16,6.15976
2022-07-17,7.50721
2022-07-18,9.72088
2022-07-19,9.52839
2022-07-20,14.43695
2022-07-21,13.42637
2022-07-22,13.0895
2022-07-23,6.4485
2022-07-24,10.20211
2022-07-25,13.9076
2022-07-26,12.36766
2022-07-27,12.36766
2022-07-28,10.39461
2022-07-29,10.63522
2022-07-30,6.92974
2022-07-31,7.98845
2022-08-01,9.48026
2022-08-02,9.38402
2022-08-03,10.49085
2022-08-04,9.57651
2022-08-05,10.44273
2022-08-06,8.37343
2022-08-07,7.41097
2022-08-08,9.57651
2022-08-09,8.42155
2022-08-10,10.97208
2022-08-11,11.35707
2022-08-12,9.09528
2022-08-13,5.96727
2022-08-14,7.36284
2022-08-15,7.74783
2022-08-16,10.44273
2022-08-17,10.97208
2022-08-18,10.87584
2022-08-19,8.61405
2022-08-20,7.50721
2022-08-21,8.61405
2022-08-22,11.69393
2022-08-23,9.52839
2022-08-24,11.64581
2022-08-25,13.13763
2022-08-26,10.20211
2022-08-27,5.53416
2022-08-28,6.49663
2022-08-29,9.19153
2022-08-30,11.69393
2022-08-31,11.02021
2022-09-01,10.5871
2022-09-02,9.09528
2022-09-03,9.23965
2022-09-04,10.44273
2022-09-05,10.77959
2022-09-06,10.82771
2022-09-07,10.29836
2022-09-08,9.1434
2022-09-09,5.91915
2022-09-10,6.54475
2022-09-11,7.17035
2022-09-12,10.25024
2022-09-13,12.84889
2022-09-14,12.94513
2022-09-15,11.35707
2022-09-16,9.62463
2022-09-17,7.02598
2022-09-18,6.11164
2022-09-19,9.769
2022-09-20,8.61405
2022-09-21,11.69393
2022-09-22,9.09528
2022-09-23,10.20211
2022-09-24,6.59287
2022-09-25,7.41097
2022-09-26,9.91337
2022-09-27,11.16458
2022-09-28,11.93455
2022-09-29,9.28777
2022-09-30,9.33589
2022-10-01,5.43792
2022-10-02,6.06352
2022-10-03,10.05774
2022-10-04,10.63522
2022-10-05,9.38402
2022-10-06,8.95091
2022-10-07,8.42155
2022-10-08,4.5717
2022-10-09,6.35226
2022-10-10,6.97786
2022-10-11,9.9615
2022-10-12,9.09528
2022-10-13,7.74783
2022-10-14,8.75842
2022-10-15,6.20789
2022-10-16,6.92974
2022-10-17,9.09528
2022-10-18,9.57651
2022-10-19,8.71029
2022-10-20,11.59769
2022-10-21,9.62463
2022-10-22,5.38979
2022-10-23,7.41097
2022-10-24,9.19153
2022-10-25,12.22329
2022-10-26,11.74205
2022-10-27,12.07892
2022-10-28,8.56592
2022-10-29,5.91915
2022-10-30,4.66794
2022-10-31,8.99903
2022-11-01,10.87584
2022-11-02,13.04138
2022-11-03,10.82771
2022-11-04,10.82771
2022-11-05,10.92396
2022-11-06,9.62463
2022-11-07,12.94513
2022-11-08,12.51203
2022-11-09,11.45332
2022-11-10,11.88642
2022-11-11,10.87584
2022-11-12,7.45909
2022-11-13,8.66217
2022-11-14,9.62463
2022-11-15,11.26082
2022-11-16,10.82771
2022-11-17,9.38402
2022-11-18,9.57651
2022-11-19,7.79595
2022-11-20,11.06833
2022-11-21,13.0895
2022-11-22,12.6564
2022-11-23,13.61886
2022-11-24,11.02021
2022-11-25,11.98267
2022-11-26,7.31472
2022-11-27,10.39461
2022-11-28,12.99326
2022-11-29,13.37824
2022-11-30,15.30317
2022-12-01,14.38883
2022-12-02,11.64581
2022-12-03,7.60346
2022-12-04,10.73147
2022-12-05,18.91241
2022-12-06,18.33493
2022-12-07,16.45813
2022-12-08,20.06737
2022-12-09,18.19056
2022-12-10,10.97208
2022-12-11,15.7844
2022-12-12,24.06159
2022-12-13,21.9923
2022-12-14,16.84311
2022-12-15,16.45813
2022-12-16,19.1049
2022-12-17,11.45332
2022-12-18,16.65062
2022-12-19,20.25986
2022-12-20,22.18479
2022-12-21,16.65062
2022-12-22,18.09432
2022-12-23,18.91241
2022-12-24,9.9615
2022-12-25,11.64581
2022-12-26,20.93358
2022-12-27,22.71414
2022-12-28,21.51106
2022-12-29,26.37151
2022-12-30,21.75168
2022-12-31,11.45332
2023-01-01,12.89701
2023-01-02,15.25505
2023-01-03,17.56496
2023-01-04,18.81616
2023-01-05,20.64485
2023-01-06,15.30317
2023-01-07,11.93455
2023-01-08,12.89701
2023-01-09,18.52743
2023-01-10,18.71992
2023-01-11,18.33493
2023-01-12,18.04619
2023-01-13,18.71992
2023-01-14,11.11645
2023-01-15,25.02406
2023-01-16,56.40038
2023-01-17,56.97786
2023-01-18,75.64966
2023-01-19,62.17516
2023-01-20,58.95091
2023-01-21,24.54282
2023-01-22,30.12512
2023-01-23,29.93262
2023-01-24,36.28488
2023-01-25,92.49278
2023-01-26,88.54667
2023-01-27,78.05582
2023-01-28,38.4023
2023-01-29,35.85178
2023-01-30,68.09432
2023-01-31,58.61405
2023-02-01,41.77093
2023-02-02,41.86717
2023-02-03,36.47738
2023-02-04,22.18479
2023-02-05,20.69297
2023-02-06,36.66987
2023-02-07,34.21559
2023-02-08,33.06063
2023-02-09,33.01251
2023-02-10,30.65447
2023-02-11,22.76227
2023-02-12,22.52165
2023-02-13,33.92685
2023-02-14,34.69682
2023-02-15,38.01732
2023-02-16,34.40808
2023-02-17,28.72954
2023-02-18,18.19056
2023-02-19,19.87487
2023-02-20,34.11934
2023-02-21,29.49951
2023-02-22,28.48893
2023-02-23,30.07699
2023-02-24,27.71896
2023-02-25,23.38787
2023-02-26,27.43022
2023-02-27,31.37632
2023-02-28,27.33397
2023-03-01,20.69297
2023-03-02,22.6179
2023-03-03,21.22232
2023-03-04,18.96053
2023-03-05,17.61308
2023-03-06,20.69297
2023-03-07,18.67179
2023-03-08,18.52743
2023-03-09,19.68238
2023-03-10,19.39364
2023-03-11,10.97208
2023-03-12,13.81135
2023-03-13,16.07314
2023-03-14,18.76804
2023-03-15,16.93936
2023-03-16,16.31376
2023-03-17,14.24446
2023-03-18,9.72088
2023-03-19,10.68334
2023-03-20,18.62367
2023-03-21,17.80558
2023-03-22,16.50625
2023-03-23,13.76323
2023-03-24,15.01443
2023-03-25,9.19153
2023-03-26,11.26082
2023-03-27,14.00384
2023-03-28,14.96631
2023-03-29,12.03079
2023-03-30,13.76323
2023-03-31,13.85948
2023-04-01,9.9615
2023-04-02,11.74205
2023-04-03,12.60827
2023-04-04,13.9076
2023-04-05,17.94995
2023-04-06,13.85948
2023-04-07,11.54956
2023-04-08,9.43214
2023-04-09,9.81713
2023-04-10,13.282
2023-04-11,14.14821
2023-04-12,12.17516
2023-04-13,10.5871
2023-04-14,10.77959
2023-04-15,7.94032
2023-04-16,10.34648
2023-04-17,11.30895
2023-04-18,13.71511
2023-04-19,12.99326
2023-04-20,10.82771
2023-04-21,9.43214
2023-04-22,6.83349
2023-04-23,9.48026
2023-04-24,12.17516
2023-04-25,17.37247
2023-04-26,13.282
2023-04-27,16.55437
2023-04-28,16.16939
2023-04-29,11.98267
2023-04-30,11.93455
2023-05-01,16.50625
2023-05-02,23.53224
2023-05-03,17.90182
2023-05-04,19.48989
2023-05-05,13.85948
2023-05-06,11.93455
2023-05-07,13.13763
2023-05-08,17.8537
2023-05-09,17.17998
2023-05-10,16.89124
2023-05-11,16.50625
2023-05-12,18.04619
2023-05-13,13.9076
2023-05-14,14.62945
2023-05-15,23.29162
2023-05-16,16.98748
2023-05-17,17.13185
2023-05-18,16.50625
2023-05-19,17.42059
2023-05-20,13.0895
2023-05-21,12.31953
2023-05-22,18.4793
2023-05-23,20.59672
2023-05-24,21.70356
2023-05-25,21.02983
2023-05-26,18.43118
2023-05-27,13.282
2023-05-28,12.17516
2023-05-29,18.38306
