date,한국가스공사주가
2020-06-10,18.30825
2020-06-11,16.96938
2020-06-12,18.41203
2020-06-13,1.89932
2020-06-14,1.43227
2020-06-15,17.62324
2020-06-16,20.80435
2020-06-17,18.33938
2020-06-18,16.19097
2020-06-19,15.22055
2020-06-20,1.69693
2020-06-21,1.04307
2020-06-22,13.46652
2020-06-23,13.92838
2020-06-24,15.32433
2020-06-25,13.61183
2020-06-26,12.66216
2020-06-27,1.23508
2020-06-28,0.75765
2020-06-29,11.75921
2020-06-30,13.05137
2020-07-01,11.24026
2020-07-02,11.21951
2020-07-03,10.48261
2020-07-04,0.91333
2020-07-05,0.89776
2020-07-06,13.13959
2020-07-07,12.21069
2020-07-08,11.57239
2020-07-09,10.9756
2020-07-10,9.58484
2020-07-11,1.34924
2020-07-12,1.04826
2020-07-13,12.00311
2020-07-14,11.74364
2020-07-15,12.98391
2020-07-16,11.93565
2020-07-17,11.01193
2020-07-18,1.33367
2020-07-19,1.19875
2020-07-20,11.96159
2020-07-21,11.98235
2020-07-22,12.63103
2020-07-23,11.25064
2020-07-24,10.89257
2020-07-25,1.37
2020-07-26,1.06901
2020-07-27,11.33367
2020-07-28,12.26258
2020-07-29,12.58432
2020-07-30,13.46133
2020-07-31,11.2714
2020-08-01,1.22989
2020-08-02,1.19875
2020-08-03,10.69538
2020-08-04,12.37675
2020-08-05,12.73482
2020-08-06,13.3316
2020-08-07,12.76076
2020-08-08,1.70212
2020-08-09,1.28697
2020-08-10,13.79865
2020-08-11,18.16813
2020-08-12,18.25116
2020-08-13,19.32537
2020-08-14,16.79294
2020-08-15,1.52568
2020-08-16,1.15723
2020-08-17,2.73482
2020-08-18,14.62895
2020-08-19,13.63777
2020-08-20,14.603
2020-08-21,13.68967
2020-08-22,1.38557
2020-08-23,1.08458
2020-08-24,12.69849
2020-08-25,13.76751
2020-08-26,11.99792
2020-08-27,11.14167
2020-08-28,11.74364
2020-08-29,1.31292
2020-08-30,1.26102
2020-08-31,12.22625
2020-09-01,14.10482
2020-09-02,13.31603
2020-09-03,13.42501
2020-09-04,12.22625
2020-09-05,1.38557
2020-09-06,1.24026
2020-09-07,11.83705
2020-09-08,12.07057
2020-09-09,10.77841
2020-09-10,12.26777
2020-09-11,11.46341
2020-09-12,1.49974
2020-09-13,1.20913
2020-09-14,13.51323
2020-09-15,13.0358
2020-09-16,18.329
2020-09-17,21.22989
2020-09-18,15.30877
2020-09-19,1.57758
2020-09-20,1.06382
2020-09-21,15.23092
2020-09-22,13.92838
2020-09-23,13.72599
2020-09-24,12.9372
2020-09-25,11.66061
2020-09-26,1.42708
2020-09-27,1.16761
2020-09-28,12.02387
2020-09-29,11.89413
2020-09-30,1.03269
2020-10-01,0.85625
2020-10-02,1.04307
2020-10-03,1.55682
2020-10-04,0.94447
2020-10-05,16.26881
2020-10-06,14.91956
2020-10-07,13.6274
2020-10-08,13.78308
2020-10-09,1.84224
2020-10-10,1.0275
2020-10-11,0.94447
2020-10-12,13.82978
2020-10-13,13.01504
2020-10-14,12.3508
2020-10-15,19.00882
2020-10-16,35.27763
2020-10-17,5.8329
2020-10-18,4.79501
2020-10-19,44.07887
2020-10-20,37.69071
2020-10-21,42.96834
2020-10-22,37.74779
2020-10-23,30.57602
2020-10-24,3.17073
2020-10-25,2.50648
2020-10-26,29.00363
2020-10-27,27.05241
2020-10-28,24.38505
2020-10-29,21.14167
2020-10-30,20.92371
2020-10-31,2.60508
2020-11-01,1.86818
2020-11-02,22.18993
2020-11-03,21.48417
2020-11-04,18.35495
2020-11-05,26.08718
2020-11-06,23.70005
2020-11-07,2.85417
2020-11-08,2.70887
2020-11-09,24.52516
2020-11-10,29.70939
2020-11-11,28.62999
2020-11-12,23.15516
2020-11-13,23.68967
2020-11-14,2.56357
2020-11-15,1.93046
2020-11-16,23.76751
2020-11-17,20.87182
2020-11-18,20.24909
2020-11-19,17.86715
2020-11-20,17.79968
2020-11-21,2.01349
2020-11-22,1.93565
2020-11-23,20.16087
2020-11-24,20.4878
2020-11-25,23.73118
2020-11-26,19.507
2020-11-27,17.36896
2020-11-28,2.39231
2020-11-29,2.11209
2020-11-30,17.90347
2020-12-01,18.70264
2020-12-02,18.89984
2020-12-03,18.78048
2020-12-04,20.99117
2020-12-05,2.55838
2020-12-06,1.96159
2020-12-07,18.54696
2020-12-08,17.02127
2020-12-09,18.82719
2020-12-10,25.81214
2020-12-11,32.84379
2020-12-12,4.05812
2020-12-13,3.35236
2020-12-14,25.77062
2020-12-15,24.5096
2020-12-16,22.98391
2020-12-17,28.76491
2020-12-18,43.98546
2020-12-19,5.60456
2020-12-20,4.42656
2020-12-21,33.09289
2020-12-22,26.78775
2020-12-23,28.07472
2020-12-24,26.55941
2020-12-25,5.7343
2020-12-26,3.02542
2020-12-27,5.32433
2020-12-28,32.06019
2020-12-29,28.22522
2020-12-30,33.26414
2020-12-31,7.8879
2021-01-01,4.05812
2021-01-02,3.48209
2021-01-03,3.62221
2021-01-04,33.0358
2021-01-05,33.06175
2021-01-06,42.90088
2021-01-07,39.32018
2021-01-08,40.9289
2021-01-09,7.38453
2021-01-10,6.14426
2021-01-11,41.1261
2021-01-12,59.67306
2021-01-13,49.23715
2021-01-14,59.66787
2021-01-15,53.30565
2021-01-16,12.36118
2021-01-17,10.75765
2021-01-18,54.66009
2021-01-19,56.70991
2021-01-20,47.31188
2021-01-21,43.60145
2021-01-22,44.33834
2021-01-23,6.54903
2021-01-24,6.38297
2021-01-25,41.62428
2021-01-26,40.65905
2021-01-27,34.79501
2021-01-28,34.0166
2021-01-29,33.00985
2021-01-30,4.41619
2021-01-31,3.04099
2021-02-01,33.97509
2021-02-02,31.87856
2021-02-03,27.60249
2021-02-04,27.16658
2021-02-05,24.88323
2021-02-06,4.12558
2021-02-07,3.12402
2021-02-08,36.07161
2021-02-09,30.23352
2021-02-10,23.29527
2021-02-11,2.84379
2021-02-12,2.24701
2021-02-13,2.38713
2021-02-14,2.62065
2021-02-15,29.45511
2021-02-16,26.90192
2021-02-17,33.95433
2021-02-18,31.15204
2021-02-19,25.44888
2021-02-20,3.76751
2021-02-21,2.66735
2021-02-22,25.64608
2021-02-23,25.79138
2021-02-24,25.12195
2021-02-25,22.76076
2021-02-26,22.28334
2021-02-27,2.65697
2021-02-28,2.07576
2021-03-01,2.6933
2021-03-02,27.5973
2021-03-03,36.82407
2021-03-04,35.13751
2021-03-05,30.0934
2021-03-06,3.86092
2021-03-07,3.48728
2021-03-08,27.3015
2021-03-09,24.13077
2021-03-10,22.63622
2021-03-11,21.45822
2021-03-12,21.62428
2021-03-13,2.69849
2021-03-14,2.0083
2021-03-15,20.32174
2021-03-16,27.14582
2021-03-17,24.04774
2021-03-18,22.41307
2021-03-19,21.35962
2021-03-20,2.59989
2021-03-21,2.45459
2021-03-22,21.25583
2021-03-23,18.19927
2021-03-24,17.36896
2021-03-25,19.74571
2021-03-26,18.76491
2021-03-27,2.60508
2021-03-28,2.11728
2021-03-29,19.82355
2021-03-30,20.03113
2021-03-31,18.95692
2021-04-01,19.63674
2021-04-02,17.46756
2021-04-03,2.24701
2021-04-04,1.6658
2021-04-05,17.83601
2021-04-06,16.85002
2021-04-07,20.45666
2021-04-08,18.2823
2021-04-09,16.86559
2021-04-10,2.0083
2021-04-11,1.42708
2021-04-12,16.69434
2021-04-13,16.85521
2021-04-14,17.1043
2021-04-15,17.28593
2021-04-16,17.21328
2021-04-17,1.89932
2021-04-18,1.47898
2021-04-19,16.34665
2021-04-20,19.24753
2021-04-21,17.85158
2021-04-22,18.34976
2021-04-23,15.67202
2021-04-24,1.96678
2021-04-25,1.52049
2021-04-26,16.94862
2021-04-27,16.09237
2021-04-28,20.06227
2021-04-29,30.30098
2021-04-30,28.85832
2021-05-01,2.99948
2021-05-02,2.41826
2021-05-03,27.38972
2021-05-04,25.52153
2021-05-05,4.56668
2021-05-06,24.78463
2021-05-07,21.73326
2021-05-08,2.52205
2021-05-09,2.11209
2021-05-10,22.78671
2021-05-11,21.07939
2021-05-12,20.80435
2021-05-13,21.28697
2021-05-14,19.88583
2021-05-15,2.81785
2021-05-16,2.48572
2021-05-17,18.92579
2021-05-18,20.13492
2021-05-19,3.53918
2021-05-20,19.8495
2021-05-21,20.45147
2021-05-22,2.66735
2021-05-23,2.52205
2021-05-24,21.53606
2021-05-25,21.54644
2021-05-26,24.48884
2021-05-27,28.93098
2021-05-28,29.02957
2021-05-29,3.65334
2021-05-30,2.4961
2021-05-31,24.0166
2021-06-01,29.6056
2021-06-02,30.31136
2021-06-03,35.92631
2021-06-04,31.01712
2021-06-05,7.22885
2021-06-06,6.8137
2021-06-07,74.94032
2021-06-08,61.94084
2021-06-09,57.52983
2021-06-10,46.51271
2021-06-11,46.06642
2021-06-12,6.5179
2021-06-13,5.66165
2021-06-14,39.95848
2021-06-15,36.95381
2021-06-16,41.11572
2021-06-17,42.96315
2021-06-18,37.45199
2021-06-19,5.46445
2021-06-20,5.16346
2021-06-21,41.40114
2021-06-22,37.09911
2021-06-23,37.50908
2021-06-24,40.50856
2021-06-25,39.80799
2021-06-26,7.73741
2021-06-27,6.22729
2021-06-28,35.34509
2021-06-29,31.95121
2021-06-30,31.0742
2021-07-01,27.43642
2021-07-02,27.19771
2021-07-03,4.50441
2021-07-04,5.43331
2021-07-05,32.67773
2021-07-06,28.90503
2021-07-07,26.88635
2021-07-08,26.42968
2021-07-09,25.1946
2021-07-10,4.47846
2021-07-11,2.82304
2021-07-12,24.53035
2021-07-13,23.8194
2021-07-14,22.26258
2021-07-15,25.13233
2021-07-16,30.65905
2021-07-17,4.62376
2021-07-18,3.72599
2021-07-19,24.20861
2021-07-20,23.41463
2021-07-21,23.94914
2021-07-22,23.79865
2021-07-23,21.28178
2021-07-24,3.17592
2021-07-25,2.09652
2021-07-26,18.89465
2021-07-27,19.64711
2021-07-28,20.21276
2021-07-29,20.32693
2021-07-30,20.56045
2021-07-31,3.01504
2021-08-01,2.36118
2021-08-02,23.29008
2021-08-03,22.08095
2021-08-04,23.02542
2021-08-05,21.38557
2021-08-06,20.06746
2021-08-07,2.47535
2021-08-08,1.72807
2021-08-09,19.01401
2021-08-10,17.71665
2021-08-11,22.70368
2021-08-12,19.25272
2021-08-13,19.14374
2021-08-14,2.94758
2021-08-15,2.07057
2021-08-16,4.20861
2021-08-17,20.63829
2021-08-18,22.13284
2021-08-19,21.01193
2021-08-20,20.34769
2021-08-21,2.8905
2021-08-22,2.0083
2021-08-23,21.40114
2021-08-24,22.3975
2021-08-25,20.37363
2021-08-26,21.65023
2021-08-27,20.35288
2021-08-28,3.86611
2021-08-29,3.18111
2021-08-30,20.84587
2021-08-31,19.66268
2021-09-01,20.63829
2021-09-02,19.28905
2021-09-03,18.44836
2021-09-04,3.18111
2021-09-05,2.94239
2021-09-06,35.61494
2021-09-07,29.05552
2021-09-08,25.54229
2021-09-09,26.90192
2021-09-10,26.03009
2021-09-11,3.60664
2021-09-12,3.58069
2021-09-13,39.00882
2021-09-14,42.71406
2021-09-15,54.13077
2021-09-16,64.54592
2021-09-17,51.82148
2021-09-18,6.39854
2021-09-19,4.59782
2021-09-20,3.66372
2021-09-21,3.54955
2021-09-22,5.68759
2021-09-23,47.72703
2021-09-24,46.09237
2021-09-25,6.12869
2021-09-26,5.30877
2021-09-27,53.8713
2021-09-28,100.0
2021-09-29,95.65127
2021-09-30,81.7125
2021-10-01,65.26206
2021-10-02,7.26517
2021-10-03,6.44525
2021-10-04,11.44265
2021-10-05,69.49143
2021-10-06,72.54281
2021-10-07,62.69849
2021-10-08,54.411
2021-10-09,6.06642
2021-10-10,5.43331
2021-10-11,7.97612
2021-10-12,60.25947
2021-10-13,49.39802
2021-10-14,46.21691
2021-10-15,43.89724
2021-10-16,5.91074
2021-10-17,5.17384
2021-10-18,44.48884
2021-10-19,40.27503
2021-10-20,36.52309
2021-10-21,34.11001
2021-10-22,40.63829
2021-10-23,5.79657
2021-10-24,4.57706
2021-10-25,36.77218
2021-10-26,38.01764
2021-10-27,32.06538
2021-10-28,29.57446
2021-10-29,28.53658
2021-10-30,3.29527
2021-10-31,2.42345
2021-11-01,26.55941
2021-11-02,27.42086
2021-11-03,25.3399
2021-11-04,25.69278
2021-11-05,23.58069
2021-11-06,3.15516
2021-11-07,2.2522
2021-11-08,24.08406
2021-11-09,23.4302
2021-11-10,22.22625
2021-11-11,21.36481
2021-11-12,22.61546
2021-11-13,3.29008
2021-11-14,2.62584
2021-11-15,34.83134
2021-11-16,24.81577
2021-11-17,23.24338
2021-11-18,23.12921
2021-11-19,23.10326
2021-11-20,3.46652
2021-11-21,2.99429
2021-11-22,27.06279
2021-11-23,25.69797
2021-11-24,22.95796
2021-11-25,20.20757
2021-11-26,19.12298
2021-11-27,2.97353
2021-11-28,2.58432
2021-11-29,21.13129
2021-11-30,22.41307
2021-12-01,24.92994
2021-12-02,24.31759
2021-12-03,22.03425
2021-12-04,2.43902
2021-12-05,2.09133
2021-12-06,22.58951
2021-12-07,20.52932
2021-12-08,20.30617
2021-12-09,21.22989
2021-12-10,18.89465
2021-12-11,2.31966
2021-12-12,1.88375
2021-12-13,20.51894
2021-12-14,19.24753
2021-12-15,18.10067
2021-12-16,18.13181
2021-12-17,21.58796
2021-12-18,3.00985
2021-12-19,2.61546
2021-12-20,22.45978
2021-12-21,23.8194
2021-12-22,24.83134
2021-12-23,24.86766
2021-12-24,20.38401
2021-12-25,2.57913
2021-12-26,2.25739
2021-12-27,20.86144
2021-12-28,34.03217
2021-12-29,26.39854
2021-12-30,22.84898
2021-12-31,6.03009
2022-01-01,1.93046
2022-01-02,2.01349
2022-01-03,21.82148
2022-01-04,19.20083
2022-01-05,17.68552
2022-01-06,18.24597
2022-01-07,18.39647
2022-01-08,2.23663
2022-01-09,1.91489
2022-01-10,17.16139
2022-01-11,17.44161
2022-01-12,18.87908
2022-01-13,21.17799
2022-01-14,18.95173
2022-01-15,2.09133
2022-01-16,1.74364
2022-01-17,15.37623
2022-01-18,14.84172
2022-01-19,15.31914
2022-01-20,14.81577
2022-01-21,13.83497
2022-01-22,1.98754
2022-01-23,1.92008
2022-01-24,16.37778
2022-01-25,18.11624
2022-01-26,19.32018
2022-01-27,18.77529
2022-01-28,18.88946
2022-01-29,2.3975
2022-01-30,1.37
2022-01-31,2.19512
2022-02-01,1.88375
2022-02-02,1.93565
2022-02-03,21.51011
2022-02-04,19.79242
2022-02-05,2.97872
2022-02-06,1.94603
2022-02-07,17.06798
2022-02-08,16.81888
2022-02-09,16.3207
2022-02-10,14.64971
2022-02-11,14.59263
2022-02-12,2.38194
2022-02-13,1.67099
2022-02-14,19.09185
2022-02-15,16.42449
2022-02-16,17.42605
2022-02-17,19.11779
2022-02-18,15.85365
2022-02-19,2.37156
2022-02-20,1.97197
2022-02-21,16.22729
2022-02-22,18.68188
2022-02-23,38.71302
2022-02-24,55.56824
2022-02-25,46.0249
2022-02-26,5.50077
2022-02-27,4.77426
2022-02-28,45.93149
2022-03-01,8.96211
2022-03-02,45.27763
2022-03-03,38.19408
2022-03-04,49.26829
2022-03-05,7.9865
2022-03-06,7.76855
2022-03-07,64.2605
2022-03-08,51.54125
2022-03-09,7.28074
2022-03-10,40.21795
2022-03-11,34.09963
2022-03-12,4.76388
2022-03-13,3.85573
2022-03-14,32.13284
2022-03-15,26.26881
2022-03-16,28.36014
2022-03-17,27.75817
2022-03-18,26.60612
2022-03-19,3.53399
2022-03-20,2.61546
2022-03-21,22.8905
2022-03-22,23.74156
2022-03-23,23.42501
2022-03-24,31.21432
2022-03-25,24.97664
2022-03-26,3.30046
2022-03-27,2.49091
2022-03-28,21.70212
2022-03-29,22.80747
2022-03-30,20.67462
2022-03-31,25.08562
2022-04-01,23.52361
2022-04-02,3.0358
2022-04-03,2.41307
2022-04-04,20.79398
2022-04-05,18.73897
2022-04-06,18.16813
2022-04-07,18.04359
2022-04-08,17.71146
2022-04-09,2.12247
2022-04-10,1.73326
2022-04-11,17.7893
2022-04-12,19.13336
2022-04-13,23.37311
2022-04-14,23.53399
2022-04-15,22.8386
2022-04-16,2.95796
2022-04-17,2.16917
2022-04-18,20.89776
2022-04-19,22.73482
2022-04-20,20.43072
2022-04-21,18.82719
2022-04-22,16.78256
2022-04-23,2.01868
2022-04-24,1.57758
2022-04-25,16.92786
2022-04-26,16.37778
2022-04-27,26.18578
2022-04-28,27.68033
2022-04-29,28.73897
2022-04-30,4.44732
2022-05-01,3.34198
2022-05-02,24.33316
2022-05-03,20.43072
2022-05-04,31.47898
2022-05-05,5.6824
2022-05-06,28.74935
2022-05-07,3.73118
2022-05-08,2.59989
2022-05-09,24.88323
2022-05-10,21.72288
2022-05-11,21.94603
2022-05-12,31.62947
2022-05-13,25.82771
2022-05-14,3.32641
2022-05-15,2.55838
2022-05-16,22.07576
2022-05-17,23.34717
2022-05-18,20.80954
2022-05-19,19.49662
2022-05-20,18.137
2022-05-21,2.08095
2022-05-22,1.75921
2022-05-23,17.65438
2022-05-24,18.75454
2022-05-25,18.96211
2022-05-26,24.86248
2022-05-27,21.44265
2022-05-28,2.40269
2022-05-29,2.09133
2022-05-30,19.02439
2022-05-31,20.76803
2022-06-01,3.73118
2022-06-02,18.44317
2022-06-03,17.20809
2022-06-04,2.4494
2022-06-05,1.80072
2022-06-06,2.85936
2022-06-07,18.04359
2022-06-08,27.23404
2022-06-09,25.20498
2022-06-10,27.29112
2022-06-11,3.81421
2022-06-12,3.79865
2022-06-13,26.64763
2022-06-14,24.0685
2022-06-15,21.33367
2022-06-16,20.94966
2022-06-17,19.85988
2022-06-18,2.66735
2022-06-19,2.11209
2022-06-20,22.45978
2022-06-21,19.42397
2022-06-22,18.00726
2022-06-23,18.44836
2022-06-24,19.69901
2022-06-25,2.5947
2022-06-26,1.79553
2022-06-27,20.192
2022-06-28,19.52257
2022-06-29,19.33575
2022-06-30,17.08354
2022-07-01,15.93668
2022-07-02,2.08095
2022-07-03,1.52049
2022-07-04,15.22055
2022-07-05,16.95381
2022-07-06,26.21172
2022-07-07,20.65386
2022-07-08,18.43279
2022-07-09,2.11728
2022-07-10,1.73845
2022-07-11,17.62324
2022-07-12,17.27036
2022-07-13,17.06279
2022-07-14,16.68396
2022-07-15,19.41878
2022-07-16,2.54281
2022-07-17,2.02387
2022-07-18,20.43591
2022-07-19,22.62065
2022-07-20,21.71769
2022-07-21,20.1453
2022-07-22,17.1043
2022-07-23,2.27296
2022-07-24,1.82148
2022-07-25,17.3482
2022-07-26,17.19771
2022-07-27,16.91748
2022-07-28,17.16658
2022-07-29,16.82407
2022-07-30,2.23144
2022-07-31,2.09652
2022-08-01,16.64244
2022-08-02,15.86922
2022-08-03,15.98858
2022-08-04,15.99377
2022-08-05,15.40217
2022-08-06,1.94603
2022-08-07,2.77114
2022-08-08,21.49455
2022-08-09,21.25064
2022-08-10,21.95121
2022-08-11,25.2413
2022-08-12,32.04981
2022-08-13,3.85054
2022-08-14,2.99948
2022-08-15,3.30565
2022-08-16,24.76388
2022-08-17,30.37882
2022-08-18,27.04722
2022-08-19,22.43902
2022-08-20,3.62221
2022-08-21,3.55993
2022-08-22,27.26517
2022-08-23,43.08251
2022-08-24,37.04203
2022-08-25,32.53243
2022-08-26,29.62117
2022-08-27,4.74312
2022-08-28,3.44577
2022-08-29,32.63622
2022-08-30,34.02179
2022-08-31,29.77166
2022-09-01,24.98702
2022-09-02,22.47016
2022-09-03,2.70887
2022-09-04,2.33004
2022-09-05,22.71925
2022-09-06,22.23144
2022-09-07,21.50492
2022-09-08,19.11779
2022-09-09,2.12247
2022-09-10,1.6139
2022-09-11,1.67618
2022-09-12,2.11209
2022-09-13,23.92838
2022-09-14,20.72132
2022-09-15,19.89102
2022-09-16,18.23559
2022-09-17,2.27296
2022-09-18,1.70731
2022-09-19,17.57135
2022-09-20,17.29112
2022-09-21,17.24961
2022-09-22,20.14011
2022-09-23,17.83082
2022-09-24,1.89413
2022-09-25,1.61909
2022-09-26,18.91022
2022-09-27,18.30825
2022-09-28,19.71458
2022-09-29,19.89621
2022-09-30,24.47846
2022-10-01,2.77633
2022-10-02,2.21587
2022-10-03,2.4494
2022-10-04,21.05864
2022-10-05,18.88946
2022-10-06,17.51946
2022-10-07,18.68707
2022-10-08,2.45459
2022-10-09,1.78515
2022-10-10,2.1536
2022-10-11,17.65957
2022-10-12,17.00051
2022-10-13,18.99844
2022-10-14,19.27867
2022-10-15,2.2522
2022-10-16,1.66061
2022-10-17,18.12662
2022-10-18,19.24753
2022-10-19,17.73741
2022-10-20,16.33627
2022-10-21,15.55786
2022-10-22,1.86818
2022-10-23,1.6139
2022-10-24,16.2221
2022-10-25,14.97145
2022-10-26,15.15827
2022-10-27,18.34457
2022-10-28,18.84795
2022-10-29,2.51686
2022-10-30,1.43227
2022-10-31,16.43487
2022-11-01,18.01764
2022-11-02,16.9071
2022-11-03,17.18214
2022-11-04,16.09756
2022-11-05,1.94084
2022-11-06,1.28697
2022-11-07,17.28074
2022-11-08,18.52101
2022-11-09,19.73533
2022-11-10,18.81681
2022-11-11,23.11883
2022-11-12,2.85417
2022-11-13,2.09133
2022-11-14,19.92215
2022-11-15,17.86715
2022-11-16,17.34302
2022-11-17,15.66683
2022-11-18,15.7343
2022-11-19,1.98754
2022-11-20,1.48417
2022-11-21,15.2413
2022-11-22,15.28801
2022-11-23,17.71665
2022-11-24,16.72029
2022-11-25,14.85729
2022-11-26,2.15879
2022-11-27,2.16398
2022-11-28,16.29475
2022-11-29,16.10275
2022-11-30,19.38764
2022-12-01,19.71458
2022-12-02,15.25168
2022-12-03,1.62947
2022-12-04,2.87493
2022-12-05,15.27244
2022-12-06,14.23456
2022-12-07,15.10638
2022-12-08,14.76388
2022-12-09,16.9071
2022-12-10,1.98235
2022-12-11,2.26258
2022-12-12,15.42293
2022-12-13,16.65801
2022-12-14,17.8879
2022-12-15,15.60456
2022-12-16,24.29683
2022-12-17,4.43175
2022-12-18,3.59107
2022-12-19,23.03061
2022-12-20,19.46549
2022-12-21,25.71873
2022-12-22,26.19615
2022-12-23,23.61702
2022-12-24,3.14478
2022-12-25,2.77633
2022-12-26,25.49039
2022-12-27,24.85729
2022-12-28,21.29216
2022-12-29,19.62117
2022-12-30,6.63207
2022-12-31,2.03943
2023-01-01,1.8111
2023-01-02,22.72963
2023-01-03,20.79398
2023-01-04,20.24909
2023-01-05,23.44058
2023-01-06,22.33004
2023-01-07,2.99429
2023-01-08,2.12765
2023-01-09,20.81473
2023-01-10,19.7509
2023-01-11,18.40166
2023-01-12,17.46756
2023-01-13,19.47067
2023-01-14,3.27451
2023-01-15,2.41826
2023-01-16,18.32381
2023-01-17,18.35495
2023-01-18,16.75142
2023-01-19,18.5262
2023-01-20,18.29268
2023-01-21,2.62584
2023-01-22,1.79553
2023-01-23,2.02906
2023-01-24,3.06694
2023-01-25,21.52568
2023-01-26,26.38297
2023-01-27,24.22937
2023-01-28,6.40892
2023-01-29,6.07161
2023-01-30,20.62272
2023-01-31,18.822
2023-02-01,19.17488
2023-02-02,19.88583
2023-02-03,18.90503
2023-02-04,2.91645
2023-02-05,2.548
2023-02-06,16.52828
2023-02-07,19.15931
2023-02-08,20.23352
2023-02-09,18.7701
2023-02-10,19.54333
2023-02-11,2.66216
2023-02-12,2.00311
2023-02-13,20.66943
2023-02-14,18.0851
2023-02-15,16.67877
2023-02-16,18.45874
2023-02-17,15.90555
2023-02-18,2.2055
2023-02-19,1.67618
2023-02-20,17.34302
2023-02-21,15.23611
2023-02-22,15.21017
2023-02-23,18.43279
2023-02-24,20.32174
2023-02-25,3.0358
2023-02-26,2.47016
2023-02-27,26.52828
2023-02-28,22.45459
2023-03-01,3.79865
2023-03-02,19.95848
2023-03-03,18.15775
2023-03-04,2.36118
2023-03-05,2.18993
2023-03-06,18.50544
2023-03-07,17.03684
2023-03-08,16.73585
2023-03-09,16.52309
2023-03-10,15.65646
2023-03-11,2.21587
2023-03-12,1.88894
2023-03-13,16.11312
2023-03-14,16.08718
2023-03-15,17.52983
2023-03-16,14.68085
2023-03-17,17.00051
2023-03-18,2.31966
2023-03-19,1.82148
2023-03-20,15.65646
2023-03-21,14.1619
2023-03-22,14.7535
2023-03-23,13.42501
2023-03-24,13.14997
2023-03-25,1.72288
2023-03-26,1.25064
2023-03-27,14.77944
2023-03-28,15.11676
2023-03-29,15.64608
2023-03-30,15.96263
2023-03-31,19.38245
2023-04-01,2.22625
2023-04-02,1.59314
2023-04-03,15.26725
2023-04-04,14.72236
2023-04-05,14.49403
2023-04-06,14.8988
2023-04-07,13.44058
2023-04-08,1.60871
2023-04-09,1.82148
2023-04-10,14.13596
2023-04-11,15.20498
2023-04-12,18.37571
2023-04-13,16.59055
2023-04-14,16.89154
2023-04-15,1.70212
2023-04-16,1.68137
2023-04-17,17.11468
2023-04-18,14.12039
2023-04-19,17.1043
2023-04-20,15.74468
2023-04-21,14.71717
2023-04-22,1.47379
2023-04-23,1.08458
2023-04-24,16.58017
2023-04-25,24.17747
2023-04-26,38.66113
2023-04-27,46.07161
2023-04-28,33.57031
2023-04-29,6.52828
2023-04-30,4.5096
2023-05-01,7.4987
2023-05-02,27.92942
2023-05-03,24.25531
2023-05-04,19.16969
2023-05-05,4.14115
2023-05-06,2.51167
2023-05-07,2.08614
2023-05-08,18.20446
2023-05-09,16.98495
2023-05-10,16.24805
2023-05-11,17.39491
2023-05-12,18.17851
2023-05-13,2.27815
2023-05-14,1.93565
2023-05-15,17.26517
2023-05-16,15.27763
2023-05-17,16.00415
2023-05-18,15.66165
2023-05-19,15.16346
2023-05-20,1.62947
2023-05-21,1.32848
2023-05-22,15.35028
2023-05-23,14.21899
2023-05-24,13.56512
2023-05-25,11.63466
2023-05-26,11.27659
2023-05-27,1.16242
2023-05-28,1.08458
