date,해외증시
2020-07-26,4.73526
2020-07-27,18.01264
2020-07-28,33.3009
2020-07-29,35.66447
2020-07-30,36.87261
2020-07-31,35.93205
2020-08-01,16.46801
2020-08-02,4.22443
2020-08-03,15.60042
2020-08-04,29.68053
2020-08-05,30.69001
2020-08-06,32.94818
2020-08-07,30.6292
2020-08-08,16.88559
2020-08-09,4.51228
2020-08-10,16.27341
2020-08-11,31.97518
2020-08-12,35.31987
2020-08-13,32.5306
2020-08-14,30.4792
2020-08-15,15.48285
2020-08-16,4.28119
2020-08-17,19.24916
2020-08-18,33.10224
2020-08-19,33.65361
2020-08-20,36.6699
2020-08-21,33.87659
2020-08-22,17.75318
2020-08-23,4.67039
2020-08-24,15.80718
2020-08-25,33.40225
2020-08-26,33.44279
2020-08-27,33.34144
2020-08-28,29.15349
2020-08-29,14.44903
2020-08-30,4.00956
2020-08-31,15.36933
2020-09-01,29.23862
2020-09-02,29.54674
2020-09-03,31.7441
2020-09-04,53.67307
2020-09-05,31.5495
2020-09-06,5.73258
2020-09-07,20.05594
2020-09-08,40.61055
2020-09-09,52.28654
2020-09-10,45.77961
2020-09-11,43.3836
2020-09-12,24.18714
2020-09-13,5.55015
2020-09-14,18.76672
2020-09-15,35.38879
2020-09-16,36.18746
2020-09-17,39.98621
2020-09-18,37.76048
2020-09-19,21.74653
2020-09-20,4.98662
2020-09-21,25.72772
2020-09-22,55.02716
2020-09-23,51.06624
2020-09-24,61.46112
2020-09-25,55.3596
2020-09-26,26.2953
2020-09-27,5.85421
2020-09-28,20.09243
2020-09-29,34.60228
2020-09-30,28.24535
2020-10-01,27.72237
2020-10-02,39.77945
2020-10-03,30.99813
2020-10-04,9.93675
2020-10-05,20.43703
2020-10-06,37.66318
2020-10-07,42.6052
2020-10-08,34.59417
2020-10-09,26.85072
2020-10-10,16.28962
2020-10-11,5.35555
2020-10-12,17.70453
2020-10-13,35.03608
2020-10-14,36.54828
2020-10-15,43.37144
2020-10-16,40.42811
2020-10-17,22.04654
2020-10-18,5.77718
2020-10-19,20.43298
2020-10-20,40.61866
2020-10-21,41.59166
2020-10-22,42.31735
2020-10-23,36.90505
2020-10-24,18.68158
2020-10-25,5.0677
2020-10-26,21.32895
2020-10-27,43.32279
2020-10-28,47.55939
2020-10-29,57.24884
2020-10-30,43.65928
2020-10-31,27.2156
2020-11-01,6.78261
2020-11-02,23.80199
2020-11-03,40.39974
2020-11-04,42.12276
2020-11-05,42.84845
2020-11-06,38.97672
2020-11-07,22.17222
2020-11-08,5.18527
2020-11-09,26.4453
2020-11-10,51.15949
2020-11-11,44.162
2020-11-12,41.07678
2020-11-13,35.63204
2020-11-14,20.07621
2020-11-15,5.36771
2020-11-16,18.77483
2020-11-17,37.25776
2020-11-18,36.72261
2020-11-19,37.86994
2020-11-20,32.80629
2020-11-21,18.77888
2020-11-22,5.18527
2020-11-23,16.57342
2020-11-24,31.78464
2020-11-25,32.98467
2020-11-26,33.96172
2020-11-27,30.77515
2020-11-28,15.00851
2020-11-29,4.3866
2020-11-30,15.21933
2020-12-01,30.63326
2020-12-02,29.6562
2020-12-03,30.99813
2020-12-04,27.75075
2020-12-05,16.32206
2020-12-06,4.15551
2020-12-07,14.40038
2020-12-08,30.11432
2020-12-09,31.04678
2020-12-10,34.74823
2020-12-11,31.27787
2020-12-12,17.43695
2020-12-13,4.57715
2020-12-14,14.95986
2020-12-15,29.87918
2020-12-16,29.45755
2020-12-17,30.38595
2020-12-18,27.15478
2020-12-19,16.65855
2020-12-20,4.65417
2020-12-21,22.95467
2020-12-22,44.42147
2020-12-23,38.95645
2020-12-24,30.92921
2020-12-25,16.15989
2020-12-26,5.10013
2020-12-27,3.77037
2020-12-28,13.54901
2020-12-29,26.61558
2020-12-30,27.10208
2020-12-31,17.24235
2021-01-01,9.00835
2021-01-02,3.72172
2021-01-03,3.00413
2021-01-04,14.71661
2021-01-05,38.80645
2021-01-06,36.29287
2021-01-07,38.54698
2021-01-08,34.6185
2021-01-09,20.20189
2021-01-10,5.34338
2021-01-11,21.68166
2021-01-12,41.65653
2021-01-13,39.00105
2021-01-14,35.72123
2021-01-15,35.46176
2021-01-16,21.64112
2021-01-17,5.20149
2021-01-18,20.80596
2021-01-19,41.35652
2021-01-20,34.62661
2021-01-21,34.5212
2021-01-22,33.59279
2021-01-23,18.72212
2021-01-24,4.9177
2021-01-25,17.32344
2021-01-26,39.50782
2021-01-27,41.26327
2021-01-28,57.99481
2021-01-29,55.53798
2021-01-30,34.97121
2021-01-31,7.46371
2021-02-01,23.9074
2021-02-02,43.18089
2021-02-03,42.37817
2021-02-04,42.71061
2021-02-05,37.57804
2021-02-06,21.28841
2021-02-07,5.70826
2021-02-08,17.7248
2021-02-09,35.2023
2021-02-10,31.91843
2021-02-11,23.32765
2021-02-12,20.89515
2021-02-13,16.95451
2021-02-14,6.7745
2021-02-15,15.43825
2021-02-16,31.6995
2021-02-17,34.0347
2021-02-18,39.28889
2021-02-19,38.83077
2021-02-20,21.17084
2021-02-21,5.82177
2021-02-22,19.20862
2021-02-23,44.92013
2021-02-24,53.91632
2021-02-25,48.27698
2021-02-26,57.67047
2021-02-27,35.01175
2021-02-28,7.39884
2021-03-01,29.38457
2021-03-02,48.01345
2021-03-03,52.47303
2021-03-04,56.84342
2021-03-05,59.43809
2021-03-06,35.27527
2021-03-07,7.7921
2021-03-08,27.77102
2021-03-09,58.2786
2021-03-10,58.23806
2021-03-11,53.42576
2021-03-12,47.70939
2021-03-13,29.28727
2021-03-14,7.99075
2021-03-15,23.89929
2021-03-16,44.12551
2021-03-17,45.49177
2021-03-18,48.50806
2021-03-19,48.26887
2021-03-20,26.41693
2021-03-21,7.60561
2021-03-22,21.28435
2021-03-23,42.51601
2021-03-24,44.89175
2021-03-25,46.25395
2021-03-26,40.42811
2021-03-27,22.87359
2021-03-28,6.73396
2021-03-29,22.02221
2021-03-30,40.7565
2021-03-31,40.6065
2021-04-01,38.46185
2021-04-02,37.16857
2021-04-03,18.91267
2021-04-04,5.87042
2021-04-05,17.98426
2021-04-06,35.30771
2021-04-07,35.4496
2021-04-08,34.30633
2021-04-09,30.60488
2021-04-10,16.05043
2021-04-11,4.9177
2021-04-12,16.1153
2021-04-13,31.67923
2021-04-14,32.30762
2021-04-15,32.3806
2021-04-16,29.43322
2021-04-17,16.10719
2021-04-18,4.75147
2021-04-19,15.46258
2021-04-20,32.56709
2021-04-21,38.05643
2021-04-22,34.7685
2021-04-23,33.96578
2021-04-24,17.23019
2021-04-25,4.86094
2021-04-26,15.15446
2021-04-27,30.90083
2021-04-28,34.04281
2021-04-29,33.52793
2021-04-30,30.73056
2021-05-01,15.8761
2021-05-02,4.17984
2021-05-03,14.50579
2021-05-04,26.57098
2021-05-05,28.87375
2021-05-06,31.43598
2021-05-07,28.91834
2021-05-08,16.40314
2021-05-09,4.35822
2021-05-10,16.16395
2021-05-11,41.69301
2021-05-12,48.9378
2021-05-13,57.82048
2021-05-14,44.48633
2021-05-15,22.96278
2021-05-16,6.53531
2021-05-17,20.86272
2021-05-18,35.60771
2021-05-19,35.61177
2021-05-20,43.2417
2021-05-21,35.63204
2021-05-22,19.90999
2021-05-23,6.25962
2021-05-24,18.51131
2021-05-25,35.76583
2021-05-26,38.31995
2021-05-27,35.88745
2021-05-28,33.29684
2021-05-29,19.31808
2021-05-30,5.79745
2021-05-31,16.17611
2021-06-01,29.92783
2021-06-02,33.78739
2021-06-03,36.09016
2021-06-04,34.62255
2021-06-05,20.01135
2021-06-06,6.08529
2021-06-07,17.24641
2021-06-08,33.9901
2021-06-09,34.49687
2021-06-10,33.08197
2021-06-11,30.07378
2021-06-12,17.12073
2021-06-13,5.44068
2021-06-14,14.82607
2021-06-15,30.62515
2021-06-16,32.88737
2021-06-17,33.98605
2021-06-18,32.01167
2021-06-19,21.82356
2021-06-20,5.52177
2021-06-21,19.55728
2021-06-22,36.98613
2021-06-23,35.19014
2021-06-24,34.47255
2021-06-25,30.95353
2021-06-26,17.68831
2021-06-27,5.78123
2021-06-28,16.81261
2021-06-29,31.18868
2021-06-30,31.77653
2021-07-01,30.78326
2021-07-02,28.18049
2021-07-03,16.98694
2021-07-04,4.84877
2021-07-05,14.74499
2021-07-06,25.73583
2021-07-07,32.58736
2021-07-08,38.57131
2021-07-09,38.68888
2021-07-10,20.42082
2021-07-11,5.59879
2021-07-12,17.50587
2021-07-13,32.30762
2021-07-14,34.09957
2021-07-15,34.53741
2021-07-16,32.79818
2021-07-17,19.95459
2021-07-18,5.57447
2021-07-19,25.74393
2021-07-20,49.33917
2021-07-21,41.84707
2021-07-22,37.6348
2021-07-23,32.41709
2021-07-24,18.47887
2021-07-25,5.6069
2021-07-26,19.46403
2021-07-27,36.59693
2021-07-28,40.15243
2021-07-29,36.63747
2021-07-30,33.28468
2021-07-31,17.70453
2021-08-01,5.87448
2021-08-02,17.7775
2021-08-03,32.58331
2021-08-04,33.49549
2021-08-05,34.14011
2021-08-06,30.69407
2021-08-07,16.37071
2021-08-08,5.54609
2021-08-09,17.70047
2021-08-10,31.46841
2021-08-11,34.12794
2021-08-12,36.02124
2021-08-13,34.73201
2021-08-14,19.13565
2021-08-15,5.44474
2021-08-16,21.75058
2021-08-17,38.81456
2021-08-18,41.90383
2021-08-19,49.5216
2021-08-20,48.89726
2021-08-21,25.57366
2021-08-22,6.9691
2021-08-23,22.58979
2021-08-24,41.66463
2021-08-25,42.39844
2021-08-26,41.02408
2021-08-27,39.47944
2021-08-28,22.76007
2021-08-29,5.77718
2021-08-30,19.59782
2021-08-31,38.23887
2021-09-01,39.30106
2021-09-02,37.14019
2021-09-03,33.66577
2021-09-04,18.69374
2021-09-05,6.35692
2021-09-06,18.34103
2021-09-07,30.8684
2021-09-08,37.11992
2021-09-09,38.65645
2021-09-10,35.66447
2021-09-11,20.66407
2021-09-12,6.32449
2021-09-13,20.33973
2021-09-14,34.40363
2021-09-15,35.77393
2021-09-16,34.7158
2021-09-17,29.9481
2021-09-18,17.39236
2021-09-19,5.79339
2021-09-20,21.61274
2021-09-21,50.69731
2021-09-22,56.25152
2021-09-23,47.5229
2021-09-24,40.09973
2021-09-25,21.62085
2021-09-26,7.28938
2021-09-27,22.86548
2021-09-28,43.94713
2021-09-29,58.01102
2021-09-30,49.40403
2021-10-01,47.65669
2021-10-02,26.50612
2021-10-03,7.49209
2021-10-04,38.20643
2021-10-05,61.96789
2021-10-06,66.5572
2021-10-07,59.91648
2021-10-08,46.79721
2021-10-09,24.67769
2021-10-10,7.56101
2021-10-11,30.81569
2021-10-12,51.41084
2021-10-13,51.46355
2021-10-14,46.79315
2021-10-15,41.33625
2021-10-16,23.36819
2021-10-17,8.05967
2021-10-18,23.79794
2021-10-19,40.57001
2021-10-20,39.89702
2021-10-21,38.37265
2021-10-22,35.82664
2021-10-23,19.65053
2021-10-24,6.97721
2021-10-25,20.52623
2021-10-26,35.23879
2021-10-27,38.39292
2021-10-28,37.67939
2021-10-29,35.28338
2021-10-30,19.237
2021-10-31,6.79072
2021-11-01,19.33025
2021-11-02,34.38336
2021-11-03,37.5902
2021-11-04,37.7848
2021-11-05,34.09551
2021-11-06,17.33154
2021-11-07,5.87042
2021-11-08,19.78026
2021-11-09,33.94145
2021-11-10,38.05237
2021-11-11,39.50782
2021-11-12,33.9374
2021-11-13,18.97753
2021-11-14,5.94745
2021-11-15,16.99099
2021-11-16,34.44822
2021-11-17,33.49549
2021-11-18,33.72253
2021-11-19,31.12381
2021-11-20,18.97348
2021-11-21,5.93529
2021-11-22,15.56393
2021-11-23,35.68069
2021-11-24,35.94826
2021-11-25,34.40363
2021-11-26,34.65904
2021-11-27,30.66569
2021-11-28,8.61509
2021-11-29,25.81691
2021-11-30,48.92159
2021-12-01,49.96756
2021-12-02,46.97964
2021-12-03,40.41595
2021-12-04,31.37111
2021-12-05,8.13265
2021-12-06,22.41141
2021-12-07,41.29571
2021-12-08,41.38084
2021-12-09,39.14294
2021-12-10,38.20643
2021-12-11,24.1547
2021-12-12,6.92045
2021-12-13,18.14643
2021-12-14,39.90918
2021-12-15,41.96464
2021-12-16,43.7728
2021-12-17,41.46193
2021-12-18,26.87505
2021-12-19,7.33398
2021-12-20,23.63171
2021-12-21,45.83637
2021-12-22,40.08351
2021-12-23,36.70234
2021-12-24,33.23603
2021-12-25,15.22338
2021-12-26,5.68799
2021-12-27,15.60447
2021-12-28,31.29814
2021-12-29,32.58736
2021-12-30,29.4616
2021-12-31,19.01402
2022-01-01,9.29214
2022-01-02,4.38255
2022-01-03,14.36795
2022-01-04,30.84002
2022-01-05,36.09827
2022-01-06,46.30665
2022-01-07,42.38628
2022-01-08,25.47231
2022-01-09,6.83937
2022-01-10,21.49112
2022-01-11,46.67963
2022-01-12,40.80921
2022-01-13,40.18081
2022-01-14,40.64299
2022-01-15,24.89661
2022-01-16,6.58396
2022-01-17,18.66131
2022-01-18,36.69828
2022-01-19,46.44855
2022-01-20,45.75123
2022-01-21,45.08635
2022-01-22,36.71045
2022-01-23,7.85696
2022-01-24,30.90894
2022-01-25,75.61015
2022-01-26,69.60188
2022-01-27,72.79656
2022-01-28,62.69764
2022-01-29,35.55501
2022-01-30,8.37184
2022-01-31,15.35311
2022-02-01,34.07929
2022-02-02,44.38092
2022-02-03,51.50814
2022-02-04,52.33114
2022-02-05,34.35498
2022-02-06,9.0124
2022-02-07,21.88032
2022-02-08,45.20392
2022-02-09,44.82283
2022-02-10,45.71069
2022-02-11,45.81204
2022-02-12,32.06032
2022-02-13,7.97453
2022-02-14,28.63861
2022-02-15,60.37865
2022-02-16,55.33122
2022-02-17,59.3489
2022-02-18,55.28257
2022-02-19,36.73477
2022-02-20,8.6232
2022-02-21,26.74531
2022-02-22,55.53798
2022-02-23,60.46379
2022-02-24,77.65345
2022-02-25,74.68174
2022-02-26,40.7038
2022-02-27,9.82729
2022-02-28,26.42909
2022-03-01,50.53514
2022-03-02,53.92443
2022-03-03,51.69058
2022-03-04,53.04467
2022-03-05,32.64817
2022-03-06,8.50968
2022-03-07,29.84675
2022-03-08,58.13265
2022-03-09,51.81626
2022-03-10,55.32311
2022-03-11,51.35814
2022-03-12,34.52931
2022-03-13,9.60025
2022-03-14,28.73591
2022-03-15,59.34079
2022-03-16,59.85972
2022-03-17,62.86386
2022-03-18,55.51366
2022-03-19,33.26035
2022-03-20,9.24754
2022-03-21,27.9494
2022-03-22,49.97567
2022-03-23,48.49995
2022-03-24,51.18786
2022-03-25,46.18503
2022-03-26,27.81561
2022-03-27,8.28265
2022-03-28,24.34525
2022-03-29,47.5675
2022-03-30,47.49858
2022-03-31,44.99716
2022-04-01,42.82007
2022-04-02,24.69796
2022-04-03,7.39884
2022-04-04,22.006
2022-04-05,42.44709
2022-04-06,47.72966
2022-04-07,51.53247
2022-04-08,46.21746
2022-04-09,24.74256
2022-04-10,7.38263
2022-04-11,22.95872
2022-04-12,49.1243
2022-04-13,51.55679
2022-04-14,45.94989
2022-04-15,40.7038
2022-04-16,16.86937
2022-04-17,6.76234
2022-04-18,21.97762
2022-04-19,42.96197
2022-04-20,42.58088
2022-04-21,43.7201
2022-04-22,41.91194
2022-04-23,29.53052
2022-04-24,7.33803
2022-04-25,29.0197
2022-04-26,53.62442
2022-04-27,62.09762
2022-04-28,55.27446
2022-04-29,48.22833
2022-04-30,35.0077
2022-05-01,8.51779
2022-05-02,25.44798
2022-05-03,50.06892
2022-05-04,44.63228
2022-05-05,48.34184
2022-05-06,60.30973
2022-05-07,33.90091
2022-05-08,9.18673
2022-05-09,31.08732
2022-05-10,63.53685
2022-05-11,63.52063
2022-05-12,67.24235
2022-05-13,58.32725
2022-05-14,33.08602
2022-05-15,9.0651
2022-05-16,27.73858
2022-05-17,50.7865
2022-05-18,49.8135
2022-05-19,64.70445
2022-05-20,53.12576
2022-05-21,33.43468
2022-05-22,9.14213
2022-05-23,25.69934
2022-05-24,50.58379
2022-05-25,50.11757
2022-05-26,46.86613
2022-05-27,42.59709
2022-05-28,26.18584
2022-05-29,7.62182
2022-05-30,23.27089
2022-05-31,38.31995
2022-06-01,40.77272
2022-06-02,44.97689
2022-06-03,39.05781
2022-06-04,25.04256
2022-06-05,7.7921
2022-06-06,23.82631
2022-06-07,43.88632
2022-06-08,46.97964
2022-06-09,46.09584
2022-06-10,47.35668
2022-06-11,31.75626
2022-06-12,8.30292
2022-06-13,38.72537
2022-06-14,71.80329
2022-06-15,68.52347
2022-06-16,73.3236
2022-06-17,63.26522
2022-06-18,36.4226
2022-06-19,9.9327
2022-06-20,32.04816
2022-06-21,48.33373
2022-06-22,59.79891
2022-06-23,61.15705
2022-06-24,49.38376
2022-06-25,30.49947
2022-06-26,8.5705
2022-06-27,28.26968
2022-06-28,53.66496
2022-06-29,57.04208
2022-06-30,57.62182
2022-07-01,54.82445
2022-07-02,30.75083
2022-07-03,8.42049
2022-07-04,26.03989
2022-07-05,46.31476
2022-07-06,58.77321
2022-07-07,53.90415
2022-07-08,47.82696
2022-07-09,28.96699
2022-07-10,8.44482
2022-07-11,26.80207
2022-07-12,51.08246
2022-07-13,56.68531
2022-07-14,54.75958
2022-07-15,48.3986
2022-07-16,26.52233
2022-07-17,7.33398
2022-07-18,26.43314
2022-07-19,51.65409
2022-07-20,52.74466
2022-07-21,53.47441
2022-07-22,47.23506
2022-07-23,27.2237
2022-07-24,7.54885
2022-07-25,24.85607
2022-07-26,45.18365
2022-07-27,46.97964
2022-07-28,50.46622
2022-07-29,44.1174
2022-07-30,26.4899
2022-07-31,7.32181
2022-08-01,23.63171
2022-08-02,46.86207
2022-08-03,46.58234
2022-08-04,45.46744
2022-08-05,41.70518
2022-08-06,25.13986
2022-08-07,7.02586
2022-08-08,22.93034
2022-08-09,43.75658
2022-08-10,47.32425
2022-08-11,48.65807
2022-08-12,42.1633
2022-08-13,24.92094
2022-08-14,6.64072
2022-08-15,22.79656
2022-08-16,40.79299
2022-08-17,46.83775
2022-08-18,46.16881
2022-08-19,43.01062
2022-08-20,24.09794
2022-08-21,6.94478
2022-08-22,25.85745
2022-08-23,48.67023
2022-08-24,47.231
2022-08-25,45.32554
2022-08-26,42.38222
2022-08-27,33.9374
2022-08-28,7.27316
2022-08-29,30.05756
2022-08-30,54.39471
2022-08-31,52.78521
2022-09-01,53.17846
2022-09-02,49.50944
2022-09-03,29.78188
2022-09-04,7.55696
2022-09-05,23.27089
2022-09-06,38.6078
2022-09-07,49.39998
2022-09-08,43.80929
2022-09-09,31.19273
2022-09-10,21.25192
2022-09-11,8.74483
2022-09-12,23.05197
2022-09-13,53.97713
2022-09-14,66.88964
2022-09-15,55.64744
2022-09-16,50.02432
2022-09-17,29.38863
2022-09-18,8.33536
2022-09-19,27.82777
2022-09-20,48.64996
2022-09-21,51.37841
2022-09-22,57.78804
2022-09-23,50.5919
2022-09-24,30.84002
2022-09-25,7.18397
2022-09-26,33.58063
2022-09-27,57.30154
2022-09-28,63.82064
2022-09-29,62.276
2022-09-30,54.80012
2022-10-01,31.6995
2022-10-02,7.11911
2022-10-03,29.93189
2022-10-04,52.7325
2022-10-05,56.69342
2022-10-06,53.57171
2022-10-07,47.05262
2022-10-08,30.65758
2022-10-09,7.82453
2022-10-10,32.81034
2022-10-11,54.71904
2022-10-12,55.97178
2022-10-13,60.34622
2022-10-14,57.02181
2022-10-15,37.39965
2022-10-16,9.49485
2022-10-17,33.4063
2022-10-18,57.89751
2022-10-19,58.76104
2022-10-20,52.83791
2022-10-21,47.92426
2022-10-22,29.90756
2022-10-23,7.7475
2022-10-24,29.26295
2022-10-25,50.40136
2022-10-26,49.03916
2022-10-27,50.81488
2022-10-28,44.77418
2022-10-29,27.76696
2022-10-30,7.00154
2022-10-31,25.09121
2022-11-01,48.09859
2022-11-02,48.56077
2022-11-03,55.08797
2022-11-04,46.52963
2022-11-05,27.95345
2022-11-06,7.82048
2022-11-07,27.47506
2022-11-08,47.99724
2022-11-09,50.55542
2022-11-10,54.34606
2022-11-11,60.90975
2022-11-12,37.32263
2022-11-13,9.55971
2022-11-14,27.53993
2022-11-15,55.17716
2022-11-16,52.42844
2022-11-17,51.47976
2022-11-18,45.7188
2022-11-19,28.45617
2022-11-20,7.91778
2022-11-21,23.00332
2022-11-22,45.74312
2022-11-23,42.28492
2022-11-24,43.94307
2022-11-25,32.62385
2022-11-26,20.70055
2022-11-27,7.2083
2022-11-28,19.97081
2022-11-29,40.64299
2022-11-30,39.18754
2022-12-01,44.40525
2022-12-02,40.6592
2022-12-03,24.67769
2022-12-04,7.49614
2022-12-05,18.32076
2022-12-06,41.64031
2022-12-07,40.40379
2022-12-08,41.60788
2022-12-09,37.90642
2022-12-10,26.28314
2022-12-11,7.13127
2022-12-12,19.89783
2022-12-13,43.52955
2022-12-14,46.65126
2022-12-15,47.0364
2022-12-16,42.92953
2022-12-17,27.42236
2022-12-18,6.36503
2022-12-19,18.14643
2022-12-20,41.82275
2022-12-21,44.03227
2022-12-22,41.43355
2022-12-23,45.6215
2022-12-24,27.58452
2022-12-25,6.87586
2022-12-26,16.5045
2022-12-27,31.01029
2022-12-28,41.59977
2022-12-29,39.27268
2022-12-30,29.37646
2022-12-31,17.20181
2023-01-01,5.86637
2023-01-02,18.6978
2023-01-03,33.75496
2023-01-04,44.83904
2023-01-05,43.59036
2023-01-06,40.07135
2023-01-07,27.2683
2023-01-08,7.15965
2023-01-09,21.11408
2023-01-10,43.93091
2023-01-11,43.42414
2023-01-12,44.66877
2023-01-13,43.38765
2023-01-14,27.53993
2023-01-15,6.98532
2023-01-16,18.26806
2023-01-17,34.34687
2023-01-18,39.6862
2023-01-19,40.93489
2023-01-20,35.63204
2023-01-21,23.93578
2023-01-22,6.53936
2023-01-23,12.72196
2023-01-24,33.75902
2023-01-25,38.36049
2023-01-26,43.61063
2023-01-27,40.48082
2023-01-28,30.17513
2023-01-29,7.85291
2023-01-30,20.31946
2023-01-31,39.18754
2023-02-01,41.6322
2023-02-02,47.44993
2023-02-03,43.86605
2023-02-04,29.89945
2023-02-05,8.07994
2023-02-06,20.26676
2023-02-07,41.13354
2023-02-08,43.67955
2023-02-09,41.42949
2023-02-10,41.45382
2023-02-11,26.7372
2023-02-12,7.64209
2023-02-13,18.76266
2023-02-14,42.05789
2023-02-15,46.41611
2023-02-16,42.30114
2023-02-17,42.33357
2023-02-18,29.78188
2023-02-19,7.24884
2023-02-20,17.50587
2023-02-21,33.88469
2023-02-22,45.66609
2023-02-23,47.07694
2023-02-24,40.49298
2023-02-25,26.99667
2023-02-26,6.66909
2023-02-27,17.44912
2023-02-28,36.228
2023-03-01,34.65499
2023-03-02,38.15778
2023-03-03,36.13476
2023-03-04,25.16419
2023-03-05,6.90829
2023-03-06,18.02075
2023-03-07,38.74969
2023-03-08,42.10248
2023-03-09,42.27681
2023-03-10,41.12138
2023-03-11,30.38595
2023-03-12,8.07183
2023-03-13,25.30203
2023-03-14,51.12705
2023-03-15,53.27576
2023-03-16,53.72983
2023-03-17,48.50401
2023-03-18,32.42114
2023-03-19,8.25427
2023-03-20,25.30203
2023-03-21,47.48236
2023-03-22,45.72691
2023-03-23,55.27852
2023-03-24,47.30803
2023-03-25,29.78594
2023-03-26,8.14886
2023-03-27,23.34792
2023-03-28,44.85932
2023-03-29,44.00389
2023-03-30,43.50522
2023-03-31,37.67939
2023-04-01,24.08578
2023-04-02,7.111
2023-04-03,21.06948
2023-04-04,43.34711
2023-04-05,42.88494
2023-04-06,44.53093
2023-04-07,37.6429
2023-04-08,16.168
2023-04-09,6.63261
2023-04-10,19.07889
2023-04-11,38.96456
2023-04-12,40.73218
2023-04-13,41.01597
2023-04-14,36.57666
2023-04-15,22.50871
2023-04-16,6.96099
2023-04-17,19.59377
2023-04-18,39.75512
2023-04-19,39.25241
2023-04-20,41.17813
2023-04-21,38.43347
2023-04-22,22.87764
2023-04-23,6.32044
2023-04-24,18.40995
2023-04-25,39.68215
2023-04-26,43.06332
2023-04-27,44.11335
2023-04-28,34.10362
2023-04-29,21.21543
2023-04-30,5.29879
2023-05-01,15.91259
2023-05-02,33.15495
2023-05-03,39.64566
2023-05-04,37.80102
2023-05-05,28.12778
2023-05-06,22.306
2023-05-07,6.51909
2023-05-08,19.18835
2023-05-09,37.56588
2023-05-10,37.90642
2023-05-11,38.43752
2023-05-12,33.3536
2023-05-13,21.15057
2023-05-14,5.67582
2023-05-15,18.17886
2023-05-16,35.25095
2023-05-17,35.43744
2023-05-18,35.82258
2023-05-19,35.68474
2023-05-20,22.71547
2023-05-21,6.38125
2023-05-22,18.36941
2023-05-23,35.69285
2023-05-24,38.21049
2023-05-25,39.91729
2023-05-26,37.01045
2023-05-27,24.21551
2023-05-28,5.89069
2023-05-29,18.66131
