date,실시간국제유가
2021-06-18,10.75738
2021-06-19,5.64826
2021-06-20,2.20795
2021-06-21,9.6534
2021-06-22,11.70731
2021-06-23,12.78562
2021-06-24,12.96534
2021-06-25,11.65596
2021-06-26,5.23748
2021-06-27,2.41335
2021-06-28,9.5507
2021-06-29,11.93838
2021-06-30,11.37355
2021-07-01,10.1412
2021-07-02,10.2439
2021-07-03,4.85237
2021-07-04,2.59306
2021-07-05,8.54942
2021-07-06,12.5032
2021-07-07,13.68421
2021-07-08,13.40179
2021-07-09,10.32092
2021-07-10,5.05776
2021-07-11,2.33632
2021-07-12,8.62644
2021-07-13,9.11424
2021-07-14,9.0629
2021-07-15,11.01412
2021-07-16,12.04107
2021-07-17,5.98202
2021-07-18,2.61874
2021-07-19,12.52888
2021-07-20,16.91912
2021-07-21,11.52759
2021-07-22,13.96662
2021-07-23,9.83311
2021-07-24,5.03209
2021-07-25,2.13093
2021-07-26,7.70218
2021-07-27,8.52374
2021-07-28,9.47368
2021-07-29,8.75481
2021-07-30,7.83055
2021-07-31,4.21052
2021-08-01,1.61745
2021-08-02,5.64826
2021-08-03,9.39666
2021-08-04,9.57637
2021-08-05,9.88446
2021-08-06,7.49679
2021-08-07,3.33761
2021-08-08,1.7715
2021-08-09,8.98587
2021-08-10,9.88446
2021-08-11,11.63029
2021-08-12,9.29396
2021-08-13,8.06161
2021-08-14,4.08215
2021-08-15,1.64313
2021-08-16,6.98331
2021-08-17,8.29268
2021-08-18,8.44672
2021-08-19,10.1412
2021-08-20,9.29396
2021-08-21,4.90372
2021-08-22,2.00256
2021-08-23,7.62516
2021-08-24,10.06418
2021-08-25,9.80744
2021-08-26,9.34531
2021-08-27,8.72913
2021-08-28,3.87676
2021-08-29,1.54043
2021-08-30,6.5982
2021-08-31,7.93324
2021-09-01,7.83055
2021-09-02,7.59948
2021-09-03,7.6765
2021-09-04,4.26187
2021-09-05,1.79717
2021-09-06,5.80231
2021-09-07,6.88061
2021-09-08,7.70218
2021-09-09,7.24005
2021-09-10,6.26444
2021-09-11,3.4403
2021-09-12,1.41206
2021-09-13,5.59691
2021-09-14,7.29139
2021-09-15,7.88189
2021-09-16,8.31835
2021-09-17,6.41848
2021-09-18,3.59435
2021-09-19,1.48908
2021-09-20,4.28754
2021-09-21,6.26444
2021-09-22,6.95763
2021-09-23,7.65083
2021-09-24,8.267
2021-09-25,3.543
2021-09-26,1.48908
2021-09-27,7.26572
2021-09-28,11.52759
2021-09-29,12.99101
2021-09-30,10.08985
2021-10-01,8.31835
2021-10-02,4.0308
2021-10-03,1.69448
2021-10-04,6.44415
2021-10-05,10.19255
2021-10-06,10.8344
2021-10-07,10.32092
2021-10-08,12.55455
2021-10-09,5.36585
2021-10-10,2.61874
2021-10-11,10.62901
2021-10-12,13.0937
2021-10-13,14.17201
2021-10-14,11.19383
2021-10-15,12.83697
2021-10-16,6.4955
2021-10-17,3.82541
2021-10-18,13.60718
2021-10-19,15.60975
2021-10-20,13.7869
2021-10-21,11.9127
2021-10-22,11.65596
2021-10-23,5.23748
2021-10-24,2.79845
2021-10-25,12.29781
2021-10-26,12.5032
2021-10-27,10.86007
2021-10-28,12.27214
2021-10-29,8.42105
2021-10-30,4.74967
2021-10-31,2.56739
2021-11-01,8.267
2021-11-02,10.34659
2021-11-03,8.78048
2021-11-04,12.42618
2021-11-05,10.80872
2021-11-06,5.21181
2021-11-07,2.02824
2021-11-08,7.34274
2021-11-09,8.78048
2021-11-10,9.96148
2021-11-11,10.01283
2021-11-12,8.83183
2021-11-13,4.2362
2021-11-14,2.33632
2021-11-15,6.93196
2021-11-16,8.88318
2021-11-17,8.80616
2021-11-18,9.16559
2021-11-19,8.9602
2021-11-20,5.03209
2021-11-21,2.54172
2021-11-22,8.03594
2021-11-23,9.0629
2021-11-24,9.26829
2021-11-25,8.72913
2021-11-26,10.21822
2021-11-27,9.01155
2021-11-28,3.79974
2021-11-29,12.86264
2021-11-30,13.76123
2021-12-01,11.55327
2021-12-02,12.63157
2021-12-03,10.11553
2021-12-04,4.41591
2021-12-05,2.54172
2021-12-06,7.54813
2021-12-07,9.44801
2021-12-08,9.91014
2021-12-09,10.03851
2021-12-10,8.49807
2021-12-11,4.00513
2021-12-12,1.84852
2021-12-13,7.85622
2021-12-14,8.83183
2021-12-15,8.65211
2021-12-16,7.41976
2021-12-17,7.88189
2021-12-18,3.97946
2021-12-19,1.56611
2021-12-20,7.72785
2021-12-21,9.98716
2021-12-22,8.08729
2021-12-23,7.59948
2021-12-24,7.03465
2021-12-25,3.15789
2021-12-26,1.46341
2021-12-27,6.16174
2021-12-28,7.41976
2021-12-29,6.62387
2021-12-30,7.52246
2021-12-31,6.08472
2022-01-01,3.62002
2022-01-02,1.41206
2022-01-03,5.75096
2022-01-04,7.16302
2022-01-05,7.6765
2022-01-06,7.83055
2022-01-07,9.13992
2022-01-08,5.72528
2022-01-09,2.33632
2022-01-10,9.60205
2022-01-11,11.11681
2022-01-12,9.11424
2022-01-13,7.98459
2022-01-14,7.52246
2022-01-15,5.00641
2022-01-16,2.15661
2022-01-17,7.16302
2022-01-18,11.73299
2022-01-19,18.89602
2022-01-20,25.18613
2022-01-21,19.82028
2022-01-22,8.8575
2022-01-23,3.36328
2022-01-24,21.30937
2022-01-25,22.10526
2022-01-26,24.49293
2022-01-27,22.79845
2022-01-28,14.89088
2022-01-29,6.80359
2022-01-30,4.26187
2022-01-31,6.64955
2022-02-01,8.80616
2022-02-02,11.57894
2022-02-03,17.20154
2022-02-04,16.76508
2022-02-05,11.39922
2022-02-06,5.87933
2022-02-07,19.05006
2022-02-08,22.05391
2022-02-09,22.61874
2022-02-10,21.74582
2022-02-11,20.77021
2022-02-12,13.60718
2022-02-13,8.54942
2022-02-14,31.96405
2022-02-15,40.43645
2022-02-16,34.94223
2022-02-17,38.87034
2022-02-18,30.91142
2022-02-19,16.7394
2022-02-20,8.67779
2022-02-21,27.95892
2022-02-22,39.38382
2022-02-23,35.40436
2022-02-24,55.01925
2022-02-25,60.84724
2022-02-26,22.72143
2022-02-27,14.73684
2022-02-28,47.21437
2022-03-01,39.64056
2022-03-02,72.40051
2022-03-03,62.10526
2022-03-04,55.17329
2022-03-05,28.62644
2022-03-06,15.76379
2022-03-07,70.8344
2022-03-08,76.37997
2022-03-09,59.74326
2022-03-10,100.0
2022-03-11,80.30808
2022-03-12,35.25032
2022-03-13,20.66752
2022-03-14,72.40051
2022-03-15,77.02182
2022-03-16,83.97946
2022-03-17,70.39794
2022-03-18,65.54557
2022-03-19,26.16174
2022-03-20,16.1489
2022-03-21,58.15147
2022-03-22,76.89345
2022-03-23,83.62002
2022-03-24,88.54942
2022-03-25,64.724
2022-03-26,27.83055
2022-03-27,13.65853
2022-03-28,52.96534
2022-03-29,76.89345
2022-03-30,79.71758
2022-03-31,67.31707
2022-04-01,65.80231
2022-04-02,24.26187
2022-04-03,12.1181
2022-04-04,54.4801
2022-04-05,54.65982
2022-04-06,49.0629
2022-04-07,49.16559
2022-04-08,41.46341
2022-04-09,16.07188
2022-04-10,7.98459
2022-04-11,34.58279
2022-04-12,47.36842
2022-04-13,51.24518
2022-04-14,50.44929
2022-04-15,35.22464
2022-04-16,12.0154
2022-04-17,8.8575
2022-04-18,43.28626
2022-04-19,48.57509
2022-04-20,46.90629
2022-04-21,38.63928
2022-04-22,36.55969
2022-04-23,14.81386
2022-04-24,6.85494
2022-04-25,42.2593
2022-04-26,43.49165
2022-04-27,45.80231
2022-04-28,41.72015
2022-04-29,35.01925
2022-04-30,15.09627
2022-05-01,8.93453
2022-05-02,36.12323
2022-05-03,38.84467
2022-05-04,35.94351
2022-05-05,33.65853
2022-05-06,45.03209
2022-05-07,16.8421
2022-05-08,8.39537
2022-05-09,43.31193
2022-05-10,50.01283
2022-05-11,48.4724
2022-05-12,46.98331
2022-05-13,39.02439
2022-05-14,18.51091
2022-05-15,8.31835
2022-05-16,39.58921
2022-05-17,48.44672
2022-05-18,44.51861
2022-05-19,43.33761
2022-05-20,30.91142
2022-05-21,13.01668
2022-05-22,6.05905
2022-05-23,25.00641
2022-05-24,28.60077
2022-05-25,26.67522
2022-05-26,23.97946
2022-05-27,24.05648
2022-05-28,11.34788
2022-05-29,5.75096
2022-05-30,22.56739
2022-05-31,30.68035
2022-06-01,26.77792
2022-06-02,34.01797
2022-06-03,30.78305
2022-06-04,14.81386
2022-06-05,5.98202
2022-06-06,19.61489
2022-06-07,32.47753
2022-06-08,33.1964
2022-06-09,35.71245
2022-06-10,31.37355
2022-06-11,14.30038
2022-06-12,7.62516
2022-06-13,35.35301
2022-06-14,44.56996
2022-06-15,40.0
2022-06-16,44.90372
2022-06-17,38.7163
2022-06-18,26.03337
2022-06-19,11.3222
2022-06-20,41.59178
2022-06-21,42.28498
2022-06-22,45.64826
2022-06-23,45.77663
2022-06-24,37.15019
2022-06-25,18.27984
2022-06-26,8.78048
2022-06-27,32.27214
2022-06-28,32.91399
2022-06-29,31.24518
2022-06-30,30.39794
2022-07-01,30.32092
2022-07-02,13.7869
2022-07-03,6.88061
2022-07-04,24.28754
2022-07-05,33.17073
2022-07-06,67.11168
2022-07-07,54.60847
2022-07-08,43.72272
2022-07-09,18.58793
2022-07-10,8.93453
2022-07-11,34.9679
2022-07-12,41.84852
2022-07-13,54.50577
2022-07-14,49.26829
2022-07-15,44.36456
2022-07-16,18.10012
2022-07-17,10.50064
2022-07-18,39.56354
2022-07-19,44.67265
2022-07-20,42.13093
2022-07-21,41.10397
2022-07-22,38.92169
2022-07-23,16.89345
2022-07-24,9.5507
2022-07-25,35.5584
2022-07-26,41.02695
2022-07-27,38.92169
2022-07-28,36.79075
2022-07-29,30.08985
2022-07-30,14.81386
2022-07-31,7.57381
2022-08-01,30.8344
2022-08-02,40.02567
2022-08-03,36.71373
2022-08-04,42.87548
2022-08-05,43.64569
2022-08-06,17.02182
2022-08-07,8.62644
2022-08-08,37.38125
2022-08-09,37.50962
2022-08-10,38.38254
2022-08-11,38.53658
2022-08-12,37.32991
2022-08-13,16.09756
2022-08-14,6.88061
2022-08-15,28.03594
2022-08-16,44.8267
2022-08-17,44.64698
2022-08-18,40.43645
2022-08-19,40.05134
2022-08-20,17.27856
2022-08-21,7.65083
2022-08-22,36.43132
2022-08-23,40.74454
2022-08-24,45.10911
2022-08-25,46.03337
2022-08-26,39.43517
2022-08-27,17.09884
2022-08-28,7.49679
2022-08-29,34.55712
2022-08-30,43.4403
2022-08-31,51.9127
2022-09-01,46.16174
2022-09-02,44.05648
2022-09-03,17.20154
2022-09-04,8.13863
2022-09-05,34.58279
2022-09-06,38.40821
2022-09-07,41.84852
2022-09-08,41.23234
2022-09-09,25.18613
2022-09-10,15.5584
2022-09-11,7.83055
2022-09-12,26.64955
2022-09-13,44.724
2022-09-14,44.05648
2022-09-15,38.69062
2022-09-16,35.96919
2022-09-17,13.83825
2022-09-18,6.95763
2022-09-19,28.52374
2022-09-20,28.80616
2022-09-21,31.47625
2022-09-22,33.58151
2022-09-23,29.52503
2022-09-24,17.61232
2022-09-25,8.60077
2022-09-26,32.0154
2022-09-27,35.84082
2022-09-28,33.35044
2022-09-29,32.88831
2022-09-30,25.82798
2022-10-01,11.9127
2022-10-02,6.34146
2022-10-03,20.51347
2022-10-04,29.13992
2022-10-05,30.01283
2022-10-06,31.93838
2022-10-07,28.03594
2022-10-08,15.09627
2022-10-09,5.82798
2022-10-10,20.56482
2022-10-11,32.6059
2022-10-12,30.57766
2022-10-13,28.88318
2022-10-14,28.44672
2022-10-15,14.65982
2022-10-16,6.21309
2022-10-17,26.21309
2022-10-18,26.26444
2022-10-19,25.54557
2022-10-20,24.39024
2022-10-21,20.94993
2022-10-22,10.03851
2022-10-23,4.51861
2022-10-24,19.97432
2022-10-25,22.41335
2022-10-26,22.41335
2022-10-27,23.05519
2022-10-28,20.79589
2022-10-29,10.01283
2022-10-30,4.08215
2022-10-31,16.81643
2022-11-01,18.40821
2022-11-02,22.49037
2022-11-03,21.61745
2022-11-04,19.66623
2022-11-05,8.9602
2022-11-06,4.46726
2022-11-07,19.71758
2022-11-08,19.56354
2022-11-09,18.76765
2022-11-10,22.41335
2022-11-11,21.97689
2022-11-12,10.32092
2022-11-13,4.21052
2022-11-14,19.82028
2022-11-15,22.362
2022-11-16,20.92426
2022-11-17,20.4878
2022-11-18,20.74454
2022-11-19,10.62901
2022-11-20,4.6213
2022-11-21,17.17586
2022-11-22,23.64569
2022-11-23,19.87163
2022-11-24,21.74582
2022-11-25,18.25417
2022-11-26,10.37227
2022-11-27,5.16046
2022-11-28,18.04878
2022-11-29,22.59306
2022-11-30,20.05134
2022-12-01,22.31065
2022-12-02,17.76636
2022-12-03,9.62772
2022-12-04,4.724
2022-12-05,17.66367
2022-12-06,21.02695
2022-12-07,21.38639
2022-12-08,23.64569
2022-12-09,20.9756
2022-12-10,10.34659
2022-12-11,5.46854
2022-12-12,17.97175
2022-12-13,21.89987
2022-12-14,23.23491
2022-12-15,21.25802
2022-12-16,18.45956
2022-12-17,10.55198
2022-12-18,5.26315
2022-12-19,14.40308
2022-12-20,19.15275
2022-12-21,17.40693
2022-12-22,19.10141
2022-12-23,16.89345
2022-12-24,9.29396
2022-12-25,4.15917
2022-12-26,12.63157
2022-12-27,16.58536
2022-12-28,16.68806
2022-12-29,16.55969
2022-12-30,13.35044
2022-12-31,7.7792
2023-01-01,3.87676
2023-01-02,11.27086
2023-01-03,16.37997
2023-01-04,19.94865
2023-01-05,24.08215
2023-01-06,20.84724
2023-01-07,9.93581
2023-01-08,4.85237
2023-01-09,17.15019
2023-01-10,18.40821
2023-01-11,18.58793
2023-01-12,20.15404
2023-01-13,17.35558
2023-01-14,8.9602
2023-01-15,4.2362
2023-01-16,14.06931
2023-01-17,16.20025
2023-01-18,19.38382
2023-01-19,19.3068
2023-01-20,18.0231
2023-01-21,7.98459
2023-01-22,3.49165
2023-01-23,10.29525
2023-01-24,15.53273
2023-01-25,19.38382
2023-01-26,18.07445
2023-01-27,17.92041
2023-01-28,10.01283
2023-01-29,4.28754
2023-01-30,16.45699
2023-01-31,21.0783
2023-02-01,19.15275
2023-02-02,20.74454
2023-02-03,20.25673
2023-02-04,9.57637
2023-02-05,4.6213
2023-02-06,17.99743
2023-02-07,21.46341
2023-02-08,21.43774
2023-02-09,19.58921
2023-02-10,21.10397
2023-02-11,9.73042
2023-02-12,4.67265
2023-02-13,17.17586
2023-02-14,20.05134
2023-02-15,18.0231
2023-02-16,18.0231
2023-02-17,17.56097
2023-02-18,9.21694
2023-02-19,4.28754
2023-02-20,16.20025
2023-02-21,18.48523
2023-02-22,18.94736
2023-02-23,20.51347
2023-02-24,18.1258
2023-02-25,8.83183
2023-02-26,4.0308
2023-02-27,14.30038
2023-02-28,17.94608
2023-03-01,15.35301
2023-03-02,18.51091
2023-03-03,15.53273
2023-03-04,8.67779
2023-03-05,3.33761
2023-03-06,14.22336
2023-03-07,17.94608
2023-03-08,18.53658
2023-03-09,17.94608
2023-03-10,17.4326
2023-03-11,8.57509
2023-03-12,3.33761
2023-03-13,16.02053
2023-03-14,21.97689
2023-03-15,22.92682
2023-03-16,26.34146
2023-03-17,21.00128
2023-03-18,9.67907
2023-03-19,4.6213
2023-03-20,18.27984
2023-03-21,18.99871
2023-03-22,19.28112
2023-03-23,19.35815
2023-03-24,18.43388
2023-03-25,7.47111
2023-03-26,3.74839
2023-03-27,13.65853
2023-03-28,18.6136
2023-03-29,16.63671
2023-03-30,16.81643
2023-03-31,15.63543
2023-04-01,6.82926
2023-04-02,3.33761
2023-04-03,21.48908
2023-04-04,23.18356
2023-04-05,21.69448
2023-04-06,18.48523
2023-04-07,14.45442
2023-04-08,5.93068
2023-04-09,3.38896
2023-04-10,15.58408
2023-04-11,16.89345
2023-04-12,17.22721
2023-04-13,16.9448
2023-04-14,15.68677
2023-04-15,7.086
2023-04-16,2.77278
2023-04-17,13.04236
2023-04-18,15.89216
2023-04-19,16.7394
2023-04-20,20.74454
2023-04-21,18.79332
2023-04-22,7.57381
2023-04-23,3.18356
2023-04-24,14.99358
2023-04-25,17.27856
2023-04-26,15.27599
2023-04-27,18.43388
2023-04-28,17.02182
2023-04-29,7.47111
2023-04-30,3.31193
2023-05-01,11.81001
2023-05-02,15.73812
2023-05-03,21.36071
2023-05-04,19.76893
2023-05-05,14.14634
2023-05-06,9.67907
2023-05-07,4.08215
2023-05-08,16.89345
2023-05-09,21.181
2023-05-10,18.87034
2023-05-11,18.76765
2023-05-12,17.66367
2023-05-13,8.62644
2023-05-14,3.74839
2023-05-15,14.53145
2023-05-16,16.40564
2023-05-17,16.04621
2023-05-18,16.48267
2023-05-19,14.83953
2023-05-20,6.36713
2023-05-21,2.87548
2023-05-22,11.98973
2023-05-23,14.22336
2023-05-24,16.1489
2023-05-25,15.71245
2023-05-26,14.30038
2023-05-27,5.98202
2023-05-28,2.77278
2023-05-29,8.9602
