date,MSCI
2021-01-16,0.10368
2021-01-17,0.11889
2021-01-18,0.18003
2021-01-19,0.21017
2021-01-20,0.19721
2021-01-21,0.16622
2021-01-22,0.17608
2021-01-23,0.18763
2021-01-24,0.16538
2021-01-25,0.21468
2021-01-26,0.93171
2021-01-27,0.87396
2021-01-28,0.39556
2021-01-29,0.24398
2021-01-30,0.162
2021-01-31,0.21327
2021-02-01,0.45726
2021-02-02,0.55897
2021-02-03,0.39838
2021-02-04,0.27864
2021-02-05,0.38683
2021-02-06,0.22032
2021-02-07,0.21384
2021-02-08,0.5215
2021-02-09,0.9844
2021-02-10,5.3249
2021-02-11,0.23356
2021-02-12,0.1465
2021-02-13,0.13157
2021-02-14,0.12114
2021-02-15,0.16453
2021-02-16,0.17806
2021-02-17,0.15946
2021-02-18,0.1727
2021-02-19,0.1589
2021-02-20,0.11128
2021-02-21,0.09889
2021-02-22,0.22454
2021-02-23,0.20228
2021-02-24,0.739
2021-02-25,1.51435
2021-02-26,1.29967
2021-02-27,0.13861
2021-02-28,0.08395
2021-03-01,0.08818
2021-03-02,0.10396
2021-03-03,0.07719
2021-03-04,0.08085
2021-03-05,0.07466
2021-03-06,0.04
2021-03-07,0.04085
2021-03-08,0.07184
2021-03-09,0.05944
2021-03-10,0.06282
2021-03-11,0.05888
2021-03-12,0.05832
2021-03-13,0.02789
2021-03-14,0.03014
2021-03-15,0.05465
2021-03-16,0.0693
2021-03-17,0.06761
2021-03-18,0.08142
2021-03-19,0.08677
2021-03-20,0.07747
2021-03-21,0.04338
2021-03-22,0.07381
2021-03-23,0.06339
2021-03-24,0.05268
2021-03-25,0.07071
2021-03-26,0.07353
2021-03-27,0.03493
2021-03-28,0.04536
2021-03-29,0.06818
2021-03-30,0.07437
2021-03-31,0.06902
2021-04-01,0.0786
2021-04-02,0.18115
2021-04-03,0.08564
2021-04-04,0.05662
2021-04-05,0.11973
2021-04-06,0.10029
2021-04-07,0.14847
2021-04-08,0.11156
2021-04-09,0.08255
2021-04-10,0.06057
2021-04-11,0.05493
2021-04-12,0.0724
2021-04-13,0.10734
2021-04-14,0.14537
2021-04-15,0.12988
2021-04-16,0.08762
2021-04-17,0.04366
2021-04-18,0.03775
2021-04-19,0.10931
2021-04-20,0.10621
2021-04-21,0.25835
2021-04-22,0.49361
2021-04-23,0.49079
2021-04-24,0.1958
2021-04-25,0.17636
2021-04-26,0.41218
2021-04-27,0.32033
2021-04-28,0.25497
2021-04-29,0.19271
2021-04-30,0.22708
2021-05-01,0.11044
2021-05-02,0.12002
2021-05-03,0.22539
2021-05-04,0.76999
2021-05-05,0.49727
2021-05-06,0.87114
2021-05-07,0.85282
2021-05-08,0.34625
2021-05-09,0.74576
2021-05-10,1.45321
2021-05-11,2.28351
2021-05-12,6.56512
2021-05-13,1.21373
2021-05-14,0.36626
2021-05-15,0.16284
2021-05-16,0.16791
2021-05-17,0.25187
2021-05-18,0.27441
2021-05-19,0.14453
2021-05-20,0.32541
2021-05-21,0.22539
2021-05-22,0.08903
2021-05-23,0.17158
2021-05-24,0.36006
2021-05-25,0.40119
2021-05-26,0.5601
2021-05-27,2.27787
2021-05-28,0.70294
2021-05-29,0.1727
2021-05-30,0.10818
2021-05-31,0.17411
2021-06-01,0.1234
2021-06-02,0.10199
2021-06-03,0.10396
2021-06-04,0.09945
2021-06-05,0.04817
2021-06-06,0.06254
2021-06-07,0.08677
2021-06-08,0.07888
2021-06-09,0.06113
2021-06-10,0.08424
2021-06-11,0.091
2021-06-12,0.02873
2021-06-13,0.04479
2021-06-14,0.06113
2021-06-15,0.0693
2021-06-16,0.07325
2021-06-17,0.08114
2021-06-18,0.08395
2021-06-19,0.04564
2021-06-20,0.03549
2021-06-21,0.13579
2021-06-22,0.18397
2021-06-23,0.0848
2021-06-24,0.1203
2021-06-25,0.07691
2021-06-26,0.02648
2021-06-27,0.03183
2021-06-28,0.05127
2021-06-29,0.06254
2021-06-30,0.06536
2021-07-01,0.04845
2021-07-02,0.04113
2021-07-03,0.06451
2021-07-04,0.03578
2021-07-05,0.15073
2021-07-06,0.09551
2021-07-07,0.08057
2021-07-08,0.06789
2021-07-09,0.05155
2021-07-10,0.02732
2021-07-11,0.0262
2021-07-12,0.05268
2021-07-13,0.05353
2021-07-14,0.06029
2021-07-15,0.05832
2021-07-16,0.04423
2021-07-17,0.03296
2021-07-18,0.03352
2021-07-19,0.06705
2021-07-20,0.06254
2021-07-21,0.15016
2021-07-22,0.16002
2021-07-23,0.14312
2021-07-24,0.05071
2021-07-25,0.03888
2021-07-26,0.11889
2021-07-27,0.1944
2021-07-28,0.24286
2021-07-29,0.15044
2021-07-30,0.17298
2021-07-31,0.23638
2021-08-01,0.16453
2021-08-02,0.25751
2021-08-03,0.42627
2021-08-04,0.36457
2021-08-05,0.22511
2021-08-06,0.24088
2021-08-07,0.12368
2021-08-08,0.49051
2021-08-09,2.53144
2021-08-10,1.18162
2021-08-11,1.80793
2021-08-12,3.34032
2021-08-13,0.72942
2021-08-14,0.39753
2021-08-15,0.253
2021-08-16,0.24173
2021-08-17,0.46318
2021-08-18,0.38485
2021-08-19,0.57221
2021-08-20,0.48065
2021-08-21,0.16256
2021-08-22,0.13326
2021-08-23,0.1989
2021-08-24,0.19242
2021-08-25,0.28314
2021-08-26,0.24286
2021-08-27,0.182
2021-08-28,0.12114
2021-08-29,0.14115
2021-08-30,0.30456
2021-08-31,1.02271
2021-09-01,0.57137
2021-09-02,0.26624
2021-09-03,0.18425
2021-09-04,0.1496
2021-09-05,0.11945
2021-09-06,0.11297
2021-09-07,0.10255
2021-09-08,0.1172
2021-09-09,0.12537
2021-09-10,0.10029
2021-09-11,0.0524
2021-09-12,0.06874
2021-09-13,0.08931
2021-09-14,0.10114
2021-09-15,0.10339
2021-09-16,0.09945
2021-09-17,0.08818
2021-09-18,0.04958
2021-09-19,0.03888
2021-09-20,0.03662
2021-09-21,0.05465
2021-09-22,0.06001
2021-09-23,0.08705
2021-09-24,0.0848
2021-09-25,0.05972
2021-09-26,0.04874
2021-09-27,0.07409
2021-09-28,0.10593
2021-09-29,0.22257
2021-09-30,0.1634
2021-10-01,0.14735
2021-10-02,0.08085
2021-10-03,0.06902
2021-10-04,0.14481
2021-10-05,0.19158
2021-10-06,0.11466
2021-10-07,0.1758
2021-10-08,0.18989
2021-10-09,0.0693
2021-10-10,0.08705
2021-10-11,0.07043
2021-10-12,0.23919
2021-10-13,0.51164
2021-10-14,0.22511
2021-10-15,0.16369
2021-10-16,0.07578
2021-10-17,0.08029
2021-10-18,0.28343
2021-10-19,0.32512
2021-10-20,0.21525
2021-10-21,0.16171
2021-10-22,0.14199
2021-10-23,0.09691
2021-10-24,0.07916
2021-10-25,0.14622
2021-10-26,0.17665
2021-10-27,0.35527
2021-10-28,0.20961
2021-10-29,0.19327
2021-10-30,0.08536
2021-10-31,0.08114
2021-11-01,0.26145
2021-11-02,0.91424
2021-11-03,0.66716
2021-11-04,0.44599
2021-11-05,0.3409
2021-11-06,0.19665
2021-11-07,0.21215
2021-11-08,0.35358
2021-11-09,0.39612
2021-11-10,0.6511
2021-11-11,1.29938
2021-11-12,4.3312
2021-11-13,0.52262
2021-11-14,0.33329
2021-11-15,0.45726
2021-11-16,0.31047
2021-11-17,0.21834
2021-11-18,0.21046
2021-11-19,0.18115
2021-11-20,0.14791
2021-11-21,0.09156
2021-11-22,0.17524
2021-11-23,0.1434
2021-11-24,0.15101
2021-11-25,0.25751
2021-11-26,0.22708
2021-11-27,0.10255
2021-11-28,0.09663
2021-11-29,0.2885
2021-11-30,0.86578
2021-12-01,0.28314
2021-12-02,0.15664
2021-12-03,0.13608
2021-12-04,0.08029
2021-12-05,0.08367
2021-12-06,0.09804
2021-12-07,0.11185
2021-12-08,0.08255
2021-12-09,0.12678
2021-12-10,0.21891
2021-12-11,0.09297
2021-12-12,0.17806
2021-12-13,0.20144
2021-12-14,0.1172
2021-12-15,0.13354
2021-12-16,0.14819
2021-12-17,0.08508
2021-12-18,0.06057
2021-12-19,0.05578
2021-12-20,0.07888
2021-12-21,0.08395
2021-12-22,0.10931
2021-12-23,0.09522
2021-12-24,0.07578
2021-12-25,0.08255
2021-12-26,0.12988
2021-12-27,0.16115
2021-12-28,0.17355
2021-12-29,0.20172
2021-12-30,0.14509
2021-12-31,0.11128
2022-01-01,0.18144
2022-01-02,0.36626
2022-01-03,0.33189
2022-01-04,0.32174
2022-01-05,0.23187
2022-01-06,0.23271
2022-01-07,0.17749
2022-01-08,0.11297
2022-01-09,0.14087
2022-01-10,0.16115
2022-01-11,0.18341
2022-01-12,0.13213
2022-01-13,0.111
2022-01-14,0.11241
2022-01-15,0.08564
2022-01-16,0.07973
2022-01-17,0.10903
2022-01-18,0.26539
2022-01-19,0.26737
2022-01-20,0.27695
2022-01-21,0.2051
2022-01-22,0.13974
2022-01-23,0.111
2022-01-24,0.18482
2022-01-25,0.43106
2022-01-26,0.59898
2022-01-27,2.15531
2022-01-28,2.44861
2022-01-29,0.42289
2022-01-30,0.17806
2022-01-31,0.13889
2022-02-01,0.26061
2022-02-02,0.18538
2022-02-03,0.55728
2022-02-04,0.59165
2022-02-05,0.22736
2022-02-06,0.29554
2022-02-07,0.66265
2022-02-08,0.59616
2022-02-09,0.49952
2022-02-10,0.67505
2022-02-11,0.26624
2022-02-12,0.10452
2022-02-13,0.12537
2022-02-14,0.52854
2022-02-15,0.40683
2022-02-16,0.30315
2022-02-17,0.17806
2022-02-18,0.11382
2022-02-19,0.07015
2022-02-20,0.06649
2022-02-21,0.12791
2022-02-22,0.11635
2022-02-23,0.12593
2022-02-24,0.13974
2022-02-25,0.12481
2022-02-26,0.06789
2022-02-27,0.13213
2022-02-28,0.25074
2022-03-01,0.37274
2022-03-02,0.70604
2022-03-03,1.18697
2022-03-04,0.64124
2022-03-05,0.22144
2022-03-06,0.23525
2022-03-07,0.23976
2022-03-08,0.23778
2022-03-09,0.11128
2022-03-10,0.1496
2022-03-11,0.11635
2022-03-12,0.06367
2022-03-13,0.07156
2022-03-14,0.09551
2022-03-15,0.10706
2022-03-16,0.08959
2022-03-17,0.08114
2022-03-18,0.07776
2022-03-19,0.07522
2022-03-20,0.06451
2022-03-21,0.06677
2022-03-22,0.06677
2022-03-23,0.07719
2022-03-24,0.19411
2022-03-25,0.17524
2022-03-26,0.08339
2022-03-27,0.07494
2022-03-28,0.16538
2022-03-29,0.11523
2022-03-30,0.12396
2022-03-31,0.10508
2022-04-01,0.10142
2022-04-02,0.07607
2022-04-03,0.06198
2022-04-04,0.09466
2022-04-05,0.08705
2022-04-06,0.08959
2022-04-07,0.08226
2022-04-08,0.06705
2022-04-09,0.0307
2022-04-10,0.04338
2022-04-11,0.07156
2022-04-12,0.11889
2022-04-13,0.14312
2022-04-14,0.09889
2022-04-15,0.10283
2022-04-16,0.04282
2022-04-17,0.05296
2022-04-18,0.07212
2022-04-19,0.10283
2022-04-20,0.14396
2022-04-21,0.11579
2022-04-22,0.10199
2022-04-23,0.13692
2022-04-24,0.07804
2022-04-25,0.18454
2022-04-26,0.16143
2022-04-27,0.1589
2022-04-28,0.16594
2022-04-29,0.07128
2022-04-30,0.04423
2022-05-01,0.04028
2022-05-02,0.09438
2022-05-03,0.10199
2022-05-04,0.11973
2022-05-05,0.07043
2022-05-06,0.08987
2022-05-07,0.04958
2022-05-08,0.05381
2022-05-09,0.0986
2022-05-10,0.09635
2022-05-11,0.1372
2022-05-12,0.15749
2022-05-13,0.31808
2022-05-14,0.13298
2022-05-15,0.07578
2022-05-16,0.09889
2022-05-17,0.09043
2022-05-18,0.08677
2022-05-19,0.12002
2022-05-20,0.07437
2022-05-21,0.03662
2022-05-22,0.03944
2022-05-23,0.06367
2022-05-24,0.06677
2022-05-25,0.07015
2022-05-26,0.07776
2022-05-27,0.05324
2022-05-28,0.02958
2022-05-29,0.03662
2022-05-30,0.10621
2022-05-31,0.54545
2022-06-01,0.17862
2022-06-02,0.13777
2022-06-03,0.07212
2022-06-04,0.03888
2022-06-05,0.03578
2022-06-06,0.04564
2022-06-07,0.05972
2022-06-08,0.09832
2022-06-09,0.22792
2022-06-10,0.25215
2022-06-11,0.08649
2022-06-12,0.04
2022-06-13,0.09945
2022-06-14,0.0724
2022-06-15,0.08255
2022-06-16,0.06874
2022-06-17,0.06226
2022-06-18,0.02422
2022-06-19,0.03803
2022-06-20,0.11551
2022-06-21,0.09269
2022-06-22,0.09635
2022-06-23,0.20933
2022-06-24,0.71759
2022-06-25,0.13185
2022-06-26,0.07916
2022-06-27,0.13467
2022-06-28,0.08818
2022-06-29,0.07099
2022-06-30,0.04507
2022-07-01,0.05803
2022-07-02,0.0307
2022-07-03,0.02901
2022-07-04,0.05324
2022-07-05,0.05747
2022-07-06,0.04958
2022-07-07,0.06198
2022-07-08,0.05803
2022-07-09,0.02366
2022-07-10,0.02225
2022-07-11,0.04592
2022-07-12,0.04536
2022-07-13,0.05155
2022-07-14,0.0462
2022-07-15,0.04761
2022-07-16,0.0293
2022-07-17,0.03437
2022-07-18,0.06423
2022-07-19,0.05381
2022-07-20,0.07578
2022-07-21,0.07776
2022-07-22,0.06113
2022-07-23,0.03718
2022-07-24,0.02451
2022-07-25,0.04451
2022-07-26,0.05719
2022-07-27,0.04817
2022-07-28,0.05465
2022-07-29,0.04902
2022-07-30,0.0262
2022-07-31,0.0262
2022-08-01,0.03859
2022-08-02,0.04705
2022-08-03,0.05888
2022-08-04,0.05099
2022-08-05,0.0555
2022-08-06,0.03099
2022-08-07,0.03042
2022-08-08,0.06874
2022-08-09,0.08395
2022-08-10,0.10734
2022-08-11,0.18228
2022-08-12,0.35471
2022-08-13,0.06282
2022-08-14,0.04
2022-08-15,0.04085
2022-08-16,0.06705
2022-08-17,0.07043
2022-08-18,0.0648
2022-08-19,0.05099
2022-08-20,0.02986
2022-08-21,0.0262
2022-08-22,0.04986
2022-08-23,0.03718
2022-08-24,0.07409
2022-08-25,0.06254
2022-08-26,0.04958
2022-08-27,0.02845
2022-08-28,0.0369
2022-08-29,0.05888
2022-08-30,0.06959
2022-08-31,0.14058
2022-09-01,0.07832
2022-09-02,0.04958
2022-09-03,0.01915
2022-09-04,0.03042
2022-09-05,0.03888
2022-09-06,0.03352
2022-09-07,0.03493
2022-09-08,0.02592
2022-09-09,0.01662
2022-09-10,0.01296
2022-09-11,0.01296
2022-09-12,0.01662
2022-09-13,0.03606
2022-09-14,0.03972
2022-09-15,0.03916
2022-09-16,0.07945
2022-09-17,0.02761
2022-09-18,0.02789
2022-09-19,0.04789
2022-09-20,0.04423
2022-09-21,0.09156
2022-09-22,0.1172
2022-09-23,0.06846
2022-09-24,0.02958
2022-09-25,0.03042
2022-09-26,0.05578
2022-09-27,0.06649
2022-09-28,0.06001
2022-09-29,0.05268
2022-09-30,0.08424
2022-10-01,0.04169
2022-10-02,0.02507
2022-10-03,0.0231
2022-10-04,0.04648
2022-10-05,0.04676
2022-10-06,0.04057
2022-10-07,0.03606
2022-10-08,0.02113
2022-10-09,0.02169
2022-10-10,0.03324
2022-10-11,0.04761
2022-10-12,0.05071
2022-10-13,0.04733
2022-10-14,0.0431
2022-10-15,0.02394
2022-10-16,0.03775
2022-10-17,0.06395
2022-10-18,0.07128
2022-10-19,0.15946
2022-10-20,0.09466
2022-10-21,0.09156
2022-10-22,0.04817
2022-10-23,0.04366
2022-10-24,0.07128
2022-10-25,0.08339
2022-10-26,0.07128
2022-10-27,0.06846
2022-10-28,0.06029
2022-10-29,0.03859
2022-10-30,0.03042
2022-10-31,0.06959
2022-11-01,0.06649
2022-11-02,0.07381
2022-11-03,0.08226
2022-11-04,0.0786
2022-11-05,0.04057
2022-11-06,0.04733
2022-11-07,0.11523
2022-11-08,0.12058
2022-11-09,0.14678
2022-11-10,0.18256
2022-11-11,0.46656
2022-11-12,0.08677
2022-11-13,0.08255
2022-11-14,0.11579
2022-11-15,0.08311
2022-11-16,0.0662
2022-11-17,0.05043
2022-11-18,0.05719
2022-11-19,0.03211
2022-11-20,0.02479
2022-11-21,0.0493
2022-11-22,0.04845
2022-11-23,0.05268
2022-11-24,0.04705
2022-11-25,0.05184
2022-11-26,0.01972
2022-11-27,0.03859
2022-11-28,0.07635
2022-11-29,0.08114
2022-11-30,0.49868
2022-12-01,0.18989
2022-12-02,0.05803
2022-12-03,0.02141
2022-12-04,0.02422
2022-12-05,0.04705
2022-12-06,0.04536
2022-12-07,0.04028
2022-12-08,0.04817
2022-12-09,0.04113
2022-12-10,0.02
2022-12-11,0.01915
2022-12-12,0.03888
2022-12-13,0.05071
2022-12-14,0.04733
2022-12-15,0.03916
2022-12-16,0.03211
2022-12-17,0.01831
2022-12-18,0.01831
2022-12-19,0.03747
2022-12-20,0.03324
2022-12-21,0.03211
2022-12-22,0.02648
2022-12-23,0.02169
2022-12-24,0.01239
2022-12-25,0.01014
2022-12-26,0.02507
2022-12-27,0.03014
2022-12-28,0.03549
2022-12-29,0.02732
2022-12-30,0.02817
2022-12-31,0.0169
2023-01-01,0.01577
2023-01-02,0.03296
2023-01-03,0.03042
2023-01-04,0.03662
2023-01-05,0.03775
2023-01-06,0.03155
2023-01-07,0.01296
2023-01-08,0.01944
2023-01-09,0.09663
2023-01-10,0.07578
2023-01-11,0.0493
2023-01-12,0.07719
2023-01-13,0.06198
2023-01-14,0.02704
2023-01-15,0.02535
2023-01-16,0.04536
2023-01-17,0.04648
2023-01-18,0.04733
2023-01-19,0.11382
2023-01-20,0.09381
2023-01-21,0.02648
2023-01-22,0.02563
2023-01-23,0.03775
2023-01-24,0.04733
2023-01-25,0.07635
2023-01-26,0.06367
2023-01-27,0.08959
2023-01-28,0.03803
2023-01-29,0.05747
2023-01-30,0.09156
2023-01-31,0.10903
2023-02-01,0.05775
2023-02-02,0.06057
2023-02-03,0.06677
2023-02-04,0.03127
2023-02-05,0.03521
2023-02-06,0.07099
2023-02-07,0.091
2023-02-08,0.12283
2023-02-09,0.17496
2023-02-10,0.25779
2023-02-11,0.091
2023-02-12,0.06113
2023-02-13,0.0848
2023-02-14,0.06057
2023-02-15,0.06198
2023-02-16,0.06001
2023-02-17,0.05324
2023-02-18,0.02084
2023-02-19,0.02479
2023-02-20,0.0555
2023-02-21,0.06226
2023-02-22,0.0524
2023-02-23,0.05662
2023-02-24,0.04902
2023-02-25,0.01859
2023-02-26,0.0262
2023-02-27,0.0555
2023-02-28,0.14509
2023-03-01,0.04028
2023-03-02,0.04761
2023-03-03,0.05014
2023-03-04,0.04479
2023-03-05,0.03352
2023-03-06,0.03521
2023-03-07,0.05691
2023-03-08,0.04705
2023-03-09,0.04282
2023-03-10,0.03634
2023-03-11,0.01746
2023-03-12,0.01774
2023-03-13,0.03493
2023-03-14,0.04254
2023-03-15,0.03944
2023-03-16,0.03549
2023-03-17,0.0369
2023-03-18,0.02732
2023-03-19,0.02141
2023-03-20,0.04564
2023-03-21,0.05972
2023-03-22,0.0555
2023-03-23,0.04986
2023-03-24,0.04057
2023-03-25,0.02197
2023-03-26,0.02676
2023-03-27,0.04845
2023-03-28,0.05381
2023-03-29,0.06085
2023-03-30,0.0648
2023-03-31,0.05522
2023-04-01,0.02141
2023-04-02,0.01859
2023-04-03,0.0369
2023-04-04,0.06536
2023-04-05,0.19806
2023-04-06,0.21975
2023-04-07,0.15101
2023-04-08,0.0662
2023-04-09,0.0693
2023-04-10,0.15749
2023-04-11,0.12593
2023-04-12,0.32681
2023-04-13,0.19609
2023-04-14,0.24736
2023-04-15,0.14875
2023-04-16,0.12678
2023-04-17,0.34597
2023-04-18,0.38908
2023-04-19,0.72491
2023-04-20,0.45642
2023-04-21,0.34062
2023-04-22,0.17158
2023-04-23,0.17129
2023-04-24,0.23187
2023-04-25,0.2947
2023-04-26,0.3316
2023-04-27,0.3857
2023-04-28,0.21384
2023-04-29,0.12255
2023-04-30,0.14143
2023-05-01,0.12424
2023-05-02,0.23074
2023-05-03,0.16876
2023-05-04,0.13213
2023-05-05,0.08255
2023-05-06,0.07522
2023-05-07,0.08508
2023-05-08,0.22003
2023-05-09,0.30625
2023-05-10,0.6187
2023-05-11,1.47519
2023-05-12,4.17399
2023-05-13,0.26793
2023-05-14,0.37668
2023-05-15,0.46261
2023-05-16,0.21158
2023-05-17,0.16369
2023-05-18,0.11579
2023-05-19,0.1141
2023-05-20,0.0617
2023-05-21,0.04479
2023-05-22,0.09917
2023-05-23,0.08339
2023-05-24,0.08846
2023-05-25,0.13523
2023-05-26,0.08649
2023-05-27,0.33048
2023-05-28,0.17862
2023-05-29,0.12283
2023-05-30,0.21553
