date,주식검색기
2020-08-28,40.20618
2020-08-29,25.77319
2020-08-30,28.86597
2020-08-31,35.05154
2020-09-01,31.44329
2020-09-02,31.95876
2020-09-03,42.26804
2020-09-04,29.38144
2020-09-05,21.13402
2020-09-06,28.86597
2020-09-07,27.83505
2020-09-08,34.02061
2020-09-09,31.44329
2020-09-10,42.7835
2020-09-11,34.53608
2020-09-12,37.1134
2020-09-13,32.47422
2020-09-14,45.36082
2020-09-15,89.17525
2020-09-16,100.0
2020-09-17,52.06185
2020-09-18,56.18556
2020-09-19,37.1134
2020-09-20,38.14432
2020-09-21,42.7835
2020-09-22,62.37113
2020-09-23,36.08247
2020-09-24,40.72164
2020-09-25,35.05154
2020-09-26,26.80412
2020-09-27,20.61855
2020-09-28,21.13402
2020-09-29,20.10309
2020-09-30,19.07216
2020-10-01,23.19587
2020-10-02,20.10309
2020-10-03,20.10309
2020-10-04,31.95876
2020-10-05,34.53608
2020-10-06,25.25773
2020-10-07,39.69072
2020-10-08,39.17525
2020-10-09,24.74226
2020-10-10,20.10309
2020-10-11,20.10309
2020-10-12,22.68041
2020-10-13,50.0
2020-10-14,45.36082
2020-10-15,39.69072
2020-10-16,27.31958
2020-10-17,22.16494
2020-10-18,32.98969
2020-10-19,18.04123
2020-10-20,32.98969
2020-10-21,39.17525
2020-10-22,28.35051
2020-10-23,27.83505
2020-10-24,20.10309
2020-10-25,12.37113
2020-10-26,20.61855
2020-10-27,18.5567
2020-10-28,20.10309
2020-10-29,36.59793
2020-10-30,19.07216
2020-10-31,16.49484
2020-11-01,9.27835
2020-11-02,15.97938
2020-11-03,21.13402
2020-11-04,21.64948
2020-11-05,35.05154
2020-11-06,22.16494
2020-11-07,19.07216
2020-11-08,14.94845
2020-11-09,29.38144
2020-11-10,37.1134
2020-11-11,32.47422
2020-11-12,22.16494
2020-11-13,27.31958
2020-11-14,31.44329
2020-11-15,17.52577
2020-11-16,23.71134
2020-11-17,35.56701
2020-11-18,34.02061
2020-11-19,32.47422
2020-11-20,39.69072
2020-11-21,24.74226
2020-11-22,26.80412
2020-11-23,35.05154
2020-11-24,42.26804
2020-11-25,60.30927
2020-11-26,44.84536
2020-11-27,51.03092
2020-11-28,32.47422
2020-11-29,22.16494
2020-11-30,44.32989
2020-12-01,58.76288
2020-12-02,52.06185
2020-12-03,43.81443
2020-12-04,44.84536
2020-12-05,36.08247
2020-12-06,28.86597
2020-12-07,34.53608
2020-12-08,51.03092
2020-12-09,35.05154
2020-12-10,40.20618
2020-12-11,44.84536
2020-12-12,30.41237
2020-12-13,24.74226
2020-12-14,34.53608
2020-12-15,59.27835
2020-12-16,39.17525
2020-12-17,61.3402
2020-12-18,48.4536
2020-12-19,43.29896
2020-12-20,32.98969
2020-12-21,32.98969
2020-12-22,46.90721
2020-12-23,39.69072
2020-12-24,53.09278
2020-12-25,34.53608
2020-12-26,43.29896
2020-12-27,31.44329
2020-12-28,33.50515
2020-12-29,82.47422
2020-12-30,62.88659
2020-12-31,44.32989
2021-01-01,41.75257
2021-01-02,38.14432
2021-01-03,36.08247
2021-01-04,39.69072
2021-01-05,50.51546
2021-01-06,54.12371
2021-01-07,82.47422
2021-01-08,58.76288
2021-01-09,55.15463
2021-01-10,33.50515
2021-01-11,42.7835
2021-01-12,75.25773
2021-01-13,75.77319
2021-01-14,69.07216
2021-01-15,79.38144
2021-01-16,45.87628
2021-01-17,44.32989
2021-01-18,42.26804
2021-01-19,62.37113
2021-01-20,59.79381
2021-01-21,64.94845
2021-01-22,52.06185
2021-01-23,55.6701
2021-01-24,54.12371
2021-01-25,46.39175
2021-01-26,93.81443
2021-01-27,55.15463
2021-01-28,60.30927
2021-01-29,52.06185
2021-01-30,34.53608
2021-01-31,26.28865
2021-02-01,27.83505
2021-02-02,59.27835
2021-02-03,56.18556
2021-02-04,54.63917
2021-02-05,41.75257
2021-02-06,45.87628
2021-02-07,43.29896
2021-02-08,48.96907
2021-02-09,47.93814
2021-02-10,40.72164
2021-02-11,37.1134
2021-02-12,34.02061
2021-02-13,32.47422
2021-02-14,36.59793
2021-02-15,39.69072
2021-02-16,34.53608
2021-02-17,63.91752
2021-02-18,45.36082
2021-02-19,48.4536
2021-02-20,35.56701
2021-02-21,24.2268
2021-02-22,31.95876
2021-02-23,47.93814
2021-02-24,39.69072
2021-02-25,48.96907
2021-02-26,31.95876
2021-02-27,39.69072
2021-02-28,22.68041
2021-03-01,24.2268
2021-03-02,20.10309
2021-03-03,38.65979
2021-03-04,22.16494
2021-03-05,32.98969
2021-03-06,32.47422
2021-03-07,26.28865
2021-03-08,24.2268
2021-03-09,34.53608
2021-03-10,32.47422
2021-03-11,33.50515
2021-03-12,36.59793
2021-03-13,23.71134
2021-03-14,25.25773
2021-03-15,38.14432
2021-03-16,44.84536
2021-03-17,39.69072
2021-03-18,36.08247
2021-03-19,36.59793
2021-03-20,29.38144
2021-03-21,32.98969
2021-03-22,40.20618
2021-03-23,30.92783
2021-03-24,35.05154
2021-03-25,25.77319
2021-03-26,31.44329
2021-03-27,24.2268
2021-03-28,17.0103
2021-03-29,30.41237
2021-03-30,41.23711
2021-03-31,31.95876
2021-04-01,45.36082
2021-04-02,40.72164
2021-04-03,30.92783
2021-04-04,54.63917
2021-04-05,37.1134
2021-04-06,40.72164
2021-04-07,41.23711
2021-04-08,42.26804
2021-04-09,35.05154
2021-04-10,24.2268
2021-04-11,33.50515
2021-04-12,37.62886
2021-04-13,41.75257
2021-04-14,41.75257
2021-04-15,50.0
2021-04-16,37.1134
2021-04-17,29.8969
2021-04-18,40.20618
2021-04-19,33.50515
2021-04-20,34.02061
2021-04-21,35.05154
2021-04-22,47.93814
2021-04-23,48.96907
2021-04-24,35.56701
2021-04-25,23.71134
2021-04-26,27.83505
2021-04-27,37.62886
2021-04-28,35.56701
2021-04-29,48.96907
2021-04-30,35.56701
2021-05-01,28.35051
2021-05-02,36.08247
2021-05-03,23.71134
2021-05-04,50.51546
2021-05-05,84.53608
2021-05-06,35.05154
2021-05-07,38.14432
2021-05-08,28.86597
2021-05-09,20.61855
2021-05-10,30.92783
2021-05-11,27.83505
2021-05-12,43.81443
2021-05-13,41.75257
2021-05-14,25.77319
2021-05-15,24.74226
2021-05-16,24.2268
2021-05-17,19.58762
2021-05-18,52.57731
2021-05-19,28.86597
2021-05-20,31.44329
2021-05-21,28.35051
2021-05-22,20.10309
2021-05-23,22.68041
2021-05-24,23.71134
2021-05-25,22.16494
2021-05-26,27.31958
2021-05-27,37.62886
2021-05-28,37.62886
2021-05-29,23.19587
2021-05-30,26.28865
2021-05-31,27.31958
2021-06-01,24.74226
2021-06-02,32.98969
2021-06-03,38.65979
2021-06-04,31.95876
2021-06-05,23.19587
2021-06-06,39.17525
2021-06-07,35.56701
2021-06-08,32.98969
2021-06-09,34.53608
2021-06-10,44.32989
2021-06-11,32.47422
2021-06-12,29.38144
2021-06-13,27.31958
2021-06-14,28.35051
2021-06-15,38.14432
2021-06-16,35.56701
2021-06-17,47.93814
2021-06-18,39.17525
2021-06-19,26.28865
2021-06-20,30.92783
2021-06-21,27.31958
2021-06-22,39.69072
2021-06-23,24.2268
2021-06-24,44.84536
2021-06-25,31.95876
2021-06-26,24.74226
2021-06-27,19.58762
2021-06-28,26.28865
2021-06-29,29.38144
2021-06-30,28.86597
2021-07-01,42.26804
2021-07-02,27.83505
2021-07-03,34.02061
2021-07-04,37.62886
2021-07-05,27.83505
2021-07-06,36.08247
2021-07-07,38.14432
2021-07-08,59.79381
2021-07-09,34.02061
2021-07-10,22.68041
2021-07-11,38.65979
2021-07-12,31.95876
2021-07-13,34.53608
2021-07-14,45.87628
2021-07-15,44.84536
2021-07-16,29.38144
2021-07-17,21.64948
2021-07-18,25.77319
2021-07-19,28.86597
2021-07-20,35.05154
2021-07-21,34.53608
2021-07-22,35.56701
2021-07-23,27.83505
2021-07-24,21.13402
2021-07-25,25.25773
2021-07-26,23.19587
2021-07-27,24.74226
2021-07-28,32.98969
2021-07-29,40.20618
2021-07-30,22.68041
2021-07-31,24.74226
2021-08-01,20.61855
2021-08-02,25.77319
2021-08-03,28.86597
2021-08-04,25.25773
2021-08-05,22.16494
2021-08-06,30.92783
2021-08-07,22.68041
2021-08-08,22.16494
2021-08-09,20.10309
2021-08-10,37.1134
2021-08-11,29.8969
2021-08-12,17.0103
2021-08-13,21.13402
2021-08-14,26.28865
2021-08-15,26.28865
2021-08-16,20.61855
2021-08-17,15.46391
2021-08-18,27.31958
2021-08-19,21.13402
2021-08-20,15.46391
2021-08-21,19.58762
2021-08-22,9.79381
2021-08-23,11.85567
2021-08-24,22.68041
2021-08-25,13.91752
2021-08-26,34.53608
2021-08-27,18.5567
2021-08-28,10.30927
2021-08-29,21.64948
2021-08-30,19.07216
2021-08-31,28.35051
2021-09-01,26.80412
2021-09-02,28.86597
2021-09-03,22.68041
2021-09-04,18.5567
2021-09-05,8.76288
2021-09-06,21.64948
2021-09-07,26.28865
2021-09-08,20.10309
2021-09-09,24.74226
2021-09-10,23.19587
2021-09-11,14.43298
2021-09-12,10.30927
2021-09-13,23.19587
2021-09-14,32.47422
2021-09-15,36.59793
2021-09-16,27.31958
2021-09-17,27.31958
2021-09-18,12.88659
2021-09-19,17.52577
2021-09-20,13.91752
2021-09-21,11.3402
2021-09-22,15.46391
2021-09-23,25.25773
2021-09-24,17.0103
2021-09-25,22.68041
2021-09-26,14.94845
2021-09-27,18.5567
2021-09-28,30.92783
2021-09-29,34.02061
2021-09-30,32.98969
2021-10-01,31.95876
2021-10-02,21.64948
2021-10-03,19.58762
2021-10-04,35.05154
2021-10-05,23.19587
2021-10-06,26.28865
2021-10-07,43.81443
2021-10-08,22.16494
2021-10-09,32.47422
2021-10-10,22.68041
2021-10-11,26.80412
2021-10-12,14.43298
2021-10-13,25.25773
2021-10-14,27.31958
2021-10-15,30.41237
2021-10-16,26.28865
2021-10-17,26.28865
2021-10-18,26.28865
2021-10-19,34.53608
2021-10-20,22.68041
2021-10-21,26.80412
2021-10-22,30.41237
2021-10-23,26.80412
2021-10-24,19.07216
2021-10-25,17.0103
2021-10-26,32.98969
2021-10-27,26.28865
2021-10-28,26.28865
2021-10-29,24.2268
2021-10-30,14.94845
2021-10-31,14.43298
2021-11-01,20.10309
2021-11-02,18.5567
2021-11-03,28.35051
2021-11-04,27.83505
2021-11-05,23.71134
2021-11-06,18.04123
2021-11-07,20.61855
2021-11-08,19.58762
2021-11-09,24.2268
2021-11-10,23.71134
2021-11-11,26.28865
2021-11-12,31.95876
2021-11-13,20.61855
2021-11-14,17.52577
2021-11-15,26.80412
2021-11-16,36.59793
2021-11-17,28.35051
2021-11-18,30.92783
2021-11-19,22.68041
2021-11-20,22.68041
2021-11-21,17.52577
2021-11-22,21.13402
2021-11-23,27.31958
2021-11-24,27.31958
2021-11-25,30.92783
2021-11-26,34.53608
2021-11-27,23.19587
2021-11-28,16.49484
2021-11-29,19.58762
2021-11-30,17.52577
2021-12-01,21.64948
2021-12-02,34.53608
2021-12-03,29.38144
2021-12-04,35.56701
2021-12-05,30.92783
2021-12-06,24.2268
2021-12-07,22.68041
2021-12-08,22.16494
2021-12-09,57.21649
2021-12-10,34.53608
2021-12-11,23.71134
2021-12-12,20.10309
2021-12-13,19.07216
2021-12-14,14.43298
2021-12-15,25.77319
2021-12-16,41.23711
2021-12-17,29.38144
2021-12-18,28.35051
2021-12-19,30.41237
2021-12-20,31.95876
2021-12-21,35.56701
2021-12-22,28.86597
2021-12-23,47.42268
2021-12-24,29.38144
2021-12-25,40.20618
2021-12-26,24.2268
2021-12-27,36.59793
2021-12-28,36.59793
2021-12-29,43.81443
2021-12-30,38.14432
2021-12-31,27.31958
2022-01-01,19.07216
2022-01-02,25.77319
2022-01-03,34.02061
2022-01-04,28.35051
2022-01-05,29.8969
2022-01-06,23.19587
2022-01-07,21.64948
2022-01-08,26.80412
2022-01-09,20.61855
2022-01-10,15.46391
2022-01-11,26.80412
2022-01-12,20.10309
2022-01-13,36.08247
2022-01-14,44.32989
2022-01-15,31.95876
2022-01-16,11.3402
2022-01-17,24.2268
2022-01-18,23.19587
2022-01-19,30.92783
2022-01-20,32.47422
2022-01-21,24.74226
2022-01-22,11.85567
2022-01-23,25.25773
2022-01-24,17.0103
2022-01-25,8.24742
2022-01-26,24.2268
2022-01-27,25.25773
2022-01-28,28.35051
2022-01-29,20.10309
2022-01-30,17.0103
2022-01-31,11.85567
2022-02-01,13.91752
2022-02-02,9.79381
2022-02-03,23.71134
2022-02-04,20.61855
2022-02-05,14.94845
2022-02-06,12.37113
2022-02-07,14.43298
2022-02-08,23.19587
2022-02-09,20.61855
2022-02-10,24.2268
2022-02-11,23.19587
2022-02-12,20.61855
2022-02-13,15.97938
2022-02-14,13.91752
2022-02-15,21.64948
2022-02-16,15.46391
2022-02-17,18.04123
2022-02-18,20.10309
2022-02-19,19.58762
2022-02-20,17.52577
2022-02-21,22.68041
2022-02-22,24.2268
2022-02-23,21.13402
2022-02-24,18.5567
2022-02-25,21.13402
2022-02-26,12.37113
2022-02-27,18.5567
2022-02-28,18.04123
2022-03-01,20.61855
2022-03-02,12.88659
2022-03-03,29.38144
2022-03-04,18.5567
2022-03-05,16.49484
2022-03-06,18.5567
2022-03-07,14.43298
2022-03-08,13.40206
2022-03-09,8.24742
2022-03-10,15.97938
2022-03-11,20.10309
2022-03-12,17.0103
2022-03-13,24.2268
2022-03-14,19.58762
2022-03-15,22.68041
2022-03-16,22.68041
2022-03-17,29.8969
2022-03-18,23.71134
2022-03-19,18.5567
2022-03-20,19.07216
2022-03-21,22.16494
2022-03-22,26.80412
2022-03-23,31.95876
2022-03-24,40.72164
2022-03-25,37.62886
2022-03-26,18.5567
2022-03-27,18.5567
2022-03-28,25.77319
2022-03-29,27.31958
2022-03-30,32.98969
2022-03-31,27.83505
2022-04-01,27.31958
2022-04-02,20.10309
2022-04-03,16.49484
2022-04-04,25.25773
2022-04-05,24.74226
2022-04-06,22.68041
2022-04-07,26.80412
2022-04-08,42.26804
2022-04-09,26.80412
2022-04-10,16.49484
2022-04-11,21.13402
2022-04-12,22.68041
2022-04-13,36.59793
2022-04-14,30.92783
2022-04-15,24.74226
2022-04-16,17.52577
2022-04-17,20.10309
2022-04-18,25.77319
2022-04-19,29.8969
2022-04-20,31.44329
2022-04-21,29.8969
2022-04-22,27.31958
2022-04-23,19.58762
2022-04-24,22.16494
2022-04-25,19.07216
2022-04-26,28.86597
2022-04-27,30.41237
2022-04-28,29.38144
2022-04-29,18.04123
2022-04-30,22.68041
2022-05-01,25.77319
2022-05-02,18.04123
2022-05-03,26.80412
2022-05-04,21.13402
2022-05-05,24.74226
2022-05-06,22.16494
2022-05-07,26.80412
2022-05-08,20.61855
2022-05-09,20.61855
2022-05-10,22.68041
2022-05-11,33.50515
2022-05-12,28.35051
2022-05-13,26.28865
2022-05-14,30.92783
2022-05-15,22.68041
2022-05-16,19.07216
2022-05-17,19.07216
2022-05-18,25.25773
2022-05-19,23.19587
2022-05-20,30.92783
2022-05-21,35.05154
2022-05-22,27.31958
2022-05-23,15.97938
2022-05-24,22.68041
2022-05-25,25.77319
2022-05-26,28.86597
2022-05-27,43.29896
2022-05-28,48.4536
2022-05-29,29.38144
2022-05-30,32.98969
2022-05-31,36.08247
2022-06-01,37.62886
2022-06-02,25.77319
2022-06-03,21.13402
2022-06-04,26.80412
2022-06-05,27.83505
2022-06-06,28.35051
2022-06-07,27.31958
2022-06-08,24.74226
2022-06-09,36.59793
2022-06-10,31.44329
2022-06-11,25.25773
2022-06-12,22.68041
2022-06-13,19.58762
2022-06-14,22.16494
2022-06-15,29.8969
2022-06-16,25.25773
2022-06-17,35.56701
2022-06-18,24.74226
2022-06-19,30.41237
2022-06-20,31.44329
2022-06-21,16.49484
2022-06-22,28.35051
2022-06-23,35.05154
2022-06-24,20.10309
2022-06-25,43.29896
2022-06-26,36.59793
2022-06-27,25.25773
2022-06-28,28.35051
2022-06-29,20.61855
2022-06-30,36.59793
2022-07-01,44.32989
2022-07-02,38.14432
2022-07-03,37.1134
2022-07-04,32.98969
2022-07-05,27.31958
2022-07-06,23.19587
2022-07-07,26.28865
2022-07-08,39.17525
2022-07-09,31.95876
2022-07-10,18.5567
2022-07-11,32.98969
2022-07-12,34.02061
2022-07-13,24.2268
2022-07-14,23.71134
2022-07-15,24.2268
2022-07-16,25.25773
2022-07-17,21.13402
2022-07-18,27.31958
2022-07-19,29.38144
2022-07-20,29.38144
2022-07-21,22.68041
2022-07-22,50.0
2022-07-23,39.69072
2022-07-24,29.8969
2022-07-25,28.86597
2022-07-26,35.05154
2022-07-27,29.8969
2022-07-28,35.56701
2022-07-29,25.25773
2022-07-30,30.92783
2022-07-31,19.07216
2022-08-01,27.31958
2022-08-02,29.8969
2022-08-03,30.41237
2022-08-04,43.29896
2022-08-05,36.59793
2022-08-06,36.08247
2022-08-07,27.31958
2022-08-08,25.25773
2022-08-09,30.41237
2022-08-10,23.71134
2022-08-11,32.47422
2022-08-12,43.81443
2022-08-13,48.96907
2022-08-14,28.86597
2022-08-15,29.8969
2022-08-16,30.41237
2022-08-17,20.10309
2022-08-18,24.74226
2022-08-19,38.65979
2022-08-20,23.71134
2022-08-21,25.25773
2022-08-22,22.16494
2022-08-23,24.2268
2022-08-24,29.8969
2022-08-25,29.8969
2022-08-26,33.50515
2022-08-27,24.2268
2022-08-28,12.37113
2022-08-29,27.83505
2022-08-30,23.71134
2022-08-31,22.16494
2022-09-01,24.2268
2022-09-02,28.35051
2022-09-03,13.91752
2022-09-04,19.58762
2022-09-05,22.68041
2022-09-06,41.23711
2022-09-07,24.74226
2022-09-08,13.91752
2022-09-09,14.43298
2022-09-10,11.3402
2022-09-11,7.21649
2022-09-12,20.10309
2022-09-13,18.5567
2022-09-14,19.07216
2022-09-15,22.68041
2022-09-16,20.10309
2022-09-17,20.61855
2022-09-18,15.46391
2022-09-19,23.19587
2022-09-20,28.86597
2022-09-21,19.58762
2022-09-22,17.0103
2022-09-23,8.76288
2022-09-24,10.30927
2022-09-25,5.15463
2022-09-26,9.79381
2022-09-27,7.73195
2022-09-28,24.74226
2022-09-29,8.76288
2022-09-30,10.30927
2022-10-01,17.52577
2022-10-02,17.0103
2022-10-03,26.28865
2022-10-04,13.91752
2022-10-05,12.88659
2022-10-06,21.13402
2022-10-07,15.97938
2022-10-08,17.52577
2022-10-09,14.94845
2022-10-10,20.10309
2022-10-11,11.85567
2022-10-12,31.44329
2022-10-13,14.43298
2022-10-14,10.82474
2022-10-15,19.58762
2022-10-16,27.31958
2022-10-17,19.07216
2022-10-18,14.43298
2022-10-19,33.50515
2022-10-20,14.43298
2022-10-21,22.68041
2022-10-22,19.07216
2022-10-23,21.13402
2022-10-24,24.74226
2022-10-25,12.88659
2022-10-26,29.38144
2022-10-27,22.16494
2022-10-28,14.43298
2022-10-29,13.91752
2022-10-30,21.64948
2022-10-31,13.91752
2022-11-01,12.88659
2022-11-02,12.37113
2022-11-03,13.40206
2022-11-04,14.43298
2022-11-05,18.04123
2022-11-06,16.49484
2022-11-07,19.58762
2022-11-08,21.64948
2022-11-09,21.64948
2022-11-10,23.19587
2022-11-11,21.13402
2022-11-12,24.2268
2022-11-13,30.41237
2022-11-14,32.98969
2022-11-15,29.8969
2022-11-16,38.14432
2022-11-17,43.29896
2022-11-18,33.50515
2022-11-19,26.28865
2022-11-20,24.2268
2022-11-21,28.86597
2022-11-22,27.83505
2022-11-23,20.10309
2022-11-24,17.0103
2022-11-25,18.5567
2022-11-26,25.25773
2022-11-27,25.25773
2022-11-28,19.58762
2022-11-29,31.44329
2022-11-30,38.14432
2022-12-01,22.16494
2022-12-02,27.31958
2022-12-03,19.58762
2022-12-04,13.40206
2022-12-05,23.71134
2022-12-06,18.5567
2022-12-07,26.28865
2022-12-08,21.64948
2022-12-09,22.16494
2022-12-10,25.77319
2022-12-11,25.25773
2022-12-12,27.31958
2022-12-13,24.2268
2022-12-14,27.31958
2022-12-15,27.31958
2022-12-16,19.58762
2022-12-17,20.61855
2022-12-18,19.07216
2022-12-19,18.5567
2022-12-20,33.50515
2022-12-21,20.61855
2022-12-22,18.5567
2022-12-23,18.5567
2022-12-24,17.0103
2022-12-25,14.94845
2022-12-26,9.79381
2022-12-27,13.40206
2022-12-28,27.83505
2022-12-29,20.61855
2022-12-30,18.04123
2022-12-31,14.43298
2023-01-01,40.72164
2023-01-02,19.58762
2023-01-03,18.04123
2023-01-04,15.97938
2023-01-05,20.10309
2023-01-06,21.64948
2023-01-07,18.04123
2023-01-08,13.40206
2023-01-09,24.74226
2023-01-10,22.68041
2023-01-11,23.71134
2023-01-12,15.97938
2023-01-13,18.04123
2023-01-14,44.84536
2023-01-15,45.87628
2023-01-16,27.83505
2023-01-17,33.50515
2023-01-18,31.44329
2023-01-19,44.84536
2023-01-20,29.38144
2023-01-21,21.13402
2023-01-22,23.19587
2023-01-23,16.49484
2023-01-24,26.80412
2023-01-25,19.58762
2023-01-26,28.35051
2023-01-27,25.25773
2023-01-28,37.62886
2023-01-29,26.28865
2023-01-30,31.95876
2023-01-31,28.35051
2023-02-01,35.56701
2023-02-02,36.08247
2023-02-03,30.41237
2023-02-04,20.10309
2023-02-05,34.53608
2023-02-06,23.71134
2023-02-07,44.32989
2023-02-08,35.05154
2023-02-09,40.20618
2023-02-10,53.09278
2023-02-11,41.23711
2023-02-12,45.87628
2023-02-13,29.8969
2023-02-14,40.20618
2023-02-15,29.8969
2023-02-16,32.47422
2023-02-17,23.19587
2023-02-18,29.38144
2023-02-19,22.68041
2023-02-20,26.80412
2023-02-21,37.1134
2023-02-22,36.59793
2023-02-23,44.32989
2023-02-24,60.82474
2023-02-25,40.20618
2023-02-26,56.70103
2023-02-27,45.87628
2023-02-28,39.17525
2023-03-01,41.23711
2023-03-02,31.95876
2023-03-03,28.35051
2023-03-04,28.35051
2023-03-05,24.74226
2023-03-06,36.08247
2023-03-07,38.65979
2023-03-08,44.32989
2023-03-09,46.39175
2023-03-10,32.47422
2023-03-11,26.28865
2023-03-12,25.25773
2023-03-13,26.80412
2023-03-14,28.86597
2023-03-15,45.36082
2023-03-16,35.05154
2023-03-17,34.53608
2023-03-18,26.28865
2023-03-19,24.74226
2023-03-20,19.58762
2023-03-21,28.86597
2023-03-22,26.80412
2023-03-23,35.56701
2023-03-24,25.77319
2023-03-25,28.35051
2023-03-26,23.71134
2023-03-27,22.68041
2023-03-28,20.61855
2023-03-29,35.05154
2023-03-30,32.47422
2023-03-31,27.83505
2023-04-01,32.98969
2023-04-02,19.58762
2023-04-03,22.68041
2023-04-04,37.62886
2023-04-05,27.83505
2023-04-06,39.69072
2023-04-07,27.83505
2023-04-08,31.44329
2023-04-09,25.25773
2023-04-10,20.61855
2023-04-11,37.1134
2023-04-12,31.95876
2023-04-13,30.92783
2023-04-14,50.51546
2023-04-15,26.28865
2023-04-16,26.28865
2023-04-17,25.77319
2023-04-18,29.38144
2023-04-19,51.03092
2023-04-20,28.86597
2023-04-21,25.25773
2023-04-22,25.25773
2023-04-23,20.10309
2023-04-24,17.52577
2023-04-25,24.2268
2023-04-26,32.98969
2023-04-27,30.41237
2023-04-28,14.94845
2023-04-29,23.19587
2023-04-30,15.46391
2023-05-01,15.46391
2023-05-02,25.25773
2023-05-03,33.50515
2023-05-04,18.04123
2023-05-05,15.97938
2023-05-06,17.0103
2023-05-07,17.52577
2023-05-08,17.0103
2023-05-09,35.56701
2023-05-10,25.77319
2023-05-11,24.74226
2023-05-12,32.47422
2023-05-13,25.77319
2023-05-14,17.0103
2023-05-15,43.29896
2023-05-16,30.41237
2023-05-17,28.86597
2023-05-18,37.1134
2023-05-19,31.95876
2023-05-20,19.58762
2023-05-21,27.83505
2023-05-22,41.23711
2023-05-23,31.44329
2023-05-24,44.84536
2023-05-25,30.41237
2023-05-26,20.61855
2023-05-27,22.68041
2023-05-28,20.61855
