date,유아보험
2022-03-15,12.19512
2022-03-16,10.9756
2022-03-17,12.19512
2022-03-18,9.75609
2022-03-19,14.63414
2022-03-20,10.9756
2022-03-21,26.82926
2022-03-22,12.19512
2022-03-23,18.29268
2022-03-24,14.63414
2022-03-25,10.9756
2022-03-26,8.53658
2022-03-27,12.19512
2022-03-28,23.17073
2022-03-29,10.9756
2022-03-30,9.75609
2022-03-31,10.9756
2022-04-01,9.75609
2022-04-02,9.75609
2022-04-04,7.31707
2022-04-05,12.19512
2022-04-06,10.9756
2022-04-07,18.29268
2022-04-08,14.63414
2022-04-09,9.75609
2022-04-11,19.51219
2022-04-12,17.07317
2022-04-13,19.51219
2022-04-15,14.63414
2022-04-16,10.9756
2022-04-17,10.9756
2022-04-18,9.75609
2022-04-19,17.07317
2022-04-20,23.17073
2022-04-21,18.29268
2022-04-22,14.63414
2022-04-25,29.26829
2022-04-26,19.51219
2022-04-27,19.51219
2022-04-28,23.17073
2022-04-29,17.07317
2022-05-01,9.75609
2022-05-02,17.07317
2022-05-03,18.29268
2022-05-04,18.29268
2022-05-05,7.31707
2022-05-06,20.7317
2022-05-07,7.31707
2022-05-09,6.09756
2022-05-10,23.17073
2022-05-11,7.31707
2022-05-12,15.85365
2022-05-13,10.9756
2022-05-14,14.63414
2022-05-16,14.63414
2022-05-17,12.19512
2022-05-18,13.41463
2022-05-19,26.82926
2022-05-20,7.31707
2022-05-21,12.19512
2022-05-23,13.41463
2022-05-24,29.26829
2022-05-25,13.41463
2022-05-26,21.95121
2022-05-27,18.29268
2022-05-28,10.9756
2022-05-29,12.19512
2022-05-30,19.51219
2022-05-31,9.75609
2022-06-02,14.63414
2022-06-03,13.41463
2022-06-04,6.09756
2022-06-07,12.19512
2022-06-08,13.41463
2022-06-09,12.19512
2022-06-10,14.63414
2022-06-11,8.53658
2022-06-12,9.75609
2022-06-13,12.19512
2022-06-14,13.41463
2022-06-15,19.51219
2022-06-16,9.75609
2022-06-17,14.63414
2022-06-18,7.31707
2022-06-20,12.19512
2022-06-21,8.53658
2022-06-22,20.7317
2022-06-23,14.63414
2022-06-24,13.41463
2022-06-25,10.9756
2022-06-26,8.53658
2022-06-27,23.17073
2022-06-28,18.29268
2022-06-29,17.07317
2022-06-30,12.19512
2022-07-01,24.39024
2022-07-02,13.41463
2022-07-03,9.75609
2022-07-04,12.19512
2022-07-05,26.82926
2022-07-06,13.41463
2022-07-07,10.9756
2022-07-08,7.31707
2022-07-10,6.09756
2022-07-11,21.95121
2022-07-12,30.4878
2022-07-13,12.19512
2022-07-14,31.70731
2022-07-15,6.09756
2022-07-16,9.75609
2022-07-17,14.63414
2022-07-18,15.85365
2022-07-19,13.41463
2022-07-20,13.41463
2022-07-21,14.63414
2022-07-22,8.53658
2022-07-23,7.31707
2022-07-24,10.9756
2022-07-25,10.9756
2022-07-26,15.85365
2022-07-27,20.7317
2022-07-28,23.17073
2022-07-29,12.19512
2022-07-30,7.31707
2022-08-01,12.19512
2022-08-02,10.9756
2022-08-03,6.09756
2022-08-04,6.09756
2022-08-05,9.75609
2022-08-06,8.53658
2022-08-07,14.63414
2022-08-08,8.53658
2022-08-09,8.53658
2022-08-10,20.7317
2022-08-11,20.7317
2022-08-12,18.29268
2022-08-13,9.75609
2022-08-14,6.09756
2022-08-15,10.9756
2022-08-16,14.63414
2022-08-17,17.07317
2022-08-18,7.31707
2022-08-19,12.19512
2022-08-20,10.9756
2022-08-21,7.31707
2022-08-22,14.63414
2022-08-23,19.51219
2022-08-24,15.85365
2022-08-25,13.41463
2022-08-26,17.07317
2022-08-27,7.31707
2022-08-28,13.41463
2022-08-29,20.7317
2022-08-30,10.9756
2022-08-31,21.95121
2022-09-01,17.07317
2022-09-02,14.63414
2022-09-03,14.63414
2022-09-04,9.75609
2022-09-05,21.95121
2022-09-06,28.04878
2022-09-07,36.58536
2022-09-08,6.09756
2022-09-09,13.41463
2022-09-11,8.53658
2022-09-12,14.63414
2022-09-13,15.85365
2022-09-14,12.19512
2022-09-15,14.63414
2022-09-16,7.31707
2022-09-17,6.09756
2022-09-18,15.85365
2022-09-19,17.07317
2022-09-20,20.7317
2022-09-21,10.9756
2022-09-22,10.9756
2022-09-23,18.29268
2022-09-24,9.75609
2022-09-25,13.41463
2022-09-26,26.82926
2022-09-27,19.51219
2022-09-28,25.60975
2022-09-29,14.63414
2022-09-30,10.9756
2022-10-01,8.53658
2022-10-03,9.75609
2022-10-04,15.85365
2022-10-05,13.41463
2022-10-06,19.51219
2022-10-07,6.09756
2022-10-09,6.09756
2022-10-10,8.53658
2022-10-11,12.19512
2022-10-12,15.85365
2022-10-13,14.63414
2022-10-14,15.85365
2022-10-17,21.95121
2022-10-18,24.39024
2022-10-19,17.07317
2022-10-20,13.41463
2022-10-21,10.9756
2022-10-23,10.9756
2022-10-24,17.07317
2022-10-25,14.63414
2022-10-26,13.41463
2022-10-27,10.9756
2022-10-28,8.53658
2022-10-31,24.39024
2022-11-01,14.63414
2022-11-02,17.07317
2022-11-03,26.82926
2022-11-04,25.60975
2022-11-05,7.31707
2022-11-06,6.09756
2022-11-07,19.51219
2022-11-08,21.95121
2022-11-09,15.85365
2022-11-10,10.9756
2022-11-11,8.53658
2022-11-12,7.31707
2022-11-13,12.19512
2022-11-14,18.29268
2022-11-15,26.82926
2022-11-16,21.95121
2022-11-17,8.53658
2022-11-18,9.75609
2022-11-19,7.31707
2022-11-20,9.75609
2022-11-21,21.95121
2022-11-22,14.63414
2022-11-24,14.63414
2022-11-25,26.82926
2022-11-26,8.53658
2022-11-27,10.9756
2022-11-28,12.19512
2022-11-29,15.85365
2022-11-30,29.26829
2022-12-01,20.7317
2022-12-02,12.19512
2022-12-03,6.09756
2022-12-05,24.39024
2022-12-06,7.31707
2022-12-07,14.63414
2022-12-08,7.31707
2022-12-09,20.7317
2022-12-10,8.53658
2022-12-11,7.31707
2022-12-12,12.19512
2022-12-13,17.07317
2022-12-14,21.95121
2022-12-15,8.53658
2022-12-16,12.19512
2022-12-18,12.19512
2022-12-19,18.29268
2022-12-20,14.63414
2022-12-21,17.07317
2022-12-22,21.95121
2022-12-23,15.85365
2022-12-24,10.9756
2022-12-25,6.09756
2022-12-26,25.60975
2022-12-27,15.85365
2022-12-28,18.29268
2022-12-29,15.85365
2022-12-30,15.85365
2022-12-31,7.31707
2023-01-01,7.31707
2023-01-02,21.95121
2023-01-03,20.7317
2023-01-04,6.09756
2023-01-05,31.70731
2023-01-06,7.31707
2023-01-07,15.85365
2023-01-08,9.75609
2023-01-09,24.39024
2023-01-10,14.63414
2023-01-11,25.60975
2023-01-12,25.60975
2023-01-13,21.95121
2023-01-14,12.19512
2023-01-15,19.51219
2023-01-16,25.60975
2023-01-17,15.85365
2023-01-18,15.85365
2023-01-19,17.07317
2023-01-20,19.51219
2023-01-21,10.9756
2023-01-22,13.41463
2023-01-23,17.07317
2023-01-24,9.75609
2023-01-25,17.07317
2023-01-26,13.41463
2023-01-27,26.82926
2023-01-28,13.41463
2023-01-29,8.53658
2023-01-30,23.17073
2023-01-31,23.17073
2023-02-01,18.29268
2023-02-02,14.63414
2023-02-03,17.07317
2023-02-04,9.75609
2023-02-05,12.19512
2023-02-06,15.85365
2023-02-07,25.60975
2023-02-08,25.60975
2023-02-09,18.29268
2023-02-10,9.75609
2023-02-11,17.07317
2023-02-12,9.75609
2023-02-13,20.7317
2023-02-14,12.19512
2023-02-15,24.39024
2023-02-16,24.39024
2023-02-17,17.07317
2023-02-18,9.75609
2023-02-19,6.09756
2023-02-20,19.51219
2023-02-21,15.85365
2023-02-22,21.95121
2023-02-23,26.82926
2023-02-24,19.51219
2023-02-25,12.19512
2023-02-26,8.53658
2023-02-27,28.04878
2023-02-28,14.63414
2023-03-01,10.9756
2023-03-02,20.7317
2023-03-03,9.75609
2023-03-04,6.09756
2023-03-05,8.53658
2023-03-06,18.29268
2023-03-07,15.85365
2023-03-08,15.85365
2023-03-09,14.63414
2023-03-10,13.41463
2023-03-11,7.31707
2023-03-12,17.07317
2023-03-13,18.29268
2023-03-14,23.17073
2023-03-15,9.75609
2023-03-16,17.07317
2023-03-17,15.85365
2023-03-19,9.75609
2023-03-20,32.92682
2023-03-21,18.29268
2023-03-22,18.29268
2023-03-23,20.7317
2023-03-24,30.4878
2023-03-25,15.85365
2023-03-26,15.85365
2023-03-27,21.95121
2023-03-28,12.19512
2023-03-29,19.51219
2023-03-30,14.63414
2023-03-31,17.07317
2023-04-01,9.75609
2023-04-02,9.75609
2023-04-03,13.41463
2023-04-04,7.31707
2023-04-05,13.41463
2023-04-06,7.31707
2023-04-07,17.07317
2023-04-08,6.09756
2023-04-09,12.19512
2023-04-10,13.41463
2023-04-11,19.51219
2023-04-12,23.17073
2023-04-13,18.29268
2023-04-14,15.85365
2023-04-15,9.75609
2023-04-16,12.19512
2023-04-17,18.29268
2023-04-18,26.82926
2023-04-19,20.7317
2023-04-20,8.53658
2023-04-21,15.85365
2023-04-22,12.19512
2023-04-23,12.19512
2023-04-24,20.7317
2023-04-25,24.39024
2023-04-26,20.7317
2023-04-27,26.82926
2023-04-28,15.85365
2023-04-30,6.09756
2023-05-01,8.53658
2023-05-02,15.85365
2023-05-03,20.7317
2023-05-04,19.51219
2023-05-05,8.53658
2023-05-06,7.31707
2023-05-07,21.95121
2023-05-08,6.09756
2023-05-09,23.17073
2023-05-10,23.17073
2023-05-11,25.60975
2023-05-12,20.7317
2023-05-13,9.75609
2023-05-15,14.63414
2023-05-16,24.39024
2023-05-17,23.17073
2023-05-18,29.26829
2023-05-19,13.41463
2023-05-21,13.41463
2023-05-22,20.7317
2023-05-23,14.63414
2023-05-24,23.17073
2023-05-25,21.95121
2023-05-26,10.9756
2023-05-27,12.19512
2023-05-28,7.31707
2023-05-29,10.9756
2023-05-30,21.95121
2023-05-31,17.07317
2023-06-01,19.51219
2023-06-02,19.51219
2023-06-03,14.63414
2023-06-04,12.19512
2023-06-05,17.07317
2023-06-06,8.53658
2023-06-07,15.85365
2023-06-08,12.19512
2023-06-09,15.85365
2023-06-10,6.09756
2023-06-12,20.7317
2023-06-13,7.31707
2023-06-14,13.41463
2023-06-15,7.31707
2023-06-16,13.41463
2023-06-17,21.95121
2023-06-18,8.53658
2023-06-19,20.7317
2023-06-20,17.07317
2023-06-21,20.7317
2023-06-22,9.75609
2023-06-23,10.9756
2023-06-24,6.09756
2023-06-25,9.75609
2023-06-26,15.85365
2023-06-27,14.63414
2023-06-28,18.29268
2023-06-29,15.85365
2023-06-30,9.75609
2023-07-01,8.53658
2023-07-02,6.09756
2023-07-03,15.85365
2023-07-04,12.19512
2023-07-05,10.9756
2023-07-06,15.85365
2023-07-07,14.63414
2023-07-08,8.53658
2023-07-09,7.31707
2023-07-10,17.07317
2023-07-11,24.39024
2023-07-12,15.85365
2023-07-13,21.95121
2023-07-14,17.07317
2023-07-16,6.09756
2023-07-17,14.63414
2023-07-18,20.7317
2023-07-19,10.9756
2023-07-20,21.95121
2023-07-21,8.53658
2023-07-22,8.53658
2023-07-23,8.53658
2023-07-24,19.51219
2023-07-25,24.39024
2023-07-26,13.41463
2023-07-28,10.9756
2023-07-30,8.53658
2023-07-31,9.75609
2023-08-01,12.19512
2023-08-02,13.41463
2023-08-03,12.19512
2023-08-04,7.31707
2023-08-05,7.31707
2023-08-06,10.9756
2023-08-07,19.51219
