date,엔화환율전망
2021-01-10,1.35688
2021-01-11,2.76497
2021-01-12,3.37941
2021-01-13,3.02099
2021-01-14,3.07219
2021-01-15,2.94418
2021-01-16,1.45929
2021-01-17,1.10087
2021-01-18,3.07219
2021-01-19,2.91858
2021-01-20,2.20174
2021-01-21,2.56016
2021-01-22,2.35535
2021-01-23,1.17767
2021-01-24,1.7153
2021-01-25,2.30414
2021-01-26,2.25294
2021-01-27,1.74091
2021-01-28,3.09779
2021-01-29,2.02252
2021-01-30,1.40809
2021-01-31,0.92165
2021-02-01,1.84331
2021-02-02,1.5873
2021-02-03,1.53609
2021-02-04,1.79211
2021-02-05,1.35688
2021-02-06,0.97286
2021-02-07,0.79365
2021-02-08,1.84331
2021-02-09,1.81771
2021-02-10,1.38248
2021-02-11,1.04966
2021-02-12,1.10087
2021-02-13,1.22887
2021-02-14,1.6641
2021-02-15,4.65949
2021-02-16,5.47875
2021-02-17,4.01945
2021-02-18,2.73937
2021-02-19,1.84331
2021-02-20,1.17767
2021-02-21,0.92165
2021-02-22,1.86891
2021-02-23,2.50896
2021-02-24,1.84331
2021-02-25,2.56016
2021-02-26,2.71377
2021-02-27,1.17767
2021-02-28,0.81925
2021-03-01,1.45929
2021-03-02,2.15053
2021-03-03,2.35535
2021-03-04,1.89452
2021-03-05,2.71377
2021-03-06,2.07373
2021-03-07,1.99692
2021-03-08,2.30414
2021-03-09,2.94418
2021-03-10,1.84331
2021-03-11,1.86891
2021-03-12,2.38095
2021-03-13,1.12647
2021-03-14,1.02406
2021-03-15,3.58422
2021-03-16,4.8387
2021-03-17,2.61136
2021-03-18,5.42754
2021-03-19,2.27854
2021-03-20,1.22887
2021-03-21,1.35688
2021-03-22,2.35535
2021-03-23,1.6897
2021-03-24,2.48335
2021-03-25,2.15053
2021-03-26,2.32974
2021-03-27,1.74091
2021-03-28,1.43369
2021-03-29,3.2002
2021-03-30,4.22427
2021-03-31,8.03891
2021-04-01,5.60675
2021-04-02,4.40348
2021-04-03,1.81771
2021-04-04,1.35688
2021-04-05,4.58269
2021-04-06,5.88837
2021-04-07,4.53149
2021-04-08,3.94265
2021-04-09,2.32974
2021-04-10,0.97286
2021-04-11,1.02406
2021-04-12,2.58576
2021-04-13,2.17613
2021-04-14,2.38095
2021-04-15,2.17613
2021-04-16,1.20327
2021-04-17,0.97286
2021-04-18,1.12647
2021-04-19,1.92012
2021-04-20,2.30414
2021-04-21,2.25294
2021-04-22,2.45775
2021-04-23,1.28008
2021-04-24,0.58883
2021-04-25,0.81925
2021-04-26,1.79211
2021-04-27,1.56169
2021-04-28,2.32974
2021-04-29,1.89452
2021-04-30,2.04813
2021-05-01,0.48643
2021-05-02,0.76804
2021-05-03,1.33128
2021-05-04,1.12647
2021-05-05,0.35842
2021-05-06,0.56323
2021-05-07,0.51203
2021-05-08,0.30721
2021-05-09,0.25601
2021-05-10,0.23041
2021-05-11,0.89605
2021-05-12,1.04966
2021-05-13,0.87045
2021-05-14,0.43522
2021-05-15,0.33282
2021-05-16,0.1536
2021-05-17,0.43522
2021-05-18,0.43522
2021-05-19,0.40962
2021-05-20,0.58883
2021-05-21,0.35842
2021-05-23,0.1536
2021-05-24,0.35842
2021-05-25,0.51203
2021-05-26,0.56323
2021-05-27,0.74244
2021-05-28,2.30414
2021-05-29,0.76804
2021-05-30,0.61443
2021-05-31,2.04813
2021-06-01,1.7153
2021-06-02,1.15207
2021-06-03,0.76804
2021-06-04,0.48643
2021-06-05,0.51203
2021-06-06,0.28161
2021-06-07,0.79365
2021-06-08,0.99846
2021-06-09,0.51203
2021-06-10,0.23041
2021-06-11,0.56323
2021-06-12,0.30721
2021-06-13,0.1536
2021-06-14,0.58883
2021-06-15,0.58883
2021-06-16,0.64004
2021-06-17,0.43522
2021-06-18,0.97286
2021-06-19,0.1536
2021-06-20,0.28161
2021-06-21,0.94726
2021-06-22,0.38402
2021-06-23,0.51203
2021-06-24,0.40962
2021-06-25,0.46082
2021-06-26,0.20481
2021-06-27,0.28161
2021-06-28,0.33282
2021-06-29,0.48643
2021-06-30,0.66564
2021-07-01,0.69124
2021-07-02,0.38402
2021-07-03,0.33282
2021-07-04,0.17921
2021-07-05,0.35842
2021-07-06,0.53763
2021-07-07,0.33282
2021-07-08,1.15207
2021-07-09,0.92165
2021-07-10,0.23041
2021-07-11,0.30721
2021-07-12,0.23041
2021-07-13,0.33282
2021-07-14,0.35842
2021-07-15,0.69124
2021-07-16,0.128
2021-07-17,0.43522
2021-07-19,0.53763
2021-07-20,0.87045
2021-07-21,0.30721
2021-07-22,0.35842
2021-07-23,0.51203
2021-07-24,0.1536
2021-07-25,0.1536
2021-07-26,0.38402
2021-07-27,0.35842
2021-07-28,0.40962
2021-07-29,0.35842
2021-07-30,0.17921
2021-07-31,0.1536
2021-08-01,0.20481
2021-08-02,0.25601
2021-08-03,0.56323
2021-08-04,0.51203
2021-08-05,0.23041
2021-08-06,0.28161
2021-08-07,0.20481
2021-08-08,0.1536
2021-08-09,0.43522
2021-08-10,0.58883
2021-08-11,0.30721
2021-08-12,0.56323
2021-08-13,0.97286
2021-08-14,0.40962
2021-08-15,0.1536
2021-08-16,0.76804
2021-08-17,2.15053
2021-08-18,0.76804
2021-08-19,0.87045
2021-08-20,0.79365
2021-08-21,0.48643
2021-08-22,0.23041
2021-08-23,0.71684
2021-08-24,0.20481
2021-08-25,0.23041
2021-08-26,0.56323
2021-08-27,0.40962
2021-08-29,0.1536
2021-08-30,0.51203
2021-08-31,0.64004
2021-09-01,0.33282
2021-09-02,0.46082
2021-09-03,0.1536
2021-09-06,0.1536
2021-09-07,0.25601
2021-09-08,0.128
2021-09-09,0.33282
2021-09-10,0.20481
2021-09-12,0.1536
2021-09-13,0.53763
2021-09-14,0.17921
2021-09-15,0.51203
2021-09-16,0.48643
2021-09-17,0.25601
2021-09-18,0.1536
2021-09-21,0.28161
2021-09-22,0.38402
2021-09-23,0.58883
2021-09-24,0.66564
2021-09-25,0.28161
2021-09-26,0.17921
2021-09-27,0.23041
2021-09-28,0.40962
2021-09-29,0.30721
2021-09-30,0.38402
2021-10-01,0.53763
2021-10-03,0.23041
2021-10-04,0.25601
2021-10-05,0.53763
2021-10-06,0.61443
2021-10-07,0.128
2021-10-08,0.56323
2021-10-09,0.1536
2021-10-11,0.23041
2021-10-12,1.15207
2021-10-13,0.71684
2021-10-14,0.66564
2021-10-15,1.51049
2021-10-16,0.61443
2021-10-17,0.40962
2021-10-18,0.76804
2021-10-19,0.81925
2021-10-20,1.20327
2021-10-21,1.43369
2021-10-22,0.58883
2021-10-23,0.56323
2021-10-24,0.28161
2021-10-25,0.97286
2021-10-26,1.30568
2021-10-27,0.79365
2021-10-28,0.69124
2021-10-29,0.99846
2021-10-30,0.43522
2021-10-31,0.51203
2021-11-01,0.89605
2021-11-02,0.81925
2021-11-03,0.94726
2021-11-04,1.12647
2021-11-05,0.99846
2021-11-06,0.46082
2021-11-07,0.30721
2021-11-08,1.07526
2021-11-09,0.56323
2021-11-10,1.07526
2021-11-11,0.51203
2021-11-12,0.66564
2021-11-13,0.53763
2021-11-14,0.20481
2021-11-15,0.33282
2021-11-16,0.79365
2021-11-17,1.51049
2021-11-18,0.66564
2021-11-19,0.66564
2021-11-20,0.28161
2021-11-21,0.43522
2021-11-22,0.71684
2021-11-23,0.87045
2021-11-24,0.69124
2021-11-25,1.30568
2021-11-26,0.89605
2021-11-27,0.53763
2021-11-28,0.38402
2021-11-29,1.04966
2021-11-30,0.51203
2021-12-01,0.89605
2021-12-02,0.58883
2021-12-03,0.40962
2021-12-04,0.28161
2021-12-06,0.64004
2021-12-07,0.61443
2021-12-08,0.76804
2021-12-09,0.69124
2021-12-10,0.28161
2021-12-12,0.33282
2021-12-13,0.40962
2021-12-14,0.25601
2021-12-15,0.74244
2021-12-16,0.64004
2021-12-17,0.66564
2021-12-18,0.1536
2021-12-19,0.20481
2021-12-20,0.79365
2021-12-21,0.61443
2021-12-22,0.30721
2021-12-23,0.64004
2021-12-24,0.25601
2021-12-25,0.1536
2021-12-27,0.51203
2021-12-28,0.64004
2021-12-29,0.35842
2021-12-30,0.71684
2021-12-31,0.33282
2022-01-01,0.28161
2022-01-02,0.28161
2022-01-03,0.76804
2022-01-04,1.07526
2022-01-05,0.87045
2022-01-06,0.87045
2022-01-07,0.56323
2022-01-08,0.20481
2022-01-09,0.51203
2022-01-10,1.02406
2022-01-11,0.92165
2022-01-12,1.02406
2022-01-13,0.79365
2022-01-14,0.84485
2022-01-15,0.33282
2022-01-16,0.71684
2022-01-17,0.61443
2022-01-18,0.61443
2022-01-19,0.43522
2022-01-20,0.35842
2022-01-21,0.61443
2022-01-22,0.30721
2022-01-23,0.71684
2022-01-24,0.89605
2022-01-25,0.99846
2022-01-26,0.89605
2022-01-27,1.10087
2022-01-28,0.58883
2022-01-29,0.38402
2022-01-30,0.35842
2022-01-31,0.33282
2022-02-01,0.33282
2022-02-02,0.53763
2022-02-03,1.25448
2022-02-04,1.10087
2022-02-05,0.38402
2022-02-06,0.61443
2022-02-07,0.89605
2022-02-08,1.07526
2022-02-09,0.79365
2022-02-10,0.89605
2022-02-11,0.79365
2022-02-12,0.30721
2022-02-13,0.43522
2022-02-14,0.76804
2022-02-15,0.92165
2022-02-16,0.74244
2022-02-17,0.40962
2022-02-18,0.64004
2022-02-19,0.28161
2022-02-20,0.33282
2022-02-21,0.92165
2022-02-22,0.76804
2022-02-23,0.71684
2022-02-24,1.6129
2022-02-25,0.92165
2022-02-26,0.43522
2022-02-27,0.35842
2022-02-28,0.84485
2022-03-01,0.53763
2022-03-02,1.28008
2022-03-03,0.53763
2022-03-04,0.94726
2022-03-05,0.53763
2022-03-06,0.48643
2022-03-07,3.35381
2022-03-08,2.43215
2022-03-09,0.99846
2022-03-10,1.10087
2022-03-11,0.89605
2022-03-12,0.53763
2022-03-13,0.61443
2022-03-14,1.25448
2022-03-15,1.48489
2022-03-16,1.15207
2022-03-17,2.94418
2022-03-18,2.81618
2022-03-19,2.09933
2022-03-20,1.6897
2022-03-21,3.2002
2022-03-22,4.24987
2022-03-23,9.3958
2022-03-24,3.94265
2022-03-25,6.96364
2022-03-26,3.12339
2022-03-27,2.27854
2022-03-28,16.79467
2022-03-29,20.78853
2022-03-30,12.5192
2022-03-31,9.98463
2022-04-01,7.60368
2022-04-02,5.14592
2022-04-03,3.58422
2022-04-04,7.27086
2022-04-05,8.88376
2022-04-06,10.34306
2022-04-07,7.9365
2022-04-08,5.29953
2022-04-09,2.17613
2022-04-10,2.22734
2022-04-11,6.06758
2022-04-12,5.47875
2022-04-13,10.59907
2022-04-14,9.4982
2022-04-15,8.67895
2022-04-16,3.60983
2022-04-17,3.89144
2022-04-18,7.9365
2022-04-19,16.56426
2022-04-20,19.61085
2022-04-21,19.07322
2022-04-22,11.72555
2022-04-23,5.37634
2022-04-24,4.7107
2022-04-25,10.93189
2022-04-26,9.26779
2022-04-27,11.80235
2022-04-28,10.65028
2022-04-29,13.64567
2022-04-30,6.2724
2022-05-01,4.07066
2022-05-02,8.42293
2022-05-03,8.49974
2022-05-04,6.57962
2022-05-05,4.37788
2022-05-06,7.8341
2022-05-07,3.40501
2022-05-08,5.52995
2022-05-09,8.32053
2022-05-10,7.52688
2022-05-11,7.78289
2022-05-12,11.44393
2022-05-13,9.83102
2022-05-14,3.2002
2022-05-15,2.86738
2022-05-16,6.70762
2022-05-17,7.04045
2022-05-18,6.88684
2022-05-19,5.96518
2022-05-20,5.58115
2022-05-21,3.50742
2022-05-22,3.68663
2022-05-23,5.81157
2022-05-24,6.4004
2022-05-25,4.42908
2022-05-26,5.45314
2022-05-27,5.81157
2022-05-28,2.89298
2022-05-29,3.02099
2022-05-30,7.52688
2022-05-31,9.67741
2022-06-01,5.60675
2022-06-02,11.18791
2022-06-03,13.05683
2022-06-04,5.04352
2022-06-05,4.63389
2022-06-06,6.04198
2022-06-07,18.17716
2022-06-08,24.06554
2022-06-09,18.33077
2022-06-10,8.96057
2022-06-11,3.96825
2022-06-12,4.24987
2022-06-13,7.24526
2022-06-14,6.60522
2022-06-15,5.96518
2022-06-16,6.2724
2022-06-17,5.76036
2022-06-18,2.81618
2022-06-19,2.84178
2022-06-20,5.58115
2022-06-21,5.40194
2022-06-22,5.78597
2022-06-23,6.45161
2022-06-24,5.50435
2022-06-25,3.2258
2022-06-26,2.81618
2022-06-27,6.75883
2022-06-28,7.78289
2022-06-29,6.19559
2022-06-30,4.22427
2022-07-01,4.91551
2022-07-02,2.15053
2022-07-03,2.50896
2022-07-04,4.86431
2022-07-05,4.65949
2022-07-06,4.7875
2022-07-07,3.99385
2022-07-08,6.50281
2022-07-09,3.09779
2022-07-10,2.50896
2022-07-11,7.60368
2022-07-12,4.60829
2022-07-13,5.27393
2022-07-14,5.70916
2022-07-15,5.96518
2022-07-16,2.27854
2022-07-17,1.6129
2022-07-18,4.88991
2022-07-19,4.01945
2022-07-20,5.27393
2022-07-21,4.48028
2022-07-22,3.60983
2022-07-23,2.89298
2022-07-24,2.48335
2022-07-25,4.68509
2022-07-26,3.89144
2022-07-27,3.60983
2022-07-28,3.37941
2022-07-29,5.37634
2022-07-30,2.35535
2022-07-31,2.43215
2022-08-01,7.60368
2022-08-02,12.82642
2022-08-03,5.73476
2022-08-04,3.60983
2022-08-05,3.94265
2022-08-06,2.71377
2022-08-07,2.53456
2022-08-08,5.63236
2022-08-09,4.7107
2022-08-10,4.48028
2022-08-11,5.70916
2022-08-12,4.24987
2022-08-13,2.66257
2022-08-14,2.81618
2022-08-15,3.45622
2022-08-16,5.45314
2022-08-17,5.32514
2022-08-18,4.58269
2022-08-19,5.06912
2022-08-20,2.48335
2022-08-21,2.53456
2022-08-22,8.37173
2022-08-23,8.55094
2022-08-24,7.09165
2022-08-25,4.96671
2022-08-26,4.14746
2022-08-27,2.38095
2022-08-28,2.63696
2022-08-29,6.55401
2022-08-30,6.3748
2022-08-31,6.298
2022-09-01,5.40194
2022-09-02,6.93804
2022-09-03,3.63543
2022-09-04,3.2002
2022-09-05,7.37327
2022-09-06,6.73323
2022-09-07,10.16385
2022-09-08,9.37019
2022-09-09,4.42908
2022-09-10,4.07066
2022-09-11,5.06912
2022-09-12,5.81157
2022-09-13,10.77828
2022-09-14,12.67281
2022-09-15,14.41372
2022-09-16,12.28878
2022-09-17,6.81003
2022-09-18,7.62928
2022-09-19,11.11111
2022-09-20,12.90322
2022-09-21,11.67434
2022-09-22,19.58525
2022-09-23,25.32002
2022-09-24,12.95442
2022-09-25,10.21505
2022-09-26,23.70711
2022-09-27,19.81566
2022-09-28,19.02201
2022-09-29,15.56579
2022-09-30,12.23758
2022-10-01,8.01331
2022-10-02,7.80849
2022-10-03,9.3958
2022-10-04,16.97388
2022-10-05,14.1833
2022-10-06,20.02048
2022-10-07,11.67434
2022-10-08,5.73476
2022-10-09,6.16999
2022-10-10,8.49974
2022-10-11,15.59139
2022-10-12,16.33384
2022-10-13,13.67127
2022-10-14,13.00563
2022-10-15,7.8341
2022-10-16,7.01484
2022-10-17,16.53865
2022-10-18,24.34715
2022-10-19,23.96313
2022-10-20,24.14234
2022-10-21,24.73118
2022-10-22,11.59754
2022-10-23,9.88223
2022-10-24,17.38351
2022-10-25,14.72094
2022-10-26,13.13364
2022-10-27,13.23604
2022-10-28,12.13517
2022-10-29,7.60368
2022-10-30,5.83717
2022-10-31,11.16231
2022-11-01,12.87762
2022-11-02,11.13671
2022-11-03,9.77982
2022-11-04,8.32053
2022-11-05,4.27547
2022-11-06,6.298
2022-11-07,13.97849
2022-11-08,27.16333
2022-11-09,34.25499
2022-11-10,20.91653
2022-11-11,25.29441
2022-11-12,8.93497
2022-11-13,8.52534
2022-11-14,16.94828
2022-11-15,14.74654
2022-11-16,11.36712
2022-11-17,14.59293
2022-11-18,9.08858
2022-11-19,5.96518
2022-11-20,5.17153
2022-11-21,11.57194
2022-11-22,10.31746
2022-11-23,8.44854
2022-11-24,9.72862
2022-11-25,8.37173
2022-11-26,5.60675
2022-11-27,5.65796
2022-11-28,12.18637
2022-11-29,9.26779
2022-11-30,9.60061
2022-12-01,10.62467
2022-12-02,9.98463
2022-12-03,5.86277
2022-12-04,7.50128
2022-12-05,12.00716
2022-12-06,11.11111
2022-12-07,11.57194
2022-12-08,10.29185
2022-12-09,9.98463
2022-12-10,6.3748
2022-12-11,6.93804
2022-12-12,10.59907
2022-12-13,12.28878
2022-12-14,10.57347
2022-12-15,9.01177
2022-12-16,9.34459
2022-12-17,5.29953
2022-12-18,5.63236
2022-12-19,10.34306
2022-12-20,23.37429
2022-12-21,27.85458
2022-12-22,17.2555
2022-12-23,11.67434
2022-12-24,6.04198
2022-12-25,6.75883
2022-12-26,13.72247
2022-12-27,14.69534
2022-12-28,20.60931
2022-12-29,16.05222
2022-12-30,11.69994
2022-12-31,9.01177
2023-01-01,10.13824
2023-01-02,25.67844
2023-01-03,26.47209
2023-01-04,16.28264
2023-01-05,15.82181
2023-01-06,18.40757
2023-01-07,8.65335
2023-01-08,7.39887
2023-01-09,20.09728
2023-01-10,20.83973
2023-01-11,20.66052
2023-01-12,17.48591
2023-01-13,20.48131
2023-01-14,15.20737
2023-01-15,13.33845
2023-01-16,17.15309
2023-01-17,16.43625
2023-01-18,21.86379
2023-01-19,14.43932
2023-01-20,11.62314
2023-01-21,6.65642
2023-01-22,6.75883
2023-01-23,8.96057
2023-01-24,14.02969
2023-01-25,20.66052
2023-01-26,15.36098
2023-01-27,14.05529
2023-01-28,6.55401
2023-01-29,6.73323
2023-01-30,17.46031
2023-01-31,15.7706
2023-02-01,14.28571
2023-02-02,12.36559
2023-02-03,12.46799
2023-02-04,6.09318
2023-02-05,6.19559
2023-02-06,16.33384
2023-02-07,11.72555
2023-02-08,18.71479
2023-02-09,15.20737
2023-02-10,13.82488
2023-02-11,8.85816
2023-02-12,7.9621
2023-02-13,16.41065
2023-02-14,13.59447
2023-02-15,12.90322
2023-02-16,11.64874
2023-02-17,11.98156
2023-02-18,8.03891
2023-02-19,7.24526
2023-02-20,12.49359
2023-02-21,11.21351
2023-02-22,12.21198
2023-02-23,10.9831
2023-02-24,9.5238
2023-02-25,4.7619
2023-02-26,5.50435
2023-02-27,13.36405
2023-02-28,12.13517
2023-03-01,8.75576
2023-03-02,10.21505
2023-03-03,10.57347
2023-03-04,4.01945
2023-03-05,4.22427
2023-03-06,8.73015
2023-03-07,8.49974
2023-03-08,8.21812
2023-03-09,9.90783
2023-03-10,14.54173
2023-03-11,8.57654
2023-03-12,9.37019
2023-03-13,15.61699
2023-03-14,13.77368
2023-03-15,15.28417
2023-03-16,21.73579
2023-03-17,15.13056
2023-03-18,9.01177
2023-03-19,8.42293
2023-03-20,28.54582
2023-03-21,21.60778
2023-03-22,14.02969
2023-03-23,14.23451
2023-03-24,13.72247
2023-03-25,7.70609
2023-03-26,6.47721
2023-03-27,14.05529
2023-03-28,12.33998
2023-03-29,12.28878
2023-03-30,11.93036
2023-03-31,11.21351
2023-04-01,3.86584
2023-04-02,3.99385
2023-04-03,10.77828
2023-04-04,10.59907
2023-04-05,16.66666
2023-04-06,33.15412
2023-04-07,17.69073
2023-04-08,6.73323
2023-04-09,6.65642
2023-04-10,15.6682
2023-04-11,14.46492
2023-04-12,11.36712
2023-04-13,14.33691
2023-04-14,13.82488
2023-04-15,7.9109
2023-04-16,7.60368
2023-04-17,14.0809
2023-04-18,10.57347
2023-04-19,10.67588
2023-04-20,9.95903
2023-04-21,10.65028
2023-04-22,5.04352
2023-04-23,6.09318
2023-04-24,11.93036
2023-04-25,13.87608
2023-04-26,23.5023
2023-04-27,18.35637
2023-04-28,14.43932
2023-04-29,5.93958
2023-04-30,6.24679
2023-05-01,11.72555
2023-05-02,23.70711
2023-05-03,11.21351
2023-05-04,9.4214
2023-05-05,5.99078
2023-05-06,5.55555
2023-05-07,4.63389
2023-05-08,12.41679
2023-05-09,10.13824
2023-05-10,8.98617
2023-05-11,9.34459
2023-05-12,9.75422
2023-05-13,5.40194
2023-05-14,4.7619
2023-05-15,10.52227
2023-05-16,9.447
2023-05-17,11.16231
2023-05-18,19.68766
2023-05-19,21.86379
2023-05-20,7.57808
2023-05-21,5.76036
2023-05-22,24.75678
2023-05-23,37.6088
2023-05-24,19.17562
2023-05-25,19.02201
2023-05-26,15.05376
2023-05-27,10.82949
2023-05-28,8.26932
2023-05-29,11.93036
2023-05-30,22.83666
2023-05-31,15.20737
2023-06-01,13.62007
2023-06-02,23.75832
2023-06-03,18.71479
2023-06-04,13.85048
2023-06-05,31.23399
2023-06-06,13.51766
2023-06-07,25.70404
2023-06-08,33.23092
2023-06-09,49.87199
2023-06-10,24.11674
