date,미국주식거래시간
2020-07-08,25.62814
2020-07-09,29.81574
2020-07-10,23.95309
2020-07-11,17.58793
2020-07-12,12.73031
2020-07-13,42.54606
2020-07-14,39.53098
2020-07-15,29.64824
2020-07-16,21.10552
2020-07-17,19.59798
2020-07-18,13.90284
2020-07-19,10.88777
2020-07-20,24.45561
2020-07-21,31.99329
2020-07-22,23.28308
2020-07-23,26.80067
2020-07-24,28.3082
2020-07-25,18.25795
2020-07-26,10.05025
2020-07-27,35.84589
2020-07-28,27.13567
2020-07-29,22.94807
2020-07-30,23.45058
2020-07-31,28.97822
2020-08-01,15.07537
2020-08-02,13.90284
2020-08-03,35.67839
2020-08-04,30.15075
2020-08-05,22.11055
2020-08-06,21.77554
2020-08-07,19.76549
2020-08-08,15.91289
2020-08-09,10.55276
2020-08-10,34.50586
2020-08-11,31.99329
2020-08-12,30.65326
2020-08-13,28.47571
2020-08-14,26.80067
2020-08-15,17.92294
2020-08-16,10.38525
2020-08-17,28.81072
2020-08-18,34.33835
2020-08-19,25.46063
2020-08-20,26.80067
2020-08-21,39.36348
2020-08-22,29.14572
2020-08-23,19.59798
2020-08-24,57.11892
2020-08-25,33.83584
2020-08-26,31.49078
2020-08-27,40.0335
2020-08-28,42.37855
2020-08-29,24.1206
2020-08-30,15.74539
2020-08-31,70.51926
2020-09-01,63.14907
2020-09-02,46.06365
2020-09-03,34.33835
2020-09-04,50.75376
2020-09-05,20.1005
2020-09-06,9.21273
2020-09-07,60.97152
2020-09-08,57.11892
2020-09-09,44.72361
2020-09-10,23.61809
2020-09-11,20.60301
2020-09-12,12.73031
2020-09-13,8.0402
2020-09-14,22.27805
2020-09-15,31.82579
2020-09-16,24.62311
2020-09-17,18.92797
2020-09-18,12.3953
2020-09-19,13.56783
2020-09-20,7.03517
2020-09-21,28.1407
2020-09-22,24.45561
2020-09-23,18.42546
2020-09-24,22.44556
2020-09-25,18.42546
2020-09-26,13.06532
2020-09-27,8.2077
2020-09-28,18.59296
2020-09-29,13.90284
2020-09-30,10.05025
2020-10-01,11.72529
2020-10-02,36.51591
2020-10-03,17.58793
2020-10-04,11.72529
2020-10-05,13.90284
2020-10-06,9.88274
2020-10-07,17.42043
2020-10-08,15.74539
2020-10-09,14.23785
2020-10-10,14.07035
2020-10-11,6.19765
2020-10-12,26.63316
2020-10-13,19.26298
2020-10-14,14.07035
2020-10-15,11.05527
2020-10-16,13.73534
2020-10-17,8.71021
2020-10-18,7.53768
2020-10-19,20.60301
2020-10-20,14.23785
2020-10-21,12.89782
2020-10-22,11.22278
2020-10-23,9.88274
2020-10-24,5.36013
2020-10-25,3.18257
2020-10-26,9.71524
2020-10-27,10.38525
2020-10-28,8.2077
2020-10-29,10.88777
2020-10-30,12.3953
2020-10-31,5.02512
2020-11-01,2.68006
2020-11-02,29.48073
2020-11-03,16.2479
2020-11-04,15.07537
2020-11-05,17.08542
2020-11-06,13.40033
2020-11-07,5.86264
2020-11-08,2.34505
2020-11-09,22.78056
2020-11-10,20.43551
2020-11-11,15.07537
2020-11-12,10.38525
2020-11-13,10.55276
2020-11-14,5.19262
2020-11-15,1.67504
2020-11-16,10.88777
2020-11-17,19.93299
2020-11-18,14.07035
2020-11-19,15.57788
2020-11-20,9.88274
2020-11-21,5.52763
2020-11-22,2.34505
2020-11-23,12.3953
2020-11-24,20.93802
2020-11-25,20.93802
2020-11-26,22.61306
2020-11-27,24.62311
2020-11-28,13.40033
2020-11-29,4.1876
2020-11-30,23.28308
2020-12-01,27.30318
2020-12-02,21.10552
2020-12-03,14.74036
2020-12-04,11.55778
2020-12-05,6.86767
2020-12-06,5.02512
2020-12-07,15.41038
2020-12-08,19.26298
2020-12-09,21.10552
2020-12-10,22.78056
2020-12-11,15.24288
2020-12-12,9.71524
2020-12-13,2.51256
2020-12-14,16.0804
2020-12-15,12.89782
2020-12-16,17.08542
2020-12-17,12.0603
2020-12-18,16.41541
2020-12-19,18.09045
2020-12-20,5.52763
2020-12-21,23.61809
2020-12-22,20.268
2020-12-23,18.42546
2020-12-24,17.25293
2020-12-25,14.07035
2020-12-26,3.68509
2020-12-27,5.69514
2020-12-28,23.78559
2020-12-29,21.94304
2020-12-30,20.43551
2020-12-31,17.25293
2021-01-01,6.36515
2021-01-02,1.50753
2021-01-03,6.70016
2021-01-04,26.80067
2021-01-05,22.78056
2021-01-06,18.59296
2021-01-07,25.96314
2021-01-08,39.02847
2021-01-09,18.76046
2021-01-10,12.3953
2021-01-11,32.49581
2021-01-12,24.2881
2021-01-13,22.61306
2021-01-14,21.10552
2021-01-15,17.42043
2021-01-16,12.89782
2021-01-17,4.69011
2021-01-18,17.58793
2021-01-19,24.79061
2021-01-20,22.27805
2021-01-21,24.45561
2021-01-22,20.1005
2021-01-23,14.07035
2021-01-24,6.36515
2021-01-25,31.15577
2021-01-26,24.79061
2021-01-27,30.82077
2021-01-28,51.75879
2021-01-29,41.37353
2021-01-30,17.75544
2021-01-31,8.71021
2021-02-01,31.82579
2021-02-02,27.97319
2021-02-03,18.92797
2021-02-04,15.07537
2021-02-05,19.93299
2021-02-06,12.56281
2021-02-07,4.1876
2021-02-08,23.28308
2021-02-09,23.11557
2021-02-10,22.78056
2021-02-11,29.64824
2021-02-12,22.61306
2021-02-13,13.90284
2021-02-14,10.55276
2021-02-15,24.45561
2021-02-16,31.49078
2021-02-17,27.63819
2021-02-18,21.77554
2021-02-19,17.92294
2021-02-20,12.89782
2021-02-21,7.03517
2021-02-22,18.76046
2021-02-23,20.60301
2021-02-24,16.2479
2021-02-25,21.10552
2021-02-26,22.78056
2021-02-27,8.3752
2021-02-28,2.51256
2021-03-01,12.0603
2021-03-02,12.0603
2021-03-03,9.71524
2021-03-04,14.90787
2021-03-05,12.89782
2021-03-06,14.57286
2021-03-07,6.03015
2021-03-08,18.09045
2021-03-09,16.2479
2021-03-10,18.76046
2021-03-11,30.15075
2021-03-12,29.31323
2021-03-13,10.55276
2021-03-14,4.52261
2021-03-15,24.95812
2021-03-16,21.77554
2021-03-17,15.91289
2021-03-18,20.43551
2021-03-19,20.60301
2021-03-20,9.88274
2021-03-21,5.36013
2021-03-22,13.40033
2021-03-23,12.89782
2021-03-24,12.3953
2021-03-25,14.07035
2021-03-26,8.71021
2021-03-27,6.36515
2021-03-28,4.1876
2021-03-29,11.05527
2021-03-30,9.88274
2021-03-31,12.56281
2021-04-01,12.3953
2021-04-02,18.09045
2021-04-03,7.53768
2021-04-04,2.68006
2021-04-05,16.0804
2021-04-06,12.89782
2021-04-07,7.37018
2021-04-08,9.38023
2021-04-09,6.70016
2021-04-10,3.85259
2021-04-11,2.01005
2021-04-12,11.05527
2021-04-13,10.72026
2021-04-14,17.92294
2021-04-15,11.22278
2021-04-16,10.38525
2021-04-17,5.52763
2021-04-18,2.51256
2021-04-19,13.06532
2021-04-20,8.3752
2021-04-21,12.3953
2021-04-22,11.22278
2021-04-23,10.21775
2021-04-24,6.86767
2021-04-25,2.84757
2021-04-26,7.87269
2021-04-27,11.39028
2021-04-28,8.87772
2021-04-29,7.70519
2021-04-30,8.0402
2021-05-01,5.19262
2021-05-03,6.70016
2021-05-04,6.86767
2021-05-05,8.3752
2021-05-06,6.53266
2021-05-07,10.88777
2021-05-08,3.01507
2021-05-09,3.01507
2021-05-10,8.0402
2021-05-11,12.3953
2021-05-12,7.03517
2021-05-13,11.39028
2021-05-14,10.72026
2021-05-15,6.53266
2021-05-16,3.01507
2021-05-17,8.71021
2021-05-18,6.86767
2021-05-19,6.86767
2021-05-20,6.70016
2021-05-21,6.53266
2021-05-22,8.3752
2021-05-23,6.19765
2021-05-24,16.2479
2021-05-25,17.08542
2021-05-26,12.2278
2021-05-27,14.57286
2021-05-28,10.88777
2021-05-29,6.53266
2021-05-30,4.85762
2021-05-31,15.74539
2021-06-01,12.2278
2021-06-02,11.72529
2021-06-03,15.24288
2021-06-04,9.04522
2021-06-05,5.19262
2021-06-06,2.51256
2021-06-07,8.3752
2021-06-08,10.72026
2021-06-09,7.70519
2021-06-10,9.38023
2021-06-11,8.54271
2021-06-12,3.35008
2021-06-13,1.84254
2021-06-14,6.86767
2021-06-15,4.85762
2021-06-16,5.02512
2021-06-17,6.19765
2021-06-18,6.70016
2021-06-19,3.85259
2021-06-20,1.17252
2021-06-21,6.86767
2021-06-22,7.03517
2021-06-23,7.37018
2021-06-24,6.36515
2021-06-25,6.36515
2021-06-26,4.3551
2021-06-27,0.83752
2021-06-28,7.37018
2021-06-29,7.37018
2021-06-30,7.70519
2021-07-01,7.70519
2021-07-02,6.36515
2021-07-03,5.36013
2021-07-04,1.17252
2021-07-05,12.0603
2021-07-06,13.06532
2021-07-07,9.71524
2021-07-08,9.71524
2021-07-09,7.03517
2021-07-10,2.01005
2021-07-11,1.67504
2021-07-12,5.86264
2021-07-13,5.19262
2021-07-14,6.19765
2021-07-15,5.19262
2021-07-16,7.53768
2021-07-17,4.0201
2021-07-18,0.83752
2021-07-19,6.36515
2021-07-20,10.88777
2021-07-21,7.03517
2021-07-22,8.3752
2021-07-23,8.87772
2021-07-24,4.1876
2021-07-25,3.18257
2021-07-26,6.70016
2021-07-27,9.21273
2021-07-28,9.71524
2021-07-29,7.87269
2021-07-30,7.87269
2021-07-31,3.35008
2021-08-01,1.17252
2021-08-02,6.36515
2021-08-03,9.04522
2021-08-04,7.37018
2021-08-05,9.04522
2021-08-06,11.55778
2021-08-07,5.02512
2021-08-08,3.18257
2021-08-09,10.38525
2021-08-10,8.87772
2021-08-11,9.04522
2021-08-12,8.87772
2021-08-13,4.85762
2021-08-14,5.86264
2021-08-15,3.01507
2021-08-16,6.36515
2021-08-17,10.05025
2021-08-18,7.37018
2021-08-19,10.55276
2021-08-20,7.87269
2021-08-21,1.84254
2021-08-22,2.01005
2021-08-23,8.2077
2021-08-24,10.38525
2021-08-25,6.53266
2021-08-26,8.54271
2021-08-27,10.55276
2021-08-28,5.69514
2021-08-29,4.1876
2021-08-30,9.88274
2021-08-31,13.73534
2021-09-01,13.90284
2021-09-02,9.04522
2021-09-03,9.38023
2021-09-04,6.19765
2021-09-05,1.50753
2021-09-06,20.268
2021-09-07,10.88777
2021-09-08,9.54773
2021-09-09,7.20268
2021-09-10,6.36515
2021-09-11,7.53768
2021-09-12,3.35008
2021-09-13,11.72529
2021-09-14,8.71021
2021-09-15,7.03517
2021-09-16,9.38023
2021-09-17,9.04522
2021-09-18,7.70519
2021-09-19,1.17252
2021-09-20,5.02512
2021-09-21,7.70519
2021-09-22,7.03517
2021-09-23,10.38525
2021-09-24,9.71524
2021-09-25,6.53266
2021-09-26,4.3551
2021-09-27,8.54271
2021-09-28,10.38525
2021-09-29,12.73031
2021-09-30,11.22278
2021-10-01,8.87772
2021-10-02,4.85762
2021-10-03,2.17755
2021-10-04,6.86767
2021-10-05,11.89279
2021-10-06,9.04522
2021-10-07,9.21273
2021-10-08,9.54773
2021-10-09,7.53768
2021-10-10,2.84757
2021-10-11,7.03517
2021-10-12,5.86264
2021-10-13,4.69011
2021-10-14,7.70519
2021-10-15,6.36515
2021-10-16,6.19765
2021-10-17,1.34003
2021-10-18,9.38023
2021-10-19,11.05527
2021-10-20,11.39028
2021-10-21,9.71524
2021-10-22,10.21775
2021-10-23,6.03015
2021-10-24,1.17252
2021-10-25,10.21775
2021-10-26,17.75544
2021-10-27,10.88777
2021-10-28,11.55778
2021-10-29,29.98324
2021-10-30,16.2479
2021-10-31,6.86767
2021-11-01,37.18592
2021-11-02,35.17587
2021-11-03,27.47068
2021-11-04,27.97319
2021-11-05,29.31323
2021-11-06,19.76549
2021-11-07,10.38525
2021-11-08,100.0
2021-11-09,43.38358
2021-11-10,37.01842
2021-11-11,25.79564
2021-11-12,28.1407
2021-11-13,16.75041
2021-11-14,9.38023
2021-11-15,26.63316
2021-11-16,36.68341
2021-11-17,43.88609
2021-11-18,39.19597
2021-11-19,32.83082
2021-11-20,16.58291
2021-11-21,7.03517
2021-11-22,28.47571
2021-11-23,24.79061
2021-11-24,20.1005
2021-11-25,37.85594
2021-11-26,36.68341
2021-11-27,26.80067
2021-11-28,5.36013
2021-11-29,27.97319
2021-11-30,25.79564
2021-12-01,22.61306
2021-12-02,27.80569
2021-12-03,17.08542
2021-12-04,17.75544
2021-12-05,6.86767
2021-12-06,20.60301
2021-12-07,25.46063
2021-12-08,23.11557
2021-12-09,19.43048
2021-12-10,19.09547
2021-12-11,8.71021
2021-12-12,4.52261
2021-12-13,13.40033
2021-12-14,21.60804
2021-12-15,14.57286
2021-12-16,15.41038
2021-12-17,20.77051
2021-12-18,8.0402
2021-12-19,5.02512
2021-12-20,18.25795
2021-12-21,17.25293
2021-12-22,13.90284
2021-12-23,12.73031
2021-12-24,24.45561
2021-12-25,7.53768
2021-12-26,4.1876
2021-12-27,20.60301
2021-12-28,17.58793
2021-12-29,16.0804
2021-12-30,11.72529
2021-12-31,9.38023
2022-01-01,3.85259
2022-01-02,5.19262
2022-01-03,17.25293
2022-01-04,16.58291
2022-01-05,16.91792
2022-01-06,26.63316
2022-01-07,19.76549
2022-01-08,9.71524
2022-01-09,5.36013
2022-01-10,14.57286
2022-01-11,20.43551
2022-01-12,16.0804
2022-01-13,11.72529
2022-01-14,20.77051
2022-01-15,8.87772
2022-01-16,6.19765
2022-01-17,26.96817
2022-01-18,21.94304
2022-01-19,16.41541
2022-01-20,19.76549
2022-01-21,23.78559
2022-01-22,13.56783
2022-01-23,7.20268
2022-01-24,18.76046
2022-01-25,25.12562
2022-01-26,28.97822
2022-01-27,23.11557
2022-01-28,30.48576
2022-01-29,15.57788
2022-01-30,5.19262
2022-01-31,14.74036
2022-02-01,18.92797
2022-02-02,24.62311
2022-02-03,25.96314
2022-02-04,36.51591
2022-02-05,14.07035
2022-02-06,10.38525
2022-02-07,22.94807
2022-02-08,14.74036
2022-02-09,14.40536
2022-02-10,16.58291
2022-02-11,17.08542
2022-02-12,15.74539
2022-02-13,5.36013
2022-02-14,17.08542
2022-02-15,15.57788
2022-02-16,18.09045
2022-02-17,15.24288
2022-02-18,21.44053
2022-02-19,14.23785
2022-02-20,5.19262
2022-02-21,21.44053
2022-02-22,27.80569
2022-02-23,18.59296
2022-02-24,35.67839
2022-02-25,30.31825
2022-02-26,14.23785
2022-02-27,7.03517
2022-02-28,18.92797
2022-03-01,16.58291
2022-03-02,17.75544
2022-03-03,16.41541
2022-03-04,14.40536
2022-03-05,13.90284
2022-03-06,6.53266
2022-03-07,16.91792
2022-03-08,22.27805
2022-03-09,15.07537
2022-03-10,16.0804
2022-03-11,15.41038
2022-03-12,16.58291
2022-03-13,8.3752
2022-03-14,31.82579
2022-03-15,28.1407
2022-03-16,23.78559
2022-03-17,25.46063
2022-03-18,19.59798
2022-03-19,15.57788
2022-03-20,7.20268
2022-03-21,18.76046
2022-03-22,16.75041
2022-03-23,19.09547
2022-03-24,16.91792
2022-03-25,15.24288
2022-03-26,10.88777
2022-03-27,5.02512
2022-03-28,14.23785
2022-03-29,22.78056
2022-03-30,20.268
2022-03-31,17.08542
2022-04-01,15.24288
2022-04-02,8.71021
2022-04-03,5.02512
2022-04-04,15.24288
2022-04-05,16.91792
2022-04-06,17.25293
2022-04-07,16.58291
2022-04-08,11.72529
2022-04-09,8.0402
2022-04-10,3.68509
2022-04-11,11.72529
2022-04-12,15.24288
2022-04-13,14.40536
2022-04-14,12.73031
2022-04-15,24.1206
2022-04-16,7.70519
2022-04-17,3.18257
2022-04-18,12.2278
2022-04-19,12.3953
2022-04-20,12.2278
2022-04-21,23.78559
2022-04-22,20.60301
2022-04-23,10.05025
2022-04-24,4.3551
2022-04-25,14.07035
2022-04-26,13.23283
2022-04-27,32.99832
2022-04-28,19.26298
2022-04-29,18.76046
2022-04-30,13.56783
2022-05-01,3.68509
2022-05-02,14.57286
2022-05-03,10.21775
2022-05-04,8.71021
2022-05-05,10.88777
2022-05-06,16.0804
2022-05-07,6.53266
2022-05-08,2.84757
2022-05-09,10.21775
2022-05-10,22.27805
2022-05-11,12.89782
2022-05-12,19.09547
2022-05-13,15.41038
2022-05-14,6.53266
2022-05-15,3.35008
2022-05-16,11.55778
2022-05-17,12.2278
2022-05-18,10.72026
2022-05-19,16.2479
2022-05-20,14.57286
2022-05-21,9.21273
2022-05-22,1.84254
2022-05-23,11.22278
2022-05-24,13.06532
2022-05-25,14.40536
2022-05-26,10.55276
2022-05-27,13.23283
2022-05-28,8.0402
2022-05-29,2.01005
2022-05-30,24.2881
2022-05-31,14.40536
2022-06-01,8.3752
2022-06-02,7.37018
2022-06-03,10.05025
2022-06-04,8.2077
2022-06-05,1.84254
2022-06-06,7.70519
2022-06-07,9.71524
2022-06-08,7.70519
2022-06-09,7.03517
2022-06-10,8.87772
2022-06-11,7.20268
2022-06-12,1.50753
2022-06-13,11.89279
2022-06-14,13.06532
2022-06-15,12.2278
2022-06-16,10.05025
2022-06-17,15.07537
2022-06-18,7.03517
2022-06-19,2.34505
2022-06-20,11.22278
2022-06-21,9.38023
2022-06-22,7.37018
2022-06-23,6.86767
2022-06-24,6.53266
2022-06-25,3.85259
2022-06-26,1.50753
2022-06-27,8.71021
2022-06-28,5.69514
2022-06-29,7.53768
2022-06-30,6.86767
2022-07-01,6.53266
2022-07-02,4.85762
2022-07-03,2.17755
2022-07-04,9.04522
2022-07-05,8.2077
2022-07-06,7.03517
2022-07-07,6.03015
2022-07-08,6.70016
2022-07-09,3.18257
2022-07-10,1.67504
2022-07-11,5.02512
2022-07-12,7.20268
2022-07-13,7.53768
2022-07-14,6.70016
2022-07-15,5.69514
2022-07-16,4.3551
2022-07-17,1.34003
2022-07-18,8.87772
2022-07-19,5.69514
2022-07-20,7.20268
2022-07-21,11.89279
2022-07-22,10.55276
2022-07-23,4.3551
2022-07-24,1.50753
2022-07-25,7.20268
2022-07-26,8.54271
2022-07-27,9.04522
2022-07-28,11.05527
2022-07-29,12.56281
2022-07-30,6.36515
2022-07-31,2.01005
2022-08-01,10.55276
2022-08-02,9.54773
2022-08-03,11.72529
2022-08-04,10.88777
2022-08-05,10.88777
2022-08-06,4.0201
2022-08-07,1.50753
2022-08-08,7.70519
2022-08-09,13.23283
2022-08-10,10.38525
2022-08-11,13.06532
2022-08-12,12.0603
2022-08-13,8.71021
2022-08-14,3.35008
2022-08-15,9.21273
2022-08-16,13.40033
2022-08-17,12.3953
2022-08-18,9.71524
2022-08-19,8.71021
2022-08-20,6.70016
2022-08-21,2.17755
2022-08-22,9.21273
2022-08-23,9.04522
2022-08-24,8.3752
2022-08-25,10.21775
2022-08-26,8.54271
2022-08-27,7.03517
2022-08-28,1.34003
2022-08-29,10.05025
2022-08-30,7.70519
2022-08-31,8.71021
2022-09-01,7.37018
2022-09-02,7.53768
2022-09-03,3.51758
2022-09-04,2.01005
2022-09-05,10.88777
2022-09-06,9.04522
2022-09-07,5.86264
2022-09-08,3.51758
2022-09-09,7.20268
2022-09-10,6.53266
2022-09-11,1.00502
2022-09-12,6.36515
2022-09-13,10.88777
2022-09-14,10.72026
2022-09-15,8.54271
2022-09-16,10.05025
2022-09-17,5.02512
2022-09-18,2.84757
2022-09-19,8.0402
2022-09-20,5.86264
2022-09-21,8.54271
2022-09-22,12.73031
2022-09-23,8.0402
2022-09-24,6.70016
2022-09-25,1.50753
2022-09-26,7.03517
2022-09-27,10.38525
2022-09-28,11.39028
2022-09-29,10.21775
2022-09-30,10.72026
2022-10-01,6.36515
2022-10-02,1.34003
2022-10-03,6.86767
2022-10-04,16.0804
2022-10-05,13.73534
2022-10-06,11.39028
2022-10-07,13.56783
2022-10-08,7.70519
2022-10-09,2.34505
2022-10-10,8.0402
2022-10-11,11.05527
2022-10-12,10.38525
2022-10-13,11.05527
2022-10-14,12.3953
2022-10-15,8.54271
2022-10-16,1.67504
2022-10-17,11.72529
2022-10-18,17.08542
2022-10-19,11.72529
2022-10-20,9.38023
2022-10-21,9.38023
2022-10-22,6.53266
2022-10-23,2.84757
2022-10-24,8.54271
2022-10-25,10.88777
2022-10-26,12.89782
2022-10-27,6.53266
2022-10-28,9.88274
2022-10-29,5.36013
2022-10-30,1.34003
2022-10-31,11.22278
2022-11-01,12.2278
2022-11-02,7.53768
2022-11-03,12.73031
2022-11-04,8.3752
2022-11-05,6.19765
2022-11-06,2.01005
2022-11-07,52.59631
2022-11-08,20.93802
2022-11-09,14.74036
2022-11-10,13.73534
2022-11-11,17.25293
2022-11-12,7.20268
2022-11-13,1.84254
2022-11-14,11.55778
2022-11-15,12.56281
2022-11-16,9.71524
2022-11-17,8.0402
2022-11-18,6.36515
2022-11-19,2.01005
2022-11-20,1.67504
2022-11-21,3.51758
2022-11-22,7.87269
2022-11-23,8.71021
2022-11-24,9.21273
2022-11-25,7.87269
2022-11-26,3.68509
2022-11-27,1.17252
2022-11-28,4.52261
2022-11-29,7.03517
2022-11-30,4.1876
2022-12-01,8.87772
2022-12-02,4.69011
2022-12-03,2.51256
2022-12-04,0.83752
2022-12-05,5.36013
2022-12-06,5.19262
2022-12-07,5.86264
2022-12-08,6.19765
2022-12-09,6.53266
2022-12-10,3.01507
2022-12-11,2.34505
2022-12-12,3.51758
2022-12-13,6.36515
2022-12-14,6.53266
2022-12-15,5.19262
2022-12-16,7.70519
2022-12-17,2.84757
2022-12-18,1.67504
2022-12-19,4.52261
2022-12-20,5.69514
2022-12-21,9.88274
2022-12-22,6.03015
2022-12-23,9.38023
2022-12-24,5.86264
2022-12-25,1.34003
2022-12-26,8.71021
2022-12-27,11.89279
2022-12-28,11.39028
2022-12-29,8.0402
2022-12-30,9.21273
2022-12-31,2.51256
2023-01-01,1.17252
2023-01-02,7.87269
2023-01-03,10.05025
2023-01-04,7.03517
2023-01-05,6.70016
2023-01-06,7.37018
2023-01-07,5.86264
2023-01-08,1.67504
2023-01-09,7.53768
2023-01-10,8.2077
2023-01-11,9.38023
2023-01-12,8.87772
2023-01-13,10.72026
2023-01-14,4.0201
2023-01-15,2.01005
2023-01-16,8.0402
2023-01-17,9.54773
2023-01-18,10.72026
2023-01-19,5.52763
2023-01-20,5.86264
2023-01-21,5.02512
2023-01-22,2.17755
2023-01-23,4.1876
2023-01-24,10.55276
2023-01-25,13.06532
2023-01-26,14.57286
2023-01-27,12.56281
2023-01-28,11.72529
2023-01-29,3.51758
2023-01-30,12.56281
2023-01-31,12.56281
2023-02-01,10.05025
2023-02-02,19.93299
2023-02-03,16.2479
2023-02-04,9.04522
2023-02-05,2.34505
2023-02-06,12.73031
2023-02-07,11.55778
2023-02-08,14.57286
2023-02-09,16.75041
2023-02-10,15.91289
2023-02-11,7.70519
2023-02-12,4.0201
2023-02-13,17.25293
2023-02-14,14.40536
2023-02-15,16.2479
2023-02-16,15.07537
2023-02-17,12.89782
2023-02-18,6.36515
2023-02-19,3.68509
2023-02-20,11.55778
2023-02-21,12.2278
2023-02-22,11.72529
2023-02-23,12.56281
2023-02-24,13.40033
2023-02-25,5.19262
2023-02-26,3.01507
2023-02-27,9.54773
2023-02-28,11.05527
2023-03-01,11.05527
2023-03-02,10.72026
2023-03-03,9.21273
2023-03-04,6.03015
2023-03-05,2.84757
2023-03-06,19.09547
2023-03-07,9.71524
2023-03-08,7.03517
2023-03-09,8.71021
2023-03-10,9.21273
2023-03-11,6.03015
2023-03-12,3.85259
2023-03-13,27.47068
2023-03-14,17.42043
2023-03-15,15.24288
2023-03-16,12.89782
2023-03-17,15.41038
2023-03-18,6.53266
2023-03-19,2.17755
2023-03-20,13.73534
2023-03-21,13.06532
2023-03-22,15.74539
2023-03-23,14.57286
2023-03-24,7.37018
2023-03-25,6.70016
2023-03-26,3.51758
2023-03-27,11.55778
2023-03-28,9.04522
2023-03-29,8.3752
2023-03-30,10.88777
2023-03-31,10.88777
2023-04-01,7.70519
2023-04-02,0.83752
2023-04-03,12.89782
2023-04-04,11.55778
2023-04-05,12.56281
2023-04-06,10.88777
2023-04-07,11.05527
2023-04-08,5.52763
2023-04-09,2.68006
2023-04-10,12.73031
2023-04-11,12.89782
2023-04-12,9.71524
2023-04-13,7.03517
2023-04-14,12.73031
2023-04-15,4.0201
2023-04-16,2.51256
2023-04-17,10.55276
2023-04-18,12.0603
2023-04-19,9.21273
2023-04-20,14.90787
2023-04-21,11.39028
2023-04-22,3.85259
2023-04-23,1.00502
2023-04-24,7.87269
2023-04-25,8.87772
2023-04-26,10.72026
2023-04-27,8.3752
2023-04-28,10.88777
2023-04-29,5.86264
2023-04-30,2.84757
2023-05-01,8.87772
2023-05-02,10.21775
2023-05-03,8.0402
2023-05-04,10.72026
2023-05-05,8.2077
2023-05-06,5.36013
2023-05-07,2.84757
2023-05-08,11.39028
2023-05-09,11.72529
2023-05-10,9.21273
2023-05-11,9.21273
2023-05-12,10.72026
2023-05-13,4.52261
2023-05-14,1.67504
2023-05-15,8.3752
2023-05-16,6.86767
2023-05-17,8.87772
2023-05-18,12.73031
2023-05-19,16.0804
2023-05-20,4.1876
2023-05-21,2.34505
2023-05-22,11.55778
2023-05-23,15.07537
2023-05-24,9.04522
2023-05-25,31.82579
2023-05-26,19.26298
2023-05-27,11.72529
2023-05-28,2.01005
2023-05-29,17.25293
