date,오늘금시세한돈
2020-06-26,28.60527
2020-06-27,19.57358
2020-06-28,14.24341
2020-06-29,25.82173
2020-06-30,27.15427
2020-07-01,34.14273
2020-07-02,27.12466
2020-07-03,25.37755
2020-07-04,15.96091
2020-07-05,15.63517
2020-07-06,35.91945
2020-07-07,31.74415
2020-07-08,33.52087
2020-07-09,32.04027
2020-07-10,26.71009
2020-07-11,21.85371
2020-07-12,17.47112
2020-07-13,42.75984
2020-07-14,56.05567
2020-07-15,49.15605
2020-07-16,42.96713
2020-07-17,41.9307
2020-07-18,22.71246
2020-07-19,22.12022
2020-07-20,39.91708
2020-07-21,35.32721
2020-07-22,47.40894
2020-07-23,55.75954
2020-07-24,58.12851
2020-07-25,61.65235
2020-07-26,35.65294
2020-07-27,76.75451
2020-07-28,100.0
2020-07-29,89.84305
2020-07-30,58.45424
2020-07-31,57.62511
2020-08-01,44.89191
2020-08-02,30.47083
2020-08-03,54.1901
2020-08-04,50.13325
2020-08-05,74.91856
2020-08-06,58.45424
2020-08-07,58.36541
2020-08-08,38.2588
2020-08-09,24.93337
2020-08-10,49.71868
2020-08-11,44.89191
2020-08-12,88.83624
2020-08-13,64.52472
2020-08-14,51.88036
2020-08-15,34.26117
2020-08-16,31.06307
2020-08-17,39.41368
2020-08-18,53.83476
2020-08-19,52.50222
2020-08-20,53.30174
2020-08-21,45.51376
2020-08-22,24.66686
2020-08-23,22.09061
2020-08-24,41.96031
2020-08-25,39.41368
2020-08-26,36.71898
2020-08-27,39.17678
2020-08-28,35.65294
2020-08-29,25.43677
2020-08-30,22.3275
2020-08-31,38.14036
2020-09-01,34.88303
2020-09-02,32.72135
2020-09-03,33.04708
2020-09-04,40.53893
2020-09-05,18.74444
2020-09-06,18.03375
2020-09-07,33.90583
2020-09-08,30.14509
2020-09-09,33.52087
2020-09-10,29.84897
2020-09-11,25.58483
2020-09-12,17.58957
2020-09-13,13.08854
2020-09-14,25.05182
2020-09-15,26.4732
2020-09-16,25.28871
2020-09-17,24.40035
2020-09-18,26.29552
2020-09-19,15.07254
2020-09-20,11.2822
2020-09-21,24.04501
2020-09-22,23.57121
2020-09-23,26.79893
2020-09-24,29.28634
2020-09-25,26.35475
2020-09-26,14.80604
2020-09-27,12.58513
2020-09-28,18.80367
2020-09-29,20.19543
2020-09-30,11.75599
2020-10-01,11.22297
2020-10-02,12.49629
2020-10-03,12.52591
2020-10-04,12.34823
2020-10-05,24.22268
2020-10-06,21.02457
2020-10-07,23.33432
2020-10-08,20.66923
2020-10-09,13.02931
2020-10-10,10.5419
2020-10-11,9.44625
2020-10-12,19.09979
2020-10-13,16.99733
2020-10-14,18.77405
2020-10-15,18.00414
2020-10-16,15.22061
2020-10-17,10.57151
2020-10-18,9.68315
2020-10-19,18.21143
2020-10-20,18.50755
2020-10-21,18.3891
2020-10-22,17.05655
2020-10-23,13.62155
2020-10-24,10.39384
2020-10-25,8.5875
2020-10-26,19.33668
2020-10-27,18.3891
2020-10-28,19.3663
2020-10-29,19.01095
2020-10-30,27.59846
2020-10-31,13.17737
2020-11-01,10.00888
2020-11-02,18.3891
2020-11-03,16.58276
2020-11-04,16.73082
2020-11-05,18.83328
2020-11-06,21.97216
2020-11-07,11.93366
2020-11-08,10.24578
2020-11-09,20.96535
2020-11-10,31.50725
2020-11-11,21.76488
2020-11-12,22.35712
2020-11-13,20.40272
2020-11-14,12.70358
2020-11-15,10.77879
2020-11-16,20.63962
2020-11-17,21.02457
2020-11-18,21.32069
2020-11-19,20.25466
2020-11-20,18.74444
2020-11-21,11.34142
2020-11-22,10.74918
2020-11-23,18.50755
2020-11-24,18.27065
2020-11-25,20.3435
2020-11-26,19.72164
2020-11-27,19.15901
2020-11-28,19.89931
2020-11-29,11.25259
2020-11-30,22.5644
2020-12-01,21.46875
2020-12-02,28.75333
2020-12-03,23.5416
2020-12-04,23.42315
2020-12-05,14.18418
2020-12-06,12.14095
2020-12-07,28.16108
2020-12-08,21.55759
2020-12-09,22.3275
2020-12-10,20.69884
2020-12-11,20.01776
2020-12-12,14.09535
2020-12-13,10.86763
2020-12-14,22.59401
2020-12-15,20.16582
2020-12-16,21.20225
2020-12-17,20.72845
2020-12-18,22.83091
2020-12-19,14.12496
2020-12-20,11.45987
2020-12-21,22.20906
2020-12-22,19.69203
2020-12-23,20.49156
2020-12-24,18.27065
2020-12-25,12.97009
2020-12-26,14.18418
2020-12-27,11.07491
2020-12-28,19.33668
2020-12-29,20.37311
2020-12-30,20.69884
2020-12-31,15.99052
2021-01-01,18.98134
2021-01-02,12.49629
2021-01-03,13.2366
2021-01-04,21.11341
2021-01-05,22.061
2021-01-06,23.80811
2021-01-07,20.1066
2021-01-08,20.52117
2021-01-09,15.87207
2021-01-10,14.12496
2021-01-11,22.061
2021-01-12,23.15664
2021-01-13,21.46875
2021-01-14,20.8469
2021-01-15,19.66242
2021-01-16,13.14776
2021-01-17,11.2822
2021-01-18,19.51436
2021-01-19,18.27065
2021-01-20,20.87651
2021-01-21,18.68522
2021-01-22,20.22505
2021-01-23,11.07491
2021-01-24,12.49629
2021-01-25,20.25466
2021-01-26,19.39591
2021-01-27,16.61237
2021-01-28,17.55996
2021-01-29,19.63281
2021-01-30,13.91767
2021-01-31,11.19336
2021-02-01,18.71483
2021-02-02,21.67604
2021-02-03,20.46194
2021-02-04,18.92212
2021-02-05,20.13621
2021-02-06,11.43026
2021-02-07,11.13414
2021-02-08,16.84927
2021-02-09,18.03375
2021-02-10,18.74444
2021-02-11,10.0681
2021-02-12,9.41664
2021-02-13,10.98608
2021-02-14,13.35504
2021-02-15,27.68729
2021-02-16,23.92656
2021-02-17,27.98341
2021-02-18,27.24311
2021-02-19,61.08972
2021-02-20,34.0835
2021-02-21,23.66005
2021-02-22,38.31803
2021-02-23,40.50932
2021-02-24,35.59372
2021-02-25,32.6029
2021-02-26,32.15872
2021-02-27,24.60763
2021-02-28,20.72845
2021-03-01,21.91294
2021-03-02,37.66656
2021-03-03,43.26325
2021-03-04,43.35208
2021-03-05,39.08794
2021-03-06,26.53242
2021-03-07,22.09061
2021-03-08,38.88066
2021-03-09,37.28161
2021-03-10,38.43648
2021-03-11,48.97838
2021-03-12,37.10393
2021-03-13,21.88332
2021-03-14,24.69647
2021-03-15,34.64613
2021-03-16,34.76458
2021-03-17,32.6029
2021-03-18,34.67574
2021-03-19,31.77376
2021-03-20,20.66923
2021-03-21,17.50074
2021-03-22,29.78975
2021-03-23,29.22712
2021-03-24,28.27953
2021-03-25,29.70091
2021-03-26,25.88095
2021-03-27,19.07018
2021-03-28,16.10897
2021-03-29,28.66449
2021-03-30,26.68048
2021-03-31,30.97423
2021-04-01,27.2135
2021-04-02,33.52087
2021-04-03,19.81048
2021-04-04,11.57832
2021-04-05,26.38436
2021-04-06,24.10423
2021-04-07,22.41634
2021-04-08,24.2819
2021-04-09,24.90376
2021-04-10,17.55996
2021-04-11,13.79923
2021-04-12,24.34113
2021-04-13,24.34113
2021-04-14,22.26828
2021-04-15,26.05863
2021-04-16,29.99703
2021-04-17,19.07018
2021-04-18,14.12496
2021-04-19,25.58483
2021-04-20,27.59846
2021-04-21,27.48001
2021-04-22,24.96298
2021-04-23,30.44122
2021-04-24,17.55996
2021-04-25,14.50992
2021-04-26,25.82173
2021-04-27,24.87414
2021-04-28,26.26591
2021-04-29,24.63725
2021-04-30,20.81729
2021-05-01,16.76043
2021-05-02,12.73319
2021-05-03,24.42996
2021-05-04,26.88777
2021-05-05,21.35031
2021-05-06,25.46639
2021-05-07,24.54841
2021-05-08,16.70121
2021-05-09,15.96091
2021-05-10,30.79656
2021-05-11,28.51643
2021-05-12,26.44358
2021-05-13,29.96742
2021-05-14,27.80574
2021-05-15,19.18862
2021-05-16,14.30263
2021-05-17,32.95824
2021-05-18,31.09268
2021-05-19,38.79182
2021-05-20,46.46135
2021-05-21,40.71661
2021-05-22,25.34794
2021-05-23,20.58039
2021-05-24,42.58217
2021-05-25,36.71898
2021-05-26,37.19277
2021-05-27,41.87148
2021-05-28,36.09712
2021-05-29,24.2819
2021-05-30,18.12259
2021-05-31,35.88984
2021-06-01,33.93544
2021-06-02,35.03109
2021-06-03,37.42967
2021-06-04,31.92182
2021-06-05,21.70565
2021-06-06,17.05655
2021-06-07,28.57565
2021-06-08,27.80574
2021-06-09,26.94699
2021-06-10,26.05863
2021-06-11,25.76251
2021-06-12,16.13858
2021-06-13,13.62155
2021-06-14,28.22031
2021-06-15,26.91738
2021-06-16,24.16345
2021-06-17,25.61445
2021-06-18,30.14509
2021-06-19,18.30026
2021-06-20,13.11815
2021-06-21,25.85134
2021-06-22,26.08824
2021-06-23,22.29789
2021-06-24,23.7785
2021-06-25,21.40953
2021-06-26,16.93811
2021-06-27,11.90405
2021-06-28,22.12022
2021-06-29,23.92656
2021-06-30,24.84453
2021-07-01,22.62363
2021-07-02,21.73526
2021-07-03,14.86526
2021-07-04,12.20017
2021-07-05,23.24548
2021-07-06,21.5872
2021-07-07,22.12022
2021-07-08,24.37074
2021-07-09,29.87859
2021-07-10,16.6716
2021-07-11,13.2366
2021-07-12,22.83091
2021-07-13,21.64643
2021-07-14,22.3275
2021-07-15,26.62126
2021-07-16,23.57121
2021-07-17,16.13858
2021-07-18,12.82203
2021-07-19,24.2819
2021-07-20,23.57121
2021-07-21,22.83091
2021-07-22,24.5188
2021-07-23,21.49837
2021-07-24,16.70121
2021-07-25,11.31181
2021-07-26,21.79449
2021-07-27,20.01776
2021-07-28,19.8697
2021-07-29,19.66242
2021-07-30,20.63962
2021-07-31,14.42108
2021-08-01,11.84483
2021-08-02,20.40272
2021-08-03,18.98134
2021-08-04,20.8469
2021-08-05,20.69884
2021-08-06,20.04737
2021-08-07,16.1978
2021-08-08,10.98608
2021-08-09,22.68285
2021-08-10,22.41634
2021-08-11,29.1679
2021-08-12,30.17471
2021-08-13,23.86733
2021-08-14,15.87207
2021-08-15,13.41427
2021-08-16,17.67841
2021-08-17,25.52561
2021-08-18,25.11104
2021-08-19,25.96979
2021-08-20,24.45957
2021-08-21,15.10216
2021-08-22,13.35504
2021-08-23,27.42078
2021-08-24,23.06781
2021-08-25,23.24548
2021-08-26,24.10423
2021-08-27,22.061
2021-08-28,15.66479
2021-08-29,12.11134
2021-08-30,20.63962
2021-08-31,22.29789
2021-09-01,21.70565
2021-09-02,21.43914
2021-09-03,19.42552
2021-09-04,13.41427
2021-09-05,9.68315
2021-09-06,19.81048
2021-09-07,18.65561
2021-09-08,17.50074
2021-09-09,17.53035
2021-09-10,17.53035
2021-09-11,12.49629
2021-09-12,10.48267
2021-09-13,16.79005
2021-09-14,16.64198
2021-09-15,19.09979
2021-09-16,17.23423
2021-09-17,16.93811
2021-09-18,11.22297
2021-09-19,8.02487
2021-09-20,5.53745
2021-09-21,8.5875
2021-09-22,10.89724
2021-09-23,21.91294
2021-09-24,18.50755
2021-09-25,15.01332
2021-09-26,9.29819
2021-09-27,18.59638
2021-09-28,18.12259
2021-09-29,19.75125
2021-09-30,18.56677
2021-10-01,19.33668
2021-10-02,11.0453
2021-10-03,11.31181
2021-10-04,14.30263
2021-10-05,20.63962
2021-10-06,20.75806
2021-10-07,17.20461
2021-10-08,16.87888
2021-10-09,9.94965
2021-10-10,8.38021
2021-10-11,11.96328
2021-10-12,19.60319
2021-10-13,19.1294
2021-10-14,19.89931
2021-10-15,17.61918
2021-10-16,13.9769
2021-10-17,9.50547
2021-10-18,17.26384
2021-10-19,17.79686
2021-10-20,16.07936
2021-10-21,16.10897
2021-10-22,16.16819
2021-10-23,9.86082
2021-10-24,9.03168
2021-10-25,18.86289
2021-10-26,19.21824
2021-10-27,15.75362
2021-10-28,15.48711
2021-10-29,15.84246
2021-10-30,9.83121
2021-10-31,8.73556
2021-11-01,15.87207
2021-11-02,15.75362
2021-11-03,16.58276
2021-11-04,16.4347
2021-11-05,15.63517
2021-11-06,11.01569
2021-11-07,9.44625
2021-11-08,19.33668
2021-11-09,19.09979
2021-11-10,20.37311
2021-11-11,22.41634
2021-11-12,22.14983
2021-11-13,11.87444
2021-11-14,10.0681
2021-11-15,23.68966
2021-11-16,25.40716
2021-11-17,27.53923
2021-11-18,25.67367
2021-11-19,22.44595
2021-11-20,16.70121
2021-11-21,13.9769
2021-11-22,22.91975
2021-11-23,21.02457
2021-11-24,22.3275
2021-11-25,24.2819
2021-11-26,21.05419
2021-11-27,15.39828
2021-11-28,14.9541
2021-11-29,25.88095
2021-11-30,25.43677
2021-12-01,21.61681
2021-12-02,22.62363
2021-12-03,21.17263
2021-12-04,13.94729
2021-12-05,12.11134
2021-12-06,24.07462
2021-12-07,20.69884
2021-12-08,21.11341
2021-12-09,19.95854
2021-12-10,20.13621
2021-12-11,13.05892
2021-12-12,13.62155
2021-12-13,17.79686
2021-12-14,17.9153
2021-12-15,19.60319
2021-12-16,19.92893
2021-12-17,18.03375
2021-12-18,12.94047
2021-12-19,11.45987
2021-12-20,20.69884
2021-12-21,20.43233
2021-12-22,18.50755
2021-12-23,20.90612
2021-12-24,17.94492
2021-12-25,14.59875
2021-12-26,13.26621
2021-12-27,20.07699
2021-12-28,19.60319
2021-12-29,18.95173
2021-12-30,17.70802
2021-12-31,26.79893
2022-01-01,16.90849
2022-01-02,15.84246
2022-01-03,26.71009
2022-01-04,22.65324
2022-01-05,24.96298
2022-01-06,25.40716
2022-01-07,23.66005
2022-01-08,16.04974
2022-01-09,14.53953
2022-01-10,21.23186
2022-01-11,22.86052
2022-01-12,21.64643
2022-01-13,21.5872
2022-01-14,20.19543
2022-01-15,15.27983
2022-01-16,15.04293
2022-01-17,20.72845
2022-01-18,21.17263
2022-01-19,19.95854
2022-01-20,20.58039
2022-01-21,19.51436
2022-01-22,14.80604
2022-01-23,12.46668
2022-01-24,22.061
2022-01-25,25.37755
2022-01-26,22.89013
2022-01-27,24.2819
2022-01-28,20.90612
2022-01-29,13.38466
2022-01-30,9.74237
2022-01-31,7.25496
2022-02-01,10.66034
2022-02-02,12.70358
2022-02-03,22.061
2022-02-04,23.15664
2022-02-05,16.55315
2022-02-06,13.76961
2022-02-07,20.93574
2022-02-08,23.24548
2022-02-09,23.36393
2022-02-10,22.14983
2022-02-11,22.38673
2022-02-12,17.35267
2022-02-13,10.95647
2022-02-14,30.14509
2022-02-15,44.03316
2022-02-16,35.35682
2022-02-17,30.23393
2022-02-18,31.1519
2022-02-19,21.64643
2022-02-20,20.13621
2022-02-21,33.19514
2022-02-22,35.0607
2022-02-23,37.84424
2022-02-24,64.19899
2022-02-25,50.992
2022-02-26,31.50725
2022-02-27,28.01302
2022-02-28,41.9307
2022-03-01,28.07225
2022-03-02,43.23363
2022-03-03,41.1904
2022-03-04,37.13355
2022-03-05,25.88095
2022-03-06,25.96979
2022-03-07,48.74148
2022-03-08,51.9692
2022-03-09,31.09268
2022-03-10,36.60053
2022-03-11,35.2976
2022-03-12,27.09505
2022-03-13,20.69884
2022-03-14,37.04471
2022-03-15,36.95587
2022-03-16,35.23837
2022-03-17,35.03109
2022-03-18,31.27035
2022-03-19,19.54397
2022-03-20,16.25703
2022-03-21,25.55522
2022-03-22,25.64406
2022-03-23,27.65768
2022-03-24,25.22949
2022-03-25,28.01302
2022-03-26,17.175
2022-03-27,14.18418
2022-03-28,23.60082
2022-03-29,24.57802
2022-03-30,24.42996
2022-03-31,24.19307
2022-04-01,22.68285
2022-04-02,14.18418
2022-04-03,13.05892
2022-04-04,20.25466
2022-04-05,22.35712
2022-04-06,20.37311
2022-04-07,21.26147
2022-04-08,19.27746
2022-04-09,13.5031
2022-04-10,10.92685
2022-04-11,23.92656
2022-04-12,21.70565
2022-04-13,22.62363
2022-04-14,23.33432
2022-04-15,22.09061
2022-04-16,14.59875
2022-04-17,10.57151
2022-04-18,23.21587
2022-04-19,22.29789
2022-04-20,21.79449
2022-04-21,20.93574
2022-04-22,19.98815
2022-04-23,13.44388
2022-04-24,11.99289
2022-04-25,22.38673
2022-04-26,20.49156
2022-04-27,22.77169
2022-04-28,21.23186
2022-04-29,20.01776
2022-04-30,13.79923
2022-05-01,10.68996
2022-05-02,19.66242
2022-05-03,20.72845
2022-05-04,20.3435
2022-05-05,14.65798
2022-05-06,21.14302
2022-05-07,12.43707
2022-05-08,9.23896
2022-05-09,21.29108
2022-05-10,20.8469
2022-05-11,22.41634
2022-05-12,22.91975
2022-05-13,22.20906
2022-05-14,13.35504
2022-05-15,11.90405
2022-05-16,21.02457
2022-05-17,19.8697
2022-05-18,19.3663
2022-05-19,19.15901
2022-05-20,19.27746
2022-05-21,12.28901
2022-05-22,10.33461
2022-05-23,18.71483
2022-05-24,17.55996
2022-05-25,19.3663
2022-05-26,19.78087
2022-05-27,16.84927
2022-05-28,10.74918
2022-05-29,8.40983
2022-05-30,18.62599
2022-05-31,17.26384
2022-06-01,13.79923
2022-06-02,17.76724
2022-06-03,17.175
2022-06-04,12.17056
2022-06-05,10.60112
2022-06-06,13.53272
2022-06-07,18.12259
2022-06-08,19.24785
2022-06-09,17.23423
2022-06-10,19.69203
2022-06-11,14.7172
2022-06-12,11.25259
2022-06-13,26.56203
2022-06-14,27.03583
2022-06-15,26.71009
2022-06-16,24.25229
2022-06-17,24.01539
2022-06-18,15.75362
2022-06-19,11.69677
2022-06-20,25.55522
2022-06-21,22.86052
2022-06-22,22.8013
2022-06-23,24.34113
2022-06-24,21.49837
2022-06-25,13.29582
2022-06-26,11.13414
2022-06-27,24.72608
2022-06-28,20.75806
2022-06-29,20.22505
2022-06-30,19.42552
2022-07-01,18.06336
2022-07-02,13.85845
2022-07-03,10.39384
2022-07-04,18.74444
2022-07-05,21.0838
2022-07-06,33.55048
2022-07-07,26.68048
2022-07-08,22.35712
2022-07-09,15.01332
2022-07-10,11.54871
2022-07-11,22.3275
2022-07-12,23.24548
2022-07-13,22.74207
2022-07-14,22.65324
2022-07-15,25.70328
2022-07-16,14.4803
2022-07-17,13.71039
2022-07-18,23.21587
2022-07-19,21.23186
2022-07-20,22.061
2022-07-21,22.77169
2022-07-22,20.72845
2022-07-23,13.26621
2022-07-24,10.8084
2022-07-25,30.47083
2022-07-26,31.89221
2022-07-27,22.09061
2022-07-28,23.06781
2022-07-29,20.46194
2022-07-30,12.37785
2022-07-31,10.60112
2022-08-01,19.92893
2022-08-02,19.95854
2022-08-03,18.50755
2022-08-04,20.8469
2022-08-05,21.0838
2022-08-06,15.4575
2022-08-07,10.89724
2022-08-08,17.175
2022-08-09,17.35267
2022-08-10,18.74444
2022-08-11,20.19543
2022-08-12,19.95854
2022-08-13,12.55552
2022-08-14,9.50547
2022-08-15,12.85164
2022-08-16,19.01095
2022-08-17,20.13621
2022-08-18,18.92212
2022-08-19,18.1522
2022-08-20,12.88125
2022-08-21,9.03168
2022-08-22,21.97216
2022-08-23,20.8469
2022-08-24,17.79686
2022-08-25,19.66242
2022-08-26,16.1978
2022-08-27,10.60112
2022-08-28,10.15694
2022-08-29,19.07018
2022-08-30,16.25703
2022-08-31,15.84246
2022-09-01,15.25022
2022-09-02,16.64198
2022-09-03,8.73556
2022-09-04,7.81758
2022-09-05,14.80604
2022-09-06,14.12496
2022-09-07,15.78323
2022-09-08,12.67397
2022-09-09,6.87
2022-09-10,7.93603
2022-09-11,8.70595
2022-09-12,10.0681
2022-09-13,20.46194
2022-09-14,21.91294
2022-09-15,21.11341
2022-09-16,18.92212
2022-09-17,12.22978
2022-09-18,10.18655
2022-09-19,20.55078
2022-09-20,19.51436
2022-09-21,28.10186
2022-09-22,22.68285
2022-09-23,18.47793
2022-09-24,16.34586
2022-09-25,9.38702
2022-09-26,25.37755
2022-09-27,19.27746
2022-09-28,24.5188
2022-09-29,20.66923
2022-09-30,22.94936
2022-10-01,12.91086
2022-10-02,11.34142
2022-10-03,15.19099
2022-10-04,22.50518
2022-10-05,24.19307
2022-10-06,20.90612
2022-10-07,20.66923
2022-10-08,12.58513
2022-10-09,10.27539
2022-10-10,11.75599
2022-10-11,28.72371
2022-10-12,31.1519
2022-10-13,21.02457
2022-10-14,18.86289
2022-10-15,12.49629
2022-10-16,8.97246
2022-10-17,15.81285
2022-10-18,16.40509
2022-10-19,15.04293
2022-10-20,15.51673
2022-10-21,15.33905
2022-10-22,9.80159
2022-10-23,7.93603
2022-10-24,15.36867
2022-10-25,16.13858
2022-10-26,15.07254
2022-10-27,14.7172
2022-10-28,14.65798
2022-10-29,8.94284
2022-10-30,6.60349
2022-10-31,13.82884
2022-11-01,15.78323
2022-11-02,16.10897
2022-11-03,15.13177
2022-11-04,13.85845
2022-11-05,9.3278
2022-11-06,8.23215
2022-11-07,13.85845
2022-11-08,14.89487
2022-11-09,14.03612
2022-11-10,14.39147
2022-11-11,15.22061
2022-11-12,7.40302
2022-11-13,8.23215
2022-11-14,13.59194
2022-11-15,12.94047
2022-11-16,13.41427
2022-11-17,15.72401
2022-11-18,13.68078
2022-11-19,8.3506
2022-11-20,6.33698
2022-11-21,14.39147
2022-11-22,13.47349
2022-11-23,13.79923
2022-11-24,13.68078
2022-11-25,12.67397
2022-11-26,7.78797
2022-11-27,7.22534
2022-11-28,13.59194
2022-11-29,12.73319
2022-11-30,12.14095
2022-12-01,14.39147
2022-12-02,14.7172
2022-12-03,8.64672
2022-12-04,7.10689
2022-12-05,13.26621
2022-12-06,13.53272
2022-12-07,14.03612
2022-12-08,13.20698
2022-12-09,13.88806
2022-12-10,9.5647
2022-12-11,8.23215
2022-12-12,14.7172
2022-12-13,13.85845
2022-12-14,14.77642
2022-12-15,14.98371
2022-12-16,13.14776
2022-12-17,9.35741
2022-12-18,8.49866
2022-12-19,14.65798
2022-12-20,14.59875
2022-12-21,11.99289
2022-12-22,12.37785
2022-12-23,14.15457
2022-12-24,9.20935
2022-12-25,7.52146
2022-12-26,15.10216
2022-12-27,14.27302
2022-12-28,16.76043
2022-12-29,14.24341
2022-12-30,12.7628
2022-12-31,10.51228
2023-01-01,8.88362
2023-01-02,15.87207
2023-01-03,15.25022
2023-01-04,32.66212
2023-01-05,24.31151
2023-01-06,22.09061
2023-01-07,18.56677
2023-01-08,13.47349
2023-01-09,22.03138
2023-01-10,28.78294
2023-01-11,26.85815
2023-01-12,22.17944
2023-01-13,22.77169
2023-01-14,14.09535
2023-01-15,11.51909
2023-01-16,19.45513
2023-01-17,20.87651
2023-01-18,19.98815
2023-01-19,15.22061
2023-01-20,17.11578
2023-01-21,8.14332
2023-01-22,7.96564
2023-01-23,9.92004
2023-01-24,12.05211
2023-01-25,20.49156
2023-01-26,17.14539
2023-01-27,30.61889
2023-01-28,14.77642
2023-01-29,10.66034
2023-01-30,18.53716
2023-01-31,17.23423
2023-02-01,16.87888
2023-02-02,18.32987
2023-02-03,16.07936
2023-02-04,11.40065
2023-02-05,10.03849
2023-02-06,19.89931
2023-02-07,19.89931
2023-02-08,19.69203
2023-02-09,19.42552
2023-02-10,16.1978
2023-02-11,10.77879
2023-02-12,10.03849
2023-02-13,16.02013
2023-02-14,16.61237
2023-02-15,15.48711
2023-02-16,15.04293
2023-02-17,15.66479
2023-02-18,11.84483
2023-02-19,9.0909
2023-02-20,16.76043
2023-02-21,13.59194
2023-02-22,17.82647
2023-02-23,16.52354
2023-02-24,15.30944
2023-02-25,9.77198
2023-02-26,8.05448
2023-02-27,15.25022
2023-02-28,14.98371
2023-03-01,12.43707
2023-03-02,18.35949
2023-03-03,14.4803
2023-03-04,10.51228
2023-03-05,7.96564
2023-03-06,14.24341
2023-03-07,13.9769
2023-03-08,14.18418
2023-03-09,13.47349
2023-03-10,12.58513
2023-03-11,8.76517
2023-03-12,7.10689
2023-03-13,16.76043
2023-03-14,20.93574
2023-03-15,17.38229
2023-03-16,26.02901
2023-03-17,19.78087
2023-03-18,14.7172
2023-03-19,11.25259
2023-03-20,27.7169
2023-03-21,32.01066
2023-03-22,28.1907
2023-03-23,28.48682
2023-03-24,27.18389
2023-03-25,19.09979
2023-03-26,12.94047
2023-03-27,24.5188
2023-03-28,27.86496
2023-03-29,24.37074
2023-03-30,25.96979
2023-03-31,29.96742
2023-04-01,17.32306
2023-04-02,14.18418
2023-04-03,27.50962
2023-04-04,26.29552
2023-04-05,38.31803
2023-04-06,44.35889
2023-04-07,33.07669
2023-04-08,17.4119
2023-04-09,21.46875
2023-04-10,33.90583
2023-04-11,27.92419
2023-04-12,28.16108
2023-04-13,30.76695
2023-04-14,37.72579
2023-04-15,23.5416
2023-04-16,16.84927
2023-04-17,29.84897
2023-04-18,26.85815
2023-04-19,23.60082
2023-04-20,24.48919
2023-04-21,22.29789
2023-04-22,12.20017
2023-04-23,11.84483
2023-04-24,22.74207
2023-04-25,21.02457
2023-04-26,21.43914
2023-04-27,21.97216
2023-04-28,19.60319
2023-04-29,14.24341
2023-04-30,11.96328
2023-05-01,15.13177
2023-05-02,20.66923
2023-05-03,22.74207
2023-05-04,23.33432
2023-05-05,14.98371
2023-05-06,15.30944
2023-05-07,10.98608
2023-05-08,22.8013
2023-05-09,23.24548
2023-05-10,20.1066
2023-05-11,21.67604
2023-05-12,19.54397
2023-05-13,13.35504
2023-05-14,12.08172
2023-05-15,21.46875
2023-05-16,20.52117
2023-05-17,19.15901
2023-05-18,19.60319
2023-05-19,18.98134
2023-05-20,12.58513
2023-05-21,10.00888
2023-05-22,18.24104
2023-05-23,19.60319
2023-05-24,19.72164
2023-05-25,19.30707
2023-05-26,16.64198
2023-05-27,9.71276
2023-05-28,9.44625
