date,장외주식거래방법
2023-05-14,1.10139
2023-05-15,2.07321
2023-05-16,1.84645
2023-05-17,2.39714
2023-05-18,2.72108
2023-05-19,2.98023
2023-05-20,1.61969
2023-05-21,1.49011
2023-05-22,2.29996
2023-05-23,2.42954
2023-05-24,2.49433
2023-05-25,3.07742
2023-05-26,2.49433
2023-05-27,2.00842
2023-05-28,1.5873
2023-05-29,1.45772
2023-05-30,2.94784
2023-05-31,3.40136
2023-06-01,3.59572
2023-06-02,2.33236
2023-06-03,1.26336
2023-06-04,1.61969
2023-06-05,2.68869
2023-06-06,1.68448
2023-06-07,2.81827
2023-06-08,2.85066
2023-06-09,2.78587
2023-06-10,1.26336
2023-06-11,1.71687
2023-06-12,2.91545
2023-06-13,2.81827
2023-06-14,3.91966
2023-06-15,3.43375
2023-06-16,2.94784
2023-06-17,1.5873
2023-06-18,2.20278
2023-06-19,2.85066
2023-06-20,2.91545
2023-06-21,2.52672
2023-06-22,3.04502
2023-06-23,2.6563
2023-06-24,1.68448
2023-06-25,1.49011
2023-06-26,2.49433
2023-06-27,2.36475
2023-06-28,3.01263
2023-06-29,2.46193
2023-06-30,3.30417
2023-07-01,1.5873
2023-07-02,1.61969
2023-07-03,3.01263
2023-07-04,3.56333
2023-07-05,2.85066
2023-07-06,3.79008
2023-07-07,2.6563
2023-07-08,1.74927
2023-07-09,1.52251
2023-07-10,2.26757
2023-07-11,3.1746
2023-07-12,2.39714
2023-07-13,4.08163
2023-07-14,3.91966
2023-07-15,2.36475
2023-07-16,2.33236
2023-07-17,4.7619
2023-07-18,4.11402
2023-07-19,4.04923
2023-07-20,3.95205
2023-07-21,3.95205
2023-07-22,2.68869
2023-07-23,3.43375
2023-07-24,4.37317
2023-07-25,4.69711
2023-07-26,4.56754
2023-07-27,4.27599
2023-07-28,3.27178
2023-07-29,1.97602
2023-07-30,2.52672
2023-07-31,3.98445
2023-08-01,4.17881
2023-08-02,4.04923
2023-08-03,4.14642
2023-08-04,3.66051
2023-08-05,1.68448
2023-08-06,1.84645
2023-08-07,3.1422
2023-08-08,2.52672
2023-08-09,3.1746
2023-08-10,3.23939
2023-08-11,3.59572
2023-08-12,1.84645
2023-08-13,2.6563
2023-08-14,3.40136
2023-08-15,2.94784
2023-08-16,3.88726
2023-08-17,3.23939
2023-08-18,3.10981
2023-08-19,1.5549
2023-08-20,1.74927
2023-08-21,2.6563
2023-08-22,3.75769
2023-08-23,3.72529
2023-08-24,3.10981
2023-08-25,2.55911
2023-08-26,1.71687
2023-08-27,1.65208
2023-08-28,2.52672
2023-08-29,3.33657
2023-08-30,3.46614
2023-08-31,4.37317
2023-09-01,2.91545
2023-09-02,1.68448
2023-09-03,1.68448
2023-09-04,2.59151
2023-09-05,2.59151
2023-09-06,3.23939
2023-09-07,3.43375
2023-09-08,3.10981
2023-09-09,2.46193
2023-09-10,2.1056
2023-09-11,3.62811
2023-09-12,2.85066
2023-09-13,2.42954
2023-09-14,1.94363
2023-09-15,2.20278
2023-09-16,1.29575
2023-09-17,1.68448
2023-09-18,2.46193
2023-09-19,3.01263
2023-09-20,2.52672
2023-09-21,2.00842
2023-09-22,2.23517
2023-09-23,1.13378
2023-09-24,1.26336
2023-09-25,1.78166
2023-09-26,2.26757
2023-09-27,1.23096
2023-09-28,0.71266
2023-09-29,1.16618
2023-09-30,1.29575
2023-10-01,0.74505
2023-10-02,1.16618
2023-10-03,1.39293
2023-10-04,1.71687
2023-10-05,1.5549
2023-10-06,1.94363
2023-10-07,0.58309
2023-10-08,1.00421
2023-10-09,1.06899
2023-10-10,1.52251
2023-10-11,1.5873
2023-10-12,1.97602
2023-10-13,1.39293
2023-10-14,0.97181
2023-10-15,0.80984
2023-10-16,1.5549
2023-10-17,2.26757
2023-10-18,1.71687
2023-10-19,1.68448
2023-10-20,2.23517
2023-10-21,0.84224
2023-10-22,0.93942
2023-10-23,2.1056
2023-10-24,1.65208
2023-10-25,1.71687
2023-10-26,2.6563
2023-10-27,1.5549
2023-10-28,1.10139
2023-10-29,1.36054
2023-10-30,1.5873
2023-10-31,1.32815
2023-11-01,1.39293
2023-11-02,2.17039
2023-11-03,2.04081
2023-11-04,1.0366
2023-11-05,1.52251
2023-11-06,2.85066
2023-11-07,2.68869
2023-11-08,1.52251
2023-11-09,2.46193
2023-11-10,1.97602
2023-11-11,0.68027
2023-11-12,1.10139
2023-11-13,2.13799
2023-11-14,2.29996
2023-11-15,2.17039
2023-11-16,2.23517
2023-11-17,1.68448
2023-11-18,0.74505
2023-11-19,0.74505
2023-11-20,1.87884
2023-11-21,2.49433
2023-11-22,1.78166
2023-11-23,2.04081
2023-11-24,1.94363
2023-11-25,3.91966
2023-11-26,2.13799
2023-11-27,1.87884
2023-11-28,3.01263
2023-11-29,1.94363
2023-11-30,2.85066
2023-12-01,2.04081
2023-12-02,2.78587
2023-12-03,1.36054
2023-12-04,2.39714
2023-12-05,2.04081
2023-12-06,3.33657
2023-12-07,2.78587
2023-12-08,2.04081
2023-12-09,1.45772
2023-12-10,1.97602
2023-12-11,1.87884
2023-12-12,2.94784
2023-12-13,1.78166
2023-12-14,3.27178
2023-12-15,2.52672
2023-12-16,1.52251
2023-12-17,1.81405
2023-12-18,2.1056
2023-12-19,4.04923
2023-12-20,3.40136
2023-12-21,3.40136
2023-12-22,3.49854
2023-12-23,2.23517
2023-12-24,1.97602
2023-12-25,1.5873
2023-12-26,2.98023
2023-12-27,2.85066
2023-12-28,2.39714
2023-12-29,1.91124
2023-12-30,1.91124
2023-12-31,1.87884
2024-01-01,1.39293
2024-01-02,3.33657
2024-01-03,2.94784
2024-01-04,2.94784
2024-01-05,3.20699
2024-01-06,1.5549
2024-01-07,1.91124
2024-01-08,2.33236
2024-01-09,4.40557
2024-01-10,3.56333
2024-01-11,3.10981
2024-01-12,4.34078
2024-01-13,1.91124
2024-01-14,2.17039
2024-01-15,2.23517
2024-01-16,2.17039
2024-01-17,2.98023
2024-01-18,2.46193
2024-01-19,3.01263
2024-01-20,1.42533
2024-01-21,1.81405
2024-01-22,2.91545
2024-01-23,3.79008
2024-01-24,3.33657
2024-01-25,3.43375
2024-01-26,3.62811
2024-01-27,2.00842
2024-01-28,2.04081
2024-01-29,2.55911
2024-01-30,3.10981
2024-01-31,2.49433
2024-02-01,2.91545
2024-02-02,3.10981
2024-02-03,1.36054
2024-02-04,1.5549
2024-02-05,3.07742
2024-02-06,3.40136
2024-02-07,3.01263
2024-02-08,2.42954
2024-02-09,1.71687
2024-02-10,1.78166
2024-02-11,1.52251
2024-02-12,1.74927
2024-02-13,3.59572
2024-02-14,3.66051
2024-02-15,4.17881
2024-02-16,3.91966
2024-02-17,2.6239
2024-02-18,2.46193
2024-02-19,3.62811
2024-02-20,3.91966
2024-02-21,4.17881
2024-02-22,4.34078
2024-02-23,3.6929
2024-02-24,2.29996
2024-02-25,2.23517
2024-02-26,3.04502
2024-02-27,4.01684
2024-02-28,3.07742
2024-02-29,2.98023
2024-03-01,1.81405
2024-03-02,2.13799
2024-03-03,2.33236
2024-03-04,3.56333
2024-03-05,2.88305
2024-03-06,3.85487
2024-03-07,4.08163
2024-03-08,5.11823
2024-03-09,2.17039
2024-03-10,2.20278
2024-03-11,3.30417
2024-03-12,4.89148
2024-03-13,5.60414
2024-03-14,3.6929
2024-03-15,3.33657
2024-03-16,1.87884
2024-03-17,1.97602
2024-03-18,3.27178
2024-03-19,3.43375
2024-03-20,3.53093
