date,오늘주가지수
2020-08-02,0.61971
2020-08-03,12.22535
2020-08-04,12.61971
2020-08-05,13.97183
2020-08-06,15.21126
2020-08-07,14.47887
2020-08-08,1.18309
2020-08-09,0.9014
2020-08-10,12.28169
2020-08-11,15.7183
2020-08-12,17.6338
2020-08-13,13.57746
2020-08-14,18.70422
2020-08-15,2.02816
2020-08-16,0.50704
2020-08-17,4.0
2020-08-18,22.0845
2020-08-19,21.52112
2020-08-20,26.02816
2020-08-21,21.6338
2020-08-22,1.80281
2020-08-23,0.84507
2020-08-24,18.76056
2020-08-25,16.95774
2020-08-26,18.42253
2020-08-27,16.05633
2020-08-28,12.78873
2020-08-29,1.35211
2020-08-30,0.33802
2020-08-31,12.95774
2020-09-01,12.95774
2020-09-02,13.07042
2020-09-03,13.57746
2020-09-04,22.76056
2020-09-05,2.76056
2020-09-06,0.95774
2020-09-07,15.2676
2020-09-08,15.77464
2020-09-09,18.53521
2020-09-10,15.32394
2020-09-11,14.76056
2020-09-12,2.0845
2020-09-13,1.07042
2020-09-14,13.01408
2020-09-15,14.02816
2020-09-16,14.14084
2020-09-17,14.92957
2020-09-18,13.29577
2020-09-19,1.91549
2020-09-20,0.67605
2020-09-21,15.32394
2020-09-22,24.73239
2020-09-23,24.78873
2020-09-24,32.22535
2020-09-25,25.97183
2020-09-26,3.49295
2020-09-27,1.18309
2020-09-28,15.7183
2020-09-29,14.70422
2020-09-30,2.87323
2020-10-01,2.36619
2020-10-02,2.30985
2020-10-03,1.52112
2020-10-04,1.35211
2020-10-05,16.28169
2020-10-06,17.23943
2020-10-07,14.76056
2020-10-08,16.95774
2020-10-09,2.64788
2020-10-10,1.35211
2020-10-11,1.12676
2020-10-12,16.61971
2020-10-13,16.9014
2020-10-14,21.35211
2020-10-15,21.40845
2020-10-16,20.78873
2020-10-17,1.69014
2020-10-18,0.33802
2020-10-19,18.0845
2020-10-20,22.42253
2020-10-21,19.21126
2020-10-22,19.60563
2020-10-23,17.07042
2020-10-24,1.85915
2020-10-25,0.78873
2020-10-26,20.39436
2020-10-27,16.22535
2020-10-28,16.22535
2020-10-29,20.28169
2020-10-30,22.92957
2020-10-31,2.64788
2020-11-01,1.12676
2020-11-02,19.21126
2020-11-03,19.66197
2020-11-04,23.32394
2020-11-05,24.22535
2020-11-06,25.29577
2020-11-07,2.92957
2020-11-08,1.23943
2020-11-09,24.61971
2020-11-10,31.15492
2020-11-11,29.23943
2020-11-12,26.8169
2020-11-13,24.33802
2020-11-14,2.36619
2020-11-15,1.29577
2020-11-16,26.92957
2020-11-17,30.25352
2020-11-18,26.14084
2020-11-19,25.80281
2020-11-20,19.88732
2020-11-21,2.25352
2020-11-22,0.73239
2020-11-23,28.16901
2020-11-24,24.78873
2020-11-25,35.88732
2020-11-26,29.18309
2020-11-27,25.52112
2020-11-28,2.70422
2020-11-29,0.95774
2020-11-30,28.73239
2020-12-01,26.64788
2020-12-02,25.97183
2020-12-03,35.49295
2020-12-04,26.42253
2020-12-05,2.92957
2020-12-06,1.69014
2020-12-07,33.52112
2020-12-08,40.50704
2020-12-09,35.21126
2020-12-10,34.36619
2020-12-11,30.42253
2020-12-12,3.32394
2020-12-13,1.18309
2020-12-14,33.40845
2020-12-15,34.76056
2020-12-16,29.01408
2020-12-17,27.7183
2020-12-18,27.49295
2020-12-19,3.2676
2020-12-20,1.57746
2020-12-21,30.87323
2020-12-22,45.46478
2020-12-23,35.32394
2020-12-24,28.50704
2020-12-25,3.88732
2020-12-26,2.42253
2020-12-27,1.01408
2020-12-28,32.50704
2020-12-29,28.50704
2020-12-30,27.94366
2020-12-31,10.8169
2021-01-01,1.57746
2021-01-02,1.01408
2021-01-03,1.07042
2021-01-04,43.2676
2021-01-05,48.39436
2021-01-06,59.77464
2021-01-07,54.8169
2021-01-08,54.47887
2021-01-09,4.67605
2021-01-10,1.52112
2021-01-11,86.53521
2021-01-12,89.52112
2021-01-13,70.64788
2021-01-14,63.60563
2021-01-15,77.07042
2021-01-16,5.46478
2021-01-17,2.70422
2021-01-18,80.22535
2021-01-19,64.84507
2021-01-20,60.67605
2021-01-21,55.2676
2021-01-22,58.8169
2021-01-23,5.52112
2021-01-24,2.76056
2021-01-25,54.64788
2021-01-26,75.38028
2021-01-27,69.52112
2021-01-28,92.50704
2021-01-29,100.0
2021-01-30,8.33802
2021-01-31,3.77464
2021-02-01,74.92957
2021-02-02,66.42253
2021-02-03,67.2676
2021-02-04,67.94366
2021-02-05,63.15492
2021-02-06,5.01408
2021-02-07,2.53521
2021-02-08,65.91549
2021-02-09,51.32394
2021-02-10,45.35211
2021-02-11,4.50704
2021-02-12,2.19718
2021-02-13,2.36619
2021-02-14,1.52112
2021-02-15,44.16901
2021-02-16,54.19718
2021-02-17,56.56338
2021-02-18,60.22535
2021-02-19,59.60563
2021-02-20,4.4507
2021-02-21,2.59154
2021-02-22,54.92957
2021-02-23,65.18309
2021-02-24,78.42253
2021-02-25,68.84507
2021-02-26,83.2676
2021-02-27,6.0845
2021-02-28,3.04225
2021-03-01,6.92957
2021-03-02,63.60563
2021-03-03,60.22535
2021-03-04,57.23943
2021-03-05,60.56338
2021-03-06,5.80281
2021-03-07,3.43661
2021-03-08,60.4507
2021-03-09,65.97183
2021-03-10,65.91549
2021-03-11,52.22535
2021-03-12,43.21126
2021-03-13,4.05633
2021-03-14,1.35211
2021-03-15,43.54929
2021-03-16,37.40845
2021-03-17,35.88732
2021-03-18,37.07042
2021-03-19,37.91549
2021-03-20,3.38028
2021-03-21,1.46478
2021-03-22,38.14084
2021-03-23,41.91549
2021-03-24,41.40845
2021-03-25,38.87323
2021-03-26,34.64788
2021-03-27,3.7183
2021-03-28,2.0845
2021-03-29,35.66197
2021-03-30,33.6338
2021-03-31,35.49295
2021-04-01,36.28169
2021-04-02,36.05633
2021-04-03,2.59154
2021-04-04,1.40845
2021-04-05,34.70422
2021-04-06,37.97183
2021-04-07,37.85915
2021-04-08,35.83098
2021-04-09,32.9014
2021-04-10,3.49295
2021-04-11,1.12676
2021-04-12,33.69014
2021-04-13,35.32394
2021-04-14,35.04225
2021-04-15,34.14084
2021-04-16,34.8169
2021-04-17,3.43661
2021-04-18,1.97183
2021-04-19,33.97183
2021-04-20,30.19718
2021-04-21,53.18309
2021-04-22,37.18309
2021-04-23,31.7183
2021-04-24,3.94366
2021-04-25,1.80281
2021-04-26,28.05633
2021-04-27,35.43661
2021-04-28,38.98591
2021-04-29,37.23943
2021-04-30,32.4507
2021-05-01,4.73239
2021-05-02,1.52112
2021-05-03,35.49295
2021-05-04,33.52112
2021-05-05,6.0845
2021-05-06,29.40845
2021-05-07,28.50704
2021-05-08,3.09859
2021-05-09,2.64788
2021-05-10,33.97183
2021-05-11,42.36619
2021-05-12,46.76056
2021-05-13,47.7183
2021-05-14,39.54929
2021-05-15,5.35211
2021-05-16,2.30985
2021-05-17,35.60563
2021-05-18,32.4507
2021-05-19,6.42253
2021-05-20,41.52112
2021-05-21,38.70422
2021-05-22,4.16901
2021-05-23,1.85915
2021-05-24,33.74647
2021-05-25,30.92957
2021-05-26,33.74647
2021-05-27,36.84507
2021-05-28,32.9014
2021-05-29,4.22535
2021-05-30,2.0845
2021-05-31,33.23943
2021-06-01,31.21126
2021-06-02,35.94366
2021-06-03,37.12676
2021-06-04,35.32394
2021-06-05,4.67605
2021-06-06,1.80281
2021-06-07,35.88732
2021-06-08,35.04225
2021-06-09,33.91549
2021-06-10,30.8169
2021-06-11,29.57746
2021-06-12,3.32394
2021-06-13,1.52112
2021-06-14,30.76056
2021-06-15,31.43661
2021-06-16,33.57746
2021-06-17,35.94366
2021-06-18,27.83098
2021-06-19,2.76056
2021-06-20,1.29577
2021-06-21,38.42253
2021-06-22,27.04225
2021-06-23,29.01408
2021-06-24,29.80281
2021-06-25,31.60563
2021-06-26,3.60563
2021-06-27,1.29577
2021-06-28,28.16901
2021-06-29,25.74647
2021-06-30,31.2676
2021-07-01,29.52112
2021-07-02,28.0
2021-07-03,2.64788
2021-07-04,1.29577
2021-07-05,23.7183
2021-07-06,25.80281
2021-07-07,27.2676
2021-07-08,36.56338
2021-07-09,44.0
2021-07-10,3.66197
2021-07-11,1.29577
2021-07-12,28.73239
2021-07-13,24.9014
2021-07-14,28.16901
2021-07-15,27.66197
2021-07-16,29.85915
2021-07-17,3.15492
2021-07-18,1.35211
2021-07-19,30.47887
2021-07-20,37.07042
2021-07-21,28.33802
2021-07-22,29.07042
2021-07-23,25.57746
2021-07-24,4.11267
2021-07-25,1.01408
2021-07-26,28.61971
2021-07-27,23.77464
2021-07-28,26.42253
2021-07-29,24.05633
2021-07-30,26.30985
2021-07-31,2.76056
2021-08-01,1.18309
2021-08-02,24.16901
2021-08-03,26.25352
2021-08-04,25.69014
2021-08-05,25.80281
2021-08-06,26.30985
2021-08-07,2.59154
2021-08-08,1.69014
2021-08-09,27.66197
2021-08-10,29.35211
2021-08-11,27.21126
2021-08-12,29.91549
2021-08-13,41.57746
2021-08-14,3.32394
2021-08-15,1.57746
2021-08-16,7.04225
2021-08-17,37.91549
2021-08-18,31.83098
2021-08-19,45.01408
2021-08-20,45.35211
2021-08-21,4.50704
2021-08-22,3.21126
2021-08-23,40.22535
2021-08-24,34.14084
2021-08-25,38.19718
2021-08-26,33.80281
2021-08-27,34.98591
2021-08-28,3.88732
2021-08-29,1.91549
2021-08-30,30.14084
2021-08-31,35.15492
2021-09-01,31.49295
2021-09-02,35.21126
2021-09-03,28.95774
2021-09-04,3.43661
2021-09-05,1.74647
2021-09-06,34.30985
2021-09-07,28.50704
2021-09-08,34.30985
2021-09-09,38.02816
2021-09-10,34.64788
2021-09-11,2.76056
2021-09-12,1.07042
2021-09-13,34.36619
2021-09-14,28.33802
2021-09-15,29.40845
2021-09-16,26.42253
2021-09-17,28.73239
2021-09-18,3.21126
2021-09-19,0.84507
2021-09-20,1.35211
2021-09-21,3.77464
2021-09-22,4.61971
2021-09-23,30.42253
2021-09-24,27.88732
2021-09-25,3.66197
2021-09-26,0.67605
2021-09-27,25.35211
2021-09-28,34.19718
2021-09-29,41.35211
2021-09-30,33.40845
2021-10-01,35.88732
2021-10-02,4.05633
2021-10-03,1.29577
2021-10-04,6.25352
2021-10-05,34.98591
2021-10-06,47.88732
2021-10-07,37.74647
2021-10-08,35.32394
2021-10-09,3.09859
2021-10-10,1.35211
2021-10-11,5.01408
2021-10-12,29.52112
2021-10-13,27.7183
2021-10-14,26.0845
2021-10-15,30.8169
2021-10-16,3.60563
2021-10-17,2.02816
2021-10-18,30.25352
2021-10-19,27.09859
2021-10-20,29.35211
2021-10-21,27.21126
2021-10-22,29.23943
2021-10-23,3.32394
2021-10-24,1.6338
2021-10-25,26.87323
2021-10-26,27.7183
2021-10-27,30.76056
2021-10-28,30.92957
2021-10-29,33.80281
2021-10-30,4.05633
2021-10-31,2.02816
2021-11-01,31.83098
2021-11-02,30.53521
2021-11-03,30.0845
2021-11-04,28.95774
2021-11-05,26.42253
2021-11-06,3.49295
2021-11-07,1.85915
2021-11-08,26.76056
2021-11-09,28.0
2021-11-10,27.43661
2021-11-11,27.09859
2021-11-12,23.32394
2021-11-13,3.77464
2021-11-14,1.80281
2021-11-15,22.02816
2021-11-16,24.84507
2021-11-17,26.53521
2021-11-18,28.56338
2021-11-19,23.15492
2021-11-20,3.66197
2021-11-21,1.12676
2021-11-22,22.76056
2021-11-23,21.80281
2021-11-24,21.74647
2021-11-25,20.61971
2021-11-26,24.95774
2021-11-27,4.39436
2021-11-28,1.57746
2021-11-29,26.30985
2021-11-30,38.53521
2021-12-01,30.30985
2021-12-02,27.66197
2021-12-03,26.19718
2021-12-04,4.28169
2021-12-05,1.23943
2021-12-06,27.77464
2021-12-07,26.87323
2021-12-08,27.88732
2021-12-09,25.57746
2021-12-10,27.09859
2021-12-11,3.77464
2021-12-12,1.18309
2021-12-13,21.85915
2021-12-14,25.23943
2021-12-15,22.36619
2021-12-16,20.61971
2021-12-17,20.95774
2021-12-18,3.21126
2021-12-19,0.9014
2021-12-20,24.73239
2021-12-21,25.23943
2021-12-22,22.36619
2021-12-23,19.60563
2021-12-24,17.6338
2021-12-25,2.70422
2021-12-26,1.01408
2021-12-27,18.64788
2021-12-28,19.38028
2021-12-29,19.7183
2021-12-30,17.91549
2021-12-31,9.01408
2022-01-01,1.80281
2022-01-02,1.01408
2022-01-03,21.69014
2022-01-04,21.23943
2022-01-05,26.47887
2022-01-06,26.19718
2022-01-07,23.38028
2022-01-08,3.43661
2022-01-09,1.40845
2022-01-10,21.97183
2022-01-11,25.40845
2022-01-12,22.92957
2022-01-13,24.78873
2022-01-14,25.29577
2022-01-15,4.28169
2022-01-16,1.23943
2022-01-17,25.57746
2022-01-18,25.97183
2022-01-19,27.2676
2022-01-20,26.87323
2022-01-21,26.25352
2022-01-22,3.88732
2022-01-23,0.95774
2022-01-24,31.54929
2022-01-25,38.47887
2022-01-26,35.49295
2022-01-27,51.43661
2022-01-28,42.76056
2022-01-29,5.35211
2022-01-30,1.46478
2022-01-31,2.02816
2022-02-01,4.11267
2022-02-02,6.25352
2022-02-03,31.38028
2022-02-04,29.12676
2022-02-05,4.84507
2022-02-06,2.02816
2022-02-07,28.73239
2022-02-08,28.11267
2022-02-09,30.36619
2022-02-10,30.92957
2022-02-11,30.30985
2022-02-12,4.78873
2022-02-13,1.29577
2022-02-14,35.7183
2022-02-15,36.05633
2022-02-16,36.4507
2022-02-17,34.47887
2022-02-18,32.78873
2022-02-19,5.01408
2022-02-20,1.52112
2022-02-21,30.42253
2022-02-22,36.78873
2022-02-23,34.70422
2022-02-24,46.14084
2022-02-25,40.84507
2022-02-26,4.84507
2022-02-27,2.0845
2022-02-28,34.36619
2022-03-01,7.60563
2022-03-02,33.80281
2022-03-03,28.61971
2022-03-04,32.11267
2022-03-05,5.18309
2022-03-06,1.74647
2022-03-07,39.21126
2022-03-08,40.84507
2022-03-09,7.88732
2022-03-10,34.8169
2022-03-11,34.76056
2022-03-12,6.36619
2022-03-13,2.0845
2022-03-14,34.53521
2022-03-15,37.52112
2022-03-16,34.25352
2022-03-17,37.01408
2022-03-18,38.30985
2022-03-19,5.85915
2022-03-20,2.02816
2022-03-21,31.7183
2022-03-22,31.7183
2022-03-23,30.47887
2022-03-24,32.05633
2022-03-25,28.11267
2022-03-26,4.16901
2022-03-27,2.30985
2022-03-28,28.39436
2022-03-29,27.43661
2022-03-30,29.91549
2022-03-31,28.4507
2022-04-01,29.01408
2022-04-02,4.95774
2022-04-03,1.85915
2022-04-04,25.01408
2022-04-05,28.39436
2022-04-06,28.22535
2022-04-07,36.33802
2022-04-08,30.47887
2022-04-09,5.80281
2022-04-10,1.97183
2022-04-11,29.85915
2022-04-12,33.29577
2022-04-13,30.0845
2022-04-14,33.52112
2022-04-15,29.57746
2022-04-16,3.77464
2022-04-17,1.40845
2022-04-18,24.9014
2022-04-19,26.76056
2022-04-20,28.22535
2022-04-21,28.05633
2022-04-22,32.61971
2022-04-23,6.47887
2022-04-24,1.23943
2022-04-25,36.0
2022-04-26,33.6338
2022-04-27,37.69014
2022-04-28,32.4507
2022-04-29,29.35211
2022-04-30,5.40845
2022-05-01,2.36619
2022-05-02,28.05633
2022-05-03,31.09859
2022-05-04,28.56338
2022-05-05,7.88732
2022-05-06,32.39436
2022-05-07,5.80281
2022-05-08,1.52112
2022-05-09,29.46478
2022-05-10,38.36619
2022-05-11,31.54929
2022-05-12,38.70422
2022-05-13,31.7183
2022-05-14,6.19718
2022-05-15,1.57746
2022-05-16,29.29577
2022-05-17,31.21126
2022-05-18,28.73239
2022-05-19,36.50704
2022-05-20,29.69014
2022-05-21,4.84507
2022-05-22,2.53521
2022-05-23,28.61971
2022-05-24,32.67605
2022-05-25,28.11267
2022-05-26,26.70422
2022-05-27,26.47887
2022-05-28,5.01408
2022-05-29,1.52112
2022-05-30,25.12676
2022-05-31,26.47887
2022-06-01,6.87323
2022-06-02,27.38028
2022-06-03,24.0
2022-06-04,4.95774
2022-06-05,1.07042
2022-06-06,3.09859
2022-06-07,26.42253
2022-06-08,23.66197
2022-06-09,27.15492
2022-06-10,27.04225
2022-06-11,5.74647
2022-06-12,1.74647
2022-06-13,34.14084
2022-06-14,53.40845
2022-06-15,42.19718
2022-06-16,39.49295
2022-06-17,42.25352
2022-06-18,5.85915
2022-06-19,2.19718
2022-06-20,40.0
2022-06-21,39.88732
2022-06-22,44.50704
2022-06-23,48.67605
2022-06-24,42.76056
2022-06-25,5.57746
2022-06-26,1.46478
2022-06-27,37.97183
2022-06-28,39.88732
2022-06-29,41.07042
2022-06-30,39.77464
2022-07-01,49.12676
2022-07-02,5.57746
2022-07-03,1.69014
2022-07-04,38.36619
2022-07-05,39.83098
2022-07-06,46.19718
2022-07-07,36.4507
2022-07-08,32.84507
2022-07-09,5.74647
2022-07-10,1.35211
2022-07-11,36.61971
2022-07-12,35.49295
2022-07-13,36.0
2022-07-14,34.87323
2022-07-15,34.64788
2022-07-16,4.4507
2022-07-17,1.57746
2022-07-18,28.61971
2022-07-19,33.52112
2022-07-20,31.15492
2022-07-21,31.21126
2022-07-22,32.50704
2022-07-23,6.25352
2022-07-24,2.0845
2022-07-25,29.07042
2022-07-26,29.01408
2022-07-27,32.11267
2022-07-28,31.7183
2022-07-29,30.14084
2022-07-30,6.47887
2022-07-31,1.74647
2022-08-01,25.35211
2022-08-02,28.28169
2022-08-03,28.39436
2022-08-04,27.04225
2022-08-05,26.47887
2022-08-06,5.6338
2022-08-07,1.52112
2022-08-08,25.12676
2022-08-09,27.2676
2022-08-10,23.77464
2022-08-11,24.78873
2022-08-12,25.29577
2022-08-13,5.01408
2022-08-14,1.12676
2022-08-15,4.9014
2022-08-16,24.95774
2022-08-17,22.87323
2022-08-18,26.70422
2022-08-19,24.67605
2022-08-20,3.94366
2022-08-21,2.25352
2022-08-22,23.60563
2022-08-23,26.42253
2022-08-24,26.87323
2022-08-25,23.21126
2022-08-26,22.59154
2022-08-27,4.28169
2022-08-28,1.29577
2022-08-29,26.14084
2022-08-30,28.16901
2022-08-31,27.04225
2022-09-01,26.98591
2022-09-02,24.61971
2022-09-03,3.88732
2022-09-04,0.9014
2022-09-05,23.2676
2022-09-06,21.40845
2022-09-07,23.83098
2022-09-08,21.46478
2022-09-09,4.73239
2022-09-10,3.2676
2022-09-11,1.23943
2022-09-12,3.04225
2022-09-13,24.9014
2022-09-14,37.69014
2022-09-15,37.6338
2022-09-16,34.36619
2022-09-17,6.0845
2022-09-18,1.6338
2022-09-19,30.76056
2022-09-20,31.2676
2022-09-21,37.57746
2022-09-22,36.0
2022-09-23,38.0845
2022-09-24,6.47887
2022-09-25,2.19718
2022-09-26,39.54929
2022-09-27,50.14084
2022-09-28,54.19718
2022-09-29,50.02816
2022-09-30,47.43661
2022-10-01,9.57746
2022-10-02,2.92957
2022-10-03,8.28169
2022-10-04,44.78873
2022-10-05,47.04225
2022-10-06,43.88732
2022-10-07,42.87323
2022-10-08,8.50704
2022-10-09,3.15492
2022-10-10,9.40845
2022-10-11,51.09859
2022-10-12,50.25352
2022-10-13,52.61971
2022-10-14,49.29577
2022-10-15,8.78873
2022-10-16,3.21126
2022-10-17,52.56338
2022-10-18,53.07042
2022-10-19,50.0845
2022-10-20,48.67605
2022-10-21,42.14084
2022-10-22,6.87323
2022-10-23,1.74647
2022-10-24,36.56338
2022-10-25,42.70422
2022-10-26,41.69014
2022-10-27,41.23943
2022-10-28,40.95774
2022-10-29,6.59154
2022-10-30,1.85915
2022-10-31,38.14084
2022-11-01,40.22535
2022-11-02,39.7183
2022-11-03,42.76056
2022-11-04,39.88732
2022-11-05,7.2676
2022-11-06,2.36619
2022-11-07,35.09859
2022-11-08,40.16901
2022-11-09,37.07042
2022-11-10,44.73239
2022-11-11,51.2676
2022-11-12,9.80281
2022-11-13,2.87323
2022-11-14,42.8169
2022-11-15,46.8169
2022-11-16,48.22535
2022-11-17,50.98591
2022-11-18,39.09859
2022-11-19,8.33802
2022-11-20,1.91549
2022-11-21,37.69014
2022-11-22,41.46478
2022-11-23,38.59154
2022-11-24,36.50704
2022-11-25,33.23943
2022-11-26,6.02816
2022-11-27,2.19718
2022-11-28,33.74647
2022-11-29,36.56338
2022-11-30,37.80281
2022-12-01,38.0845
2022-12-02,37.35211
2022-12-03,5.69014
2022-12-04,1.69014
2022-12-05,32.78873
2022-12-06,37.40845
2022-12-07,37.18309
2022-12-08,38.87323
2022-12-09,39.43661
2022-12-10,8.11267
2022-12-11,1.97183
2022-12-12,32.50704
2022-12-13,39.66197
2022-12-14,39.60563
2022-12-15,39.43661
2022-12-16,38.87323
2022-12-17,7.04225
2022-12-18,1.69014
2022-12-19,28.9014
2022-12-20,36.95774
2022-12-21,36.73239
2022-12-22,37.12676
2022-12-23,41.6338
2022-12-24,6.98591
2022-12-25,1.85915
2022-12-26,30.98591
2022-12-27,33.01408
2022-12-28,40.67605
2022-12-29,40.50704
2022-12-30,19.77464
2022-12-31,5.01408
2023-01-01,2.02816
2023-01-02,38.0845
2023-01-03,39.43661
2023-01-04,42.47887
2023-01-05,40.78873
2023-01-06,37.91549
2023-01-07,8.05633
2023-01-08,1.74647
2023-01-09,32.50704
2023-01-10,39.21126
2023-01-11,38.14084
2023-01-12,41.69014
2023-01-13,38.47887
2023-01-14,7.88732
2023-01-15,1.85915
2023-01-16,30.98591
2023-01-17,32.4507
2023-01-18,32.05633
2023-01-19,30.64788
2023-01-20,30.8169
2023-01-21,5.23943
2023-01-22,1.85915
2023-01-23,3.32394
2023-01-24,8.0
2023-01-25,31.32394
2023-01-26,32.56338
2023-01-27,35.21126
2023-01-28,6.14084
2023-01-29,1.91549
2023-01-30,34.64788
2023-01-31,34.42253
2023-02-01,37.46478
2023-02-02,38.59154
2023-02-03,37.35211
2023-02-04,6.19718
2023-02-05,2.64788
2023-02-06,34.30985
2023-02-07,36.84507
2023-02-08,36.33802
2023-02-09,38.02816
2023-02-10,38.92957
2023-02-11,5.01408
2023-02-12,1.97183
2023-02-13,34.19718
2023-02-14,36.61971
2023-02-15,45.18309
2023-02-16,40.84507
2023-02-17,39.15492
2023-02-18,6.25352
2023-02-19,3.09859
2023-02-20,36.22535
2023-02-21,37.01408
2023-02-22,45.80281
2023-02-23,42.76056
2023-02-24,40.33802
2023-02-25,6.64788
2023-02-26,2.8169
2023-02-27,35.60563
2023-02-28,34.02816
2023-03-01,10.92957
2023-03-02,38.19718
2023-03-03,36.95774
2023-03-04,6.8169
2023-03-05,2.02816
2023-03-06,27.7183
2023-03-07,32.0
2023-03-08,34.02816
2023-03-09,27.94366
2023-03-10,29.69014
2023-03-11,6.30985
2023-03-12,1.74647
2023-03-13,28.84507
2023-03-14,38.30985
2023-03-15,30.53521
2023-03-16,32.4507
2023-03-17,25.40845
2023-03-18,4.9014
2023-03-19,2.36619
2023-03-20,26.36619
2023-03-21,25.07042
2023-03-22,25.12676
2023-03-23,26.47887
2023-03-24,23.54929
2023-03-25,5.07042
2023-03-26,2.30985
2023-03-27,21.07042
2023-03-28,22.53521
2023-03-29,21.57746
2023-03-30,22.02816
2023-03-31,19.88732
2023-04-01,3.54929
2023-04-02,1.6338
2023-04-03,19.09859
2023-04-04,20.67605
2023-04-05,17.74647
2023-04-06,21.97183
2023-04-07,18.02816
2023-04-08,2.59154
2023-04-09,1.07042
2023-04-10,17.80281
2023-04-11,19.7183
2023-04-12,20.95774
2023-04-13,23.66197
2023-04-14,19.94366
2023-04-15,3.04225
2023-04-16,0.95774
2023-04-17,13.18309
2023-04-18,16.95774
2023-04-19,16.11267
2023-04-20,16.95774
2023-04-21,15.04225
2023-04-22,3.49295
2023-04-23,0.78873
2023-04-24,13.29577
2023-04-25,19.49295
2023-04-26,20.78873
2023-04-27,18.0845
2023-04-28,14.87323
2023-04-29,2.70422
2023-04-30,1.18309
2023-05-01,6.0845
2023-05-02,13.85915
2023-05-03,15.77464
2023-05-04,16.28169
2023-05-05,3.49295
2023-05-06,1.80281
2023-05-07,0.50704
2023-05-08,11.83098
2023-05-09,14.02816
2023-05-10,14.25352
2023-05-11,15.15492
2023-05-12,13.23943
2023-05-13,2.36619
2023-05-14,0.33802
2023-05-15,12.16901
2023-05-16,13.80281
2023-05-17,12.95774
2023-05-18,13.40845
2023-05-19,10.98591
2023-05-20,2.47887
2023-05-21,0.78873
2023-05-22,14.64788
2023-05-23,17.01408
2023-05-24,14.76056
2023-05-25,13.74647
2023-05-26,13.85915
2023-05-27,2.14084
2023-05-28,1.01408
2023-05-29,2.87323
