date,채권채무
2023-06-08,41.42857
2023-06-09,36.42857
2023-06-10,17.85714
2023-06-11,16.42857
2023-06-12,53.57142
2023-06-13,42.14285
2023-06-14,55.71428
2023-06-15,45.71428
2023-06-16,40.71428
2023-06-17,22.14285
2023-06-18,22.85714
2023-06-19,40.71428
2023-06-20,48.57142
2023-06-21,54.28571
2023-06-22,37.14285
2023-06-23,34.28571
2023-06-24,14.28571
2023-06-25,15.71428
2023-06-26,50.0
2023-06-27,38.57142
2023-06-28,35.0
2023-06-29,47.85714
2023-06-30,32.85714
2023-07-01,18.57142
2023-07-02,16.42857
2023-07-03,43.57142
2023-07-04,46.42857
2023-07-05,37.14285
2023-07-06,40.71428
2023-07-07,37.14285
2023-07-08,16.42857
2023-07-09,16.42857
2023-07-10,44.28571
2023-07-11,45.71428
2023-07-12,45.0
2023-07-13,42.85714
2023-07-14,32.14285
2023-07-15,17.14285
2023-07-16,15.0
2023-07-17,39.28571
2023-07-18,42.85714
2023-07-19,37.85714
2023-07-20,52.14285
2023-07-21,37.85714
2023-07-22,16.42857
2023-07-23,11.42857
2023-07-24,47.85714
2023-07-25,37.14285
2023-07-26,42.14285
2023-07-27,47.14285
2023-07-28,32.14285
2023-07-29,12.85714
2023-07-30,15.0
2023-07-31,40.71428
2023-08-01,32.85714
2023-08-02,49.28571
2023-08-03,33.57142
2023-08-04,33.57142
2023-08-05,12.85714
2023-08-06,17.85714
2023-08-07,48.57142
2023-08-08,43.57142
2023-08-09,45.71428
2023-08-10,35.0
2023-08-11,29.28571
2023-08-12,7.14285
2023-08-13,9.28571
2023-08-14,33.57142
2023-08-15,17.14285
2023-08-16,36.42857
2023-08-17,49.28571
2023-08-18,40.71428
2023-08-19,12.85714
2023-08-20,10.0
2023-08-21,47.14285
2023-08-22,37.85714
2023-08-23,42.14285
2023-08-24,39.28571
2023-08-25,31.42857
2023-08-26,12.14285
2023-08-27,11.42857
2023-08-28,42.14285
2023-08-29,31.42857
2023-08-30,37.85714
2023-08-31,45.0
2023-09-01,34.28571
2023-09-02,17.85714
2023-09-03,9.28571
2023-09-04,52.85714
2023-09-05,44.28571
2023-09-06,47.14285
2023-09-07,44.28571
2023-09-08,32.14285
2023-09-09,20.71428
2023-09-10,11.42857
2023-09-11,48.57142
2023-09-12,49.28571
2023-09-13,46.42857
2023-09-14,43.57142
2023-09-15,35.71428
2023-09-16,15.71428
2023-09-17,22.85714
2023-09-18,47.14285
2023-09-19,55.71428
2023-09-20,46.42857
2023-09-21,64.28571
2023-09-22,23.57142
2023-09-23,25.71428
2023-09-24,18.57142
2023-09-25,43.57142
2023-09-26,40.0
2023-09-27,31.42857
2023-09-28,17.85714
2023-09-29,9.28571
2023-09-30,12.85714
2023-10-01,13.57142
2023-10-02,20.71428
2023-10-03,15.0
2023-10-04,42.85714
2023-10-05,47.14285
2023-10-06,43.57142
2023-10-07,17.14285
2023-10-08,25.71428
2023-10-09,32.14285
2023-10-10,37.14285
2023-10-11,47.14285
2023-10-12,42.14285
2023-10-13,47.85714
2023-10-14,25.71428
2023-10-15,19.28571
2023-10-16,50.0
2023-10-17,37.14285
2023-10-18,52.85714
2023-10-19,43.57142
2023-10-20,37.14285
2023-10-21,20.71428
2023-10-22,14.28571
2023-10-23,45.0
2023-10-24,45.71428
2023-10-25,45.0
2023-10-26,39.28571
2023-10-27,27.85714
2023-10-28,14.28571
2023-10-29,17.85714
2023-10-30,39.28571
2023-10-31,38.57142
2023-11-01,41.42857
2023-11-02,36.42857
2023-11-03,30.71428
2023-11-04,9.28571
2023-11-05,20.0
2023-11-06,29.28571
2023-11-07,47.85714
2023-11-08,45.0
2023-11-09,35.71428
2023-11-10,34.28571
2023-11-11,15.0
2023-11-12,14.28571
2023-11-13,37.14285
2023-11-14,36.42857
2023-11-15,43.57142
2023-11-16,51.42857
2023-11-17,22.14285
2023-11-18,10.0
2023-11-19,14.28571
2023-11-20,37.14285
2023-11-21,40.71428
2023-11-22,31.42857
2023-11-23,35.0
2023-11-24,30.0
2023-11-25,10.0
2023-11-26,7.85714
2023-11-27,30.71428
2023-11-28,29.28571
2023-11-29,46.42857
2023-11-30,44.28571
2023-12-01,37.85714
2023-12-02,11.42857
2023-12-03,14.28571
2023-12-04,37.14285
2023-12-05,33.57142
2023-12-06,38.57142
2023-12-07,42.14285
2023-12-08,35.71428
2023-12-09,20.71428
2023-12-10,18.57142
2023-12-11,37.85714
2023-12-12,46.42857
2023-12-13,42.85714
2023-12-14,40.71428
2023-12-15,25.0
2023-12-16,13.57142
2023-12-17,12.85714
2023-12-18,30.71428
2023-12-19,41.42857
2023-12-20,50.0
2023-12-21,37.85714
2023-12-22,27.14285
2023-12-23,4.28571
2023-12-24,5.71428
2023-12-25,6.42857
2023-12-26,27.85714
2023-12-27,26.42857
2023-12-28,41.42857
2023-12-29,27.85714
2023-12-30,11.42857
2023-12-31,12.14285
2024-01-01,18.57142
2024-01-02,44.28571
2024-01-03,25.71428
2024-01-04,42.14285
2024-01-05,44.28571
2024-01-06,10.71428
2024-01-07,17.14285
2024-01-08,44.28571
2024-01-09,62.14285
2024-01-10,63.57142
2024-01-11,53.57142
2024-01-12,59.28571
2024-01-13,26.42857
2024-01-14,15.71428
2024-01-15,65.0
2024-01-16,50.71428
2024-01-17,61.42857
2024-01-18,56.42857
2024-01-19,50.0
2024-01-20,12.14285
2024-01-21,12.85714
2024-01-22,72.14285
2024-01-23,61.42857
2024-01-24,72.14285
2024-01-25,69.28571
2024-01-26,69.28571
2024-01-27,22.14285
2024-01-28,16.42857
2024-01-29,85.0
2024-01-30,87.14285
2024-01-31,78.57142
2024-02-01,66.42857
2024-02-02,63.57142
2024-02-03,25.0
2024-02-04,19.28571
2024-02-05,64.28571
2024-02-06,87.14285
2024-02-07,61.42857
2024-02-08,48.57142
2024-02-09,12.85714
2024-02-10,7.85714
2024-02-11,14.28571
2024-02-12,23.57142
2024-02-13,72.14285
2024-02-14,87.85714
2024-02-15,75.0
2024-02-16,61.42857
2024-02-17,17.14285
2024-02-18,15.71428
2024-02-19,68.57142
2024-02-20,81.42857
2024-02-21,80.0
2024-02-22,75.0
2024-02-23,69.28571
2024-02-24,20.71428
2024-02-25,17.14285
2024-02-26,61.42857
2024-02-27,74.28571
2024-02-28,63.57142
2024-02-29,44.28571
2024-03-01,21.42857
2024-03-02,17.14285
2024-03-03,16.42857
2024-03-04,55.0
2024-03-05,62.14285
2024-03-06,55.71428
2024-03-07,72.14285
2024-03-08,61.42857
2024-03-09,18.57142
2024-03-10,15.71428
2024-03-11,65.71428
2024-03-12,62.14285
2024-03-13,66.42857
2024-03-14,60.71428
2024-03-15,57.14285
2024-03-16,15.71428
2024-03-17,15.71428
2024-03-18,78.57142
2024-03-19,72.14285
2024-03-20,62.85714
