date,천만원투자
2020-08-06,28.03738
2020-08-07,35.51401
2020-08-08,19.62616
2020-08-09,10.28037
2020-08-10,27.1028
2020-08-11,31.7757
2020-08-12,25.23364
2020-08-13,34.57943
2020-08-14,41.12149
2020-08-15,24.29906
2020-08-16,24.29906
2020-08-17,18.69158
2020-08-18,46.72897
2020-08-19,32.71028
2020-08-20,25.23364
2020-08-21,28.97196
2020-08-22,16.82242
2020-08-23,18.69158
2020-08-24,39.25233
2020-08-25,54.2056
2020-08-26,58.8785
2020-08-27,55.14018
2020-08-28,48.59813
2020-08-29,30.84112
2020-08-30,22.4299
2020-08-31,41.12149
2020-09-01,57.00934
2020-09-02,85.9813
2020-09-03,40.18691
2020-09-04,42.05607
2020-09-05,19.62616
2020-09-06,38.31775
2020-09-07,78.50467
2020-09-08,48.59813
2020-09-09,34.57943
2020-09-10,46.72897
2020-09-11,46.72897
2020-09-12,24.29906
2020-09-13,18.69158
2020-09-14,33.64485
2020-09-15,50.46728
2020-09-16,45.79439
2020-09-17,16.82242
2020-09-18,22.4299
2020-09-19,11.21495
2020-09-20,18.69158
2020-09-21,29.90654
2020-09-22,31.7757
2020-09-23,23.36448
2020-09-24,15.88785
2020-09-25,46.72897
2020-09-26,25.23364
2020-09-27,26.16822
2020-09-28,40.18691
2020-09-29,44.85981
2020-09-30,30.84112
2020-10-01,22.4299
2020-10-02,30.84112
2020-10-03,23.36448
2020-10-04,26.16822
2020-10-05,43.92523
2020-10-06,39.25233
2020-10-07,36.44859
2020-10-08,24.29906
2020-10-09,21.49532
2020-10-10,16.82242
2020-10-11,22.4299
2020-10-12,29.90654
2020-10-13,25.23364
2020-10-14,21.49532
2020-10-15,31.7757
2020-10-16,19.62616
2020-10-17,18.69158
2020-10-18,16.82242
2020-10-19,37.38317
2020-10-20,30.84112
2020-10-21,29.90654
2020-10-22,27.1028
2020-10-23,25.23364
2020-10-24,12.14953
2020-10-25,13.08411
2020-10-26,36.44859
2020-10-27,19.62616
2020-10-28,38.31775
2020-10-29,31.7757
2020-10-30,25.23364
2020-10-31,7.47663
2020-11-01,19.62616
2020-11-02,14.95327
2020-11-03,17.757
2020-11-04,12.14953
2020-11-05,22.4299
2020-11-06,23.36448
2020-11-07,29.90654
2020-11-08,27.1028
2020-11-09,38.31775
2020-11-10,34.57943
2020-11-11,45.79439
2020-11-12,27.1028
2020-11-13,42.99065
2020-11-14,18.69158
2020-11-15,26.16822
2020-11-16,43.92523
2020-11-17,42.99065
2020-11-18,38.31775
2020-11-19,35.51401
2020-11-20,30.84112
2020-11-21,20.56074
2020-11-22,23.36448
2020-11-23,28.97196
2020-11-24,40.18691
2020-11-25,41.12149
2020-11-26,27.1028
2020-11-27,35.51401
2020-11-28,17.757
2020-11-29,16.82242
2020-11-30,24.29906
2020-12-01,27.1028
2020-12-02,44.85981
2020-12-03,31.7757
2020-12-04,32.71028
2020-12-05,13.08411
2020-12-06,30.84112
2020-12-07,28.97196
2020-12-08,28.97196
2020-12-09,30.84112
2020-12-10,38.31775
2020-12-11,44.85981
2020-12-12,22.4299
2020-12-13,28.97196
2020-12-14,34.57943
2020-12-15,25.23364
2020-12-16,36.44859
2020-12-17,18.69158
2020-12-18,19.62616
2020-12-19,7.47663
2020-12-20,7.47663
2020-12-21,22.4299
2020-12-22,26.16822
2020-12-23,22.4299
2020-12-24,12.14953
2020-12-25,19.62616
2020-12-26,16.82242
2020-12-27,40.18691
2020-12-28,31.7757
2020-12-29,31.7757
2020-12-30,33.64485
2020-12-31,16.82242
2021-01-01,19.62616
2021-01-02,28.97196
2021-01-03,28.97196
2021-01-04,52.33644
2021-01-05,70.09345
2021-01-06,61.68224
2021-01-07,28.97196
2021-01-08,31.7757
2021-01-09,43.92523
2021-01-10,36.44859
2021-01-11,56.07476
2021-01-12,40.18691
2021-01-13,62.61682
2021-01-14,30.84112
2021-01-15,35.51401
2021-01-16,19.62616
2021-01-17,31.7757
2021-01-18,24.29906
2021-01-19,36.44859
2021-01-20,51.40186
2021-01-21,42.99065
2021-01-22,45.79439
2021-01-23,23.36448
2021-01-24,24.29906
2021-01-25,43.92523
2021-01-26,39.25233
2021-01-27,44.85981
2021-01-28,28.97196
2021-01-29,37.38317
2021-01-30,18.69158
2021-01-31,12.14953
2021-02-01,33.64485
2021-02-02,31.7757
2021-02-03,28.03738
2021-02-04,27.1028
2021-02-05,23.36448
2021-02-06,22.4299
2021-02-07,18.69158
2021-02-08,19.62616
2021-02-09,48.59813
2021-02-10,26.16822
2021-02-11,31.7757
2021-02-12,10.28037
2021-02-13,32.71028
2021-02-14,21.49532
2021-02-15,42.05607
2021-02-16,36.44859
2021-02-17,49.53271
2021-02-18,46.72897
2021-02-19,37.38317
2021-02-20,29.90654
2021-02-21,27.1028
2021-02-22,41.12149
2021-02-23,31.7757
2021-02-24,27.1028
2021-02-25,33.64485
2021-02-26,33.64485
2021-02-27,16.82242
2021-02-28,26.16822
2021-03-01,28.03738
2021-03-02,39.25233
2021-03-03,32.71028
2021-03-04,33.64485
2021-03-05,34.57943
2021-03-06,7.47663
2021-03-07,15.88785
2021-03-08,28.97196
2021-03-09,31.7757
2021-03-10,28.03738
2021-03-11,33.64485
2021-03-12,45.79439
2021-03-13,15.88785
2021-03-14,34.57943
2021-03-15,60.74766
2021-03-16,33.64485
2021-03-17,28.97196
2021-03-18,24.29906
2021-03-19,21.49532
2021-03-20,11.21495
2021-03-21,10.28037
2021-03-22,33.64485
2021-03-23,37.38317
2021-03-24,46.72897
2021-03-25,37.38317
2021-03-26,28.97196
2021-03-27,22.4299
2021-03-28,19.62616
2021-03-29,36.44859
2021-03-30,39.25233
2021-03-31,18.69158
2021-04-01,30.84112
2021-04-02,43.92523
2021-04-03,21.49532
2021-04-04,31.7757
2021-04-05,56.07476
2021-04-06,32.71028
2021-04-07,39.25233
2021-04-08,28.03738
2021-04-09,25.23364
2021-04-10,12.14953
2021-04-11,13.08411
2021-04-12,42.05607
2021-04-13,42.05607
2021-04-14,30.84112
2021-04-15,22.4299
2021-04-16,8.41121
2021-04-17,19.62616
2021-04-18,14.95327
2021-04-19,30.84112
2021-04-20,25.23364
2021-04-21,28.03738
2021-04-22,12.14953
2021-04-23,19.62616
2021-04-24,16.82242
2021-04-25,16.82242
2021-04-26,41.12149
2021-04-27,28.97196
2021-04-28,28.97196
2021-04-29,31.7757
2021-04-30,14.95327
2021-05-01,13.08411
2021-05-02,14.95327
2021-05-03,29.90654
2021-05-04,17.757
2021-05-05,9.34579
2021-05-06,19.62616
2021-05-07,27.1028
2021-05-08,12.14953
2021-05-09,12.14953
2021-05-10,21.49532
2021-05-11,21.49532
2021-05-12,20.56074
2021-05-13,22.4299
2021-05-14,37.38317
2021-05-15,7.47663
2021-05-16,16.82242
2021-05-17,29.90654
2021-05-18,22.4299
2021-05-19,16.82242
2021-05-20,24.29906
2021-05-21,14.01869
2021-05-22,17.757
2021-05-23,15.88785
2021-05-24,31.7757
2021-05-25,38.31775
2021-05-26,26.16822
2021-05-27,36.44859
2021-05-28,29.90654
2021-05-29,7.47663
2021-05-30,22.4299
2021-05-31,39.25233
2021-06-01,23.36448
2021-06-02,32.71028
2021-06-03,22.4299
2021-06-04,26.16822
2021-06-05,17.757
2021-06-06,12.14953
2021-06-07,28.03738
2021-06-08,23.36448
2021-06-09,12.14953
2021-06-10,22.4299
2021-06-11,23.36448
2021-06-12,6.54205
2021-06-13,8.41121
2021-06-14,38.31775
2021-06-15,24.29906
2021-06-16,20.56074
2021-06-17,23.36448
2021-06-18,27.1028
2021-06-19,12.14953
2021-06-20,28.97196
2021-06-21,26.16822
2021-06-22,21.49532
2021-06-23,20.56074
2021-06-24,12.14953
2021-06-25,11.21495
2021-06-26,14.95327
2021-06-27,19.62616
2021-06-28,36.44859
2021-06-29,27.1028
2021-06-30,21.49532
2021-07-01,19.62616
2021-07-02,17.757
2021-07-03,24.29906
2021-07-04,27.1028
2021-07-05,32.71028
2021-07-06,22.4299
2021-07-07,24.29906
2021-07-08,28.03738
2021-07-09,28.03738
2021-07-10,14.95327
2021-07-11,13.08411
2021-07-12,10.28037
2021-07-13,35.51401
2021-07-14,26.16822
2021-07-15,38.31775
2021-07-16,24.29906
2021-07-17,17.757
2021-07-18,7.47663
2021-07-19,15.88785
2021-07-20,15.88785
2021-07-21,24.29906
2021-07-22,28.03738
2021-07-23,11.21495
2021-07-25,17.757
2021-07-26,28.03738
2021-07-27,26.16822
2021-07-28,17.757
2021-07-29,29.90654
2021-07-30,14.95327
2021-07-31,18.69158
2021-08-01,18.69158
2021-08-02,55.14018
2021-08-03,38.31775
2021-08-04,32.71028
2021-08-05,24.29906
2021-08-06,28.97196
2021-08-07,11.21495
2021-08-08,17.757
2021-08-09,23.36448
2021-08-10,32.71028
2021-08-11,24.29906
2021-08-12,18.69158
2021-08-13,15.88785
2021-08-14,15.88785
2021-08-15,26.16822
2021-08-16,16.82242
2021-08-17,28.97196
2021-08-18,28.03738
2021-08-19,38.31775
2021-08-20,27.1028
2021-08-21,10.28037
2021-08-22,19.62616
2021-08-23,30.84112
2021-08-24,33.64485
2021-08-25,39.25233
2021-08-26,28.03738
2021-08-27,17.757
2021-08-28,13.08411
2021-08-29,14.95327
2021-08-30,24.29906
2021-08-31,20.56074
2021-09-01,17.757
2021-09-02,23.36448
2021-09-03,14.01869
2021-09-04,16.82242
2021-09-05,26.16822
2021-09-06,25.23364
2021-09-07,10.28037
2021-09-08,11.21495
2021-09-09,19.62616
2021-09-10,20.56074
2021-09-11,14.01869
2021-09-12,18.69158
2021-09-13,19.62616
2021-09-14,12.14953
2021-09-15,24.29906
2021-09-16,22.4299
2021-09-17,23.36448
2021-09-18,10.28037
2021-09-19,13.08411
2021-09-20,11.21495
2021-09-21,21.49532
2021-09-22,32.71028
2021-09-23,42.99065
2021-09-24,54.2056
2021-09-25,21.49532
2021-09-26,18.69158
2021-09-27,26.16822
2021-09-28,32.71028
2021-09-29,27.1028
2021-09-30,19.62616
2021-10-01,20.56074
2021-10-02,21.49532
2021-10-03,14.95327
2021-10-04,14.95327
2021-10-05,23.36448
2021-10-06,28.97196
2021-10-07,25.23364
2021-10-08,14.01869
2021-10-09,18.69158
2021-10-10,22.4299
2021-10-11,25.23364
2021-10-12,32.71028
2021-10-13,23.36448
2021-10-14,25.23364
2021-10-15,19.62616
2021-10-16,23.36448
2021-10-17,9.34579
2021-10-18,53.27102
2021-10-19,25.23364
2021-10-20,40.18691
2021-10-21,27.1028
2021-10-22,23.36448
2021-10-23,7.47663
2021-10-24,24.29906
2021-10-25,33.64485
2021-10-26,27.1028
2021-10-27,10.28037
2021-10-28,21.49532
2021-10-29,36.44859
2021-10-30,12.14953
2021-10-31,18.69158
2021-11-01,28.97196
2021-11-02,38.31775
2021-11-03,15.88785
2021-11-04,30.84112
2021-11-05,32.71028
2021-11-06,7.47663
2021-11-07,16.82242
2021-11-08,24.29906
2021-11-09,28.97196
2021-11-10,30.84112
2021-11-11,31.7757
2021-11-12,31.7757
2021-11-13,14.95327
2021-11-14,32.71028
2021-11-15,33.64485
2021-11-16,33.64485
2021-11-17,25.23364
2021-11-18,23.36448
2021-11-19,46.72897
2021-11-20,25.23364
2021-11-21,30.84112
2021-11-22,41.12149
2021-11-23,46.72897
2021-11-24,30.84112
2021-11-25,30.84112
2021-11-26,28.97196
2021-11-27,24.29906
2021-11-28,25.23364
2021-11-29,14.95327
2021-11-30,23.36448
2021-12-01,16.82242
2021-12-02,21.49532
2021-12-03,22.4299
2021-12-04,20.56074
2021-12-05,22.4299
2021-12-06,59.81308
2021-12-07,47.66355
2021-12-08,41.12149
2021-12-09,57.94392
2021-12-10,47.66355
2021-12-11,28.03738
2021-12-12,31.7757
2021-12-13,45.79439
2021-12-14,43.92523
2021-12-15,39.25233
2021-12-16,56.07476
2021-12-17,40.18691
2021-12-18,26.16822
2021-12-19,37.38317
2021-12-20,28.03738
2021-12-21,57.00934
2021-12-22,48.59813
2021-12-23,57.94392
2021-12-24,46.72897
2021-12-25,54.2056
2021-12-26,35.51401
2021-12-27,40.18691
2021-12-28,65.42056
2021-12-29,53.27102
2021-12-30,66.35514
2021-12-31,46.72897
2022-01-01,27.1028
2022-01-02,42.05607
2022-01-03,68.22429
2022-01-04,73.83177
2022-01-05,56.07476
2022-01-06,44.85981
2022-01-07,63.5514
2022-01-08,42.99065
2022-01-09,54.2056
2022-01-10,55.14018
2022-01-11,55.14018
2022-01-12,66.35514
2022-01-13,61.68224
2022-01-14,43.92523
2022-01-15,41.12149
2022-01-16,61.68224
2022-01-17,80.37383
2022-01-18,55.14018
2022-01-19,51.40186
2022-01-20,67.28971
2022-01-21,58.8785
2022-01-22,49.53271
2022-01-23,43.92523
2022-01-24,62.61682
2022-01-25,60.74766
2022-01-26,80.37383
2022-01-27,66.35514
2022-01-28,57.00934
2022-01-29,48.59813
2022-01-30,55.14018
2022-01-31,40.18691
2022-02-01,38.31775
2022-02-02,61.68224
2022-02-03,96.26168
2022-02-04,61.68224
2022-02-05,59.81308
2022-02-06,77.57009
2022-02-07,88.78504
2022-02-08,100.0
2022-02-09,71.96261
2022-02-10,74.76635
2022-02-11,72.89719
2022-02-12,46.72897
2022-02-13,51.40186
2022-02-14,53.27102
2022-02-15,58.8785
2022-02-16,55.14018
2022-02-17,74.76635
2022-02-18,64.48598
2022-02-19,54.2056
2022-02-20,45.79439
2022-02-21,73.83177
2022-02-22,75.70093
2022-02-23,70.09345
2022-02-24,53.27102
2022-02-25,59.81308
2022-02-26,34.57943
2022-02-27,41.12149
2022-02-28,58.8785
2022-03-01,76.63551
2022-03-02,56.07476
2022-03-03,53.27102
2022-03-04,52.33644
2022-03-05,33.64485
2022-03-06,34.57943
2022-03-07,53.27102
2022-03-08,51.40186
2022-03-09,37.38317
2022-03-10,59.81308
2022-03-11,59.81308
2022-03-12,35.51401
2022-03-13,73.83177
2022-03-14,79.43925
2022-03-15,58.8785
2022-03-16,71.96261
2022-03-17,71.02803
2022-03-18,66.35514
2022-03-19,53.27102
2022-03-20,54.2056
2022-03-21,56.07476
2022-03-22,89.71962
2022-03-23,68.22429
2022-03-24,76.63551
2022-03-25,58.8785
2022-03-26,29.90654
2022-03-27,61.68224
2022-03-28,69.15887
2022-03-29,68.22429
2022-03-30,66.35514
2022-03-31,78.50467
2022-04-01,73.83177
2022-04-02,42.99065
2022-04-03,67.28971
2022-04-04,70.09345
2022-04-05,81.30841
2022-04-06,85.04672
2022-04-07,60.74766
2022-04-08,67.28971
2022-04-09,41.12149
2022-04-10,63.5514
2022-04-11,76.63551
2022-04-12,60.74766
2022-04-13,59.81308
2022-04-14,57.00934
2022-04-15,75.70093
2022-04-16,49.53271
2022-04-17,57.00934
2022-04-18,63.5514
2022-04-19,76.63551
2022-04-20,88.78504
2022-04-21,60.74766
2022-04-22,73.83177
2022-04-23,67.28971
2022-04-24,50.46728
2022-04-25,66.35514
2022-04-26,66.35514
2022-04-27,70.09345
2022-04-28,63.5514
2022-04-29,42.99065
2022-04-30,31.7757
2022-05-01,57.94392
2022-05-02,57.94392
2022-05-03,47.66355
2022-05-04,56.07476
2022-05-05,35.51401
2022-05-06,35.51401
2022-05-07,37.38317
2022-05-08,38.31775
2022-05-09,54.2056
2022-05-10,53.27102
2022-05-11,60.74766
2022-05-12,41.12149
2022-05-13,41.12149
2022-05-14,31.7757
2022-05-15,34.57943
2022-05-16,57.00934
2022-05-17,52.33644
2022-05-18,55.14018
2022-05-19,48.59813
2022-05-20,54.2056
2022-05-21,57.00934
2022-05-22,38.31775
2022-05-23,42.99065
2022-05-24,38.31775
2022-05-25,68.22429
2022-05-26,51.40186
2022-05-27,39.25233
2022-05-28,35.51401
2022-05-29,37.38317
2022-05-30,61.68224
2022-05-31,63.5514
2022-06-01,49.53271
2022-06-02,55.14018
2022-06-03,57.00934
2022-06-04,23.36448
2022-06-05,42.05607
2022-06-06,57.94392
2022-06-07,54.2056
2022-06-08,49.53271
2022-06-09,72.89719
2022-06-10,44.85981
2022-06-11,43.92523
2022-06-12,30.84112
2022-06-13,58.8785
2022-06-14,49.53271
2022-06-15,61.68224
2022-06-16,52.33644
2022-06-17,51.40186
2022-06-18,34.57943
2022-06-19,30.84112
2022-06-20,38.31775
2022-06-21,35.51401
2022-06-22,45.79439
2022-06-23,40.18691
2022-06-24,38.31775
2022-06-25,28.03738
2022-06-26,34.57943
2022-06-27,42.05607
2022-06-28,45.79439
2022-06-29,49.53271
2022-06-30,29.90654
2022-07-01,32.71028
2022-07-02,17.757
2022-07-03,29.90654
2022-07-04,61.68224
2022-07-05,33.64485
2022-07-06,34.57943
2022-07-07,29.90654
2022-07-08,29.90654
2022-07-09,14.95327
2022-07-10,30.84112
2022-07-11,28.03738
2022-07-12,34.57943
2022-07-13,31.7757
2022-07-14,41.12149
2022-07-15,14.95327
2022-07-16,5.60747
2022-07-17,15.88785
2022-07-18,35.51401
2022-07-19,31.7757
2022-07-20,33.64485
2022-07-21,15.88785
2022-07-22,32.71028
2022-07-23,7.47663
2022-07-24,11.21495
2022-07-25,37.38317
2022-07-26,19.62616
2022-07-27,22.4299
2022-07-28,40.18691
2022-07-29,39.25233
2022-07-30,17.757
2022-07-31,10.28037
2022-08-01,35.51401
2022-08-02,29.90654
2022-08-03,24.29906
2022-08-04,20.56074
2022-08-05,28.03738
2022-08-06,16.82242
2022-08-07,17.757
2022-08-08,22.4299
2022-08-09,32.71028
2022-08-10,27.1028
2022-08-11,23.36448
2022-08-12,25.23364
2022-08-13,20.56074
2022-08-14,14.95327
2022-08-15,17.757
2022-08-16,26.16822
2022-08-17,30.84112
2022-08-18,31.7757
2022-08-19,28.03738
2022-08-20,27.1028
2022-08-21,28.03738
2022-08-22,31.7757
2022-08-23,49.53271
2022-08-24,29.90654
2022-08-25,32.71028
2022-08-26,32.71028
2022-08-27,14.95327
2022-08-28,14.95327
2022-08-29,22.4299
2022-08-30,33.64485
2022-08-31,24.29906
2022-09-01,20.56074
2022-09-02,38.31775
2022-09-03,19.62616
2022-09-04,14.95327
2022-09-05,24.29906
2022-09-06,18.69158
2022-09-07,37.38317
2022-09-08,22.4299
2022-09-09,24.29906
2022-09-10,22.4299
2022-09-11,24.29906
2022-09-12,19.62616
2022-09-13,39.25233
2022-09-14,41.12149
2022-09-15,26.16822
2022-09-16,15.88785
2022-09-17,20.56074
2022-09-18,14.95327
2022-09-19,25.23364
2022-09-20,22.4299
2022-09-21,17.757
2022-09-22,19.62616
2022-09-23,30.84112
2022-09-24,10.28037
2022-09-25,7.47663
2022-09-26,22.4299
2022-09-27,29.90654
2022-09-28,28.03738
2022-09-29,28.03738
2022-09-30,18.69158
2022-10-01,22.4299
2022-10-02,14.95327
2022-10-03,28.97196
2022-10-04,14.95327
2022-10-05,14.95327
2022-10-06,13.08411
2022-10-07,26.16822
2022-10-08,16.82242
2022-10-09,10.28037
2022-10-10,20.56074
2022-10-11,21.49532
2022-10-12,18.69158
2022-10-13,20.56074
2022-10-14,27.1028
2022-10-15,10.28037
2022-10-16,22.4299
2022-10-17,25.23364
2022-10-18,31.7757
2022-10-19,33.64485
2022-10-20,19.62616
2022-10-21,16.82242
2022-10-22,7.47663
2022-10-23,16.82242
2022-10-24,22.4299
2022-10-25,31.7757
2022-10-26,41.12149
2022-10-27,17.757
2022-10-28,18.69158
2022-10-29,12.14953
2022-10-30,13.08411
2022-10-31,17.757
2022-11-01,25.23364
2022-11-02,20.56074
2022-11-03,26.16822
2022-11-04,13.08411
2022-11-05,12.14953
2022-11-06,10.28037
2022-11-07,21.49532
2022-11-08,20.56074
2022-11-09,32.71028
2022-11-10,15.88785
2022-11-11,18.69158
2022-11-12,8.41121
2022-11-13,15.88785
2022-11-14,25.23364
2022-11-15,18.69158
2022-11-16,34.57943
2022-11-17,26.16822
2022-11-18,15.88785
2022-11-19,10.28037
2022-11-20,21.49532
2022-11-21,17.757
2022-11-22,23.36448
2022-11-23,10.28037
2022-11-24,16.82242
2022-11-25,14.95327
2022-11-26,8.41121
2022-11-27,14.01869
2022-11-28,20.56074
2022-11-29,15.88785
2022-11-30,22.4299
2022-12-01,14.01869
2022-12-02,14.01869
2022-12-03,6.54205
2022-12-04,15.88785
2022-12-05,26.16822
2022-12-06,28.97196
2022-12-07,20.56074
2022-12-08,30.84112
2022-12-09,18.69158
2022-12-10,14.01869
2022-12-11,28.97196
2022-12-12,41.12149
2022-12-13,41.12149
2022-12-14,32.71028
2022-12-15,14.95327
2022-12-16,9.34579
2022-12-17,9.34579
2022-12-18,14.01869
2022-12-19,26.16822
2022-12-20,9.34579
2022-12-21,11.21495
2022-12-22,13.08411
2022-12-23,28.03738
2022-12-24,14.01869
2022-12-25,15.88785
2022-12-26,26.16822
2022-12-27,24.29906
2022-12-28,15.88785
2022-12-29,14.01869
2022-12-30,17.757
2022-12-31,8.41121
2023-01-01,12.14953
2023-01-02,33.64485
2023-01-03,27.1028
2023-01-04,22.4299
2023-01-05,24.29906
2023-01-06,34.57943
2023-01-07,17.757
2023-01-08,15.88785
2023-01-09,24.29906
2023-01-10,33.64485
2023-01-11,33.64485
2023-01-12,32.71028
2023-01-13,14.95327
2023-01-14,27.1028
2023-01-15,28.03738
2023-01-16,27.1028
2023-01-17,42.05607
2023-01-18,29.90654
2023-01-19,26.16822
2023-01-20,28.97196
2023-01-21,23.36448
2023-01-22,25.23364
2023-01-23,28.97196
2023-01-24,35.51401
2023-01-25,44.85981
2023-01-26,38.31775
2023-01-27,14.01869
2023-01-28,27.1028
2023-01-29,27.1028
2023-01-30,28.03738
2023-01-31,38.31775
2023-02-01,25.23364
2023-02-02,24.29906
2023-02-03,25.23364
2023-02-04,18.69158
2023-02-05,22.4299
2023-02-06,31.7757
2023-02-07,28.97196
2023-02-08,33.64485
2023-02-09,36.44859
2023-02-10,31.7757
2023-02-11,25.23364
2023-02-12,25.23364
2023-02-13,46.72897
2023-02-14,42.99065
2023-02-15,39.25233
2023-02-16,31.7757
2023-02-17,19.62616
2023-02-18,28.03738
2023-02-19,23.36448
2023-02-20,37.38317
2023-02-21,33.64485
2023-02-22,28.97196
2023-02-23,33.64485
2023-02-24,17.757
2023-02-25,13.08411
2023-02-26,23.36448
2023-02-27,30.84112
2023-02-28,29.90654
2023-03-01,35.51401
2023-03-02,30.84112
2023-03-03,27.1028
2023-03-04,20.56074
2023-03-05,35.51401
2023-03-06,24.29906
2023-03-07,26.16822
2023-03-08,26.16822
2023-03-09,26.16822
2023-03-10,21.49532
2023-03-11,18.69158
2023-03-12,24.29906
2023-03-13,23.36448
2023-03-14,18.69158
2023-03-15,21.49532
2023-03-16,30.84112
2023-03-17,24.29906
2023-03-18,27.1028
2023-03-19,23.36448
2023-03-20,26.16822
2023-03-21,30.84112
2023-03-22,32.71028
2023-03-23,24.29906
2023-03-24,35.51401
2023-03-25,14.01869
2023-03-26,20.56074
2023-03-27,22.4299
2023-03-28,29.90654
2023-03-29,26.16822
2023-03-30,27.1028
2023-03-31,24.29906
2023-04-01,13.08411
2023-04-02,21.49532
2023-04-03,30.84112
2023-04-04,34.57943
2023-04-05,32.71028
2023-04-06,24.29906
2023-04-07,26.16822
2023-04-08,9.34579
2023-04-09,33.64485
2023-04-10,25.23364
2023-04-11,33.64485
2023-04-12,23.36448
2023-04-13,32.71028
2023-04-14,36.44859
2023-04-15,9.34579
2023-04-16,16.82242
2023-04-17,36.44859
2023-04-18,31.7757
2023-04-19,23.36448
2023-04-20,28.97196
2023-04-21,24.29906
2023-04-22,18.69158
2023-04-23,14.95327
2023-04-24,24.29906
2023-04-25,45.79439
2023-04-26,34.57943
2023-04-27,22.4299
2023-04-28,14.01869
2023-04-29,18.69158
2023-04-30,12.14953
2023-05-01,29.90654
2023-05-02,27.1028
2023-05-03,18.69158
2023-05-04,43.92523
2023-05-05,16.82242
2023-05-06,20.56074
2023-05-07,21.49532
2023-05-08,30.84112
2023-05-09,37.38317
2023-05-10,26.16822
2023-05-11,45.79439
2023-05-12,25.23364
2023-05-13,24.29906
2023-05-14,20.56074
2023-05-15,39.25233
2023-05-16,33.64485
2023-05-17,19.62616
2023-05-18,39.25233
2023-05-19,30.84112
2023-05-20,16.82242
2023-05-21,14.95327
2023-05-22,30.84112
2023-05-23,14.95327
2023-05-24,15.88785
2023-05-25,26.16822
2023-05-26,16.82242
2023-05-27,7.47663
2023-05-28,13.08411
2023-05-29,12.14953
2023-05-30,23.36448
2023-05-31,21.49532
