date,주식시세표
2023-05-26,12.28668
2023-05-27,2.16154
2023-05-28,1.59271
2023-05-29,2.84414
2023-05-30,14.33447
2023-05-31,12.11604
2023-06-01,11.66097
2023-06-02,12.17292
2023-06-03,2.9579
2023-06-04,1.93401
2023-06-05,11.49032
2023-06-06,3.46985
2023-06-07,12.96928
2023-06-08,9.84072
2023-06-09,12.68486
2023-06-10,2.84414
2023-06-11,2.27531
2023-06-12,11.43344
2023-06-13,13.48122
2023-06-14,14.16382
2023-06-15,14.90329
2023-06-16,12.68486
2023-06-17,1.87713
2023-06-18,1.47895
2023-06-19,11.14903
2023-06-20,10.46643
2023-06-21,11.54721
2023-06-22,11.66097
2023-06-23,10.35267
2023-06-24,1.87713
2023-06-25,1.42207
2023-06-26,10.46643
2023-06-27,12.11604
2023-06-28,11.31968
2023-06-29,12.17292
2023-06-30,12.17292
2023-07-01,2.55972
2023-07-02,1.36518
2023-07-03,10.46643
2023-07-04,10.35267
2023-07-05,11.60409
2023-07-06,11.37656
2023-07-07,11.71786
2023-07-08,2.21843
2023-07-09,1.19453
2023-07-10,10.5802
2023-07-11,10.12514
2023-07-12,11.14903
2023-07-13,10.46643
2023-07-14,10.40955
2023-07-15,2.55972
2023-07-16,1.08077
2023-07-17,10.12514
2023-07-18,10.80773
2023-07-19,12.17292
2023-07-20,11.09215
2023-07-21,12.79863
2023-07-22,2.38907
2023-07-23,1.70648
2023-07-24,12.2298
2023-07-25,12.85551
2023-07-26,15.13083
2023-07-27,17.80432
2023-07-28,14.78953
2023-07-29,3.01478
2023-07-30,1.42207
2023-07-31,15.58589
2023-08-01,14.84641
2023-08-02,15.8703
2023-08-03,13.99317
2023-08-04,13.59499
2023-08-05,1.53583
2023-08-06,1.02389
2023-08-07,11.31968
2023-08-08,12.17292
2023-08-09,13.76564
2023-08-10,13.08304
2023-08-11,10.52332
2023-08-12,1.76336
2023-08-13,1.36518
2023-08-14,11.71786
2023-08-15,3.58361
2023-08-16,12.51422
2023-08-17,14.27758
2023-08-18,12.79863
2023-08-19,2.84414
2023-08-20,1.59271
2023-08-21,10.2389
2023-08-22,11.66097
2023-08-23,11.49032
2023-08-24,10.5802
2023-08-25,12.00227
2023-08-26,1.93401
2023-08-27,1.87713
2023-08-28,14.27758
2023-08-29,13.8794
2023-08-30,13.25369
2023-08-31,13.25369
2023-09-01,12.45733
2023-09-02,1.87713
2023-09-03,1.70648
2023-09-04,13.59499
2023-09-05,12.00227
2023-09-06,10.46643
2023-09-07,13.19681
2023-09-08,10.63708
2023-09-09,1.82025
2023-09-10,1.76336
2023-09-11,11.43344
2023-09-12,11.49032
2023-09-13,12.17292
2023-09-14,12.2298
2023-09-15,12.40045
2023-09-16,2.38907
2023-09-17,1.82025
2023-09-18,13.82252
2023-09-19,13.08304
2023-09-20,10.63708
2023-09-21,11.03526
2023-09-22,9.04436
2023-09-23,1.6496
2023-09-24,1.42207
2023-09-25,11.77474
2023-09-26,10.52332
2023-09-27,10.18202
2023-09-28,1.53583
2023-09-29,1.25142
2023-09-30,1.08077
2023-10-01,1.25142
2023-10-02,1.82025
2023-10-03,2.9579
2023-10-04,10.69397
2023-10-05,12.51422
2023-10-06,10.29579
2023-10-07,1.25142
2023-10-08,1.19453
2023-10-09,2.67349
2023-10-10,12.28668
2023-10-11,12.74175
2023-10-12,12.11604
2023-10-13,10.29579
2023-10-14,1.70648
2023-10-15,0.68259
2023-10-16,10.63708
2023-10-17,10.12514
2023-10-18,9.55631
2023-10-19,10.5802
2023-10-20,11.71786
2023-10-21,2.21843
2023-10-22,1.3083
2023-10-23,12.5711
2023-10-24,13.13993
2023-10-25,12.45733
2023-10-26,12.79863
2023-10-27,13.31058
2023-10-28,2.04778
2023-10-29,1.36518
2023-10-30,10.2389
2023-10-31,13.31058
2023-11-01,12.68486
2023-11-02,14.16382
2023-11-03,11.83162
2023-11-04,2.90102
2023-11-05,1.13765
2023-11-06,17.23549
2023-11-07,19.62457
2023-11-08,15.64277
2023-11-09,15.07394
2023-11-10,14.84641
2023-11-11,2.04778
2023-11-12,1.47895
2023-11-13,12.28668
2023-11-14,13.93629
2023-11-15,13.42434
2023-11-16,19.45392
2023-11-17,13.53811
2023-11-18,2.55972
2023-11-19,1.82025
2023-11-20,16.66666
2023-11-21,14.96018
2023-11-22,14.16382
2023-11-23,14.78953
2023-11-24,13.36746
2023-11-25,2.27531
2023-11-26,1.70648
2023-11-27,11.66097
2023-11-28,11.94539
2023-11-29,12.74175
2023-11-30,12.2298
2023-12-01,11.83162
2023-12-02,2.44596
2023-12-03,1.3083
2023-12-04,12.34357
2023-12-05,12.68486
2023-12-06,12.85551
2023-12-07,12.85551
2023-12-08,16.15472
2023-12-09,2.50284
2023-12-10,1.99089
2023-12-11,11.49032
2023-12-12,13.08304
2023-12-13,10.9215
2023-12-14,14.27758
2023-12-15,11.71786
2023-12-16,1.87713
2023-12-17,1.25142
2023-12-18,12.79863
2023-12-19,13.13993
2023-12-20,13.93629
2023-12-21,14.27758
2023-12-22,14.84641
2023-12-23,2.50284
2023-12-24,1.47895
2023-12-25,1.25142
2023-12-26,12.96928
2023-12-27,13.19681
2023-12-28,14.2207
2023-12-29,8.19112
2023-12-30,3.18543
2023-12-31,1.59271
2024-01-01,1.42207
2024-01-02,15.98407
2024-01-03,16.26848
2024-01-04,16.5529
2024-01-05,15.81342
2024-01-06,2.84414
2024-01-07,0.967
2024-01-08,10.69397
2024-01-09,11.71786
2024-01-10,12.05915
2024-01-11,12.85551
2024-01-12,11.49032
2024-01-13,2.21843
2024-01-14,1.53583
2024-01-15,13.76564
2024-01-16,12.34357
2024-01-17,13.99317
2024-01-18,12.79863
2024-01-19,12.9124
2024-01-20,3.01478
2024-01-21,2.04778
2024-01-22,14.05005
2024-01-23,14.96018
2024-01-24,12.51422
2024-01-25,14.73265
2024-01-26,10.12514
2024-01-27,2.38907
2024-01-28,1.08077
2024-01-29,12.05915
2024-01-30,12.5711
2024-01-31,13.99317
2024-02-01,13.31058
2024-02-02,15.18771
2024-02-03,2.50284
2024-02-04,3.07167
2024-02-05,13.99317
2024-02-06,14.84641
2024-02-07,13.82252
2024-02-08,13.42434
2024-02-09,2.90102
2024-02-10,1.82025
2024-02-11,2.10466
2024-02-12,3.01478
2024-02-13,13.65187
2024-02-14,15.52901
2024-02-15,13.76564
2024-02-16,13.99317
2024-02-17,2.38907
2024-02-18,2.27531
2024-02-19,14.05005
2024-02-20,13.25369
2024-02-21,14.44823
2024-02-22,16.38225
2024-02-23,16.04095
2024-02-24,3.2992
2024-02-25,2.90102
2024-02-26,17.69055
2024-02-27,15.13083
2024-02-28,14.78953
2024-02-29,14.39135
2024-03-01,3.35608
2024-03-02,2.21843
2024-03-03,2.21843
2024-03-04,14.27758
2024-03-05,17.69055
2024-03-06,14.10693
2024-03-07,14.562
2024-03-08,14.44823
2024-03-09,3.6405
2024-03-10,1.53583
2024-03-11,14.16382
2024-03-12,15.98407
2024-03-13,17.5199
2024-03-14,15.58589
2024-03-15,16.43913
2024-03-16,2.44596
2024-03-17,1.25142
2024-03-18,16.5529
2024-03-19,17.69055
2024-03-20,18.60068
