date,미국증시개장시간
2020-08-28,6.42677
2020-08-29,2.79497
2020-08-30,1.71548
2020-08-31,8.97907
2020-09-01,11.89121
2020-09-02,8.87029
2020-09-03,8.51882
2020-09-04,21.23849
2020-09-05,7.15481
2020-09-06,3.17154
2020-09-07,21.83263
2020-09-08,25.81589
2020-09-09,24.84518
2020-09-10,13.62343
2020-09-11,8.70292
2020-09-12,2.95397
2020-09-13,1.79916
2020-09-14,10.10878
2020-09-15,9.682
2020-09-16,8.61087
2020-09-17,8.82008
2020-09-18,6.3682
2020-09-19,2.93723
2020-09-20,1.84937
2020-09-21,15.4728
2020-09-22,14.93723
2020-09-23,10.10041
2020-09-24,17.80753
2020-09-25,7.32217
2020-09-26,2.2092
2020-09-27,1.59832
2020-09-28,9.08786
2020-09-29,4.85355
2020-09-30,3.85774
2020-10-01,4.60251
2020-10-02,14.03347
2020-10-03,5.12133
2020-10-04,2.61924
2020-10-05,8.81171
2020-10-06,5.88284
2020-10-07,7.69874
2020-10-08,5.00418
2020-10-09,4.3682
2020-10-10,2.38493
2020-10-11,1.2887
2020-10-12,7.43096
2020-10-13,6.25104
2020-10-14,6.76987
2020-10-15,9.64016
2020-10-16,6.08368
2020-10-17,2.12552
2020-10-18,1.37238
2020-10-19,5.74058
2020-10-20,6.85355
2020-10-21,6.49372
2020-10-22,5.74895
2020-10-23,4.12552
2020-10-24,1.28033
2020-10-25,0.87029
2020-10-26,5.96652
2020-10-27,5.16317
2020-10-28,7.1297
2020-10-29,9.18828
2020-10-30,4.7364
2020-10-31,2.3933
2020-11-01,1.32217
2020-11-02,37.83263
2020-11-03,19.40585
2020-11-04,18.2343
2020-11-05,22.30962
2020-11-06,10.37656
2020-11-07,2.19246
2020-11-08,1.60669
2020-11-09,27.42259
2020-11-10,23.59832
2020-11-11,13.70711
2020-11-12,9.79079
2020-11-13,6.19246
2020-11-14,1.79079
2020-11-15,1.02092
2020-11-16,11.38075
2020-11-17,10.24267
2020-11-18,7.72384
2020-11-19,9.28033
2020-11-20,6.40167
2020-11-21,2.08368
2020-11-22,1.1046
2020-11-23,6.82845
2020-11-24,8.61087
2020-11-25,8.56903
2020-11-26,15.58158
2020-11-27,11.48953
2020-11-28,3.62343
2020-11-29,1.36401
2020-11-30,7.75732
2020-12-01,7.72384
2020-12-02,7.41422
2020-12-03,8.17573
2020-12-04,5.51464
2020-12-05,2.04184
2020-12-06,1.50627
2020-12-07,7.37238
2020-12-08,8.09205
2020-12-09,8.01673
2020-12-10,10.35983
2020-12-11,6.85355
2020-12-12,2.26778
2020-12-13,1.53138
2020-12-14,7.07112
2020-12-15,6.19246
2020-12-16,5.91631
2020-12-17,4.71129
2020-12-18,5.45606
2020-12-19,2.78661
2020-12-20,1.57322
2020-12-21,14.53556
2020-12-22,12.20083
2020-12-23,9.69874
2020-12-24,7.43933
2020-12-25,3.63179
2020-12-26,0.98744
2020-12-27,1.40585
2020-12-28,7.4728
2020-12-29,6.19246
2020-12-30,5.74895
2020-12-31,4.95397
2021-01-01,3.07949
2021-01-02,1.73221
2021-01-03,3.3138
2021-01-04,23.44769
2021-01-05,11.94979
2021-01-06,9.1046
2021-01-07,8.19246
2021-01-08,12.2092
2021-01-09,4.34309
2021-01-10,3.14644
2021-01-11,16.16736
2021-01-12,13.59832
2021-01-13,9.94142
2021-01-14,8.15899
2021-01-15,7.58158
2021-01-16,3.26359
2021-01-17,1.94979
2021-01-18,17.97489
2021-01-19,17.58995
2021-01-20,7.33054
2021-01-21,6.41841
2021-01-22,5.4728
2021-01-23,2.35983
2021-01-24,1.38075
2021-01-25,9.33054
2021-01-26,8.79497
2021-01-27,9.29707
2021-01-28,27.41422
2021-01-29,13.19665
2021-01-30,4.46025
2021-01-31,3.682
2021-02-01,19.841
2021-02-02,11.38075
2021-02-03,8.24267
2021-02-04,6.38493
2021-02-05,5.53138
2021-02-06,2.19246
2021-02-07,1.41422
2021-02-08,7.30543
2021-02-09,6.06694
2021-02-10,5.14644
2021-02-11,5.08786
2021-02-12,3.21338
2021-02-13,2.2343
2021-02-14,1.60669
2021-02-15,15.85774
2021-02-16,15.95815
2021-02-17,9.40585
2021-02-18,6.5523
2021-02-19,5.02928
2021-02-20,2.33472
2021-02-21,1.19665
2021-02-22,8.20083
2021-02-23,12.05857
2021-02-24,14.04184
2021-02-25,12.50209
2021-02-26,15.27196
2021-02-27,4.09205
2021-02-28,3.21338
2021-03-01,22.98744
2021-03-02,16.70292
2021-03-03,13.18828
2021-03-04,14.48535
2021-03-05,11.72384
2021-03-06,4.2343
2021-03-07,3.30543
2021-03-08,18.0
2021-03-09,17.39748
2021-03-10,19.09623
2021-03-11,28.71129
2021-03-12,19.19665
2021-03-13,4.9205
2021-03-14,4.2343
2021-03-15,23.53138
2021-03-16,15.36401
2021-03-17,12.42677
2021-03-18,11.03765
2021-03-19,7.96652
2021-03-20,3.38075
2021-03-21,2.24267
2021-03-22,8.56903
2021-03-23,6.66108
2021-03-24,6.25104
2021-03-25,7.08786
2021-03-26,4.92887
2021-03-27,2.30125
2021-03-28,1.4728
2021-03-29,10.69456
2021-03-30,6.17573
2021-03-31,5.98326
2021-04-01,6.3933
2021-04-02,14.9205
2021-04-03,4.10878
2021-04-04,1.74895
2021-04-05,6.79497
2021-04-06,5.40585
2021-04-07,3.94142
2021-04-08,3.58995
2021-04-09,2.54393
2021-04-10,1.20502
2021-04-11,1.00418
2021-04-12,4.25941
2021-04-13,5.08786
2021-04-14,10.61087
2021-04-15,5.11297
2021-04-16,3.80753
2021-04-17,1.34728
2021-04-18,1.14644
2021-04-19,4.96234
2021-04-20,5.38075
2021-04-21,7.01255
2021-04-22,6.30962
2021-04-23,4.66108
2021-04-24,2.17573
2021-04-25,1.66527
2021-04-26,5.89958
2021-04-27,5.82426
2021-04-28,4.99581
2021-04-29,5.89958
2021-04-30,3.87447
2021-05-01,1.75732
2021-05-02,0.97071
2021-05-03,4.42677
2021-05-04,5.03765
2021-05-05,6.10878
2021-05-06,4.65271
2021-05-07,4.26778
2021-05-08,2.10878
2021-05-09,1.12133
2021-05-10,4.91213
2021-05-11,13.3138
2021-05-12,15.12133
2021-05-13,23.05439
2021-05-14,8.96234
2021-05-15,2.87029
2021-05-16,2.5523
2021-05-17,8.62761
2021-05-18,5.60669
2021-05-19,9.2887
2021-05-20,7.97489
2021-05-21,5.23849
2021-05-22,2.19246
2021-05-23,1.73221
2021-05-24,6.0251
2021-05-25,6.89539
2021-05-26,5.96652
2021-05-27,6.26778
2021-05-28,5.94142
2021-05-29,2.30125
2021-05-30,1.02928
2021-05-31,9.84937
2021-06-01,6.87029
2021-06-02,4.74476
2021-06-03,6.92887
2021-06-04,4.40167
2021-06-05,1.48953
2021-06-06,0.86192
2021-06-07,4.33472
2021-06-08,5.09623
2021-06-09,4.81171
2021-06-10,5.89121
2021-06-11,4.12552
2021-06-12,1.53138
2021-06-13,0.65271
2021-06-14,4.53556
2021-06-15,4.35983
2021-06-16,3.94979
2021-06-17,4.76987
2021-06-18,4.04184
2021-06-19,1.85774
2021-06-20,0.81171
2021-06-21,6.77824
2021-06-22,4.84518
2021-06-23,4.54393
2021-06-24,4.26778
2021-06-25,3.11297
2021-06-26,1.54811
2021-06-27,0.9456
2021-06-28,4.26778
2021-06-29,3.69037
2021-06-30,3.96652
2021-07-01,3.53138
2021-07-02,3.1297
2021-07-03,1.23012
2021-07-04,0.5774
2021-07-05,10.98744
2021-07-06,5.43933
2021-07-07,3.58158
2021-07-08,5.83263
2021-07-09,4.2092
2021-07-10,1.58158
2021-07-11,0.96234
2021-07-12,4.56066
2021-07-13,4.07531
2021-07-14,4.83682
2021-07-15,4.33472
2021-07-16,3.28033
2021-07-17,1.48953
2021-07-18,0.99581
2021-07-19,9.07112
2021-07-20,9.79079
2021-07-21,5.69037
2021-07-22,5.21338
2021-07-23,3.58158
2021-07-24,1.63179
2021-07-25,1.3138
2021-07-26,5.50627
2021-07-27,4.50209
2021-07-28,4.26778
2021-07-29,3.41422
2021-07-30,2.91213
2021-07-31,1.05439
2021-08-01,0.7615
2021-08-02,3.48953
2021-08-03,3.99163
2021-08-04,5.04602
2021-08-05,5.23012
2021-08-06,4.78661
2021-08-07,1.69037
2021-08-08,1.07949
2021-08-09,5.73221
2021-08-10,4.99581
2021-08-11,6.06694
2021-08-12,5.80753
2021-08-13,5.43933
2021-08-14,2.01673
2021-08-15,1.1297
2021-08-16,7.21338
2021-08-17,7.08786
2021-08-18,6.67782
2021-08-19,10.70292
2021-08-20,6.10878
2021-08-21,2.24267
2021-08-22,1.4979
2021-08-23,7.37238
2021-08-24,9.43096
2021-08-25,7.53974
2021-08-26,6.03347
2021-08-27,5.34728
2021-08-28,2.61087
2021-08-29,1.4728
2021-08-30,7.03765
2021-08-31,7.16317
2021-09-01,6.07531
2021-09-02,6.34309
2021-09-03,5.16317
2021-09-04,1.89958
2021-09-05,1.45606
2021-09-06,15.14644
2021-09-07,6.59414
2021-09-08,3.67364
2021-09-09,5.09623
2021-09-10,3.69037
2021-09-11,2.05857
2021-09-12,1.17154
2021-09-13,4.64435
2021-09-14,4.37656
2021-09-15,3.841
2021-09-16,4.0
2021-09-17,3.38912
2021-09-18,2.05857
2021-09-19,0.9205
2021-09-20,5.97489
2021-09-21,9.78242
2021-09-22,7.80753
2021-09-23,5.87447
2021-09-24,5.02928
2021-09-25,1.89958
2021-09-26,1.37238
2021-09-27,4.86192
2021-09-28,5.53138
2021-09-29,11.8661
2021-09-30,5.74895
2021-10-01,4.89539
2021-10-02,1.84937
2021-10-03,1.33054
2021-10-04,9.74895
2021-10-05,12.97071
2021-10-06,12.20083
2021-10-07,8.60251
2021-10-08,4.56066
2021-10-09,1.78242
2021-10-10,1.34728
2021-10-11,7.57322
2021-10-12,6.71966
2021-10-13,5.23012
2021-10-14,5.30543
2021-10-15,4.16736
2021-10-16,1.59832
2021-10-17,1.37238
2021-10-18,5.63179
2021-10-19,6.14225
2021-10-20,4.9205
2021-10-21,4.64435
2021-10-22,3.96652
2021-10-23,1.58995
2021-10-24,1.18828
2021-10-25,5.43096
2021-10-26,7.34728
2021-10-27,5.66527
2021-10-28,5.43933
2021-10-29,4.88702
2021-10-30,1.80753
2021-10-31,1.52301
2021-11-01,10.97071
2021-11-02,7.53138
2021-11-03,5.45606
2021-11-04,6.30125
2021-11-05,5.43096
2021-11-06,2.74476
2021-11-07,1.93305
2021-11-08,40.9456
2021-11-09,23.52301
2021-11-10,23.3138
2021-11-11,14.66945
2021-11-12,8.87029
2021-11-13,2.81171
2021-11-14,1.52301
2021-11-15,12.30125
2021-11-16,10.69456
2021-11-17,14.07531
2021-11-18,14.61924
2021-11-19,6.7364
2021-11-20,3.00418
2021-11-21,1.39748
2021-11-22,10.84518
2021-11-23,11.79916
2021-11-24,9.682
2021-11-25,31.18828
2021-11-26,23.74058
2021-11-27,7.06276
2021-11-28,3.59832
2021-11-29,32.15899
2021-11-30,22.16736
2021-12-01,16.56066
2021-12-02,18.15062
2021-12-03,7.72384
2021-12-04,4.54393
2021-12-05,3.07949
2021-12-06,20.54393
2021-12-07,13.4979
2021-12-08,12.42677
2021-12-09,10.65271
2021-12-10,7.6569
2021-12-11,2.56066
2021-12-12,1.73221
2021-12-13,10.98744
2021-12-14,12.54393
2021-12-15,11.07112
2021-12-16,11.8661
2021-12-17,7.53974
2021-12-18,2.82008
2021-12-19,1.83263
2021-12-20,16.01673
2021-12-21,12.78661
2021-12-22,9.64016
2021-12-23,9.22175
2021-12-24,16.07531
2021-12-25,5.05439
2021-12-26,2.97071
2021-12-27,11.97489
2021-12-28,8.77824
2021-12-29,6.90376
2021-12-30,6.38493
2021-12-31,5.20502
2022-01-01,2.38493
2022-01-02,3.6569
2022-01-03,26.00836
2022-01-04,10.17573
2022-01-05,10.30962
2022-01-06,18.9205
2022-01-07,6.33472
2022-01-08,2.28451
2022-01-09,1.43096
2022-01-10,14.13389
2022-01-11,12.61087
2022-01-12,11.8661
2022-01-13,8.06694
2022-01-14,6.66108
2022-01-15,1.84937
2022-01-16,1.66527
2022-01-17,24.10878
2022-01-18,30.93723
2022-01-19,21.89958
2022-01-20,12.93723
2022-01-21,10.48535
2022-01-22,4.2343
2022-01-23,2.5774
2022-01-24,31.53138
2022-01-25,41.34728
2022-01-26,31.87447
2022-01-27,28.26778
2022-01-28,13.67364
2022-01-29,5.83263
2022-01-30,3.67364
2022-01-31,13.34728
2022-02-01,16.87866
2022-02-02,19.23849
2022-02-03,23.11297
2022-02-04,14.12552
2022-02-05,5.01255
2022-02-06,3.8661
2022-02-07,16.0
2022-02-08,11.70711
2022-02-09,10.2092
2022-02-10,14.40167
2022-02-11,7.44769
2022-02-12,4.9456
2022-02-13,2.81171
2022-02-14,19.33891
2022-02-15,16.76987
2022-02-16,17.99163
2022-02-17,15.77405
2022-02-18,9.08786
2022-02-19,3.90794
2022-02-20,3.21338
2022-02-21,37.16317
2022-02-22,42.29288
2022-02-23,19.89958
2022-02-24,28.2343
2022-02-25,14.0
2022-02-26,4.78661
2022-02-27,4.10041
2022-02-28,13.79079
2022-03-01,16.81171
2022-03-02,13.25523
2022-03-03,11.1297
2022-03-04,7.82426
2022-03-05,3.91631
2022-03-06,2.56903
2022-03-07,15.74895
2022-03-08,13.02928
2022-03-09,5.85774
2022-03-10,14.98744
2022-03-11,8.2343
2022-03-12,3.62343
2022-03-13,2.81171
2022-03-14,25.72384
2022-03-15,15.28033
2022-03-16,14.40167
2022-03-17,15.50627
2022-03-18,7.93305
2022-03-19,3.89958
2022-03-20,2.27615
2022-03-21,11.53138
2022-03-22,8.46861
2022-03-23,7.89121
2022-03-24,8.10878
2022-03-25,5.4979
2022-03-26,2.22594
2022-03-27,1.21338
2022-03-28,7.43096
2022-03-29,7.59832
2022-03-30,6.1841
2022-03-31,5.61506
2022-04-01,4.1841
2022-04-02,1.4979
2022-04-03,1.43096
2022-04-04,6.67782
2022-04-05,6.3933
2022-04-06,7.51464
2022-04-07,8.82845
2022-04-08,4.47698
2022-04-09,1.66527
2022-04-10,1.05439
2022-04-11,7.02092
2022-04-12,7.87447
2022-04-13,6.46861
2022-04-14,7.73221
2022-04-15,10.85355
2022-04-16,3.97489
2022-04-17,1.69037
2022-04-18,6.88702
2022-04-19,4.21757
2022-04-20,3.60669
2022-04-21,6.70292
2022-04-22,3.32217
2022-04-23,2.01673
2022-04-24,1.06276
2022-04-25,11.22175
2022-04-26,6.75313
2022-04-27,9.08786
2022-04-28,8.99581
2022-04-29,4.44351
2022-04-30,2.30962
2022-05-01,1.12133
2022-05-02,8.56903
2022-05-03,5.59832
2022-05-04,3.58158
2022-05-05,7.682
2022-05-06,7.70711
2022-05-07,2.3682
2022-05-08,1.35564
2022-05-09,10.83682
2022-05-10,8.62761
2022-05-11,8.00836
2022-05-12,12.30962
2022-05-13,6.70292
2022-05-14,2.35983
2022-05-15,1.87447
2022-05-16,9.39748
2022-05-17,6.37656
2022-05-18,5.56485
2022-05-19,11.02092
2022-05-20,5.1297
2022-05-21,2.84518
2022-05-22,1.12133
2022-05-23,5.99163
2022-05-24,4.97907
2022-05-25,4.50209
2022-05-26,5.1297
2022-05-27,3.69874
2022-05-28,2.10878
2022-05-29,1.51464
2022-05-30,29.23849
2022-05-31,16.54393
2022-06-01,9.46443
2022-06-02,5.27196
2022-06-03,4.10041
2022-06-04,1.94979
2022-06-05,1.35564
2022-06-06,6.89539
2022-06-07,4.07531
2022-06-08,4.27615
2022-06-09,5.20502
2022-06-10,4.5774
2022-06-11,2.28451
2022-06-12,1.20502
2022-06-13,16.65271
2022-06-14,10.68619
2022-06-15,7.64016
2022-06-16,10.9205
2022-06-17,6.0502
2022-06-18,1.88284
2022-06-19,1.11297
2022-06-20,22.41004
2022-06-21,16.06694
2022-06-22,11.25523
2022-06-23,6.37656
2022-06-24,4.3682
2022-06-25,2.15062
2022-06-26,1.39748
2022-06-27,8.71129
2022-06-28,5.79916
2022-06-29,7.82426
2022-06-30,6.56903
2022-07-01,3.73221
2022-07-02,1.48953
2022-07-03,0.86192
2022-07-04,16.63598
2022-07-05,8.46861
2022-07-06,6.25941
2022-07-07,5.54811
2022-07-08,4.38493
2022-07-09,1.53974
2022-07-10,0.93723
2022-07-11,5.25523
2022-07-12,6.17573
2022-07-13,9.08786
2022-07-14,5.43096
2022-07-15,3.33054
2022-07-16,1.77405
2022-07-17,0.76987
2022-07-18,7.55648
2022-07-19,6.35983
2022-07-20,7.57322
2022-07-21,6.87029
2022-07-22,4.00836
2022-07-23,2.10878
2022-07-24,0.85355
2022-07-25,5.23012
2022-07-26,4.65271
2022-07-27,5.3138
2022-07-28,5.87447
2022-07-29,5.03765
2022-07-30,1.81589
2022-07-31,1.06276
2022-08-01,6.10041
2022-08-02,6.7615
2022-08-03,6.42677
2022-08-04,7.6569
2022-08-05,4.46025
2022-08-06,1.682
2022-08-07,0.95397
2022-08-08,7.01255
2022-08-09,5.82426
2022-08-10,8.2092
2022-08-11,8.45188
2022-08-12,4.0502
2022-08-13,2.79497
2022-08-14,1.42259
2022-08-15,8.58577
2022-08-16,7.44769
2022-08-17,6.5774
2022-08-18,5.85774
2022-08-19,4.7615
2022-08-20,1.96652
2022-08-21,1.24686
2022-08-22,7.50627
2022-08-23,7.01255
2022-08-24,5.27196
2022-08-25,5.98326
2022-08-26,4.61087
2022-08-27,3.22175
2022-08-28,1.34728
2022-08-29,12.16736
2022-08-30,7.18828
2022-08-31,6.3933
2022-09-01,7.13807
2022-09-02,4.70292
2022-09-03,2.33472
2022-09-04,1.09623
2022-09-05,22.87866
2022-09-06,7.82426
2022-09-07,5.51464
2022-09-08,5.07949
2022-09-09,3.90794
2022-09-10,3.54811
2022-09-11,1.33054
2022-09-12,8.27615
2022-09-13,16.03347
2022-09-14,15.03765
2022-09-15,8.21757
2022-09-16,4.90376
2022-09-17,2.15062
2022-09-18,1.23849
2022-09-19,6.54393
2022-09-20,6.5523
2022-09-21,5.94979
2022-09-22,8.0251
2022-09-23,4.66945
2022-09-24,2.33472
2022-09-25,1.22175
2022-09-26,10.00836
2022-09-27,7.61506
2022-09-28,7.69037
2022-09-29,9.23849
2022-09-30,5.3138
2022-10-01,2.25104
2022-10-02,1.07949
2022-10-03,9.36401
2022-10-04,11.83263
2022-10-05,9.32217
2022-10-06,7.38912
2022-10-07,4.27615
2022-10-08,2.66945
2022-10-09,2.01673
2022-10-10,10.16736
2022-10-11,7.45606
2022-10-12,6.66108
2022-10-13,11.29707
2022-10-14,6.53556
2022-10-15,3.07949
2022-10-16,1.841
2022-10-17,8.81171
2022-10-18,9.74058
2022-10-19,7.59832
2022-10-20,6.10878
2022-10-21,4.43514
2022-10-22,2.19246
2022-10-23,1.00418
2022-10-24,6.80334
2022-10-25,5.61506
2022-10-26,7.03765
2022-10-27,6.05857
2022-10-28,4.10878
2022-10-29,2.09205
2022-10-30,1.14644
2022-10-31,8.84518
2022-11-01,9.85774
2022-11-02,8.32635
2022-11-03,9.85774
2022-11-04,6.03347
2022-11-05,2.0251
2022-11-06,1.56485
2022-11-07,100.0
2022-11-08,50.22594
2022-11-09,30.28451
2022-11-10,39.16317
2022-11-11,33.89958
2022-11-12,5.8661
2022-11-13,2.9456
2022-11-14,28.43514
2022-11-15,26.10878
2022-11-16,16.15062
2022-11-17,17.18828
2022-11-18,8.49372
2022-11-19,2.35146
2022-11-20,1.29707
2022-11-21,13.22175
2022-11-22,13.37238
2022-11-23,10.65271
2022-11-24,34.71966
2022-11-25,21.97489
2022-11-26,2.27615
2022-11-27,0.86192
2022-11-28,10.21757
2022-11-29,7.53138
2022-11-30,7.40585
2022-12-01,9.03765
2022-12-02,6.66108
2022-12-03,2.25941
2022-12-04,1.16317
2022-12-05,8.26778
2022-12-06,10.74476
2022-12-07,8.41004
2022-12-08,8.11715
2022-12-09,5.27196
2022-12-10,2.2343
2022-12-11,1.02928
2022-12-12,9.23849
2022-12-13,17.94142
2022-12-14,10.5523
2022-12-15,10.61087
2022-12-16,6.30125
2022-12-17,2.61924
2022-12-18,1.46443
2022-12-19,9.1297
2022-12-20,10.37656
2022-12-21,7.46443
2022-12-22,9.07949
2022-12-23,8.50209
2022-12-24,3.07112
2022-12-25,1.72384
2022-12-26,44.67782
2022-12-27,26.60251
2022-12-28,8.87866
2022-12-29,10.45188
2022-12-30,13.38075
2022-12-31,4.26778
2023-01-01,5.2887
2023-01-02,85.73221
2023-01-03,45.24686
2023-01-04,13.74895
2023-01-05,9.79079
2023-01-06,9.11297
2023-01-07,4.28451
2023-01-08,1.91631
2023-01-09,16.05857
2023-01-10,11.60669
2023-01-11,10.08368
2023-01-12,14.17573
2023-01-13,9.35564
2023-01-14,4.11715
2023-01-15,2.24267
2023-01-16,52.97071
2023-01-17,28.22594
2023-01-18,10.71966
2023-01-19,8.15062
2023-01-20,6.47698
2023-01-21,4.97071
2023-01-22,2.46025
2023-01-23,11.77405
2023-01-24,15.27196
2023-01-25,13.01255
2023-01-26,14.0
2023-01-27,11.3138
2023-01-28,8.45188
2023-01-29,3.48117
2023-01-30,20.25941
2023-01-31,12.67782
2023-02-01,13.15481
2023-02-02,18.5523
2023-02-03,16.61087
2023-02-04,6.0
2023-02-05,2.79497
2023-02-06,18.51882
2023-02-07,13.23012
2023-02-08,13.69037
2023-02-09,13.94142
2023-02-10,10.85355
2023-02-11,4.04184
2023-02-12,2.30962
2023-02-13,14.37656
2023-02-14,18.24267
2023-02-15,13.27196
2023-02-16,12.91213
2023-02-17,9.45606
2023-02-18,3.90794
2023-02-19,2.35146
2023-02-20,45.93305
2023-02-21,25.69874
2023-02-22,16.53556
2023-02-23,13.05439
2023-02-24,9.23012
2023-02-25,3.85774
2023-02-26,2.25941
2023-02-27,12.80334
2023-02-28,8.76987
2023-03-01,13.18828
2023-03-02,11.56485
2023-03-03,8.03347
2023-03-04,4.08368
2023-03-05,2.26778
2023-03-06,19.89958
2023-03-07,11.89121
2023-03-08,11.44769
2023-03-09,9.28033
2023-03-10,9.62343
2023-03-11,4.66945
2023-03-12,3.77405
2023-03-13,45.03765
2023-03-14,28.91213
2023-03-15,20.29288
2023-03-16,15.17154
2023-03-17,13.58158
2023-03-18,5.14644
2023-03-19,2.31799
2023-03-20,14.9205
2023-03-21,14.16736
2023-03-22,12.5774
2023-03-23,13.52301
2023-03-24,9.90794
2023-03-25,3.76569
2023-03-26,1.841
2023-03-27,10.12552
2023-03-28,9.33054
2023-03-29,8.41004
2023-03-30,8.64435
2023-03-31,6.42677
2023-04-01,3.40585
2023-04-02,1.91631
2023-04-03,10.01673
2023-04-04,9.02928
2023-04-05,9.53974
2023-04-06,8.41841
2023-04-07,33.02092
2023-04-08,9.841
2023-04-09,2.31799
2023-04-10,10.63598
2023-04-11,8.44351
2023-04-12,9.66527
2023-04-13,7.1046
2023-04-14,6.19246
2023-04-15,2.62761
2023-04-16,1.54811
2023-04-17,7.63179
2023-04-18,8.40167
2023-04-19,7.2887
2023-04-20,7.36401
2023-04-21,6.20083
2023-04-22,2.67782
2023-04-23,1.28033
2023-04-24,6.42677
2023-04-25,6.47698
2023-04-26,10.83682
2023-04-27,9.13807
2023-04-28,5.42259
2023-04-29,2.54393
2023-04-30,1.71548
2023-05-01,9.62343
2023-05-02,6.26778
2023-05-03,6.46025
2023-05-04,4.99581
2023-05-05,4.56903
2023-05-06,2.82008
2023-05-07,1.43933
2023-05-08,6.21757
2023-05-09,5.91631
2023-05-10,6.30125
2023-05-11,5.55648
2023-05-12,3.8661
2023-05-13,1.96652
2023-05-14,0.90376
2023-05-15,5.17154
2023-05-16,4.63598
2023-05-17,4.80334
2023-05-18,5.53138
2023-05-19,5.36401
2023-05-20,1.95815
2023-05-21,1.34728
2023-05-22,6.10041
2023-05-23,7.23012
2023-05-24,6.31799
2023-05-25,11.27196
2023-05-26,6.53556
2023-05-27,4.24267
2023-05-28,2.00836
2023-05-29,46.61087
