date,대부대출
2021-03-01,13.96396
2021-03-02,54.65465
2021-03-03,44.89489
2021-03-04,37.68768
2021-03-05,34.83483
2021-03-06,12.76276
2021-03-07,10.66066
2021-03-08,44.89489
2021-03-09,36.18618
2021-03-10,43.69369
2021-03-11,39.48948
2021-03-12,35.13513
2021-03-13,11.41141
2021-03-14,9.45945
2021-03-15,46.54654
2021-03-16,38.43843
2021-03-17,44.44444
2021-03-18,36.33633
2021-03-19,39.03903
2021-03-20,13.21321
2021-03-21,12.91291
2021-03-22,41.74174
2021-03-23,54.95495
2021-03-24,40.09009
2021-03-25,37.53753
2021-03-26,28.82882
2021-03-27,9.009
2021-03-28,9.009
2021-03-29,49.54954
2021-03-30,39.33933
2021-03-31,43.99399
2021-04-01,35.43543
2021-04-02,40.24024
2021-04-03,10.36036
2021-04-04,9.3093
2021-04-05,37.68768
2021-04-06,30.78078
2021-04-07,33.78378
2021-04-08,33.63363
2021-04-09,36.03603
2021-04-10,11.26126
2021-04-11,13.51351
2021-04-12,46.99699
2021-04-13,39.78978
2021-04-14,47.74774
2021-04-15,41.74174
2021-04-16,39.48948
2021-04-17,13.36336
2021-04-18,12.61261
2021-04-19,53.45345
2021-04-20,50.3003
2021-04-21,43.09309
2021-04-22,45.49549
2021-04-23,39.03903
2021-04-24,18.31831
2021-04-25,11.41141
2021-04-26,58.1081
2021-04-27,42.34234
2021-04-28,31.83183
2021-04-29,40.24024
2021-04-30,31.83183
2021-05-01,12.91291
2021-05-02,11.41141
2021-05-03,42.79279
2021-05-04,34.83483
2021-05-05,13.81381
2021-05-06,41.29129
2021-05-07,39.48948
2021-05-08,11.41141
2021-05-09,12.76276
2021-05-10,40.99099
2021-05-11,52.55255
2021-05-12,35.73573
2021-05-13,53.9039
2021-05-14,39.33933
2021-05-15,10.21021
2021-05-16,13.66366
2021-05-17,49.09909
2021-05-18,40.99099
2021-05-19,19.96996
2021-05-20,46.99699
2021-05-21,43.39339
2021-05-22,15.01501
2021-05-23,15.46546
2021-05-24,61.71171
2021-05-25,54.95495
2021-05-26,45.64564
2021-05-27,42.79279
2021-05-28,40.84084
2021-05-29,13.51351
2021-05-30,9.9099
2021-05-31,54.2042
2021-06-01,43.84384
2021-06-02,39.93993
2021-06-03,31.68168
2021-06-04,28.97897
2021-06-05,15.46546
2021-06-06,12.91291
2021-06-07,42.64264
2021-06-08,42.79279
2021-06-09,34.68468
2021-06-10,36.93693
2021-06-11,38.58858
2021-06-12,19.36936
2021-06-13,17.86786
2021-06-14,51.65165
2021-06-15,42.19219
2021-06-16,43.69369
2021-06-17,39.48948
2021-06-18,33.93393
2021-06-19,12.76276
2021-06-20,12.31231
2021-06-21,49.24924
2021-06-22,41.29129
2021-06-23,32.43243
2021-06-24,45.94594
2021-06-25,43.99399
2021-06-26,13.21321
2021-06-27,10.21021
2021-06-28,50.6006
2021-06-29,46.54654
2021-06-30,47.44744
2021-07-01,31.83183
2021-07-02,29.57957
2021-07-03,12.76276
2021-07-04,6.45645
2021-07-05,47.44744
2021-07-06,40.69069
2021-07-07,51.2012
2021-07-08,37.08708
2021-07-09,51.8018
2021-07-10,18.16816
2021-07-11,12.16216
2021-07-12,59.6096
2021-07-13,46.39639
2021-07-14,48.79879
2021-07-15,45.04504
2021-07-16,37.68768
2021-07-17,14.11411
2021-07-18,15.01501
2021-07-19,62.01201
2021-07-20,44.89489
2021-07-21,44.14414
2021-07-22,33.48348
2021-07-23,36.93693
2021-07-24,17.86786
2021-07-25,11.71171
2021-07-26,64.11411
2021-07-27,51.8018
2021-07-28,47.89789
2021-07-29,44.29429
2021-07-30,36.48648
2021-07-31,16.96696
2021-08-01,11.71171
2021-08-02,45.79579
2021-08-03,45.34534
2021-08-04,48.19819
2021-08-05,50.0
2021-08-06,41.14114
2021-08-07,13.81381
2021-08-08,13.81381
2021-08-09,47.89789
2021-08-10,45.49549
2021-08-11,50.0
2021-08-12,52.85285
2021-08-13,53.45345
2021-08-14,16.96696
2021-08-15,16.36636
2021-08-16,27.47747
2021-08-17,68.01801
2021-08-18,59.15915
2021-08-19,49.84984
2021-08-20,43.24324
2021-08-21,14.56456
2021-08-22,13.96396
2021-08-23,62.16216
2021-08-24,53.3033
2021-08-25,53.3033
2021-08-26,47.44744
2021-08-27,35.13513
2021-08-28,13.51351
2021-08-29,8.7087
2021-08-30,49.24924
2021-08-31,33.93393
2021-09-01,39.33933
2021-09-02,33.78378
2021-09-03,34.08408
2021-09-04,13.81381
2021-09-05,13.66366
2021-09-06,46.09609
2021-09-07,42.04204
2021-09-08,42.79279
2021-09-09,36.48648
2021-09-10,31.08108
2021-09-11,15.16516
2021-09-12,13.51351
2021-09-13,48.94894
2021-09-14,59.3093
2021-09-15,49.84984
2021-09-16,51.05105
2021-09-17,41.59159
2021-09-18,18.01801
2021-09-19,10.51051
2021-09-20,11.26126
2021-09-21,8.4084
2021-09-22,14.11411
2021-09-23,54.05405
2021-09-24,55.55555
2021-09-25,19.96996
2021-09-26,23.42342
2021-09-27,67.56756
2021-09-28,45.94594
2021-09-29,52.55255
2021-09-30,47.89789
2021-10-01,45.49549
2021-10-02,19.21921
2021-10-03,9.9099
2021-10-04,19.96996
2021-10-05,51.8018
2021-10-06,48.64864
2021-10-07,48.94894
2021-10-08,43.54354
2021-10-09,14.41441
2021-10-10,10.81081
2021-10-11,21.47147
2021-10-12,61.56156
2021-10-13,61.71171
2021-10-14,72.52252
2021-10-15,49.69969
2021-10-16,12.61261
2021-10-17,13.36336
2021-10-18,64.41441
2021-10-19,58.55855
2021-10-20,41.89189
2021-10-21,43.09309
2021-10-22,39.63963
2021-10-23,17.11711
2021-10-24,14.71471
2021-10-25,59.3093
2021-10-26,54.65465
2021-10-27,49.24924
2021-10-28,43.69369
2021-10-29,48.19819
2021-10-30,19.21921
2021-10-31,16.81681
2021-11-01,53.6036
2021-11-02,53.15315
2021-11-03,47.14714
2021-11-04,37.53753
2021-11-05,41.89189
2021-11-06,15.46546
2021-11-07,11.26126
2021-11-08,45.19519
2021-11-09,42.79279
2021-11-10,44.74474
2021-11-11,41.44144
2021-11-12,43.69369
2021-11-13,15.61561
2021-11-14,16.96696
2021-11-15,60.06006
2021-11-16,55.55555
2021-11-17,48.19819
2021-11-18,43.24324
2021-11-19,46.69669
2021-11-20,10.06006
2021-11-21,15.91591
2021-11-22,58.1081
2021-11-23,50.15015
2021-11-24,51.5015
2021-11-25,57.65765
2021-11-26,47.14714
2021-11-27,16.21621
2021-11-28,13.21321
2021-11-29,60.36036
2021-11-30,50.6006
2021-12-01,44.14414
2021-12-02,45.19519
2021-12-03,40.09009
2021-12-04,18.16816
2021-12-05,15.91591
2021-12-06,69.66966
2021-12-07,52.85285
2021-12-08,54.5045
2021-12-09,47.89789
2021-12-10,53.6036
2021-12-11,17.86786
2021-12-12,18.76876
2021-12-13,65.91591
2021-12-14,59.75975
2021-12-15,64.26426
2021-12-16,56.3063
2021-12-17,45.19519
2021-12-18,20.42042
2021-12-19,12.61261
2021-12-20,70.87087
2021-12-21,66.51651
2021-12-22,54.35435
2021-12-23,60.36036
2021-12-24,50.3003
2021-12-25,9.3093
2021-12-26,15.91591
2021-12-27,69.66966
2021-12-28,55.55555
2021-12-29,45.94594
2021-12-30,37.23723
2021-12-31,29.12912
2022-01-01,12.31231
2022-01-02,11.11111
2022-01-03,51.5015
2022-01-04,47.59759
2022-01-05,45.49549
2022-01-06,44.29429
2022-01-07,31.68168
2022-01-08,16.66666
2022-01-09,15.46546
2022-01-10,67.86786
2022-01-11,61.11111
2022-01-12,48.04804
2022-01-13,49.24924
2022-01-14,60.36036
2022-01-15,19.06906
2022-01-16,12.46246
2022-01-17,65.31531
2022-01-18,48.94894
2022-01-19,53.6036
2022-01-20,45.79579
2022-01-21,47.59759
2022-01-22,22.22222
2022-01-23,15.91591
2022-01-24,58.4084
2022-01-25,62.31231
2022-01-26,53.6036
2022-01-27,54.8048
2022-01-28,47.44744
2022-01-29,17.71771
2022-01-30,12.46246
2022-01-31,9.3093
2022-02-01,10.51051
2022-02-02,13.51351
2022-02-03,55.85585
2022-02-04,42.49249
2022-02-05,15.46546
2022-02-06,15.76576
2022-02-07,62.46246
2022-02-08,60.51051
2022-02-09,53.003
2022-02-10,54.95495
2022-02-11,50.3003
2022-02-12,21.32132
2022-02-13,18.16816
2022-02-14,67.56756
2022-02-15,66.81681
2022-02-16,54.05405
2022-02-17,50.6006
2022-02-18,43.54354
2022-02-19,19.81981
2022-02-20,21.32132
2022-02-21,70.57057
2022-02-22,58.7087
2022-02-23,49.69969
2022-02-24,60.51051
2022-02-25,50.75075
2022-02-26,16.96696
2022-02-27,14.71471
2022-02-28,56.9069
2022-03-01,22.82282
2022-03-02,53.15315
2022-03-03,48.94894
2022-03-04,43.84384
2022-03-05,14.86486
2022-03-06,15.16516
2022-03-07,57.8078
2022-03-08,40.54054
2022-03-09,22.22222
2022-03-10,61.41141
2022-03-11,43.99399
2022-03-12,17.56756
2022-03-13,19.96996
2022-03-14,57.65765
2022-03-15,60.81081
2022-03-16,57.5075
2022-03-17,46.24624
2022-03-18,55.25525
2022-03-19,19.36936
2022-03-20,18.91891
2022-03-21,61.86186
2022-03-22,49.69969
2022-03-23,47.44744
2022-03-24,50.45045
2022-03-25,44.29429
2022-03-26,20.12012
2022-03-27,24.32432
2022-03-28,59.45945
2022-03-29,45.04504
2022-03-30,44.74474
2022-03-31,44.89489
2022-04-01,34.53453
2022-04-02,14.26426
2022-04-03,15.46546
2022-04-04,47.29729
2022-04-05,43.84384
2022-04-06,46.24624
2022-04-07,46.99699
2022-04-08,47.29729
2022-04-09,19.51951
2022-04-10,15.61561
2022-04-11,62.01201
2022-04-12,51.65165
2022-04-13,54.8048
2022-04-14,57.2072
2022-04-15,50.75075
2022-04-16,19.81981
2022-04-17,17.71771
2022-04-18,60.36036
2022-04-19,64.71471
2022-04-20,52.7027
2022-04-21,54.95495
2022-04-22,52.85285
2022-04-23,16.21621
2022-04-24,20.27027
2022-04-25,74.32432
2022-04-26,66.51651
2022-04-27,59.15915
2022-04-28,55.25525
2022-04-29,42.04204
2022-04-30,14.86486
2022-05-01,21.92192
2022-05-02,65.61561
2022-05-03,48.94894
2022-05-04,48.79879
2022-05-05,21.32132
2022-05-06,47.29729
2022-05-07,21.17117
2022-05-08,14.56456
2022-05-09,57.95795
2022-05-10,57.95795
2022-05-11,57.2072
2022-05-12,57.2072
2022-05-13,51.35135
2022-05-14,20.87087
2022-05-15,15.61561
2022-05-16,61.71171
2022-05-17,55.55555
2022-05-18,52.1021
2022-05-19,56.75675
2022-05-20,55.7057
2022-05-21,25.97597
2022-05-22,16.66666
2022-05-23,67.41741
2022-05-24,58.4084
2022-05-25,52.7027
2022-05-26,48.19819
2022-05-27,47.44744
2022-05-28,18.76876
2022-05-29,13.81381
2022-05-30,53.3033
2022-05-31,49.24924
2022-06-01,18.16816
2022-06-02,37.53753
2022-06-03,32.88288
2022-06-04,17.41741
2022-06-05,13.66366
2022-06-06,16.06606
2022-06-07,45.34534
2022-06-08,49.69969
2022-06-09,46.99699
2022-06-10,46.24624
2022-06-11,16.36636
2022-06-12,20.42042
2022-06-13,67.56756
2022-06-14,48.34834
2022-06-15,57.95795
2022-06-16,51.35135
2022-06-17,50.75075
2022-06-18,16.06606
2022-06-19,16.36636
2022-06-20,63.81381
2022-06-21,48.64864
2022-06-22,49.84984
2022-06-23,41.29129
2022-06-24,41.59159
2022-06-25,17.41741
2022-06-26,17.56756
2022-06-27,54.65465
2022-06-28,48.34834
2022-06-29,45.04504
2022-06-30,43.99399
2022-07-01,40.84084
2022-07-02,14.26426
2022-07-03,12.31231
2022-07-04,58.25825
2022-07-05,50.75075
2022-07-06,45.04504
2022-07-07,32.13213
2022-07-08,39.63963
2022-07-09,17.26726
2022-07-10,18.01801
2022-07-11,68.76876
2022-07-12,50.6006
2022-07-13,53.3033
2022-07-14,46.39639
2022-07-15,49.24924
2022-07-16,18.16816
2022-07-17,17.11711
2022-07-18,46.69669
2022-07-19,52.85285
2022-07-20,55.25525
2022-07-21,37.98798
2022-07-22,50.6006
2022-07-23,16.06606
2022-07-24,18.61861
2022-07-25,66.96696
2022-07-26,46.84684
2022-07-27,43.99399
2022-07-28,48.19819
2022-07-29,43.99399
2022-07-30,14.86486
2022-07-31,19.96996
2022-08-01,56.006
2022-08-02,41.59159
2022-08-03,38.73873
2022-08-04,33.78378
2022-08-05,43.39339
2022-08-06,16.06606
2022-08-07,18.16816
2022-08-08,54.05405
2022-08-09,41.74174
2022-08-10,51.65165
2022-08-11,60.21021
2022-08-12,60.06006
2022-08-13,18.16816
2022-08-14,16.21621
2022-08-15,29.42942
2022-08-16,70.12012
2022-08-17,55.1051
2022-08-18,58.85885
2022-08-19,57.35735
2022-08-20,19.51951
2022-08-21,18.31831
2022-08-22,62.76276
2022-08-23,60.21021
2022-08-24,61.11111
2022-08-25,71.77177
2022-08-26,56.75675
2022-08-27,13.66366
2022-08-28,15.61561
2022-08-29,65.76576
2022-08-30,40.69069
2022-08-31,42.34234
2022-09-01,37.38738
2022-09-02,37.08708
2022-09-03,16.66666
2022-09-04,16.06606
2022-09-05,57.05705
2022-09-06,40.09009
2022-09-07,42.49249
2022-09-08,35.73573
2022-09-09,15.76576
2022-09-10,14.71471
2022-09-11,10.81081
2022-09-12,27.62762
2022-09-13,62.46246
2022-09-14,59.6096
2022-09-15,57.05705
2022-09-16,47.29729
2022-09-17,17.56756
2022-09-18,18.16816
2022-09-19,73.12312
2022-09-20,58.55855
2022-09-21,59.009
2022-09-22,56.3063
2022-09-23,45.94594
2022-09-24,19.51951
2022-09-25,25.07507
2022-09-26,76.87687
2022-09-27,60.51051
2022-09-28,54.35435
2022-09-29,47.74774
2022-09-30,40.99099
2022-10-01,16.96696
2022-10-02,14.41441
2022-10-03,18.91891
2022-10-04,70.42042
2022-10-05,57.95795
2022-10-06,47.59759
2022-10-07,46.99699
2022-10-08,14.86486
2022-10-09,16.36636
2022-10-10,23.27327
2022-10-11,74.32432
2022-10-12,59.15915
2022-10-13,58.25825
2022-10-14,44.44444
2022-10-15,18.01801
2022-10-16,22.82282
2022-10-17,69.66966
2022-10-18,62.46246
2022-10-19,60.21021
2022-10-20,61.26126
2022-10-21,51.95195
2022-10-22,21.92192
2022-10-23,19.36936
2022-10-24,76.87687
2022-10-25,75.67567
2022-10-26,62.46246
2022-10-27,57.65765
2022-10-28,49.09909
2022-10-29,13.21321
2022-10-30,18.76876
2022-10-31,57.95795
2022-11-01,48.04804
2022-11-02,51.95195
2022-11-03,47.44744
2022-11-04,37.98798
2022-11-05,17.11711
2022-11-06,14.56456
2022-11-07,63.51351
2022-11-08,64.41441
2022-11-09,56.006
2022-11-10,56.9069
2022-11-11,48.34834
2022-11-12,22.37237
2022-11-13,21.32132
2022-11-14,86.03603
2022-11-15,65.91591
2022-11-16,63.66366
2022-11-17,54.8048
2022-11-18,57.95795
2022-11-19,19.51951
2022-11-20,20.72072
2022-11-21,72.22222
2022-11-22,78.22822
2022-11-23,69.81981
2022-11-24,55.55555
2022-11-25,59.15915
2022-11-26,18.76876
2022-11-27,24.62462
2022-11-28,65.01501
2022-11-29,59.75975
2022-11-30,65.16516
2022-12-01,62.76276
2022-12-02,54.05405
2022-12-03,18.31831
2022-12-04,16.66666
2022-12-05,68.61861
2022-12-06,55.85585
2022-12-07,52.85285
2022-12-08,56.75675
2022-12-09,48.64864
2022-12-10,18.46846
2022-12-11,19.06906
2022-12-12,73.12312
2022-12-13,71.92192
2022-12-14,77.32732
2022-12-15,62.61261
2022-12-16,55.1051
2022-12-17,24.92492
2022-12-18,23.87387
2022-12-19,79.72972
2022-12-20,70.87087
2022-12-21,68.01801
2022-12-22,59.6096
2022-12-23,51.65165
2022-12-24,18.46846
2022-12-25,23.57357
2022-12-26,80.63063
2022-12-27,61.11111
2022-12-28,56.6066
2022-12-29,52.4024
2022-12-30,39.93993
2022-12-31,16.36636
2023-01-01,14.56456
2023-01-02,67.41741
2023-01-03,65.61561
2023-01-04,69.36936
2023-01-05,61.26126
2023-01-06,60.06006
2023-01-07,20.27027
2023-01-08,19.96996
2023-01-09,70.72072
2023-01-10,68.31831
2023-01-11,64.26426
2023-01-12,68.01801
2023-01-13,52.25225
2023-01-14,28.82882
2023-01-15,27.02702
2023-01-16,93.99399
2023-01-17,75.07507
2023-01-18,72.07207
2023-01-19,67.11711
2023-01-20,58.25825
2023-01-21,23.72372
2023-01-22,19.06906
2023-01-23,19.21921
2023-01-24,26.27627
2023-01-25,89.18918
2023-01-26,70.72072
2023-01-27,68.01801
2023-01-28,24.92492
2023-01-29,23.12312
2023-01-30,83.03303
2023-01-31,73.12312
2023-02-01,65.31531
2023-02-02,58.7087
2023-02-03,51.2012
2023-02-04,20.12012
2023-02-05,18.31831
2023-02-06,76.72672
2023-02-07,66.81681
2023-02-08,62.46246
2023-02-09,59.45945
2023-02-10,63.66366
2023-02-11,23.12312
2023-02-12,26.57657
2023-02-13,89.48948
2023-02-14,73.87387
2023-02-15,74.47447
2023-02-16,65.01501
2023-02-17,60.06006
2023-02-18,18.01801
2023-02-19,23.87387
2023-02-20,71.17117
2023-02-21,72.07207
2023-02-22,56.6066
2023-02-23,63.06306
2023-02-24,53.6036
2023-02-25,21.92192
2023-02-26,29.72972
2023-02-27,81.38138
2023-02-28,53.9039
2023-03-01,24.77477
2023-03-02,67.56756
2023-03-03,54.95495
2023-03-04,20.12012
2023-03-05,21.17117
2023-03-06,70.57057
2023-03-07,64.71471
2023-03-08,58.25825
2023-03-09,57.5075
2023-03-10,51.35135
2023-03-11,20.42042
2023-03-12,23.27327
2023-03-13,75.97597
2023-03-14,67.86786
2023-03-15,60.51051
2023-03-16,54.5045
2023-03-17,51.8018
2023-03-18,18.01801
2023-03-19,23.57357
2023-03-20,75.97597
2023-03-21,67.71771
2023-03-22,68.16816
2023-03-23,68.31831
2023-03-24,58.55855
2023-03-25,24.17417
2023-03-26,20.57057
2023-03-27,77.47747
2023-03-28,62.61261
2023-03-29,66.51651
2023-03-30,55.25525
2023-03-31,52.25225
2023-04-01,17.71771
2023-04-02,18.61861
2023-04-03,63.66366
2023-04-04,60.81081
2023-04-05,60.36036
2023-04-06,59.6096
2023-04-07,42.79279
2023-04-08,18.46846
2023-04-09,18.16816
2023-04-10,69.66966
2023-04-11,61.86186
2023-04-12,68.91891
2023-04-13,65.91591
2023-04-14,54.65465
2023-04-15,18.76876
2023-04-16,20.42042
2023-04-17,76.72672
2023-04-18,64.26426
2023-04-19,66.51651
2023-04-20,60.36036
2023-04-21,54.8048
2023-04-22,20.72072
2023-04-23,19.81981
2023-04-24,89.93993
2023-04-25,78.22822
2023-04-26,62.01201
2023-04-27,52.1021
2023-04-28,67.11711
2023-04-29,20.42042
2023-04-30,20.57057
2023-05-01,36.63663
2023-05-02,68.91891
2023-05-03,57.2072
2023-05-04,55.7057
2023-05-05,19.96996
2023-05-06,19.66966
2023-05-07,25.67567
2023-05-08,85.28528
2023-05-09,71.47147
2023-05-10,71.17117
2023-05-11,66.81681
2023-05-12,61.56156
2023-05-13,20.12012
2023-05-14,28.52852
2023-05-15,92.34234
2023-05-16,76.12612
2023-05-17,71.32132
2023-05-18,57.8078
2023-05-19,63.96396
2023-05-20,22.07207
2023-05-21,24.17417
2023-05-22,81.83183
2023-05-23,74.02402
2023-05-24,77.92792
2023-05-25,84.38438
2023-05-26,69.36936
2023-05-27,18.16816
2023-05-28,20.42042
2023-05-29,38.43843
