date,알파벳주가
2021-09-09,17.18547
2021-09-10,15.34803
2021-09-11,15.45611
2021-09-12,6.67963
2021-09-13,11.95417
2021-09-14,16.64504
2021-09-15,15.78037
2021-09-16,17.01253
2021-09-17,14.61305
2021-09-18,11.37051
2021-09-19,3.89105
2021-09-20,8.51707
2021-09-21,15.75875
2021-09-22,16.34241
2021-09-23,15.75875
2021-09-24,13.76999
2021-09-25,10.65715
2021-09-26,4.71249
2021-09-27,8.45222
2021-09-28,16.47211
2021-09-29,23.30306
2021-09-30,18.97968
2021-10-01,15.71552
2021-10-02,11.88932
2021-10-03,4.56117
2021-10-04,10.8517
2021-10-05,22.58971
2021-10-06,18.28793
2021-10-07,16.14785
2021-10-08,14.5482
2021-10-09,9.66277
2021-10-10,4.17207
2021-10-11,6.72287
2021-10-12,14.18071
2021-10-13,14.74275
2021-10-14,13.87808
2021-10-15,14.82922
2021-10-16,11.45698
2021-10-17,5.03674
2021-10-18,8.1712
2021-10-19,14.50497
2021-10-20,13.74837
2021-10-21,13.72676
2021-10-22,18.65542
2021-10-23,15.32641
2021-10-24,6.22568
2021-10-25,11.39213
2021-10-26,20.99005
2021-10-27,20.60095
2021-10-28,28.36143
2021-10-29,17.01253
2021-10-30,12.79723
2021-10-31,4.2153
2021-11-01,11.13272
2021-11-02,23.13013
2021-11-03,15.93169
2021-11-04,16.60181
2021-11-05,17.57457
2021-11-06,11.75961
2021-11-07,4.12883
2021-11-08,10.05188
2021-11-09,17.31517
2021-11-10,16.86121
2021-11-11,15.32641
2021-11-12,14.18071
2021-11-13,11.43536
2021-11-14,4.77734
2021-11-15,8.56031
2021-11-16,14.24556
2021-11-17,14.09424
2021-11-18,13.35927
2021-11-19,16.29917
2021-11-20,11.88932
2021-11-21,4.36662
2021-11-22,8.81971
2021-11-23,16.66666
2021-11-24,15.65067
2021-11-25,13.2728
2021-11-26,8.71162
2021-11-27,11.93255
2021-11-28,4.90704
2021-11-29,7.7821
2021-11-30,15.62905
2021-12-01,14.37527
2021-12-02,15.17509
2021-12-03,14.35365
2021-12-04,13.4025
2021-12-05,5.361
2021-12-06,7.28491
2021-12-07,15.30479
2021-12-08,14.07263
2021-12-09,14.4185
2021-12-10,12.36489
2021-12-11,10.78685
2021-12-12,3.93428
2021-12-13,6.24729
2021-12-14,16.7099
2021-12-15,13.48897
2021-12-16,13.51059
2021-12-17,12.66753
2021-12-18,10.41936
2021-12-19,4.40985
2021-12-20,6.91742
2021-12-21,12.8837
2021-12-22,11.02464
2021-12-23,12.2568
2021-12-24,11.47859
2021-12-25,5.6204
2021-12-26,4.02075
2021-12-27,6.91742
2021-12-28,23.62732
2021-12-29,15.4345
2021-12-30,12.19195
2021-12-31,10.26805
2022-01-01,7.06874
2022-01-02,4.4747
2022-01-03,6.54993
2022-01-04,16.66666
2022-01-05,14.11586
2022-01-06,21.40077
2022-01-07,16.38564
2022-01-08,12.45136
2022-01-09,4.6044
2022-01-10,8.32252
2022-01-11,15.80198
2022-01-12,14.56982
2022-01-13,11.9974
2022-01-14,12.42974
2022-01-15,9.25205
2022-01-16,4.45309
2022-01-17,5.57717
2022-01-18,8.81971
2022-01-19,13.72676
2022-01-20,14.37527
2022-01-21,14.98054
2022-01-22,15.32641
2022-01-23,5.81495
2022-01-24,11.19757
2022-01-25,19.93082
2022-01-26,17.63942
2022-01-27,18.46087
2022-01-28,17.38002
2022-01-29,13.03501
2022-01-30,4.71249
2022-01-31,5.72849
2022-02-01,15.45611
2022-02-02,100.0
2022-02-03,86.23
2022-02-04,50.32425
2022-02-05,32.51188
2022-02-06,12.81884
2022-02-07,20.06052
2022-02-08,32.36057
2022-02-09,29.48551
2022-02-10,25.87548
2022-02-11,24.81625
2022-02-12,24.01642
2022-02-13,11.97578
2022-02-14,17.70428
2022-02-15,25.35667
2022-02-16,24.18936
2022-02-17,23.30306
2022-02-18,25.68093
2022-02-19,19.69303
2022-02-20,7.89018
2022-02-21,11.15434
2022-02-22,20.99005
2022-02-23,25.03242
2022-02-24,32.64159
2022-02-25,29.78815
2022-02-26,19.69303
2022-02-27,8.4306
2022-02-28,12.45136
2022-03-01,21.70341
2022-03-02,18.91482
2022-03-03,18.93644
2022-03-04,18.48249
2022-03-05,14.65629
2022-03-06,6.6364
2022-03-07,10.5923
2022-03-08,23.30306
2022-03-09,16.21271
2022-03-10,18.43925
2022-03-11,17.9853
2022-03-12,15.5642
2022-03-13,6.57155
2022-03-14,11.58668
2022-03-15,21.20622
2022-03-16,19.69303
2022-03-17,21.48724
2022-03-18,19.32555
2022-03-19,17.05577
2022-03-20,6.26891
2022-03-21,11.738
2022-03-22,18.82836
2022-03-23,22.50324
2022-03-24,18.48249
2022-03-25,20.64418
2022-03-26,13.51059
2022-03-27,5.25291
2022-03-28,10.4626
2022-03-29,23.88672
2022-03-30,23.06528
2022-03-31,19.13099
2022-04-01,16.36402
2022-04-02,11.37051
2022-04-03,5.10159
2022-04-04,9.706
2022-04-05,19.88759
2022-04-06,16.77475
2022-04-07,17.14223
2022-04-08,14.2888
2022-04-09,10.67877
2022-04-10,4.4747
2022-04-11,8.77648
2022-04-12,20.29831
2022-04-13,19.17423
2022-04-14,16.36402
2022-04-15,15.93169
2022-04-16,6.80933
2022-04-17,3.89105
2022-04-18,9.55469
2022-04-19,14.72114
2022-04-20,15.17509
2022-04-21,17.16385
2022-04-22,23.75702
2022-04-23,26.67531
2022-04-24,8.32252
2022-04-25,20.94682
2022-04-26,28.05879
2022-04-27,51.5348
2022-04-28,31.34457
2022-04-29,24.81625
2022-04-30,21.74664
2022-05-01,7.19844
2022-05-02,15.4345
2022-05-03,21.33592
2022-05-04,19.23908
2022-05-05,21.09814
2022-05-06,24.3623
2022-05-07,14.35365
2022-05-08,5.20968
2022-05-09,11.06787
2022-05-10,22.91396
2022-05-11,18.72027
2022-05-12,22.09252
2022-05-13,18.89321
2022-05-14,12.55944
2022-05-15,5.2313
2022-05-16,9.01426
2022-05-17,16.49373
2022-05-18,14.31041
2022-05-19,20.57933
2022-05-20,16.79636
2022-05-21,14.52658
2022-05-22,5.33938
2022-05-23,10.35451
2022-05-24,28.59922
2022-05-25,26.07003
2022-05-26,20.40639
2022-05-27,16.75313
2022-05-28,12.08387
2022-05-29,5.12321
2022-05-30,8.71162
2022-05-31,15.88845
2022-06-01,15.9533
2022-06-02,15.84522
2022-06-03,17.2287
2022-06-04,11.6083
2022-06-05,4.58279
2022-06-06,10.26805
2022-06-07,17.40164
2022-06-08,15.45611
2022-06-09,13.68352
2022-06-10,16.12624
2022-06-11,12.32166
2022-06-12,5.66364
2022-06-13,13.35927
2022-06-14,20.77388
2022-06-15,16.88283
2022-06-16,16.32079
2022-06-17,18.02853
2022-06-18,10.50583
2022-06-19,5.46908
2022-06-20,9.40337
2022-06-21,11.95417
2022-06-22,16.14785
2022-06-23,15.8236
2022-06-24,15.54258
2022-06-25,12.68914
2022-06-26,3.80458
2022-06-27,10.41936
2022-06-28,13.81322
2022-06-29,13.68352
2022-06-30,14.93731
2022-07-01,14.35365
2022-07-02,10.50583
2022-07-03,3.35062
2022-07-04,6.61478
2022-07-05,10.35451
2022-07-06,15.52096
2022-07-07,14.31041
2022-07-08,13.20795
2022-07-09,10.22481
2022-07-10,3.43709
2022-07-11,9.38175
2022-07-12,12.99178
2022-07-13,13.44574
2022-07-14,13.57544
2022-07-15,15.08862
2022-07-16,11.28404
2022-07-17,3.78296
2022-07-18,35.88413
2022-07-19,27.95071
2022-07-20,22.02766
2022-07-21,18.87159
2022-07-22,23.13013
2022-07-23,17.01253
2022-07-24,5.72849
2022-07-25,11.84608
2022-07-26,18.35278
2022-07-27,30.06917
2022-07-28,25.55123
2022-07-29,22.04928
2022-07-30,13.33765
2022-07-31,3.9559
2022-08-01,10.26805
2022-08-02,16.12624
2022-08-03,15.58581
2022-08-04,20.10376
2022-08-05,15.99654
2022-08-06,8.97103
2022-08-07,3.63164
2022-08-08,11.39213
2022-08-09,15.84522
2022-08-10,14.07263
2022-08-11,17.16385
2022-08-12,13.94293
2022-08-13,10.26805
2022-08-14,3.43709
2022-08-15,7.43623
2022-08-16,15.04539
2022-08-17,14.69952
2022-08-18,15.4345
2022-08-19,13.16472
2022-08-20,7.97665
2022-08-21,3.65326
2022-08-22,7.24167
2022-08-23,11.71638
2022-08-24,11.34889
2022-08-25,12.55944
2022-08-26,11.97578
2022-08-27,11.39213
2022-08-28,4.40985
2022-08-29,8.10635
2022-08-30,12.40812
2022-08-31,10.87332
2022-09-01,10.54907
2022-09-02,11.39213
2022-09-03,6.83095
2022-09-04,2.24816
2022-09-05,5.03674
2022-09-06,7.19844
2022-09-07,10.37613
2022-09-08,10.22481
2022-09-09,8.36575
2022-09-10,5.83657
2022-09-11,2.91828
2022-09-12,5.7501
2022-09-13,13.92131
2022-09-14,16.23432
2022-09-15,13.22957
2022-09-16,12.30004
2022-09-17,7.69563
2022-09-18,2.76696
2022-09-19,6.39861
2022-09-20,10.18158
2022-09-21,9.66277
2022-09-22,13.03501
2022-09-23,10.24643
2022-09-24,6.6364
2022-09-25,2.63726
2022-09-26,7.26329
2022-09-27,10.09511
2022-09-28,11.19757
2022-09-29,9.77086
2022-09-30,10.41936
2022-10-01,6.29053
2022-10-02,2.20492
2022-10-03,4.30177
2022-10-04,10.44098
2022-10-05,10.20319
2022-10-06,8.73324
2022-10-07,7.30652
2022-10-08,5.94466
2022-10-09,2.35624
2022-10-10,4.45309
2022-10-11,9.36013
2022-10-12,8.62516
2022-10-13,8.81971
2022-10-14,9.25205
2022-10-15,6.39861
2022-10-16,2.52918
2022-10-17,5.8798
2022-10-18,9.07911
2022-10-19,9.07911
2022-10-20,8.49546
2022-10-21,7.43623
2022-10-22,5.361
2022-10-23,2.39948
2022-10-24,5.10159
2022-10-25,10.65715
2022-10-26,32.83614
2022-10-27,28.5776
2022-10-28,24.38391
2022-10-29,11.91093
2022-10-30,3.28577
2022-10-31,6.8958
2022-11-01,12.14872
2022-11-02,18.09338
2022-11-03,16.73151
2022-11-04,16.21271
2022-11-05,8.38737
2022-11-06,3.80458
2022-11-07,7.69563
2022-11-08,12.64591
2022-11-09,11.21919
2022-11-10,12.17034
2022-11-11,17.81236
2022-11-12,10.3329
2022-11-13,3.54517
2022-11-14,5.53393
2022-11-15,12.27842
2022-11-16,11.52183
2022-11-17,9.01426
2022-11-18,9.98702
2022-11-19,5.77172
2022-11-20,2.11846
2022-11-21,3.43709
2022-11-22,7.52269
2022-11-23,7.71725
2022-11-24,7.28491
2022-11-25,5.98789
2022-11-26,4.56117
2022-11-27,2.16169
2022-11-28,6.07436
2022-11-29,8.25767
2022-11-30,7.54431
2022-12-01,10.65715
2022-12-02,8.71162
2022-12-03,4.38824
2022-12-04,2.63726
2022-12-05,5.03674
2022-12-06,7.93341
2022-12-07,7.56593
2022-12-08,7.97665
2022-12-09,8.81971
2022-12-10,5.20968
2022-12-11,1.6645
2022-12-12,3.84781
2022-12-13,8.92779
2022-12-14,9.85732
2022-12-15,8.14958
2022-12-16,8.56031
2022-12-17,5.53393
2022-12-18,1.94552
2022-12-19,4.17207
2022-12-20,7.22006
2022-12-21,9.10073
2022-12-22,7.24167
2022-12-23,9.33852
2022-12-24,5.59878
2022-12-25,2.18331
2022-12-26,3.58841
2022-12-27,5.42585
2022-12-28,9.3169
2022-12-29,8.23605
2022-12-30,6.24729
2022-12-31,4.53955
2023-01-01,2.44271
2023-01-02,3.22092
2023-01-03,5.96627
2023-01-04,9.27367
2023-01-05,7.9118
2023-01-06,7.95503
2023-01-07,6.91742
2023-01-08,2.09684
2023-01-09,4.75572
2023-01-10,9.53307
2023-01-11,8.58192
2023-01-12,8.36575
2023-01-13,8.64677
2023-01-14,6.85257
2023-01-15,2.14007
2023-01-16,4.02075
2023-01-17,6.61478
2023-01-18,9.61954
2023-01-19,7.71725
2023-01-20,9.90056
2023-01-21,11.82447
2023-01-22,3.76134
2023-01-23,4.84219
2023-01-24,11.15434
2023-01-25,11.37051
2023-01-26,12.51621
2023-01-27,11.65153
2023-01-28,10.18158
2023-01-29,3.89105
2023-01-30,6.70125
2023-01-31,10.83009
2023-02-01,11.62991
2023-02-02,18.00691
2023-02-03,34.28447
2023-02-04,14.69952
2023-02-05,4.12883
2023-02-06,8.49546
2023-02-07,14.07263
2023-02-08,23.95157
2023-02-09,49.50281
2023-02-10,40.35884
2023-02-11,17.48811
2023-02-12,6.54993
2023-02-13,12.47297
2023-02-14,21.89796
2023-02-15,20.99005
2023-02-16,19.84435
2023-02-17,15.28318
2023-02-18,10.26805
2023-02-19,3.93428
2023-02-20,6.6364
2023-02-21,11.71638
2023-02-22,22.95719
2023-02-23,18.35278
2023-02-24,18.30955
2023-02-25,10.57068
2023-02-26,4.86381
2023-02-27,8.40899
2023-02-28,13.5322
2023-03-01,12.97016
2023-03-02,14.69952
2023-03-03,13.20795
2023-03-04,11.41374
2023-03-05,3.82619
2023-03-06,8.92779
2023-03-07,14.6779
2023-03-08,11.91093
2023-03-09,11.39213
2023-03-10,11.69476
2023-03-11,7.69563
2023-03-12,2.72373
2023-03-13,7.22006
2023-03-14,12.27842
2023-03-15,13.1431
2023-03-16,13.96454
2023-03-17,17.83398
2023-03-18,10.03026
2023-03-19,3.48032
2023-03-20,8.23605
2023-03-21,14.13748
2023-03-22,15.9533
2023-03-23,14.8076
2023-03-24,14.61305
2023-03-25,9.12235
2023-03-26,2.96152
2023-03-27,6.59316
2023-03-28,11.69476
2023-03-29,10.93817
2023-03-30,13.87808
2023-03-31,12.58106
2023-04-01,9.27367
2023-04-02,2.87505
2023-04-03,6.74448
2023-04-04,12.1271
2023-04-05,11.54345
2023-04-06,11.52183
2023-04-07,14.78599
2023-04-08,5.51232
2023-04-09,2.96152
2023-04-10,6.03112
2023-04-11,12.27842
2023-04-12,11.37051
2023-04-13,10.48421
2023-04-14,12.2568
2023-04-15,7.69563
2023-04-16,2.44271
2023-04-17,10.83009
2023-04-18,15.6939
2023-04-19,11.52183
2023-04-20,9.46822
2023-04-21,9.03588
2023-04-22,5.85819
2023-04-23,2.22654
2023-04-24,5.01513
2023-04-25,10.65715
2023-04-26,25.07565
2023-04-27,13.85646
2023-04-28,13.81322
2023-04-29,7.50108
2023-04-30,2.09684
2023-05-01,3.76134
2023-05-02,8.79809
2023-05-03,8.64677
2023-05-04,8.10635
2023-05-05,7.47946
2023-05-06,7.28491
2023-05-07,2.11846
2023-05-08,4.75572
2023-05-09,10.76523
2023-05-10,10.20319
2023-05-11,24.64332
2023-05-12,24.05966
2023-05-13,10.44098
2023-05-14,3.84781
2023-05-15,8.79809
2023-05-16,13.66191
2023-05-17,20.12537
2023-05-18,19.36878
2023-05-19,22.17898
2023-05-20,10.61392
2023-05-21,4.12883
2023-05-22,11.13272
2023-05-23,19.54172
2023-05-24,12.47297
2023-05-25,17.83398
2023-05-26,19.45525
2023-05-27,12.73238
2023-05-28,4.2153
2023-05-29,5.44747
