date,주식전망
2020-07-11,5.30869
2020-07-12,6.92095
2020-07-13,10.85332
2020-07-14,10.30279
2020-07-15,8.4939
2020-07-16,7.70743
2020-07-17,8.76917
2020-07-18,6.17381
2020-07-19,7.55013
2020-07-20,11.67911
2020-07-21,11.12858
2020-07-22,9.67361
2020-07-23,10.57805
2020-07-24,10.14549
2020-07-25,8.37593
2020-07-26,10.81399
2020-07-27,13.56665
2020-07-28,12.38694
2020-07-29,12.62288
2020-07-30,12.26897
2020-07-31,10.30279
2020-08-01,6.17381
2020-08-02,8.41525
2020-08-03,11.16791
2020-08-04,11.9937
2020-08-05,14.78568
2020-08-06,18.36413
2020-08-07,15.8081
2020-08-08,9.35902
2020-08-09,13.84191
2020-08-10,21.07746
2020-08-11,22.37514
2020-08-12,22.49311
2020-08-13,17.61698
2020-08-14,15.88674
2020-08-15,13.40935
2020-08-16,17.10578
2020-08-17,19.38655
2020-08-18,32.2847
2020-08-19,20.48761
2020-08-20,42.19425
2020-08-21,20.48761
2020-08-22,11.79709
2020-08-23,16.67322
2020-08-24,18.6394
2020-08-25,14.58906
2020-08-26,13.72394
2020-08-27,15.88674
2020-08-28,14.11718
2020-08-29,9.8309
2020-08-30,14.03853
2020-08-31,18.87534
2020-09-01,14.35312
2020-09-02,13.99921
2020-09-03,13.56665
2020-09-04,18.08887
2020-09-05,9.59496
2020-09-06,13.99921
2020-09-07,17.30239
2020-09-08,16.08336
2020-09-09,17.85292
2020-09-10,13.25206
2020-09-11,12.78018
2020-09-12,8.84781
2020-09-13,10.53873
2020-09-14,14.43177
2020-09-15,15.06095
2020-09-16,13.37003
2020-09-17,13.01612
2020-09-18,10.38143
2020-09-19,8.76917
2020-09-20,10.42076
2020-09-21,19.3079
2020-09-22,28.47031
2020-09-23,17.57766
2020-09-24,39.36295
2020-09-25,15.84742
2020-09-26,9.1624
2020-09-27,11.3252
2020-09-28,9.8309
2020-09-29,8.13999
2020-09-30,6.80298
2020-10-01,5.70192
2020-10-02,7.90405
2020-10-03,6.9996
2020-10-04,11.36453
2020-10-05,12.42626
2020-10-06,5.89854
2020-10-07,7.74675
2020-10-08,7.31419
2020-10-09,3.69642
2020-10-10,4.75815
2020-10-11,5.23004
2020-10-12,6.48839
2020-10-13,5.85922
2020-10-14,5.89854
2020-10-15,8.84781
2020-10-16,9.55564
2020-10-17,5.81989
2020-10-18,6.52772
2020-10-19,8.80849
2020-10-20,8.10066
2020-10-21,5.85922
2020-10-22,7.03893
2020-10-23,5.89854
2020-10-24,3.57845
2020-10-25,4.67951
2020-10-26,12.8195
2020-10-27,10.69602
2020-10-28,5.15139
2020-10-29,7.07825
2020-10-30,9.51631
2020-10-31,7.03893
2020-11-01,7.8254
2020-11-02,8.92646
2020-11-03,5.6626
2020-11-04,4.75815
2020-11-05,8.29728
2020-11-06,5.38733
2020-11-07,3.89303
2020-11-08,7.19622
2020-11-09,10.14549
2020-11-10,9.39834
2020-11-11,10.10617
2020-11-12,6.17381
2020-11-13,6.96028
2020-11-14,4.52221
2020-11-15,6.01651
2020-11-16,11.40385
2020-11-17,9.59496
2020-11-18,8.10066
2020-11-19,7.98269
2020-11-20,5.54463
2020-11-21,4.60086
2020-11-22,7.27487
2020-11-23,9.94887
2020-11-24,10.97129
2020-11-25,10.14549
2020-11-26,9.59496
2020-11-27,8.25796
2020-11-28,6.64569
2020-11-29,8.25796
2020-11-30,9.8309
2020-12-01,9.39834
2020-12-02,9.08375
2020-12-03,9.59496
2020-12-04,14.11718
2020-12-05,9.20173
2020-12-06,10.85332
2020-12-07,13.21274
2020-12-08,11.60047
2020-12-09,13.40935
2020-12-10,11.44317
2020-12-11,11.40385
2020-12-12,6.52772
2020-12-13,8.72984
2020-12-14,11.24655
2020-12-15,8.76917
2020-12-16,10.18482
2020-12-17,8.37593
2020-12-18,8.10066
2020-12-19,5.42666
2020-12-20,7.43216
2020-12-21,10.6567
2020-12-22,13.52732
2020-12-23,12.26897
2020-12-24,9.35902
2020-12-25,7.86472
2020-12-26,6.44907
2020-12-27,8.76917
2020-12-28,12.07235
2020-12-29,10.89264
2020-12-30,14.23515
2020-12-31,9.43767
2021-01-01,10.34211
2021-01-02,8.29728
2021-01-03,11.08926
2021-01-04,23.4762
2021-01-05,22.92567
2021-01-06,25.91427
2021-01-07,28.35233
2021-01-08,38.45851
2021-01-09,26.54345
2021-01-10,25.639
2021-01-11,43.92449
2021-01-12,41.09319
2021-01-13,28.50963
2021-01-14,25.40306
2021-01-15,33.42508
2021-01-16,24.69524
2021-01-17,26.11089
2021-01-18,41.72237
2021-01-19,25.04915
2021-01-20,18.79669
2021-01-21,21.03814
2021-01-22,19.26858
2021-01-23,13.17341
2021-01-24,13.44868
2021-01-25,21.74596
2021-01-26,25.28509
2021-01-27,22.33582
2021-01-28,40.03145
2021-01-29,63.2324
2021-01-30,56.27211
2021-01-31,51.16004
2021-02-01,33.03185
2021-02-02,18.24616
2021-02-03,18.79669
2021-02-04,17.34172
2021-02-05,14.07786
2021-02-06,9.90955
2021-02-07,13.01612
2021-02-08,14.66771
2021-02-09,12.03303
2021-02-10,10.85332
2021-02-11,7.07825
2021-02-12,8.4939
2021-02-13,8.65119
2021-02-14,11.60047
2021-02-15,14.51042
2021-02-16,15.13959
2021-02-17,16.35863
2021-02-18,20.8022
2021-02-19,16.79119
2021-02-20,9.79158
2021-02-21,12.19032
2021-02-22,24.34132
2021-02-23,26.18953
2021-02-24,42.66614
2021-02-25,24.85253
2021-02-26,29.84663
2021-02-27,18.6394
2021-02-28,17.77428
2021-03-01,18.12819
2021-03-02,16.86983
2021-03-03,13.95988
2021-03-04,17.18442
2021-03-05,20.09437
2021-03-06,11.4825
2021-03-07,13.37003
2021-03-08,28.6276
2021-03-09,34.80141
2021-03-10,21.62799
2021-03-11,16.04404
2021-03-12,13.05544
2021-03-13,9.39834
2021-03-14,12.151
2021-03-15,14.90365
2021-03-16,11.71844
2021-03-17,12.26897
2021-03-18,11.95438
2021-03-19,9.8309
2021-03-20,7.39284
2021-03-21,8.80849
2021-03-22,12.93747
2021-03-23,13.56665
2021-03-24,14.9823
2021-03-25,13.29138
2021-03-26,10.26346
2021-03-27,7.11757
2021-03-28,8.21863
2021-03-29,11.83641
2021-03-30,10.34211
2021-03-31,9.87023
2021-04-01,9.1624
2021-04-02,9.43767
2021-04-03,6.64569
2021-04-04,7.51081
2021-04-05,10.61738
2021-04-06,11.52182
2021-04-07,9.87023
2021-04-08,10.02752
2021-04-09,8.57255
2021-04-10,4.9941
2021-04-11,7.03893
2021-04-12,10.26346
2021-04-13,10.10617
2021-04-14,11.16791
2021-04-15,9.51631
2021-04-16,9.55564
2021-04-17,6.72434
2021-04-18,7.35351
2021-04-19,13.05544
2021-04-20,10.97129
2021-04-21,14.47109
2021-04-22,10.69602
2021-04-23,11.20723
2021-04-24,6.05583
2021-04-25,8.76917
2021-04-26,12.30829
2021-04-27,10.49941
2021-04-28,13.05544
2021-04-29,13.44868
2021-04-30,14.62839
2021-05-01,7.86472
2021-05-02,9.24105
2021-05-03,14.3138
2021-05-04,13.76327
2021-05-05,8.17931
2021-05-06,9.43767
2021-05-07,8.45458
2021-05-08,6.9996
2021-05-09,8.21863
2021-05-10,12.151
2021-05-11,14.19583
2021-05-12,20.68423
2021-05-13,32.20605
2021-05-14,13.88124
2021-05-15,7.23554
2021-05-16,9.71293
2021-05-17,18.32481
2021-05-18,10.14549
2021-05-19,9.75226
2021-05-20,13.37003
2021-05-21,10.22414
2021-05-22,8.84781
2021-05-23,11.20723
2021-05-24,17.49901
2021-05-25,12.85882
2021-05-26,11.3252
2021-05-27,12.62288
2021-05-28,10.46008
2021-05-29,9.04443
2021-05-30,10.02752
2021-05-31,14.9823
2021-06-01,13.33071
2021-06-02,13.6453
2021-06-03,15.69012
2021-06-04,11.52182
2021-06-05,5.81989
2021-06-06,7.1569
2021-06-07,12.62288
2021-06-08,10.97129
2021-06-09,11.16791
2021-06-10,9.90955
2021-06-11,7.98269
2021-06-12,4.79748
2021-06-13,6.64569
2021-06-14,9.12308
2021-06-15,9.00511
2021-06-16,9.8309
2021-06-17,10.10617
2021-06-18,10.53873
2021-06-19,6.25245
2021-06-20,9.04443
2021-06-21,15.13959
2021-06-22,12.70153
2021-06-23,13.52732
2021-06-24,11.87573
2021-06-25,10.46008
2021-06-26,7.55013
2021-06-27,7.74675
2021-06-28,13.05544
2021-06-29,8.92646
2021-06-30,9.63429
2021-07-01,10.69602
2021-07-02,8.65119
2021-07-03,6.60637
2021-07-04,5.6626
2021-07-05,11.63979
2021-07-06,8.65119
2021-07-07,9.87023
2021-07-08,20.84152
2021-07-09,23.83012
2021-07-10,10.18482
2021-07-11,8.80849
2021-07-12,8.76917
2021-07-13,8.41525
2021-07-14,8.33661
2021-07-15,7.23554
2021-07-16,8.53322
2021-07-17,5.85922
2021-07-18,7.1569
2021-07-19,13.56665
2021-07-20,15.45418
2021-07-21,12.34762
2021-07-22,8.61187
2021-07-23,7.58946
2021-07-24,4.8368
2021-07-25,4.91545
2021-07-26,10.30279
2021-07-27,9.43767
2021-07-28,11.87573
2021-07-29,8.80849
2021-07-30,15.8081
2021-07-31,9.8309
2021-08-01,9.55564
2021-08-02,10.6567
2021-08-03,9.63429
2021-08-04,9.55564
2021-08-05,9.94887
2021-08-06,7.62878
2021-08-07,4.20762
2021-08-08,6.96028
2021-08-09,9.8309
2021-08-10,10.89264
2021-08-11,15.21824
2021-08-12,13.99921
2021-08-13,26.11089
2021-08-14,11.24655
2021-08-15,8.61187
2021-08-16,11.12858
2021-08-17,43.49193
2021-08-18,20.84152
2021-08-19,69.0523
2021-08-20,71.56901
2021-08-21,27.72316
2021-08-22,25.639
2021-08-23,22.68973
2021-08-24,16.55524
2021-08-25,10.97129
2021-08-26,12.22965
2021-08-27,11.12858
2021-08-28,8.57255
2021-08-29,8.41525
2021-08-30,10.73535
2021-08-31,10.77467
2021-09-01,10.53873
2021-09-02,10.6567
2021-09-03,7.39284
2021-09-04,6.56704
2021-09-05,6.88163
2021-09-06,8.72984
2021-09-07,7.94337
2021-09-08,11.4825
2021-09-09,15.13959
2021-09-10,8.37593
2021-09-11,6.25245
2021-09-12,6.92095
2021-09-13,12.89815
2021-09-14,8.41525
2021-09-15,8.57255
2021-09-16,9.35902
2021-09-17,8.88714
2021-09-18,5.38733
2021-09-19,5.23004
2021-09-20,5.26936
2021-09-21,11.20723
2021-09-22,15.61148
2021-09-23,15.57215
2021-09-24,12.11167
2021-09-25,7.70743
2021-09-26,8.10066
2021-09-27,10.22414
2021-09-28,20.92017
2021-09-29,38.06527
2021-09-30,15.17892
2021-10-01,43.72788
2021-10-02,17.34172
2021-10-03,12.54423
2021-10-04,19.46519
2021-10-05,65.08061
2021-10-06,83.01219
2021-10-07,27.09398
2021-10-08,14.78568
2021-10-09,8.53322
2021-10-10,9.04443
2021-10-11,12.62288
2021-10-12,31.22296
2021-10-13,16.83051
2021-10-14,13.44868
2021-10-15,8.72984
2021-10-16,6.17381
2021-10-17,5.93786
2021-10-18,9.43767
2021-10-19,8.33661
2021-10-20,7.78607
2021-10-21,8.37593
2021-10-22,7.11757
2021-10-23,4.44357
2021-10-24,5.5053
2021-10-25,8.65119
2021-10-26,6.64569
2021-10-27,8.4939
2021-10-28,7.70743
2021-10-29,10.38143
2021-10-30,8.33661
2021-10-31,9.90955
2021-11-01,11.28588
2021-11-02,11.12858
2021-11-03,12.34762
2021-11-04,11.63979
2021-11-05,11.36453
2021-11-06,7.03893
2021-11-07,6.52772
2021-11-08,12.46559
2021-11-09,8.72984
2021-11-10,12.46559
2021-11-11,13.76327
2021-11-12,6.60637
2021-11-13,4.32559
2021-11-14,5.42666
2021-11-15,7.19622
2021-11-16,6.76366
2021-11-17,9.00511
2021-11-18,7.03893
2021-11-19,6.80298
2021-11-20,3.22453
2021-11-21,3.89303
2021-11-22,7.07825
2021-11-23,6.40975
2021-11-24,5.19071
2021-11-25,6.29178
2021-11-26,11.79709
2021-11-27,11.24655
2021-11-28,14.03853
2021-11-29,14.90365
2021-11-30,21.15611
2021-12-01,9.87023
2021-12-02,7.47149
2021-12-03,5.19071
2021-12-04,3.57845
2021-12-05,5.81989
2021-12-06,6.92095
2021-12-07,6.44907
2021-12-08,5.58395
2021-12-09,4.12898
2021-12-10,5.78057
2021-12-11,2.71333
2021-12-12,3.46047
2021-12-13,5.70192
2021-12-14,5.54463
2021-12-15,5.85922
2021-12-16,4.75815
2021-12-17,4.60086
2021-12-18,2.63468
2021-12-19,3.06724
2021-12-20,8.45458
2021-12-21,7.23554
2021-12-22,3.57845
2021-12-23,6.68501
2021-12-24,5.81989
2021-12-25,4.24695
2021-12-26,6.29178
2021-12-27,7.58946
2021-12-28,6.17381
2021-12-29,6.9996
2021-12-30,6.60637
2021-12-31,4.24695
2022-01-01,5.34801
2022-01-02,5.85922
2022-01-03,7.62878
2022-01-04,5.46598
2022-01-05,10.69602
2022-01-06,19.77978
2022-01-07,9.43767
2022-01-08,7.62878
2022-01-09,11.28588
2022-01-10,21.35273
2022-01-11,16.04404
2022-01-12,7.6681
2022-01-13,7.11757
2022-01-14,9.24105
2022-01-15,5.19071
2022-01-16,8.06134
2022-01-17,13.01612
2022-01-18,14.78568
2022-01-19,19.03263
2022-01-20,9.3197
2022-01-21,13.25206
2022-01-22,12.89815
2022-01-23,12.03303
2022-01-24,36.17774
2022-01-25,52.73299
2022-01-26,27.17263
2022-01-27,67.51867
2022-01-28,26.38615
2022-01-29,9.51631
2022-01-30,7.86472
2022-01-31,7.27487
2022-02-01,7.98269
2022-02-02,10.06685
2022-02-03,14.78568
2022-02-04,10.73535
2022-02-05,6.37042
2022-02-06,7.19622
2022-02-07,10.02752
2022-02-08,8.57255
2022-02-09,7.90405
2022-02-10,7.11757
2022-02-11,9.39834
2022-02-12,8.17931
2022-02-13,10.26346
2022-02-14,21.98191
2022-02-15,15.21824
2022-02-16,10.22414
2022-02-17,9.51631
2022-02-18,7.8254
2022-02-19,6.3311
2022-02-20,7.62878
2022-02-21,9.39834
2022-02-22,13.92056
2022-02-23,8.53322
2022-02-24,37.86865
2022-02-25,19.62249
2022-02-26,8.53322
2022-02-27,8.72984
2022-02-28,10.81399
2022-03-01,7.27487
2022-03-02,9.24105
2022-03-03,8.72984
2022-03-04,9.59496
2022-03-05,7.58946
2022-03-06,9.63429
2022-03-07,25.67833
2022-03-08,24.57727
2022-03-09,9.51631
2022-03-10,17.65631
2022-03-11,14.23515
2022-03-12,7.62878
2022-03-13,8.80849
2022-03-14,16.08336
2022-03-15,21.11679
2022-03-16,14.51042
2022-03-17,15.8081
2022-03-18,12.38694
2022-03-19,5.15139
2022-03-20,8.17931
2022-03-21,11.16791
2022-03-22,8.25796
2022-03-23,11.40385
2022-03-24,10.89264
2022-03-25,9.90955
2022-03-26,6.3311
2022-03-27,6.13448
2022-03-28,10.06685
2022-03-29,8.29728
2022-03-30,9.51631
2022-03-31,8.88714
2022-04-01,9.71293
2022-04-02,4.60086
2022-04-03,6.25245
2022-04-04,9.20173
2022-04-05,7.90405
2022-04-06,12.11167
2022-04-07,18.6394
2022-04-08,10.26346
2022-04-09,5.74125
2022-04-10,5.34801
2022-04-11,13.29138
2022-04-12,23.4762
2022-04-13,9.71293
2022-04-14,8.41525
2022-04-15,11.60047
2022-04-16,6.09516
2022-04-17,7.62878
2022-04-18,13.72394
2022-04-19,8.65119
2022-04-20,8.88714
2022-04-21,8.02202
2022-04-22,11.20723
2022-04-23,8.4939
2022-04-24,9.39834
2022-04-25,26.42548
2022-04-26,14.58906
2022-04-27,26.42548
2022-04-28,13.95988
2022-04-29,7.86472
2022-04-30,6.60637
2022-05-01,7.62878
2022-05-02,9.55564
2022-05-03,8.4939
2022-05-04,8.17931
2022-05-05,6.88163
2022-05-06,17.61698
2022-05-07,9.79158
2022-05-08,9.8309
2022-05-09,32.16673
2022-05-10,45.2615
2022-05-11,18.99331
2022-05-12,55.13173
2022-05-13,23.12229
2022-05-14,11.52182
2022-05-15,10.89264
2022-05-16,16.90916
2022-05-17,14.39244
2022-05-18,9.67361
2022-05-19,16.51592
2022-05-20,9.39834
2022-05-21,6.40975
2022-05-22,7.51081
2022-05-23,10.10617
2022-05-24,13.56665
2022-05-25,12.62288
2022-05-26,9.39834
2022-05-27,7.03893
2022-05-28,5.19071
2022-05-29,5.34801
2022-05-30,9.43767
2022-05-31,7.23554
2022-06-01,4.24695
2022-06-02,6.80298
2022-06-03,6.72434
2022-06-04,3.3425
2022-06-05,4.36492
2022-06-06,4.75815
2022-06-07,14.47109
2022-06-08,10.77467
2022-06-09,13.13409
2022-06-10,18.32481
2022-06-11,12.58356
2022-06-12,13.88124
2022-06-13,67.63664
2022-06-14,55.28902
2022-06-15,54.46323
2022-06-16,32.63861
2022-06-17,40.30672
2022-06-18,13.76327
2022-06-19,18.52143
2022-06-20,59.92921
2022-06-21,25.87495
2022-06-22,47.14903
2022-06-23,53.83405
2022-06-24,21.51002
2022-06-25,8.25796
2022-06-26,9.67361
2022-06-27,16.86983
2022-06-28,9.55564
2022-06-29,11.04994
2022-06-30,14.66771
2022-07-01,19.93708
2022-07-02,9.1624
2022-07-03,9.87023
2022-07-04,19.3079
2022-07-05,12.34762
2022-07-06,12.07235
2022-07-07,10.38143
2022-07-08,8.10066
2022-07-09,4.79748
2022-07-10,5.54463
2022-07-11,8.25796
2022-07-12,11.9937
2022-07-13,9.51631
2022-07-14,9.1624
2022-07-15,7.31419
2022-07-16,5.34801
2022-07-17,5.15139
2022-07-18,10.46008
2022-07-19,6.76366
2022-07-20,7.35351
2022-07-21,6.64569
2022-07-22,5.6626
2022-07-23,2.90994
2022-07-24,3.65709
2022-07-25,5.11207
2022-07-26,5.07274
2022-07-27,6.29178
2022-07-28,8.21863
2022-07-29,4.60086
2022-07-30,3.42115
2022-07-31,3.3425
2022-08-01,5.89854
2022-08-02,4.87613
2022-08-03,5.58395
2022-08-04,5.97719
2022-08-05,5.23004
2022-08-06,3.3425
2022-08-07,3.61777
2022-08-08,5.38733
2022-08-09,5.78057
2022-08-10,6.3311
2022-08-11,6.01651
2022-08-12,4.05033
2022-08-13,3.77506
2022-08-14,3.22453
2022-08-15,3.85371
2022-08-16,5.5053
2022-08-17,4.40424
2022-08-18,8.17931
2022-08-19,8.41525
2022-08-20,4.79748
2022-08-21,6.05583
2022-08-22,13.68462
2022-08-23,14.70703
2022-08-24,8.65119
2022-08-25,7.98269
2022-08-26,5.23004
2022-08-27,8.17931
2022-08-28,8.72984
2022-08-29,21.11679
2022-08-30,9.20173
2022-08-31,8.69052
2022-09-01,13.80259
2022-09-02,10.53873
2022-09-03,6.13448
2022-09-04,7.03893
2022-09-05,12.11167
2022-09-06,8.88714
2022-09-07,18.44278
2022-09-08,9.71293
2022-09-09,4.40424
2022-09-10,4.48289
2022-09-11,5.89854
2022-09-12,8.37593
2022-09-13,11.4825
2022-09-14,13.76327
2022-09-15,10.18482
2022-09-16,14.03853
2022-09-17,6.05583
2022-09-18,7.03893
2022-09-19,18.56075
2022-09-20,11.28588
2022-09-21,20.44828
2022-09-22,28.66692
2022-09-23,33.46441
2022-09-24,17.1451
2022-09-25,16.16201
2022-09-26,66.81085
2022-09-27,36.05977
2022-09-28,64.92331
2022-09-29,25.95359
2022-09-30,27.68383
2022-10-01,13.09476
2022-10-02,10.93197
2022-10-03,14.70703
2022-10-04,13.80259
2022-10-05,13.17341
2022-10-06,11.3252
2022-10-07,10.26346
2022-10-08,7.86472
2022-10-09,7.1569
2022-10-10,8.02202
2022-10-11,26.30751
2022-10-12,17.34172
2022-10-13,34.25088
2022-10-14,14.9823
2022-10-15,9.63429
2022-10-16,9.8309
2022-10-17,14.66771
2022-10-18,12.07235
2022-10-19,10.38143
2022-10-20,9.71293
2022-10-21,10.38143
2022-10-22,5.5053
2022-10-23,7.43216
2022-10-24,11.08926
2022-10-25,12.07235
2022-10-26,12.38694
2022-10-27,12.03303
2022-10-28,8.41525
2022-10-29,6.05583
2022-10-30,5.23004
2022-10-31,9.04443
2022-11-01,8.72984
2022-11-02,6.88163
2022-11-03,8.53322
2022-11-04,8.06134
2022-11-05,4.36492
2022-11-06,5.81989
2022-11-07,7.98269
2022-11-08,11.95438
2022-11-09,12.07235
2022-11-10,9.39834
2022-11-11,19.70114
2022-11-12,9.8309
2022-11-13,10.89264
2022-11-14,13.88124
2022-11-15,11.75776
2022-11-16,10.46008
2022-11-17,9.43767
2022-11-18,6.48839
2022-11-19,3.93236
2022-11-20,5.38733
2022-11-21,10.30279
2022-11-22,10.73535
2022-11-23,6.3311
2022-11-24,5.85922
2022-11-25,5.54463
2022-11-26,2.98859
2022-11-27,5.62327
2022-11-28,7.8254
2022-11-29,6.88163
2022-11-30,5.19071
2022-12-01,7.03893
2022-12-02,4.95477
2022-12-03,3.10656
2022-12-04,5.6626
2022-12-05,7.51081
2022-12-06,7.62878
2022-12-07,10.38143
2022-12-08,10.34211
2022-12-09,6.64569
2022-12-10,4.56154
2022-12-11,6.96028
2022-12-12,8.53322
2022-12-13,9.20173
2022-12-14,6.60637
2022-12-15,8.96578
2022-12-16,9.71293
2022-12-17,5.46598
2022-12-18,6.52772
2022-12-19,8.41525
2022-12-20,11.24655
2022-12-21,9.28037
2022-12-22,7.70743
2022-12-23,11.16791
2022-12-24,5.78057
2022-12-25,6.88163
2022-12-26,10.97129
2022-12-27,7.90405
2022-12-28,12.19032
2022-12-29,18.95399
2022-12-30,9.35902
2022-12-31,6.29178
2023-01-01,10.18482
2023-01-02,14.94298
2023-01-03,15.45418
2023-01-04,8.96578
2023-01-05,6.76366
2023-01-06,6.80298
2023-01-07,4.71883
2023-01-08,5.23004
2023-01-09,12.34762
2023-01-10,8.10066
2023-01-11,7.74675
2023-01-12,6.68501
2023-01-13,6.9996
2023-01-14,4.01101
2023-01-15,5.30869
2023-01-16,7.78607
2023-01-17,5.70192
2023-01-18,5.62327
2023-01-19,6.13448
2023-01-20,4.40424
2023-01-21,3.02791
2023-01-22,2.90994
2023-01-23,4.79748
2023-01-24,5.38733
2023-01-25,10.02752
2023-01-26,12.50491
2023-01-27,13.01612
2023-01-28,6.80298
2023-01-29,8.10066
2023-01-30,10.30279
2023-01-31,8.13999
2023-02-01,7.43216
2023-02-02,10.34211
2023-02-03,7.51081
2023-02-04,6.09516
2023-02-05,6.44907
2023-02-06,8.80849
2023-02-07,7.07825
2023-02-08,8.53322
2023-02-09,8.88714
2023-02-10,7.78607
2023-02-11,5.15139
2023-02-12,6.44907
2023-02-13,9.71293
2023-02-14,9.24105
2023-02-15,10.93197
2023-02-16,9.55564
2023-02-17,8.45458
2023-02-18,4.56154
2023-02-19,4.71883
2023-02-20,7.03893
2023-02-21,8.61187
2023-02-22,9.59496
2023-02-23,8.10066
2023-02-24,8.4939
2023-02-25,5.5053
2023-02-26,5.93786
2023-02-27,10.69602
2023-02-28,6.25245
2023-03-01,5.58395
2023-03-02,7.39284
2023-03-03,7.03893
2023-03-04,4.52221
2023-03-05,4.87613
2023-03-06,9.20173
2023-03-07,7.39284
2023-03-08,8.02202
2023-03-09,7.51081
2023-03-10,10.46008
2023-03-11,7.74675
2023-03-12,12.03303
2023-03-13,10.49941
2023-03-14,21.19543
2023-03-15,10.10617
2023-03-16,9.8309
2023-03-17,6.64569
2023-03-18,5.34801
2023-03-19,5.15139
2023-03-20,7.94337
2023-03-21,7.27487
2023-03-22,7.1569
2023-03-23,8.92646
2023-03-24,5.93786
2023-03-25,4.24695
2023-03-26,5.74125
2023-03-27,9.71293
2023-03-28,6.05583
2023-03-29,7.11757
2023-03-30,8.45458
2023-03-31,6.76366
2023-04-01,5.70192
2023-04-02,6.09516
2023-04-03,7.78607
2023-04-04,8.96578
2023-04-05,7.74675
2023-04-06,8.76917
2023-04-07,7.74675
2023-04-08,4.60086
2023-04-09,5.81989
2023-04-10,9.3197
2023-04-11,11.01061
2023-04-12,10.77467
2023-04-13,8.37593
2023-04-14,8.29728
2023-04-15,6.68501
2023-04-16,6.84231
2023-04-17,9.87023
2023-04-18,10.42076
2023-04-19,7.35351
2023-04-20,10.14549
2023-04-21,9.79158
2023-04-22,6.37042
2023-04-23,6.84231
2023-04-24,11.44317
2023-04-25,14.70703
2023-04-26,11.95438
2023-04-27,8.10066
2023-04-28,6.17381
2023-04-29,3.97168
2023-04-30,4.67951
2023-05-01,5.5053
2023-05-02,7.1569
2023-05-03,7.19622
2023-05-04,6.56704
2023-05-05,4.20762
2023-05-06,3.69642
2023-05-07,4.28627
2023-05-08,7.1569
2023-05-09,8.37593
2023-05-10,7.11757
2023-05-11,5.5053
2023-05-12,5.89854
2023-05-13,3.3425
2023-05-14,4.28627
2023-05-15,7.55013
2023-05-16,6.60637
2023-05-17,5.78057
2023-05-18,5.74125
2023-05-19,6.40975
2023-05-20,3.30318
2023-05-21,3.89303
2023-05-22,7.6681
2023-05-23,6.21313
2023-05-24,5.89854
2023-05-25,5.07274
2023-05-26,5.03342
2023-05-27,3.10656
2023-05-28,3.22453
2023-05-29,4.05033
