date,안양아파트
2021-02-26,29.26337
2021-02-27,31.78607
2021-02-28,35.01513
2021-03-01,32.69424
2021-03-02,35.62058
2021-03-03,27.04339
2021-03-04,29.86881
2021-03-05,28.85973
2021-03-06,29.16246
2021-03-07,37.53784
2021-03-08,30.27245
2021-03-09,29.76791
2021-03-10,29.86881
2021-03-11,29.46518
2021-03-12,27.85065
2021-03-13,30.57517
2021-03-14,34.20787
2021-03-15,33.09788
2021-03-16,28.96064
2021-03-17,37.73965
2021-03-18,31.28153
2021-03-19,30.8779
2021-03-20,31.68516
2021-03-21,38.24419
2021-03-22,34.71241
2021-03-23,30.8779
2021-03-24,32.39152
2021-03-25,29.36427
2021-03-26,27.04339
2021-03-27,28.25428
2021-03-28,39.75782
2021-03-29,39.65691
2021-03-30,30.77699
2021-03-31,31.07971
2021-04-01,23.41069
2021-04-02,22.90615
2021-04-03,28.96064
2021-04-04,37.43693
2021-04-05,32.69424
2021-04-06,32.29061
2021-04-07,30.77699
2021-04-08,26.0343
2021-04-09,25.42885
2021-04-10,27.85065
2021-04-11,32.1897
2021-04-12,29.26337
2021-04-13,31.98789
2021-04-14,29.56609
2021-04-15,29.96972
2021-04-16,25.22704
2021-04-17,28.85973
2021-04-18,29.667
2021-04-19,31.48335
2021-04-20,29.46518
2021-04-21,30.9788
2021-04-22,30.07063
2021-04-23,26.84157
2021-04-24,29.16246
2021-04-25,34.51059
2021-04-26,36.02421
2021-04-27,28.4561
2021-04-28,27.85065
2021-04-29,28.75882
2021-04-30,25.73158
2021-05-01,31.78607
2021-05-02,28.4561
2021-05-03,32.69424
2021-05-04,24.62159
2021-05-05,28.05247
2021-05-06,29.16246
2021-05-07,28.85973
2021-05-08,31.48335
2021-05-09,30.8779
2021-05-10,30.37336
2021-05-11,31.28153
2021-05-12,30.9788
2021-05-13,25.12613
2021-05-14,24.7225
2021-05-15,28.85973
2021-05-16,34.20787
2021-05-17,31.58425
2021-05-18,22.19979
2021-05-19,31.48335
2021-05-20,25.52976
2021-05-21,31.18062
2021-05-22,25.12613
2021-05-23,29.16246
2021-05-24,27.74974
2021-05-25,29.56609
2021-05-26,36.62966
2021-05-27,25.9334
2021-05-28,22.80524
2021-05-29,26.23612
2021-05-30,28.85973
2021-05-31,31.38244
2021-06-01,30.27245
2021-06-02,26.53884
2021-06-03,26.94248
2021-06-04,28.25428
2021-06-05,29.26337
2021-06-06,34.00605
2021-06-07,35.51967
2021-06-08,33.50151
2021-06-09,29.06155
2021-06-10,25.63067
2021-06-11,22.80524
2021-06-12,27.95156
2021-06-13,29.86881
2021-06-14,30.07063
2021-06-15,30.9788
2021-06-16,28.85973
2021-06-17,28.85973
2021-06-18,43.99596
2021-06-19,31.58425
2021-06-20,35.31786
2021-06-21,37.53784
2021-06-22,30.07063
2021-06-23,24.01614
2021-06-24,29.26337
2021-06-25,29.86881
2021-06-26,32.08879
2021-06-27,35.11604
2021-06-28,34.30877
2021-06-29,30.67608
2021-06-30,27.74974
2021-07-01,30.47426
2021-07-02,26.74066
2021-07-03,32.69424
2021-07-04,34.51059
2021-07-05,37.43693
2021-07-06,27.95156
2021-07-07,30.9788
2021-07-08,26.53884
2021-07-09,26.23612
2021-07-10,27.95156
2021-07-11,30.9788
2021-07-12,30.57517
2021-07-13,26.94248
2021-07-14,31.58425
2021-07-15,32.39152
2021-07-16,27.44702
2021-07-17,31.28153
2021-07-18,35.9233
2021-07-19,30.67608
2021-07-20,35.72149
2021-07-21,34.20787
2021-07-22,27.74974
2021-07-23,30.67608
2021-07-24,29.16246
2021-07-25,29.86881
2021-07-26,35.11604
2021-07-27,30.8779
2021-07-28,26.33703
2021-07-29,30.27245
2021-07-30,29.26337
2021-07-31,31.18062
2021-08-01,28.96064
2021-08-02,29.56609
2021-08-03,31.38244
2021-08-04,28.75882
2021-08-05,32.69424
2021-08-06,30.57517
2021-08-07,28.96064
2021-08-08,35.21695
2021-08-09,31.28153
2021-08-10,30.47426
2021-08-11,28.85973
2021-08-12,29.667
2021-08-13,27.85065
2021-08-14,36.12512
2021-08-15,33.4006
2021-08-16,38.24419
2021-08-17,36.32694
2021-08-18,35.21695
2021-08-19,37.84056
2021-08-20,32.29061
2021-08-21,34.20787
2021-08-22,37.94147
2021-08-23,35.01513
2021-08-24,35.21695
2021-08-25,30.77699
2021-08-26,31.07971
2021-08-27,29.667
2021-08-28,30.47426
2021-08-29,38.04238
2021-08-30,41.57416
2021-08-31,34.40968
2021-09-01,31.88698
2021-09-02,31.18062
2021-09-03,28.85973
2021-09-04,28.75882
2021-09-05,34.51059
2021-09-06,32.89606
2021-09-07,31.18062
2021-09-08,29.26337
2021-09-09,28.85973
2021-09-10,26.0343
2021-09-11,29.26337
2021-09-12,33.09788
2021-09-13,35.21695
2021-09-14,27.14429
2021-09-15,29.36427
2021-09-16,28.65792
2021-09-17,27.04339
2021-09-18,23.20887
2021-09-19,30.57517
2021-09-20,27.14429
2021-09-21,29.86881
2021-09-22,33.09788
2021-09-23,33.80423
2021-09-24,35.51967
2021-09-25,42.88597
2021-09-26,29.36427
2021-09-27,38.74873
2021-09-28,30.17154
2021-09-29,31.07971
2021-09-30,26.53884
2021-10-01,28.15338
2021-10-02,26.0343
2021-10-03,31.38244
2021-10-04,34.00605
2021-10-05,37.03329
2021-10-06,36.83148
2021-10-07,32.1897
2021-10-08,31.88698
2021-10-09,25.9334
2021-10-10,37.33602
2021-10-11,34.6115
2021-10-12,31.28153
2021-10-13,26.0343
2021-10-14,32.39152
2021-10-15,29.26337
2021-10-16,26.53884
2021-10-17,25.73158
2021-10-18,25.83249
2021-10-19,30.27245
2021-10-20,31.98789
2021-10-21,34.10696
2021-10-22,31.28153
2021-10-23,31.78607
2021-10-24,33.80423
2021-10-25,29.76791
2021-10-26,27.44702
2021-10-27,28.15338
2021-10-28,23.71342
2021-10-29,30.27245
2021-10-30,25.02522
2021-10-31,27.34611
2021-11-01,32.59334
2021-11-02,29.36427
2021-11-03,27.95156
2021-11-04,22.90615
2021-11-05,25.63067
2021-11-06,21.49344
2021-11-07,29.76791
2021-11-08,27.85065
2021-11-09,27.44702
2021-11-10,25.63067
2021-11-11,27.44702
2021-11-12,24.41977
2021-11-13,24.92431
2021-11-14,29.56609
2021-11-15,30.9788
2021-11-16,30.67608
2021-11-17,29.667
2021-11-18,25.52976
2021-11-19,26.33703
2021-11-20,26.23612
2021-11-21,30.8779
2021-11-22,25.73158
2021-11-23,26.33703
2021-11-24,25.73158
2021-11-25,24.31886
2021-11-26,23.5116
2021-11-27,25.83249
2021-11-28,29.667
2021-11-29,34.40968
2021-11-30,33.19878
2021-12-01,29.667
2021-12-02,25.73158
2021-12-03,27.04339
2021-12-04,26.23612
2021-12-05,31.68516
2021-12-06,34.51059
2021-12-07,32.39152
2021-12-08,34.51059
2021-12-09,30.57517
2021-12-10,27.2452
2021-12-11,26.23612
2021-12-12,29.667
2021-12-13,31.78607
2021-12-14,27.74974
2021-12-15,35.01513
2021-12-16,25.52976
2021-12-17,27.34611
2021-12-18,28.35519
2021-12-19,33.80423
2021-12-20,100.0
2021-12-21,63.67305
2021-12-22,38.84964
2021-12-23,36.73057
2021-12-24,28.85973
2021-12-25,26.33703
2021-12-26,33.80423
2021-12-27,35.21695
2021-12-28,36.52875
2021-12-29,30.9788
2021-12-30,48.13319
2021-12-31,38.54692
2022-01-01,31.48335
2022-01-02,37.63874
2022-01-03,37.03329
2022-01-04,37.53784
2022-01-05,33.50151
2022-01-06,29.26337
2022-01-07,31.18062
2022-01-08,25.32795
2022-01-09,36.73057
2022-01-10,38.14328
2022-01-11,39.65691
2022-01-12,40.26236
2022-01-13,39.45509
2022-01-14,36.83148
2022-01-15,42.17961
2022-01-16,40.66599
2022-01-17,35.51967
2022-01-18,30.8779
2022-01-19,31.88698
2022-01-20,34.40968
2022-01-21,39.65691
2022-01-22,35.72149
2022-01-23,34.71241
2022-01-24,38.04238
2022-01-25,46.61957
2022-01-26,34.51059
2022-01-27,32.08879
2022-01-28,29.46518
2022-01-29,27.2452
2022-01-30,29.667
2022-01-31,31.38244
2022-02-01,33.60242
2022-02-02,37.1342
2022-02-03,40.96871
2022-02-04,39.65691
2022-02-05,41.9778
2022-02-06,41.17053
2022-02-07,42.38143
2022-02-08,58.52674
2022-02-09,36.22603
2022-02-10,38.04238
2022-02-11,33.19878
2022-02-12,36.62966
2022-02-13,40.36326
2022-02-14,34.51059
2022-02-15,33.70332
2022-02-16,36.83148
2022-02-17,30.07063
2022-02-18,32.89606
2022-02-19,34.20787
2022-02-20,33.60242
2022-02-21,32.69424
2022-02-22,32.1897
2022-02-23,31.38244
2022-02-24,28.85973
2022-02-25,28.96064
2022-02-26,30.47426
2022-02-27,35.72149
2022-02-28,30.8779
2022-03-01,28.75882
2022-03-02,28.85973
2022-03-03,25.52976
2022-03-04,24.41977
2022-03-05,30.47426
2022-03-06,28.75882
2022-03-07,32.39152
2022-03-08,27.04339
2022-03-09,23.00706
2022-03-10,25.73158
2022-03-11,30.37336
2022-03-12,30.77699
2022-03-13,33.60242
2022-03-14,35.01513
2022-03-15,34.20787
2022-03-16,32.1897
2022-03-17,31.28153
2022-03-18,31.38244
2022-03-19,28.85973
2022-03-20,29.06155
2022-03-21,30.9788
2022-03-22,33.4006
2022-03-23,31.48335
2022-03-24,29.16246
2022-03-25,27.2452
2022-03-26,35.01513
2022-03-27,29.56609
2022-03-28,31.07971
2022-03-29,32.39152
2022-03-30,25.02522
2022-03-31,26.63975
2022-04-01,22.3007
2022-04-02,23.10797
2022-04-03,32.08879
2022-04-04,24.41977
2022-04-05,27.14429
2022-04-06,22.70433
2022-04-07,21.39253
2022-04-08,24.62159
2022-04-09,25.52976
2022-04-10,26.43794
2022-04-11,26.23612
2022-04-12,27.54793
2022-04-13,22.19979
2022-04-14,25.32795
2022-04-15,26.94248
2022-04-16,29.26337
2022-04-17,28.75882
2022-04-18,35.11604
2022-04-19,27.54793
2022-04-20,29.96972
2022-04-21,28.55701
2022-04-22,23.71342
2022-04-23,26.94248
2022-04-24,32.89606
2022-04-25,30.8779
2022-04-26,32.49243
2022-04-27,29.46518
2022-04-28,27.44702
2022-04-29,28.25428
2022-04-30,27.85065
2022-05-01,27.85065
2022-05-02,28.25428
2022-05-03,28.25428
2022-05-04,23.61251
2022-05-05,28.15338
2022-05-06,26.63975
2022-05-07,29.76791
2022-05-08,28.4561
2022-05-09,34.6115
2022-05-10,31.78607
2022-05-11,27.74974
2022-05-12,21.59434
2022-05-13,23.00706
2022-05-14,24.52068
2022-05-15,28.75882
2022-05-16,27.64883
2022-05-17,28.15338
2022-05-18,27.44702
2022-05-19,25.83249
2022-05-20,29.06155
2022-05-21,28.96064
2022-05-22,31.28153
2022-05-23,30.07063
2022-05-24,36.02421
2022-05-25,27.04339
2022-05-26,29.667
2022-05-27,26.43794
2022-05-28,30.07063
2022-05-29,42.68415
2022-05-30,35.62058
2022-05-31,24.52068
2022-06-01,30.37336
2022-06-02,25.42885
2022-06-03,27.74974
2022-06-04,28.05247
2022-06-05,30.27245
2022-06-06,36.22603
2022-06-07,33.50151
2022-06-08,26.74066
2022-06-09,29.86881
2022-06-10,28.75882
2022-06-11,23.30978
2022-06-12,29.76791
2022-06-13,29.86881
2022-06-14,27.74974
2022-06-15,30.27245
2022-06-16,27.14429
2022-06-17,27.14429
2022-06-18,25.73158
2022-06-19,31.38244
2022-06-20,28.35519
2022-06-21,31.07971
2022-06-22,26.63975
2022-06-23,27.2452
2022-06-24,23.91523
2022-06-25,25.52976
2022-06-26,32.59334
2022-06-27,28.4561
2022-06-28,26.43794
2022-06-29,26.23612
2022-06-30,28.05247
2022-07-01,23.20887
2022-07-02,22.60343
2022-07-03,28.96064
2022-07-04,34.10696
2022-07-05,29.46518
2022-07-06,28.35519
2022-07-07,35.11604
2022-07-08,29.16246
2022-07-09,23.91523
2022-07-10,32.89606
2022-07-11,33.80423
2022-07-12,31.98789
2022-07-13,31.48335
2022-07-14,29.96972
2022-07-15,29.06155
2022-07-16,24.62159
2022-07-17,31.68516
2022-07-18,29.06155
2022-07-19,26.13521
2022-07-20,29.06155
2022-07-21,24.92431
2022-07-22,19.67709
2022-07-23,22.50252
2022-07-24,32.29061
2022-07-25,28.55701
2022-07-26,26.43794
2022-07-27,26.23612
2022-07-28,27.2452
2022-07-29,26.94248
2022-07-30,25.02522
2022-07-31,27.44702
2022-08-01,35.11604
2022-08-02,33.29969
2022-08-03,28.55701
2022-08-04,30.9788
2022-08-05,40.26236
2022-08-06,24.62159
2022-08-07,34.30877
2022-08-08,37.1342
2022-08-09,48.53683
2022-08-10,33.29969
2022-08-11,34.91422
2022-08-12,33.80423
2022-08-13,30.27245
2022-08-14,30.37336
2022-08-15,30.37336
2022-08-16,34.91422
2022-08-17,30.77699
2022-08-18,30.67608
2022-08-19,27.54793
2022-08-20,28.25428
2022-08-21,33.70332
2022-08-22,33.19878
2022-08-23,33.09788
2022-08-24,29.06155
2022-08-25,26.23612
2022-08-26,30.17154
2022-08-27,25.32795
2022-08-28,26.94248
2022-08-29,27.95156
2022-08-30,30.37336
2022-08-31,24.7225
2022-09-01,23.5116
2022-09-02,28.05247
2022-09-03,24.7225
2022-09-04,27.34611
2022-09-05,26.84157
2022-09-06,28.4561
2022-09-07,26.33703
2022-09-08,24.41977
2022-09-09,23.00706
2022-09-10,29.26337
2022-09-11,30.9788
2022-09-12,38.24419
2022-09-13,34.00605
2022-09-14,27.74974
2022-09-15,30.77699
2022-09-16,32.79515
2022-09-17,27.14429
2022-09-18,33.29969
2022-09-19,33.29969
2022-09-20,29.06155
2022-09-21,29.86881
2022-09-22,29.26337
2022-09-23,25.73158
2022-09-24,30.37336
2022-09-25,35.62058
2022-09-26,30.17154
2022-09-27,30.9788
2022-09-28,33.19878
2022-09-29,30.27245
2022-09-30,20.9889
2022-10-01,23.5116
2022-10-02,28.55701
2022-10-03,29.06155
2022-10-04,25.73158
2022-10-05,25.22704
2022-10-06,26.53884
2022-10-07,22.19979
2022-10-08,25.9334
2022-10-09,28.85973
2022-10-10,32.79515
2022-10-11,29.76791
2022-10-12,28.25428
2022-10-13,27.2452
2022-10-14,27.34611
2022-10-15,25.22704
2022-10-16,30.67608
2022-10-17,25.63067
2022-10-18,24.41977
2022-10-19,31.38244
2022-10-20,32.29061
2022-10-21,23.61251
2022-10-22,24.11705
2022-10-23,29.76791
2022-10-24,31.28153
2022-10-25,27.54793
2022-10-26,29.46518
2022-10-27,29.26337
2022-10-28,25.12613
2022-10-29,24.82341
2022-10-30,23.41069
2022-10-31,27.85065
2022-11-01,23.20887
2022-11-02,28.05247
2022-11-03,25.63067
2022-11-04,29.46518
2022-11-05,26.23612
2022-11-06,32.29061
2022-11-07,30.37336
2022-11-08,29.06155
2022-11-09,28.75882
2022-11-10,38.84964
2022-11-11,35.31786
2022-11-12,30.27245
2022-11-13,35.51967
2022-11-14,38.14328
2022-11-15,39.05146
2022-11-16,33.90514
2022-11-17,28.96064
2022-11-18,27.95156
2022-11-19,26.23612
2022-11-20,35.51967
2022-11-21,27.54793
2022-11-22,29.46518
2022-11-23,22.70433
2022-11-24,27.44702
2022-11-25,25.12613
2022-11-26,25.22704
2022-11-27,32.49243
2022-11-28,24.92431
2022-11-29,23.20887
2022-11-30,21.59434
2022-12-01,23.5116
2022-12-02,21.99798
2022-12-03,18.36528
2022-12-04,23.81432
2022-12-05,22.60343
2022-12-06,22.40161
2022-12-07,26.13521
2022-12-08,24.21796
2022-12-09,24.31886
2022-12-10,23.5116
2022-12-11,28.15338
2022-12-12,27.64883
2022-12-13,28.55701
2022-12-14,24.92431
2022-12-15,29.06155
2022-12-16,25.32795
2022-12-17,27.85065
2022-12-18,31.78607
2022-12-19,25.02522
2022-12-20,26.53884
2022-12-21,30.8779
2022-12-22,25.73158
2022-12-23,35.31786
2022-12-24,24.7225
2022-12-25,27.14429
2022-12-26,27.44702
2022-12-27,30.37336
2022-12-28,28.85973
2022-12-29,29.76791
2022-12-30,27.85065
2022-12-31,19.27346
2023-01-01,23.00706
2023-01-02,29.56609
2023-01-03,28.65792
2023-01-04,32.1897
2023-01-05,27.2452
2023-01-06,29.06155
2023-01-07,23.41069
2023-01-08,29.36427
2023-01-09,33.4006
2023-01-10,29.667
2023-01-11,32.49243
2023-01-12,29.16246
2023-01-13,25.73158
2023-01-14,26.63975
2023-01-15,28.05247
2023-01-16,28.05247
2023-01-17,27.14429
2023-01-18,31.58425
2023-01-19,27.04339
2023-01-20,23.71342
2023-01-21,22.19979
2023-01-22,29.26337
2023-01-23,30.37336
2023-01-24,29.76791
2023-01-25,34.10696
2023-01-26,36.32694
2023-01-27,32.79515
2023-01-28,29.56609
2023-01-29,34.40968
2023-01-30,33.90514
2023-01-31,33.90514
2023-02-01,32.59334
2023-02-02,26.0343
2023-02-03,26.13521
2023-02-04,29.46518
2023-02-05,32.89606
2023-02-06,33.50151
2023-02-07,32.89606
2023-02-08,32.49243
2023-02-09,26.43794
2023-02-10,25.32795
2023-02-11,23.10797
2023-02-12,28.65792
2023-02-13,32.49243
2023-02-14,30.07063
2023-02-15,29.36427
2023-02-16,26.33703
2023-02-17,25.22704
2023-02-18,26.13521
2023-02-19,26.63975
2023-02-20,27.95156
2023-02-21,25.32795
2023-02-22,28.96064
2023-02-23,23.81432
2023-02-24,20.68617
2023-02-25,27.2452
2023-02-26,30.9788
2023-02-27,30.17154
2023-02-28,36.52875
2023-03-01,32.49243
2023-03-02,27.34611
2023-03-03,23.00706
2023-03-04,25.9334
2023-03-05,24.7225
2023-03-06,26.94248
2023-03-07,25.73158
2023-03-08,19.97981
2023-03-09,21.89707
2023-03-10,22.3007
2023-03-11,17.65893
2023-03-12,24.62159
2023-03-13,23.61251
2023-03-14,24.62159
2023-03-15,23.00706
2023-03-16,23.20887
2023-03-17,20.78708
2023-03-18,22.40161
2023-03-19,20.38345
2023-03-20,29.06155
2023-03-21,22.19979
2023-03-22,25.42885
2023-03-23,23.20887
2023-03-24,22.40161
2023-03-25,21.19071
2023-03-26,27.04339
2023-03-27,24.92431
2023-03-28,22.80524
2023-03-29,20.08072
2023-03-30,20.48435
2023-03-31,20.28254
2023-04-01,22.19979
2023-04-02,18.5671
2023-04-03,21.89707
2023-04-04,21.89707
2023-04-05,21.49344
2023-04-06,20.38345
2023-04-07,18.06256
2023-04-08,17.55802
2023-04-09,42.38143
2023-04-10,31.38244
2023-04-11,22.40161
2023-04-12,21.0898
2023-04-13,21.59434
2023-04-14,19.97981
2023-04-15,19.67709
2023-04-16,24.92431
2023-04-17,28.25428
2023-04-18,26.84157
2023-04-19,23.30978
2023-04-20,20.9889
2023-04-21,18.26437
2023-04-22,19.17255
2023-04-23,18.5671
2023-04-24,22.09889
2023-04-25,20.68617
2023-04-26,21.29162
2023-04-27,17.15438
2023-04-28,16.04439
2023-04-29,18.66801
2023-04-30,21.99798
2023-05-01,23.00706
2023-05-02,20.78708
2023-05-03,23.41069
2023-05-04,20.28254
2023-05-05,19.67709
2023-05-06,22.3007
2023-05-07,24.21796
2023-05-08,23.20887
2023-05-09,26.33703
2023-05-10,21.29162
2023-05-11,22.60343
2023-05-12,18.76892
2023-05-13,18.86982
2023-05-14,21.69525
2023-05-15,22.80524
2023-05-16,19.778
2023-05-17,21.99798
2023-05-18,19.67709
2023-05-19,18.5671
2023-05-20,21.0898
2023-05-21,20.38345
2023-05-22,36.73057
2023-05-23,19.778
2023-05-24,22.3007
2023-05-25,18.86982
2023-05-26,20.88799
2023-05-27,23.61251
2023-05-28,25.12613
2023-05-29,23.91523
