date,신소재
2021-04-25,10.75514
2021-04-26,17.48283
2021-04-27,17.34553
2021-04-28,17.1167
2021-04-29,25.40045
2021-04-30,27.04805
2021-05-01,6.86498
2021-05-02,17.89473
2021-05-03,48.97025
2021-05-04,32.40274
2021-05-05,18.9016
2021-05-06,65.30892
2021-05-07,41.32723
2021-05-08,18.99313
2021-05-09,37.8032
2021-05-10,82.79176
2021-05-11,77.57437
2021-05-12,82.10526
2021-05-13,63.93592
2021-05-14,53.22654
2021-05-15,19.5881
2021-05-16,58.26086
2021-05-17,76.52173
2021-05-18,56.52173
2021-05-19,36.65903
2021-05-20,60.59496
2021-05-21,39.49656
2021-05-22,23.20366
2021-05-23,48.92448
2021-05-24,58.85583
2021-05-25,70.43478
2021-05-26,56.7048
2021-05-27,58.94736
2021-05-28,45.99542
2021-05-29,18.94736
2021-05-30,39.40503
2021-05-31,62.05949
2021-06-01,47.82608
2021-06-02,32.26544
2021-06-03,28.74141
2021-06-04,35.01144
2021-06-05,17.29977
2021-06-06,38.53546
2021-06-07,50.66361
2021-06-08,45.30892
2021-06-09,42.51716
2021-06-10,41.87643
2021-06-11,33.18077
2021-06-12,15.78947
2021-06-13,29.93135
2021-06-14,42.19679
2021-06-15,37.75743
2021-06-16,38.3524
2021-06-17,40.45766
2021-06-18,30.34324
2021-06-19,10.43478
2021-06-20,17.254
2021-06-21,23.93592
2021-06-22,21.00686
2021-06-23,23.02059
2021-06-24,18.0778
2021-06-25,15.78947
2021-06-26,5.90389
2021-06-27,8.97025
2021-06-28,11.67048
2021-06-29,12.08237
2021-06-30,10.89244
2021-07-01,10.61784
2021-07-02,9.61098
2021-07-03,6.40732
2021-07-04,10.25171
2021-07-05,29.06178
2021-07-06,40.86956
2021-07-07,54.59954
2021-07-08,58.85583
2021-07-09,44.53089
2021-07-10,16.88787
2021-07-11,35.42334
2021-07-12,67.78032
2021-07-13,58.30663
2021-07-14,49.19908
2021-07-15,45.12585
2021-07-16,26.72768
2021-07-17,6.08695
2021-07-18,10.57208
2021-07-19,16.38443
2021-07-20,13.82151
2021-07-21,8.46681
2021-07-22,8.78718
2021-07-23,6.08695
2021-07-24,3.98169
2021-07-25,6.86498
2021-07-26,7.73455
2021-07-27,8.83295
2021-07-28,9.56521
2021-07-29,6.04118
2021-07-30,7.68878
2021-07-31,7.13958
2021-08-01,4.71395
2021-08-02,6.40732
2021-08-03,7.87185
2021-08-04,6.27002
2021-08-05,7.00228
2021-08-06,6.72768
2021-08-07,4.34782
2021-08-08,5.26315
2021-08-09,8.14645
2021-08-10,8.64988
2021-08-11,8.69565
2021-08-12,10.34324
2021-08-13,9.74828
2021-08-14,6.49885
2021-08-15,8.46681
2021-08-16,12.31121
2021-08-17,20.27459
2021-08-18,22.97482
2021-08-19,28.28375
2021-08-20,21.18993
2021-08-21,8.42105
2021-08-22,11.89931
2021-08-23,35.01144
2021-08-24,34.9199
2021-08-25,31.25858
2021-08-26,33.31807
2021-08-27,32.40274
2021-08-28,7.36842
2021-08-29,9.83981
2021-08-30,36.5675
2021-08-31,16.8421
2021-09-01,25.81235
2021-09-02,28.19221
2021-09-03,22.51716
2021-09-04,9.79405
2021-09-05,17.20823
2021-09-06,35.14874
2021-09-07,35.56064
2021-09-08,31.16704
2021-09-09,34.69107
2021-09-10,29.51945
2021-09-11,13.08924
2021-09-12,21.28146
2021-09-13,37.84897
2021-09-14,30.89244
2021-09-15,30.20594
2021-09-16,25.72082
2021-09-17,23.38672
2021-09-18,4.16475
2021-09-19,4.34782
2021-09-20,4.16475
2021-09-21,5.35469
2021-09-22,9.38215
2021-09-23,24.25629
2021-09-24,21.00686
2021-09-25,8.69565
2021-09-26,11.80778
2021-09-27,23.43249
2021-09-28,33.86727
2021-09-29,24.75972
2021-09-30,22.37986
2021-10-01,17.34553
2021-10-02,5.12585
2021-10-03,6.68192
2021-10-04,11.07551
2021-10-05,17.1167
2021-10-06,19.63386
2021-10-07,15.0572
2021-10-08,12.08237
2021-10-09,6.31578
2021-10-10,5.94965
2021-10-11,11.48741
2021-10-12,23.84439
2021-10-13,26.77345
2021-10-14,27.82608
2021-10-15,13.63844
2021-10-16,10.93821
2021-10-17,15.0572
2021-10-18,28.83295
2021-10-19,34.32494
2021-10-20,36.93363
2021-10-21,31.25858
2021-10-22,25.03432
2021-10-23,11.12128
2021-10-24,29.24485
2021-10-25,44.16475
2021-10-26,52.81464
2021-10-27,40.59496
2021-10-28,46.49885
2021-10-29,33.63844
2021-10-30,11.12128
2021-10-31,22.37986
2021-11-01,43.43249
2021-11-02,38.85583
2021-11-03,31.21281
2021-11-04,37.16247
2021-11-05,28.32951
2021-11-06,8.28375
2021-11-07,18.627
2021-11-08,39.0389
2021-11-09,34.55377
2021-11-10,17.1167
2021-11-11,25.30892
2021-11-12,18.99313
2021-11-13,9.56521
2021-11-14,15.0572
2021-11-15,32.31121
2021-11-16,29.29061
2021-11-17,19.67963
2021-11-18,18.94736
2021-11-19,24.80549
2021-11-20,14.7826
2021-11-21,34.46224
2021-11-22,40.0
2021-11-23,36.2929
2021-11-24,24.94279
2021-11-25,40.91533
2021-11-26,29.10755
2021-11-27,8.87871
2021-11-28,14.00457
2021-11-29,27.09382
2021-11-30,24.94279
2021-12-01,23.79862
2021-12-02,25.35469
2021-12-03,18.26086
2021-12-04,5.99542
2021-12-05,7.78032
2021-12-06,13.13501
2021-12-07,13.86727
2021-12-08,17.02517
2021-12-09,14.87414
2021-12-10,10.66361
2021-12-11,4.57665
2021-12-12,7.91762
2021-12-13,16.10983
2021-12-14,12.40274
2021-12-15,14.87414
2021-12-16,16.20137
2021-12-17,15.83524
2021-12-18,6.86498
2021-12-19,13.27231
2021-12-20,29.01601
2021-12-21,26.22425
2021-12-22,26.77345
2021-12-23,24.98855
2021-12-24,21.83066
2021-12-25,6.17848
2021-12-26,16.38443
2021-12-27,24.25629
2021-12-28,23.52402
2021-12-29,18.3524
2021-12-30,18.4897
2021-12-31,13.45537
2022-01-01,4.39359
2022-01-02,6.81922
2022-01-03,13.22654
2022-01-04,10.02288
2022-01-05,7.96338
2022-01-06,7.50572
2022-01-07,5.40045
2022-01-08,3.06636
2022-01-09,4.43935
2022-01-10,5.12585
2022-01-11,5.30892
2022-01-12,4.80549
2022-01-13,4.85125
2022-01-14,4.11899
2022-01-15,3.47826
2022-01-16,3.29519
2022-01-17,5.49199
2022-01-18,5.17162
2022-01-19,5.53775
2022-01-20,5.21739
2022-01-21,5.53775
2022-01-22,3.38672
2022-01-23,2.88329
2022-01-24,5.62929
2022-01-25,5.94965
2022-01-26,5.72082
2022-01-27,5.94965
2022-01-28,3.75286
2022-01-29,2.24256
2022-01-30,2.97482
2022-01-31,1.96796
2022-02-01,2.56292
2022-02-02,2.74599
2022-02-03,3.75286
2022-02-04,4.43935
2022-02-05,2.92906
2022-02-06,3.29519
2022-02-07,5.58352
2022-02-08,5.49199
2022-02-09,7.18535
2022-02-10,5.03432
2022-02-11,4.16475
2022-02-12,3.06636
2022-02-13,3.24942
2022-02-14,4.66819
2022-02-15,4.89702
2022-02-16,5.58352
2022-02-17,4.66819
2022-02-18,4.21052
2022-02-19,2.79176
2022-02-20,3.11212
2022-02-21,5.12585
2022-02-22,4.25629
2022-02-23,4.07322
2022-02-24,3.93592
2022-02-25,3.79862
2022-02-26,3.52402
2022-02-27,2.92906
2022-02-28,3.75286
2022-03-01,3.20366
2022-03-02,6.72768
2022-03-03,11.71624
2022-03-04,10.93821
2022-03-05,4.80549
2022-03-06,6.36155
2022-03-07,13.72997
2022-03-08,15.28604
2022-03-09,7.50572
2022-03-10,22.51716
2022-03-11,20.13729
2022-03-12,10.66361
2022-03-13,16.33867
2022-03-14,26.72768
2022-03-15,25.12585
2022-03-16,21.23569
2022-03-17,27.78032
2022-03-18,23.29519
2022-03-19,9.56521
2022-03-20,12.21967
2022-03-21,23.20366
2022-03-22,23.02059
2022-03-23,20.59496
2022-03-24,11.99084
2022-03-25,24.34782
2022-03-26,10.93821
2022-03-27,19.81693
2022-03-28,24.80549
2022-03-29,26.13272
2022-03-30,26.08695
2022-03-31,22.42562
2022-04-01,23.56979
2022-04-02,10.98398
2022-04-03,16.93363
2022-04-04,30.61784
2022-04-05,29.01601
2022-04-06,30.34324
2022-04-07,29.74828
2022-04-08,34.46224
2022-04-09,11.35011
2022-04-10,17.254
2022-04-11,32.81464
2022-04-12,33.77574
2022-04-13,34.05034
2022-04-14,41.32723
2022-04-15,33.40961
2022-04-16,7.00228
2022-04-17,11.39588
2022-04-18,30.43478
2022-04-19,26.49885
2022-04-20,22.83752
2022-04-21,24.80549
2022-04-22,14.82837
2022-04-23,5.85812
2022-04-24,9.06178
2022-04-25,11.67048
2022-04-26,10.48054
2022-04-27,11.02974
2022-04-28,13.72997
2022-04-29,17.254
2022-04-30,7.87185
2022-05-01,17.6659
2022-05-02,67.96338
2022-05-03,63.52402
2022-05-04,45.40045
2022-05-05,11.07551
2022-05-06,16.2929
2022-05-07,22.28832
2022-05-08,40.13729
2022-05-09,80.64073
2022-05-10,100.0
2022-05-11,89.97711
2022-05-12,77.3913
2022-05-13,47.27688
2022-05-14,26.22425
2022-05-15,43.56979
2022-05-16,85.67505
2022-05-17,67.00228
2022-05-18,72.99771
2022-05-19,83.61556
2022-05-20,45.85812
2022-05-21,19.40503
2022-05-22,43.98169
2022-05-23,72.81464
2022-05-24,77.6659
2022-05-25,60.32036
2022-05-26,58.71853
2022-05-27,46.59038
2022-05-28,13.54691
2022-05-29,36.33867
2022-05-30,51.25858
2022-05-31,46.45308
2022-06-01,27.36842
2022-06-02,60.13729
2022-06-03,46.91075
2022-06-04,10.02288
2022-06-05,14.7826
2022-06-06,31.35011
2022-06-07,50.93821
2022-06-08,47.27688
2022-06-09,22.01372
2022-06-10,37.3913
2022-06-11,12.99771
2022-06-12,33.27231
2022-06-13,54.87414
2022-06-14,44.85125
2022-06-15,48.14645
2022-06-16,48.14645
2022-06-17,31.80778
2022-06-18,8.83295
2022-06-19,16.7048
2022-06-20,30.66361
2022-06-21,23.52402
2022-06-22,24.34782
2022-06-23,23.29519
2022-06-24,18.99313
2022-06-25,6.27002
2022-06-26,13.45537
2022-06-27,18.3524
2022-06-28,14.18764
2022-06-29,11.16704
2022-06-30,11.80778
2022-07-01,8.19221
2022-07-02,5.03432
2022-07-03,7.00228
2022-07-04,22.70022
2022-07-05,27.55148
2022-07-06,34.9199
2022-07-07,52.03661
2022-07-08,45.90389
2022-07-09,11.44164
2022-07-10,28.10068
2022-07-11,63.43249
2022-07-12,58.30663
2022-07-13,54.6453
2022-07-14,54.27917
2022-07-15,37.62013
2022-07-16,10.61784
2022-07-17,28.55835
2022-07-18,56.5675
2022-07-19,39.49656
2022-07-20,23.47826
2022-07-21,10.84668
2022-07-22,7.96338
2022-07-23,3.61556
2022-07-24,5.03432
2022-07-25,6.91075
2022-07-26,6.17848
2022-07-27,5.44622
2022-07-28,6.68192
2022-07-29,4.53089
2022-07-30,3.79862
2022-07-31,6.63615
2022-08-01,6.63615
2022-08-02,7.18535
2022-08-03,6.45308
2022-08-04,7.45995
2022-08-05,5.90389
2022-08-06,2.70022
2022-08-07,4.85125
2022-08-08,5.94965
2022-08-09,8.10068
2022-08-10,8.42105
2022-08-11,7.50572
2022-08-12,8.10068
2022-08-13,4.21052
2022-08-14,4.75972
2022-08-15,8.37528
2022-08-16,16.33867
2022-08-17,18.12356
2022-08-18,19.67963
2022-08-19,19.63386
2022-08-20,7.87185
2022-08-21,10.25171
2022-08-22,28.60411
2022-08-23,31.53318
2022-08-24,32.86041
2022-08-25,34.6453
2022-08-26,28.87871
2022-08-27,6.54462
2022-08-28,9.61098
2022-08-29,40.54919
2022-08-30,27.59725
2022-08-31,13.27231
2022-09-01,30.20594
2022-09-02,23.89016
2022-09-03,5.99542
2022-09-04,11.71624
2022-09-05,31.71624
2022-09-06,23.61556
2022-09-07,26.17848
2022-09-08,19.08466
2022-09-09,4.43935
2022-09-10,4.30205
2022-09-11,7.36842
2022-09-12,12.26544
2022-09-13,29.33638
2022-09-14,28.19221
2022-09-15,30.48054
2022-09-16,28.23798
2022-09-17,12.49427
2022-09-18,19.26773
2022-09-19,40.41189
2022-09-20,36.33867
2022-09-21,32.63157
2022-09-22,32.49427
2022-09-23,19.7254
2022-09-24,5.40045
2022-09-25,10.25171
2022-09-26,22.19679
2022-09-27,15.14874
2022-09-28,19.40503
2022-09-29,19.26773
2022-09-30,10.43478
2022-10-01,4.39359
2022-10-02,4.53089
2022-10-03,17.71167
2022-10-04,14.18764
2022-10-05,11.48741
2022-10-06,13.82151
2022-10-07,8.87871
2022-10-08,4.39359
2022-10-09,5.40045
2022-10-10,9.33638
2022-10-11,20.09153
2022-10-12,21.60183
2022-10-13,25.58352
2022-10-14,20.41189
2022-10-15,5.99542
2022-10-16,10.93821
2022-10-17,26.54462
2022-10-18,27.32265
2022-10-19,22.05949
2022-10-20,21.55606
2022-10-21,17.3913
2022-10-22,7.50572
2022-10-23,12.90617
2022-10-24,29.24485
2022-10-25,30.11441
2022-10-26,30.93821
2022-10-27,33.68421
2022-10-28,28.83295
2022-10-29,10.70938
2022-10-30,24.98855
2022-10-31,39.3135
2022-11-01,35.65217
2022-11-02,31.30434
2022-11-03,38.26086
2022-11-04,29.01601
2022-11-05,8.23798
2022-11-06,12.08237
2022-11-07,27.87185
2022-11-08,29.79405
2022-11-09,30.06864
2022-11-10,28.60411
2022-11-11,21.51029
2022-11-12,5.35469
2022-11-13,8.37528
2022-11-14,24.89702
2022-11-15,24.57665
2022-11-16,20.13729
2022-11-17,10.29748
2022-11-18,22.28832
2022-11-19,9.97711
2022-11-20,17.62013
2022-11-21,37.1167
2022-11-22,30.70938
2022-11-23,15.83524
2022-11-24,30.25171
2022-11-25,27.36842
2022-11-26,9.70251
2022-11-27,15.6064
2022-11-28,21.37299
2022-11-29,22.79176
2022-11-30,22.15102
2022-12-01,21.00686
2022-12-02,17.3913
2022-12-03,4.34782
2022-12-04,6.31578
2022-12-05,16.52173
2022-12-06,12.67734
2022-12-07,14.55377
2022-12-08,13.50114
2022-12-09,13.86727
2022-12-10,3.43249
2022-12-11,6.54462
2022-12-12,11.89931
2022-12-13,13.18077
2022-12-14,13.95881
2022-12-15,17.16247
2022-12-16,15.42334
2022-12-17,6.49885
2022-12-18,12.49427
2022-12-19,22.70022
2022-12-20,24.66819
2022-12-21,26.49885
2022-12-22,22.70022
2022-12-23,22.51716
2022-12-24,5.94965
2022-12-25,9.10755
2022-12-26,23.34096
2022-12-27,20.36613
2022-12-28,17.75743
2022-12-29,12.54004
2022-12-30,9.10755
2022-12-31,4.53089
2023-01-01,5.26315
2023-01-02,10.48054
2023-01-03,8.37528
2023-01-04,6.17848
2023-01-05,4.66819
2023-01-06,5.03432
2023-01-07,2.97482
2023-01-08,5.03432
2023-01-09,5.40045
2023-01-10,6.59038
2023-01-11,4.71395
2023-01-12,5.08009
2023-01-13,5.12585
2023-01-14,3.66132
2023-01-15,3.43249
2023-01-16,5.03432
2023-01-17,5.67505
2023-01-18,5.17162
2023-01-19,5.08009
2023-01-20,4.34782
2023-01-21,1.64759
2023-01-22,2.42562
2023-01-23,2.19679
2023-01-24,2.33409
2023-01-25,4.71395
2023-01-26,4.16475
2023-01-27,4.98855
2023-01-28,2.60869
2023-01-29,2.83752
2023-01-30,4.25629
2023-01-31,5.53775
2023-02-01,5.26315
2023-02-02,4.62242
2023-02-03,3.84439
2023-02-04,3.34096
2023-02-05,2.33409
2023-02-06,5.44622
2023-02-07,6.72768
2023-02-08,4.80549
2023-02-09,6.04118
2023-02-10,5.08009
2023-02-11,3.70709
2023-02-12,3.75286
2023-02-13,4.89702
2023-02-14,5.81235
2023-02-15,4.94279
2023-02-16,5.94965
2023-02-17,5.44622
2023-02-18,3.89016
2023-02-19,3.29519
2023-02-20,4.66819
2023-02-21,5.85812
2023-02-22,5.26315
2023-02-23,4.30205
2023-02-24,3.89016
2023-02-25,2.42562
2023-02-26,2.19679
2023-02-27,5.72082
2023-02-28,4.75972
2023-03-01,4.39359
2023-03-02,9.38215
2023-03-03,10.84668
2023-03-04,5.94965
2023-03-05,7.00228
2023-03-06,18.81006
2023-03-07,20.91533
2023-03-08,21.51029
2023-03-09,23.29519
2023-03-10,21.69336
2023-03-11,9.10755
2023-03-12,14.41647
2023-03-13,25.03432
2023-03-14,24.21052
2023-03-15,24.94279
2023-03-16,29.47368
2023-03-17,25.35469
2023-03-18,9.01601
2023-03-19,12.99771
2023-03-20,30.38901
2023-03-21,29.79405
2023-03-22,24.75972
2023-03-23,9.88558
2023-03-24,26.63615
2023-03-25,11.02974
2023-03-26,19.0389
2023-03-27,30.38901
2023-03-28,31.07551
2023-03-29,32.99771
2023-03-30,29.15331
2023-03-31,27.82608
2023-04-01,10.89244
2023-04-02,18.99313
2023-04-03,42.24256
2023-04-04,38.627
2023-04-05,42.79176
2023-04-06,39.5881
2023-04-07,39.7254
2023-04-08,13.36384
2023-04-09,22.97482
2023-04-10,42.92906
2023-04-11,36.75057
2023-04-12,37.254
2023-04-13,39.4508
2023-04-14,35.0572
2023-04-15,13.27231
2023-04-16,16.7048
2023-04-17,29.56521
2023-04-18,32.58581
2023-04-19,27.50572
2023-04-20,25.12585
2023-04-21,17.6659
2023-04-22,6.04118
2023-04-23,6.17848
2023-04-24,19.63386
2023-04-25,14.9199
2023-04-26,11.67048
2023-04-27,15.24027
2023-04-28,24.39359
2023-04-29,6.91075
2023-04-30,8.83295
2023-05-01,50.48054
2023-05-02,69.56521
2023-05-03,56.52173
2023-05-04,39.90846
2023-05-05,15.51487
2023-05-06,14.27917
2023-05-07,33.36384
2023-05-08,78.94736
2023-05-09,81.55606
2023-05-10,71.71624
2023-05-11,59.4508
2023-05-12,44.89702
2023-05-13,17.84897
2023-05-14,44.85125
2023-05-15,85.08009
2023-05-16,82.79176
2023-05-17,70.06864
2023-05-18,56.65903
2023-05-19,40.50343
2023-05-20,16.24713
2023-05-21,40.50343
2023-05-22,67.41418
2023-05-23,73.54691
2023-05-24,61.14416
2023-05-25,63.29519
2023-05-26,55.65217
2023-05-27,15.0572
2023-05-28,26.13272
2023-05-29,43.15789
