date,강원랜드주가
2021-07-07,44.01297
2021-07-08,46.44109
2021-07-09,45.62587
2021-07-10,6.10098
2021-07-11,5.18057
2021-07-12,42.16339
2021-07-13,41.97931
2021-07-14,40.55925
2021-07-15,38.66584
2021-07-16,34.58976
2021-07-17,4.46178
2021-07-18,3.87447
2021-07-19,35.8345
2021-07-20,36.15883
2021-07-21,38.67461
2021-07-22,45.55575
2021-07-23,40.0859
2021-07-24,4.54067
2021-07-25,4.20757
2021-07-26,34.84396
2021-07-27,35.51016
2021-07-28,34.23913
2021-07-29,34.21283
2021-07-30,31.75841
2021-07-31,4.8387
2021-08-01,3.88323
2021-08-02,33.34502
2021-08-03,33.71318
2021-08-04,44.65287
2021-08-05,42.7244
2021-08-06,42.06697
2021-08-07,6.06591
2021-08-08,5.48737
2021-08-09,39.62131
2021-08-10,36.78997
2021-08-11,57.51227
2021-08-12,44.71423
2021-08-13,40.17356
2021-08-14,5.88183
2021-08-15,5.53997
2021-08-16,8.74824
2021-08-17,39.92812
2021-08-18,37.06171
2021-08-19,39.12166
2021-08-20,36.63218
2021-08-21,4.5582
2021-08-22,4.13744
2021-08-23,39.38464
2021-08-24,42.73316
2021-08-25,42.0845
2021-08-26,40.27875
2021-08-27,36.98281
2021-08-28,6.02208
2021-08-29,4.40918
2021-08-30,40.85729
2021-08-31,41.35694
2021-09-01,42.34747
2021-09-02,54.68969
2021-09-03,49.70196
2021-09-04,6.90743
2021-09-05,5.44354
2021-09-06,42.46143
2021-09-07,41.37447
2021-09-08,40.12973
2021-09-09,38.07854
2021-09-10,38.38534
2021-09-11,5.09291
2021-09-12,4.23387
2021-09-13,35.22966
2021-09-14,38.34151
2021-09-15,41.1115
2021-09-16,36.93022
2021-09-17,36.33415
2021-09-18,5.85553
2021-09-19,4.96143
2021-09-20,3.48001
2021-09-21,3.892
2021-09-22,4.59326
2021-09-23,40.73457
2021-09-24,34.37938
2021-09-25,5.46107
2021-09-26,5.07538
2021-09-27,35.36115
2021-09-28,34.96669
2021-09-29,42.91725
2021-09-30,39.26192
2021-10-01,34.77384
2021-10-02,5.81171
2021-10-03,4.15497
2021-10-04,9.58976
2021-10-05,59.60729
2021-10-06,53.62026
2021-10-07,46.32713
2021-10-08,41.40077
2021-10-09,5.95196
2021-10-10,4.71598
2021-10-11,8.196
2021-10-12,43.96037
2021-10-13,45.47685
2021-10-14,45.21388
2021-10-15,48.65007
2021-10-16,7.92426
2021-10-17,6.02208
2021-10-18,42.46143
2021-10-19,40.55925
2021-10-20,36.86009
2021-10-21,35.86956
2021-10-22,30.838
2021-10-23,4.5319
2021-10-24,3.97966
2021-10-25,40.56802
2021-10-26,38.46423
2021-10-27,33.8096
2021-10-28,33.81837
2021-10-29,34.53716
2021-10-30,4.82994
2021-10-31,4.47054
2021-11-01,34.01998
2021-11-02,35.58029
2021-11-03,35.15077
2021-11-04,33.97615
2021-11-05,29.34782
2021-11-06,5.61886
2021-11-07,4.70722
2021-11-08,35.70301
2021-11-09,31.44284
2021-11-10,28.70792
2021-11-11,28.2784
2021-11-12,30.00525
2021-11-13,4.03225
2021-11-14,3.48001
2021-11-15,31.70582
2021-11-16,28.37482
2021-11-17,28.90953
2021-11-18,28.95336
2021-11-19,30.21563
2021-11-20,4.48807
2021-11-21,3.47124
2021-11-22,32.42461
2021-11-23,30.34712
2021-11-24,29.62833
2021-11-25,29.08485
2021-11-26,32.223
2021-11-27,5.92566
2021-11-28,4.75981
2021-11-29,35.1157
2021-11-30,36.07117
2021-12-01,37.61395
2021-12-02,36.24649
2021-12-03,36.97405
2021-12-04,5.48737
2021-12-05,5.03155
2021-12-06,34.8615
2021-12-07,34.4495
2021-12-08,32.59116
2021-12-09,33.55539
2021-12-10,29.30399
2021-12-11,4.66339
2021-12-12,4.11115
2021-12-13,31.93373
2021-12-14,28.72545
2021-12-15,26.49018
2021-12-16,27.46318
2021-12-17,25.66619
2021-12-18,3.82187
2021-12-19,3.2258
2021-12-20,27.98036
2021-12-21,27.66479
2021-12-22,27.2791
2021-12-23,29.04978
2021-12-24,27.10378
2021-12-25,4.07608
2021-12-26,3.93583
2021-12-27,26.66549
2021-12-28,27.52454
2021-12-29,29.60203
2021-12-30,24.22861
2021-12-31,7.8366
2022-01-01,3.12938
2022-01-02,2.81381
2022-01-03,26.77068
2022-01-04,25.20161
2022-01-05,24.84221
2022-01-06,25.23667
2022-01-07,26.26227
2022-01-08,3.892
2022-01-09,3.33976
2022-01-10,25.10518
2022-01-11,25.87657
2022-01-12,25.78015
2022-01-13,31.91619
2022-01-14,28.01542
2022-01-15,4.26893
2022-01-16,3.57643
2022-01-17,27.54207
2022-01-18,26.49018
2022-01-19,25.50841
2022-01-20,26.67426
2022-01-21,25.51718
2022-01-22,3.83941
2022-01-23,3.40112
2022-01-24,26.38499
2022-01-25,27.62973
2022-01-26,25.10518
2022-01-27,26.12201
2022-01-28,27.16514
2022-01-29,4.42671
2022-01-30,3.43618
2022-01-31,2.55084
2022-02-01,2.76122
2022-02-02,2.71739
2022-02-03,28.83941
2022-02-04,33.38008
2022-02-05,8.75701
2022-02-06,7.10904
2022-02-07,43.50455
2022-02-08,40.74333
2022-02-09,36.29908
2022-02-10,36.32538
2022-02-11,47.25631
2022-02-12,7.77524
2022-02-13,5.80294
2022-02-14,35.63288
2022-02-15,33.1434
2022-02-16,35.55399
2022-02-17,37.94705
2022-02-18,34.85273
2022-02-19,4.8387
2022-02-20,4.28646
2022-02-21,44.14446
2022-02-22,35.67671
2022-02-23,35.58906
2022-02-24,33.01192
2022-02-25,32.56486
2022-02-26,4.43548
2022-02-27,4.24263
2022-02-28,32.03015
2022-03-01,5.8906
2022-03-02,33.34502
2022-03-03,33.39761
2022-03-04,29.13744
2022-03-05,4.85624
2022-03-06,4.82994
2022-03-07,29.9176
2022-03-08,28.2258
2022-03-09,4.48807
2022-03-10,34.17776
2022-03-11,45.3103
2022-03-12,7.32819
2022-03-13,6.39901
2022-03-14,39.12166
2022-03-15,33.31872
2022-03-16,41.47966
2022-03-17,40.97124
2022-03-18,33.51157
2022-03-19,4.84747
2022-03-20,4.92636
2022-03-21,33.24859
2022-03-22,31.09221
2022-03-23,30.75035
2022-03-24,27.56837
2022-03-25,25.83274
2022-03-26,4.40918
2022-03-27,3.73422
2022-03-28,28.39235
2022-03-29,27.44565
2022-03-30,29.80364
2022-03-31,28.31346
2022-04-01,30.11921
2022-04-02,6.49544
2022-04-03,5.1981
2022-04-04,30.15427
2022-04-05,29.54067
2022-04-06,28.23457
2022-04-07,24.89481
2022-04-08,26.13955
2022-04-09,3.5326
2022-04-10,3.90077
2022-04-11,27.34922
2022-04-12,23.29067
2022-04-13,24.17601
2022-04-14,24.13218
2022-04-15,25.98176
2022-04-16,4.28646
2022-04-17,4.14621
2022-04-18,28.5589
2022-04-19,27.33169
2022-04-20,26.19214
2022-04-21,26.13955
2022-04-22,23.36956
2022-04-23,4.00596
2022-04-24,3.01542
2022-04-25,22.99263
2022-04-26,24.21107
2022-04-27,23.42215
2022-04-28,23.55364
2022-04-29,23.57117
2022-04-30,3.2784
2022-05-01,2.8927
2022-05-02,20.43302
2022-05-03,20.9765
2022-05-04,18.79382
2022-05-05,4.10238
2022-05-06,19.41619
2022-05-07,2.75245
2022-05-08,2.27033
2022-05-09,20.17882
2022-05-10,20.92391
2022-05-11,19.6704
2022-05-12,24.34256
2022-05-13,31.98632
2022-05-14,5.18057
2022-05-15,4.16374
2022-05-16,27.41058
2022-05-17,24.50911
2022-05-18,21.6164
2022-05-19,20.52945
2022-05-20,22.56311
2022-05-21,3.31346
2022-05-22,2.79628
2022-05-23,24.43899
2022-05-24,22.44039
2022-05-25,23.01016
2022-05-26,22.89621
2022-05-27,25.39446
2022-05-28,3.9446
2022-05-29,4.06732
2022-05-30,27.56837
2022-05-31,29.01472
2022-06-01,5.68899
2022-06-02,23.42215
2022-06-03,25.51718
2022-06-04,3.18197
2022-06-05,3.04172
2022-06-06,3.72545
2022-06-07,20.73983
2022-06-08,22.58941
2022-06-09,22.80855
2022-06-10,23.76402
2022-06-11,3.48877
2022-06-12,2.8927
2022-06-13,23.93934
2022-06-14,23.56241
2022-06-15,21.83555
2022-06-16,21.95827
2022-06-17,20.94144
2022-06-18,3.06802
2022-06-19,2.24403
2022-06-20,20.68723
2022-06-21,19.31977
2022-06-22,19.96844
2022-06-23,22.13359
2022-06-24,21.59887
2022-06-25,2.919
2022-06-26,2.09502
2022-06-27,20.74859
2022-06-28,19.48632
2022-06-29,18.58345
2022-06-30,17.7507
2022-07-01,19.21458
2022-07-02,2.71739
2022-07-03,2.43688
2022-07-04,24.18478
2022-07-05,20.43302
2022-07-06,20.19635
2022-07-07,19.98597
2022-07-08,19.45126
2022-07-09,2.41935
2022-07-10,1.88464
2022-07-11,23.08029
2022-07-12,21.32713
2022-07-13,20.63464
2022-07-14,19.60904
2022-07-15,18.90778
2022-07-16,2.67356
2022-07-17,1.75315
2022-07-18,22.3089
2022-07-19,19.0305
2022-07-20,19.42496
2022-07-21,19.6967
2022-07-22,17.90848
2022-07-23,2.13884
2022-07-24,1.70056
2022-07-25,18.06626
2022-07-26,18.0049
2022-07-27,15.81346
2022-07-28,17.43513
2022-07-29,17.25105
2022-07-30,2.37552
2022-07-31,1.5866
2022-08-01,16.74263
2022-08-02,15.65568
2022-08-03,16.3657
2022-08-04,17.94354
2022-08-05,19.67917
2022-08-06,2.28786
2022-08-07,1.66549
2022-08-08,16.18162
2022-08-09,14.62131
2022-08-10,14.24438
2022-08-11,17.77699
2022-08-12,18.51332
2022-08-13,2.68232
2022-08-14,2.07748
2022-08-15,2.27033
2022-08-16,19.12692
2022-08-17,17.28611
2022-08-18,18.90778
2022-08-19,17.85589
2022-08-20,2.34046
2022-08-21,1.74438
2022-08-22,17.47896
2022-08-23,18.45196
2022-08-24,17.51402
2022-08-25,18.15392
2022-08-26,16.80399
2022-08-27,2.20897
2022-08-28,1.66549
2022-08-29,15.90112
2022-08-30,17.61044
2022-08-31,16.7514
2022-09-01,15.99754
2022-09-02,14.86676
2022-09-03,1.85834
2022-09-04,1.52524
2022-09-05,14.83169
2022-09-06,14.50736
2022-09-07,13.82363
2022-09-08,13.34151
2022-09-09,1.5603
2022-09-10,1.11325
2022-09-11,1.32363
2022-09-12,1.17461
2022-09-13,17.49649
2022-09-14,15.43653
2022-09-15,13.66584
2022-09-16,14.32328
2022-09-17,1.82328
2022-09-18,1.85834
2022-09-19,13.84116
2022-09-20,15.0596
2022-09-21,15.78716
2022-09-22,15.22615
2022-09-23,14.98071
2022-09-24,2.02489
2022-09-25,1.77068
2022-09-26,16.0326
2022-09-27,16.29558
2022-09-28,16.56732
2022-09-29,19.20582
2022-09-30,18.19775
2022-10-01,2.65603
2022-10-02,1.91093
2022-10-03,2.5859
2022-10-04,16.42706
2022-10-05,15.33134
2022-10-06,16.4446
2022-10-07,14.83169
2022-10-08,1.81451
2022-10-09,1.6392
2022-10-10,1.72685
2022-10-11,13.92005
2022-10-12,14.28821
2022-10-13,13.51683
2022-10-14,13.54312
2022-10-15,2.16514
2022-10-16,1.47265
2022-10-17,14.40217
2022-10-18,14.62131
2022-10-19,14.0866
2022-10-20,12.36851
2022-10-21,12.93828
2022-10-22,1.52524
2022-10-23,1.36746
2022-10-24,14.78786
2022-10-25,13.07854
2022-10-26,14.41093
2022-10-27,14.83169
2022-10-28,14.92812
2022-10-29,1.71809
2022-10-30,1.2535
2022-10-31,14.95441
2022-11-01,14.63884
2022-11-02,15.53295
2022-11-03,13.59572
2022-11-04,12.53506
2022-11-05,1.946
2022-11-06,1.5603
2022-11-07,15.52419
2022-11-08,15.32258
2022-11-09,15.52419
2022-11-10,16.25175
2022-11-11,19.01297
2022-11-12,2.40182
2022-11-13,2.2528
2022-11-14,14.70897
2022-11-15,13.69214
2022-11-16,14.64761
2022-11-17,14.32328
2022-11-18,13.20126
2022-11-19,1.84957
2022-11-20,3.85694
2022-11-21,13.98141
2022-11-22,13.70967
2022-11-23,12.60518
2022-11-24,13.20126
2022-11-25,10.88709
2022-11-26,1.24474
2022-11-27,1.57784
2022-11-28,10.51016
2022-11-29,14.7528
2022-11-30,14.27945
2022-12-01,14.90182
2022-12-02,11.76367
2022-12-03,2.05995
2022-12-04,1.73562
2022-12-05,14.94565
2022-12-06,12.67531
2022-12-07,13.4467
2022-12-08,12.07047
2022-12-09,11.61465
2022-12-10,1.91093
2022-12-11,1.48141
2022-12-12,11.02734
2022-12-13,12.68408
2022-12-14,11.21143
2022-12-15,10.69424
2022-12-16,10.45757
2022-12-17,1.52524
2022-12-18,1.03436
2022-12-19,10.51893
2022-12-20,10.62412
2022-12-21,9.8089
2022-12-22,11.5007
2022-12-23,10.26472
2022-12-24,1.59537
2022-12-25,1.35869
2022-12-26,11.12377
2022-12-27,12.04417
2022-12-28,13.1399
2022-12-29,11.57959
2022-12-30,5.49614
2022-12-31,2.08625
2023-01-01,1.68302
2023-01-02,12.43863
2023-01-03,12.93828
2023-01-04,12.40357
2023-01-05,13.10483
2023-01-06,13.34151
2023-01-07,2.49824
2023-01-08,1.82328
2023-01-09,14.83169
2023-01-10,13.88499
2023-01-11,14.33204
2023-01-12,14.34081
2023-01-13,14.22685
2023-01-14,2.06872
2023-01-15,2.26157
2023-01-16,14.85799
2023-01-17,11.48316
2023-01-18,11.93022
2023-01-19,11.95652
2023-01-20,10.99228
2023-01-21,1.81451
2023-01-22,1.32363
2023-01-23,1.51647
2023-01-24,2.36676
2023-01-25,14.59502
2023-01-26,13.34151
2023-01-27,14.04277
2023-01-28,2.13884
2023-01-29,2.10378
2023-01-30,14.22685
2023-01-31,13.73597
2023-02-01,14.46353
2023-02-02,16.86535
2023-02-03,17.71563
2023-02-04,2.74368
2023-02-05,2.48948
2023-02-06,14.91058
2023-02-07,14.61255
2023-02-08,15.89235
2023-02-09,16.61991
2023-02-10,34.94915
2023-02-11,6.13604
2023-02-12,5.41725
2023-02-13,25.33309
2023-02-14,23.07152
2023-02-15,21.49368
2023-02-16,22.58941
2023-02-17,20.91514
2023-02-18,3.90953
2023-02-19,3.34852
2023-02-20,22.41409
2023-02-21,21.47615
2023-02-22,21.72159
2023-02-23,21.0028
2023-02-24,19.51262
2023-02-25,4.17251
2023-02-26,2.85764
2023-02-27,20.93267
2023-02-28,21.07293
2023-03-01,4.72475
2023-03-02,30.03155
2023-03-03,24.62307
2023-03-04,4.66339
2023-03-05,3.90077
2023-03-06,24.77208
2023-03-07,28.82187
2023-03-08,27.00736
2023-03-09,24.40392
2023-03-10,21.18688
2023-03-11,4.74228
2023-03-12,3.41865
2023-03-13,23.76402
2023-03-14,22.37026
2023-03-15,22.44039
2023-03-16,21.78295
2023-03-17,27.83134
2023-03-18,4.01472
2023-03-19,3.81311
2023-03-20,25.95546
2023-03-21,31.91619
2023-03-22,28.54137
2023-03-23,27.47194
2023-03-24,25.06136
2023-03-25,3.74298
2023-03-26,3.24333
2023-03-27,24.57924
2023-03-28,24.16725
2023-03-29,28.13814
2023-03-30,25.00876
2023-03-31,26.48141
2023-04-01,5.8643
2023-04-02,4.59326
2023-04-03,29.68092
2023-04-04,26.38499
2023-04-05,26.91093
2023-04-06,24.73702
2023-04-07,25.0
2023-04-08,3.78681
2023-04-09,2.8927
2023-04-10,24.06206
2023-04-11,25.85904
2023-04-12,26.09572
2023-04-13,24.10589
2023-04-14,23.96563
2023-04-15,3.08555
2023-04-16,2.72615
2023-04-17,21.67776
2023-04-18,23.85168
2023-04-19,22.12482
2023-04-20,19.53015
2023-04-21,21.16935
2023-04-22,3.33099
2023-04-23,2.51577
2023-04-24,20.46809
2023-04-25,21.18688
2023-04-26,20.3629
2023-04-27,18.90778
2023-04-28,18.73246
2023-04-29,2.9453
2023-04-30,2.11255
2023-05-01,4.61956
2023-05-02,21.11676
2023-05-03,18.338
2023-05-04,16.70757
2023-05-05,3.14691
2023-05-06,2.56837
2023-05-07,2.16514
2023-05-08,17.68057
2023-05-09,16.49719
2023-05-10,20.24018
2023-05-11,21.16935
2023-05-12,18.10133
2023-05-13,2.81381
2023-05-14,2.5596
2023-05-15,17.59291
2023-05-16,15.88359
2023-05-17,15.83099
2023-05-18,14.92812
2023-05-19,15.67321
2023-05-20,2.5859
2023-05-21,2.16514
2023-05-22,18.16269
2023-05-23,19.02173
2023-05-24,16.00631
2023-05-25,15.90112
2023-05-26,15.13849
2023-05-27,2.27033
2023-05-28,2.13008
2023-05-29,3.12061
