date,소상공인대출
2022-05-06,2.44587
2022-05-07,1.03715
2022-05-08,1.10864
2022-05-09,3.67435
2022-05-10,3.37629
2022-05-11,3.57365
2022-05-12,3.92004
2022-05-13,3.26553
2022-05-14,1.33118
2022-05-15,1.25465
2022-05-16,3.88178
2022-05-17,3.57365
2022-05-18,3.23733
2022-05-19,2.69761
2022-05-20,2.16896
2022-05-21,1.01198
2022-05-22,1.09253
2022-05-23,3.4357
2022-05-24,3.25344
2022-05-25,3.16282
2022-05-26,3.22324
2022-05-27,2.29785
2022-05-28,0.94351
2022-05-29,1.42684
2022-05-30,5.80908
2022-05-31,4.83335
2022-06-01,2.07028
2022-06-02,3.75994
2022-06-03,2.88591
2022-06-04,1.17208
2022-06-05,1.12476
2022-06-06,1.58795
2022-06-07,3.45383
2022-06-08,3.23834
2022-06-09,2.94935
2022-06-10,2.45997
2022-06-11,1.08649
2022-06-12,1.22243
2022-06-13,3.4206
2022-06-14,3.1457
2022-06-15,3.23532
2022-06-16,3.21719
2022-06-17,2.60497
2022-06-18,1.00896
2022-06-19,1.1308
2022-06-20,3.58272
2022-06-21,3.47497
2022-06-22,3.60386
2022-06-23,3.27258
2022-06-24,2.60195
2022-06-25,1.29594
2022-06-26,1.28385
2022-06-27,3.4357
2022-06-28,4.12546
2022-06-29,3.70556
2022-06-30,3.8556
2022-07-01,5.47678
2022-07-02,1.81351
2022-07-03,1.78028
2022-07-04,4.73265
2022-07-05,4.23522
2022-07-06,3.8123
2022-07-07,3.52431
2022-07-08,3.01782
2022-07-09,1.46813
2022-07-10,1.65139
2022-07-11,5.24619
2022-07-12,5.17067
2022-07-13,5.16866
2022-07-14,5.82519
2022-07-15,7.10905
2022-07-16,2.81744
2022-07-17,3.24539
2022-07-18,11.12778
2022-07-19,8.64062
2022-07-20,9.11187
2022-07-21,6.92478
2022-07-22,5.53217
2022-07-23,2.42473
2022-07-24,4.80112
2022-07-25,23.54143
2022-07-26,15.61272
2022-07-27,10.80757
2022-07-28,9.29412
2022-07-29,7.28124
2022-07-30,3.05105
2022-07-31,2.80837
2022-08-01,9.72913
2022-08-02,8.02336
2022-08-03,7.60849
2022-08-04,7.11308
2022-08-05,5.90574
2022-08-06,2.62712
2022-08-07,2.9574
2022-08-08,11.78934
2022-08-09,9.6536
2022-08-10,9.09878
2022-08-11,7.94582
2022-08-12,6.54918
2022-08-13,2.80737
2022-08-14,2.41768
2022-08-15,3.58372
2022-08-16,8.59027
2022-08-17,7.58835
2022-08-18,6.82408
2022-08-19,6.05175
2022-08-20,2.47004
2022-08-21,2.44285
2022-08-22,7.45947
2022-08-23,7.08085
2022-08-24,6.49481
2022-08-25,7.66589
2022-08-26,6.54818
2022-08-27,2.53146
2022-08-28,3.3199
2022-08-29,7.72631
2022-08-30,6.35585
2022-08-31,6.10311
2022-09-01,5.85439
2022-09-02,5.04984
2022-09-03,2.40962
2022-09-04,2.40761
2022-09-05,5.59963
2022-09-06,4.98842
2022-09-07,4.79105
2022-09-08,3.35011
2022-09-09,1.38153
2022-09-10,1.28587
2022-09-11,1.5517
2022-09-12,2.45594
2022-09-13,6.64686
2022-09-14,6.25516
2022-09-15,6.38807
2022-09-16,4.97432
2022-09-17,2.15386
2022-09-18,2.09042
2022-09-19,6.32061
2022-09-20,5.6963
2022-09-21,5.26633
2022-09-22,4.95116
2022-09-23,4.28657
2022-09-24,1.85278
2022-09-25,2.86375
2022-09-26,7.4494
2022-09-27,7.7112
2022-09-28,7.2329
2022-09-29,6.83012
2022-09-30,6.46158
2022-10-01,2.7248
2022-10-02,2.52039
2022-10-03,3.94018
2022-10-04,8.96787
2022-10-05,7.20269
2022-10-06,6.05377
2022-10-07,4.69338
2022-10-08,1.93938
2022-10-09,1.89809
2022-10-10,2.77011
2022-10-11,6.84724
2022-10-12,6.3629
2022-10-13,6.07793
2022-10-14,4.59067
2022-10-15,2.13271
2022-10-16,2.29483
2022-10-17,5.9863
2022-10-18,5.52814
2022-10-19,5.18578
2022-10-20,4.93001
2022-10-21,4.24932
2022-10-22,1.88903
2022-10-23,2.10955
2022-10-24,5.72852
2022-10-25,5.53821
2022-10-26,5.10925
2022-10-27,4.62491
2022-10-28,3.85258
2022-10-29,1.69267
2022-10-30,1.55774
2022-10-31,4.77192
2022-11-01,4.83032
2022-11-02,4.35102
2022-11-03,4.36814
2022-11-04,3.59581
2022-11-05,1.76618
2022-11-06,2.1166
2022-11-07,5.44154
2022-11-08,5.07501
2022-11-09,4.79307
2022-11-10,4.87564
2022-11-11,4.05195
2022-11-12,1.85681
2022-11-13,2.01087
2022-11-14,5.59863
2022-11-15,4.84039
2022-11-16,4.83637
2022-11-17,4.35102
2022-11-18,3.61091
2022-11-19,1.68563
2022-11-20,1.77021
2022-11-21,4.92699
2022-11-22,4.80817
2022-11-23,4.83838
2022-11-24,4.09425
2022-11-25,3.79417
2022-11-26,1.75913
2022-11-27,1.86587
2022-11-28,4.66518
2022-11-29,4.35504
2022-11-30,4.11942
2022-12-01,4.50911
2022-12-02,3.56056
2022-12-03,1.42986
2022-12-04,1.6675
2022-12-05,4.74071
2022-12-06,4.20803
2022-12-07,4.44064
2022-12-08,3.96435
2022-12-09,3.50921
2022-12-10,1.6242
2022-12-11,1.81351
2022-12-12,4.72157
2022-12-13,4.46682
2022-12-14,4.04893
2022-12-15,3.76598
2022-12-16,3.41355
2022-12-17,1.63931
2022-12-18,2.02094
2022-12-19,4.89477
2022-12-20,4.80414
2022-12-21,4.37518
2022-12-22,4.349
2022-12-23,3.69449
2022-12-24,1.97462
2022-12-25,2.175
2022-12-26,5.60064
2022-12-27,5.14651
2022-12-28,4.88067
2022-12-29,4.83435
2022-12-30,3.83747
2022-12-31,1.93031
2023-01-01,2.67747
2023-01-02,9.7694
2023-01-03,8.53992
2023-01-04,7.8552
2023-01-05,7.3769
2023-01-06,5.38012
2023-01-07,2.53851
2023-01-08,2.55865
2023-01-09,6.80696
2023-01-10,6.8986
2023-01-11,6.90363
2023-01-12,6.71432
2023-01-13,5.98429
2023-01-14,2.75702
2023-01-15,2.78119
2023-01-16,10.15305
2023-01-17,10.09163
2023-01-18,8.54193
2023-01-19,7.13019
2023-01-20,4.43359
2023-01-21,1.68361
2023-01-22,1.2768
2023-01-23,1.78733
2023-01-24,2.29684
2023-01-25,6.49481
2023-01-26,5.80606
2023-01-27,4.74171
2023-01-28,2.16594
2023-01-29,2.23038
2023-01-30,6.29241
2023-01-31,7.13422
2023-02-01,7.07683
2023-02-02,6.82005
2023-02-03,4.8565
2023-02-04,2.26966
2023-02-05,2.1891
2023-02-06,5.71442
2023-02-07,5.08508
2023-02-08,4.7981
2023-02-09,4.40237
2023-02-10,3.81532
2023-02-11,1.90514
2023-02-12,1.9424
2023-02-13,5.39824
2023-02-14,4.65109
2023-02-15,5.14651
2023-02-16,4.65814
2023-02-17,3.914
2023-02-18,2.01288
2023-02-19,2.71775
2023-02-20,12.74695
2023-02-21,6.12123
2023-02-22,4.77394
2023-02-23,4.40539
2023-02-24,3.56358
2023-02-25,1.60507
2023-02-26,1.60809
2023-02-27,4.52824
2023-02-28,4.13956
2023-03-01,2.38445
2023-03-02,4.55039
2023-03-03,3.63004
2023-03-04,1.64938
2023-03-05,1.82358
2023-03-06,5.33783
2023-03-07,5.02265
2023-03-08,4.04994
2023-03-09,4.56147
2023-03-10,4.47689
2023-03-11,1.81149
2023-03-12,2.06726
2023-03-13,5.27439
2023-03-14,5.26533
2023-03-15,4.91189
2023-03-16,5.05588
2023-03-17,4.348
2023-03-18,2.02295
2023-03-19,2.99365
2023-03-20,13.27258
2023-03-21,6.12929
2023-03-22,4.58765
2023-03-23,3.99254
2023-03-24,3.16685
2023-03-25,1.41274
2023-03-26,1.57285
2023-03-27,4.29362
2023-03-28,3.85459
2023-03-29,3.58473
2023-03-30,3.29775
2023-03-31,2.82952
2023-04-01,1.38455
2023-04-02,1.66146
2023-04-03,5.07904
2023-04-04,3.95025
2023-04-05,3.66025
2023-04-06,3.42765
2023-04-07,2.95035
2023-04-08,1.22444
2023-04-09,1.33118
2023-04-10,3.84352
2023-04-11,3.5223
2023-04-12,3.2766
2023-04-13,3.00876
2023-04-14,2.61403
2023-04-15,1.22646
2023-04-16,2.01188
2023-04-17,4.66216
2023-04-18,3.51726
2023-04-19,3.31185
2023-04-20,3.35112
2023-04-21,2.74091
2023-04-22,1.22847
2023-04-23,1.28184
2023-04-24,3.6099
2023-04-25,3.24841
2023-04-26,3.12153
2023-04-27,2.83254
2023-04-28,2.56671
2023-04-29,1.15899
2023-04-30,1.20229
2023-05-01,2.10452
2023-05-02,3.68744
2023-05-03,3.04299
2023-05-04,2.54052
2023-05-05,1.20128
2023-05-06,1.00493
2023-05-07,1.26069
2023-05-08,3.38133
2023-05-09,3.2464
2023-05-10,3.14067
2023-05-11,3.00775
2023-05-12,2.60296
2023-05-13,1.1318
2023-05-14,1.31809
2023-05-15,3.54647
2023-05-16,3.25949
2023-05-17,2.95237
2023-05-18,2.71473
2023-05-19,2.39452
2023-05-20,1.25062
2023-05-21,1.29694
2023-05-22,3.3924
2023-05-23,3.15174
2023-05-24,3.00372
2023-05-25,2.96747
2023-05-26,2.41768
2023-05-27,1.12677
2023-05-28,1.04823
2023-05-29,1.65945
