date,세금계산기
2021-05-29,9.63718
2021-05-30,11.64965
2021-05-31,20.77664
2021-06-01,20.01133
2021-06-02,20.52154
2021-06-03,23.78117
2021-06-04,23.32766
2021-06-05,14.65419
2021-06-06,12.38662
2021-06-07,18.11224
2021-06-08,16.21315
2021-06-09,16.07142
2021-06-10,16.78004
2021-06-11,9.63718
2021-06-12,6.43424
2021-06-13,8.33333
2021-06-14,12.5
2021-06-15,11.90476
2021-06-16,12.92517
2021-06-17,9.97732
2021-06-18,10.23242
2021-06-19,7.34126
2021-06-20,6.88775
2021-06-21,14.03061
2021-06-22,13.20861
2021-06-23,13.23696
2021-06-24,12.81179
2021-06-25,15.1077
2021-06-26,8.98526
2021-06-27,7.45464
2021-06-28,12.7551
2021-06-29,13.80385
2021-06-30,17.68707
2021-07-01,14.48412
2021-07-02,12.01814
2021-07-03,7.39795
2021-07-04,7.73809
2021-07-05,18.05555
2021-07-06,14.93764
2021-07-07,13.88888
2021-07-08,14.54081
2021-07-09,17.09183
2021-07-10,8.67346
2021-07-11,7.79478
2021-07-12,14.99433
2021-07-13,13.71882
2021-07-14,12.67006
2021-07-15,15.4195
2021-07-16,11.70634
2021-07-17,5.5839
2021-07-18,4.70521
2021-07-19,10.43083
2021-07-20,10.68594
2021-07-21,11.62131
2021-07-22,8.90022
2021-07-23,11.87641
2021-07-24,5.86734
2021-07-25,5.49886
2021-07-26,10.79931
2021-07-27,11.81972
2021-07-28,12.41496
2021-07-29,11.62131
2021-07-30,13.80385
2021-07-31,8.30498
2021-08-01,8.44671
2021-08-02,14.45578
2021-08-03,12.44331
2021-08-04,11.56462
2021-08-05,16.26984
2021-08-06,12.47165
2021-08-07,7.39795
2021-08-08,7.02947
2021-08-09,14.68253
2021-08-10,19.47278
2021-08-11,13.74716
2021-08-12,9.38208
2021-08-13,12.10317
2021-08-14,6.85941
2021-08-15,7.1712
2021-08-16,8.1916
2021-08-17,13.40702
2021-08-18,10.65759
2021-08-19,11.33786
2021-08-20,12.98185
2021-08-21,6.57596
2021-08-22,5.2721
2021-08-23,10.57256
2021-08-24,12.52834
2021-08-25,15.24943
2021-08-26,13.66213
2021-08-27,13.0102
2021-08-28,8.81519
2021-08-29,8.78684
2021-08-30,15.95804
2021-08-31,18.73582
2021-09-01,16.97845
2021-09-02,15.27777
2021-09-03,14.93764
2021-09-04,9.72222
2021-09-05,9.94897
2021-09-06,18.73582
2021-09-07,16.58163
2021-09-08,15.44784
2021-09-09,14.8526
2021-09-10,20.97505
2021-09-11,9.41043
2021-09-12,8.78684
2021-09-13,15.33446
2021-09-14,13.35034
2021-09-15,15.50453
2021-09-16,14.42743
2021-09-17,15.07936
2021-09-18,7.34126
2021-09-19,6.83106
2021-09-20,6.23582
2021-09-21,5.78231
2021-09-22,7.08616
2021-09-23,13.49206
2021-09-24,15.30612
2021-09-25,8.16326
2021-09-26,7.76643
2021-09-27,16.07142
2021-09-28,13.80385
2021-09-29,16.55328
2021-09-30,17.03514
2021-10-01,13.20861
2021-10-02,7.22789
2021-10-03,7.53968
2021-10-04,8.78684
2021-10-05,18.8492
2021-10-06,14.62585
2021-10-07,14.8526
2021-10-08,16.15646
2021-10-09,8.95691
2021-10-10,9.80725
2021-10-11,9.49546
2021-10-12,16.97845
2021-10-13,13.63378
2021-10-14,10.54421
2021-10-15,15.73129
2021-10-16,8.78684
2021-10-17,7.25623
2021-10-18,14.93764
2021-10-19,13.86054
2021-10-20,13.60544
2021-10-21,13.97392
2021-10-22,13.94557
2021-10-23,8.27664
2021-10-24,8.53174
2021-10-25,15.98639
2021-10-26,14.99433
2021-10-27,14.76757
2021-10-28,14.00226
2021-10-29,16.12811
2021-10-30,10.17573
2021-10-31,10.11904
2021-11-01,16.63832
2021-11-02,16.01473
2021-11-03,14.56916
2021-11-04,14.22902
2021-11-05,16.38321
2021-11-06,9.09863
2021-11-07,8.92857
2021-11-08,15.75963
2021-11-09,16.1848
2021-11-10,20.37981
2021-11-11,15.4195
2021-11-12,13.29365
2021-11-13,8.56009
2021-11-14,10.26077
2021-11-15,18.16893
2021-11-16,16.07142
2021-11-17,14.05895
2021-11-18,14.28571
2021-11-19,14.79591
2021-11-20,8.95691
2021-11-21,8.84353
2021-11-22,15.05102
2021-11-23,14.82426
2021-11-24,11.36621
2021-11-25,12.55668
2021-11-26,12.27324
2021-11-27,8.16326
2021-11-28,8.24829
2021-11-29,16.09977
2021-11-30,20.49319
2021-12-01,16.83673
2021-12-02,15.95804
2021-12-03,15.53287
2021-12-04,9.43877
2021-12-05,9.8356
2021-12-06,16.89342
2021-12-07,16.24149
2021-12-08,14.71088
2021-12-09,14.96598
2021-12-10,19.84126
2021-12-11,8.98526
2021-12-12,8.92857
2021-12-13,15.1077
2021-12-14,15.4195
2021-12-15,16.83673
2021-12-16,14.3424
2021-12-17,13.60544
2021-12-18,7.6814
2021-12-19,8.04988
2021-12-20,17.14852
2021-12-21,17.12018
2021-12-22,16.04308
2021-12-23,15.61791
2021-12-24,16.86507
2021-12-25,8.5034
2021-12-26,7.76643
2021-12-27,13.86054
2021-12-28,16.49659
2021-12-29,16.72335
2021-12-30,16.07142
2021-12-31,15.19274
2022-01-01,10.14739
2022-01-02,9.43877
2022-01-03,19.98299
2022-01-04,19.86961
2022-01-05,20.86167
2022-01-06,20.12471
2022-01-07,17.48866
2022-01-08,10.77097
2022-01-09,11.19614
2022-01-10,28.37301
2022-01-11,16.92176
2022-01-12,17.12018
2022-01-13,17.06349
2022-01-14,18.16893
2022-01-15,13.49206
2022-01-16,11.39455
2022-01-17,21.65532
2022-01-18,21.14512
2022-01-19,19.78458
2022-01-20,19.72789
2022-01-21,20.6916
2022-01-22,11.76303
2022-01-23,9.2687
2022-01-24,21.11678
2022-01-25,28.40136
2022-01-26,19.50113
2022-01-27,22.16553
2022-01-28,23.44104
2022-01-29,11.22448
2022-01-30,9.80725
2022-01-31,7.59637
2022-02-01,7.05782
2022-02-02,8.36167
2022-02-03,16.63832
2022-02-04,18.62244
2022-02-05,11.33786
2022-02-06,10.20408
2022-02-07,20.15306
2022-02-08,19.13265
2022-02-09,18.5941
2022-02-10,26.33219
2022-02-11,16.69501
2022-02-12,10.45918
2022-02-13,9.49546
2022-02-14,15.70294
2022-02-15,18.02721
2022-02-16,16.21315
2022-02-17,15.90136
2022-02-18,15.02267
2022-02-19,10.17573
2022-02-20,11.39455
2022-02-21,19.04761
2022-02-22,18.25396
2022-02-23,16.69501
2022-02-24,18.14058
2022-02-25,19.30272
2022-02-26,10.71428
2022-02-27,10.00566
2022-02-28,19.38775
2022-03-01,10.51587
2022-03-02,15.6746
2022-03-03,15.64625
2022-03-04,15.6746
2022-03-05,10.40249
2022-03-06,9.29705
2022-03-07,15.9297
2022-03-08,16.01473
2022-03-09,8.78684
2022-03-10,23.15759
2022-03-11,15.87301
2022-03-12,9.75056
2022-03-13,7.96485
2022-03-14,13.80385
2022-03-15,16.7517
2022-03-16,14.71088
2022-03-17,11.84807
2022-03-18,13.32199
2022-03-19,7.82312
2022-03-20,9.41043
2022-03-21,15.19274
2022-03-22,14.42743
2022-03-23,13.88888
2022-03-24,17.09183
2022-03-25,19.1043
2022-03-26,9.43877
2022-03-27,8.87188
2022-03-28,16.29818
2022-03-29,15.19274
2022-03-30,15.90136
2022-03-31,20.83333
2022-04-01,16.89342
2022-04-02,8.5034
2022-04-03,8.87188
2022-04-04,15.90136
2022-04-05,19.41609
2022-04-06,15.24943
2022-04-07,15.78798
2022-04-08,17.63038
2022-04-09,9.21201
2022-04-10,9.80725
2022-04-11,17.74376
2022-04-12,17.34693
2022-04-13,14.00226
2022-04-14,13.49206
2022-04-15,15.81632
2022-04-16,8.92857
2022-04-17,8.27664
2022-04-18,15.39115
2022-04-19,15.07936
2022-04-20,15.22108
2022-04-21,15.6746
2022-04-22,14.37074
2022-04-23,6.97278
2022-04-24,5.98072
2022-04-25,17.7721
2022-04-26,15.87301
2022-04-27,14.11564
2022-04-28,14.90929
2022-04-29,18.02721
2022-04-30,12.01814
2022-05-01,10.3458
2022-05-02,17.37528
2022-05-03,15.73129
2022-05-04,16.07142
2022-05-05,9.21201
2022-05-06,14.88095
2022-05-07,9.86394
2022-05-08,8.87188
2022-05-09,16.63832
2022-05-10,24.40476
2022-05-11,16.26984
2022-05-12,15.9297
2022-05-13,16.46825
2022-05-14,9.58049
2022-05-15,7.73809
2022-05-16,17.48866
2022-05-17,16.09977
2022-05-18,14.03061
2022-05-19,15.90136
2022-05-20,14.71088
2022-05-21,9.43877
2022-05-22,9.07029
2022-05-23,15.33446
2022-05-24,17.0068
2022-05-25,18.82086
2022-05-26,16.60997
2022-05-27,14.68253
2022-05-28,8.39002
2022-05-29,9.92063
2022-05-30,20.01133
2022-05-31,21.17346
2022-06-01,13.06689
2022-06-02,19.1043
2022-06-03,17.17687
2022-06-04,11.84807
2022-06-05,11.4229
2022-06-06,10.6009
2022-06-07,17.80045
2022-06-08,17.23356
2022-06-09,16.69501
2022-06-10,22.61904
2022-06-11,11.53628
2022-06-12,10.82766
2022-06-13,17.63038
2022-06-14,17.40362
2022-06-15,18.31065
2022-06-16,15.6746
2022-06-17,14.37074
2022-06-18,9.0136
2022-06-19,9.24036
2022-06-20,16.80839
2022-06-21,15.78798
2022-06-22,16.07142
2022-06-23,14.48412
2022-06-24,17.99886
2022-06-25,9.07029
2022-06-26,9.07029
2022-06-27,15.90136
2022-06-28,16.12811
2022-06-29,15.50453
2022-06-30,18.76417
2022-07-01,14.96598
2022-07-02,8.64512
2022-07-03,9.0136
2022-07-04,17.23356
2022-07-05,19.78458
2022-07-06,18.05555
2022-07-07,16.63832
2022-07-08,19.30272
2022-07-09,8.64512
2022-07-10,10.23242
2022-07-11,20.57823
2022-07-12,16.4399
2022-07-13,15.98639
2022-07-14,13.66213
2022-07-15,18.11224
2022-07-16,8.73015
2022-07-17,8.53174
2022-07-18,16.60997
2022-07-19,17.60204
2022-07-20,16.46825
2022-07-21,16.07142
2022-07-22,16.24149
2022-07-23,9.75056
2022-07-24,9.09863
2022-07-25,21.14512
2022-07-26,16.26984
2022-07-27,14.96598
2022-07-28,14.39909
2022-07-29,17.31859
2022-07-30,10.82766
2022-07-31,10.03401
2022-08-01,17.74376
2022-08-02,16.07142
2022-08-03,14.93764
2022-08-04,14.99433
2022-08-05,19.07596
2022-08-06,9.0136
2022-08-07,8.73015
2022-08-08,15.30612
2022-08-09,15.19274
2022-08-10,22.19387
2022-08-11,16.07142
2022-08-12,16.78004
2022-08-13,9.09863
2022-08-14,8.1916
2022-08-15,10.31746
2022-08-16,16.04308
2022-08-17,14.17233
2022-08-18,14.28571
2022-08-19,15.98639
2022-08-20,10.17573
2022-08-21,8.78684
2022-08-22,17.03514
2022-08-23,15.87301
2022-08-24,15.6746
2022-08-25,20.80498
2022-08-26,16.04308
2022-08-27,10.62925
2022-08-28,8.1916
2022-08-29,17.37528
2022-08-30,17.17687
2022-08-31,22.5907
2022-09-01,20.40816
2022-09-02,16.49659
2022-09-03,10.26077
2022-09-04,8.98526
2022-09-05,21.08843
2022-09-06,17.63038
2022-09-07,18.90589
2022-09-08,21.7687
2022-09-09,9.18367
2022-09-10,8.58843
2022-09-11,6.54761
2022-09-12,7.85147
2022-09-13,15.61791
2022-09-14,17.0068
2022-09-15,19.04761
2022-09-16,15.19274
2022-09-17,9.72222
2022-09-18,9.21201
2022-09-19,17.03514
2022-09-20,17.80045
2022-09-21,17.94217
2022-09-22,17.40362
2022-09-23,18.0839
2022-09-24,9.72222
2022-09-25,9.58049
2022-09-26,18.31065
2022-09-27,17.17687
2022-09-28,15.16439
2022-09-29,16.12811
2022-09-30,26.72902
2022-10-01,19.86961
2022-10-02,15.24943
2022-10-03,20.29478
2022-10-04,35.68594
2022-10-05,42.57369
2022-10-06,34.55215
2022-10-07,35.94104
2022-10-08,19.07596
2022-10-09,16.12811
2022-10-10,22.39229
2022-10-11,36.53628
2022-10-12,32.00113
2022-10-13,28.62811
2022-10-14,31.6043
2022-10-15,20.40816
2022-10-16,19.30272
2022-10-17,35.54421
2022-10-18,33.07823
2022-10-19,30.24376
2022-10-20,32.25623
2022-10-21,28.51473
2022-10-22,18.76417
2022-10-23,17.99886
2022-10-24,32.19954
2022-10-25,41.35487
2022-10-26,32.28458
2022-10-27,30.55555
2022-10-28,29.13832
2022-10-29,18.339
2022-10-30,16.38321
2022-10-31,43.28231
2022-11-01,41.26984
2022-11-02,36.70634
2022-11-03,32.31292
2022-11-04,34.12698
2022-11-05,20.37981
2022-11-06,19.50113
2022-11-07,33.13492
2022-11-08,33.61678
2022-11-09,33.53174
2022-11-10,54.53514
2022-11-11,31.40589
2022-11-12,18.56575
2022-11-13,16.55328
2022-11-14,31.23582
2022-11-15,38.40702
2022-11-16,32.65306
2022-11-17,26.19047
2022-11-18,27.72108
2022-11-19,17.17687
2022-11-20,19.52947
2022-11-21,36.47959
2022-11-22,31.3492
2022-11-23,32.6814
2022-11-24,30.72562
2022-11-25,38.23696
2022-11-26,18.87755
2022-11-27,18.48072
2022-11-28,33.47505
2022-11-29,33.33333
2022-11-30,39.76757
2022-12-01,38.03854
2022-12-02,28.76984
2022-12-03,17.82879
2022-12-04,18.70748
2022-12-05,40.61791
2022-12-06,32.19954
2022-12-07,33.33333
2022-12-08,33.04988
2022-12-09,45.60657
2022-12-10,23.44104
2022-12-11,20.40816
2022-12-12,40.73129
2022-12-13,33.36167
2022-12-14,29.67687
2022-12-15,37.89682
2022-12-16,31.51927
2022-12-17,18.05555
2022-12-18,18.45238
2022-12-19,31.74603
2022-12-20,40.47619
2022-12-21,38.23696
2022-12-22,35.6009
2022-12-23,38.43537
2022-12-24,18.53741
2022-12-25,18.22562
2022-12-26,37.41496
2022-12-27,38.74716
2022-12-28,37.98185
2022-12-29,40.13605
2022-12-30,43.90589
2022-12-31,25.87868
2023-01-01,23.38435
2023-01-02,46.23015
2023-01-03,45.37981
2023-01-04,44.84126
2023-01-05,49.74489
2023-01-06,40.13605
2023-01-07,24.71655
2023-01-08,24.06462
2023-01-09,45.35147
2023-01-10,69.38775
2023-01-11,44.81292
2023-01-12,39.31405
2023-01-13,41.78004
2023-01-14,26.64399
2023-01-15,24.94331
2023-01-16,51.07709
2023-01-17,48.18594
2023-01-18,50.96371
2023-01-19,53.85487
2023-01-20,57.59637
2023-01-21,26.10544
2023-01-22,21.88208
2023-01-23,23.24263
2023-01-24,26.24716
2023-01-25,63.83219
2023-01-26,55.24376
2023-01-27,49.178
2023-01-28,26.16213
2023-01-29,27.29591
2023-01-30,56.94444
2023-01-31,66.35487
2023-02-01,65.81632
2023-02-02,56.29251
2023-02-03,52.52267
2023-02-04,30.55555
2023-02-05,32.02947
2023-02-06,54.59183
2023-02-07,49.29138
2023-02-08,43.36734
2023-02-09,48.97959
2023-02-10,75.99206
2023-02-11,32.39795
2023-02-12,25.19841
2023-02-13,45.63492
2023-02-14,45.91836
2023-02-15,54.45011
2023-02-16,42.82879
2023-02-17,40.1077
2023-02-18,27.69274
2023-02-19,24.60317
2023-02-20,49.94331
2023-02-21,50.0
2023-02-22,45.1814
2023-02-23,47.56235
2023-02-24,56.83106
2023-02-25,30.07369
2023-02-26,26.30385
2023-02-27,48.12925
2023-02-28,57.82312
2023-03-01,35.37414
2023-03-02,55.69727
2023-03-03,51.41723
2023-03-04,28.23129
2023-03-05,29.87528
2023-03-06,52.55102
2023-03-07,48.63945
2023-03-08,45.20975
2023-03-09,46.03174
2023-03-10,62.64172
2023-03-11,27.21088
2023-03-12,23.49773
2023-03-13,42.03514
2023-03-14,38.97392
2023-03-15,46.23015
2023-03-16,41.52494
2023-03-17,35.74263
2023-03-18,24.03628
2023-03-19,23.55442
2023-03-20,46.93877
2023-03-21,45.06802
2023-03-22,38.71882
2023-03-23,41.52494
2023-03-24,53.88321
2023-03-25,27.80612
2023-03-26,25.70861
2023-03-27,42.06349
2023-03-28,41.60997
2023-03-29,42.88548
2023-03-30,43.93424
2023-03-31,52.40929
2023-04-01,28.96825
2023-04-02,25.34013
2023-04-03,49.85827
2023-04-04,43.05555
2023-04-05,54.36507
2023-04-06,47.10884
2023-04-07,42.37528
2023-04-08,23.52607
2023-04-09,23.21428
2023-04-10,75.65192
2023-04-11,44.30272
2023-04-12,39.37074
2023-04-13,37.15986
2023-04-14,38.74716
2023-04-15,27.18253
2023-04-16,23.69614
2023-04-17,42.46031
2023-04-18,39.20068
2023-04-19,37.38662
2023-04-20,37.92517
2023-04-21,35.82766
2023-04-22,22.0238
2023-04-23,21.45691
2023-04-24,42.34693
2023-04-25,52.49433
2023-04-26,38.86054
2023-04-27,39.71088
2023-04-28,42.65873
2023-04-29,27.9195
2023-04-30,24.65986
2023-05-01,33.30498
2023-05-02,51.44557
2023-05-03,47.47732
2023-05-04,55.13038
2023-05-05,28.79818
2023-05-06,23.86621
2023-05-07,23.21428
2023-05-08,47.98752
2023-05-09,48.83786
2023-05-10,74.29138
2023-05-11,44.1043
2023-05-12,37.30158
2023-05-13,22.8458
2023-05-14,20.09637
2023-05-15,50.70861
2023-05-16,40.24943
2023-05-17,34.09863
2023-05-18,36.73469
2023-05-19,41.69501
2023-05-20,22.78911
2023-05-21,22.42063
2023-05-22,42.0068
2023-05-23,42.40362
2023-05-24,45.09637
2023-05-25,51.41723
2023-05-26,39.11564
2023-05-27,23.95124
2023-05-28,22.81746
2023-05-29,28.08956
