date,현대미술작가
2023-05-30,25.64102
2023-05-31,23.39743
2023-06-01,15.70512
2023-06-02,15.0641
2023-06-03,6.73076
2023-06-04,8.33333
2023-06-05,13.46153
2023-06-06,19.23076
2023-06-07,41.34615
2023-06-08,41.34615
2023-06-09,17.6282
2023-06-10,14.10256
2023-06-11,16.02564
2023-06-12,22.43589
2023-06-13,25.96153
2023-06-14,25.0
2023-06-15,23.71794
2023-06-16,17.94871
2023-06-17,5.76923
2023-06-18,12.5
2023-06-19,18.58974
2023-06-20,31.73076
2023-06-21,21.47435
2023-06-22,21.79487
2023-06-23,18.26923
2023-06-24,6.73076
2023-06-25,10.89743
2023-06-26,15.0641
2023-06-27,26.60256
2023-06-28,16.34615
2023-06-29,19.87179
2023-06-30,19.55128
2023-07-01,9.61538
2023-07-02,10.25641
2023-07-03,15.0641
2023-07-04,23.39743
2023-07-05,11.85897
2023-07-06,13.78205
2023-07-07,20.83333
2023-07-08,11.53846
2023-07-09,20.1923
2023-07-10,37.5
2023-07-11,21.15384
2023-07-12,18.91025
2023-07-13,16.34615
2023-07-14,15.0641
2023-07-15,10.89743
2023-07-16,7.6923
2023-07-17,13.46153
2023-07-18,14.74358
2023-07-19,9.93589
2023-07-20,7.6923
2023-07-21,11.53846
2023-07-22,10.25641
2023-07-23,6.73076
2023-07-24,5.1282
2023-07-25,7.05128
2023-07-26,8.97435
2023-07-27,6.73076
2023-07-28,8.01282
2023-07-29,5.76923
2023-07-30,8.65384
2023-07-31,4.48717
2023-08-01,7.6923
2023-08-02,6.41025
2023-08-03,6.08974
2023-08-04,7.6923
2023-08-05,10.25641
2023-08-06,7.05128
2023-08-07,6.73076
2023-08-08,10.57692
2023-08-09,6.41025
2023-08-10,9.93589
2023-08-11,4.48717
2023-08-12,3.20512
2023-08-13,7.37179
2023-08-14,6.08974
2023-08-15,3.84615
2023-08-16,14.42307
2023-08-17,15.0641
2023-08-18,12.17948
2023-08-19,5.1282
2023-08-20,8.01282
2023-08-21,25.0
2023-08-22,22.75641
2023-08-23,18.58974
2023-08-24,20.83333
2023-08-25,17.30769
2023-08-26,6.08974
2023-08-27,9.61538
2023-08-28,18.91025
2023-08-29,12.17948
2023-08-30,15.38461
2023-08-31,22.11538
2023-09-01,12.17948
2023-09-02,7.6923
2023-09-03,10.25641
2023-09-04,17.94871
2023-09-05,24.35897
2023-09-06,14.42307
2023-09-07,24.35897
2023-09-08,14.74358
2023-09-09,8.97435
2023-09-10,16.34615
2023-09-11,26.28205
2023-09-12,21.47435
2023-09-13,26.92307
2023-09-14,14.74358
2023-09-15,22.75641
2023-09-16,10.57692
2023-09-17,4.48717
2023-09-18,30.76923
2023-09-19,23.71794
2023-09-20,25.64102
2023-09-21,14.74358
2023-09-22,22.75641
2023-09-23,9.93589
2023-09-24,15.38461
2023-09-25,23.07692
2023-09-26,16.02564
2023-09-27,13.14102
2023-09-28,2.5641
2023-09-29,3.52564
2023-09-30,9.29487
2023-10-01,5.1282
2023-10-02,6.08974
2023-10-03,9.29487
2023-10-04,21.47435
2023-10-05,24.03846
2023-10-06,12.5
2023-10-07,5.76923
2023-10-08,4.80769
2023-10-09,7.37179
2023-10-10,18.26923
2023-10-11,17.6282
2023-10-12,14.10256
2023-10-13,13.78205
2023-10-14,9.29487
2023-10-15,10.57692
2023-10-16,24.67948
2023-10-17,18.91025
2023-10-18,17.6282
2023-10-19,17.94871
2023-10-20,12.17948
2023-10-21,8.97435
2023-10-22,12.17948
2023-10-23,30.76923
2023-10-24,20.1923
2023-10-25,19.23076
2023-10-26,20.1923
2023-10-27,20.83333
2023-10-28,13.14102
2023-10-29,9.61538
2023-10-30,20.83333
2023-10-31,15.70512
2023-11-01,18.26923
2023-11-02,17.94871
2023-11-03,24.35897
2023-11-04,9.93589
2023-11-05,10.25641
2023-11-06,28.20512
2023-11-07,26.60256
2023-11-08,32.37179
2023-11-09,27.5641
2023-11-10,19.55128
2023-11-11,8.65384
2023-11-12,10.25641
2023-11-13,24.67948
2023-11-14,27.5641
2023-11-15,17.94871
2023-11-16,19.55128
2023-11-17,26.92307
2023-11-18,12.82051
2023-11-19,8.65384
2023-11-20,19.87179
2023-11-21,21.47435
2023-11-22,27.5641
2023-11-23,31.73076
2023-11-24,25.32051
2023-11-25,9.93589
2023-11-26,12.17948
2023-11-27,18.26923
2023-11-28,31.08974
2023-11-29,25.64102
2023-11-30,19.87179
2023-12-01,19.23076
2023-12-02,10.57692
2023-12-03,12.82051
2023-12-04,13.14102
2023-12-05,26.92307
2023-12-06,15.38461
2023-12-07,16.02564
2023-12-08,13.78205
2023-12-09,6.41025
2023-12-10,8.97435
2023-12-11,23.07692
2023-12-12,18.58974
2023-12-13,9.61538
2023-12-14,16.34615
2023-12-15,12.17948
2023-12-16,9.61538
2023-12-17,8.01282
2023-12-18,10.57692
2023-12-19,9.93589
2023-12-20,14.10256
2023-12-21,7.6923
2023-12-22,9.61538
2023-12-23,7.6923
2023-12-24,3.20512
2023-12-25,8.65384
2023-12-26,10.57692
2023-12-27,16.34615
2023-12-28,9.61538
2023-12-29,10.25641
2023-12-30,6.73076
2023-12-31,7.6923
2024-01-01,5.76923
2024-01-02,8.33333
2024-01-03,10.57692
2024-01-04,9.61538
2024-01-05,3.84615
2024-01-06,6.73076
2024-01-07,5.76923
2024-01-08,9.61538
2024-01-09,8.01282
2024-01-10,10.89743
2024-01-11,9.29487
2024-01-12,10.89743
2024-01-13,12.17948
2024-01-14,13.46153
2024-01-15,8.65384
2024-01-16,7.37179
2024-01-17,9.93589
2024-01-18,4.16666
2024-01-19,8.01282
2024-01-20,5.76923
2024-01-21,10.25641
2024-01-22,12.17948
2024-01-23,9.61538
2024-01-24,13.78205
2024-01-25,7.6923
2024-01-26,8.01282
2024-01-27,11.53846
2024-01-28,9.29487
2024-01-29,2.88461
2024-01-30,14.74358
2024-01-31,4.80769
2024-02-01,8.33333
2024-02-02,7.37179
2024-02-03,7.05128
2024-02-04,8.33333
2024-02-05,7.37179
2024-02-06,8.65384
2024-02-07,7.6923
2024-02-08,5.1282
2024-02-09,5.44871
2024-02-10,6.41025
2024-02-11,6.08974
2024-02-12,5.44871
2024-02-13,11.53846
2024-02-14,7.6923
2024-02-15,8.01282
2024-02-16,6.73076
2024-02-17,7.05128
2024-02-18,7.05128
2024-02-19,5.76923
2024-02-20,9.61538
2024-02-21,9.29487
2024-02-22,6.08974
2024-02-23,6.41025
2024-02-24,5.1282
2024-02-25,5.76923
2024-02-26,7.05128
2024-02-27,7.05128
2024-02-28,7.05128
2024-02-29,6.08974
2024-03-01,6.41025
2024-03-02,6.73076
2024-03-03,6.73076
2024-03-04,8.65384
2024-03-05,16.66666
2024-03-06,38.46153
2024-03-07,24.67948
2024-03-08,19.23076
2024-03-09,11.21794
2024-03-10,9.93589
2024-03-11,41.02564
2024-03-12,41.34615
2024-03-13,28.20512
2024-03-14,22.43589
2024-03-15,32.37179
2024-03-16,10.57692
2024-03-17,12.5
2024-03-18,25.96153
2024-03-19,17.6282
2024-03-20,22.75641
