date,실비보험추천
2023-05-26,14.69933
2023-05-27,6.23608
2023-05-28,7.57238
2023-05-29,9.79955
2023-05-30,15.81291
2023-05-31,14.47661
2023-06-01,16.9265
2023-06-02,14.25389
2023-06-03,5.56792
2023-06-04,11.804
2023-06-05,18.93095
2023-06-06,8.01781
2023-06-07,14.25389
2023-06-08,16.48106
2023-06-09,11.13585
2023-06-10,9.1314
2023-06-11,12.24944
2023-06-12,20.71269
2023-06-13,17.37193
2023-06-14,22.04899
2023-06-15,19.82182
2023-06-16,17.14922
2023-06-17,7.7951
2023-06-18,6.23608
2023-06-19,21.38084
2023-06-20,17.37193
2023-06-21,18.04008
2023-06-22,18.2628
2023-06-23,18.48552
2023-06-24,10.24498
2023-06-25,7.12694
2023-06-26,17.59465
2023-06-27,20.93541
2023-06-28,17.14922
2023-06-29,20.71269
2023-06-30,15.81291
2023-07-01,7.34966
2023-07-02,10.4677
2023-07-03,20.48997
2023-07-04,15.36748
2023-07-05,15.36748
2023-07-06,16.25835
2023-07-07,12.02672
2023-07-08,7.57238
2023-07-09,9.1314
2023-07-10,16.03563
2023-07-11,15.14476
2023-07-12,12.91759
2023-07-13,17.37193
2023-07-14,14.69933
2023-07-15,6.68151
2023-07-16,8.24053
2023-07-17,17.59465
2023-07-18,15.14476
2023-07-19,15.14476
2023-07-20,11.804
2023-07-21,12.24944
2023-07-22,10.91314
2023-07-23,10.4677
2023-07-24,18.93095
2023-07-25,25.16703
2023-07-26,18.93095
2023-07-27,17.37193
2023-07-28,16.03563
2023-07-29,8.24053
2023-07-30,9.57683
2023-07-31,14.25389
2023-08-01,15.14476
2023-08-02,15.36748
2023-08-03,13.58574
2023-08-04,12.47216
2023-08-05,4.67706
2023-08-06,10.24498
2023-08-07,18.48552
2023-08-08,20.48997
2023-08-09,16.48106
2023-08-10,21.38084
2023-08-11,17.59465
2023-08-12,9.57683
2023-08-13,10.4677
2023-08-14,20.48997
2023-08-15,10.91314
2023-08-16,20.04454
2023-08-17,16.70378
2023-08-18,23.16258
2023-08-19,8.68596
2023-08-20,9.79955
2023-08-21,20.48997
2023-08-22,30.51224
2023-08-23,22.27171
2023-08-24,20.93541
2023-08-25,20.71269
2023-08-26,11.804
2023-08-27,9.1314
2023-08-28,23.83073
2023-08-29,20.93541
2023-08-30,20.04454
2023-08-31,20.71269
2023-09-01,16.48106
2023-09-02,10.4677
2023-09-03,11.58129
2023-09-04,24.05345
2023-09-05,31.40311
2023-09-06,26.28062
2023-09-07,21.82628
2023-09-08,17.81737
2023-09-09,9.57683
2023-09-10,8.46325
2023-09-11,21.82628
2023-09-12,22.27171
2023-09-13,20.26726
2023-09-14,16.48106
2023-09-15,15.36748
2023-09-16,10.69042
2023-09-17,11.804
2023-09-18,17.81737
2023-09-19,23.3853
2023-09-20,29.39866
2023-09-21,22.71714
2023-09-22,26.0579
2023-09-23,11.58129
2023-09-24,14.25389
2023-09-25,23.3853
2023-09-26,26.94877
2023-09-27,16.9265
2023-09-28,4.0089
2023-09-29,8.90868
2023-09-30,7.7951
2023-10-01,8.01781
2023-10-02,14.25389
2023-10-03,10.69042
2023-10-04,18.04008
2023-10-05,21.15812
2023-10-06,22.04899
2023-10-07,12.02672
2023-10-08,9.35412
2023-10-09,9.79955
2023-10-10,28.28507
2023-10-11,29.62138
2023-10-12,26.72605
2023-10-13,19.15367
2023-10-14,13.58574
2023-10-15,12.47216
2023-10-16,24.49888
2023-10-17,24.49888
2023-10-18,27.17149
2023-10-19,23.16258
2023-10-20,19.37639
2023-10-21,13.58574
2023-10-22,15.14476
2023-10-23,26.0579
2023-10-24,20.04454
2023-10-25,22.71714
2023-10-26,23.60801
2023-10-27,22.49443
2023-10-28,13.80846
2023-10-29,12.91759
2023-10-30,24.27616
2023-10-31,18.48552
2023-11-01,25.16703
2023-11-02,20.71269
2023-11-03,21.15812
2023-11-04,9.35412
2023-11-05,10.02227
2023-11-06,23.83073
2023-11-07,18.70824
2023-11-08,14.69933
2023-11-09,16.25835
2023-11-10,16.25835
2023-11-11,9.1314
2023-11-12,9.57683
2023-11-13,19.37639
2023-11-14,18.48552
2023-11-15,21.82628
2023-11-16,16.03563
2023-11-17,17.81737
2023-11-18,11.13585
2023-11-19,11.58129
2023-11-20,21.15812
2023-11-21,18.48552
2023-11-22,21.38084
2023-11-23,17.37193
2023-11-24,18.70824
2023-11-25,9.79955
2023-11-26,8.24053
2023-11-27,22.27171
2023-11-28,19.5991
2023-11-29,21.15812
2023-11-30,20.04454
2023-12-01,17.59465
2023-12-02,9.35412
2023-12-03,8.46325
2023-12-04,26.72605
2023-12-05,28.95322
2023-12-06,25.61247
2023-12-07,19.5991
2023-12-08,19.82182
2023-12-09,7.34966
2023-12-10,9.35412
2023-12-11,22.04899
2023-12-12,25.61247
2023-12-13,23.16258
2023-12-14,24.49888
2023-12-15,29.62138
2023-12-16,11.35857
2023-12-17,8.90868
2023-12-18,28.28507
2023-12-19,28.95322
2023-12-20,33.40757
2023-12-21,24.7216
2023-12-22,20.48997
2023-12-23,10.69042
2023-12-24,11.35857
2023-12-25,13.14031
2023-12-26,26.72605
2023-12-27,24.27616
2023-12-28,26.0579
2023-12-29,22.04899
2023-12-30,14.25389
2023-12-31,10.24498
2024-01-01,10.4677
2024-01-02,20.71269
2024-01-03,26.28062
2024-01-04,25.38975
2024-01-05,17.37193
2024-01-06,11.13585
2024-01-07,12.69487
2024-01-08,20.93541
2024-01-09,21.38084
2024-01-10,17.59465
2024-01-11,26.94877
2024-01-12,24.94432
2024-01-13,10.69042
2024-01-14,9.35412
2024-01-15,32.29398
2024-01-16,30.51224
2024-01-17,25.38975
2024-01-18,24.7216
2024-01-19,38.53006
2024-01-20,13.80846
2024-01-21,13.80846
2024-01-22,47.88418
2024-01-23,41.87082
2024-01-24,50.77951
2024-01-25,36.30289
2024-01-26,31.62583
2024-01-27,10.24498
2024-01-28,13.14031
2024-01-29,39.42093
2024-01-30,34.96659
2024-01-31,47.21603
2024-02-01,44.54342
2024-02-02,39.42093
2024-02-03,12.02672
2024-02-04,14.25389
2024-02-05,31.40311
2024-02-06,23.16258
2024-02-07,17.59465
2024-02-08,11.35857
2024-02-09,8.01781
2024-02-10,7.7951
2024-02-11,6.90423
2024-02-12,12.91759
2024-02-13,22.04899
2024-02-14,19.5991
2024-02-15,22.71714
2024-02-16,18.48552
2024-02-17,13.36302
2024-02-18,9.57683
2024-02-19,21.38084
2024-02-20,20.48997
2024-02-21,18.48552
2024-02-22,19.15367
2024-02-23,17.59465
2024-02-24,14.69933
2024-02-25,10.69042
2024-02-26,24.49888
2024-02-27,24.7216
2024-02-28,23.83073
2024-02-29,21.82628
2024-03-01,11.35857
2024-03-02,7.7951
2024-03-03,11.35857
2024-03-04,18.2628
2024-03-05,19.82182
2024-03-06,13.58574
2024-03-07,24.7216
2024-03-08,25.16703
2024-03-09,9.1314
2024-03-10,14.25389
2024-03-11,22.71714
2024-03-12,28.06236
2024-03-13,24.7216
2024-03-14,26.72605
2024-03-15,21.38084
2024-03-16,10.4677
2024-03-17,16.25835
2024-03-18,29.84409
2024-03-19,26.72605
2024-03-20,28.73051
