date,LG화학주가
2021-04-23,25.63237
2021-04-24,3.14615
2021-04-25,2.68052
2021-04-26,26.11311
2021-04-27,27.35898
2021-04-28,26.1861
2021-04-29,45.4431
2021-04-30,30.36419
2021-05-01,3.28207
2021-05-02,2.95738
2021-05-03,29.67707
2021-05-04,27.28599
2021-05-05,4.14789
2021-05-06,26.19113
2021-05-07,23.44013
2021-05-08,3.3173
2021-05-09,2.62515
2021-05-10,25.55435
2021-05-11,22.11874
2021-05-12,29.30709
2021-05-13,27.53265
2021-05-14,23.99385
2021-05-15,3.1235
2021-05-16,3.21914
2021-05-17,23.56598
2021-05-18,23.19347
2021-05-19,5.56744
2021-05-20,31.67048
2021-05-21,25.23722
2021-05-22,3.58662
2021-05-23,3.50104
2021-05-24,22.98708
2021-05-25,21.61032
2021-05-26,40.50741
2021-05-27,44.95733
2021-05-28,32.77289
2021-05-29,3.82824
2021-05-30,3.03793
2021-05-31,28.68792
2021-06-01,24.92008
2021-06-02,25.03083
2021-06-03,24.73886
2021-06-04,21.414
2021-06-05,3.01527
2021-06-06,2.83657
2021-06-07,21.99541
2021-06-08,21.09435
2021-06-09,21.41149
2021-06-10,22.60451
2021-06-11,28.61493
2021-06-12,4.19319
2021-06-13,3.09833
2021-06-14,22.99715
2021-06-15,22.40316
2021-06-16,25.88155
2021-06-17,26.22637
2021-06-18,24.35126
2021-06-19,3.54634
2021-06-20,2.42883
2021-06-21,21.91739
2021-06-22,23.06511
2021-06-23,23.06007
2021-06-24,22.29996
2021-06-25,22.30248
2021-06-26,3.13609
2021-06-27,2.49679
2021-06-28,19.41305
2021-06-29,18.40628
2021-06-30,21.09939
2021-07-01,23.81012
2021-07-02,21.13966
2021-07-03,2.72079
2021-07-04,2.50937
2021-07-05,24.67342
2021-07-06,23.70441
2021-07-07,22.70267
2021-07-08,22.18418
2021-07-09,25.18688
2021-07-10,2.96242
2021-07-11,2.82399
2021-07-12,22.16657
2021-07-13,20.81498
2021-07-14,23.61631
2021-07-15,30.67126
2021-07-16,23.4502
2021-07-17,2.83154
2021-07-18,2.93221
2021-07-19,20.72688
2021-07-20,20.84266
2021-07-21,20.20336
2021-07-22,20.86783
2021-07-23,19.7478
2021-07-24,3.3022
2021-07-25,2.37849
2021-07-26,19.98439
2021-07-27,22.19173
2021-07-28,19.57665
2021-07-29,22.84614
2021-07-30,23.85291
2021-07-31,3.01024
2021-08-01,2.37597
2021-08-02,23.07266
2021-08-03,24.06433
2021-08-04,24.9377
2021-08-05,22.7807
2021-08-06,21.52727
2021-08-07,3.02786
2021-08-08,2.59243
2021-08-09,21.34856
2021-08-10,21.63298
2021-08-11,22.59948
2021-08-12,29.13845
2021-08-13,36.284
2021-08-14,5.59261
2021-08-15,4.52543
2021-08-16,5.72349
2021-08-17,27.93033
2021-08-18,25.12647
2021-08-19,24.96035
2021-08-20,25.12899
2021-08-21,4.33666
2021-08-22,3.49097
2021-08-23,76.21756
2021-08-24,77.64969
2021-08-25,50.44927
2021-08-26,40.73141
2021-08-27,40.7289
2021-08-28,5.16976
2021-08-29,4.61604
2021-08-30,39.54594
2021-08-31,45.00012
2021-09-01,58.19888
2021-09-02,52.05507
2021-09-03,54.21711
2021-09-04,11.64078
2021-09-05,6.66985
2021-09-06,50.79157
2021-09-07,45.18889
2021-09-08,39.00984
2021-09-09,37.05922
2021-09-10,33.09003
2021-09-11,3.73511
2021-09-12,3.12098
2021-09-13,30.83738
2021-09-14,31.90204
2021-09-15,39.63152
2021-09-16,31.84666
2021-09-17,33.53049
2021-09-18,4.47761
2021-09-19,2.87181
2021-09-20,2.47917
2021-09-21,2.50434
2021-09-22,3.20656
2021-09-23,48.36273
2021-09-24,41.65261
2021-09-25,5.24527
2021-09-26,3.569
2021-09-27,33.21587
2021-09-28,33.14288
2021-09-29,33.13785
2021-09-30,31.11927
2021-10-01,27.213
2021-10-02,3.14867
2021-10-03,2.29291
2021-10-04,3.94905
2021-10-05,29.33729
2021-10-06,28.96227
2021-10-07,27.80448
2021-10-08,27.10477
2021-10-09,4.52795
2021-10-10,2.62515
2021-10-11,3.60927
2021-10-12,34.78895
2021-10-13,32.63446
2021-10-14,36.59107
2021-10-15,30.47494
2021-10-16,3.06058
2021-10-17,2.48168
2021-10-18,28.78105
2021-10-19,26.92104
2021-10-20,29.21396
2021-10-21,28.71812
2021-10-22,25.27245
2021-10-23,2.89949
2021-10-24,1.95565
2021-10-25,24.0744
2021-10-26,23.99637
2021-10-27,22.17663
2021-10-28,28.65017
2021-10-29,22.37547
2021-10-30,2.40618
2021-10-31,1.8449
2021-11-01,20.17316
2021-11-02,22.34023
2021-11-03,38.39571
2021-11-04,27.39422
2021-11-05,23.24884
2021-11-06,3.09581
2021-11-07,2.41624
2021-11-08,24.41418
2021-11-09,22.73539
2021-11-10,29.20893
2021-11-11,25.17429
2021-11-12,23.33442
2021-11-13,3.07065
2021-11-14,2.70821
2021-11-15,22.81593
2021-11-16,22.1414
2021-11-17,19.554
2021-11-18,18.72341
2021-11-19,20.94837
2021-11-20,3.18642
2021-11-21,2.71324
2021-11-22,21.58767
2021-11-23,22.81593
2021-11-24,21.03647
2021-11-25,19.19659
2021-11-26,21.83936
2021-11-27,3.26948
2021-11-28,2.64277
2021-11-29,20.75457
2021-11-30,27.08716
2021-12-01,24.6256
2021-12-02,22.18922
2021-12-03,20.71178
2021-12-04,2.85671
2021-12-05,2.78623
2021-12-06,21.25795
2021-12-07,21.67828
2021-12-08,31.77116
2021-12-09,26.80526
2021-12-10,21.8746
2021-12-11,3.32485
2021-12-12,3.08071
2021-12-13,21.87712
2021-12-14,33.93823
2021-12-15,29.16362
2021-12-16,25.29007
2021-12-17,23.75475
2021-12-18,4.71168
2021-12-19,4.08497
2021-12-20,49.05992
2021-12-21,45.54881
2021-12-22,45.20147
2021-12-23,36.26387
2021-12-24,37.75137
2021-12-25,6.75794
2021-12-26,7.21351
2021-12-27,31.05383
2021-12-28,29.77775
2021-12-29,28.3129
2021-12-30,28.51929
2021-12-31,9.36296
2022-01-01,3.26948
2022-01-02,3.60423
2022-01-03,27.76169
2022-01-04,34.9601
2022-01-05,34.40638
2022-01-06,39.40751
2022-01-07,41.76084
2022-01-08,6.1413
2022-01-09,5.38873
2022-01-10,35.65477
2022-01-11,37.38138
2022-01-12,47.67813
2022-01-13,37.92756
2022-01-14,33.03465
2022-01-15,6.3653
2022-01-16,6.38544
2022-01-17,31.59497
2022-01-18,36.16571
2022-01-19,46.95074
2022-01-20,50.81925
2022-01-21,41.44622
2022-01-22,5.96511
2022-01-23,4.29639
2022-01-24,32.78548
2022-01-25,37.29329
2022-01-26,36.23115
2022-01-27,59.31136
2022-01-28,41.90934
2022-01-29,5.46173
2022-01-30,3.96667
2022-01-31,3.05806
2022-02-01,3.57655
2022-02-02,3.04548
2022-02-03,37.73375
2022-02-04,29.87339
2022-02-05,3.81062
2022-02-06,3.2569
2022-02-07,29.39518
2022-02-08,31.16458
2022-02-09,30.01938
2022-02-10,38.84372
2022-02-11,29.37756
2022-02-12,3.65961
2022-02-13,2.54461
2022-02-14,24.98049
2022-02-15,25.22463
2022-02-16,26.69703
2022-02-17,23.63645
2022-02-18,20.33424
2022-02-19,2.45652
2022-02-20,2.08401
2022-02-21,24.77913
2022-02-22,29.01764
2022-02-23,25.49646
2022-02-24,33.11268
2022-02-25,25.93189
2022-02-26,3.10085
2022-02-27,2.66794
2022-02-28,24.25813
2022-03-01,3.75525
2022-03-02,21.82426
2022-03-03,20.95089
2022-03-04,22.40819
2022-03-05,3.04548
2022-03-06,2.55216
2022-03-07,23.18844
2022-03-08,20.93075
2022-03-09,2.78372
2022-03-10,22.32261
2022-03-11,26.78261
2022-03-12,3.74266
2022-03-13,3.37016
2022-03-14,25.74563
2022-03-15,25.60217
2022-03-16,23.81767
2022-03-17,26.99151
2022-03-18,26.57874
2022-03-19,4.09252
2022-03-20,2.83154
2022-03-21,22.75301
2022-03-22,20.62117
2022-03-23,22.09106
2022-03-24,26.5435
2022-03-25,21.86202
2022-03-26,2.93473
2022-03-27,1.8449
2022-03-28,18.25023
2022-03-29,17.83745
2022-03-30,18.69321
2022-03-31,18.90463
2022-04-01,17.30386
2022-04-02,2.157
2022-04-03,1.53029
2022-04-04,16.49341
2022-04-05,19.08585
2022-04-06,16.47579
2022-04-07,17.18808
2022-04-08,16.67463
2022-04-09,2.22747
2022-04-10,1.3692
2022-04-11,15.53195
2022-04-12,14.27097
2022-04-13,15.81888
2022-04-14,15.48664
2022-04-15,13.47814
2022-04-16,1.67375
2022-04-17,1.44219
2022-04-18,14.66361
2022-04-19,15.15189
2022-04-20,16.29961
2022-04-21,14.68374
2022-04-22,15.64018
2022-04-23,2.21741
2022-04-24,2.37346
2022-04-25,17.63106
2022-04-26,17.03455
2022-04-27,16.58151
2022-04-28,25.66761
2022-04-29,23.72454
2022-04-30,2.47665
2022-05-01,1.77694
2022-05-02,18.10425
2022-05-03,15.42624
2022-05-04,14.10737
2022-05-05,2.78623
2022-05-06,15.23495
2022-05-07,1.95565
2022-05-08,1.33648
2022-05-09,14.49246
2022-05-10,16.0001
2022-05-11,15.66031
2022-05-12,17.51529
2022-05-13,18.82409
2022-05-14,2.20986
2022-05-15,1.5328
2022-05-16,15.67793
2022-05-17,14.15519
2022-05-18,14.95054
2022-05-19,14.75422
2022-05-20,25.58203
2022-05-21,3.272
2022-05-22,2.39611
2022-05-23,17.90289
2022-05-24,16.33736
2022-05-25,15.38093
2022-05-26,15.21481
2022-05-27,17.73174
2022-05-28,2.07143
2022-05-29,1.67627
2022-05-30,17.57569
2022-05-31,23.20102
2022-06-01,3.86851
2022-06-02,17.41713
2022-06-03,17.36679
2022-06-04,2.01102
2022-06-05,1.65865
2022-06-06,2.03619
2022-06-07,16.02275
2022-06-08,20.45002
2022-06-09,17.37937
2022-06-10,14.99584
2022-06-11,1.67627
2022-06-12,1.40192
2022-06-13,16.68973
2022-06-14,17.53039
2022-06-15,16.28703
2022-06-16,19.60433
2022-06-17,17.53542
2022-06-18,2.16455
2022-06-19,1.72912
2022-06-20,16.98421
2022-06-21,15.68548
2022-06-22,15.85411
2022-06-23,16.0605
2022-06-24,15.38093
2022-06-25,1.80211
2022-06-26,1.52525
2022-06-27,14.7668
2022-06-28,15.05121
2022-06-29,19.62447
2022-06-30,15.37086
2022-07-01,14.61075
2022-07-02,1.59573
2022-07-03,1.24084
2022-07-04,13.18617
2022-07-05,13.82799
2022-07-06,13.00747
2022-07-07,13.34726
2022-07-08,15.38848
2022-07-09,1.45478
2022-07-10,1.06465
2022-07-11,13.55616
2022-07-12,11.72887
2022-07-13,11.70119
2022-07-14,12.30525
2022-07-15,13.2491
2022-07-16,1.57307
2022-07-17,1.20309
2022-07-18,12.73816
2022-07-19,12.91938
2022-07-20,14.90775
2022-07-21,19.34509
2022-07-22,14.74415
2022-07-23,1.41451
2022-07-24,1.32642
2022-07-25,13.84561
2022-07-26,13.25413
2022-07-27,14.4094
2022-07-28,24.99056
2022-07-29,17.55304
2022-07-30,2.24509
2022-07-31,1.66117
2022-08-01,18.58498
2022-08-02,14.03941
2022-08-03,14.75925
2022-08-04,14.51259
2022-08-05,21.88467
2022-08-06,3.01527
2022-08-07,2.06136
2022-08-08,17.5329
2022-08-09,22.07847
2022-08-10,17.43223
2022-08-11,18.78382
2022-08-12,16.18887
2022-08-13,1.87762
2022-08-14,1.66368
2022-08-15,1.90279
2022-08-16,15.05121
2022-08-17,14.00669
2022-08-18,12.83632
2022-08-19,12.42354
2022-08-20,1.40947
2022-08-21,1.11751
2022-08-22,12.6249
2022-08-23,12.41348
2022-08-24,12.86652
2022-08-25,12.73564
2022-08-26,12.04349
2022-08-27,1.28614
2022-08-28,0.97656
2022-08-29,12.45878
2022-08-30,12.47388
2022-08-31,12.82877
2022-09-01,11.91764
2022-09-02,11.81696
2022-09-03,1.39941
2022-09-04,1.30628
2022-09-05,11.48221
2022-09-06,10.11804
2022-09-07,9.889
2022-09-08,11.78173
2022-09-09,1.51267
2022-09-10,1.07976
2022-09-11,1.19805
2022-09-12,1.3088
2022-09-13,15.14686
2022-09-14,13.61908
2022-09-15,11.81696
2022-09-16,10.64659
2022-09-17,1.35662
2022-09-18,1.1603
2022-09-19,10.83285
2022-09-20,10.7523
2022-09-21,9.7254
2022-09-22,10.3798
2022-09-23,10.47041
2022-09-24,1.40696
2022-09-25,0.97908
2022-09-26,12.34048
2022-09-27,11.50487
2022-09-28,12.35055
2022-09-29,11.31106
2022-09-30,10.47041
2022-10-01,1.46485
2022-10-02,1.12254
2022-10-03,1.51015
2022-10-04,11.19528
2022-10-05,10.54843
2022-10-06,11.6886
2022-10-07,10.31688
2022-10-08,1.52525
2022-10-09,1.16281
2022-10-10,1.56301
2022-10-11,11.29344
2022-10-12,10.77999
2022-10-13,9.9343
2022-10-14,10.42007
2022-10-15,1.51015
2022-10-16,1.10493
2022-10-17,10.92849
2022-10-18,15.61501
2022-10-19,15.36331
2022-10-20,12.90176
2022-10-21,11.61561
2022-10-22,1.36669
2022-10-23,0.9816
2022-10-24,12.50157
2022-10-25,13.53351
2022-10-26,12.3732
2022-10-27,16.05043
2022-10-28,16.31723
2022-10-29,1.9632
2022-10-30,1.26349
2022-10-31,14.50756
2022-11-01,40.78679
2022-11-02,23.22116
2022-11-03,17.62855
2022-11-04,15.63514
2022-11-05,1.88014
2022-11-06,1.73416
2022-11-07,16.72245
2022-11-08,15.81384
2022-11-09,18.80647
2022-11-10,15.8818
2022-11-11,23.35204
2022-11-12,2.83657
2022-11-13,2.68556
2022-11-14,18.79137
2022-11-15,16.42797
2022-11-16,15.27774
2022-11-17,13.23651
2022-11-18,12.75326
2022-11-19,1.4573
2022-11-20,1.22574
2022-11-21,11.95791
2022-11-22,15.30794
2022-11-23,15.34066
2022-11-24,15.56215
2022-11-25,12.24736
2022-11-26,1.51267
2022-11-27,1.20812
2022-11-28,12.33042
2022-11-29,10.80013
2022-11-30,15.81384
2022-12-01,13.73235
2022-12-02,11.29848
2022-12-03,1.32138
2022-12-04,1.16785
2022-12-05,11.72384
2022-12-06,10.79509
2022-12-07,10.82026
2022-12-08,10.64156
2022-12-09,17.29883
2022-12-10,2.02109
2022-12-11,1.48246
2022-12-12,12.21464
2022-12-13,10.99896
2022-12-14,12.37572
2022-12-15,10.69441
2022-12-16,10.0677
2022-12-17,1.3088
2022-12-18,1.1452
2022-12-19,9.70275
2022-12-20,9.24718
2022-12-21,9.83363
2022-12-22,9.76567
2022-12-23,9.7405
2022-12-24,1.28111
2022-12-25,1.12003
2022-12-26,9.86383
2022-12-27,10.00981
2022-12-28,11.61813
2022-12-29,10.19858
2022-12-30,3.86348
2022-12-31,1.09234
2023-01-01,0.98663
2023-01-02,9.40071
2023-01-03,10.29674
2023-01-04,9.97457
2023-01-05,10.89829
2023-01-06,11.18773
2023-01-07,1.56552
2023-01-08,1.24839
2023-01-09,12.71299
2023-01-10,12.83632
2023-01-11,10.85802
2023-01-12,10.89577
2023-01-13,10.70952
2023-01-14,1.44471
2023-01-15,1.40444
2023-01-16,10.59877
2023-01-17,9.30507
2023-01-18,8.94767
2023-01-19,9.1314
2023-01-20,8.41408
2023-01-21,1.11248
2023-01-22,0.84065
2023-01-23,1.29873
2023-01-24,1.1754
2023-01-25,11.59044
2023-01-26,14.46729
2023-01-27,14.67368
2023-01-28,1.97327
2023-01-29,1.33145
2023-01-30,13.09808
2023-01-31,13.29943
2023-02-01,13.21889
2023-02-02,12.82625
2023-02-03,11.86982
2023-02-04,1.42961
2023-02-05,1.28363
2023-02-06,10.93604
2023-02-07,12.89169
2023-02-08,12.59218
2023-02-09,13.35732
2023-02-10,10.78754
2023-02-11,1.61838
2023-02-12,1.30628
2023-02-13,10.32191
2023-02-14,10.80264
2023-02-15,10.19355
2023-02-16,21.92494
2023-02-17,14.90775
2023-02-18,2.38856
2023-02-19,1.56049
2023-02-20,13.74745
2023-02-21,13.4882
2023-02-22,12.32287
2023-02-23,12.34552
2023-02-24,11.35385
2023-02-25,1.42961
2023-02-26,1.17792
2023-02-27,10.9889
2023-02-28,12.23729
2023-03-01,2.21741
2023-03-02,11.37902
2023-03-03,12.29518
2023-03-04,2.12176
2023-03-05,1.7996
2023-03-06,15.31549
2023-03-07,19.1085
2023-03-08,14.09227
2023-03-09,12.41096
2023-03-10,11.30603
2023-03-11,1.52022
2023-03-12,1.3541
2023-03-13,12.34804
2023-03-14,11.79935
2023-03-15,12.79605
2023-03-16,12.24232
2023-03-17,12.61231
2023-03-18,1.57307
2023-03-19,1.21819
2023-03-20,11.05182
2023-03-21,10.47293
2023-03-22,11.6886
2023-03-23,12.34048
2023-03-24,11.12733
2023-03-25,1.9632
2023-03-26,1.55546
2023-03-27,11.44698
2023-03-28,11.49983
2023-03-29,10.6919
2023-03-30,11.23555
2023-03-31,12.3732
2023-04-01,2.10918
2023-04-02,1.90531
2023-04-03,13.4127
2023-04-04,16.27696
2023-04-05,14.96312
2023-04-06,13.27175
2023-04-07,13.3246
2023-04-08,2.16455
2023-04-09,2.03871
2023-04-10,22.05079
2023-04-11,48.24444
2023-04-12,24.63315
2023-04-13,24.19521
2023-04-14,20.07248
2023-04-15,3.85089
2023-04-16,2.89949
2023-04-17,21.02136
2023-04-18,23.37217
2023-04-19,20.29901
2023-04-20,19.28468
2023-04-21,17.39699
2023-04-22,2.43386
2023-04-23,2.37597
2023-04-24,15.05373
2023-04-25,16.51103
2023-04-26,16.0152
2023-04-27,15.65779
2023-04-28,14.4396
2023-04-29,2.08904
2023-04-30,1.77694
2023-05-01,3.51866
2023-05-02,13.61153
2023-05-03,12.25491
2023-05-04,11.34882
2023-05-05,1.97327
2023-05-06,1.29118
2023-05-07,1.22322
2023-05-08,11.8069
2023-05-09,10.43014
2023-05-10,10.46034
2023-05-11,11.96546
2023-05-12,10.48048
2023-05-13,1.56049
2023-05-14,1.4875
2023-05-15,11.26324
2023-05-16,10.93604
2023-05-17,11.14998
2023-05-18,10.50565
2023-05-19,10.78502
2023-05-20,1.61334
2023-05-21,1.35914
2023-05-22,10.92597
2023-05-23,13.6367
2023-05-24,10.93101
2023-05-25,9.72288
2023-05-26,9.74553
2023-05-27,1.51518
2023-05-28,1.05459
2023-05-29,1.97075
