date,코인종류
2020-07-29,1.08459
2020-07-30,1.30151
2020-07-31,0.57845
2020-08-01,1.30151
2020-08-02,1.73535
2020-08-03,0.72306
2020-08-04,1.22921
2020-08-05,0.79537
2020-08-06,1.1569
2020-08-07,0.43383
2020-08-08,0.65075
2020-08-09,0.72306
2020-08-10,1.66305
2020-08-11,1.37382
2020-08-12,1.37382
2020-08-13,1.37382
2020-08-14,1.66305
2020-08-15,1.01229
2020-08-16,1.87997
2020-08-17,1.08459
2020-08-18,1.44613
2020-08-19,1.44613
2020-08-20,1.22921
2020-08-21,0.79537
2020-08-22,1.08459
2020-08-23,1.30151
2020-08-24,1.87997
2020-08-25,1.87997
2020-08-26,1.66305
2020-08-27,1.01229
2020-08-28,1.1569
2020-08-29,0.86767
2020-08-30,0.65075
2020-08-31,0.72306
2020-09-01,0.72306
2020-09-02,0.72306
2020-09-03,2.09689
2020-09-04,0.93998
2020-09-05,0.72306
2020-09-06,0.79537
2020-09-08,1.30151
2020-09-09,1.01229
2020-09-10,0.72306
2020-09-11,1.01229
2020-09-12,0.57845
2020-09-13,0.86767
2020-09-14,1.30151
2020-09-15,0.57845
2020-09-16,0.50614
2020-09-17,1.1569
2020-09-18,0.65075
2020-09-19,1.37382
2020-09-21,0.50614
2020-09-22,1.22921
2020-09-23,0.79537
2020-09-24,0.50614
2020-09-25,0.93998
2020-09-26,0.57845
2020-09-27,0.72306
2020-09-28,1.01229
2020-09-29,0.79537
2020-09-30,0.65075
2020-10-01,0.65075
2020-10-02,1.08459
2020-10-03,0.72306
2020-10-04,0.43383
2020-10-05,0.79537
2020-10-06,0.86767
2020-10-07,0.86767
2020-10-08,0.72306
2020-10-09,0.86767
2020-10-10,1.44613
2020-10-11,1.37382
2020-10-12,0.93998
2020-10-13,1.51843
2020-10-14,1.51843
2020-10-15,0.50614
2020-10-16,1.51843
2020-10-17,0.72306
2020-10-18,0.86767
2020-10-20,0.93998
2020-10-21,1.37382
2020-10-22,1.30151
2020-10-23,1.30151
2020-10-24,0.79537
2020-10-25,0.57845
2020-10-26,0.43383
2020-10-27,0.57845
2020-10-28,1.44613
2020-10-29,0.93998
2020-10-30,1.30151
2020-10-31,0.93998
2020-11-01,0.86767
2020-11-02,0.72306
2020-11-03,0.65075
2020-11-04,0.43383
2020-11-05,0.86767
2020-11-06,1.1569
2020-11-07,0.79537
2020-11-08,0.50614
2020-11-09,0.79537
2020-11-10,0.86767
2020-11-11,1.95227
2020-11-12,1.51843
2020-11-13,1.01229
2020-11-14,0.72306
2020-11-15,0.79537
2020-11-16,1.30151
2020-11-17,0.93998
2020-11-18,6.36297
2020-11-19,4.12147
2020-11-20,3.03687
2020-11-21,3.75994
2020-11-22,3.83224
2020-11-23,4.04916
2020-11-24,9.25524
2020-11-25,5.5676
2020-11-26,3.03687
2020-11-27,3.10918
2020-11-28,1.44613
2020-11-29,2.60303
2020-11-30,3.10918
2020-12-01,4.55531
2020-12-02,3.3984
2020-12-03,4.4107
2020-12-04,1.80766
2020-12-05,1.37382
2020-12-06,2.38611
2020-12-07,2.67534
2020-12-08,2.53073
2020-12-09,2.02458
2020-12-10,2.67534
2020-12-11,1.22921
2020-12-12,1.44613
2020-12-13,1.22921
2020-12-14,1.73535
2020-12-15,1.37382
2020-12-16,2.31381
2020-12-17,4.4107
2020-12-18,3.97686
2020-12-19,3.47071
2020-12-20,2.53073
2020-12-21,2.67534
2020-12-22,3.83224
2020-12-23,2.96456
2020-12-24,1.87997
2020-12-25,3.3984
2020-12-26,3.47071
2020-12-27,6.36297
2020-12-28,5.92913
2020-12-29,3.90455
2020-12-30,6.36297
2020-12-31,4.483
2021-01-01,5.27838
2021-01-02,5.06146
2021-01-03,13.08749
2021-01-04,11.93058
2021-01-05,8.17064
2021-01-06,7.95372
2021-01-07,13.59363
2021-01-08,11.78597
2021-01-09,11.64135
2021-01-10,7.66449
2021-01-11,10.33984
2021-01-12,7.66449
2021-01-13,6.86912
2021-01-14,6.6522
2021-01-15,5.06146
2021-01-16,6.14605
2021-01-17,4.77223
2021-01-18,4.69992
2021-01-19,5.63991
2021-01-20,6.00144
2021-01-21,5.63991
2021-01-22,5.35068
2021-01-23,5.42299
2021-01-24,4.12147
2021-01-25,4.55531
2021-01-26,4.4107
2021-01-27,3.97686
2021-01-28,3.75994
2021-01-29,4.98915
2021-01-30,4.98915
2021-01-31,3.97686
2021-02-01,6.07375
2021-02-02,8.38756
2021-02-03,6.21836
2021-02-04,8.53217
2021-02-05,7.23065
2021-02-06,7.88141
2021-02-07,6.21836
2021-02-08,8.38756
2021-02-09,19.8843
2021-02-10,12.94287
2021-02-11,16.4859
2021-02-12,15.25668
2021-02-13,18.65509
2021-02-14,18.29356
2021-02-15,17.13665
2021-02-16,18.87201
2021-02-17,35.06869
2021-02-18,62.61749
2021-02-19,48.08387
2021-02-20,59.07447
2021-02-21,45.91467
2021-02-22,49.96384
2021-02-23,34.63485
2021-02-24,22.92118
2021-02-25,25.95806
2021-02-26,20.82429
2021-02-27,19.45046
2021-02-28,13.59363
2021-03-01,12.94287
2021-03-02,14.53362
2021-03-03,17.6428
2021-03-04,19.73969
2021-03-05,14.82284
2021-03-06,14.17208
2021-03-07,14.89515
2021-03-08,20.9689
2021-03-09,30.00723
2021-03-10,26.24728
2021-03-11,32.9718
2021-03-12,30.8749
2021-03-13,40.78091
2021-03-14,48.22848
2021-03-15,55.82067
2021-03-16,51.19305
2021-03-17,50.18076
2021-03-18,53.00072
2021-03-19,50.18076
2021-03-20,51.55459
2021-03-21,40.13015
2021-03-22,45.84237
2021-03-23,33.98409
2021-03-24,36.22559
2021-03-25,30.51337
2021-03-26,25.3796
2021-03-27,24.72885
2021-03-28,32.39334
2021-03-29,37.02096
2021-03-30,47.79464
2021-03-31,51.19305
2021-04-01,68.98047
2021-04-02,91.03398
2021-04-03,84.45408
2021-04-04,66.66666
2021-04-05,85.97252
2021-04-06,83.22487
2021-04-07,74.04193
2021-04-08,57.98987
2021-04-09,60.5206
2021-04-10,52.7838
2021-04-11,52.92841
2021-04-12,60.88214
2021-04-13,67.89587
2021-04-14,79.24801
2021-04-15,63.91901
2021-04-16,81.56182
2021-04-17,95.15545
2021-04-18,64.78669
2021-04-19,90.23861
2021-04-20,97.03543
2021-04-21,100.0
2021-04-22,79.32031
2021-04-23,76.64497
2021-04-24,52.13304
2021-04-25,48.66232
2021-04-26,48.22848
2021-04-27,48.66232
2021-04-28,42.29934
2021-04-29,35.71945
2021-04-30,40.05784
2021-05-01,36.80404
2021-05-02,32.46565
2021-05-03,39.624
2021-05-04,47.14389
2021-05-05,63.34056
2021-05-06,70.86044
2021-05-07,85.39407
2021-05-08,66.16052
2021-05-09,61.74981
2021-05-10,71.5112
2021-05-11,49.96384
2021-05-12,55.31453
2021-05-13,47.93926
2021-05-14,40.49168
2021-05-15,34.63485
2021-05-16,33.76717
2021-05-17,38.75632
2021-05-18,33.62255
2021-05-19,34.49023
2021-05-20,35.71945
2021-05-21,39.91323
2021-05-22,34.99638
2021-05-23,28.48879
2021-05-24,31.9595
2021-05-25,27.83803
2021-05-26,23.71655
2021-05-27,26.53651
2021-05-28,19.66738
2021-05-29,16.63051
2021-05-30,14.96746
2021-05-31,18.00433
2021-06-01,15.32899
2021-06-02,17.13665
2021-06-03,17.49819
2021-06-04,15.83514
2021-06-05,11.64135
2021-06-06,15.11207
2021-06-07,13.52133
2021-06-08,14.389
2021-06-09,12.36442
2021-06-10,11.71366
2021-06-11,13.37671
2021-06-12,17.85972
2021-06-13,16.99204
2021-06-14,14.60592
2021-06-15,13.81055
2021-06-16,11.93058
2021-06-17,9.76138
2021-06-18,8.24295
2021-06-19,7.88141
2021-06-20,5.5676
2021-06-21,7.51988
2021-06-22,11.71366
2021-06-23,10.62906
2021-06-24,11.42443
2021-06-25,8.74909
2021-06-26,9.76138
2021-06-27,8.02603
2021-06-28,8.74909
2021-06-29,10.19522
2021-06-30,9.39985
2021-07-01,9.32754
2021-07-02,7.80911
2021-07-03,7.15835
2021-07-04,7.80911
2021-07-05,6.57989
2021-07-06,5.27838
2021-07-07,9.25524
2021-07-08,9.906
2021-07-09,6.6522
2021-07-10,5.85683
2021-07-11,5.35068
2021-07-12,5.4953
2021-07-13,6.14605
2021-07-14,4.84454
2021-07-15,6.72451
2021-07-16,4.26608
2021-07-17,3.90455
2021-07-18,4.26608
2021-07-19,5.13376
2021-07-20,5.35068
2021-07-21,5.42299
2021-07-22,5.63991
2021-07-23,6.36297
2021-07-24,4.77223
2021-07-25,6.21836
2021-07-26,10.05061
2021-07-27,10.05061
2021-07-28,8.8937
2021-07-29,9.32754
2021-07-30,8.53217
2021-07-31,7.23065
2021-08-01,7.7368
2021-08-02,7.01373
2021-08-03,6.94143
2021-08-04,5.42299
2021-08-05,8.8214
2021-08-06,9.39985
2021-08-07,7.95372
2021-08-08,11.20751
2021-08-09,8.45986
2021-08-10,11.78597
2021-08-11,13.73825
2021-08-12,15.25668
2021-08-13,13.66594
2021-08-14,17.71511
2021-08-15,13.37671
2021-08-16,15.97975
2021-08-17,15.90744
2021-08-18,13.08749
2021-08-19,12.50903
2021-08-20,13.44902
2021-08-21,10.41214
2021-08-22,11.78597
2021-08-23,18.58279
2021-08-24,17.6428
2021-08-25,12.87057
2021-08-26,12.65365
2021-08-27,9.54446
2021-08-28,8.8214
2021-08-29,10.26753
2021-08-30,14.09978
2021-08-31,15.97975
2021-09-01,15.83514
2021-09-02,13.52133
2021-09-03,13.37671
2021-09-04,15.54591
2021-09-05,16.77512
2021-09-06,20.46276
2021-09-07,16.77512
2021-09-08,15.83514
2021-09-09,13.15979
2021-09-10,14.02747
2021-09-11,11.0629
2021-09-12,6.94143
2021-09-13,9.18293
2021-09-14,9.76138
2021-09-15,10.9906
2021-09-16,9.18293
2021-09-17,9.47216
2021-09-18,8.17064
2021-09-19,7.23065
2021-09-20,7.01373
2021-09-21,8.17064
2021-09-22,8.45986
2021-09-23,9.68908
2021-09-24,9.32754
2021-09-25,8.38756
2021-09-26,6.21836
2021-09-27,8.53217
2021-09-28,6.57989
2021-09-29,7.59219
2021-09-30,6.86912
2021-10-01,9.47216
2021-10-02,8.45986
2021-10-03,8.17064
2021-10-04,12.50903
2021-10-05,15.76283
2021-10-06,15.4013
2021-10-07,16.4859
2021-10-08,13.88286
2021-10-09,14.75054
2021-10-10,14.02747
2021-10-11,10.77368
2021-10-12,12.36442
2021-10-13,9.9783
2021-10-14,11.78597
2021-10-15,16.63051
2021-10-16,13.73825
2021-10-17,9.61677
2021-10-18,10.91829
2021-10-19,9.906
2021-10-20,11.64135
2021-10-21,18.22125
2021-10-22,10.84598
2021-10-23,10.77368
2021-10-24,8.45986
2021-10-25,10.55676
2021-10-26,13.88286
2021-10-27,12.43673
2021-10-28,12.65365
2021-10-29,23.21041
2021-10-30,26.3919
2021-10-31,46.42082
2021-11-01,33.91178
2021-11-02,39.04555
2021-11-03,33.26102
2021-11-04,29.64569
2021-11-05,25.88575
2021-11-06,22.19812
2021-11-07,18.65509
2021-11-08,20.60737
2021-11-09,28.92263
2021-11-10,26.68112
2021-11-11,20.17353
2021-11-12,20.67968
2021-11-13,19.73969
2021-11-14,18.65509
2021-11-15,26.03036
2021-11-16,30.22415
2021-11-17,38.17787
2021-11-18,33.98409
2021-11-19,27.4765
2021-11-20,27.25958
2021-11-21,26.60882
2021-11-22,27.4765
2021-11-23,24.87346
2021-11-24,29.79031
2021-11-25,43.81778
2021-11-26,45.91467
2021-11-27,32.53796
2021-11-28,26.75343
2021-11-29,27.11496
2021-11-30,31.09182
2021-12-01,28.85032
2021-12-02,24.58423
2021-12-03,19.66738
2021-12-04,26.10267
2021-12-05,24.58423
2021-12-06,21.9812
2021-12-07,21.69197
2021-12-08,19.45046
2021-12-09,20.17353
2021-12-10,15.76283
2021-12-11,17.35357
2021-12-12,17.93203
2021-12-13,16.77512
2021-12-14,19.37816
2021-12-15,19.01663
2021-12-16,15.97975
2021-12-17,12.36442
2021-12-18,13.2321
2021-12-19,11.64135
2021-12-20,13.08749
2021-12-21,13.08749
2021-12-22,14.46131
2021-12-23,14.53362
2021-12-24,14.09978
2021-12-25,11.13521
2021-12-26,11.0629
2021-12-27,19.812
2021-12-28,17.93203
2021-12-29,19.08893
2021-12-30,13.95516
2021-12-31,12.1475
2022-01-01,14.53362
2022-01-02,17.71511
2022-01-03,17.93203
2022-01-04,15.4013
2022-01-05,13.52133
2022-01-06,14.53362
2022-01-07,15.69052
2022-01-08,12.58134
2022-01-09,13.66594
2022-01-10,13.30441
2022-01-11,13.66594
2022-01-12,10.48445
2022-01-13,13.88286
2022-01-14,15.4736
2022-01-15,15.25668
2022-01-16,27.04266
2022-01-17,15.76283
2022-01-18,12.29211
2022-01-19,15.69052
2022-01-20,13.37671
2022-01-21,11.35213
2022-01-22,11.49674
2022-01-23,14.75054
2022-01-24,11.35213
2022-01-25,13.15979
2022-01-26,12.43673
2022-01-27,12.29211
2022-01-28,9.47216
2022-01-29,11.42443
2022-01-30,8.96601
2022-01-31,9.906
2022-02-01,10.9906
2022-02-02,9.906
2022-02-03,9.906
2022-02-04,12.07519
2022-02-05,17.35357
2022-02-06,14.75054
2022-02-07,14.89515
2022-02-08,17.35357
2022-02-09,14.60592
2022-02-10,9.9783
2022-02-11,9.61677
2022-02-12,8.53217
2022-02-13,7.23065
2022-02-14,10.12292
2022-02-15,8.8214
2022-02-16,9.03832
2022-02-17,9.47216
2022-02-18,8.74909
2022-02-19,8.8214
2022-02-20,8.67678
2022-02-21,9.61677
2022-02-22,10.12292
2022-02-23,9.54446
2022-02-24,8.02603
2022-02-25,7.66449
2022-02-26,8.74909
2022-02-27,7.08604
2022-02-28,8.24295
2022-03-01,10.26753
2022-03-02,9.25524
2022-03-03,6.86912
2022-03-04,7.95372
2022-03-05,6.72451
2022-03-06,5.20607
2022-03-07,6.29067
2022-03-08,5.71221
2022-03-09,4.483
2022-03-10,5.35068
2022-03-11,8.24295
2022-03-12,6.00144
2022-03-13,4.19378
2022-03-14,5.4953
2022-03-15,5.06146
2022-03-16,4.98915
2022-03-17,5.63991
2022-03-18,10.26753
2022-03-19,11.93058
2022-03-20,9.68908
2022-03-21,7.88141
2022-03-22,9.39985
2022-03-23,9.54446
2022-03-24,10.12292
2022-03-25,10.48445
2022-03-26,10.41214
2022-03-27,12.94287
2022-03-28,15.18438
2022-03-29,14.24439
2022-03-30,17.13665
2022-03-31,18.79971
2022-04-01,13.44902
2022-04-02,13.44902
2022-04-03,12.00289
2022-04-04,13.08749
2022-04-05,11.78597
2022-04-06,9.68908
2022-04-07,9.32754
2022-04-08,8.8937
2022-04-09,6.79681
2022-04-10,8.02603
2022-04-11,10.70137
2022-04-12,9.68908
2022-04-13,8.53217
2022-04-14,7.30296
2022-04-15,10.12292
2022-04-16,7.51988
2022-04-17,9.906
2022-04-18,9.9783
2022-04-19,8.8214
2022-04-20,9.54446
2022-04-21,7.44757
2022-04-22,7.08604
2022-04-23,7.7368
2022-04-24,7.01373
2022-04-25,7.7368
2022-04-26,7.88141
2022-04-27,6.50759
2022-04-28,8.67678
2022-04-29,7.59219
2022-04-30,8.67678
2022-05-01,8.60448
2022-05-02,6.94143
2022-05-03,7.59219
2022-05-04,7.44757
2022-05-05,7.66449
2022-05-06,6.72451
2022-05-07,6.36297
2022-05-08,6.21836
2022-05-09,8.60448
2022-05-10,8.67678
2022-05-11,13.44902
2022-05-12,30.58568
2022-05-13,41.72089
2022-05-14,30.65798
2022-05-15,24.07809
2022-05-16,26.89804
2022-05-17,25.23499
2022-05-18,18.14895
2022-05-19,16.19667
2022-05-20,11.13521
2022-05-21,7.7368
2022-05-22,8.02603
2022-05-23,8.8937
2022-05-24,8.60448
2022-05-25,10.84598
2022-05-26,9.25524
2022-05-27,7.30296
2022-05-28,7.30296
2022-05-29,6.00144
2022-05-30,7.95372
2022-05-31,7.88141
2022-06-01,6.94143
2022-06-02,6.21836
2022-06-03,5.20607
2022-06-04,6.57989
2022-06-05,4.62762
2022-06-06,5.4953
2022-06-07,5.13376
2022-06-08,7.37527
2022-06-09,5.4953
2022-06-10,5.5676
2022-06-11,7.01373
2022-06-12,7.95372
2022-06-13,8.38756
2022-06-14,9.61677
2022-06-15,8.8214
2022-06-16,6.36297
2022-06-17,6.00144
2022-06-18,5.4953
2022-06-19,8.45986
2022-06-20,7.01373
2022-06-21,5.5676
2022-06-22,5.42299
2022-06-23,4.4107
2022-06-24,4.483
2022-06-25,4.33839
2022-06-26,4.19378
2022-06-27,4.91684
2022-06-28,6.6522
2022-06-29,8.8214
2022-06-30,8.8214
2022-07-01,4.77223
2022-07-02,5.5676
2022-07-03,3.03687
2022-07-04,5.42299
2022-07-05,5.35068
2022-07-06,5.63991
2022-07-07,4.4107
2022-07-08,4.62762
2022-07-09,4.55531
2022-07-10,3.61532
2022-07-11,4.84454
2022-07-12,3.83224
2022-07-13,3.68763
2022-07-14,5.20607
2022-07-15,4.84454
2022-07-16,3.83224
2022-07-17,2.53073
2022-07-18,4.19378
2022-07-19,4.77223
2022-07-20,4.483
2022-07-21,4.91684
2022-07-22,4.4107
2022-07-23,4.04916
2022-07-24,3.03687
2022-07-25,4.12147
2022-07-26,3.97686
2022-07-27,3.18148
2022-07-28,5.42299
2022-07-29,4.77223
2022-07-30,3.3261
2022-07-31,3.68763
2022-08-01,4.91684
2022-08-02,4.04916
2022-08-03,4.77223
2022-08-04,5.4953
2022-08-05,4.12147
2022-08-06,3.3984
2022-08-07,2.89226
2022-08-08,4.19378
2022-08-09,3.10918
2022-08-10,3.83224
2022-08-11,4.26608
2022-08-12,5.4953
2022-08-13,2.89226
2022-08-14,3.3261
2022-08-15,3.68763
2022-08-16,3.3984
2022-08-17,4.26608
2022-08-18,4.84454
2022-08-19,3.10918
2022-08-20,3.61532
2022-08-21,2.02458
2022-08-22,4.26608
2022-08-23,3.90455
2022-08-24,3.54302
2022-08-25,3.97686
2022-08-26,3.97686
2022-08-27,2.31381
2022-08-28,3.47071
2022-08-29,4.483
2022-08-30,2.60303
2022-08-31,3.61532
2022-09-01,2.67534
2022-09-02,3.25379
2022-09-03,1.87997
2022-09-04,2.2415
2022-09-05,3.47071
2022-09-06,2.96456
2022-09-07,3.68763
2022-09-08,3.54302
2022-09-09,4.19378
2022-09-10,3.3984
2022-09-11,2.60303
2022-09-12,4.19378
2022-09-13,5.27838
2022-09-14,4.84454
2022-09-15,3.75994
2022-09-16,4.91684
2022-09-17,2.02458
2022-09-18,3.3261
2022-09-19,3.61532
2022-09-20,2.96456
2022-09-21,3.47071
2022-09-22,4.19378
2022-09-23,4.62762
2022-09-24,3.3984
2022-09-25,2.60303
2022-09-26,3.47071
2022-09-27,4.33839
2022-09-28,3.3261
2022-09-29,3.47071
2022-09-30,3.61532
2022-10-01,2.67534
2022-10-02,1.87997
2022-10-03,2.31381
2022-10-04,4.62762
2022-10-05,3.83224
2022-10-06,4.33839
2022-10-07,4.26608
2022-10-08,2.81995
2022-10-09,2.53073
2022-10-10,2.02458
2022-10-11,4.4107
2022-10-12,4.04916
2022-10-13,3.25379
2022-10-14,3.3984
2022-10-15,3.54302
2022-10-16,1.95227
2022-10-17,3.97686
2022-10-18,4.77223
2022-10-19,3.75994
2022-10-20,4.69992
2022-10-21,3.47071
2022-10-22,2.38611
2022-10-23,3.03687
2022-10-24,2.96456
2022-10-25,3.61532
2022-10-26,5.06146
2022-10-27,4.84454
2022-10-28,3.03687
2022-10-29,3.68763
2022-10-30,2.96456
2022-10-31,5.35068
2022-11-01,4.55531
2022-11-02,4.55531
2022-11-03,3.61532
2022-11-04,4.98915
2022-11-05,4.84454
2022-11-06,4.483
2022-11-07,3.75994
2022-11-08,6.07375
2022-11-09,8.17064
2022-11-10,8.09833
2022-11-11,5.71221
2022-11-12,8.96601
2022-11-13,5.42299
2022-11-14,7.37527
2022-11-15,6.79681
2022-11-16,4.84454
2022-11-17,5.06146
2022-11-18,3.90455
2022-11-19,3.68763
2022-11-20,3.25379
2022-11-21,5.06146
2022-11-22,3.54302
2022-11-23,3.83224
2022-11-24,4.77223
2022-11-25,4.62762
2022-11-26,2.09689
2022-11-27,3.18148
2022-11-28,3.54302
2022-11-29,3.90455
2022-11-30,3.61532
2022-12-01,4.04916
2022-12-02,0.86767
2022-12-03,1.08459
2022-12-04,1.87997
2022-12-05,3.68763
2022-12-06,2.60303
2022-12-07,3.47071
2022-12-08,6.36297
2022-12-09,4.69992
2022-12-10,3.25379
2022-12-11,3.83224
2022-12-12,2.89226
2022-12-13,2.74765
2022-12-14,3.3261
2022-12-15,3.10918
2022-12-16,12.36442
2022-12-17,2.02458
2022-12-18,2.2415
2022-12-19,2.96456
2022-12-20,3.68763
2022-12-21,2.45842
2022-12-22,2.67534
2022-12-23,1.73535
2022-12-24,1.66305
2022-12-25,2.09689
2022-12-26,2.89226
2022-12-27,2.09689
2022-12-28,2.89226
2022-12-29,2.38611
2022-12-30,2.67534
2022-12-31,1.73535
2023-01-01,1.87997
2023-01-02,1.37382
2023-01-03,2.96456
2023-01-04,1.66305
2023-01-05,3.10918
2023-01-06,3.25379
2023-01-07,1.87997
2023-01-08,1.22921
2023-01-09,3.61532
2023-01-10,2.09689
2023-01-11,3.83224
2023-01-12,3.18148
2023-01-13,2.81995
2023-01-14,4.69992
2023-01-15,4.04916
2023-01-16,4.98915
2023-01-17,5.35068
2023-01-18,4.26608
2023-01-19,3.3984
2023-01-20,1.80766
2023-01-21,3.18148
2023-01-22,4.33839
2023-01-23,3.90455
2023-01-24,3.83224
2023-01-25,4.98915
2023-01-26,4.98915
2023-01-27,4.483
2023-01-28,4.04916
2023-01-29,3.75994
2023-01-30,4.55531
2023-01-31,3.47071
2023-02-01,3.68763
2023-02-02,5.85683
2023-02-03,4.12147
2023-02-04,2.45842
2023-02-05,3.3261
2023-02-06,4.483
2023-02-07,4.69992
2023-02-08,5.92913
2023-02-09,3.97686
2023-02-10,3.3261
2023-02-11,3.18148
2023-02-12,1.73535
2023-02-13,3.3984
2023-02-14,4.04916
2023-02-15,3.83224
2023-02-16,5.63991
2023-02-17,3.47071
2023-02-18,4.69992
2023-02-19,4.69992
2023-02-20,6.21836
2023-02-21,5.4953
2023-02-22,6.43528
2023-02-23,5.20607
2023-02-24,4.91684
2023-02-25,4.483
2023-02-26,3.83224
2023-02-27,3.3984
2023-02-28,3.3984
2023-03-01,2.45842
2023-03-02,3.61532
2023-03-03,3.90455
2023-03-04,2.96456
2023-03-05,1.87997
2023-03-06,3.03687
2023-03-07,3.03687
2023-03-08,2.60303
2023-03-09,2.96456
2023-03-10,3.97686
2023-03-11,2.2415
2023-03-12,1.95227
2023-03-13,2.81995
2023-03-14,4.84454
2023-03-15,4.62762
2023-03-16,2.74765
2023-03-17,4.483
2023-03-18,3.10918
2023-03-19,2.89226
2023-03-20,5.13376
2023-03-21,3.75994
2023-03-22,4.26608
2023-03-23,3.10918
2023-03-24,4.77223
2023-03-25,3.47071
2023-03-26,2.96456
2023-03-27,4.12147
2023-03-28,3.61532
2023-03-29,4.483
2023-03-30,5.27838
2023-03-31,4.483
2023-04-01,3.97686
2023-04-02,3.18148
2023-04-03,4.84454
2023-04-04,5.92913
2023-04-05,7.01373
2023-04-06,5.20607
2023-04-07,5.71221
2023-04-08,4.26608
2023-04-09,4.33839
2023-04-10,4.4107
2023-04-11,5.4953
2023-04-12,5.78452
2023-04-13,5.85683
2023-04-14,4.04916
2023-04-15,2.53073
2023-04-16,2.38611
2023-04-17,4.55531
2023-04-18,4.84454
2023-04-19,3.25379
2023-04-20,2.67534
2023-04-21,3.10918
2023-04-22,1.66305
2023-04-23,3.68763
2023-04-24,3.18148
2023-04-25,5.20607
2023-04-26,3.97686
2023-04-27,2.53073
2023-04-28,2.53073
2023-04-29,3.18148
2023-04-30,4.12147
2023-05-01,2.38611
2023-05-02,2.81995
2023-05-03,2.45842
2023-05-04,2.02458
2023-05-05,3.18148
2023-05-06,4.91684
2023-05-07,4.4107
2023-05-08,6.79681
2023-05-09,4.98915
2023-05-10,7.37527
2023-05-11,6.29067
2023-05-12,7.37527
2023-05-13,4.98915
2023-05-14,4.84454
2023-05-15,5.71221
2023-05-16,6.21836
2023-05-17,7.15835
2023-05-18,7.08604
2023-05-19,5.20607
2023-05-20,5.06146
2023-05-21,5.85683
2023-05-22,6.29067
2023-05-23,6.21836
2023-05-24,3.97686
2023-05-25,4.91684
2023-05-26,3.90455
2023-05-27,3.25379
2023-05-28,2.74765
2023-05-29,3.68763
2023-05-30,4.26608
2023-05-31,4.77223
2023-06-01,4.26608
2023-06-02,2.89226
2023-06-03,2.67534
2023-06-04,1.66305
2023-06-05,2.74765
2023-06-06,4.33839
2023-06-07,2.74765
2023-06-08,2.74765
2023-06-09,3.10918
2023-06-10,2.67534
2023-06-11,3.75994
2023-06-12,3.75994
2023-06-13,3.75994
