date,장외주식
2020-06-18,32.84789
2020-06-19,30.15102
2020-06-20,14.1316
2020-06-21,16.61272
2020-06-22,31.82308
2020-06-23,35.32901
2020-06-24,39.85976
2020-06-25,38.83495
2020-06-26,35.43689
2020-06-27,15.26429
2020-06-28,15.04854
2020-06-29,32.68608
2020-06-30,35.05933
2020-07-01,30.15102
2020-07-02,42.07119
2020-07-03,36.78532
2020-07-04,18.98597
2020-07-05,21.25134
2020-07-06,39.53613
2020-07-07,43.47357
2020-07-08,40.39913
2020-07-09,41.10032
2020-07-10,39.21251
2020-07-11,19.95685
2020-07-12,18.60841
2020-07-13,37.54045
2020-07-14,38.51132
2020-07-15,36.94714
2020-07-16,35.65264
2020-07-17,34.08845
2020-07-18,24.75728
2020-07-19,21.95253
2020-07-20,45.90075
2020-07-21,52.85868
2020-07-22,50.26968
2020-07-23,51.56418
2020-07-24,43.5275
2020-07-25,19.41747
2020-07-26,35.65264
2020-07-27,50.37756
2020-07-28,45.90075
2020-07-29,40.93851
2020-07-30,40.02157
2020-07-31,36.83926
2020-08-01,20.22653
2020-08-02,21.14347
2020-08-03,38.1877
2020-08-04,45.2535
2020-08-05,45.95469
2020-08-06,43.096
2020-08-07,45.09169
2020-08-08,24.48759
2020-08-09,23.19309
2020-08-10,47.30312
2020-08-11,42.39482
2020-08-12,49.83818
2020-08-13,60.14023
2020-08-14,56.2028
2020-08-15,27.6699
2020-08-16,23.7864
2020-08-17,28.91046
2020-08-18,43.20388
2020-08-19,44.17475
2020-08-20,45.46925
2020-08-21,36.08414
2020-08-22,18.8781
2020-08-23,21.57497
2020-08-24,44.71413
2020-08-25,46.70981
2020-08-26,59.11542
2020-08-27,47.35706
2020-08-28,46.76375
2020-08-29,25.9439
2020-08-30,36.24595
2020-08-31,67.96116
2020-09-01,80.47464
2020-09-02,86.19201
2020-09-03,81.71521
2020-09-04,65.64185
2020-09-05,34.62783
2020-09-06,43.5275
2020-09-07,73.3549
2020-09-08,65.74973
2020-09-09,74.86515
2020-09-10,100.0
2020-09-11,79.44983
2020-09-12,36.67745
2020-09-13,37.37864
2020-09-14,63.05285
2020-09-15,69.84897
2020-09-16,79.3959
2020-09-17,59.11542
2020-09-18,44.92988
2020-09-19,27.13052
2020-09-20,27.29234
2020-09-21,42.50269
2020-09-22,41.26213
2020-09-23,56.52642
2020-09-24,48.43581
2020-09-25,41.58576
2020-09-26,30.63646
2020-09-27,23.24703
2020-09-28,40.77669
2020-09-29,32.25458
2020-09-30,18.12297
2020-10-01,18.28478
2020-10-02,35.22114
2020-10-03,17.90722
2020-10-04,22.00647
2020-10-05,41.58576
2020-10-06,44.55231
2020-10-07,45.41531
2020-10-08,38.02588
2020-10-09,26.10571
2020-10-10,18.33872
2020-10-11,18.66235
2020-10-12,35.11326
2020-10-13,33.60302
2020-10-14,38.1877
2020-10-15,47.24919
2020-10-16,37.05501
2020-10-17,18.28478
2020-10-18,16.07335
2020-10-19,32.68608
2020-10-20,34.89751
2020-10-21,35.5987
2020-10-22,33.8727
2020-10-23,26.69902
2020-10-24,15.80366
2020-10-25,17.63754
2020-10-26,27.72384
2020-10-27,29.66558
2020-10-28,36.67745
2020-10-29,35.65264
2020-10-30,28.04746
2020-10-31,12.99892
2020-11-01,13.86192
2020-11-02,25.02696
2020-11-03,28.9644
2020-11-04,29.23408
2020-11-05,28.31715
2020-11-06,25.9439
2020-11-07,13.37648
2020-11-08,14.72491
2020-11-09,29.88133
2020-11-10,32.63214
2020-11-11,35.92233
2020-11-12,34.62783
2020-11-13,36.29989
2020-11-14,17.69147
2020-11-15,13.64617
2020-11-16,33.27939
2020-11-17,42.17907
2020-11-18,38.02588
2020-11-19,39.10463
2020-11-20,29.07227
2020-11-21,17.63754
2020-11-22,19.47141
2020-11-23,34.19633
2020-11-24,37.3247
2020-11-25,36.94714
2020-11-26,39.10463
2020-11-27,39.85976
2020-11-28,22.16828
2020-11-29,22.0604
2020-11-30,35.81445
2020-12-01,41.74757
2020-12-02,41.37001
2020-12-03,39.9137
2020-12-04,40.39913
2020-12-05,23.89428
2020-12-06,24.75728
2020-12-07,42.34088
2020-12-08,43.58144
2020-12-09,39.96763
2020-12-10,42.39482
2020-12-11,41.04638
2020-12-12,22.38403
2020-12-13,19.68716
2020-12-14,34.14239
2020-12-15,37.81014
2020-12-16,35.92233
2020-12-17,33.0097
2020-12-18,33.54908
2020-12-19,23.57065
2020-12-20,22.0604
2020-12-21,36.56957
2020-12-22,36.67745
2020-12-23,36.73139
2020-12-24,39.69795
2020-12-25,18.12297
2020-12-26,19.52535
2020-12-27,20.98166
2020-12-28,38.13376
2020-12-29,38.51132
2020-12-30,45.63106
2020-12-31,29.44983
2021-01-01,22.16828
2021-01-02,22.70765
2021-01-03,34.41208
2021-01-04,52.21143
2021-01-05,53.6138
2021-01-06,57.76699
2021-01-07,56.95792
2021-01-08,55.23193
2021-01-09,35.43689
2021-01-10,36.19201
2021-01-11,64.83279
2021-01-12,52.96655
2021-01-13,60.03236
2021-01-14,58.73786
2021-01-15,48.65156
2021-01-16,24.97303
2021-01-17,34.95145
2021-01-18,49.89212
2021-01-19,62.45954
2021-01-20,61.21898
2021-01-21,71.73678
2021-01-22,62.99892
2021-01-23,46.81769
2021-01-24,35.92233
2021-01-25,64.9946
2021-01-26,59.00755
2021-01-27,54.9083
2021-01-28,42.77238
2021-01-29,43.63538
2021-01-30,24.6494
2021-01-31,22.97734
2021-02-01,38.99676
2021-02-02,46.1165
2021-02-03,51.13268
2021-02-04,43.58144
2021-02-05,42.88025
2021-02-06,25.62028
2021-02-07,25.78209
2021-02-08,42.98813
2021-02-09,44.44444
2021-02-10,48.7055
2021-02-11,29.44983
2021-02-12,49.94606
2021-02-13,58.14455
2021-02-14,44.3905
2021-02-15,64.72491
2021-02-16,62.67529
2021-02-17,57.01186
2021-02-18,66.88241
2021-02-19,51.29449
2021-02-20,31.06796
2021-02-21,28.9644
2021-02-22,46.76375
2021-02-23,44.01294
2021-02-24,43.20388
2021-02-25,47.19525
2021-02-26,38.07982
2021-02-27,22.97734
2021-02-28,25.24271
2021-03-01,36.56957
2021-03-02,51.02481
2021-03-03,47.19525
2021-03-04,42.17907
2021-03-05,39.37432
2021-03-06,23.89428
2021-03-07,25.83603
2021-03-08,44.44444
2021-03-09,48.7055
2021-03-10,56.2028
2021-03-11,52.42718
2021-03-12,62.18985
2021-03-13,32.63214
2021-03-14,47.68069
2021-03-15,71.30528
2021-03-16,63.05285
2021-03-17,60.30204
2021-03-18,99.5685
2021-03-19,86.83926
2021-03-20,35.54476
2021-03-21,33.17152
2021-03-22,63.43042
2021-03-23,56.04099
2021-03-24,53.12837
2021-03-25,45.03775
2021-03-26,43.096
2021-03-27,29.23408
2021-03-28,31.33764
2021-03-29,47.62675
2021-03-30,47.73462
2021-03-31,50.26968
2021-04-01,45.36138
2021-04-02,42.61057
2021-04-03,26.96871
2021-04-04,23.19309
2021-04-05,38.88888
2021-04-06,42.39482
2021-04-07,44.3905
2021-04-08,45.36138
2021-04-09,46.92556
2021-04-10,24.27184
2021-04-11,25.56634
2021-04-12,47.411
2021-04-13,47.08737
2021-04-14,49.29881
2021-04-15,50.59331
2021-04-16,51.07874
2021-04-17,28.15533
2021-04-18,28.37108
2021-04-19,51.51024
2021-04-20,54.26105
2021-04-21,50.43149
2021-04-22,47.411
2021-04-23,46.92556
2021-04-24,26.3754
2021-04-25,29.71952
2021-04-26,58.25242
2021-04-27,59.6548
2021-04-28,52.15749
2021-04-29,48.05825
2021-04-30,37.64832
2021-05-01,22.81553
2021-05-02,24.32578
2021-05-03,45.30744
2021-05-04,36.56957
2021-05-05,22.86947
2021-05-06,40.77669
2021-05-07,36.51564
2021-05-08,22.59978
2021-05-09,24.59546
2021-05-10,51.45631
2021-05-11,46.76375
2021-05-12,44.3905
2021-05-13,37.91801
2021-05-14,32.36245
2021-05-15,19.47141
2021-05-16,22.54584
2021-05-17,35.5987
2021-05-18,33.54908
2021-05-19,18.8781
2021-05-20,31.33764
2021-05-21,31.76914
2021-05-22,17.04422
2021-05-23,18.4466
2021-05-24,28.69471
2021-05-25,29.23408
2021-05-26,34.03451
2021-05-27,32.36245
2021-05-28,28.31715
2021-05-29,16.34304
2021-05-30,15.10248
2021-05-31,31.49946
2021-06-01,31.93096
2021-06-02,33.17152
2021-06-03,36.0302
2021-06-04,33.81877
2021-06-05,20.38834
2021-06-06,16.88241
2021-06-07,36.35382
2021-06-08,32.79395
2021-06-09,33.22545
2021-06-10,32.30852
2021-06-11,35.00539
2021-06-12,19.09385
2021-06-13,16.50485
2021-06-14,34.3042
2021-06-15,37.10895
2021-06-16,37.3247
2021-06-17,32.5782
2021-06-18,30.90614
2021-06-19,18.8781
2021-06-20,16.7206
2021-06-21,27.99352
2021-06-22,31.98489
2021-06-23,42.93419
2021-06-24,35.1672
2021-06-25,30.96008
2021-06-26,19.09385
2021-06-27,16.99029
2021-06-28,35.76051
2021-06-29,36.56957
2021-06-30,32.1467
2021-07-01,31.22977
2021-07-02,29.93527
2021-07-03,19.95685
2021-07-04,16.77454
2021-07-05,39.32038
2021-07-06,36.29989
2021-07-07,34.14239
2021-07-08,37.3247
2021-07-09,33.54908
2021-07-10,18.17691
2021-07-11,18.0151
2021-07-12,32.41639
2021-07-13,32.30852
2021-07-14,33.8727
2021-07-15,35.92233
2021-07-16,33.49514
2021-07-17,18.4466
2021-07-18,15.74973
2021-07-19,31.22977
2021-07-20,32.95577
2021-07-21,29.23408
2021-07-22,32.09277
2021-07-23,33.65695
2021-07-24,18.06903
2021-07-25,17.85329
2021-07-26,39.37432
2021-07-27,55.3398
2021-07-28,47.68069
2021-07-29,43.85113
2021-07-30,31.28371
2021-07-31,15.69579
2021-08-01,16.01941
2021-08-02,31.87702
2021-08-03,49.5685
2021-08-04,46.49406
2021-08-05,47.68069
2021-08-06,53.72168
2021-08-07,18.71628
2021-08-08,36.94714
2021-08-09,55.3398
2021-08-10,52.48112
2021-08-11,41.90938
2021-08-12,42.55663
2021-08-13,36.67745
2021-08-14,17.20604
2021-08-15,20.49622
2021-08-16,26.21359
2021-08-17,34.95145
2021-08-18,46.33225
2021-08-19,41.37001
2021-08-20,29.77346
2021-08-21,17.63754
2021-08-22,18.23085
2021-08-23,33.27939
2021-08-24,37.7562
2021-08-25,35.49083
2021-08-26,36.67745
2021-08-27,36.78532
2021-08-28,17.42179
2021-08-29,17.79935
2021-08-30,36.62351
2021-08-31,35.76051
2021-09-01,40.18338
2021-09-02,36.0302
2021-09-03,28.69471
2021-09-04,15.31823
2021-09-05,13.48435
2021-09-06,29.98921
2021-09-07,30.90614
2021-09-08,32.5782
2021-09-09,31.12189
2021-09-10,27.45415
2021-09-11,17.85329
2021-09-12,14.5631
2021-09-13,26.21359
2021-09-14,30.58252
2021-09-15,32.25458
2021-09-16,31.76914
2021-09-17,26.53721
2021-09-18,13.75404
2021-09-19,11.81229
2021-09-20,9.49298
2021-09-21,9.87055
2021-09-22,14.02373
2021-09-23,27.18446
2021-09-24,27.93959
2021-09-25,14.50916
2021-09-26,14.07766
2021-09-27,25.72815
2021-09-28,30.20496
2021-09-29,26.53721
2021-09-30,28.85652
2021-10-01,22.97734
2021-10-02,12.8371
2021-10-03,10.46386
2021-10-04,12.72923
2021-10-05,26.53721
2021-10-06,24.91909
2021-10-07,26.32146
2021-10-08,24.2179
2021-10-09,12.8371
2021-10-10,12.45954
2021-10-11,13.59223
2021-10-12,22.27615
2021-10-13,22.59978
2021-10-14,24.00215
2021-10-15,23.30097
2021-10-16,10.08629
2021-10-17,11.48867
2021-10-18,24.37971
2021-10-19,25.24271
2021-10-20,25.13484
2021-10-21,34.51995
2021-10-22,24.81121
2021-10-23,11.92017
2021-10-24,11.27292
2021-10-25,24.59546
2021-10-26,29.50377
2021-10-27,29.18015
2021-10-28,25.02696
2021-10-29,19.7411
2021-10-30,11.59654
2021-10-31,9.6548
2021-11-01,24.48759
2021-11-02,25.9439
2021-11-03,26.59115
2021-11-04,25.72815
2021-11-05,24.05609
2021-11-06,11.38079
2021-11-07,11.16504
2021-11-08,21.84466
2021-11-09,26.32146
2021-11-10,23.57065
2021-11-11,25.9439
2021-11-12,26.59115
2021-11-13,11.65048
2021-11-14,14.88673
2021-11-15,26.21359
2021-11-16,28.91046
2021-11-17,30.74433
2021-11-18,34.51995
2021-11-19,26.05177
2021-11-20,10.78748
2021-11-21,14.34735
2021-11-22,23.94822
2021-11-23,25.24271
2021-11-24,27.61596
2021-11-25,24.91909
2021-11-26,22.38403
2021-11-27,11.54261
2021-11-28,11.00323
2021-11-29,22.97734
2021-11-30,22.70765
2021-12-01,25.72815
2021-12-02,30.31283
2021-12-03,22.4919
2021-12-04,10.73354
2021-12-05,10.67961
2021-12-06,20.60409
2021-12-07,25.62028
2021-12-08,25.62028
2021-12-09,24.2179
2021-12-10,19.36353
2021-12-11,10.89536
2021-12-12,12.89104
2021-12-13,25.88996
2021-12-14,21.95253
2021-12-15,31.60733
2021-12-16,27.99352
2021-12-17,21.03559
2021-12-18,12.13592
2021-12-19,14.72491
2021-12-20,24.86515
2021-12-21,22.00647
2021-12-22,24.48759
2021-12-23,24.6494
2021-12-24,19.63322
2021-12-25,11.43473
2021-12-26,11.48867
2021-12-27,21.46709
2021-12-28,22.54584
2021-12-29,22.81553
2021-12-30,21.79072
2021-12-31,15.21035
2022-01-01,10.19417
2022-01-02,11.32686
2022-01-03,24.00215
2022-01-04,25.9439
2022-01-05,24.48759
2022-01-06,25.99784
2022-01-07,23.19309
2022-01-08,14.67098
2022-01-09,14.50916
2022-01-10,26.64509
2022-01-11,26.32146
2022-01-12,29.01833
2022-01-13,27.02265
2022-01-14,25.56634
2022-01-15,12.56742
2022-01-16,14.29341
2022-01-17,25.13484
2022-01-18,29.18015
2022-01-19,27.18446
2022-01-20,31.06796
2022-01-21,24.97303
2022-01-22,12.72923
2022-01-23,12.99892
2022-01-24,26.75296
2022-01-25,25.02696
2022-01-26,27.13052
2022-01-27,36.4617
2022-01-28,24.70334
2022-01-29,12.24379
2022-01-30,9.60086
2022-01-31,9.38511
2022-02-01,11.21898
2022-02-02,10.67961
2022-02-03,26.59115
2022-02-04,25.67421
2022-02-05,12.62135
2022-02-06,12.62135
2022-02-07,23.24703
2022-02-08,25.99784
2022-02-09,25.18878
2022-02-10,23.08522
2022-02-11,20.06472
2022-02-12,9.76267
2022-02-13,12.24379
2022-02-14,25.78209
2022-02-15,25.29665
2022-02-16,23.51672
2022-02-17,28.15533
2022-02-18,21.14347
2022-02-19,10.46386
2022-02-20,13.7001
2022-02-21,32.41639
2022-02-22,31.60733
2022-02-23,24.43365
2022-02-24,22.86947
2022-02-25,22.11434
2022-02-26,13.96979
2022-02-27,10.46386
2022-02-28,19.52535
2022-03-01,12.67529
2022-03-02,20.01078
2022-03-03,20.44228
2022-03-04,18.66235
2022-03-05,9.06148
2022-03-06,8.25242
2022-03-07,17.69147
2022-03-08,16.82847
2022-03-09,10.24811
2022-03-10,18.77022
2022-03-11,17.96116
2022-03-12,7.98274
2022-03-13,8.19848
2022-03-14,21.03559
2022-03-15,21.19741
2022-03-16,20.55016
2022-03-17,23.89428
2022-03-18,21.89859
2022-03-19,11.38079
2022-03-20,8.30636
2022-03-21,19.47141
2022-03-22,24.59546
2022-03-23,22.86947
2022-03-24,24.70334
2022-03-25,20.33441
2022-03-26,12.02804
2022-03-27,10.40992
2022-03-28,22.4919
2022-03-29,24.27184
2022-03-30,24.37971
2022-03-31,25.35059
2022-04-01,20.44228
2022-04-02,10.94929
2022-04-03,8.68392
2022-04-04,21.25134
2022-04-05,21.35922
2022-04-06,19.90291
2022-04-07,19.7411
2022-04-08,17.52966
2022-04-09,8.57605
2022-04-10,7.65911
2022-04-11,15.26429
2022-04-12,17.5836
2022-04-13,23.51672
2022-04-14,24.43365
2022-04-15,20.49622
2022-04-16,11.38079
2022-04-17,9.6548
2022-04-18,16.82847
2022-04-19,20.38834
2022-04-20,20.98166
2022-04-21,20.81984
2022-04-22,19.95685
2022-04-23,8.41423
2022-04-24,7.87486
2022-04-25,21.35922
2022-04-26,22.97734
2022-04-27,21.19741
2022-04-28,19.79503
2022-04-29,17.85329
2022-04-30,9.00755
2022-05-01,7.4973
2022-05-02,15.31823
2022-05-03,20.98166
2022-05-04,18.4466
2022-05-05,9.33117
2022-05-06,13.53829
2022-05-07,7.33549
2022-05-08,6.90399
2022-05-09,16.55879
2022-05-10,15.15641
2022-05-11,19.20172
2022-05-12,16.07335
2022-05-13,15.91154
2022-05-14,6.68824
2022-05-15,8.19848
2022-05-16,17.42179
2022-05-17,15.21035
2022-05-18,16.2891
2022-05-19,15.04854
2022-05-20,16.39697
2022-05-21,7.11974
2022-05-22,8.14455
2022-05-23,15.53398
2022-05-24,15.31823
2022-05-25,15.74973
2022-05-26,18.50053
2022-05-27,16.12729
2022-05-28,6.52642
2022-05-29,6.47249
2022-05-30,18.93203
2022-05-31,17.1521
2022-06-01,8.62998
2022-06-02,14.34735
2022-06-03,15.10248
2022-06-04,7.38942
2022-06-05,7.82092
2022-06-06,9.87055
2022-06-07,14.72491
2022-06-08,16.45091
2022-06-09,15.58791
2022-06-10,15.8576
2022-06-11,6.36461
2022-06-12,6.2028
2022-06-13,17.04422
2022-06-14,19.20172
2022-06-15,16.39697
2022-06-16,15.31823
2022-06-17,14.72491
2022-06-18,5.82524
2022-06-19,6.36461
2022-06-20,16.01941
2022-06-21,17.69147
2022-06-22,14.5631
2022-06-23,15.10248
2022-06-24,13.10679
2022-06-25,5.60949
2022-06-26,4.9083
2022-06-27,15.69579
2022-06-28,12.4056
2022-06-29,14.1316
2022-06-30,13.91585
2022-07-01,13.53829
2022-07-02,6.04099
2022-07-03,4.36893
2022-07-04,12.24379
2022-07-05,13.21467
2022-07-06,13.96979
2022-07-07,14.61704
2022-07-08,11.65048
2022-07-09,4.69255
2022-07-10,4.69255
2022-07-11,13.80798
2022-07-12,11.75836
2022-07-13,12.62135
2022-07-14,13.2686
2022-07-15,13.75404
2022-07-16,4.80043
2022-07-17,5.50161
2022-07-18,13.91585
2022-07-19,13.96979
2022-07-20,19.20172
2022-07-21,16.12729
2022-07-22,13.37648
2022-07-23,5.87918
2022-07-24,5.98705
2022-07-25,15.26429
2022-07-26,13.21467
2022-07-27,13.05285
2022-07-28,14.61704
2022-07-29,12.18985
2022-07-30,6.14886
2022-07-31,6.2028
2022-08-01,13.32254
2022-08-02,12.4056
2022-08-03,14.02373
2022-08-04,14.40129
2022-08-05,11.43473
2022-08-06,5.98705
2022-08-07,5.39374
2022-08-08,14.34735
2022-08-09,15.69579
2022-08-10,15.04854
2022-08-11,15.31823
2022-08-12,12.45954
2022-08-13,6.04099
2022-08-14,6.6343
2022-08-15,7.17367
2022-08-16,14.50916
2022-08-17,15.26429
2022-08-18,16.45091
2022-08-19,12.89104
2022-08-20,6.68824
2022-08-21,7.65911
2022-08-22,14.23948
2022-08-23,15.10248
2022-08-24,13.2686
2022-08-25,13.05285
2022-08-26,13.64617
2022-08-27,6.09492
2022-08-28,5.71736
2022-08-29,13.48435
2022-08-30,17.42179
2022-08-31,15.80366
2022-09-01,15.31823
2022-09-02,13.05285
2022-09-03,5.71736
2022-09-04,5.01618
2022-09-05,10.94929
2022-09-06,12.45954
2022-09-07,14.02373
2022-09-08,10.40992
2022-09-09,6.47249
2022-09-10,4.63861
2022-09-11,5.60949
2022-09-12,6.74217
2022-09-13,14.9946
2022-09-14,15.91154
2022-09-15,20.01078
2022-09-16,15.15641
2022-09-17,7.0658
2022-09-18,6.25674
2022-09-19,16.12729
2022-09-20,17.96116
2022-09-21,14.94066
2022-09-22,15.58791
2022-09-23,12.78317
2022-09-24,5.55555
2022-09-25,5.55555
2022-09-26,15.53398
2022-09-27,12.67529
2022-09-28,14.94066
2022-09-29,17.79935
2022-09-30,14.29341
2022-10-01,5.44768
2022-10-02,5.66343
2022-10-03,6.58036
2022-10-04,15.10248
2022-10-05,14.29341
2022-10-06,16.2891
2022-10-07,14.1316
2022-10-08,7.0658
2022-10-09,5.39374
2022-10-10,7.65911
2022-10-11,11.65048
2022-10-12,14.9946
2022-10-13,14.94066
2022-10-14,14.45523
2022-10-15,9.97842
2022-10-16,9.70873
2022-10-17,16.23516
2022-10-18,16.55879
2022-10-19,16.82847
2022-10-20,15.15641
2022-10-21,12.4056
2022-10-22,6.47249
2022-10-23,6.25674
2022-10-24,11.97411
2022-10-25,16.55879
2022-10-26,15.96548
2022-10-27,15.4261
2022-10-28,13.53829
2022-10-29,4.74649
2022-10-30,9.16936
2022-10-31,14.1316
2022-11-01,17.09816
2022-11-02,15.31823
2022-11-03,15.74973
2022-11-04,14.07766
2022-11-05,6.58036
2022-11-06,5.82524
2022-11-07,13.75404
2022-11-08,15.69579
2022-11-09,14.77885
2022-11-10,15.31823
2022-11-11,19.3096
2022-11-12,7.4973
2022-11-13,6.58036
2022-11-14,16.34304
2022-11-15,16.18122
2022-11-16,13.75404
2022-11-17,16.34304
2022-11-18,12.56742
2022-11-19,7.60517
2022-11-20,5.7713
2022-11-21,10.35598
2022-11-22,12.18985
2022-11-23,11.05717
2022-11-24,11.16504
2022-11-25,9.33117
2022-11-26,6.14886
2022-11-27,4.74649
2022-11-28,12.45954
2022-11-29,10.40992
2022-11-30,18.28478
2022-12-01,22.43797
2022-12-02,15.04854
2022-12-03,5.87918
2022-12-04,6.36461
2022-12-05,12.67529
2022-12-06,11.00323
2022-12-07,14.23948
2022-12-08,14.02373
2022-12-09,12.08198
2022-12-10,6.25674
2022-12-11,7.28155
2022-12-12,12.67529
2022-12-13,12.29773
2022-12-14,10.40992
2022-12-15,10.40992
2022-12-16,8.25242
2022-12-17,4.0453
2022-12-18,4.4768
2022-12-19,9.70873
2022-12-20,9.43905
2022-12-21,10.35598
2022-12-22,10.24811
2022-12-23,8.52211
2022-12-24,4.63861
2022-12-25,3.6138
2022-12-26,8.7918
2022-12-27,9.54692
2022-12-28,9.60086
2022-12-29,11.05717
2022-12-30,8.46817
2022-12-31,3.66774
2023-01-01,2.80474
2023-01-02,9.97842
2023-01-03,11.97411
2023-01-04,12.8371
2023-01-05,10.40992
2023-01-06,11.59654
2023-01-07,6.68824
2023-01-08,5.71736
2023-01-09,9.54692
2023-01-10,14.34735
2023-01-11,11.97411
2023-01-12,11.59654
2023-01-13,11.05717
2023-01-14,5.7713
2023-01-15,4.74649
2023-01-16,14.23948
2023-01-17,11.92017
2023-01-18,9.97842
2023-01-19,9.06148
2023-01-20,7.76699
2023-01-21,3.55987
2023-01-22,4.63861
2023-01-23,4.09924
2023-01-24,4.58468
2023-01-25,12.56742
2023-01-26,13.59223
2023-01-27,11.05717
2023-01-28,5.07011
2023-01-29,7.44336
2023-01-30,14.34735
2023-01-31,11.97411
2023-02-01,10.89536
2023-02-02,12.72923
2023-02-03,11.81229
2023-02-04,5.07011
2023-02-05,5.23193
2023-02-06,12.08198
2023-02-07,14.94066
2023-02-08,15.15641
2023-02-09,17.20604
2023-02-10,13.48435
2023-02-11,9.49298
2023-02-12,9.2233
2023-02-13,14.77885
2023-02-14,14.40129
2023-02-15,12.18985
2023-02-16,12.99892
2023-02-17,12.72923
2023-02-18,5.50161
2023-02-19,5.82524
2023-02-20,12.29773
2023-02-21,11.81229
2023-02-22,11.11111
2023-02-23,12.24379
2023-02-24,11.97411
2023-02-25,5.44768
2023-02-26,6.31067
2023-02-27,10.51779
2023-02-28,11.27292
2023-03-01,6.25674
2023-03-02,12.02804
2023-03-03,12.45954
2023-03-04,5.93311
2023-03-05,6.85005
2023-03-06,13.7001
2023-03-07,14.40129
2023-03-08,13.86192
2023-03-09,15.80366
2023-03-10,11.16504
2023-03-11,5.28586
2023-03-12,6.6343
2023-03-13,13.16073
2023-03-14,11.97411
2023-03-15,14.88673
2023-03-16,16.2891
2023-03-17,14.77885
2023-03-18,6.95792
2023-03-19,6.25674
2023-03-20,16.39697
2023-03-21,19.63322
2023-03-22,17.79935
2023-03-23,16.61272
2023-03-24,14.5631
2023-03-25,7.28155
2023-03-26,7.44336
2023-03-27,14.23948
2023-03-28,13.7001
2023-03-29,16.01941
2023-03-30,17.31391
2023-03-31,14.02373
2023-04-01,9.16936
2023-04-02,7.65911
2023-04-03,14.5631
2023-04-04,16.93635
2023-04-05,15.26429
2023-04-06,15.8576
2023-04-07,15.4261
2023-04-08,8.30636
2023-04-09,7.87486
2023-04-10,14.83279
2023-04-11,17.25997
2023-04-12,14.34735
2023-04-13,16.45091
2023-04-14,15.15641
2023-04-15,7.65911
2023-04-16,6.79611
2023-04-17,15.15641
2023-04-18,14.77885
2023-04-19,14.18554
2023-04-20,14.23948
2023-04-21,12.62135
2023-04-22,7.76699
2023-04-23,7.22761
2023-04-24,13.59223
2023-04-25,11.81229
2023-04-26,12.29773
2023-04-27,12.62135
2023-04-28,12.02804
2023-04-29,6.09492
2023-04-30,6.41855
2023-05-01,8.03667
2023-05-02,11.38079
2023-05-03,14.61704
2023-05-04,11.65048
2023-05-05,6.95792
2023-05-06,5.60949
2023-05-07,5.01618
2023-05-08,10.46386
2023-05-09,12.89104
2023-05-10,11.75836
2023-05-11,11.65048
2023-05-12,10.89536
2023-05-13,5.17799
2023-05-14,5.12405
2023-05-15,10.46386
2023-05-16,10.94929
2023-05-17,10.62567
2023-05-18,12.29773
2023-05-19,10.57173
2023-05-20,4.63861
2023-05-21,4.74649
2023-05-22,10.67961
2023-05-23,10.78748
2023-05-24,11.92017
2023-05-25,12.45954
2023-05-26,10.30204
2023-05-27,3.77562
2023-05-28,5.50161
2023-05-29,5.17799
