date,개인공매도
2020-09-23,0.74118
2020-09-24,1.42227
2020-09-25,0.92147
2020-09-26,0.52083
2020-09-27,0.46073
2020-09-28,0.9415
2020-09-29,0.86137
2020-09-30,0.48076
2020-10-01,0.42067
2020-10-02,0.28044
2020-10-03,0.42067
2020-10-04,0.5008
2020-10-05,1.06169
2020-10-06,0.80128
2020-10-07,0.80128
2020-10-08,0.30048
2020-10-09,0.42067
2020-10-10,0.46073
2020-10-11,0.54086
2020-10-12,0.52083
2020-10-13,0.52083
2020-10-14,0.3806
2020-10-15,0.96153
2020-10-16,0.96153
2020-10-17,0.52083
2020-10-18,0.52083
2020-10-19,0.60096
2020-10-20,0.80128
2020-10-21,0.60096
2020-10-22,0.72115
2020-10-23,0.64102
2020-10-24,0.18028
2020-10-25,0.10016
2020-10-26,0.3806
2020-10-27,0.4407
2020-10-28,0.62099
2020-10-29,0.52083
2020-10-30,0.64102
2020-11-01,0.82131
2020-11-02,0.64102
2020-11-03,0.46073
2020-11-04,0.4407
2020-11-05,0.26041
2020-11-06,0.4407
2020-11-07,0.28044
2020-11-08,0.24038
2020-11-09,0.4407
2020-11-10,0.76121
2020-11-11,0.52083
2020-11-12,0.76121
2020-11-13,0.98157
2020-11-14,0.60096
2020-11-15,0.60096
2020-11-16,0.70112
2020-11-17,0.70112
2020-11-18,0.78125
2020-11-19,0.88141
2020-11-20,1.38221
2020-11-21,0.74118
2020-11-22,0.46073
2020-11-23,0.84134
2020-11-24,0.96153
2020-11-25,1.04166
2020-11-26,0.86137
2020-11-27,1.02163
2020-11-28,0.26041
2020-11-29,0.66105
2020-11-30,1.06169
2020-12-01,0.86137
2020-12-02,4.0665
2020-12-03,4.02644
2020-12-04,2.12339
2020-12-05,1.82291
2020-12-06,1.24198
2020-12-07,2.0633
2020-12-08,2.02323
2020-12-09,1.66266
2020-12-10,1.38221
2020-12-11,1.20192
2020-12-12,0.86137
2020-12-13,1.16185
2020-12-14,4.90785
2020-12-15,3.20512
2020-12-16,1.22195
2020-12-17,1.5024
2020-12-18,1.16185
2020-12-19,0.72115
2020-12-20,1.16185
2020-12-21,1.64262
2020-12-22,1.42227
2020-12-23,1.04166
2020-12-24,1.48237
2020-12-25,0.58092
2020-12-26,1.32211
2020-12-27,0.72115
2020-12-28,1.38221
2020-12-29,1.38221
2020-12-30,2.28365
2020-12-31,1.72275
2021-01-01,1.70272
2021-01-02,1.4423
2021-01-03,2.24358
2021-01-04,3.16506
2021-01-05,4.14663
2021-01-06,4.16666
2021-01-07,3.82612
2021-01-08,5.94951
2021-01-09,4.10657
2021-01-10,6.33012
2021-01-11,15.58493
2021-01-12,23.95833
2021-01-13,19.37099
2021-01-14,11.59855
2021-01-15,9.69551
2021-01-16,5.02804
2021-01-17,10.89743
2021-01-18,11.07772
2021-01-19,5.16826
2021-01-20,5.0681
2021-01-21,4.30689
2021-01-22,2.78445
2021-01-23,2.60416
2021-01-24,2.74439
2021-01-25,2.38381
2021-01-26,3.66586
2021-01-27,6.61057
2021-01-28,6.77083
2021-01-29,8.13301
2021-01-30,6.99118
2021-01-31,3.26522
2021-02-01,5.42868
2021-02-02,3.68589
2021-02-03,12.11939
2021-02-04,13.74198
2021-02-05,9.55528
2021-02-06,5.1282
2021-02-07,4.94791
2021-02-08,3.86618
2021-02-09,2.10336
2021-02-10,1.60256
2021-02-11,1.22195
2021-02-12,1.4423
2021-02-13,1.42227
2021-02-14,1.5625
2021-02-15,1.80288
2021-02-16,1.70272
2021-02-17,2.26362
2021-02-18,2.10336
2021-02-19,1.58253
2021-02-20,0.96153
2021-02-21,1.22195
2021-02-22,1.42227
2021-02-23,2.22355
2021-02-24,2.58413
2021-02-25,2.12339
2021-02-26,1.62259
2021-02-27,0.72115
2021-02-28,0.60096
2021-03-01,0.66105
2021-03-02,0.92147
2021-03-03,1.34214
2021-03-04,1.30208
2021-03-05,1.62259
2021-03-06,1.10176
2021-03-07,1.12179
2021-03-08,1.5024
2021-03-09,1.76282
2021-03-10,1.54246
2021-03-11,1.62259
2021-03-12,1.0016
2021-03-13,0.9415
2021-03-14,1.10176
2021-03-15,1.26201
2021-03-16,0.98157
2021-03-17,1.34214
2021-03-18,1.18189
2021-03-19,1.28205
2021-03-20,0.48076
2021-03-21,2.26362
2021-03-22,1.76282
2021-03-23,1.92307
2021-03-24,1.42227
2021-03-25,1.58253
2021-03-26,1.42227
2021-03-27,0.88141
2021-03-28,0.90144
2021-03-29,1.54246
2021-03-30,1.38221
2021-03-31,1.32211
2021-04-01,1.84294
2021-04-02,1.40224
2021-04-03,1.08173
2021-04-04,1.24198
2021-04-05,1.20192
2021-04-06,1.72275
2021-04-07,1.74278
2021-04-08,1.54246
2021-04-09,1.54246
2021-04-10,0.90144
2021-04-11,0.92147
2021-04-12,1.46233
2021-04-13,1.98317
2021-04-14,2.34375
2021-04-15,3.46554
2021-04-16,3.0649
2021-04-17,1.60256
2021-04-18,2.32371
2021-04-19,26.04166
2021-04-20,43.66987
2021-04-21,24.21875
2021-04-22,16.72676
2021-04-23,15.40464
2021-04-24,10.35657
2021-04-25,13.52163
2021-04-26,17.30769
2021-04-27,18.10897
2021-04-28,18.34935
2021-04-29,18.38942
2021-04-30,28.10496
2021-05-01,15.5649
2021-05-02,36.29807
2021-05-03,100.0
2021-05-04,44.41105
2021-05-05,10.39663
2021-05-06,13.12099
2021-05-07,8.89423
2021-05-08,4.1266
2021-05-09,4.32692
2021-05-10,8.15304
2021-05-11,7.83253
2021-05-12,7.49198
2021-05-13,7.79246
2021-05-14,4.48717
2021-05-15,1.72275
2021-05-16,2.44391
2021-05-17,3.42548
2021-05-18,2.72435
2021-05-19,2.04326
2021-05-20,3.28525
2021-05-21,2.78445
2021-05-22,0.74118
2021-05-23,1.22195
2021-05-24,2.54407
2021-05-25,2.44391
2021-05-26,2.74439
2021-05-27,3.68589
2021-05-28,2.66426
2021-05-29,1.40224
2021-05-30,1.62259
2021-05-31,3.10496
2021-06-01,2.86458
2021-06-02,3.0048
2021-06-03,2.64423
2021-06-04,2.82451
2021-06-05,1.34214
2021-06-06,1.34214
2021-06-07,3.82612
2021-06-08,3.90625
2021-06-09,2.88461
2021-06-10,2.18349
2021-06-11,2.64423
2021-06-12,0.92147
2021-06-13,1.30208
2021-06-14,1.88301
2021-06-15,1.78285
2021-06-16,1.66266
2021-06-17,1.46233
2021-06-18,1.52243
2021-06-19,0.58092
2021-06-20,0.80128
2021-06-21,1.62259
2021-06-22,1.5625
2021-06-23,2.14342
2021-06-24,3.0048
2021-06-25,1.98317
2021-06-26,1.04166
2021-06-27,1.16185
2021-06-28,1.28205
2021-06-29,1.64262
2021-06-30,1.46233
2021-07-01,1.38221
2021-07-02,1.28205
2021-07-03,0.58092
2021-07-04,0.96153
2021-07-05,1.64262
2021-07-06,1.54246
2021-07-07,1.66266
2021-07-08,1.76282
2021-07-09,1.60256
2021-07-10,0.62099
2021-07-11,0.66105
2021-07-12,0.98157
2021-07-13,1.40224
2021-07-14,1.04166
2021-07-15,1.42227
2021-07-16,1.18189
2021-07-17,0.5008
2021-07-18,0.54086
2021-07-19,0.96153
2021-07-20,1.10176
2021-07-21,1.38221
2021-07-22,1.36217
2021-07-23,0.84134
2021-07-24,0.76121
2021-07-25,0.72115
2021-07-26,1.08173
2021-07-27,1.98317
2021-07-28,1.38221
2021-07-29,1.38221
2021-07-30,1.54246
2021-07-31,0.92147
2021-08-01,0.86137
2021-08-02,1.76282
2021-08-03,2.36378
2021-08-04,1.28205
2021-08-05,1.34214
2021-08-06,2.74439
2021-08-07,1.12179
2021-08-08,0.84134
2021-08-09,3.74599
2021-08-10,2.38381
2021-08-11,2.28365
2021-08-12,3.16506
2021-08-13,3.18509
2021-08-14,1.04166
2021-08-15,1.06169
2021-08-16,0.86137
2021-08-17,2.72435
2021-08-18,2.42387
2021-08-19,3.78605
2021-08-20,4.30689
2021-08-21,1.46233
2021-08-22,1.58253
2021-08-23,2.30368
2021-08-24,2.26362
2021-08-25,2.0032
2021-08-26,3.34535
2021-08-27,3.60576
2021-08-28,1.74278
2021-08-29,2.24358
2021-08-30,3.72596
2021-08-31,2.24358
2021-09-01,2.92467
2021-09-02,2.62419
2021-09-03,3.24519
2021-09-04,1.68269
2021-09-05,1.12179
2021-09-06,2.32371
2021-09-07,2.74439
2021-09-08,3.36538
2021-09-09,5.36858
2021-09-10,3.20512
2021-09-11,1.68269
2021-09-12,3.78605
2021-09-13,5.02804
2021-09-14,3.92628
2021-09-15,3.24519
2021-09-16,3.02483
2021-09-17,2.5641
2021-09-18,1.16185
2021-09-19,2.14342
2021-09-20,1.12179
2021-09-21,1.64262
2021-09-22,1.90304
2021-09-23,19.83173
2021-09-24,14.62339
2021-09-25,3.40544
2021-09-26,6.97115
2021-09-27,5.28846
2021-09-28,5.26842
2021-09-29,5.96955
2021-09-30,5.22836
2021-10-01,5.42868
2021-10-02,2.86458
2021-10-03,2.46394
2021-10-04,6.73076
2021-10-05,7.59214
2021-10-06,11.63862
2021-10-07,9.91586
2021-10-08,5.02804
2021-10-09,3.72596
2021-10-10,3.36538
2021-10-11,2.94471
2021-10-12,5.84935
2021-10-13,6.25
2021-10-14,3.84615
2021-10-15,2.66426
2021-10-16,1.72275
2021-10-17,2.40384
2021-10-18,2.20352
2021-10-19,3.125
2021-10-20,2.96474
2021-10-21,2.84455
2021-10-22,2.0032
2021-10-23,1.20192
2021-10-24,0.78125
2021-10-25,2.18349
2021-10-26,2.34375
2021-10-27,3.36538
2021-10-28,3.48557
2021-10-29,3.88621
2021-10-30,1.46233
2021-10-31,2.52403
2021-11-01,3.48557
2021-11-02,3.40544
2021-11-03,3.0649
2021-11-04,4.58733
2021-11-05,3.16506
2021-11-06,1.5024
2021-11-07,1.72275
2021-11-08,3.60576
2021-11-09,3.10496
2021-11-10,2.90464
2021-11-11,3.48557
2021-11-12,3.125
2021-11-13,1.42227
2021-11-14,1.54246
2021-11-15,2.34375
2021-11-16,2.68429
2021-11-17,2.76442
2021-11-18,2.86458
2021-11-19,2.08333
2021-11-20,1.36217
2021-11-21,1.02163
2021-11-22,2.10336
2021-11-23,2.62419
2021-11-24,3.30528
2021-11-25,3.48557
2021-11-26,3.20512
2021-11-27,1.98317
2021-11-28,1.66266
2021-11-29,2.82451
2021-11-30,4.36698
2021-12-01,4.22676
2021-12-02,3.04487
2021-12-03,2.18349
2021-12-04,1.30208
2021-12-05,1.36217
2021-12-06,2.40384
2021-12-07,2.66426
2021-12-08,2.60416
2021-12-09,2.54407
2021-12-10,2.60416
2021-12-11,0.92147
2021-12-12,0.90144
2021-12-13,1.96314
2021-12-14,2.38381
2021-12-15,2.0032
2021-12-16,2.18349
2021-12-17,2.12339
2021-12-18,1.4423
2021-12-19,0.92147
2021-12-20,1.82291
2021-12-21,2.0032
2021-12-22,2.12339
2021-12-23,2.0032
2021-12-24,1.58253
2021-12-25,1.06169
2021-12-26,1.12179
2021-12-27,2.14342
2021-12-28,1.80288
2021-12-29,1.9431
2021-12-30,2.64423
2021-12-31,1.76282
2022-01-01,1.12179
2022-01-02,1.26201
2022-01-03,2.40384
2022-01-04,2.04326
2022-01-05,3.86618
2022-01-06,3.96634
2022-01-07,3.02483
2022-01-08,1.76282
2022-01-09,2.08333
2022-01-10,3.26522
2022-01-11,3.98637
2022-01-12,3.72596
2022-01-13,3.60576
2022-01-14,4.80769
2022-01-15,2.32371
2022-01-16,2.54407
2022-01-17,3.90625
2022-01-18,5.80929
2022-01-19,6.55048
2022-01-20,4.96794
2022-01-21,4.76762
2022-01-22,3.44551
2022-01-23,3.38541
2022-01-24,6.41025
2022-01-25,9.17467
2022-01-26,10.67708
2022-01-27,11.85897
2022-01-28,6.83092
2022-01-29,3.48557
2022-01-30,3.76602
2022-01-31,2.38381
2022-02-01,1.64262
2022-02-02,2.08333
2022-02-03,3.68589
2022-02-04,3.40544
2022-02-05,2.20352
2022-02-06,2.20352
2022-02-07,4.14663
2022-02-08,4.08653
2022-02-09,3.16506
2022-02-10,4.0665
2022-02-11,4.42708
2022-02-12,2.34375
2022-02-13,2.02323
2022-02-14,4.46714
2022-02-15,4.54727
2022-02-16,2.80448
2022-02-17,2.86458
2022-02-18,2.0633
2022-02-19,1.5024
2022-02-20,1.48237
2022-02-21,2.58413
2022-02-22,2.88461
2022-02-23,2.24358
2022-02-24,3.90625
2022-02-25,2.34375
2022-02-26,1.06169
2022-02-27,1.84294
2022-02-28,1.5625
2022-03-01,1.42227
2022-03-02,1.76282
2022-03-03,1.72275
2022-03-04,1.92307
2022-03-05,1.26201
2022-03-06,1.04166
2022-03-07,2.24358
2022-03-08,2.22355
2022-03-09,1.10176
2022-03-10,1.5024
2022-03-11,3.32532
2022-03-12,2.38381
2022-03-13,1.68269
2022-03-14,3.26522
2022-03-15,2.52403
2022-03-16,2.40384
2022-03-17,2.36378
2022-03-18,1.92307
2022-03-19,1.72275
2022-03-20,2.12339
2022-03-21,2.38381
2022-03-22,2.42387
2022-03-23,4.46714
2022-03-24,4.1266
2022-03-25,3.24519
2022-03-26,1.48237
2022-03-27,1.20192
2022-03-28,2.26362
2022-03-29,2.12339
2022-03-30,3.36538
2022-03-31,2.08333
2022-04-01,2.30368
2022-04-02,0.90144
2022-04-03,1.08173
2022-04-04,1.24198
2022-04-05,1.40224
2022-04-06,1.62259
2022-04-07,2.46394
2022-04-08,1.4423
2022-04-09,1.02163
2022-04-10,0.72115
2022-04-11,1.68269
2022-04-12,2.30368
2022-04-13,1.72275
2022-04-14,1.82291
2022-04-15,1.78285
2022-04-16,0.46073
2022-04-17,0.66105
2022-04-18,1.5625
2022-04-19,1.32211
2022-04-20,1.62259
2022-04-21,1.66266
2022-04-22,1.64262
2022-04-23,0.88141
2022-04-24,1.36217
2022-04-25,2.14342
2022-04-26,2.26362
2022-04-27,2.78445
2022-04-28,2.74439
2022-04-29,1.92307
2022-04-30,1.04166
2022-05-01,1.06169
2022-05-02,1.66266
2022-05-03,1.70272
2022-05-04,2.10336
2022-05-05,1.40224
2022-05-06,1.82291
2022-05-07,0.90144
2022-05-08,0.84134
2022-05-09,2.0032
2022-05-10,2.38381
2022-05-11,2.18349
2022-05-12,3.40544
2022-05-13,1.58253
2022-05-14,1.36217
2022-05-15,1.74278
2022-05-16,1.9431
2022-05-17,2.30368
2022-05-18,2.20352
2022-05-19,2.36378
2022-05-20,1.72275
2022-05-21,0.76121
2022-05-22,1.02163
2022-05-23,1.5625
2022-05-24,1.66266
2022-05-25,1.96314
2022-05-26,2.12339
2022-05-27,1.36217
2022-05-28,0.74118
2022-05-29,0.90144
2022-05-30,0.9415
2022-05-31,1.14182
2022-06-01,0.60096
2022-06-02,0.74118
2022-06-03,1.5024
2022-06-04,0.82131
2022-06-05,0.84134
2022-06-06,0.60096
2022-06-07,1.4423
2022-06-08,1.58253
2022-06-09,2.02323
2022-06-10,1.84294
2022-06-11,1.5625
2022-06-12,0.96153
2022-06-13,3.24519
2022-06-14,3.76602
2022-06-15,4.52724
2022-06-16,3.0649
2022-06-17,3.5657
2022-06-18,1.14182
2022-06-19,1.68269
2022-06-20,4.14663
2022-06-21,2.64423
2022-06-22,3.48557
2022-06-23,5.20833
2022-06-24,3.04487
2022-06-25,1.46233
2022-06-26,1.46233
2022-06-27,1.76282
2022-06-28,3.46554
2022-06-29,3.36538
2022-06-30,3.76602
2022-07-01,4.60737
2022-07-02,1.5024
2022-07-03,1.5024
2022-07-04,2.16346
2022-07-05,2.04326
2022-07-06,3.125
2022-07-07,1.54246
2022-07-08,1.58253
2022-07-09,1.06169
2022-07-10,0.92147
2022-07-11,2.20352
2022-07-12,2.16346
2022-07-13,2.16346
2022-07-14,2.08333
2022-07-15,1.76282
2022-07-16,1.06169
2022-07-17,1.26201
2022-07-18,1.64262
2022-07-19,1.42227
2022-07-20,1.48237
2022-07-21,1.48237
2022-07-22,1.28205
2022-07-23,0.58092
2022-07-24,0.66105
2022-07-25,1.42227
2022-07-26,1.5625
2022-07-27,1.82291
2022-07-28,3.92628
2022-07-29,2.48397
2022-07-30,1.4423
2022-07-31,1.20192
2022-08-01,1.98317
2022-08-02,1.66266
2022-08-03,1.32211
2022-08-04,1.4423
2022-08-05,1.24198
2022-08-06,0.74118
2022-08-07,0.78125
2022-08-08,1.22195
2022-08-09,1.5625
2022-08-10,1.82291
2022-08-11,1.20192
2022-08-12,1.04166
2022-08-13,0.54086
2022-08-14,0.62099
2022-08-15,0.3806
2022-08-16,1.14182
2022-08-17,1.32211
2022-08-18,1.36217
2022-08-19,1.70272
2022-08-20,0.36057
2022-08-21,0.70112
2022-08-22,1.30208
2022-08-23,2.02323
2022-08-24,1.28205
2022-08-25,1.24198
2022-08-26,1.10176
2022-08-27,0.70112
2022-08-28,0.56089
2022-08-29,1.74278
2022-08-30,1.5024
2022-08-31,1.32211
2022-09-01,2.58413
2022-09-02,1.58253
2022-09-03,0.48076
2022-09-04,0.56089
2022-09-05,1.52243
2022-09-06,1.66266
2022-09-07,1.74278
2022-09-08,1.22195
2022-09-09,0.70112
2022-09-10,0.64102
2022-09-11,0.70112
2022-09-12,0.84134
2022-09-13,1.52243
2022-09-14,1.82291
2022-09-15,1.92307
2022-09-16,1.98317
2022-09-17,0.88141
2022-09-18,0.88141
2022-09-19,2.04326
2022-09-20,2.28365
2022-09-21,1.92307
2022-09-22,2.18349
2022-09-23,2.46394
2022-09-24,1.20192
2022-09-25,1.12179
2022-09-26,4.1266
2022-09-27,2.60416
2022-09-28,3.60576
2022-09-29,2.98477
2022-09-30,2.64423
2022-10-01,1.76282
2022-10-02,1.24198
2022-10-03,1.80288
2022-10-04,1.82291
2022-10-05,2.16346
2022-10-06,1.96314
2022-10-07,2.76442
2022-10-08,1.40224
2022-10-09,0.70112
2022-10-10,1.06169
2022-10-11,3.20512
2022-10-12,2.30368
2022-10-13,3.78605
2022-10-14,1.86298
2022-10-15,1.5625
2022-10-16,2.34375
2022-10-17,3.44551
2022-10-18,1.74278
2022-10-19,2.04326
2022-10-20,2.08333
2022-10-21,1.84294
2022-10-22,0.76121
2022-10-23,1.02163
2022-10-24,1.22195
2022-10-25,1.42227
2022-10-26,1.30208
2022-10-27,1.02163
2022-10-28,1.48237
2022-10-29,0.54086
2022-10-30,0.58092
2022-10-31,0.78125
2022-11-01,0.96153
2022-11-02,1.24198
2022-11-03,1.48237
2022-11-04,1.60256
2022-11-05,0.60096
2022-11-06,0.4407
2022-11-07,1.28205
2022-11-08,1.30208
2022-11-09,1.28205
2022-11-10,1.74278
2022-11-11,1.82291
2022-11-12,0.84134
2022-11-13,0.5008
2022-11-14,1.48237
2022-11-15,1.18189
2022-11-16,1.18189
2022-11-17,1.10176
2022-11-18,1.12179
2022-11-19,0.78125
2022-11-20,0.24038
2022-11-21,0.98157
2022-11-22,1.66266
2022-11-23,1.42227
2022-11-24,1.32211
2022-11-25,1.88301
2022-11-26,0.48076
2022-11-27,0.56089
2022-11-28,1.52243
2022-11-29,0.9415
2022-11-30,1.08173
2022-12-01,1.10176
2022-12-02,0.88141
2022-12-03,0.52083
2022-12-04,0.64102
2022-12-05,0.72115
2022-12-06,0.92147
2022-12-07,1.58253
2022-12-08,1.82291
2022-12-09,1.24198
2022-12-10,0.70112
2022-12-11,0.52083
2022-12-12,0.98157
2022-12-13,1.24198
2022-12-14,1.04166
2022-12-15,1.34214
2022-12-16,0.96153
2022-12-17,0.40064
2022-12-18,0.5008
2022-12-19,0.72115
2022-12-20,0.98157
2022-12-21,1.12179
2022-12-22,1.76282
2022-12-23,1.86298
2022-12-24,0.58092
2022-12-25,0.60096
2022-12-26,1.20192
2022-12-27,1.32211
2022-12-28,2.18349
2022-12-29,2.28365
2022-12-30,1.32211
2022-12-31,0.80128
2023-01-01,0.68108
2023-01-02,1.14182
2023-01-03,1.34214
2023-01-04,1.5625
2023-01-05,1.60256
2023-01-06,1.20192
2023-01-07,0.68108
2023-01-08,0.98157
2023-01-09,1.4423
2023-01-10,1.30208
2023-01-11,0.90144
2023-01-12,1.4423
2023-01-13,1.38221
2023-01-14,1.80288
2023-01-15,1.28205
2023-01-16,1.14182
2023-01-17,1.24198
2023-01-18,1.30208
2023-01-19,0.90144
2023-01-20,0.80128
2023-01-21,0.56089
2023-01-22,0.28044
2023-01-23,0.48076
2023-01-24,1.08173
2023-01-25,1.16185
2023-01-26,1.82291
2023-01-27,1.48237
2023-01-28,0.82131
2023-01-29,0.92147
2023-01-30,1.48237
2023-01-31,1.42227
2023-02-01,1.62259
2023-02-02,1.18189
2023-02-03,1.26201
2023-02-04,0.84134
2023-02-05,0.86137
2023-02-06,1.32211
2023-02-07,1.76282
2023-02-08,2.12339
2023-02-09,2.0032
2023-02-10,1.42227
2023-02-11,0.98157
2023-02-12,0.96153
2023-02-13,1.34214
2023-02-14,1.74278
2023-02-15,2.26362
2023-02-16,1.60256
2023-02-17,2.08333
2023-02-18,1.26201
2023-02-19,0.92147
2023-02-20,1.30208
2023-02-21,1.88301
2023-02-22,1.86298
2023-02-23,2.0032
2023-02-24,1.38221
2023-02-25,0.74118
2023-02-26,0.80128
2023-02-27,2.02323
2023-02-28,1.60256
2023-03-01,0.52083
2023-03-02,1.30208
2023-03-03,1.30208
2023-03-04,0.68108
2023-03-05,1.34214
2023-03-06,2.86458
2023-03-07,2.64423
2023-03-08,3.26522
2023-03-09,3.40544
2023-03-10,2.5641
2023-03-11,1.38221
2023-03-12,2.28365
2023-03-13,3.14503
2023-03-14,3.32532
2023-03-15,3.82612
2023-03-16,3.6258
2023-03-17,2.92467
2023-03-18,1.78285
2023-03-19,2.28365
2023-03-20,2.46394
2023-03-21,1.82291
2023-03-22,1.92307
2023-03-23,4.74759
2023-03-24,3.04487
2023-03-25,1.40224
2023-03-26,2.10336
2023-03-27,2.5641
2023-03-28,2.504
2023-03-29,3.40544
2023-03-30,3.6258
2023-03-31,2.40384
2023-04-01,1.14182
2023-04-02,1.18189
2023-04-03,1.98317
2023-04-04,1.78285
2023-04-05,3.02483
2023-04-06,3.44551
2023-04-07,2.42387
2023-04-08,1.24198
2023-04-09,1.16185
2023-04-10,8.07291
2023-04-11,7.71233
2023-04-12,7.83253
2023-04-13,4.72756
2023-04-14,2.86458
2023-04-15,1.28205
2023-04-16,1.64262
2023-04-17,2.30368
2023-04-18,2.26362
2023-04-19,1.78285
2023-04-20,1.66266
2023-04-21,2.20352
2023-04-22,1.24198
2023-04-23,1.40224
2023-04-24,1.70272
2023-04-25,2.28365
2023-04-26,2.16346
2023-04-27,2.18349
2023-04-28,2.38381
2023-04-29,1.02163
2023-04-30,1.16185
2023-05-01,1.10176
2023-05-02,2.12339
2023-05-03,3.66586
2023-05-04,1.72275
2023-05-05,0.84134
2023-05-06,0.68108
2023-05-07,0.60096
2023-05-08,1.32211
2023-05-09,1.62259
2023-05-10,1.64262
2023-05-11,2.08333
2023-05-12,1.62259
2023-05-13,0.98157
2023-05-14,0.76121
2023-05-15,1.66266
2023-05-16,1.02163
2023-05-17,1.42227
2023-05-18,1.08173
2023-05-19,1.10176
2023-05-20,0.82131
2023-05-21,0.56089
2023-05-22,0.9415
2023-05-23,0.58092
2023-05-24,0.80128
2023-05-25,0.86137
2023-05-26,1.22195
2023-05-27,0.66105
2023-05-28,0.36057
2023-05-29,0.78125
