기준일자|||유형|||연관검색어|||검색키워드|||검색량|||지표|||뉴스제목|||뉴스링크|||활동성|||구글검색어|||네이버검색어|||상승월|||
"2024-03-20|||주별 급상승|||CI보험|||건강보험|||6630.0|||2.56%|||네오펙트, ‘스탠포드 메디칼 헬스케어’에 밴더 등록 완료|||https://n.news.naver.com/mnews/article/018/0005695835?sid=101|||0.7%||| |||건강보험||| |||"
"2024-03-20|||주별 급상승|||CI보험|||건강보험|||6630.0|||2.56%|||삼성생명, 외국인 고객케어서비스…교보생명, 청소년 금융활동 역량강화 [금융...|||http://www.sisaon.co.kr/news/articleView.html?idxno=159587|||0.7%||| |||간병인보험||| |||"
"2024-03-20|||주별 급상승|||CI보험|||건강보험|||6630.0|||2.56%|||삼성생명, '외국인 고객 케어 서비스' 실시|||http://www.biztribune.co.kr/news/articleView.html?idxno=307206|||0.7%||| |||건강보험료||| |||"
2024-03-20|||주별 급상승|||CI보험|||건강보험|||6630.0|||2.56%|||[ 보험 브리핑]NH농협생명·삼성생명·신한라이프|||http://www.metroseoul.co.kr/article/20240319500418|||0.7%||| |||암보험||| |||
"2024-03-20|||주별 급상승|||CI보험|||건강보험|||6630.0|||2.56%|||예보, 서울보증 보험  IPO 재추진…내년 상반기 상장 목표|||https://www.newspim.com/news/view/20240319000660|||0.7%||| |||농협손해보험||| |||"
"2024-03-20|||주별 급상승|||CI보험|||건강보험|||6630.0|||2.56%|||LH, 수급자·고령자 등 전세임대주택 4000가구 입주자 모집|||https://www.mediapen.com/news/view/905358|||0.7%||| |||보험||| |||"
"2024-03-20|||주별 급상승|||CI보험|||건강보험|||6630.0|||2.56%|||[머니+]OK저축은행, DGB금융 품었다…'종합금융사' OK?|||https://www.businessplus.kr/news/articleView.html?idxno=56764|||0.7%||| |||메리츠||| |||"
"2024-03-20|||주별 급상승|||CI보험|||건강보험|||6630.0|||2.56%|||삼성생명,  보험  정보·서비스를 외국어로|||http://www.segyebiz.com/newsView/20240319505113?OutUrl=naver|||0.7%||| |||AIG손해보험||| |||"
"2024-03-20|||주별 급상승|||CI보험|||건강보험|||6630.0|||2.56%|||LH, 수급자·고령자 등 전세임대주택 4000가구 입주자 모집|||https://www.viva100.com/main/view.php?key=20240319010005719|||0.7%||| |||건강||| |||"
"2024-03-20|||주별 급상승|||CI보험|||건강보험|||6630.0|||2.56%|||NH농협생명, '검진쏘옥NH용종진단 보험 ' 10개월 만 1만 건 돌파|||https://www.psnews.co.kr/news/articleView.html?idxno=2049896|||0.7%||| |||MRI보험적용||| |||"
2024-03-20|||주별 급상승|||ISA거래수수료|||중개형ISA|||80.0|||5.3%|||“코인 개미 붙잡자”… 증권사 고객 유치에 팔걷어|||https://www.ekn.kr/web/view.php?key=20240318026277081|||0.0%||| |||국민연금||| |||
"2024-03-20|||주별 급상승|||ISA거래수수료|||중개형ISA|||80.0|||5.3%|||[증권소식] 금감원 ""주총서 의결권 불성실하게 행사한 운용사 공개""/KIC, 실리...|||https://www.asiatime.co.kr/article/20240315500262|||0.0%||| |||NH투자증권||| |||"
2024-03-20|||주별 급상승|||ISA거래수수료|||중개형ISA|||80.0|||5.3%|||[더벨][금융사 KPI 점검/신한은행]수익성 실현 최우선 ‘재무’ 평가 배점 올...|||https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403081412547440101028|||0.0%||| |||나무증권||| |||
2024-03-20|||주별 급상승|||ISA거래수수료|||중개형ISA|||80.0|||5.3%|||[기획] ‘고공행진’ 금값에 ‘골드러시’ 나서볼까|||https://weekly.cnbnews.com/news/article.html?no=158722|||0.0%||| |||주택연금||| |||
"2024-03-20|||주별 급상승|||ISA거래수수료|||중개형ISA|||80.0|||5.3%|||미래에셋, 상장 1개월 ‘TIGER 1년은행양도성예금증서액티브 ETF’ 수익률 1위|||https://www.cnbnews.com/news/article.html?no=647697|||0.0%||| |||IRP세액공제||| |||"
"2024-03-20|||주별 급상승|||ISA거래수수료|||중개형ISA|||80.0|||5.3%|||미래에셋운용 1년 은행CD TIGER ETF, 금리형 종목 수익률 1위|||http://www.finomy.com/news/articleView.html?idxno=207982|||0.0%||| |||IRP퇴직연금수령||| |||"
"2024-03-20|||주별 급상승|||ISA거래수수료|||중개형ISA|||80.0|||5.3%|||미래에셋운용, ""1년 은행CD금리 ETF…금리형 ETF 중 수익률 1위""|||http://www.metroseoul.co.kr/article/20240310500147|||0.0%||| |||퇴직연금IRP||| |||"
2024-03-20|||주별 급상승|||ISA거래수수료|||중개형ISA|||80.0|||5.3%|||[증권상품 풍향계] 국내 첫 주단위 콜옵션 매도 ETF 상장 '눈길'|||https://www.sisajournal-e.com/news/articleView.html?idxno=401075|||0.0%||| |||ISA서민형||| |||
"2024-03-20|||주별 급상승|||ISA거래수수료|||중개형ISA|||80.0|||5.3%|||미래에셋운용 1년은행CD ETF, 금리형 ETF 수익률 1위|||https://www.apnews.kr/news/articleView.html?idxno=3016875|||0.0%||| |||삼성증권고객센터||| |||"
"2024-03-20|||주별 급상승|||ISA거래수수료|||중개형ISA|||80.0|||5.3%|||미래에셋, 'TIGER 1년은행양도성예금증서액티브(합성) ETF' 금리형 ETF 수익률...|||http://www.queen.co.kr/news/articleView.html?idxno=407872|||0.0%||| |||연금저축보험||| |||"
2024-03-20|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||9.2%|||여 “과세 유예” 야 “ETF 허용”…‘1억 터치’ 암호화폐 공약 봇물|||https://n.news.naver.com/mnews/article/025/0003348491?sid=101|||0.0%||| |||국민연금||| |||
"2024-03-20|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||9.2%|||한우와 와규, 요리법 달라도 맛은 좋아…한·일 ‘기업가치 제고’ 차이 나도...|||https://n.news.naver.com/mnews/article/032/0003285550?sid=101|||0.0%||| |||NH투자증권||| |||"
"2024-03-20|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||9.2%|||KB자산운용, 코스피200 '위클리커버드콜 ETF'개인순매수 100만주 돌파|||http://www.biztribune.co.kr/news/articleView.html?idxno=307210|||0.0%||| |||나무증권||| |||"
2024-03-20|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||9.2%|||與 “과세 미루자” 野 “ETF 넣자”…‘1억 터치’ 암호화폐 공약 봇물|||https://n.news.naver.com/mnews/article/025/0003348398?sid=101|||0.0%||| |||주택연금||| |||
"2024-03-20|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||9.2%||| 증권 사들의 위험한 신탁·랩 돌려막기 제동...금감원 ""고객 사전동의 필수 ""|||http://www.lkp.news/news/articleView.html?idxno=45591|||0.0%||| |||IRP세액공제||| |||"
"2024-03-20|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||9.2%|||금융위, 신탁·랩 돌려막기 관행 차단한다…고객 사전동의 의무화|||http://www.fntimes.com/html/view.php?ud=20240319150752150822f8e8c22c_18|||0.0%||| |||IRP퇴직연금수령||| |||"
"2024-03-20|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||9.2%|||""신탁‧랩 돌려막기 차단""…고객사전 동의 의무화한다|||https://biz.newdaily.co.kr/site/data/html/2024/03/19/2024031900122.html|||0.0%||| |||퇴직연금IRP||| |||"
"2024-03-20|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||9.2%|||KB운용 ""'위클리커버드콜 ETF' 개인 누적순매수 100만주 돌파""|||https://biz.newdaily.co.kr/site/data/html/2024/03/19/2024031900137.html|||0.0%||| |||ISA서민형||| |||"
"2024-03-20|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||9.2%|||KB자산운용, 코스피200 ‘위클리커버드콜 ETF’개인순매수 100만주 돌파|||https://n.news.naver.com/mnews/article/117/0003814269?sid=103|||0.0%||| |||삼성증권고객센터||| |||"
"2024-03-20|||주별 급상승|||ISA증권|||중개형ISA|||80.0|||9.2%|||금융사, 신탁·랩 '장단기 미스매치' 투자 때 고객 사전 동의받는다|||https://n.news.naver.com/mnews/article/022/0003915540?sid=101|||0.0%||| |||연금저축보험||| |||"
2024-03-20|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||11.55%|||“코인 개미 붙잡자”…  증권 사 고객 유치에 팔걷어|||https://www.ekn.kr/web/view.php?key=20240318026277081|||0.0%||| |||국민연금||| |||
2024-03-20|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||11.55%|||가입 10조 넘은  ISA … 증권 사별 수익률· 수수료  천차만별|||https://it.chosun.com/news/articleView.html?idxno=2023092111475|||0.0%||| |||NH투자증권||| |||
2024-03-20|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||11.55%|||[기획] ‘고공행진’ 금값에 ‘골드러시’ 나서볼까|||https://weekly.cnbnews.com/news/article.html?no=158722|||0.0%||| |||나무증권||| |||
2024-03-20|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||11.55%|||[ 증권 상품 풍향계] 국내 첫 주단위 콜옵션 매도 ETF 상장 '눈길'|||https://www.sisajournal-e.com/news/articleView.html?idxno=401075|||0.0%||| |||주택연금||| |||
2024-03-20|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||11.55%|||모든 게 가능해진 ETF 세상 [상]|||https://www.straightnews.co.kr/news/articleView.html?idxno=245965|||0.0%||| |||IRP세액공제||| |||
2024-03-20|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||11.55%|||[ 증권 소식] 배재현 전 카카오 투자총괄 석방/허남권 신영자산 대표 사임/김신...|||https://www.asiatime.co.kr/article/20240306500475|||0.0%||| |||IRP퇴직연금수령||| |||
"2024-03-20|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||11.55%|||[ 증권 소식] ""삼성전자 작년 연봉 1.2억...전년비 1500만원 줄어""/금감원 ""PF수...|||https://www.asiatime.co.kr/article/20240305500290|||0.0%||| |||퇴직연금IRP||| |||"
"2024-03-20|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||11.55%|||업그레이드 된 '만능통장', 일단 계좌라도 만드세요|||https://n.news.naver.com/mnews/article/082/0001258323?sid=101|||0.0%||| |||ISA서민형||| |||"
"2024-03-20|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||11.55%|||[ 증권 소식] 금감원, 악재성 미공개 정보 이용행위 집중점검/외환시장 새벽 2시...|||https://www.asiatime.co.kr/article/20240228500397|||0.0%||| |||삼성증권고객센터||| |||"
2024-03-20|||주별 급상승|||KB증권ISA수수료|||중개형ISA|||90.0|||11.55%|||닮은 듯 다른 韓日 주가 부양책…‘円低’ 없는 韓에게 묘책은? [투자360]|||https://n.news.naver.com/mnews/article/016/0002271769?sid=101|||0.0%||| |||연금저축보험||| |||
2024-03-20|||주별 급상승|||가상자산|||디지털자산|||14220.0|||65.22%|||비트코인 6만달러 추락 가능성 '쑥'...FOMC에 주목|||http://coinreaders.com/103155|||4.1%||| |||비트코인시세||| |||
"2024-03-20|||주별 급상승|||가상자산|||디지털자산|||14220.0|||65.22%|||[종합] 뉴욕증시, 연준 FOMC 앞두고 소폭 상승…나스닥 0.39%↑|||https://www.etoday.co.kr/news/view/2341956|||4.1%||| |||이더리움시세||| |||"
2024-03-20|||주별 급상승|||가상자산|||디지털자산|||14220.0|||65.22%|||[더벨][오지스 해킹사태 그 후]'연쇄 창업가' 오너 이대형 의장에게 쏠린 시선|||https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403151336231080108522|||4.1%||| |||리플시세||| |||
"2024-03-20|||주별 급상승|||가상자산|||디지털자산|||14220.0|||65.22%|||[더벨][이사회 모니터/빗썸]실소유주 이정훈 이사회 복귀, 의장도 맡을까|||https://www.thebell.co.kr/free/content/ArticleView.asp?key=202403182335160560109271|||4.1%||| |||코인시세||| |||"
"2024-03-20|||주별 급상승|||가상자산|||디지털자산|||14220.0|||65.22%|||[N2 모닝 경제 브리핑-3월 20일] 美 증시, FOMC 금리결정 앞두고 상승…엔비디...|||https://www.news2day.co.kr/article/20240319500259|||4.1%||| |||비트코인하는법||| |||"
2024-03-20|||주별 급상승|||가상자산|||디지털자산|||14220.0|||65.22%|||IPO 앞둔 케이뱅크 최우형호 '순풍'...가입자 증가· 가상자산  호황에 주가도 ...|||http://www.consumernews.co.kr/news/articleView.html?idxno=702148|||4.1%||| |||가상화폐||| |||
"2024-03-20|||주별 급상승|||가상자산|||디지털자산|||14220.0|||65.22%|||금감원 ""가짜  가상자산  거래소 이용한 투자사기 조심하세요""|||https://www.tfmedia.co.kr/news/article.html?no=160161|||4.1%||| |||비트코인가격||| |||"
2024-03-20|||주별 급상승|||가상자산|||디지털자산|||14220.0|||65.22%|||[오늘 기재부 등 경제부처 일정]|||https://news.einfomax.co.kr/news/articleView.html?idxno=4302525|||4.1%||| |||가상화폐시세||| |||
2024-03-20|||주별 급상승|||가상자산|||디지털자산|||14220.0|||65.22%|||[아주경제 코이너스 브리핑] 비트코인 6만3000달러선 거래…최고가 대비 1만불...|||https://www.ajunews.com/view/20240320064711769|||4.1%||| |||코인거래소||| |||
2024-03-20|||주별 급상승|||가상자산|||디지털자산|||14220.0|||65.22%|||경제난 아르헨 주민들 “달러 대신 비트코인”… 가상 화폐 규제 강화|||https://n.news.naver.com/mnews/article/016/0002282779?sid=104|||4.1%||| |||블록체인||| |||
"2024-03-20|||주별 급상승|||공모전사이트|||조각투자|||6320.0|||9.7%|||코레일 부산경남본부, KTX 개통 20주년 사은 행사 개최|||https://n.news.naver.com/mnews/article/079/0003875598?sid=102|||0.0%||| |||대법원법원경매정보||| |||"
2024-03-20|||주별 급상승|||공모전사이트|||조각투자|||6320.0|||9.7%|||LG생활건강 임프린투 '독일 iF 디자인 어워드' 수상|||http://www.fntoday.co.kr/news/articleView.html?idxno=316243|||0.0%||| |||모텔||| |||
"2024-03-20|||주별 급상승|||공모전사이트|||조각투자|||6320.0|||9.7%|||[AT 산업 ESG] 삼성전자, 삼성SDI, LG화학, 한화오션, 대한상의|||https://www.asiatime.co.kr/article/20240319500360|||0.0%||| |||파이썬||| |||"
"2024-03-20|||주별 급상승|||공모전사이트|||조각투자|||6320.0|||9.7%|||삼성SDI, 2023 배터리업계 ESG경영 관심도 1위|||https://www.kfenews.co.kr/news/articleView.html?idxno=619806|||0.0%||| |||공모전||| |||"
"2024-03-20|||주별 급상승|||공모전사이트|||조각투자|||6320.0|||9.7%|||유통업계, 'iF 디자인 어워드' 수상 봇물|||http://www.ezyeconomy.com/news/articleView.html?idxno=131249|||0.0%||| |||구글애드센스||| |||"
"2024-03-20|||주별 급상승|||공모전사이트|||조각투자|||6320.0|||9.7%|||[이로운ESG] 배터리업계 ESG경영 관심도, 삼성SDI 1위…LG에너지솔루션 뒤이어|||https://www.eroun.net/news/articleView.html?idxno=41401|||0.0%||| |||인공지능||| |||"
"2024-03-20|||주별 급상승|||공모전사이트|||조각투자|||6320.0|||9.7%|||임태희 ""도서관을 교육의 장소로""…'도서관 3대 정책' 추진|||https://n.news.naver.com/mnews/article/079/0003875463?sid=102|||0.0%||| |||IOT||| |||"
2024-03-20|||주별 급상승|||공모전사이트|||조각투자|||6320.0|||9.7%|||HD현대가족 초대작품展 '행복한 나날들'|||https://n.news.naver.com/mnews/article/079/0003875453?sid=102|||0.0%||| |||대외활동||| |||
"2024-03-20|||주별 급상승|||공모전사이트|||조각투자|||6320.0|||9.7%|||삼성SDI, 2023 배터리업계 ESG경영 관심도 1위…LG에너지솔루션 2위|||https://wemakenews.co.kr/news/view.php?no=18287|||0.0%||| |||임대아파트||| |||"
"2024-03-20|||주별 급상승|||공모전사이트|||조각투자|||6320.0|||9.7%|||현대모비스, '모비스라이브' 리뉴얼…대외 소통 강화|||https://www.getnews.co.kr/news/articleView.html?idxno=665778|||0.0%||| |||검암역||| |||"
"2024-03-20|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||13.83%|||뮤직카우, '한여름밤의 꿀' 옥션 조기 마감…대신자산운용, '목표전환형 재간...|||http://www.sisaon.co.kr/news/articleView.html?idxno=159453|||0.0%||| |||달러||| |||"
2024-03-20|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||13.83%|||[ 증권 가] 한국투자 증권  신한투자 증권   교보증권  하이투자 증권  키움 증권 |||http://www.biztribune.co.kr/news/articleView.html?idxno=306034|||0.0%||| |||일본환율||| |||
"2024-03-20|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||13.83%|||[ 증권 소식] 검찰, '불법 공매도' 의혹 UBS·씨티은행·맥쿼리 등 압색/우리종...|||https://www.asiatime.co.kr/article/20240220500317|||0.0%||| |||베트남환율||| |||"
2024-03-20|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||13.83%|||외환시간 연장 앞서 바빠진  증권 사들…'서학개미' 정조준|||https://www.news2day.co.kr/article/20240202500053|||0.0%||| |||하나은행환율||| |||
"2024-03-20|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||13.83%|||""올해  증권 업, 자기매매 수익 둔화에도 위탁매매·IB·WM 호실적 기대""|||https://www.digitaltoday.co.kr/news/articleView.html?idxno=503532|||0.0%||| |||하나은행환전||| |||"
"2024-03-20|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||13.83%||| 교보증권 , 지난해 불황 속 선전…새해 '디지털 강화' 주력|||https://www.kfenews.co.kr/news/articleView.html?idxno=616965|||0.0%||| |||선물옵션만기일||| |||"
2024-03-20|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||13.83%|||[Who Is ?] 서유석 한국금융투자협회 회장|||https://www.businesspost.co.kr/BP?command=article_view&num=339506|||0.0%||| |||FX||| |||
"2024-03-20|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||13.83%|||[ 증권 소식] 삼성 일가 세 모녀, 계열사 지분 2.8조 블록딜/한국거래소 임직원...|||https://www.asiatime.co.kr/article/20240110500365|||0.0%||| |||환율우대||| |||"
"2024-03-20|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||13.83%|||피 터지는  해외 주식 시장, 지키려는 '키움' 쫒으려는 '토스'|||http://www.insightkorea.co.kr/news/articleView.html?idxno=126374|||0.0%||| |||현물ETF||| |||"
2024-03-20|||주별 급상승|||교보증권해외선물수수료|||WTI|||30.0|||13.83%|||[금융 브리핑]  교보증권 ·KB 증권 ·NH투자 증권 |||http://www.niceeconomy.co.kr/news/articleView.html?idxno=83028|||0.0%||| |||환테크||| |||
2024-03-20|||주별 급상승|||금한돈값시세|||금값|||590.0|||19.44%|||치솟는 ‘금값’…“지금 살까요?” 전문가들 대답은 [수민이가 궁금해요]|||https://n.news.naver.com/mnews/article/022/0003914806?sid=101|||0.0%||| |||금시세||| |||
2024-03-20|||주별 급상승|||금한돈값시세|||금값|||590.0|||19.44%|||[더뉴스] 과일값 고공행진·비트코인 1억 원 돌파...출렁이는 경제|||https://n.news.naver.com/mnews/article/052/0002009040?sid=101|||0.0%||| |||금값시세||| |||
"2024-03-20|||주별 급상승|||금한돈값시세|||금값|||590.0|||19.44%|||""샀어야 했는데…""  금   값 ·비트코인 고공행진|||https://www.inews365.com/news/article.html?no=804960|||0.0%||| |||금값||| |||"
2024-03-20|||주별 급상승|||금한돈값시세|||금값|||590.0|||19.44%|||‘역대 최고’ 금값에…골드바·펀드로 뭉칫돈|||https://n.news.naver.com/mnews/article/449/0000269834?sid=101|||0.0%||| |||오늘의금시세||| |||
2024-03-20|||주별 급상승|||금한돈값시세|||금값|||590.0|||19.44%|||[친절한 경제] 금값 연일 사상 최고치 행진…미국 정부도 상승세에 한몫?|||https://n.news.naver.com/mnews/article/055/0001136331?sid=101|||0.0%||| |||오늘금시세||| |||
2024-03-20|||주별 급상승|||금한돈값시세|||금값|||590.0|||19.44%|||금 시세 (금값) 10일 0.006%↓|||https://www.bntnews.co.kr/article/view/bnt202402100036|||0.0%||| |||순금시세||| |||
2024-03-20|||주별 급상승|||금한돈값시세|||금값|||590.0|||19.44%|||금 시세 (금값) 30일 0.104%↓|||https://www.bntnews.co.kr/article/view/bnt202401300009|||0.0%||| |||금1돈||| |||
2024-03-20|||주별 급상승|||금한돈값시세|||금값|||590.0|||19.44%|||금 시세 (금값) 24일 0.031%↑|||https://www.bntnews.co.kr/article/view/bnt202401240010|||0.0%||| |||국제금시세||| |||
2024-03-20|||주별 급상승|||금한돈값시세|||금값|||590.0|||19.44%|||금 시세 (금값) 23일 0.215%↓|||https://www.bntnews.co.kr/article/view/bnt202401230009|||0.0%||| |||18K금시세||| |||
2024-03-20|||주별 급상승|||금한돈값시세|||금값|||590.0|||19.44%|||금 시세 (금값) 21일 0.303%↑|||https://www.bntnews.co.kr/article/view/bnt202401210006|||0.0%||| |||에르메스가방||| |||
"2024-03-20|||주별 급상승|||다이렉트자동차보험|||자동차보험|||79500.0|||45.01%|||[단독]""신한마이카"" 등 20일 전체 캐시워크 돈버는퀴즈 문제+정답!|||http://www.economytalk.kr/news/articleView.html?idxno=252253|||0.0%||| |||자동차보험||| |||"
2024-03-20|||주별 급상승|||다이렉트자동차보험|||자동차보험|||79500.0|||45.01%|||캐시닥 용돈퀴즈 정답 3월 19일 [단독]|||https://www.bntnews.co.kr/article/view/bnt202403190003|||0.0%||| |||KB다이렉트자동차보험||| |||
"2024-03-20|||주별 급상승|||다이렉트자동차보험|||자동차보험|||79500.0|||45.01%|||1위 삼성화재·2위 현대해상·3위 삼성생명, 2024년 3월 3주차  보험 사 트렌드...|||https://www.stardailynews.co.kr/news/articleView.html?idxno=440552|||0.0%||| |||다이렉트자동차보험||| |||"
"2024-03-20|||주별 급상승|||다이렉트자동차보험|||자동차보험|||79500.0|||45.01%|||""대학약콩두유"" 등 19일 전체 캐시워크 돈버는퀴즈 문제+정답![단독]|||http://www.economytalk.kr/news/articleView.html?idxno=252190|||0.0%||| |||자동차보험료비교견적사이트||| |||"
"2024-03-20|||주별 급상승|||다이렉트자동차보험|||자동차보험|||79500.0|||45.01%|||""대학약콩두유"" 등 전체 캐시워크 돈버는퀴즈 문제+정답![단독]|||http://www.economytalk.kr/news/articleView.html?idxno=252187|||0.0%||| |||자동차보험비교||| |||"
"2024-03-20|||주별 급상승|||다이렉트자동차보험|||자동차보험|||79500.0|||45.01%||| 보험 업계, 여전히 대면 판매 대세…디지털 전환 '잰걸음'|||https://www.newsway.co.kr/news/view?ud=2024031813085321890|||0.0%||| |||KB자동차보험||| |||"
2024-03-20|||주별 급상승|||다이렉트자동차보험|||자동차보험|||79500.0|||45.01%|||18일 '정관장' '삼성화재' '소휘 펌킨샷' 캐시워크 돈버는퀴즈 정답 종합|||http://www.hansbiz.co.kr/news/articleView.html?idxno=684876|||0.0%||| |||자동차다이렉트보험||| |||
2024-03-20|||주별 급상승|||다이렉트자동차보험|||자동차보험|||79500.0|||45.01%|||[종합] '삼성화재' '캐시딜' '소휘 펌킨샷' '롯데온' 등 캐시워크 돈버는퀴즈...|||https://www.newscj.com/news/articleView.html?idxno=3119435|||0.0%||| |||자동차보험료비교견적||| |||
2024-03-20|||주별 급상승|||다이렉트자동차보험|||자동차보험|||79500.0|||45.01%|||삼성화재  다이렉트  캐시워크 퀴즈 이벤트 진행|||https://www.rapportian.com/news/articleView.html?idxno=204700|||0.0%||| |||KB||| |||
"2024-03-20|||주별 급상승|||다이렉트자동차보험|||자동차보험|||79500.0|||45.01%|||""삼성화재  다이렉트 "" 캐시닥· 타임스프레드· 지니어트 용돈퀴즈 전체 문제+...|||http://www.economytalk.kr/news/articleView.html?idxno=252138|||0.0%||| |||자동차보험다이렉트||| |||"
"2024-03-20|||주별 급상승|||대출상담사|||금리|||9190.0|||25.64%|||""AI 대세라는데…속 터지는 챗봇"" 결국엔  상담사 |||http://www.newsprime.co.kr/news/article.html?no=632447|||0.1%||| |||미국증시||| |||"
2024-03-20|||주별 급상승|||대출상담사|||금리|||9190.0|||25.64%|||“갑자기 3억을 어떻게 구해요”…텅텅 빈 이곳 ‘ 대출  절벽’에 잔금대란 공...|||https://n.news.naver.com/mnews/article/009/0005274106?sid=101|||0.1%||| |||부동산||| |||
"2024-03-20|||주별 급상승|||대출상담사|||금리|||9190.0|||25.64%|||분양상가,  대출  축소에 잔금대란 공포|||https://n.news.naver.com/mnews/article/009/0005274093?sid=101|||0.1%||| |||나스닥선물||| |||"
2024-03-20|||주별 급상승|||대출상담사|||금리|||9190.0|||25.64%|||[딜링룸 백브리핑] 美틱톡 새 주인 누가 될까…머스크·코틱·므누신 거론|||https://news.einfomax.co.kr/news/articleView.html?idxno=4302268|||0.1%||| |||대출계산기||| |||
2024-03-20|||주별 급상승|||대출상담사|||금리|||9190.0|||25.64%|||[금융 단신] 하나은행·IBK기업은행·우리은행 外|||http://www.dailypop.kr/news/articleView.html?idxno=75719|||0.1%||| |||유럽증시||| |||
