기준일자|||유형|||연관검색어|||검색일자|||검색량|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-03-29 00:00:00|||47.29980810634814|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-04-05 00:00:00|||41.899424319044414|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-04-12 00:00:00|||73.74301946298054|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-04-19 00:00:00|||45.065159239371994|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-04-26 00:00:00|||61.080064660622824|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-05-03 00:00:00|||54.9348180790569|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-05-10 00:00:00|||52.14152211638413|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-05-17 00:00:00|||62.38359723215275|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-05-24 00:00:00|||63.31470596707528|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-05-31 00:00:00|||57.72810648120601|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-06-07 00:00:00|||59.031646613259625|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-06-14 00:00:00|||59.031639052735926|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-06-21 00:00:00|||80.81936721894527|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-06-28 00:00:00|||73.74300434193314|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-07-05 00:00:00|||63.68714492473006|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-07-12 00:00:00|||59.96274778765846|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-07-19 00:00:00|||100.0|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-07-26 00:00:00|||85.10242657276092|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-08-02 00:00:00|||78.95717243067133|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-08-09 00:00:00|||45.623829016639725|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-08-16 00:00:00|||41.89941675852073|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-08-23 00:00:00|||56.42456634915239|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-08-30 00:00:00|||39.85101383220491|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-09-06 00:00:00|||37.98882660445465|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-09-13 00:00:00|||38.547466139627595|||
2024-03-20|||주별급상승|||3기신도시본청약|||2022-09-20 00:00:00|||43.76163422836577|||
